      101  9    0.26677    4
      228  5    0.12327    4
      228 18   -0.12661    3
      228 30   -0.67134    2
      228 43   -0.32013    3
      228 56   -0.55839    2
      228 68   -0.26285    3
      228 81   -0.12661    3
      228 94    0.05503    4
      228106    0.37721    4
      228119   -0.05259    4
      228132    0.26469    4
      228144   -0.49850    2
      228157   -0.60594    2
      228170   -0.68343    1
      228182    1.67978    5
      228195   -0.54542    2
      228208    0.28480    4
      228220   -0.50488    2
      228246    0.17019    4
      228258   -0.80339    1
      228271   -0.67418    2
      228284   -0.48063    2
      228296   -0.69145    1
      228309   -0.48063    2
      228322   -0.50147    2
      228330   -0.80339    1
      229  7   -0.46052    2
      229 10    2.79112    5
      229 14    0.03492    4
      229 18   -0.21606    3
      229 22    1.62647    5
      229 26    1.75633    5
      229 34   -0.21606    3
      229 38   -0.65960    2
      229 41   -0.26001    3
      229 49   -0.22347    3
      229 53   -0.18251    3
      229 57   -0.87042    1
      229 61   -0.50147    2
      229 65   -0.81080    1
      229 69   -0.80623    1
      229 76    0.94824    5
      229 80   -0.85031    1
      229 84    0.67693    5
      229 96    1.41211    5
      229104   -0.87042    1
      229107   -0.11390    3
      229111   -0.63949    2
      229115   -0.36108    3
      229119    0.87206    5
      229 30    2.29571    5
      229 73    0.52925    4
      229100    0.00645    4
      230  4   -0.39802    3
      230 12   -0.63595    2
      230 20   -0.75625    1
      230 28   -0.32013    3
      230 35   -0.69145    1
      230 43   -0.61864    2
      230 59   -0.01460    4
      230 74   -0.87042    1
      230 82   -0.67875    1
      230 90   -0.69145    1
      230105   -0.32053    3
      230113   -0.85772    1
      230121   -0.85772    1
      230128   -0.87042    1
      230136   -0.81676    1
      230144   -0.80935    1
      230167   -0.85772    1
      230183   -0.33400    3
      230191   -0.87042    1
      230198   -0.61864    2
      230206   -0.87042    1
      230214   -0.87042    1
      230222   -0.02099    4
      230229   -0.33743    3
      230237   -0.81676    1
      230245   -0.82947    1
      230160   -0.18251    3
      231  7   -0.35425    3
      231 17   -0.05574    4
      231 27   -0.10202    3
      231 38   -0.87713    1
      231 48   -0.69816    1
      231 58    0.30671    4
      231 68   -0.62534    2
      231 79    0.21003    4
      231 89   -0.12266    3
      231 99   -0.83617    1
      231109   -0.23069    3
      231120   -0.42749    3
      231130   -0.83617    1
      231140    0.89838    5
      231150   -0.50028    2
      231160   -0.06107    4
      231171   -0.73912    1
      231181   -0.87713    1
      231191   -0.87713    1
      231201    0.70206    5
      231212   -0.83617    1
      231222   -0.00080    4
      231232   -0.87713    1
      231242   -0.83617    1
      231253   -0.83617    1
      231263   -0.83617    1
      231273   -0.83617    1
      231283   -0.83617    1
      231293   -0.83617    1
      231304    0.54471    4
      232 19   -0.30001    3
      232 16   -0.04903    4
      232 14   -0.46052    2
      232 11   -0.10650    3
      232  7   -0.80935    1
      232  4   -0.67134    2
      232  2   -0.46052    2
      232 21   -0.93522    1
      232 79    0.57020    5
      232 76   -0.43803    2
      232 74    0.30602    4
      232 71   -0.51084    2
      232 69    0.18073    4
      232 66   -0.26700    3
      232 64    0.10316    4
      232 61    0.55589    5
      232 59   -0.30001    3
      232 56   -0.54542    2
      232 54   -0.32743    3
      232 51   -0.59574    2
      232 49   -0.56389    2
      232 46   -0.54542    2
      232 44   -0.81676    1
      232 41    1.23167    5
      232 39    1.49820    5
      232 36   -0.80935    1
      232 34   -0.15515    3
      232 31   -0.80935    1
      232 29   -0.81676    1
      232 26    0.08403    4
      233 11   -0.12661    3
      233 30   -0.19522    3
      233 48   -0.31312    3
      233 66   -0.87042    1
      233 84   -0.48063    2
      233101   -0.61864    2
      233120   -0.52654    2
      233138   -0.46052    2
      233155    0.32033    4
      233173   -0.87042    1
      233191   -0.65960    2
      233209   -0.48558    2
      233227   -0.57191    2
      233245   -0.74474    1
      233263    0.67977    5
      233281   -0.18706    3
      233299   -0.87042    1
      233317   -0.03472    4
      233335   -0.60594    2
      233353    1.18401    5
      233389    0.04270    4
      233407   -0.80935    1
      233425   -0.87042    1
      233443   -0.59853    2
      233460   -0.87042    1
      233497   -0.63949    2
      233515   -0.87042    1
      234 26   -0.87042    1
      234 58   -0.68343    1
      234 73    0.02079    4
      234 89   -0.85031    1
      234105   -0.93522    1
      234137   -0.60594    2
      234184   -0.93522    1
      234200   -0.19522    3
      234231   -0.68549    1
      234263   -0.48063    2
      234326    1.06558    5
      234341   -0.69641    1
      234404   -0.87042    1
      234420   -0.68343    1
      234436   -0.87042    1
      234452   -0.61864    2
      234483   -0.93522    1
      234499   -0.17511    3
      234515   -0.33323    3
      234 10   -0.82947    1
      234278    0.00891    4
      234294   -0.87042    1
      234357   -0.61864    2
      234 42   -0.82947    1
      234121   -0.88830    1
      234373   -0.85031    1
      234168   -0.82947    1
      234389   -0.43898    2
      234251   -0.72439    1
      234152   -0.65960    2
      235 12    0.91442    5
      235 26   -0.36108    3
      235 40    0.23058    4
      235 69    1.32376    5
      235 83    0.54263    4
      235 97    0.54263    4
      235111   -0.38570    3
      235125    1.18493    5
      235140   -0.16756    3
      235154    1.60917    5
      235168    2.04084    5
      235182   -0.61882    2
      235197    1.47552    5
      235211    2.52548    5
      235225    0.08403    4
      235239    0.66884    5
      235253   -0.38853    3
      235268   -0.50147    2
      235282    0.15248    4
      235296    0.62788    5
      235310    1.00539    5
      235324   -0.36108    3
      235339   -0.06317    4
      235353    0.37425    4
      235367    0.00174    4
      235381    0.00410    4
      235395   -0.10312    3
      235410    0.04270    4
      235424    0.39775    4
      236  6   -0.24922    3
      236 16    0.38857    4
      236 35   -0.40972    3
      236 45   -0.39725    3
      236 55   -0.02554    4
      236 65   -0.85031    1
      236 74    0.79558    5
      236 84   -0.26462    3
      236 94   -0.87042    1
      236104   -0.93522    1
      236113   -0.18251    3
      236123    1.37792    5
      236133    0.29186    4
      236143   -0.54542    2
      236152   -0.10312    3
      236162   -0.87042    1
      236172    0.19505    4
      236182   -0.08560    3
      236192   -0.32013    3
      236211   -0.30001    3
      236221   -0.73241    1
      236231    0.26469    4
      236240   -0.61864    2
      236250   -0.77471    1
      236260   -0.48063    2
      236269   -0.30001    3
      236279   -0.71230    1
      236289   -0.50888    2
      236299   -0.00641    4
      237  2    0.68316    5
      237  4   -0.61864    2
      237  7   -0.51381    2
      237 10   -0.72439    1
      237 12   -0.52159    2
      237 15   -0.19955    3
      237 17   -0.50888    2
      237 20   -0.09677    3
      237 22    0.33304    4
      237 27   -0.72439    1
      237 30   -0.30001    3
      237 32    0.07117    4
      237 35    0.10313    4
      237 37   -0.46052    2
      237 40    0.21516    4
      237 42    1.60329    5
      237 45   -0.52159    2
      237 47   -0.67134    2
      237 50    0.04763    4
      237 53   -0.52159    2
      237 55   -0.36006    3
      237 58   -0.65960    2
      237 60   -0.32508    3
      237 63   -0.72439    1
      237 68   -0.73241    1
      237 70   -0.52654    2
      237 73   -0.93522    1
      237 75   -0.71971    1
      238  3    0.28480    4
      238 10   -0.81676    1
      238 16   -0.80935    1
      238 23   -0.55920    2
      238 29   -0.74474    1
      238 36    0.79558    5
      238 42    0.23955    4
      238 48   -0.61864    2
      238 61   -0.61864    2
      238 68    0.57021    5
      238 74   -0.73241    1
      238 81   -0.65960    2
      238 94    0.78671    5
      238100   -0.30742    3
      238107   -0.71230    1
      238113   -0.48063    2
      238119   -0.48063    2
      238126   -0.77471    1
      238132   -0.60594    2
      238139   -0.61864    2
      238145    0.55010    4
      238152    0.17891    4
      238158    0.11586    4
      238171    0.55010    4
      238177   -0.72439    1
      238184    0.39775    4
      239 10   -0.46792    2
      239 54   -0.54542    2
      239 68   -0.04163    4
      239 83   -0.51825    2
      239 97   -0.85772    1
      239126   -0.47442    2
      239140    1.88071    5
      239155   -0.55161    2
      239198   -0.03472    4
      239241   -0.32013    3
      239256   -0.31648    3
      239277   -0.87042    1
      239299   -0.69044    1
      239328   -0.93522    1
      239357    0.79558    5
      239371   -0.43271    2
      239386    0.10149    4
      239415   -0.67134    2
      239429    0.17151    4
      239184   -0.31536    3
      239270   -0.46052    2
      239400   -0.05556    4
      239 25   -0.59574    2
      239169   -0.73736    1
      239314   -0.55307    2
      239343   -0.46052    2
      239 39    0.17151    4
      239112    0.05503    4
      240  3   -0.30001    3
      240  8   -0.39789    3
      240 13   -0.51084    2
      240 17    1.06667    5
      240 27    0.14449    4
      240 32   -0.59935    2
      240 37    2.43067    5
      240 42   -0.63670    2
      240 57    0.66884    5
      240 62    0.50731    4
      240 66    0.67718    5
      240 76   -0.85031    1
      240 86   -0.60673    2
      240106   -0.38492    3
      240111   -0.54542    2
      240115    0.17019    4
      240120   -0.39789    3
      240125    0.16745    4
      240130    0.23569    4
      240140   -0.35190    3
      240155   -0.33743    3
      240150   -0.53095    2
      240 81    0.48625    4
      240 91   -0.44318    2
      240 22    0.23638    4
      240 47    0.79219    5
      240 71    0.27755    4
      240 96   -0.31648    3
      240145   -0.12661    3
      240 52    0.78126    5
      240101    0.63905    5
      241  4    1.49183    5
      241 12   -0.37013    3
      241 19   -0.36501    3
      241 27    1.51911    5
      241 34    1.19216    5
      241 41   -0.48558    2
      241 49    0.31379    4
      241 56    0.50731    4
      241 64   -0.09494    3
      241 71    3.08841    5
      241 79    2.92418    5
      241 86    2.43067    5
      241 93   -0.44597    2
      241108    1.29498    5
      241116    0.51493    4
      241123    0.07609    4
      241131   -0.87042    1
      241138   -0.34097    3
      241145   -0.34710    3
      241153    1.28201    5
      241160    0.46635    4
      241168    0.79272    5
      241175    0.62788    5
      241183    2.69576    5
      241190   -0.36108    3
      241197   -0.19675    3
      241205   -0.65960    2
      241212   -0.18706    3
      241220    0.51493    4
      242  3   -0.48063    2
      242  8    0.03492    4
      242 13    0.23569    4
      242 19   -0.56578    2
      242 24   -0.32013    3
      242 30   -0.52159    2
      242 35    0.04270    4
      242 40    0.34044    4
      242 46   -0.71230    1
      242 51   -0.32807    3
      242 56   -0.75625    1
      242 62   -0.38492    3
      242 67   -0.52159    2
      242 72   -0.36108    3
      242 83   -0.48063    2
      242 99   -0.28546    3
      242105   -0.72439    1
      242110   -0.10650    3
      242115   -0.07025    3
      242137   -0.87042    1
      242147   -0.87042    1
      242153   -0.32013    3
      242158   -0.32013    3
      242164   -0.82947    1
      242169   -0.87042    1
      242126   -0.89426    1
      242 89   -0.67691    1
      242 94   -0.63949    2
      243  4   -0.71230    1
      243 11   -0.68343    1
      243 18   -0.18706    3
      243 32    1.23114    5
      243 39   -0.65960    2
      243 45   -0.10650    3
      243 52   -0.79720    1
      243 66   -0.79720    1
      243 73   -0.61864    2
      243 87    0.39775    4
      243 94   -0.93522    1
      243100   -0.87042    1
      243107    0.39775    4
      243114    0.00475    4
      243121   -0.11280    3
      243128    0.44053    4
      243135   -0.69145    1
      243142   -0.53095    2
      243149    0.27122    4
      243156   -0.48063    2
      243162    0.39775    4
      243169   -0.41853    3
      243176   -0.08248    3
      243183   -0.68981    1
      243190   -0.58638    2
      243197   -0.52654    2
      243204    0.18692    4
      244 14   -0.03472    4
      244 23    0.45286    4
      244 32   -0.19522    3
      244 41   -0.93522    1
      244 51   -0.89426    1
      244 60   -0.61864    2
      244 69   -0.77471    1
      244 78   -0.87042    1
      244 87   -0.87042    1
      244 96   -0.54542    2
      244106   -0.93522    1
      244115   -0.68878    1
      244124   -0.89426    1
      244133   -0.32013    3
      244142    0.40868    4
      244152    2.79943    5
      244161   -0.93522    1
      244170   -0.63594    2
      244179   -0.38389    3
      244188   -0.58638    2
      244197   -0.12214    3
      244207   -0.75625    1
      244216   -0.19522    3
      244225   -0.04273    4
      244234   -0.75625    1
      244243   -0.06216    4
      244253   -0.75625    1
      244262   -0.48063    2
      244271   -0.46052    2
      244280   -0.48254    2
      245  3   -0.30001    3
      245 10   -0.52293    2
      245 17   -0.89426    1
      245 24   -0.54542    2
      245 31   -0.68343    1
      245 38   -0.57506    2
      245 45   -0.89426    1
      245 52   -0.80935    1
      245 58    0.29133    4
      245 65   -0.89426    1
      245 72   -0.19611    3
      245 79   -0.46792    2
      245 86   -0.85031    1
      245 93   -0.85031    1
      245100   -0.93522    1
      245107   -0.69641    1
      245113   -0.06269    4
      245120   -0.70074    1
      245127   -0.44216    2
      245134    0.32613    4
      245141   -0.61584    2
      245148   -0.93522    1
      245155   -0.18251    3
      245162   -0.68343    1
      245168   -0.89426    1
      245182   -0.56273    2
      245189   -0.89426    1
      245196   -0.42588    3
      245203   -0.75625    1
      245210   -0.93522    1
      246  3    0.67522    5
      246 12   -0.46052    2
      246 21   -0.01460    4
      246 30    1.45651    5
      246 38   -0.23632    3
      246 47   -0.49850    2
      246 56   -0.35190    3
      246 65   -0.19140    3
      246 74   -0.38492    3
      246 82   -0.33743    3
      246 91    0.68316    5
      246100    0.43908    4
      246109   -0.32473    3
      246127    0.31562    4
      246135   -0.26700    3
      246144    0.00645    4
      246153    1.60821    5
      246162    0.23622    4
      246171   -0.65960    2
      246180    0.11586    4
      246188   -0.12558    3
      246197   -0.46792    2
      246206    0.23622    4
      246215    0.10149    4
      246232   -0.30001    3
      246241    0.13025    4
      246250   -0.01460    4
      246259   -0.15405    3
      247  7    0.10316    4
      247 12    0.45697    4
      247 16   -0.65960    2
      247 21   -0.23816    3
      247 26   -0.46792    2
      247 36    0.26469    4
      247 41   -0.23816    3
      247 51   -0.65960    2
      247 56   -0.32013    3
      247 61    1.87330    5
      247 76    0.26469    4
      247 90   -0.23816    3
      247100   -0.61864    2
      247105   -0.32807    3
      247110   -0.19611    3
      247115    0.27739    4
      247120   -0.60594    2
      247125   -0.38389    3
      247135    0.32391    4
      247140   -0.30742    3
      247145   -0.32013    3
      247154    0.03454    4
      247 66   -0.16433    3
      247 46    0.20775    4
      247 71    0.09414    4
      247150    0.32391    4
      247  2   -0.16756    3
      247 81   -0.03472    4
      247 85   -0.19522    3
      247130    0.32391    4
      247 95   -0.48063    2
      247 31    0.33661    4
      248  3    0.31223    4
      248  5   -0.58638    2
      248 13   -0.46792    2
      248 15   -0.69641    1
      248 17   -0.72439    1
      248 19    0.16798    4
      248 23    0.34864    4
      248 25    0.32758    4
      248 29   -0.54542    2
      248 33   -0.72439    1
      248 35   -0.93522    1
      248 37   -0.52293    2
      248 39    0.68316    5
      248 43   -0.72439    1
      248 45   -0.46792    2
      248 47    0.25686    4
      248 49   -0.11288    3
      248 53   -0.06297    4
      248 55   -0.15413    3
      248  1   -0.32807    3
      248 11    0.09856    4
      248 21    0.11426    4
      248 31   -0.53087    2
      248 41   -0.54542    2
      248 51   -0.24541    3
      248  7   -0.93522    1
      248 27    0.07455    4
      248  9   -0.42485    3
      249  9   -0.58638    2
      249 19   -0.36108    3
      249 41   -0.64689    2
      249 51    0.11586    4
      249 62   -0.72439    1
      249 73   -0.38492    3
      249 83   -0.61864    2
      249105   -0.19140    3
      249115   -0.25087    3
      249126    0.52163    4
      249137   -0.32013    3
      249147   -0.15515    3
      249169   -0.46792    2
      249190    0.52163    4
      249211    0.40127    4
      249222    0.26469    4
      249232   -0.50888    2
      249254   -0.85772    1
      249275   -0.25560    3
      249286   -0.09036    3
      249296    0.51017    4
      249307   -0.52159    2
      249 94   -0.72439    1
      249200   -0.48063    2
      249179   -0.52159    2
      249243   -0.25087    3
      249 30    0.04270    4
      249158   -0.48063    2
      249264   -0.48063    2
      250 18    2.02705    5
      250 34    0.13978    4
      250 51    0.40127    4
      250 83    0.97671    5
      250100   -0.25087    3
      250116    0.32811    4
      250148    0.79272    5
      250165   -0.32013    3
      250181   -0.14589    3
      250197    0.32377    4
      250279   -0.23618    3
      250295    0.27582    4
      250312    0.13025    4
      250328    0.24908    4
      250344   -0.38492    3
      250361    0.13978    4
      250377    0.52795    4
      250393    2.04084    5
      250410    0.34911    4
      250426    0.50914    4
      250442   -0.00802    4
      250459   -0.65960    2
      250475    0.03293    4
      250132    0.34600    4
      250230   -0.31910    3
      250263    0.38857    4
      250214   -0.50888    2
      250 67   -0.52619    2
      250246   -0.18251    3
      251  8   -0.52654    2
      251 14   -0.53946    2
      251 20    0.45339    4
      251 26   -0.18706    3
      251 38   -0.02201    4
      251 44   -0.34757    3
      251 68   -0.34757    3
      251 80   -0.06216    4
      251104   -0.38853    3
      251110   -0.19522    3
      251115   -0.50147    2
      251121   -0.06216    4
      251133    0.51017    4
      251139    0.06220    4
      251145   -0.50888    2
      251169    0.03454    4
      251175    0.16798    4
      251187   -0.47467    2
      251205    0.51017    4
      251  2    0.68316    5
      251 32    0.04270    4
      251 62   -0.52654    2
      251151   -0.87042    1
      251181    0.48170    4
      251 92   -0.61864    2
      251211    0.15880    4
      251 56    0.00277    4
      251 86   -0.11390    3
      251 98    0.48964    4
      251127   -0.03472    4
      251157    0.55010    4
      251163    1.53998    5
      251193    0.32033    4
      251199    0.20775    4
      251 74    0.03492    4
      251 50   -0.22802    3
      252 15   -0.61864    2
      252 53    1.68064    5
      252 66   -0.34838    3
      252 79    0.19505    4
      252 92   -0.46052    2
      252105   -0.03036    4
      252118    3.07685    5
      252183    0.19526    4
      252195    0.68316    5
      252234   -0.32013    3
      252247   -0.48063    2
      252260    0.03492    4
      252273    0.11586    4
      252286   -0.13132    3
      252312   -0.65960    2
      252363   -0.61864    2
      252376   -0.61268    2
      252 28    0.39018    4
      252221   -0.28711    3
      252157   -0.65960    2
      252  2   -0.15486    3
      252131   -0.11390    3
      252170    0.67522    5
      252208   -0.30796    3
      252325    0.06220    4
      252337   -0.85772    1
      252 41   -0.58638    2
      252299   -0.02554    4
      253 18    0.04763    4
      253 30   -0.73204    1
      253 54   -0.52159    2
      253 79   -0.87042    1
      253 91   -0.64454    2
      253115   -0.73241    1
      253127   -0.87042    1
      253151   -0.78255    1
      253164   -0.07025    3
      253176   -0.73241    1
      253212   -0.50615    2
      253224   -0.82350    1
      253236    0.00667    4
      253249   -0.06216    4
      253261   -0.65960    2
      253273   -0.80935    1
      253297   -0.32473    3
      253309   -0.67771    1
      253321   -0.67279    2
      253334   -0.47467    2
      253103    0.52110    4
      253285   -0.39257    3
      253346   -0.03472    4
      253  6   -0.48063    2
      253 66    0.43275    4
      253188    0.06220    4
      253200   -0.93522    1
      254 12   -0.05556    4
      254 42    0.24384    4
      254 51    0.98192    5
      254 71   -0.23618    3
      254 91   -0.23779    3
      254111    1.60821    5
      254121    0.64038    5
      254131   -0.55920    2
      254141   -0.54839    2
      254150    0.61870    5
      254170    0.68316    5
      254190   -0.22700    3
      254200   -0.50147    2
      254220   -0.13132    3
      254249    0.43114    4
      254269   -0.09830    3
      254279   -0.34838    3
      254289   -0.23779    3
      254299   -0.19955    3
      254309   -0.22802    3
      254 61   -0.49909    2
      254160    2.04084    5
      254259    0.42518    4
      254329   -0.73241    1
      254210   -0.15486    3
      254  2    0.19526    4
      254 22    0.05739    4
      254 33   -0.32807    3
      254 81   -0.07766    3
      254101   -0.00641    4
      254180   -0.52654    2
      254319    0.35679    4
      254240    1.45651    5
      255  6   -0.67134    2
      255 17   -0.72439    1
      255 28    0.05503    4
      255 38   -0.85031    1
      255 49   -0.30001    3
      255 60   -0.11861    3
      255 70    0.39775    4
      255124    2.04084    5
      255156   -0.07728    3
      255167   -0.58638    2
      255177    0.39436    4
      255220   -0.59935    2
      255231    0.34044    4
      255263    0.68316    5
      255274    0.88959    5
      255284   -0.09951    3
      255103    1.87931    5
      255135    0.21553    4
      255242   -0.36006    3
      255295   -0.07567    3
      255316    0.10316    4
      255 81    0.78126    5
      255 92   -0.18706    3
      255113   -0.72439    1
      255145    1.29498    5
      255252    0.77315    5
      255306   -0.32013    3
      255209    1.18256    5
      256 37   -0.11121    3
      256 52    0.83389    5
      256 81   -0.30742    3
      256110   -0.87042    1
      256125    0.95425    5
      256140    0.11586    4
      256155   -0.57686    2
      256169    0.46635    4
      256184   -0.52159    2
      256258   -0.17944    3
      256273    0.11250    4
      256287   -0.64689    2
      256346   -0.55920    2
      256361   -0.42588    3
      256376   -0.27441    3
      256405   -0.58638    2
      256228   -0.52159    2
      256  7   -0.32944    3
      256 66   -0.58638    2
      256199   -0.16756    3
      256214   -0.28711    3
      256302   -0.45337    2
      256391   -0.16310    3
      256 96    1.60821    5
      256420   -0.85772    1
      256435   -0.30742    3
      256 22    0.22373    4
      256317   -0.11780    3
      256332   -0.30097    3
      257  2   -0.14867    3
      257 17    0.39775    4
      257 33    0.23945    4
      257 49   -0.09937    3
      257 65   -0.85031    1
      257113   -0.43885    2
      257128    0.41243    4
      257144   -0.04761    4
      257160   -0.32013    3
      257176    0.16798    4
      257224   -0.49895    2
      257255   -0.73241    1
      257319   -0.87042    1
      257191   -0.22802    3
      257 81   -0.16654    3
      257239   -0.47904    2
      257303   -0.65960    2
      257 97   -0.43885    2
      257271   -0.85772    1
      257208   -0.20437    3
      257287   -0.36568    3
      258  7    0.68316    5
      258 18    0.00174    4
      258 28    0.38857    4
      258 38    0.39775    4
      258 49   -0.58638    2
      258 59   -0.71971    1
      258 69   -0.93522    1
      258 80   -0.36108    3
      258 90   -0.30146    3
      258100   -0.36108    3
      258121    0.79558    5
      258152    0.77525    5
      258173    2.14725    5
      258183   -0.57191    2
      258193   -0.01557    4
      258214    1.05267    5
      258224    0.12327    4
      258235   -0.55920    2
      258245   -0.42588    3
      258276   -0.63670    2
      258286    1.76974    5
      258297   -0.32013    3
      258307    0.03492    4
      258111   -0.03227    4
      258266    0.19505    4
      258162    0.12327    4
      258131    0.39775    4
      258204    0.34864    4
      258255   -0.67875    1
      258142    0.23622    4
      259  5   -0.27912    3
      259 29    1.33176    5
      259135   -0.93522    1
      259147    0.19473    4
      259170   -0.32807    3
      259182    0.66884    5
      259206    0.55589    5
      259253   -0.63949    2
      259288   -0.14745    3
      259300    0.19542    4
      259335   -0.34097    3
      259159    0.34226    4
      259 41    0.56855    5
      259100    1.23114    5
      259217    2.53423    5
      259276   -0.36603    3
      259 89    0.84130    5
      259111    3.18927    5
      259265    0.34507    4
      259323   -0.11390    3
      259123   -0.28107    3
      259194   -0.42588    3
      259241    0.31562    4
      259 76   -0.71230    1
      259 64    2.14439    5
      259 53    0.84130    5
      259347   -0.42588    3
      259 17    0.35341    4
      260  2   -0.93522    1
      260  8   -0.69641    1
      260 13   -0.73736    1
      260 19   -0.34757    3
      260 24    0.11887    4
      260 29    0.01408    4
      260 35   -0.20908    3
      260 40   -0.49794    2
      260 46   -0.55839    2
      260 51   -0.93522    1
      260 57   -0.25309    3
      260 62   -0.73736    1
      260 79   -0.76157    1
      260 84   -0.59935    2
      260 90   -0.73736    1
      260 95    0.03939    4
      260100   -0.54384    2
      260111   -0.55839    2
      260117   -0.43782    2
      260122   -0.79720    1
      260128   -0.59935    2
      260133    0.24378    4
      260139    0.00748    4
      260144   -0.93522    1
      260150   -0.55839    2
      260155   -0.73736    1
      260161   -0.73736    1
      260 68   -0.57191    2
      260106   -0.59935    2
      261  3    0.74663    5
      261 21    0.12703    4
      261 32   -0.59935    2
      261 43   -0.28546    3
      261 49   -0.18706    3
      261 55    0.23622    4
      261 60   -0.68549    1
      261 83   -0.50147    2
      261 89   -0.65626    2
      261100   -0.82947    1
      261106    0.47387    4
      261112    0.66831    5
      261117    1.57385    5
      261129   -0.32863    3
      261134   -0.48558    2
      261140    0.78796    5
      261146    1.03804    5
      261  9   -0.59257    2
      261 66    0.19526    4
      261 94   -0.85031    1
      261 38   -0.85031    1
      261 26   -0.34838    3
      261 72   -0.27732    3
      261 77    0.01408    4
      261 15   -0.36108    3
      262  5   -0.72439    1
      262 15   -0.80935    1
      262 24   -0.65679    2
      262 33    0.19526    4
      262 43    1.42047    5
      262 61    1.17110    5
      262 71   -0.38853    3
      262 80    0.53578    4
      262 89   -0.07025    3
      262 99   -0.50147    2
      262136    0.62788    5
      262145    0.88466    5
      262155    0.22772    4
      262164    2.65480    5
      262183    0.18359    4
      262211   -0.11743    3
      262220    0.34226    4
      262229    1.12128    5
      262239   -0.52654    2
      262248    0.92562    5
      262257    0.32142    4
      262267   -0.50147    2
      262276   -0.49909    2
      262 52   -0.58638    2
      262108    1.13707    5
      262192    0.66884    5
      262127    0.53792    4
      262117    1.32376    5
      262201    0.18073    4
      262173    0.66884    5
      263 30    0.04410    4
      263 49   -0.63949    2
      263 86    2.53434    5
      263141    0.93393    5
      263159    2.12733    5
      263178   -0.67691    1
      263233   -0.50147    2
      263252   -0.23974    3
      263270    0.24122    4
      263289    0.37425    4
      263307    3.18927    5
      263326   -0.48639    2
      263363    2.37738    5
      263399    0.93393    5
      263418    0.66781    5
      263455    1.17110    5
      263473   -0.08999    3
      263510   -0.24769    3
      263584   -0.43371    2
      263566    2.28886    5
      263547   -0.72439    1
      263529   -0.48063    2
      263 67    1.60232    5
      263436    0.28480    4
      263215    1.39523    5
      263 12    1.61063    5
      263104    0.78126    5
      263196    0.66884    5
      263381   -0.36108    3
      263492   -0.48063    2
      263344    0.77679    5
      264  7   -0.68343    1
      264 34   -0.87042    1
      264 48   -0.59853    2
      264 76   -0.59853    2
      264 89   -0.60594    2
      264117   -0.89426    1
      264158   -0.49526    2
      264186   -0.82947    1
      264199   -0.87042    1
      264241   -0.85031    1
      264254   -0.54542    2
      264268   -0.61864    2
      264296   -0.59970    2
      264309   -0.59472    2
      264323   -0.85031    1
      264337    1.87635    5
      264364   -0.87042    1
      264378   -0.85031    1
      264406   -0.49909    2
      264144   -0.52654    2
      264213   -0.59853    2
      264282   -0.87042    1
      264351   -0.82947    1
      264 62   -0.93522    1
      264131   -0.87042    1
      264 21   -0.53095    2
      264103   -0.64782    2
      264227    0.14734    4
      264392   -0.87042    1
      265 10    0.32495    4
      265 20   -0.46792    2
      265 30   -0.23974    3
      265 40   -0.16775    3
      265 50   -0.61864    2
      265 60   -0.39789    3
      265 81   -0.37776    3
      265 91   -0.89426    1
      265101    0.66884    5
      265111   -0.73736    1
      265122   -0.59574    2
      265132   -0.51084    2
      265142   -0.51084    2
      265152    2.65023    5
      265162    1.99842    5
      265173   -0.59574    2
      265183    0.88482    5
      265193   -0.77471    1
      265203    0.68632    5
      265213   -0.73241    1
      265224   -0.73736    1
      265234    0.02539    4
      265244    0.79875    5
      265254   -0.33743    3
      265264    0.02539    4
      265274   -0.93522    1
      265285    0.24122    4
      265305   -0.77471    1
      265 71   -0.68878    1
      266 12   -0.69641    1
      266 30   -0.57583    2
      266 47   -0.85772    1
      266 65   -0.43782    2
      266 83   -0.89426    1
      266101   -0.67134    2
      266119   -0.89426    1
      266137   -0.87042    1
      266155   -0.85031    1
      266173   -0.59574    2
      266191   -0.04284    4
      266209   -0.51084    2
      266245   -0.73736    1
      266263   -0.80935    1
      266281   -0.93522    1
      266227   -0.80935    1
      266299   -0.69641    1
      266317   -0.69044    1
      266335   -0.69641    1
      266353   -0.93522    1
      266371   -0.93522    1
      266289   -0.66794    2
      266407   -0.85031    1
      266443   -0.45715    2
      266461    0.97400    5
      266479   -0.64689    2
      266496   -0.72439    1
      266514   -0.64689    2
      266532   -0.65960    2
      266550   -0.46608    2
      266389   -0.66794    2
      267  5    0.26469    4
      267 11   -0.93522    1
      267 18   -0.22837    3
      267 24   -0.93522    1
      267 30   -0.70992    1
      267 37    0.26469    4
      267 43   -0.73241    1
      267 49    0.27594    4
      267 56   -0.42588    3
      267 62   -0.72439    1
      267 68   -0.93522    1
      267 74   -0.53095    2
      267 81   -0.70992    1
      267 87   -0.87042    1
      267 93   -0.87042    1
      267100   -0.51825    2
      267106   -0.20437    3
      267112   -0.33743    3
      267119   -0.07581    3
      267125   -0.87042    1
      267131   -0.51640    2
      267150    0.04270    4
      267157    0.34864    4
      267163    2.40761    5
      267169   -0.82947    1
      267176   -0.93522    1
      267188   -0.87042    1
      267195   -0.87042    1
      267207   -0.65960    2
      267138   -0.17590    3
      267144    1.21690    5
      267182   -0.73241    1
      268 12   -0.89426    1
      268 30   -0.85315    1
