monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
December,2010	228377	0	228377	255063	27766	0	751	0	751	0	379	0	379	0	115	0	0	0	0	0	0	239	156	0	156	395
January,2011	229541	0	229541	258337	29535	0	478	0	478	0	333	0	333	0	158	0	0	0	0	0	0	146	91	0	91	237
February,2011	224608	0	224608	250213	27520	0	539	0	539	0	404	0	404	0	136	0	0	0	0	0	0	102	131	0	131	233
March,2011	224457	0	224457	262084	29454	0	518	0	518	0	427	0	427	0	213	0	0	0	0	0	0	150	133	0	133	283
April,2011	228768	0	228768	262254	29827	0	903	0	903	0	559	0	559	0	147	0	0	0	0	0	0	376	166	0	166	542
May,2011	237106	0	237106	262667	28458	0	424	0	424	0	189	0	189	0	106	0	0	0	0	0	0	138	60	0	60	198
June,2011	226526	0	226526	256548	27683	0	411	0	411	0	159	0	159	0	88	0	0	0	0	0	0	118	78	0	78	196
July,2011	222792	0	222792	259388	31983	0	499	0	499	0	128	0	128	0	83	0	0	0	0	0	0	143	85	0	85	228
August,2011	213226	0	213226	226234	27045	0	192	0	192	0	27	0	27	0	55	0	0	0	0	0	0	114	40	0	40	154
September,2011	218919	0	218919	238432	30186	0	262	0	262	0	94	0	94	0	79	0	0	0	0	0	0	156	112	0	112	268
October,2011	217729	0	217729	240757	32607	0	543	0	543	0	169	0	169	0	103	0	0	0	0	0	0	211	151	0	151	362
November,2011	220657	0	220657	239787	28732	0	386	0	386	0	73	0	73	0	72	0	0	0	0	0	0	57	55	0	55	112
December,2011	219670	0	219670	242951	30994	0	419	0	419	0	96	0	96	0	85	0	0	0	0	0	0	81	75	0	75	156
January,2012	237476	0	237476	265900	33716	0	487	0	487	0	233	0	233	0	96	0	0	0	0	0	0	142	114	0	114	256
February,2012	225101	0	225101	252930	30513	0	477	0	477	0	243	0	243	0	77	0	0	0	0	0	0	158	121	0	121	279
March,2012	226071	0	226071	269538	32445	0	821	0	821	0	427	0	427	0	40	0	0	0	0	0	0	170	171	0	171	341
April,2012	218258	0	218258	261996	32797	0	449	0	449	0	126	0	126	0	51	0	0	0	0	0	0	108	75	0	75	183
May,2012	219276	0	219276	259111	29514	0	382	0	382	0	67	0	67	0	47	0	0	0	0	0	0	66	55	0	55	121
June,2012	216863	0	216863	238638	30445	0	311	0	311	0	91	0	91	0	35	0	0	0	0	0	0	67	67	0	67	134
July,2012	223903	0	223903	259779	33655	0	359	0	359	0	111	0	111	0	27	0	0	0	0	0	0	116	84	0	84	200
August,2012	219123	0	219123	240531	27439	0	309	0	309	0	49	0	49	0	16	0	0	0	0	0	0	72	93	0	93	165
September,2012	202451	0	202451	272709	49165	0	666	0	666	0	277	0	277	0	5	0	0	0	0	0	0	213	133	0	133	346
October,2012	206357	0	206357	252191	31454	0	324	0	324	0	124	0	124	0	23	0	0	0	0	0	0	163	67	0	67	230
November,2012	226214	0	226214	272601	29997	0	366	0	366	0	122	0	122	0	50	0	0	0	0	0	0	69	86	0	86	155
December,2012	213354	0	213354	263188	31138	0	455	0	455	0	227	0	227	0	207	0	0	0	0	0	0	93	75	0	75	168
January,2013	225701	0	225701	283454	32443	0	493	0	493	178	0	0	0	0	28	0	0	0	0	0	0	95	99	0	99	194
February,2013	212190	0	212190	260192	29161	6013	385	0	385	3	168	0	168	38	23	0	0	0	0	0	0	57	60	0	60	117
March,2013	205917	0	205917	268485	30960	9216	394	0	394	26	170	0	170	36	10	0	0	0	0	0	0	46	46	0	45	91
April,2013	202485	0	202485	277138	33002	12575	415	2	417	11	169	0	169	38	20	0	0	0	0	0	0	38	73	0	73	111
May,2013	218054	0	218054	292278	30260	11084	603	0	603	18	134	0	134	36	13	0	0	0	0	0	0	59	100	0	100	159
June,2013	214970	0	214970	291520	32238	24639	302	0	302	44	55	0	55	78	10	0	0	0	0	0	0	29	60	0	60	89
July,2013	223933	0	223933	300428	33719	27529	268	0	268	41	74	0	74	35	17	2	0	0	0	0	0	38	85	0	85	123
August,2013	213886	0	213886	284845	29298	24577	288	0	288	41	66	0	66	60	19	3	0	0	0	0	0	29	54	19	73	102
September,2013	221759	0	221759	293360	33294	26894	374	0	374	60	225	0	225	80	17	3	0	0	0	0	0	91	71	55	126	217
October,2013	210782	0	210782	285222	33282	28847	563	0	563	62	157	0	157	36	7	4	0	0	0	0	0	82	59	37	96	178
November,2013	216193	0	216193	296229	33964	29878	381	0	381	45	134	0	134	53	17	44	0	0	0	0	0	37	83	0	83	120
December,2013	208110	0	208110	296927	25347	31786	307	36	343	68	92	0	92	82	5	49	0	0	0	0	0	16	40	42	82	98
January,2014	211167	0	211167	306109	31661	27500	348	0	348	69	123	0	123	109	13	55	0	0	0	0	0	31	35	34	69	100
February,2014	206156	0	206156	306842	31765	33424	335	0	335	119	111	0	111	107	7	57	0	0	0	0	0	25	28	37	65	90
March,2014	208371	0	208371	310990	32737	34802	364	0	364	72	267	0	267	169	3	70	0	0	0	0	0	40	64	39	103	143
April,2014	209875	0	209875	322046	32767	31084	348	0	348	73	183	0	183	142	12	44	0	0	0	0	0	27	53	35	88	115
May,2014	215445	0	215445	310981	30745	29975	289	0	289	61	56	0	56	106	14	77	0	0	0	0	0	14	43	11	54	68
June,2014	207430	0	207430	315339	33228	31427	548	1	549	123	158	0	158	25	12	22	0	0	0	0	0	48	56	55	111	159
July,2014	212623	0	212623	303689	30481	32168	234	0	234	50	27	0	27	56	2	218	0	0	0	0	0	18	30	34	64	82
August,2014	212221	0	212221	319490	32433	34272	338	0	338	62	123	0	123	88	6	109	0	0	0	0	0	26	64	34	98	124
September,2014	218807	0	218807	330777	33472	35769	406	6	412	85	215	0	215	83	1	867	0	0	0	0	0	65	54	44	98	163
October,2014	209479	0	209479	329175	32228	37076	289	0	289	73	184	0	184	74	4	1538	0	0	0	0	0	35	69	22	91	126
November,2014	219956	0	219956	350696	32297	34433	567	0	567	103	344	0	344	85	2	1965	0	0	0	0	0	36	129	24	153	189
December,2014	214004	0	214004	334106	33473	35776	381	0	381	78	179	0	179	54	0	1792	0	0	0	0	0	19	63	23	86	105
January,2015	196461	0	196461	350689	32038	34265	357	2	359	69	169	0	169	47	0	1522	0	0	0	0	0	20	63	23	86	106
February,2015	207141	0	207141	316318	36544	31721	491	2	493	88	456	0	456	69	0	2022	0	0	0	0	0	35	77	34	111	146
March,2015	206216	0	206216	323958	30264	32382	504	7	511	90	251	0	251	50	0	2273	0	0	0	0	0	12	64	20	84	96
April,2015	203473	0	203473	300899	28783	30767	471	2	473	87	378	0	378	79	0	2413	0	0	0	0	0	23	79	23	102	125
May,2015	213721	0	213721	326137	31119	32883	647	0	647	69	292	0	292	76	0	2880	0	0	0	0	0	10	75	30	105	115
June,2015	200091	0	200091	292068	28368	30295	378	0	378	64	143	0	143	47	0	4019	0	0	0	0	0	19	85	40	125	144
July,2015	206802	0	206802	309864	28794	31428	356	1	357	64	95	0	95	21	0	333	0	0	0	0	0	11	39	29	68	79
August,2015	206311	0	206311	320692	31483	34878	423	20	443	94	264	0	264	43	9	1323	0	0	0	0	0	34	52	29	81	115
September,2015	209318	0	209318	316990	28741	30929	370	3	373	86	199	0	199	43	46	1473	0	0	0	0	0	28	48	34	82	110
October,2015	210589	0	210589	322648	30662	33724	462	3	465	73	504	0	504	75	53	2283	0	0	0	0	0	28	65	20	85	113
November,2015	213332	0	213332	345311	31275	34127	762	1	763	81	703	0	703	96	86	1642	0	0	0	0	0	44	96	36	132	176
December,2015	204689	0	204689	321547	30048	32145	451	2	453	91	366	0	366	33	96	1399	0	0	0	0	0	19	61	19	80	99
January,2016	212572	2609	215181	353991	28700	30020	420	1	421	127	308	0	308	72	0	1147	0	0	0	0	43	12	66	11	76	88
February,2016	216421	1708	218129	357136	29506	31128	409	4	413	168	314	3	317	149	0	1376	20	2	0	5	18	19	75	25	100	119
March,2016	205317	1259	206576	349843	28648	30804	531	3	534	92	377	0	377	66	0	1350	0	0	0	10	48	9	57	19	75	84
April,2016	201754	1882	203636	333552	28362	30234	606	18	624	90	429	1	430	56	0	2292	0	0	0	0	117	19	49	30	70	89
May,2016	202547	799	203346	335492	29668	31874	741	15	756	104	489	1	490	77	0	1195	3	0	0	0	74	24	69	33	102	126
June,2016	196994	499	197493	320103	29113	31158	436	3	439	91	215	0	215	44	0	217	0	0	0	0	84	20	57	19	79	99
July,2016	213017	849	213866	372962	28169	30512	505	18	523	91	438	0	438	27	0	418	0	0	0	0	107	14	60	19	77	91
August,2016	197446	1864	199310	313662	28556	30675	581	8	589	114	493	31	524	56	0	1642	0	0	0	0	40	18	66	29	95	113
September,2016	204045	2327	206372	315816	27338	29696	466	6	472	79	382	8	390	44	0	1951	0	0	0	20	39	22	63	24	87	109
October,2016	205293	2413	207706	355334	28756	29039	530	7	537	98	514	0	514	33	0	2136	0	0	0	0	14	24	66	28	94	118
November,2016	211219	1869	213088	373858	29979	32436	783	10	793	103	847	0	847	66	0	2981	0	0	0	0	9	30	98	40	138	168
December,2016	203508	1772	205280	345883	27987	30113	444	1	445	95	470	0	470	53	0	2144	0	0	0	0	1	17	63	34	97	114
January,2017	212405	2146	214551	380937	29708	31919	504	2	506	86	449	0	449	40	0	3013	0	0	0	0	2	14	53	22	75	89
February,2017	203168	2712	205880	341915	29081	31391	453	1	454	72	304	0	304	56	0	3051	0	0	0	102	10	11	54	16	70	81
March,2017	207735	3779	211514	359675	28230	30476	692	2	694	113	549	0	549	48	0	2625	0	0	0	0	4	9	61	25	86	95
April,2017	201487	3847	205334	341661	28415	31772	754	75	829	98	662	0	662	42	0	3251	5	0	0	0	30	10	71	41	112	122
May,2017	204652	3452	208104	354031	29181	31743	562	17	579	93	410	0	410	53	0	3736	5	0	0	0	2	17	62	25	87	104
June,2017	196668	3110	199778	318666	24307	26265	357	5	362	71	102	0	102	31	0	3426	0	0	0	0	5	5	29	28	57	62
July,2017	203320	3357	206677	353789	28231	30653	612	6	618	76	596	0	596	72	0	3809	0	0	0	0	16	25	65	21	86	111
August,2017	200434	2871	203305	350182	27325	29531	562	1	563	69	585	13	598	39	0	2813	0	0	0	0	3	15	74	24	98	113
September,2017	204240	2648	206888	342811	24629	26213	577	7	584	91	579	3	582	40	0	3599	0	0	0	42196	0	18	75	22	97	115
October,2017	202226	3126	205352	334152	26525	27614	847	7	854	121	1066	15	1081	39	0	4261	0	0	0	4450	1	34	176	40	216	250
November,2017	205138	2978	208116	345925	25798	28097	523	6	529	83	456	32	488	19	131	3851	0	0	0	7585	28	24	105	23	128	152
December,2017	204462	3464	207926	281648	26468	28146	640	16	656	84	583	0	583	33	184	4530	2	0	0	10891	0	16	68	40	108	124
January,2018	203453	3121	206574	214471	26398	27919	945	31	976	100	1073	35	1108	86	190	3911	1	0	0	10542	65	17	130	24	154	171
February,2018	187449	3375	190824	208374	26356	26675	493	20	513	110	533	81	614	79	151	3740	0	0	11	9820	14	7	76	23	99	106
March,2018	189628	4057	193685	203120	25403	26605	528	10	538	107	1082	58	1140	101	167	3954	0	0	0	9840	1	25	138	19	157	182
April,2018	192034	4567	196601	199565	25499	27110	173	1	174	75	679	5	684	46	192	3886	1	0	0	8425	8	8	88	8	95	103
May,2018	184857	4688	189545	201028	24140	25898	227	4	231	63	440	6	446	58	165	5814	1	0	0	5040	0	8	37	18	55	63
June,2018	186280	4407	190687	188712	23195	25700	264	3	267	59	255	6	261	71	82	4519	0	16	16	3470	7	11	60	11	71	82
July,2018	191599	4525	196124	247958	25447	26874	513	15	528	92	703	9	712	61	68	4799	0	0	0	2905	11	9	61	28	89	98
August,2018	195983	4328	200311	255283	25582	27339	511	14	525	84	246	21	267	54	159	4983	0	0	0	2225	28	6	78	28	106	112
September,2018	197758	4871	202629	266358	26401	28596	487	18	505	96	146	62	208	101	203	5116	0	0	0	2007	2	9	59	32	91	100
