monthid	Shukhi	Apon	Pill_total	Condom	Inj_vial	Inj_siringe	IUD_normal	IUD_partum	IUD_total	IUD_remove	Imp_normal	Imp_Jadel	Imp_total	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Permanent_method
July,2014	145397	0	145397	151043	11553	12437	134	7	141	16	239	0	239	86	1	997	0	0	0	0	0	35	88	25	113	148
August,2014	146010	0	146010	172911	14613	15658	155	3	158	26	463	0	463	180	29	1060	0	0	0	0	0	48	119	21	140	188
September,2014	147516	0	147516	181351	27661	15887	190	0	190	20	405	0	405	149	0	1352	0	0	0	0	0	49	115	45	160	209
October,2014	135672	0	135672	171533	13282	14156	162	5	167	37	419	0	419	173	0	1407	0	0	0	0	0	56	111	23	134	190
November,2014	142259	0	142259	179815	13742	14718	353	1	354	13	676	0	676	141	0	1350	0	0	0	0	0	65	177	53	230	295
December,2014	141094	0	141094	170076	14372	15282	158	3	161	18	387	0	387	83	0	1150	0	0	0	0	0	52	83	51	134	186
January,2015	145365	0	145365	186198	13473	14419	207	7	214	17	496	0	496	121	0	1088	0	0	0	0	0	56	118	50	168	224
February,2015	142829	0	142829	174821	13131	14058	193	2	195	16	390	0	390	115	0	1271	0	0	0	0	0	41	119	39	158	199
March,2015	141922	0	141922	178323	13971	14993	182	8	190	18	433	0	433	156	0	1315	0	0	0	0	0	49	106	27	133	182
April,2015	142266	0	142266	176212	14115	15128	248	3	251	17	373	0	373	120	0	1529	0	0	0	0	0	46	102	54	156	202
May,2015	141558	0	141558	185300	12637	13561	344	13	357	19	392	0	392	76	0	1143	0	0	0	0	0	48	106	41	147	195
June,2015	139685	0	139685	165947	13623	14625	145	10	155	17	210	0	210	79	0	907	0	0	0	0	0	52	77	22	99	151
July,2015	137728	0	137728	163101	11660	12521	161	4	165	18	240	0	240	173	8	1168	0	0	0	0	0	20	102	58	160	180
August,2015	138617	0	138617	178520	14504	15389	177	1	178	25	471	0	471	140	34	680	0	0	0	0	0	24	137	44	181	205
September,2015	133902	0	133902	183789	13146	14199	120	0	120	12	337	0	337	171	44	903	0	0	0	0	0	29	140	16	156	185
October,2015	130857	0	130857	173481	12604	13469	175	3	178	31	385	0	385	119	164	1049	0	0	0	0	0	18	101	40	141	159
November,2015	131303	0	131303	187132	13709	14600	343	13	356	37	771	0	771	149	63	1147	0	0	0	0	0	27	171	72	243	270
December,2015	129959	0	129959	174739	13582	14488	163	7	170	23	374	0	374	90	77	1153	0	0	0	0	0	23	84	40	124	147
January,2016	132213	1392	133605	185392	12384	13092	154	5	159	29	303	86	389	146	0	1047	2	0	128999	139174	15	28	70	46	116	144
February,2016	129788	1458	131246	173943	13095	13927	175	5	180	29	196	90	286	95	0	969	0	0	134089	110611	20	24	76	34	1094	1118
March,2016	129936	1503	131439	173636	13433	14190	166	6	172	23	222	81	303	92	0	1212	0	0	126548	128873	164	20	71	28	99	119
April,2016	126462	2445	128907	174782	12407	13105	136	11	147	24	304	51	355	117	0	1264	0	0	105414	86333	103	13	60	36	96	109
May,2016	128947	1109	130056	185144	14131	14973	283	26	309	30	456	136	592	86	0	1611	0	0	129115	88922	164	27	57	92	140	167
June,2016	128351	957	129308	167541	12667	13527	141	8	149	33	159	45	204	42	0	252	0	0	139120	99442	90	17	40	40	80	97
July,2016	129154	1324	130478	172471	12795	13546	153	18	171	38	271	88	359	160	0	639	2	0	155372	119917	131	18	71	59	130	148
August,2016	126705	1874	128579	176945	13645	14388	174	6	180	35	330	81	411	109	0	977	1	0	147000	57060	99	23	67	71	138	161
September,2016	127830	1806	129636	175454	12698	13526	153	8	161	10	264	46	310	76	0	687	1	0	142890	74822	22	24	57	68	125	149
October,2016	127076	1838	128914	178712	13379	14312	175	8	183	27	265	68	333	140	0	810	10	9	152287	80187	48	32	50	70	120	152
November,2016	126776	1931	128707	195652	13436	14296	315	24	339	42	499	219	718	120	0	1393	3	0	171910	117130	18	61	105	115	220	281
December,2016	124884	1732	126616	171965	12840	13712	143	7	150	22	226	70	296	96	0	1475	0	0	159470	79612	17	46	82	66	136	182
January,2017	132072	1903	133975	196975	13573	14429	164	5	169	36	293	48	341	120	0	1634	0	0	164078	79182	10	22	67	80	143	165
February,2017	125211	1763	126974	176829	12332	13199	152	11	163	22	328	47	375	69	0	1477	0	0	136030	65200	15	16	37	80	117	133
March,2017	127457	2029	129486	184009	13143	13970	134	8	142	26	311	70	381	100	0	1502	13	0	145950	82795	5	14	41	64	98	112
April,2017	125788	2224	128012	181561	12695	13524	117	6	123	33	346	48	394	137	0	1632	3	0	140150	60145	8	16	40	73	114	130
May,2017	120861	2217	123078	172401	13486	14451	139	7	146	23	319	44	363	86	0	1456	2	0	132457	52733	1	15	51	60	109	124
June,2017	116264	2187	118451	149637	9276	9989	86	3	89	14	108	20	128	41	0	1744	5	0	112590	45600	0	8	28	50	72	80
July,2017	124219	2207	126426	172959	13261	14196	122	7	129	25	299	55	354	159	0	1693	0	0	100607	54768	0	5	51	60	109	114
August,2017	118433	2030	120463	173744	13379	14388	173	7	180	72	313	64	377	137	0	1425	0	0	74680	69837	0	4	87	61	148	152
September,2017	122994	1768	124762	171351	10302	11098	126	13	139	31	277	47	324	128	0	1410	4	0	63815	64235	2	6	66	46	112	118
October,2017	122405	1817	124222	179076	11910	12789	171	11	182	29	327	38	365	140	0	1358	0	0	55024	68110	5	4	64	75	140	144
November,2017	123231	1897	125128	180109	12729	13669	158	11	169	17	398	32	430	237	135	1226	0	0	73518	72203	0	6	79	80	159	165
December,2017	120632	1664	122296	168006	11021	11927	151	4	155	10	304	1	305	91	109	1249	1530	0	86870	49580	4	18	69	41	108	126
January,2018	126325	1955	128280	186680	12373	13260	248	10	258	24	496	2	498	130	172	1066	0	0	82686	86145	3	5	81	87	166	171
February,2018	99209	1935	101144	164120	11257	12127	124	9	133	27	263	16	279	116	207	798	0	0	124868	57635	3	8	53	49	101	109
March,2018	102539	2129	104668	170180	11176	12054	175	12	187	17	375	9	384	118	370	674	0	0	79930	73290	7	6	64	85	148	154
April,2018	108960	2084	111044	165621	11891	12721	99	10	109	23	285	11	296	133	207	464	3	0	33460	59240	0	7	45	58	102	109
May,2018	109833	2242	112075	136706	11814	12719	74	7	81	8	179	4	183	108	98	476	3	0	5851	47840	1	2	45	59	104	106
June,2018	108454	1945	110399	126529	10043	10784	63	1	64	13	109	1	110	34	100	353	3	0	8307	35270	0	1	38	50	88	89
July,2018	116951	2340	119291	156882	12847	13826	126	12	138	17	308	28	336	42	141	655	9	0	2010	35310	0	1	60	76	136	137
August,2018	112627	2456	115083	150910	11467	12318	119	8	127	24	196	3	199	53	67	1309	0	0	6390	32377	2	4	46	62	105	109
September,2018	119208	2547	121755	165226	11028	11975	139	13	152	27	222	13	235	67	81	1536	0	0	690	26090	0	2	42	70	110	112
