ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
6,62,47,746,XX,01,*Purbakandi Purba Para,473,2038,2038,0,00010
6,62,47,762,XX,01,*Purber Char,46,200,200,0,00010
6,62,47,779,XX,01,*Ramnathpur,318,1403,1403,0,00010
6,62,47,912,XX,01,*Tarilsa,93,460,460,0,00010
6,62,47,961,XX,01,*Uttar Char,1342,5588,5588,0,00010
6,62,47,978,XX,01,*Uttar Dadpur,110,538,538,0,00010
6,62,47,986,XX,01,*Uttar Dadpur Char,315,1616,1616,0,00010
6,62,55,406,XX,01,*Gazir Char,404,1654,1654,0,00010
6,62,55,456,XX,01,*Jaliar Char,1265,4824,4824,0,00010
6,62,55,530,XX,01,*Kazir Char,1462,5343,5341,2,00010
6,62,55,663,XX,01,*Miar Char (Part),82,303,303,0,00010
6,62,55,903,XX,01,*Talukdarer Char,213,862,862,0,00010
6,62,63,149,XX,01,*Char Boudoba,266,1340,1340,0,00010
6,62,63,331,XX,01,*Dari Char Khajuria,1807,9102,9102,0,00010
6,62,71,008,XX,01,*Achur Char,173,665,665,0,00010
6,62,71,165,XX,01,*Char Bholanath,287,1524,1524,0,00010
6,62,71,273,XX,01,*Char Shefali,320,1336,1336,0,00010
6,62,71,464,XX,01,*Jangalia,2387,11248,11248,0,00010
6,62,71,472,XX,01,*Janur Char,216,1068,1068,0,00010
6,62,71,713,XX,01,*Paschim Keutia,240,1045,1045,0,00010
6,62,71,854,XX,01,*Sinnir Char,671,3538,3538,0,00010
6,62,79,049,XX,01,*Asali Santoshpur,946,4310,4310,0,00010
6,62,79,265,XX,01,*Char Santoshpur,599,2823,2823,0,00010
6,62,79,281,XX,01,*Char Sonapur,611,2856,2856,0,00010
6,62,79,290,XX,01,*Char Udaypur,157,665,665,0,00010
6,62,79,298,XX,01,*Chhankhola,99,477,477,0,00010
6,62,79,397,XX,01,*Gauripur,73,351,351,0,00010
6,62,79,414,XX,01,*Ghoraghat,189,800,800,0,00010
6,62,79,431,XX,01,*Haria Gosaidia,167,784,784,0,00010
6,62,79,497,XX,01,*Kadirabad,871,3933,3933,0,00010
6,62,79,505,XX,01,*Kasba,90,425,425,0,00010
6,62,79,820,XX,01,*Saila,116,552,552,0,00010
6,62,79,920,XX,01,*Tar Sonapur,98,495,495,0,00010
6,62,79,936,XX,01,*Udaypur,193,905,905,0,00010
6,62,87,074,XX,01,*Bahadurpur,269,1461,1461,0,00010
6,62,87,099,XX,01,*Bajit Khan,346,1607,1607,0,00010
6,62,87,190,XX,03,*Charhogla(Part),795,3735,3735,0,00010
6,62,87,356,XX,01,*Dhulia Madhyer Char,349,1752,1752,0,00010
6,62,87,804,XX,01,*Rukandi,459,2118,2118,0,00010
6,62,87,812,XX,01,*Sadakpur,790,3721,3721,0,00010
6,62,87,994,XX,01,*Uttarpara,136,643,643,0,00010
6,62,94,041,XX,01,*Asa,896,4403,4403,0,00010
6,62,94,091,XX,01,*Balia,778,3178,3178,0,00010
6,62,94,439,XX,01,*Hasanpur,1043,4608,4608,0,00010
6,62,94,447,XX,01,*Jadua,654,3073,3073,0,00010
6,62,94,596,XX,01,*Lakshmipur,448,1751,1751,0,00010
6,62,94,667,XX,01,*Nayakhali,361,1671,1671,0,00010
6,62,94,688,XX,01,*Panbaria,429,2045,2045,0,00010
6,62,94,729,XX,01,*Purba Harni,696,3430,3430,0,00010
6,62,94,754,XX,01,*Purba Swatwa,695,3235,3235,0,00010
6,62,94,771,XX,01,*Rajapur,1446,6595,6595,0,00010
6,62,94,837,XX,01,*Sauldi,629,2645,2645,0,00010
6,62,94,887,XX,01,*Sultani Santoshpur,2353,10715,10715,0,00010
6,62,94,945,XX,01,*Ulania,772,3728,3667,61,00010
6,69,01,199,XX,02,*Char Gudighata,73,332,332,0,00010
6,69,01,368,XX,02,*Dakshin Galuibhanga (Part),58,266,266,0,00010
6,69,01,587,XX,02,*Mahishgudi,101,493,493,0,00010
6,69,02,895,XX,02,*Terachara (Uttar),444,2028,2028,0,00010
6,69,03,049,XX,02,*Bara Madhab Royer Char,64,336,336,0,00010
6,69,03,895,XX,02,*Terachara (South-West),575,2626,2626,0,00010
6,69,04,626,XX,02,*Muladi,685,3266,3023,243,00010
6,69,05,895,XX,02,*Terachara (East),499,2133,2133,0,00010
6,69,06,425,XX,02,*Ikarkhola,101,438,438,0,00010
6,69,06,696,XX,02,*Paschim Char Patanibhanga(Pa,92,454,454,0,00010
6,69,06,895,XX,02,*Terachara (Part),651,2820,2820,0,00010
6,69,07,159,XX,02,*Char Decree (Part),489,2290,2283,7,00010
6,69,08,159,XX,02,*Char Decree (Part),323,1421,1416,5,00010
6,69,09,159,XX,02,*Char Decree (Part),373,1587,1587,0,00010
6,69,11,029,XX,01,*Alimabad,830,3711,3711,0,00010
6,69,11,069,XX,01,*Batamara,845,3779,3779,0,00010
6,69,11,119,XX,01,*Char Algi,92,431,431,0,00010
6,69,11,268,XX,01,*Char Sahebrampur,410,2102,2054,48,00010
6,69,11,786,XX,01,*Purba Selimpur,856,3845,3845,0,00010
6,69,11,796,XX,01,*Purba Taika,613,2931,2931,0,00010
6,69,11,815,XX,01,*Ramer Char,203,881,881,0,00010
6,69,11,905,XX,01,*Tumchar,900,4260,4260,0,00010
6,69,23,208,XX,01,*Char Kalekhan,1751,7821,7821,0,00010
6,69,23,358,XX,01,*Dakshin Gachhua,434,1943,1943,0,00010
6,69,23,467,XX,01,*Jalalabad Lakshmipur,917,4059,4059,0,00010
6,69,23,507,XX,01,*Kayetmara,391,1869,1869,0,00010
6,69,23,557,XX,01,*Kolchar,161,834,834,0,00010
6,69,23,696,XX,01,*Paschim Sholaghar,117,539,539,0,00010
6,69,23,721,XX,01,*Purba Bani Mardan,174,761,761,0,00010
6,69,23,875,XX,01,*Sholaghar,264,1197,1197,0,00010
6,69,35,129,XX,01,*Char Balarampur,287,1265,1265,0,00010
6,69,35,169,XX,01,*Char Dhaleshwar,204,935,935,0,00010
6,69,35,179,XX,01,*Char Dumurtala,303,1357,1357,0,00010
6,69,35,189,XX,01,*Char Gachhua,293,1319,1319,0,00010
6,69,35,218,XX,01,*Char Kolania,25,124,124,0,00010
6,69,35,417,XX,01,*Dumurtala,155,748,748,0,00010
6,69,35,427,XX,01,*Galaibhanga,274,1287,1287,0,00010
6,69,35,567,XX,01,*Krishnapura,240,942,942,0,00010
6,69,35,616,XX,01,*Madhya Gachhua,324,1283,1283,0,00010
6,69,35,646,XX,01,*Pakshya,196,890,890,0,00010
6,69,35,686,XX,01,*Char Pattanibhnga,100,450,450,0,00010
6,69,35,766,XX,01,*Purba Hosnabad,848,3651,3651,0,00010
6,69,35,855,XX,01,*Saidergaon,65,294,294,0,00010
6,69,35,885,XX,01,*Sreemati,235,983,983,0,00010
6,69,35,955,XX,01,*Uttar Gachhua,91,409,409,0,00010
6,69,47,140,XX,01,*Char Bahadurpur,804,3488,3488,0,00010
6,69,47,248,XX,01,*Char Michua,25,101,101,0,00010
6,69,47,328,XX,01,*Commissionerer Char,293,1364,1364,0,00010
6,69,47,388,XX,01,*Decreer Char,588,2640,2640,0,00010
6,69,47,517,XX,01,*Kazir Char,2362,10858,10858,0,00010
6,69,47,527,XX,01,*Kedapur Krishna Rudra,244,1136,1136,0,00010
6,69,59,059,XX,01,*Bara Patar Char,205,926,926,0,00010
6,69,59,079,XX,01,*Bhangarmona,230,1068,1068,0,00010
6,69,59,228,XX,01,*Char Lakshmipura,2130,9678,9678,0,00010
6,69,59,288,XX,01,*Chhota Madhab Royer Char,27,145,145,0,00010
6,69,59,298,XX,01,*Chhota Patar Char,43,178,178,0,00010
6,69,59,338,XX,01,*Dakshin Char Dakatia,178,831,831,0,00010
6,69,59,368,XX,01,*Dakshin Galuibhanga (Part),137,658,658,0,00010
6,69,59,378,XX,01,*Dari Char Lakshmipur,924,4219,4215,4,00010
6,69,59,447,XX,01,*Kutubpur,347,1693,1693,0,00010
6,69,59,865,XX,01,*Satani Ichali,37,183,183,0,00010
6,69,59,925,XX,01,*Uttar Chara Dakatia,394,1868,1868,0,00010
6,69,59,965,XX,01,*Uttar Galuibhanga,23,109,109,0,00010
6,69,71,308,XX,01,*Chilmari,424,1659,1659,0,00010
6,69,71,437,XX,01,*Hosnabad (Char Nazirpur),2211,9379,9379,0,00010
6,69,71,477,XX,01,*Kachir Char,439,2054,2053,1,00010
6,69,71,577,XX,01,*Kurir Char Miar Char,167,741,741,0,00010
6,69,71,666,XX,01,*Paschim Bani Mardan,599,2701,2701,0,00010
6,69,71,746,XX,01,*Purba Char Kutubpur,66,322,322,0,00010
6,69,71,756,XX,01,*Purba Char Nalchira,39,208,208,0,00010
6,69,71,805,XX,01,*Ramarpol,521,2391,2391,0,00010
6,69,71,845,XX,01,*Saheber Char,681,3062,3062,0,00010
6,69,83,039,XX,01,*Baliatali,1227,5547,5547,0,00010
6,69,83,099,XX,01,*Boalia,1005,4741,4741,0,00010
6,69,83,109,XX,01,*Brajamohan,312,1478,1478,0,00010
6,69,83,139,XX,01,*Char Basudeb Char,12,55,55,0,00010
6,69,83,149,XX,01,*Char Bheduria,108,517,517,0,00010
6,69,83,238,XX,01,*Char Malia,424,2031,2031,0,00010
6,69,83,258,XX,01,*Char Padma,438,2140,2140,0,00010
6,69,83,278,XX,01,*Chhota Lakshmipur,239,1209,1209,0,00010
6,69,83,497,XX,01,*Kanthaltali,120,544,544,0,00010
6,69,83,537,XX,01,*Khaila,199,942,942,0,00010
6,69,83,597,XX,01,*Lakshmipur,274,1304,1304,0,00010
6,69,83,606,XX,01,*Machhuakhali,64,286,286,0,00010
6,69,83,676,XX,01,*Paschim Char Bheduria,239,1188,1188,0,00010
6,69,83,736,XX,01,*Purba Char,250,1188,1188,0,00010
6,69,83,835,XX,01,*Safipur,705,3196,3196,0,00010
6,69,83,915,XX,01,*Uttar Char Chithalia,93,465,465,0,00010
6,69,83,935,XX,01,*Uttar Char Decree,85,390,390,0,00010
6,69,83,945,XX,01,*Uttar Char Padma,789,3886,3886,0,00010
6,69,83,995,XX,01,*Uttar Patar Char,547,2618,2618,0,00010
6,94,10,042,XX,01,*Atipara,614,2790,2790,0,00010
6,94,10,092,XX,01,*Purba Bamrail,115,489,489,0,00010
6,94,10,168,XX,01,*Bharasakati,522,2278,2278,0,00010
6,94,10,227,XX,01,*Dakshin Kalihata,285,1354,1354,0,00010
6,94,10,269,XX,01,*Dakshin Morakati,225,1255,1255,0,00010
6,94,10,303,XX,01,*Dhamsar,359,1517,1517,0,00010
6,94,10,379,XX,01,*Ghanteshwar,202,862,862,0,00010
6,94,10,413,XX,01,*Hastishiwnda,968,4269,4258,11,00010
6,94,10,497,XX,01,*Kalihata,376,1642,1642,0,00010
6,94,10,548,XX,01,*Kazira,300,1277,1277,0,00010
6,94,10,564,XX,01,*Khailabari,2,10,10,0,00010
6,94,10,581,XX,01,*Kholna,292,1342,1342,0,00010
6,94,10,649,XX,01,*Mugakati,238,1105,1105,0,00010
6,94,10,657,XX,01,*Mulpain,203,865,865,0,00010
6,94,10,750,XX,01,*Paschim Bamrail,210,932,932,0,00010
6,94,10,775,XX,01,*Paschim Sanuhar,75,242,242,0,00010
6,94,10,809,XX,01,*Purba Dhamsar,284,1229,1229,0,00010
6,94,10,893,XX,01,*Sanuhar,450,2061,2061,0,00010
6,94,10,978,XX,01,*Uttar Murakati,446,2089,2089,0,00010
6,94,21,134,XX,01,*Bara Kotha,1452,6105,6105,0,00010
6,94,21,210,XX,01,*Chaulahar,113,471,471,0,00010
6,94,21,261,XX,01,*Dakshin Malikanda,309,1334,1334,0,00010
6,94,21,328,XX,01,*Gab Bari,286,1079,1079,0,00010
6,94,21,354,XX,01,*Garia,290,1222,1222,0,00010
6,94,21,362,XX,01,*Gariagabha,265,1189,1189,0,00010
6,94,21,371,XX,01,*Gazirpar,1072,4701,4701,0,00010
6,94,21,573,XX,01,*Khatiel Para,334,1440,1440,0,00010
6,94,21,607,XX,01,*Laskarpur,461,2142,2142,0,00010
6,94,21,683,XX,01,*Narikeli,358,1540,1540,0,00010
6,94,21,691,XX,01,*Narsingha,340,1372,1372,0,00010
6,94,21,876,XX,01,*Sakral,549,2328,2328,0,00010
6,94,21,969,XX,01,*Uttar Malikandi,291,1213,1213,0,00010
6,94,31,025,XX,01,*Asoar,146,619,619,0,00010
6,94,31,084,XX,01,*Bairkati,402,1709,1709,0,00010
6,94,31,101,XX,01,*Bankati,145,654,654,0,00010
6,94,31,109,XX,01,*Banna,174,774,774,0,00010
6,94,31,118,XX,01,*Bara Char Khajurtala,34,174,174,0,00010
6,94,31,126,XX,03,*Bara Paikahanua,510,2329,2329,0,00010
6,94,31,160,XX,01,*Bhatsali,133,573,573,0,00010
6,94,31,202,XX,01,*Changaria,273,1177,1177,0,00010
6,94,31,219,XX,01,*Dahar Para,507,2213,2213,0,00010
6,94,31,236,XX,01,*Dakshin Kamalapur,105,477,477,0,00010
6,94,31,244,XX,01,*Dakshin Madarkati,39,192,192,0,00010
6,94,31,320,XX,01,*Dosatina,227,955,955,0,00010
6,94,31,387,XX,01,*Guthia,477,2195,2195,0,00010
6,94,31,396,XX,01,*Haridrapur,249,1124,1124,0,00010
6,94,31,505,XX,01,*Kankradhari,239,1113,1113,0,00010
6,94,31,708,XX,01,*Nayabari,199,849,849,0,00010
6,94,31,716,XX,01,*Nayna,159,733,733,0,00010
6,94,31,725,XX,01,*Nityanandi,123,514,514,0,00010
6,94,31,758,XX,01,*Paschim Narayanpur,190,930,930,0,00010
6,94,31,784,XX,01,*Patunia Kathi,135,604,604,0,00010
6,94,31,826,XX,01,*Purba Narayanpur,417,1842,1842,0,00010
6,94,31,834,XX,01,*Roy Bhadradi,180,777,777,0,00010
6,94,31,885,XX,01,*Shankarpur,191,861,861,0,00010
6,94,31,944,XX,01,*Teradron,267,1287,1287,0,00010
6,94,31,961,XX,01,*Uttar Madarkati,40,196,196,0,00010
6,94,42,404,XX,01,*Harta,1680,7725,7725,0,00010
6,94,42,438,XX,01,*Jambari,681,3205,3205,0,00010
6,94,42,446,XX,01,*Jamirbari,231,1083,1083,0,00010
6,94,42,489,XX,01,*Kalbila,887,4334,4334,0,00010
6,94,42,531,XX,01,*Kauarekha,147,644,644,0,00010
6,94,42,539,XX,01,*Kazibari,93,404,404,0,00010
6,94,42,590,XX,01,*Kuchiarpar,293,1357,1357,0,00010
6,94,42,699,XX,01,*Natharkandi,905,4245,4245,0,00010
6,94,52,075,XX,01,*Bahirghat,1071,4999,4999,0,00010
6,94,52,177,XX,01,*Bhaudwar,318,1412,1412,0,00010
6,94,52,185,XX,01,*Bil Gabbari,183,816,816,0,00010
6,94,52,430,XX,01,*Jalla,490,2317,2317,0,00010
6,94,52,522,XX,01,*Karfa,770,3255,3255,0,00010
6,94,52,598,XX,01,*Kuralia,1180,4844,4844,0,00010
6,94,52,632,XX,01,*Mandra,179,844,844,0,00010
6,94,52,674,XX,01,*Munshir Taluk,1116,4743,4743,0,00010
6,94,52,801,XX,01,*Pirerpar,285,1212,1212,0,00010
6,94,63,059,XX,01,*Bagra,85,356,356,0,00010
6,94,63,151,XX,01,*Bhabanipur,445,1771,1771,0,00010
6,94,63,193,XX,01,*Chakman,349,1495,1495,0,00010
6,94,63,337,XX,01,*Gajalia,308,1305,1305,0,00010
6,94,63,472,XX,01,*Jogirkanda,646,2881,2881,0,00010
6,94,63,556,XX,01,*Keshabkati,1434,6441,6441,0,00010
6,94,63,640,XX,01,*Masang,1245,5472,5472,0,00010
6,94,63,733,XX,01,*Otra,1188,5016,5016,0,00010
6,94,63,935,XX,01,*Tarashira,84,334,334,0,00010
6,94,73,008,XX,01,*Alamdi,517,2354,2354,0,00010
6,94,73,767,XX,01,*Paschim Satla,792,3944,3944,0,00010
6,94,73,792,XX,01,*Patibari,360,1598,1598,0,00010
6,94,73,843,XX,01,*Rajapur,1110,5256,5256,0,00010
6,94,73,902,XX,01,*Satla,1076,5080,5080,0,00010
6,94,73,910,XX,01,*Shibpur,646,2788,2788,0,00010
6,94,73,986,XX,01,*Uttar Satla,1267,6053,6053,0,00010
6,94,84,143,XX,01,*Barta,225,962,962,0,00010
6,94,84,252,XX,03,*Dakshin Madarsi,390,1839,1839,0,00010
6,94,84,278,XX,01,*Dakshin Shikarpur,141,640,640,0,00010
6,94,84,421,XX,01,*Ichladi,224,979,979,0,00010
6,94,84,455,XX,01,*Joysree,1155,5348,5341,7,00010
6,94,84,615,XX,01,*Madarsi,389,1783,1783,0,00010
6,94,84,623,XX,03,*Mahar,218,1004,1004,0,00010
6,94,84,666,XX,01,*Munda Pasha,505,2633,2471,162,00010
6,94,84,742,XX,01,*Paramananda Saha,403,1812,1812,0,00010
6,94,84,817,XX,01,*Purba Munda Pasha,520,2200,2200,0,00010
6,94,84,851,XX,01,*Rakhaltala,137,652,652,0,00010
6,94,84,919,XX,01,*Shikarpur,492,2307,2307,0,00010
6,94,84,952,XX,01,*Uttar Kamalapur,65,269,269,0,00010
6,94,84,994,XX,03,*Uzirpur,1477,6544,6544,0,00010
6,94,94,016,XX,01,*Andhar Manik,160,744,744,0,00010
6,94,94,033,XX,01,*Atak,293,1168,1168,0,00010
6,94,94,050,XX,01,*Babarkhana,195,790,790,0,00010
6,94,94,067,XX,01,*Baharkati,195,824,824,0,00010
6,94,94,286,XX,01,*Damodarkati,354,1149,1149,0,00010
6,94,94,295,XX,01,*Dattasar,449,1728,1723,5,00010
6,94,94,311,XX,01,*Dhamura,2172,8889,8889,0,00010
6,94,94,345,XX,01,*Gajendra,160,716,716,0,00010
6,94,94,463,XX,01,*Jogihati,310,1215,1215,0,00010
6,94,94,480,XX,01,*Kachua,440,1492,1491,1,00010
6,94,94,514,XX,01,*Kansi,485,2073,2073,0,00010
6,94,94,860,XX,01,*Ramerkati,399,1971,1971,0,00010
6,94,94,868,XX,01,*Ruhirbari,77,333,333,0,00010
6,94,94,927,XX,01,*Sholak,1021,4697,4697,0,00010
79,14,11,080,XX,03,*Bhandaria,4083,18396,18344,52,00010
79,14,11,349,XX,01,*Gazipur,561,2375,2375,0,00010
79,14,11,510,XX,01,*Kanua,595,2771,2771,0,00010
79,14,11,537,XX,03,*Lakshmipura,483,2240,2240,0,00010
79,14,23,215,XX,01,*Dakshin Bhitabaria,1173,5000,5000,0,00010
79,14,23,618,XX,01,*Medirabad Tarabunia,390,1550,1550,0,00010
79,14,23,887,XX,01,*Shialkati,1161,4919,4906,13,00010
79,14,23,994,XX,01,*Uttar Bhitabaria,1008,3892,3892,0,00010
79,14,35,295,XX,01,*Dhaoa,2008,8939,8939,0,00010
79,14,35,806,XX,01,*Purba Pasuribunia,1244,5381,5381,0,00010
79,14,35,860,XX,01,*Rajapasha,1128,5161,5161,0,00010
79,14,47,242,XX,01,*Dakshin Charail,475,2136,2136,0,00010
79,14,47,389,XX,01,*Gauripur,849,3622,3622,0,00010
79,14,47,564,XX,01,*Madhabpura,46,204,204,0,00010
79,14,47,591,XX,01,*Matibhanga,920,4024,3999,25,00010
79,14,47,672,XX,01,*Nalbania (New Nalbunia),82,339,339,0,00010
79,14,47,699,XX,01,*Nayakhali,182,798,798,0,00010
79,14,47,726,XX,01,*Paikkhali,1050,4961,4961,0,00010
79,14,47,779,XX,01,*Patlakhali,68,262,262,0,00010
79,14,47,833,XX,01,*Radhanagar,372,1654,1654,0,00010
79,14,47,914,XX,01,*Sreepur,298,1305,1305,0,00010
79,14,47,968,XX,01,*Tewaripur,283,1103,1103,0,00010
79,14,59,026,XX,01,*Atarkhali,1171,4697,4692,5,00010
79,14,59,053,XX,01,*Betagi Singhakhali,1208,4711,4711,0,00010
79,14,59,107,XX,01,*Bothla,403,1716,1716,0,00010
79,14,59,430,XX,01,*Ikri,1714,7106,7106,0,00010
79,14,59,752,XX,01,*Paschim Pasuribunia,687,2840,2840,0,00010
79,14,71,134,XX,01,*Char Khali,674,3206,3206,0,00010
79,14,71,161,XX,01,*Chauaria,300,1379,1379,0,00010
79,14,71,188,XX,01,*Chingaria Bhitabaria,596,2559,2555,4,00010
79,14,71,268,XX,03,*Dakshin Shialkati,1213,4624,4590,34,00010
79,14,71,403,XX,01,*Hetalia,871,3834,3834,0,00010
79,14,71,645,XX,01,*Nadmula,1699,6753,6753,0,00010
79,14,83,376,XX,01,*Golbunia,1149,4759,4759,0,00010
79,14,83,457,XX,01,*Junia,1172,5297,5297,0,00010
79,14,83,484,XX,01,*Junia Haripagla,1239,6036,6036,0,00010
79,14,83,941,XX,01,*Telikhali,1783,7610,7610,0,00010
79,47,15,043,XX,01,*Amrajuri,321,1214,1214,0,00010
79,47,15,064,XX,01,*Asoa,157,662,662,0,00010
79,47,15,432,XX,01,*Gandharbba,307,1191,1191,0,00010
79,47,15,475,XX,01,*Gopalpur,159,668,668,0,00010
79,47,15,519,XX,01,*Harindhara,186,775,775,0,00010
79,47,15,821,XX,03,*Purba Amrajuri,718,3026,3026,0,00010
79,47,15,951,XX,01,*Sonakur,206,990,990,0,00010
79,47,31,194,XX,01,*Bekutia,358,1797,1797,0,00010
79,47,31,237,XX,01,*Bijoynagar,152,717,717,0,00010
79,47,31,302,XX,01,*Chira Para Parsatura,987,4502,4502,0,00010
79,47,31,389,XX,01,*Domjuri,252,1167,1167,0,00010
79,47,31,605,XX,01,*Jibka Saturia,298,1416,1416,0,00010
79,47,31,713,XX,01,*Kesarta,96,427,427,0,00010
79,47,31,778,XX,01,*Nilati,354,1608,1608,0,00010
79,47,31,973,XX,01,*Subidpur,403,1791,1791,0,00010
79,47,47,021,XX,01,*Airan Jhaparsi,428,1761,1761,0,00010
79,47,47,086,XX,03,*Aspaddi,516,2090,2090,0,00010
79,47,47,129,XX,01,*Bara Biraljuri,338,1372,1372,0,00010
79,47,47,151,XX,01,*Basuri,388,1648,1648,0,00010
79,47,47,173,XX,01,*Baulakanda,119,480,480,0,00010
79,47,47,259,XX,01,*Bipra Basuri,44,185,185,0,00010
79,47,47,281,XX,01,*Chhota Biraljuri,232,959,959,0,00010
79,47,47,324,XX,01,*Daserkati,374,1616,1616,0,00010
79,47,47,410,XX,01,*Gandata,235,959,959,0,00010
79,47,47,497,XX,01,*Gosantara,168,682,682,0,00010
79,47,47,584,XX,01,*Joykul,276,1124,1109,15,00010
79,47,47,648,XX,01,*Kachuakati,681,2846,2846,0,00010
79,47,47,670,XX,01,*Kanthalia,270,1160,1160,0,00010
79,47,47,692,XX,01,*Keundia Madhukati,651,2685,2685,0,00010
79,47,47,735,XX,01,*Muktarkati,122,456,456,0,00010
79,47,47,757,XX,01,*Nanguli,187,863,863,0,00010
79,47,47,865,XX,01,*Sapura,86,357,357,0,00010
79,47,47,994,XX,03,*Uzial Khan,1107,4525,4525,0,00010
79,47,63,108,XX,01,*Banna Kanda,164,646,646,0,00010
79,47,63,216,XX,01,*Betka,567,2722,2722,0,00010
79,47,63,346,XX,01,*Dhabri,248,1075,1075,0,00010
79,47,63,454,XX,01,*Goalta,154,706,706,0,00010
79,47,63,540,XX,01,*Hogla,452,1816,1816,0,00010
79,47,63,562,XX,01,*Jabdakati,90,345,345,0,00010
79,47,63,886,XX,01,*Sayna Raghunathpur,682,2998,2998,0,00010
79,47,63,930,XX,01,*Sirsa,165,633,633,0,00010
79,47,79,627,XX,01,*Jolagati,791,3923,3923,0,00010
79,47,79,800,XX,01,*Phalaibunia,540,2481,2481,0,00010
79,47,79,843,XX,01,*Shankarpur,191,774,774,0,00010
79,47,79,908,XX,01,*Shialkati,988,4292,4292,0,00010
79,58,01,750,XX,02,*Madhya Mithakhali,234,1115,1115,0,00010
79,58,01,979,XX,02,*Uttar Mithakhali,100,450,450,0,00010
79,58,02,215,XX,02,*Bandar Mathbaria,381,1485,1485,0,00010
79,58,02,320,XX,02,*Hospital Para,206,796,796,0,00010
79,58,03,346,XX,02,*Dakshin Mithakhali,695,2844,2844,0,00010
79,58,04,210,XX,02,*Bazar Elaka,210,751,751,0,00010
79,58,04,680,XX,02,*Paschim Bakshir Ghatichara,67,296,296,0,00010
79,58,05,085,XX,02,*Arambhag,262,1137,1137,0,00010
79,58,05,320,XX,02,*Thana Parishad (Bahera Tala),94,378,378,0,00010
79,58,05,625,XX,02,*T & T Para (Goalipara),244,992,992,0,00010
79,58,06,720,XX,02,*New Market & College Area,401,1711,1711,0,00010
79,58,07,720,XX,02,*New Market Area,302,1281,1281,0,00010
79,58,07,910,XX,02,*Uttar Purba New Market,221,987,987,0,00010
79,58,08,760,XX,02,*Madhya Purba Baksir Ghatichar,112,474,474,0,00010
79,58,08,915,XX,02,*Uttar Baksir Ghatichara,394,1733,1733,0,00010
79,58,09,285,XX,02,*Dakshin Baksir Ghatichara,407,1945,1945,0,00010
79,58,15,030,XX,01,*Amragachhia Hogalpati,3242,13650,13650,0,00010
79,58,15,361,XX,01,*Dakshin Sonakhali,570,2260,2260,0,00010
79,58,15,633,XX,01,*Madhyam Sonakhali,492,2028,2028,0,00010
79,58,15,994,XX,01,*Uttar Sonakhali,806,3152,3152,0,00010
79,58,17,135,XX,01,*Dakshin Bara Machhua,1053,4617,4617,0,00010
79,58,17,226,XX,01,*Char Bholmara,367,1546,1546,0,00010
79,58,17,587,XX,01,*Khejurbaria,1358,5645,5645,0,00010
79,58,25,165,XX,01,*Betmore Rajpara,1858,7679,7679,0,00010
79,58,25,527,XX,01,*Jariper Char,268,1151,1151,0,00010
79,58,25,553,XX,01,*Majher Char,154,639,639,0,00010
79,58,25,678,XX,01,*Mithakhali,824,3514,3514,0,00010
79,58,25,753,XX,01,*Nujamia Ghopkhali,1673,6890,6890,0,00010
79,58,34,376,XX,01,*Daudkhali,776,3321,3321,0,00010
79,58,34,391,XX,01,*Debatra,637,2690,2690,0,00010
79,58,34,467,XX,01,*Gilabad,1100,4585,4581,4,00010
79,58,34,497,XX,01,*Harji Nalbunia,1129,4671,4671,0,00010
79,58,34,572,XX,01,*Khar Ghatichora,455,1922,1922,0,00010
79,58,34,708,XX,01,*Nalbunia,161,509,509,0,00010
79,58,34,783,XX,01,*Paschim Chalita Bunia,302,1221,1221,0,00010
79,58,34,829,XX,01,*Patakata,476,2064,2064,0,00010
79,58,43,015,XX,01,*Algi,194,969,969,0,00010
79,58,43,301,XX,01,*Chitra,371,1614,1614,0,00010
79,58,43,422,XX,01,*Dhanisafa,1231,5815,5815,0,00010
79,58,43,799,XX,01,*Patakata,1064,4658,4658,0,00010
79,58,43,814,XX,01,*Phuljhuri,1446,6618,6618,0,00010
79,58,43,919,XX,01,*Tetul Baria,441,2073,2073,0,00010
79,58,43,949,XX,01,*Udaytara Burir Char,1363,6459,6459,0,00010
79,58,51,331,XX,01,*Dakshin Halta,1791,7857,7857,0,00010
79,58,51,482,XX,01,*Gulishakhali,878,3941,3941,0,00010
79,58,51,542,XX,01,*Kabutarkhali,673,3012,3012,0,00010
79,58,51,964,XX,01,*Uttar Halta,1418,6286,6286,0,00010
79,58,60,045,XX,01,*Andhar Manik,422,1798,1798,0,00010
79,58,60,060,XX,01,*Angulkata,317,1335,1335,0,00010
79,58,60,105,XX,03,*Baksir Ghatichora,1167,4890,4890,0,00010
79,58,60,346,XX,03,*Dakshin Mithakhali,1135,4858,4858,0,00010
79,58,60,648,XX,03,*Mathbaria,169,728,728,0,00010
79,58,60,979,XX,01,*Uttar Mithakhali,1956,8458,8458,0,00010
79,58,69,075,XX,01,*Badura,591,2582,2582,0,00010
79,58,69,120,XX,01,*Banshbunia,537,2303,2303,0,00010
79,58,69,150,XX,01,*Bara Saula,690,2982,2982,0,00010
79,58,69,256,XX,01,*Chhota Harji,540,2377,2377,0,00010
79,58,69,286,XX,01,*Chhota Saula,782,3288,3288,0,00010
