ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
75,83.0,XX.0,XXX,XX,02,  Sonaimuri Upazila,34218,10.9,13.8,14.1,10.9,9.3,8.4,19.3,5.5,2.7,5.0,00110
75,87.0,XX.0,XXX,XX,02,  Noakhali Sadar Upazila,107654,8.9,10.5,12.3,12.5,11.4,9.1,23.3,5.9,2.2,3.8,00110
29,XX.0,XX.0,XXX,XX,02, Faridpur Zila,195247,8.6,10.5,10.8,10.1,10.7,9.6,26.1,6.7,2.6,4.3,00110
29,10.0,XX.0,XXX,XX,02,  Bhanga Upazila,34148,10.3,12.4,12.1,9.3,8.9,9.5,23.7,6.3,3.0,4.4,00110
29,18.0,XX.0,XXX,XX,02,  Boalmari Upazila,27595,9.6,12.6,12.0,9.0,8.5,8.9,24.8,6.7,2.8,5.2,00110
29,47.0,XX.0,XXX,XX,02,  Faridpur Sadar Upazila,121632,7.8,9.3,10.0,10.4,11.9,9.8,27.4,6.8,2.5,4.1,00110
29,62.0,XX.0,XXX,XX,02,  Nagarkanda Upazila,11872,10.0,12.9,12.6,11.0,9.0,9.1,22.4,6.1,2.3,4.5,00110
72,XX.0,XX.0,XXX,XX,02, Netrakona Zila,183186,9.9,12.5,12.2,9.8,8.4,8.9,24.9,6.3,2.6,4.5,00110
72,18.0,XX.0,XXX,XX,02,  Durgapur Upazila,24306,10.2,12.1,12.3,10.0,8.3,8.6,24.3,6.5,2.5,5.3,00110
72,18.0,XX.0,XXX,XX,02,  Durgapur Paurashava,24306,10.2,12.1,12.3,10.0,8.3,8.6,24.3,6.5,2.5,5.3,00110
72,47.0,XX.0,XXX,XX,02,  Kendua Upazila,22363,11.0,15.2,12.7,8.1,7.0,8.5,23.5,6.0,3.0,5.1,00110
72,47.0,XX.0,XXX,XX,02,  Kendua Paurashava,22363,11.0,15.2,12.7,8.1,7.0,8.5,23.5,6.0,3.0,5.1,00110
72,56.0,XX.0,XXX,XX,02,  Madan Upazila,17388,11.8,14.4,11.9,8.2,7.2,8.5,24.0,6.6,3.0,4.5,00110
72,56.0,XX.0,XXX,XX,02,  Madan Paurashava,17388,11.8,14.4,11.9,8.2,7.2,8.5,24.0,6.6,3.0,4.5,00110
72,63.0,XX.0,XXX,XX,02,  Mohanganj Upazila,27193,10.2,13.1,12.2,8.6,7.8,8.8,25.6,6.5,2.5,4.8,00110
72,63.0,XX.0,XXX,XX,02,  Mohanganj Paurashava,27193,10.2,13.1,12.2,8.6,7.8,8.8,25.6,6.5,2.5,4.8,00110
72,74.0,XX.0,XXX,XX,02,  Netrokona Sadar Upazila,91936,9.2,11.4,12.2,10.8,9.2,9.1,25.3,6.3,2.4,4.1,00110
72,74.0,XX.0,XXX,XX,02,  Netrokona Paurashava,91936,9.2,11.4,12.2,10.8,9.2,9.1,25.3,6.3,2.4,4.1,00110
39,XX.0,XX.0,XXX,XX,02, Jamalpur Zila,336010,9.6,11.9,11.1,8.5,8.7,9.3,26.1,7.1,2.9,4.8,00110
39,15.0,XX.0,XXX,XX,02,  Dewanganj Upazila,38027,10.2,12.8,11.5,7.6,8.4,9.2,25.1,7.2,3.1,4.8,00110
39,15.0,XX.0,XXX,XX,02,Dewanganj Paurashava,38027,10.2,12.8,11.5,7.6,8.4,9.2,25.1,7.2,3.1,4.8,00110
39,29.0,XX.0,XXX,XX,02,  Islampur Upazila,38568,9.8,12.3,11.3,7.9,8.3,9.3,26.0,7.3,3.1,4.7,00110
39,29.0,XX.0,XXX,XX,02,Islampur Paurashava,38568,9.8,12.3,11.3,7.9,8.3,9.3,26.0,7.3,3.1,4.7,00110
39,36.0,XX.0,XXX,XX,02,  Jamalpur Sadar Upazila,142764,9.0,11.1,10.8,8.8,9.4,9.6,26.9,7.0,2.7,4.6,00110
39,36.0,XX.0,XXX,XX,02,Jamalpur Paurashava,142764,9.0,11.1,10.8,8.8,9.4,9.6,26.9,7.0,2.7,4.6,00110
39,58.0,XX.0,XXX,XX,02,  Madarganj Upazila,33169,10.9,13.8,11.1,8.0,7.5,8.9,24.8,7.1,2.9,5.0,00110
39,58.0,XX.0,XXX,XX,02,Madarganj Paurashava,33169,10.9,13.8,11.1,8.0,7.5,8.9,24.8,7.1,2.9,5.0,00110
39,61.0,XX.0,XXX,XX,02,  Melandaha Upazila,31320,9.9,12.1,11.7,9.1,8.5,9.2,24.8,7.4,2.8,4.6,00110
39,61.0,XX.0,XXX,XX,02,Melandaha Paurashava,31320,9.9,12.1,11.7,9.1,8.5,9.2,24.8,7.4,2.8,4.6,00110
39,85.0,XX.0,XXX,XX,02,  Sarishabari Upazila,52162,9.4,11.5,11.2,8.4,8.3,9.0,26.4,7.4,3.0,5.4,00110
39,85.0,XX.0,XXX,XX,02,Sarishabari Paurashava,52162,9.4,11.5,11.2,8.4,8.3,9.0,26.4,7.4,3.0,5.4,00110
59,XX.0,XX.0,XXX,XX,02, Munshiganj Zila,114819,9.6,10.9,11.0,9.5,10.0,10.0,25.9,6.3,2.7,4.2,00110
59,56.0,XX.0,XXX,XX,02,  Munshiganj Sadar Upazila,114819,9.6,10.9,11.0,9.5,10.0,10.0,25.9,6.3,2.7,4.2,00110
35,XX.0,XX.0,XXX,XX,02, Gopalganj Zila,85461,9.3,11.9,12.4,10.1,9.4,9.5,24.8,5.9,2.5,4.2,00110
35,32.0,XX.0,XXX,XX,02,  Gopalganj Sadar Upazila,51346,8.8,11.5,12.1,10.9,9.9,9.7,25.2,5.8,2.2,3.7,00110
35,51.0,XX.0,XXX,XX,02,  Kotalipara Upazila,5808,9.9,12.2,11.5,9.0,9.4,9.5,25.6,6.1,2.3,4.5,00110
35,58.0,XX.0,XXX,XX,02,  Muksudpur Upazila,19711,9.9,11.9,13.0,9.4,8.6,8.9,24.4,6.2,3.1,4.6,00110
35,91.0,XX.0,XXX,XX,02,  Tungipara Upazila,8596,10.8,14.1,13.2,8.4,8.0,9.6,22.3,5.7,2.4,5.5,00110
82,XX.0,XX.0,XXX,XX,02, Rajbari Zila,104074,8.7,9.9,10.5,9.7,9.5,9.4,27.3,7.1,2.9,5.1,00110
82,29.0,XX.0,XXX,XX,02,  Goalanda Upazila,18663,9.1,10.2,10.9,9.3,9.2,9.5,25.6,7.1,3.3,5.9,00110
82,73.0,XX.0,XXX,XX,02,  Pangsha Upazila,29098,9.3,10.4,10.7,9.9,9.5,9.4,26.7,6.8,2.6,4.8,00110
82,76.0,XX.0,XXX,XX,02,  Rajbari Sadar Upazila,56313,8.3,9.5,10.2,9.8,9.5,9.4,28.1,7.3,2.8,5.0,00110
61,XX.0,XX.0,XXX,XX,02, Mymensingh Zila,554996,9.3,11.3,11.6,10.4,10.3,9.5,24.8,6.3,2.5,4.1,00110
61,13.0,XX.0,XXX,XX,02,  Bhaluka Upazila,38774,10.3,11.7,10.5,8.5,10.6,12.1,26.8,4.8,1.8,2.9,00110
61,13.0,XX.0,XXX,XX,02,  Bhaluka Paurashava,38774,10.3,11.7,10.5,8.5,10.6,12.1,26.8,4.8,1.8,2.9,00110
61,20.0,XX.0,XXX,XX,02,  Fulbaria Upazila,31058,10.9,14.4,12.4,9.0,8.5,8.6,22.3,6.1,2.6,5.3,00110
61,20.0,XX.0,XXX,XX,02,  Fulbaria Paurashava,31058,10.9,14.4,12.4,9.0,8.5,8.6,22.3,6.1,2.6,5.3,00110
61,22.0,XX.0,XXX,XX,02,  Gaffargaon Upazila,29325,10.3,12.5,12.7,10.5,8.6,8.9,24.6,5.8,2.4,3.8,00110
61,22.0,XX.0,XXX,XX,02,  Gaffargaon Paurashava,29325,10.3,12.5,12.7,10.5,8.6,8.9,24.6,5.8,2.4,3.8,00110
61,23.0,XX.0,XXX,XX,02,  Gauripur Upazila,25570,9.6,12.0,12.2,9.6,8.6,8.8,24.7,6.6,3.0,4.7,00110
61,23.0,XX.0,XXX,XX,02,  Gauripur Paurashava,25570,9.6,12.0,12.2,9.6,8.6,8.8,24.7,6.6,3.0,4.7,00110
61,31.0,XX.0,XXX,XX,02,  Ishwarganj Upazila,28631,10.8,13.7,14.0,9.0,7.8,7.8,22.5,6.1,3.0,5.3,00110
61,31.0,XX.0,XXX,XX,02,  Ishwarganj Paurashava,28631,10.8,13.7,14.0,9.0,7.8,7.8,22.5,6.1,3.0,5.3,00110
61,52.0,XX.0,XXX,XX,02,  Mymensingh Sadar Upazila,258040,7.8,9.4,11.1,11.7,11.9,9.8,25.6,6.6,2.4,3.6,00110
61,52.0,XX.0,XXX,XX,02,  Mymensingh Paurashava,258040,7.8,9.4,11.1,11.7,11.9,9.8,25.6,6.6,2.4,3.6,00110
61,65.0,XX.0,XXX,XX,02,  Muktagachha Upazila,49915,10.4,11.8,11.5,9.9,9.1,8.9,24.7,6.4,2.6,4.6,00110
61,65.0,XX.0,XXX,XX,02,  Muktagachha Paurashava,49915,10.4,11.8,11.5,9.9,9.1,8.9,24.7,6.4,2.6,4.6,00110
61,72.0,XX.0,XXX,XX,02,  Nandail Upazila,33308,11.7,14.5,12.4,8.5,7.7,7.9,23.0,6.4,2.5,5.3,00110
61,72.0,XX.0,XXX,XX,02,  Nandail Paurashava,33308,11.7,14.5,12.4,8.5,7.7,7.9,23.0,6.4,2.5,5.3,00110
61,81.0,XX.0,XXX,XX,02,  Phulpur Upazila,25628,10.9,13.9,11.7,8.9,9.2,9.0,23.3,5.7,2.4,4.9,00110
61,81.0,XX.0,XXX,XX,02,  Phulpur Paurashava,25628,10.9,13.9,11.7,8.9,9.2,9.0,23.3,5.7,2.4,4.9,00110
61,94.0,XX.0,XXX,XX,02,  Trishal Upazila,34747,11.0,13.2,12.0,9.7,10.0,9.1,23.2,5.5,2.3,3.9,00110
61,94.0,XX.0,XXX,XX,02,  Trishal Paurashava,34747,11.0,13.2,12.0,9.7,10.0,9.1,23.2,5.5,2.3,3.9,00110
67,XX.0,XX.0,XXX,XX,02, Narayanganj Zila,942354,9.3,10.4,10.2,9.9,11.6,11.4,26.4,5.6,2.2,3.0,00110
67,4.0,XX.0,XXX,XX,02,  Sonargaon Upazila,32796,9.6,11.6,10.6,9.1,10.6,10.5,25.8,5.7,2.2,4.2,00110
67,6.0,XX.0,XXX,XX,02,  Bandar Upazila,166291,9.7,10.7,10.5,10.0,10.5,10.6,26.3,5.9,2.5,3.4,00110
67,58.0,XX.0,XXX,XX,02,  Narayanganj Sadar Upazila,543090,9.0,10.2,10.2,9.8,11.4,11.4,27.1,5.8,2.2,2.9,00110
67,68.0,XX.0,XXX,XX,02,  Rupganj Upazila,200177,9.6,10.8,9.9,10.4,13.2,12.5,24.5,4.7,1.9,2.6,00110
33,XX.0,XX.0,XXX,XX,02, Gazipur Zila,1018252,8.6,9.6,8.9,10.0,14.5,14.2,25.8,4.6,1.6,2.2,00110
33,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,689411,8.6,9.8,9.5,10.3,13.7,13.4,26.0,4.8,1.7,2.2,00110
33,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,157162,7.6,8.1,6.6,9.6,18.2,18.1,26.1,3.3,1.1,1.4,00110
33,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,45430,8.7,10.7,10.2,8.7,11.1,11.6,25.9,6.4,2.6,4.0,00110
33,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,126249,9.5,10.4,8.3,9.3,15.4,14.7,24.1,4.2,1.7,2.4,00110
56,XX.0,XX.0,XXX,XX,02, Manikganj Zila,98583,8.9,10.2,9.8,8.7,9.4,9.9,28.0,7.2,2.9,5.0,00110
56,46.0,XX.0,XXX,XX,02,  Manikganj Sadar Upazila,71698,8.5,9.7,9.3,8.9,9.7,10.1,28.8,7.3,2.8,4.9,00110
56,82.0,XX.0,XXX,XX,02,  Singair Upazila,26885,10.0,11.6,11.3,8.4,8.6,9.4,25.8,6.7,3.1,5.2,00110
26,XX.0,XX.0,XXX,XX,02, Dhaka Zila,7423137,7.6,8.5,9.4,10.5,13.4,12.9,27.7,5.6,1.9,2.4,00110
26,2.0,XX.0,XXX,XX,02,  Adabor Thana,203989,8.9,9.3,9.4,10.2,12.8,13.4,26.8,5.2,1.8,2.1,00110
26,4.0,XX.0,XXX,XX,02,  Badda Thana,190761,7.5,8.2,8.8,10.2,14.3,14.5,28.4,4.6,1.5,2.0,00110
26,5.0,XX.0,XXX,XX,02,  Bangshal Thana,186952,6.4,6.9,9.6,12.6,15.0,13.1,26.8,5.2,1.9,2.4,00110
26,6.0,XX.0,XXX,XX,02,  Biman Bandar Thana,5112,4.1,4.4,6.9,8.0,18.6,19.6,26.5,6.0,2.2,3.7,00110
26,8.0,XX.0,XXX,XX,02,  Cantonment Thana,131864,7.0,8.2,10.1,9.6,12.4,12.2,30.7,5.8,1.8,2.4,00110
26,9.0,XX.0,XXX,XX,02,  Chak Bazar Thana,156147,6.1,7.2,9.4,11.8,14.3,13.6,28.2,5.6,1.7,2.1,00110
26,11.0,XX.0,XXX,XX,02,  Darus Salam Thana,159139,8.5,9.4,9.4,10.6,13.5,13.3,27.0,4.7,1.7,1.9,00110
26,14.0,XX.0,XXX,XX,02,  Dhamrai Upazila,56777,8.3,10.1,9.5,8.6,11.3,12.6,29.4,5.7,2.0,2.7,00110
26,16.0,XX.0,XXX,XX,02,  Dhanmondi Thana,147643,5.3,6.3,9.3,11.2,14.4,11.9,27.6,8.0,2.5,3.5,00110
26,18.0,XX.0,XXX,XX,02,  Dohar Upazila,36434,10.2,11.2,10.7,8.7,9.8,9.7,24.6,6.6,3.0,5.5,00110
26,24.0,XX.0,XXX,XX,02,  Gendaria Thana,137721,7.9,8.6,9.7,9.9,12.1,11.7,28.2,6.5,2.4,3.1,00110
26,26.0,XX.0,XXX,XX,02,  Gulshan Thana,253050,6.8,7.6,8.6,10.4,13.6,13.3,28.7,6.2,2.1,2.7,00110
26,28.0,XX.0,XXX,XX,02,  Hazaribagh Thana,185639,9.0,9.8,10.1,10.3,12.1,11.9,27.1,5.3,2.0,2.4,00110
26,29.0,XX.0,XXX,XX,02,  Jatrabari Thana,184575,8.4,9.4,10.0,10.2,12.3,12.4,28.0,5.4,1.8,2.2,00110
26,30.0,XX.0,XXX,XX,02,  Kafrul Thana,396182,7.9,9.0,9.6,11.0,13.5,13.3,27.0,5.1,1.7,2.0,00110
26,32.0,XX.0,XXX,XX,02,  Kadamtali Thana,102908,9.5,10.5,10.2,9.9,11.5,11.6,26.8,5.5,2.1,2.4,00110
26,33.0,XX.0,XXX,XX,02,  Kalabagan Thana,118660,5.7,6.5,8.6,10.8,14.3,13.6,28.7,6.8,2.2,2.8,00110
26,36.0,XX.0,XXX,XX,02,  Khilgaon Thana,269135,8.6,9.7,10.0,9.5,11.2,12.1,28.9,5.7,1.9,2.4,00110
26,37.0,XX.0,XXX,XX,02,  Khilkhet Thana,101829,8.6,8.6,8.1,9.6,15.5,14.6,26.8,4.8,1.6,1.9,00110
26,40.0,XX.0,XXX,XX,02,  Kotwali Thana,62087,5.7,6.8,8.8,10.5,13.1,13.0,30.5,6.3,2.2,3.0,00110
26,42.0,XX.0,XXX,XX,02,  Lalbagh Thana,369933,9.0,9.8,10.2,10.7,13.4,11.8,25.7,5.2,1.9,2.3,00110
26,48.0,XX.0,XXX,XX,02,  Mirpur Thana,500373,7.9,8.3,9.0,10.5,13.6,13.5,27.8,5.4,1.7,2.2,00110
26,50.0,XX.0,XXX,XX,02,  Mohammadpur Thana,355843,7.3,8.3,9.8,10.7,13.4,12.6,27.4,5.9,2.0,2.6,00110
26,54.0,XX.0,XXX,XX,02,  Motijheel Thana,210006,6.3,7.5,9.5,11.2,13.0,12.6,29.3,6.6,1.8,2.3,00110
26,63.0,XX.0,XXX,XX,02,  New Market Thana,49523,4.1,4.7,7.8,11.0,18.1,14.3,29.1,6.6,1.8,2.3,00110
26,64.0,XX.0,XXX,XX,02,  Pallabi Thana,596835,8.2,9.0,9.5,10.8,13.4,13.3,26.4,5.1,1.9,2.3,00110
26,65.0,XX.0,XXX,XX,02,  Paltan Thana,59639,5.1,6.1,9.0,10.5,12.4,13.0,31.8,7.5,2.1,2.8,00110
26,66.0,XX.0,XXX,XX,02,  Ramna Thana,200973,6.7,7.4,9.4,10.5,12.9,12.4,28.8,6.9,2.2,2.8,00110
26,67.0,XX.0,XXX,XX,02,  Rampura Thana,224079,8.1,8.7,9.4,10.0,12.6,12.7,28.5,5.7,1.8,2.5,00110
26,68.0,XX.0,XXX,XX,02,  Sabujbagh Thana,281110,8.5,9.5,9.8,9.5,11.5,12.3,29.0,5.6,1.9,2.3,00110
26,72.0,XX.0,XXX,XX,02,  Savar Upazila,296851,8.5,9.3,9.1,9.6,13.7,14.2,27.2,4.7,1.6,2.1,00110
26,74.0,XX.0,XXX,XX,02,  Shah Ali Thana,115489,8.1,9.0,9.2,10.7,13.8,13.3,27.1,4.9,1.7,2.1,00110
26,75.0,XX.0,XXX,XX,02,  Shahbagh Thana,68140,3.4,4.0,6.1,11.4,25.6,14.0,23.6,7.2,2.2,2.6,00110
26,76.0,XX.0,XXX,XX,02,  Shyampur Thana,184062,8.9,9.7,10.4,10.6,11.9,12.0,26.8,5.3,2.0,2.3,00110
26,80.0,XX.0,XXX,XX,02,  Sher-E-Bangla Nagar Thana,137573,6.8,7.5,8.7,11.0,15.3,13.0,27.3,6.0,1.9,2.5,00110
26,88.0,XX.0,XXX,XX,02,  Sutrapur Thana,211210,7.0,7.5,9.2,10.1,12.5,12.0,29.5,6.8,2.3,3.1,00110
26,90.0,XX.0,XXX,XX,02,  Tejgaon Thana,148255,6.3,7.9,9.1,11.8,14.4,13.2,27.4,5.8,1.8,2.3,00110
26,92.0,XX.0,XXX,XX,02,  Tejgaon Ind. Area Thana,146732,6.5,6.8,7.2,12.3,17.2,16.0,27.1,4.2,1.3,1.3,00110
26,95.0,XX.0,XXX,XX,02,  Uttara Thana,179907,6.4,8.0,10.3,10.3,11.6,12.0,29.8,6.4,2.2,3.2,00110
86,XX.0,XX.0,XXX,XX,02, Shariatpur Zila,115970,10.0,11.9,12.2,9.7,8.9,9.1,23.8,6.2,2.8,5.4,00110
86,14.0,XX.0,XXX,XX,02,  Bhedarganj Upazila,8169,10.0,11.3,11.3,9.4,9.5,9.6,24.1,6.0,2.7,6.1,00110
86,25.0,XX.0,XXX,XX,02,  Damudya Upazila,14242,9.6,11.9,12.3,9.6,9.0,8.4,23.4,6.4,3.0,6.2,00110
86,65.0,XX.0,XXX,XX,02,  Naria Upazila,22773,9.9,11.5,11.9,10.4,9.3,8.9,22.5,6.4,2.9,6.4,00110
86,69.0,XX.0,XXX,XX,02,  Shariatpur Sadar Upazila,49535,10.1,11.6,11.8,9.8,9.3,9.7,24.7,6.0,2.4,4.6,00110
86,94.0,XX.0,XXX,XX,02,  Zanjira Upazila,21251,10.3,13.5,13.4,9.2,7.4,8.2,22.8,6.4,3.3,5.5,00110
54,XX.0,XX.0,XXX,XX,02, Madaripur Zila,128452,9.6,12.1,12.0,9.4,8.7,9.0,25.0,6.6,2.9,4.7,00110
54,40.0,XX.0,XXX,XX,02,  Kalkini Upazila,41608,10.0,13.6,12.7,9.1,8.3,8.1,23.0,6.5,3.2,5.5,00110
54,54.0,XX.0,XXX,XX,02,  Madaripur Sadar Upazila,62690,9.1,11.1,11.8,9.5,9.0,9.5,26.4,6.8,2.7,4.0,00110
54,87.0,XX.0,XXX,XX,02,  Shib Char Upazila,24154,10.0,11.9,11.4,9.6,8.8,9.3,24.9,6.4,2.9,4.7,00110
93,XX.0,XX.0,XXX,XX,02, Tangail Zila,469660,8.6,10.8,11.2,9.0,9.4,9.6,27.3,6.7,2.7,4.7,00110
93,19.0,XX.0,XXX,XX,02,  Bhuapur Upazila,28708,8.9,11.3,11.6,8.7,9.0,8.7,26.9,6.9,2.8,5.0,00110
93,19.0,XX.0,XXX,XX,02,Bhuapur Paurashava,28708,8.9,11.3,11.6,8.7,9.0,8.7,26.9,6.9,2.8,5.0,00110
93,25.0,XX.0,XXX,XX,02,  Dhanbari Upazila,36125,9.2,11.3,11.1,7.8,8.1,9.4,27.1,7.3,3.1,5.7,00110
93,25.0,XX.0,XXX,XX,02,Dhanbari  Paurashava,36125,9.2,11.3,11.1,7.8,8.1,9.4,27.1,7.3,3.1,5.7,00110
93,28.0,XX.0,XXX,XX,02,  Ghatail Upazila,35245,8.1,10.4,9.9,7.5,10.8,11.3,30.4,5.3,2.2,4.0,00110
93,28.0,XX.0,XXX,XX,02,Ghatail Paurashava,35245,8.1,10.4,9.9,7.5,10.8,11.3,30.4,5.3,2.2,4.0,00110
93,38.0,XX.0,XXX,XX,02,  Gopalpur Upazila,50160,9.3,11.5,10.3,7.6,9.0,9.3,26.4,7.5,3.2,6.0,00110
93,38.0,XX.0,XXX,XX,02,Gopalpur Paurashava,50160,9.3,11.5,10.3,7.6,9.0,9.3,26.4,7.5,3.2,6.0,00110
93,47.0,XX.0,XXX,XX,02,  Kalihati Upazila,37038,8.9,10.6,10.3,8.3,9.3,9.2,26.9,7.5,3.0,5.9,00110
93,47.0,XX.0,XXX,XX,02,Kalihati Paurashava,37038,8.9,10.6,10.3,8.3,9.3,9.2,26.9,7.5,3.0,5.9,00110
93,57.0,XX.0,XXX,XX,02,  Madhupur Upazila,56342,9.1,11.2,12.5,9.0,8.7,9.3,26.2,6.4,2.6,5.1,00110
93,57.0,XX.0,XXX,XX,02,Madhupur Paurashava,56342,9.1,11.2,12.5,9.0,8.7,9.3,26.2,6.4,2.6,5.1,00110
93,66.0,XX.0,XXX,XX,02,  Mirzapur Upazila,28602,8.4,9.3,10.6,9.7,10.7,9.6,27.0,7.1,2.8,4.6,00110
93,66.0,XX.0,XXX,XX,02,Mirzapur Paurashava,28602,8.4,9.3,10.6,9.7,10.7,9.6,27.0,7.1,2.8,4.6,00110
93,85.0,XX.0,XXX,XX,02,  Sakhipur Upazila,30028,9.5,11.6,11.1,9.6,8.7,10.1,27.1,5.7,2.3,4.3,00110
93,85.0,XX.0,XXX,XX,02,Sakhipur Paurashava,30028,9.5,11.6,11.1,9.6,8.7,10.1,27.1,5.7,2.3,4.3,00110
93,95.0,XX.0,XXX,XX,02,  Tangail Sadar Upazila,167412,7.9,10.6,11.7,10.1,9.6,9.5,27.6,6.7,2.4,3.9,00110
93,95.0,XX.0,XXX,XX,02,Tangail Paurashava,167412,7.9,10.6,11.7,10.1,9.6,9.5,27.6,6.7,2.4,3.9,00110
48,XX.0,XX.0,XXX,XX,02, Kishoreganj Zila,408762,10.5,13.0,12.5,10.0,9.2,8.8,23.3,6.1,2.4,4.2,00110
48,6.0,XX.0,XXX,XX,02,  Bajitpur Upazila,34898,9.8,13.4,13.4,9.2,8.4,8.6,23.9,6.5,2.4,4.3,00110
48,6.0,XX.0,XXX,XX,02,  Bajitpur Paurashava,34898,9.8,13.4,13.4,9.2,8.4,8.6,23.9,6.5,2.4,4.3,00110
48,11.0,XX.0,XXX,XX,02,  Bhairab Upazila,118992,11.4,13.3,12.6,10.6,9.3,9.2,22.9,5.4,2.0,3.4,00110
48,11.0,XX.0,XXX,XX,02,  Bhairab Paurashava,118992,11.4,13.3,12.6,10.6,9.3,9.2,22.9,5.4,2.0,3.4,00110
48,27.0,XX.0,XXX,XX,02,  Hossainpur Upazila,23118,10.6,13.6,12.1,9.4,9.0,8.2,23.2,6.7,2.6,4.6,00110
48,27.0,XX.0,XXX,XX,02,  Hossainpur Paurashava,23118,10.6,13.6,12.1,9.4,9.0,8.2,23.2,6.7,2.6,4.6,00110
48,42.0,XX.0,XXX,XX,02,  Karimganj Upazila,26844,10.7,13.6,13.2,8.8,7.9,8.3,23.0,6.4,2.4,5.6,00110
48,42.0,XX.0,XXX,XX,02,  Karimganj Paurashava,26844,10.7,13.6,13.2,8.8,7.9,8.3,23.0,6.4,2.4,5.6,00110
48,45.0,XX.0,XXX,XX,02,  Katiadi Upazila,40725,11.5,13.8,11.4,8.3,8.2,8.4,22.8,6.9,3.2,5.5,00110
48,45.0,XX.0,XXX,XX,02,  Katiadi Paurashava,40725,11.5,13.8,11.4,8.3,8.2,8.4,22.8,6.9,3.2,5.5,00110
48,49.0,XX.0,XXX,XX,02,  Kishoreganj Sadar Upazila,103798,8.8,11.3,12.2,11.2,10.5,9.0,24.6,6.3,2.3,3.8,00110
48,49.0,XX.0,XXX,XX,02,  Kishoreganj Paurashava,103798,8.8,11.3,12.2,11.2,10.5,9.0,24.6,6.3,2.3,3.8,00110
48,54.0,XX.0,XXX,XX,02,  Kuliar Char Upazila,31781,11.7,15.0,13.5,9.0,8.5,8.1,21.2,6.1,2.6,4.4,00110
48,54.0,XX.0,XXX,XX,02,  Kuliar Char Paurashava,31781,11.7,15.0,13.5,9.0,8.5,8.1,21.2,6.1,2.6,4.4,00110
48,79.0,XX.0,XXX,XX,02,  Pakundia Upazila,28606,11.0,13.4,11.8,9.0,8.6,8.3,23.5,6.3,2.9,5.3,00110
48,79.0,XX.0,XXX,XX,02,  Pakundia Paurashava,28606,11.0,13.4,11.8,9.0,8.6,8.3,23.5,6.3,2.9,5.3,00110
89,XX.0,XX.0,XXX,XX,02, Sherpur Zila,182376,9.7,12.6,12.0,8.9,8.8,9.2,25.1,6.4,2.7,4.6,00110
89,67.0,XX.0,XXX,XX,02,  Nakla Upazila,33086,10.5,13.3,12.1,8.0,8.2,8.5,24.0,6.7,2.9,5.8,00110
89,67.0,XX.0,XXX,XX,02,Nakla Paurashava,33086,10.5,13.3,12.1,8.0,8.2,8.5,24.0,6.7,2.9,5.8,00110
89,70.0,XX.0,XXX,XX,02,  Nalitabari Upazila,27142,9.8,12.2,11.5,9.3,8.5,9.0,25.6,6.7,2.6,4.8,00110
89,70.0,XX.0,XXX,XX,02,Nalitabari Paurashava,27142,9.8,12.2,11.5,9.3,8.5,9.0,25.6,6.7,2.6,4.8,00110
89,88.0,XX.0,XXX,XX,02,  Sherpur Sadar Upazila,97979,9.0,12.1,12.3,9.6,9.2,9.5,25.5,6.1,2.4,4.1,00110
89,88.0,XX.0,XXX,XX,02,Sherpur Paurashava,97979,9.0,12.1,12.3,9.6,9.2,9.5,25.5,6.1,2.4,4.1,00110
89,90.0,XX.0,XXX,XX,02,  Sreebardi Upazila,24169,11.2,14.2,10.9,7.1,8.2,9.0,24.2,7.0,3.4,4.7,00110
89,90.0,XX.0,XXX,XX,02,Sreebardi Paurashava,24169,11.2,14.2,10.9,7.1,8.2,9.0,24.2,7.0,3.4,4.7,00110
68,XX.0,XX.0,XXX,XX,02, Narsingdi Zila,354458,9.7,11.6,11.2,9.9,10.6,10.2,25.3,6.0,2.2,3.3,00110
68,52.0,XX.0,XXX,XX,02,  Manohardi Upazila,17635,8.9,11.9,11.9,9.3,8.6,8.8,26.2,6.7,3.4,4.4,00110
68,60.0,XX.0,XXX,XX,02,  Narsingdi Sadar Upazila,195698,9.7,11.4,10.8,10.3,11.1,10.7,25.5,5.5,2.1,2.9,00110
68,63.0,XX.0,XXX,XX,02,  Palash Upazila,85949,9.0,10.7,10.9,9.2,10.6,10.4,26.9,6.7,2.3,3.2,00110
68,64.0,XX.0,XXX,XX,02,  Roypura Upazila,34904,11.6,13.7,12.8,9.7,9.0,8.2,21.8,6.2,2.5,4.5,00110
68,76.0,XX.0,XXX,XX,02,  Shibpur Upazila,20272,10.4,12.9,12.6,10.0,9.4,8.6,22.7,6.2,2.6,4.6,00110
