ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
70.0,37.0,XX.0,XXX,XX,03,  Gomastapur Upazila,5382,11.9,32.6,51.0,4.6,12.4,11.0,67.8,8.8,00110
70.0,37.0,42.0,XXX,XX,03,  Chowdala Union,2709,10.0,31.5,56.3,2.3,8.7,10.6,75.6,5.1,00110
70.0,37.0,52.0,XXX,XX,03,  Gomastapur Union,2673,13.8,33.7,45.7,6.8,16.1,11.4,59.9,12.6,00110
70.0,88.0,XX.0,XXX,XX,03,  Shibganj Upazila,1582,33.9,47.7,3.2,15.2,43.0,22.6,29.6,4.9,00110
70.0,88.0,41.0,XXX,XX,03,  Kansat Union,1582,33.9,47.7,3.2,15.2,43.0,22.6,29.6,4.9,00110
38.0,XX.0,XX.0,XXX,XX,03, Joypurhat Zila,3141,5.1,20.5,73.4,1.1,17.8,21.3,38.7,22.1,00110
38.0,61.0,XX.0,XXX,XX,03,  Khetlal Upazila,3141,5.1,20.5,73.4,1.1,17.8,21.3,38.7,22.1,00110
38.0,61.0,47.0,XXX,XX,03,  Khetlal Union,3141,5.1,20.5,73.4,1.1,17.8,21.3,38.7,22.1,00110
13.0,XX.0,XX.0,XXX,XX,03, Chandpur Zila,5651,3.1,6.5,90.1,0.4,8.6,32.5,58.4,0.5,00110
13.0,22.0,XX.0,XXX,XX,03,  Chandpur Sadar Upazila,2491,4.5,9.0,86.1,0.5,18.6,67.0,14.3,0.2,00110
13.0,22.0,94.0,XXX,XX,03,  Tarpur Chandi Union,2491,4.5,9.0,86.1,0.5,18.6,67.0,14.3,0.2,00110
13.0,47.0,XX.0,XXX,XX,03,  Haim Char Upazila,2066,0.8,0.6,98.2,0.3,0.6,3.7,95.3,0.4,00110
13.0,47.0,23.0,XXX,XX,03,  Dakshin Algi Durgapur Union,2066,0.8,0.6,98.2,0.3,0.6,3.7,95.3,0.4,00110
13.0,49.0,XX.0,XXX,XX,03,  Hajiganj Upazila,1094,4.4,11.7,83.7,0.2,1.1,8.4,89.0,1.5,00110
13.0,49.0,35.0,XXX,XX,03,  Hajiganj Union,1094,4.4,11.7,83.7,0.2,1.1,8.4,89.0,1.5,00110
3.0,XX.0,XX.0,XXX,XX,03, Bandarban Zila,7847,4.1,9.5,75.6,10.7,7.2,21.3,42.7,28.9,00110
3.0,4.0,XX.0,XXX,XX,03,  Alikadam Upazila,2822,4.2,8.1,86.7,1.0,6.3,34.4,50.2,9.0,00110
3.0,4.0,31.0,XXX,XX,03,  Alikadam Union,2822,4.2,8.1,86.7,1.0,6.3,34.4,50.2,9.0,00110
3.0,73.0,XX.0,XXX,XX,03,  Naikhongchhari Upazila,3500,4.5,11.4,62.1,22.1,8.3,11.2,41.3,39.1,00110
3.0,73.0,76.0,XXX,XX,03,  Naikhongchhari Union,3500,4.5,11.4,62.1,22.1,8.3,11.2,41.3,39.1,00110
3.0,89.0,XX.0,XXX,XX,03,  Rowangchhari Upazila,1173,4.2,9.7,82.7,3.4,6.1,25.7,40.2,28.1,00110
3.0,89.0,57.0,XXX,XX,03,  Rowangchhari Union,1173,4.2,9.7,82.7,3.4,6.1,25.7,40.2,28.1,00110
3.0,95.0,XX.0,XXX,XX,03,  Thanchi Upazila,352,0.0,2.0,98.0,0.0,6.8,0.9,3.4,88.9,00110
3.0,95.0,57.0,XXX,XX,03,  Thanchi Union,352,0.0,2.0,98.0,0.0,6.8,0.9,3.4,88.9,00110
19.0,XX.0,XX.0,XXX,XX,03, Comilla Zila,26343,16.9,29.8,51.3,2.0,23.4,52.6,21.9,2.0,00110
19.0,15.0,XX.0,XXX,XX,03,  Brahmanpara Upazila,1153,13.8,37.4,47.6,1.2,25.2,54.6,19.2,1.0,00110
19.0,15.0,18.0,XXX,XX,03,  Brahman Para Union,1153,13.8,37.4,47.6,1.2,25.2,54.6,19.2,1.0,00110
19.0,18.0,XX.0,XXX,XX,03,  Burichang Upazila,2456,15.8,27.0,56.3,0.8,38.5,37.6,22.7,1.2,00110
19.0,18.0,31.0,XXX,XX,03,  Burichang Union,2456,15.8,27.0,56.3,0.8,38.5,37.6,22.7,1.2,00110
19.0,27.0,XX.0,XXX,XX,03,  Chandina Upazila,327,3.7,24.8,71.6,0.0,14.1,62.4,13.5,10.1,00110
19.0,27.0,20.0,XXX,XX,03,  Mahichal Union,327,3.7,24.8,71.6,0.0,14.1,62.4,13.5,10.1,00110
19.0,33.0,XX.0,XXX,XX,03,  Comilla Sadar Dakshin Upazila,1674,3.0,11.6,83.4,1.9,16.3,43.1,26.6,14.0,00110
19.0,33.0,35.0,XXX,XX,03,  Bijoypur Union,1674,3.0,11.6,83.4,1.9,16.3,43.1,26.6,14.0,00110
19.0,67.0,XX.0,XXX,XX,03,  Comilla Adarsha Sadar Upazila,12290,24.1,38.0,34.2,3.6,25.6,47.9,25.5,1.0,00110
19.0,67.0,68.0,XXX,XX,03,  Kalir Bazar Union,912,12.0,23.7,58.8,5.6,18.4,42.7,36.6,2.3,00110
19.0,67.0,90.0,XXX,XX,03,  Panchthubi Union,192,5.7,20.8,64.6,8.9,4.7,59.9,32.8,2.6,00110
19.0,67.0,94.0,XXX,XX,03,  Uttar Durgapur Union,11186,25.5,39.5,31.7,3.3,26.5,48.1,24.4,0.9,00110
19.0,74.0,XX.0,XXX,XX,03,  Manoharganj Upazila,239,1.3,7.9,90.8,0.0,0.0,5.0,90.8,4.2,00110
19.0,74.0,13.0,XXX,XX,03,  Baishgaon Union,239,1.3,7.9,90.8,0.0,0.0,5.0,90.8,4.2,00110
19.0,75.0,XX.0,XXX,XX,03,  Meghna Upazila,1257,6.0,16.2,77.6,0.2,4.6,94.0,1.0,0.5,00110
19.0,75.0,43.0,XXX,XX,03,  Gobindapur Union,1257,6.0,16.2,77.6,0.2,4.6,94.0,1.0,0.5,00110
19.0,81.0,XX.0,XXX,XX,03,  Muradnagar Upazila,6241,10.8,25.1,63.8,0.3,20.4,60.4,17.9,1.4,00110
19.0,81.0,54.0,XXX,XX,03,  Muradnagar Union,3218,11.9,20.0,67.7,0.5,14.3,67.4,17.8,0.5,00110
19.0,81.0,63.0,XXX,XX,03,  Paschim Nabipur Union,3023,9.7,30.5,59.7,0.1,26.8,53.0,18.0,2.2,00110
19.0,94.0,XX.0,XXX,XX,03,  Titas Upazila,706,15.3,3.8,80.3,0.6,19.0,76.3,4.5,0.1,00110
19.0,94.0,67.0,XXX,XX,03,  Karikandi Union,706,15.3,3.8,80.3,0.6,19.0,76.3,4.5,0.1,00110
12.0,XX.0,XX.0,XXX,XX,03, Brahmanbaria Zila,27626,16.7,16.6,66.1,0.5,36.8,46.3,14.8,2.1,00110
12.0,4.0,XX.0,XXX,XX,03,  Banchharampur Upazila,3826,14.2,9.5,75.7,0.7,50.3,34.8,9.9,5.0,00110
12.0,4.0,94.0,XXX,XX,03,  Banchharampur Union,3826,14.2,9.5,75.7,0.7,50.3,34.8,9.9,5.0,00110
12.0,7.0,XX.0,XXX,XX,03,  Bijoynagar Upazila,1437,2.9,10.7,86.2,0.3,4.6,61.0,34.3,0.1,00110
12.0,7.0,32.0,XXX,XX,03,  Chandura Union,1111,3.6,11.1,85.0,0.4,3.9,52.4,43.6,0.2,00110
12.0,7.0,91.0,XXX,XX,03,  Uttar Ichhapur Union,326,0.3,9.5,90.2,0.0,7.1,90.2,2.8,0.0,00110
12.0,13.0,XX.0,XXX,XX,03,  Brahmanbaria Sadar Upazila,3800,22.8,24.5,52.4,0.3,38.2,48.2,13.1,0.4,00110
12.0,13.0,50.0,XXX,XX,03,  Shuhilpur Union,1799,19.3,21.0,59.3,0.4,21.9,51.6,26.0,0.6,00110
12.0,13.0,93.0,XXX,XX,03,  Uttar Natai Union,2001,25.9,27.7,46.3,0.1,52.9,45.2,1.6,0.3,00110
12.0,33.0,XX.0,XXX,XX,03,  Ashuganj Upazila,6705,21.2,24.3,54.1,0.4,50.2,38.9,9.9,1.0,00110
12.0,33.0,12.0,XXX,XX,03,  Araisidha Union,124,14.5,19.4,65.3,0.8,45.2,49.2,4.8,0.8,00110
12.0,33.0,14.0,XXX,XX,03,  Ashugang Union,4711,26.7,25.1,47.7,0.5,54.3,34.2,10.1,1.4,00110
12.0,33.0,38.0,XXX,XX,03,  Durgapur Union,1870,7.9,22.7,69.5,0.0,40.2,49.9,9.8,0.1,00110
12.0,90.0,XX.0,XXX,XX,03,  Nasirnagar Upazila,2949,6.5,11.8,79.6,2.1,26.9,51.7,17.6,3.8,00110
12.0,90.0,87.0,XXX,XX,03,  Nasirnagar Union,2949,6.5,11.8,79.6,2.1,26.9,51.7,17.6,3.8,00110
12.0,94.0,XX.0,XXX,XX,03,  Sarail Upazila,8909,17.4,13.1,69.3,0.2,28.7,52.0,17.2,2.1,00110
12.0,94.0,76.0,XXX,XX,03,  Sarail Union,8909,17.4,13.1,69.3,0.2,28.7,52.0,17.2,2.1,00110
51.0,XX.0,XX.0,XXX,XX,03, Lakshmipur Zila,17759,5.3,8.3,84.3,2.1,19.6,54.9,22.1,3.3,00110
51.0,33.0,XX.0,XXX,XX,03,  Kamalnagar Upazila,2691,2.4,10.4,85.5,1.6,7.4,59.6,28.9,4.1,00110
51.0,33.0,47.0,XXX,XX,03,  Char Falcon Union,2691,2.4,10.4,85.5,1.6,7.4,59.6,28.9,4.1,00110
51.0,43.0,XX.0,XXX,XX,03,  Lakshmipur Sadar Upazila,700,7.4,7.4,85.1,0.0,21.1,55.0,23.1,0.7,00110
51.0,43.0,90.0,XXX,XX,03,  Dakshin Hamchadi Union,700,7.4,7.4,85.1,0.0,21.1,55.0,23.1,0.7,00110
51.0,58.0,XX.0,XXX,XX,03,  Roypur Upazila,6343,12.0,11.3,76.4,0.3,29.7,56.2,13.2,0.9,00110
51.0,58.0,11.0,XXX,XX,03,  Bamni Union,752,15.3,14.2,70.5,0.0,9.3,86.2,4.3,0.3,00110
51.0,58.0,59.0,XXX,XX,03,  Keroa Union,5481,11.6,10.8,77.2,0.4,33.0,51.4,14.7,0.9,00110
51.0,58.0,71.0,XXX,XX,03,  Roypur Union,110,9.1,12.7,78.2,0.0,8.2,91.8,0.0,0.0,00110
51.0,73.0,XX.0,XXX,XX,03,  Ramgati Upazila,8025,0.8,5.3,90.0,3.9,15.6,52.3,26.9,5.2,00110
51.0,73.0,13.0,XXX,XX,03,  Bara Kheri Union,3833,0.7,6.6,88.7,4.0,28.6,58.9,9.4,3.1,00110
51.0,73.0,23.0,XXX,XX,03,  Char Alexandar Union,4192,0.9,4.1,91.1,3.9,3.7,46.3,42.8,7.2,00110
46.0,XX.0,XX.0,XXX,XX,03, Khagrachhari Zila,25420,2.0,7.5,89.0,1.6,10.6,41.0,41.5,6.9,00110
46.0,43.0,XX.0,XXX,XX,03,  Dighinala Upazila,3215,2.8,8.8,88.1,0.2,17.8,60.6,17.1,4.5,00110
46.0,43.0,31.0,XXX,XX,03,  Boalkhali Union,3215,2.8,8.8,88.1,0.2,17.8,60.6,17.1,4.5,00110
46.0,49.0,XX.0,XXX,XX,03,  Khagrachhari Sadar Upazila,4633,1.0,5.5,92.7,0.7,11.2,45.6,41.0,2.3,00110
46.0,49.0,25.0,XXX,XX,03,  Golabari Union,2213,1.6,6.0,91.0,1.5,5.9,31.1,60.6,2.3,00110
46.0,49.0,75.0,XXX,XX,03,  Perachhara Union,2420,0.5,5.1,94.4,0.0,16.0,58.8,23.0,2.2,00110
46.0,61.0,XX.0,XXX,XX,03,  Lakshmichhari Upazila,414,6.3,5.6,80.9,7.2,17.6,45.4,32.9,4.1,00110
46.0,61.0,71.0,XXX,XX,03,  Lakshmichhari Union,414,6.3,5.6,80.9,7.2,17.6,45.4,32.9,4.1,00110
46.0,65.0,XX.0,XXX,XX,03,  Mahalchhari Upazila,2109,2.8,15.4,79.8,1.9,8.7,47.8,35.7,7.8,00110
46.0,65.0,31.0,XXX,XX,03,  Mahalchhari Union,2109,2.8,15.4,79.8,1.9,8.7,47.8,35.7,7.8,00110
46.0,67.0,XX.0,XXX,XX,03,  Manikchhari Upazila,7471,2.3,7.2,89.2,1.3,12.2,41.7,36.0,10.2,00110
46.0,67.0,63.0,XXX,XX,03,  Manikchhari Union,4717,2.7,9.5,86.7,1.1,16.6,38.2,34.4,10.8,00110
46.0,67.0,87.0,XXX,XX,03,  Tintahari Union,2754,1.5,3.3,93.5,1.7,4.6,47.7,38.6,9.1,00110
46.0,77.0,XX.0,XXX,XX,03,  Panchhari Upazila,5147,1.9,8.7,88.5,0.9,2.6,23.2,69.4,4.7,00110
46.0,77.0,76.0,XXX,XX,03,  Panchhari Union,5147,1.9,8.7,88.5,0.9,2.6,23.2,69.4,4.7,00110
46.0,80.0,XX.0,XXX,XX,03,  Ramgarh Upazila,2431,0.4,1.4,92.5,5.8,12.5,35.3,39.5,12.7,00110
46.0,80.0,76.0,XXX,XX,03,  Ramgarh Union,2431,0.4,1.4,92.5,5.8,12.5,35.3,39.5,12.7,00110
22.0,XX.0,XX.0,XXX,XX,03, Cox's Bazar Zila,37498,8.3,17.1,61.2,13.4,18.6,42.6,31.7,7.2,00110
22.0,24.0,XX.0,XXX,XX,03,  Cox's Bazar Sadar Upazila,10077,9.5,23.9,61.7,4.9,12.9,42.8,40.9,3.4,00110
22.0,24.0,35.0,XXX,XX,03,  Idgaon Union,3065,10.7,33.3,48.3,7.8,9.3,64.2,24.2,2.3,00110
22.0,24.0,42.0,XXX,XX,03,  Islamabad Union,3964,7.1,18.7,73.1,1.1,9.6,39.0,46.8,4.6,00110
22.0,24.0,45.0,XXX,XX,03,  Jalalabad Union,3048,11.4,21.0,60.6,7.0,20.8,26.3,50.2,2.8,00110
22.0,45.0,XX.0,XXX,XX,03,  Kutubdia Upazila,4686,5.9,11.5,56.7,25.9,27.3,54.7,15.1,2.9,00110
22.0,45.0,27.0,XXX,XX,03,  Baraghop Union,4686,5.9,11.5,56.7,25.9,27.3,54.7,15.1,2.9,00110
22.0,56.0,XX.0,XXX,XX,03,  Pekua Upazila,5328,8.7,8.0,65.4,17.8,37.8,38.9,18.5,4.9,00110
22.0,56.0,83.0,XXX,XX,03,  Pekua Union,5328,8.7,8.0,65.4,17.8,37.8,38.9,18.5,4.9,00110
22.0,66.0,XX.0,XXX,XX,03,  Ramu Upazila,7606,8.7,21.2,66.1,3.9,16.5,44.1,34.3,5.1,00110
22.0,66.0,15.0,XXX,XX,03,  Fatekharkul Union,5432,9.4,24.7,65.4,0.5,16.6,47.9,32.2,3.4,00110
22.0,66.0,38.0,XXX,XX,03,  Joarianala Union,2174,7.2,12.5,68.0,12.4,16.3,34.5,39.6,9.6,00110
22.0,90.0,XX.0,XXX,XX,03,  Teknaf Upazila,4639,9.4,10.5,48.7,31.3,13.3,33.7,31.0,22.0,00110
22.0,90.0,63.0,XXX,XX,03,  Teknaf Union,4639,9.4,10.5,48.7,31.3,13.3,33.7,31.0,22.0,00110
22.0,94.0,XX.0,XXX,XX,03,  Ukhia Upazila,5162,5.9,18.0,64.1,12.0,9.8,41.1,38.8,10.3,00110
22.0,94.0,47.0,XXX,XX,03,  Raja Palong Union,5162,5.9,18.0,64.1,12.0,9.8,41.1,38.8,10.3,00110
15.0,XX.0,XX.0,XXX,XX,03, Chittagong Zila,35526,19.4,17.7,56.2,6.8,25.8,52.7,20.2,1.4,00110
15.0,4.0,XX.0,XXX,XX,03,  Anowara Upazila,1131,25.5,14.7,53.5,6.4,0.7,78.2,18.6,2.6,00110
15.0,4.0,15.0,XXX,XX,03,  Anowara Union,1131,25.5,14.7,53.5,6.4,0.7,78.2,18.6,2.6,00110
15.0,12.0,XX.0,XXX,XX,03,  Boalkhali Upazila,10242,17.2,11.9,67.3,3.6,26.9,64.6,7.8,0.8,00110
15.0,12.0,38.0,XXX,XX,03,  Purba Gomdandi Union,5783,19.5,11.9,67.5,1.2,13.0,76.8,9.5,0.7,00110
15.0,12.0,76.0,XXX,XX,03,  Sakpura Union,4459,14.2,12.0,67.1,6.8,44.8,48.8,5.7,0.8,00110
15.0,33.0,XX.0,XXX,XX,03,  Fatikchhari Upazila,8060,22.7,21.8,54.7,0.8,18.4,39.7,40.6,1.3,00110
15.0,33.0,33.0,XXX,XX,03,  Dhurung Union,3969,26.2,25.0,47.5,1.3,22.1,50.3,27.1,0.6,00110
15.0,33.0,76.0,XXX,XX,03,  Rangamatia Union,4091,19.3,18.7,61.7,0.3,14.9,29.4,53.7,2.0,00110
15.0,47.0,XX.0,XXX,XX,03,  Lohagara Upazila,5787,31.5,16.8,47.8,3.9,33.2,40.7,25.1,1.1,00110
15.0,47.0,62.0,XXX,XX,03,  Lohagara Union,5787,31.5,16.8,47.8,3.9,33.2,40.7,25.1,1.1,00110
15.0,53.0,XX.0,XXX,XX,03,  Mirsharai Upazila,724,8.8,5.0,86.2,0.0,1.2,88.0,2.8,8.0,00110
15.0,53.0,59.0,XXX,XX,03,  Mirsharai Union,724,8.8,5.0,86.2,0.0,1.2,88.0,2.8,8.0,00110
15.0,70.0,XX.0,XXX,XX,03,  Rangunia Upazila,5493,15.0,9.9,63.8,11.3,26.8,56.1,15.4,1.8,00110
15.0,70.0,34.0,XXX,XX,03,  Mariamnagar Union,510,21.6,16.1,51.6,10.8,74.5,17.8,7.3,0.4,00110
15.0,70.0,60.0,XXX,XX,03,  Pomara Union,4983,14.3,9.3,65.0,11.3,21.9,60.0,16.2,1.9,00110
15.0,78.0,XX.0,XXX,XX,03,  Sandwip Upazila,2369,0.5,57.1,34.1,8.3,45.5,46.7,6.4,1.4,00110
15.0,78.0,40.0,XXX,XX,03,  Harispur Union,864,0.5,0.5,91.7,7.4,66.0,27.9,5.2,0.9,00110
15.0,78.0,85.0,XXX,XX,03,  Rahmatpur Union,1505,0.5,89.6,1.0,8.8,33.8,57.5,7.0,1.6,00110
15.0,82.0,XX.0,XXX,XX,03,  Satkania Upazila,1720,16.2,13.8,20.2,49.8,25.0,49.1,24.3,1.6,00110
15.0,82.0,36.0,XXX,XX,03,  Dhemsa Union,1720,16.2,13.8,20.2,49.8,25.0,49.1,24.3,1.6,00110
84.0,XX.0,XX.0,XXX,XX,03, Rangamati Zila,13120,7.3,11.0,76.1,5.6,14.1,33.6,46.4,5.8,00110
84.0,7.0,XX.0,XXX,XX,03,  Baghaichhari Upazila,1349,0.5,1.5,97.9,0.1,0.9,26.6,70.5,2.0,00110
84.0,7.0,59.0,XXX,XX,03,  Marishya Union,1079,0.6,1.9,97.4,0.1,0.8,30.3,66.5,2.4,00110
84.0,7.0,71.0,XXX,XX,03,  Rupakari Union,270,0.0,0.0,100.0,0.0,1.1,11.9,86.7,0.4,00110
84.0,21.0,XX.0,XXX,XX,03,  Barkal Upazila,364,5.2,10.4,79.1,5.2,20.1,17.3,53.3,9.3,00110
84.0,21.0,47.0,XXX,XX,03,  Barkal Union,364,5.2,10.4,79.1,5.2,20.1,17.3,53.3,9.3,00110
84.0,25.0,XX.0,XXX,XX,03,  Kawkhali Upazila,2119,11.4,8.9,73.3,6.3,7.2,32.0,43.2,17.6,00110
84.0,25.0,19.0,XXX,XX,03,  Betbunia Union,2119,11.4,8.9,73.3,6.3,7.2,32.0,43.2,17.6,00110
84.0,29.0,XX.0,XXX,XX,03,  Belai Chhari Upazila,466,4.3,6.7,88.6,0.4,12.9,49.4,13.5,24.2,00110
84.0,29.0,23.0,XXX,XX,03,  Belai Chhari Union,466,4.3,6.7,88.6,0.4,12.9,49.4,13.5,24.2,00110
84.0,36.0,XX.0,XXX,XX,03,  Kaptai  Upazila,2897,15.4,30.1,53.7,0.8,36.0,25.2,37.4,1.3,00110
84.0,36.0,57.0,XXX,XX,03,  Kaptai Union,2897,15.4,30.1,53.7,0.8,36.0,25.2,37.4,1.3,00110
84.0,47.0,XX.0,XXX,XX,03,  Jurai Chhari Upazila,1350,5.3,8.3,86.4,0.1,22.1,38.0,39.5,0.4,00110
84.0,47.0,57.0,XXX,XX,03,  Jurai Chhari Union,1350,5.3,8.3,86.4,0.1,22.1,38.0,39.5,0.4,00110
84.0,58.0,XX.0,XXX,XX,03,  Langadu  Upazila,2489,1.8,2.7,79.7,15.9,1.6,40.7,54.0,3.7,00110
84.0,58.0,67.0,XXX,XX,03,  Langadu Union,2489,1.8,2.7,79.7,15.9,1.6,40.7,54.0,3.7,00110
84.0,75.0,XX.0,XXX,XX,03,  Naniarchar  Upazila,1331,2.4,6.0,91.5,0.1,3.9,46.2,48.9,1.0,00110
84.0,75.0,57.0,XXX,XX,03,  Naniarchar Union,1331,2.4,6.0,91.5,0.1,3.9,46.2,48.9,1.0,00110
84.0,78.0,XX.0,XXX,XX,03,  Rajasthali  Upazila,755,9.7,4.6,64.8,20.9,15.9,28.1,46.9,9.1,00110
84.0,78.0,71.0,XXX,XX,03,  Gainda Union,755,9.7,4.6,64.8,20.9,15.9,28.1,46.9,9.1,00110
30.0,XX.0,XX.0,XXX,XX,03, Feni Zila,1852,20.2,16.0,62.8,1.0,16.5,53.5,29.6,0.4,00110
30.0,14.0,XX.0,XXX,XX,03,  Chhagalnaiya Upazila,539,8.7,15.2,75.5,0.6,4.8,36.9,57.9,0.4,00110
30.0,14.0,76.0,XXX,XX,03,  Pathannagar Union,539,8.7,15.2,75.5,0.6,4.8,36.9,57.9,0.4,00110
30.0,25.0,XX.0,XXX,XX,03,  Daganbhuiyan Upazila,278,6.5,19.1,73.4,1.1,0.7,51.8,46.8,0.7,00110
30.0,25.0,12.0,XXX,XX,03,  Daganbhuiyan Union,26,7.7,19.2,73.1,0.0,0.0,92.3,7.7,0.0,00110
30.0,25.0,38.0,XXX,XX,03,  Jailashkara Union,252,6.3,19.0,73.4,1.2,0.8,47.6,50.8,0.8,00110
30.0,41.0,XX.0,XXX,XX,03,  Fulgazi Upazila,887,30.8,17.7,50.2,1.4,31.1,57.0,11.7,0.1,00110
30.0,41.0,67.0,XXX,XX,03,  Fulgazi Union,887,30.8,17.7,50.2,1.4,31.1,57.0,11.7,0.1,00110
30.0,94.0,XX.0,XXX,XX,03,  Sonagazi Upazila,148,24.3,3.4,72.3,0.0,1.4,95.3,2.0,1.4,00110
30.0,94.0,66.0,XXX,XX,03,  Matiganj Union,148,24.3,3.4,72.3,0.0,1.4,95.3,2.0,1.4,00110
75.0,XX.0,XX.0,XXX,XX,03, Noakhali Zila,25155,4.0,6.3,84.8,4.9,31.7,51.3,13.1,3.8,00110
75.0,7.0,XX.0,XXX,XX,03,  Begumganj Upazila,9484,5.8,6.2,86.9,1.0,13.5,72.5,11.3,2.7,00110
75.0,7.0,49.0,XXX,XX,03,  Narottampur Union,3178,4.2,5.8,87.5,2.5,3.1,71.0,19.9,6.0,00110
75.0,7.0,52.0,XXX,XX,03,  Hajipur Union,3569,4.0,5.3,90.6,0.2,27.8,59.3,11.5,1.4,00110
75.0,7.0,70.0,XXX,XX,03,  Mir Warishpur Union,2737,10.2,8.1,81.5,0.1,6.9,91.6,1.0,0.5,00110
75.0,36.0,XX.0,XXX,XX,03,  Hatiya Upazila,8565,0.7,0.8,86.2,12.2,61.7,23.4,8.6,6.3,00110
75.0,36.0,47.0,XXX,XX,03,  Harni Union,7492,0.7,0.6,89.0,9.7,70.4,21.1,4.6,3.9,00110
75.0,36.0,76.0,XXX,XX,03,  Sonadia Union,1073,0.9,2.4,66.8,29.8,0.6,40.0,36.3,23.1,00110
75.0,80.0,XX.0,XXX,XX,03,  Senbagh Upazila,1495,7.5,6.9,83.0,2.6,19.9,56.7,21.1,2.3,00110
75.0,80.0,13.0,XXX,XX,03,  Arjuntala Union,317,9.5,2.5,88.0,0.0,34.7,54.3,9.8,1.3,00110
75.0,80.0,57.0,XXX,XX,03,  Kadra Union,1178,7.0,8.1,81.7,3.3,15.9,57.4,24.1,2.6,00110
75.0,85.0,XX.0,XXX,XX,03,  Subarnachar Upazila,1199,2.0,4.1,91.7,2.3,20.6,42.3,30.2,6.9,00110
75.0,85.0,36.0,XXX,XX,03,  Char Jubille Union,1199,2.0,4.1,91.7,2.3,20.6,42.3,30.2,6.9,00110
75.0,87.0,XX.0,XXX,XX,03,  Noakhali Sadar Upazila,4412,6.0,17.5,75.9,0.6,19.6,60.4,18.8,1.2,00110
75.0,87.0,23.0,XXX,XX,03,  Ashwadia Union,473,2.1,7.8,89.4,0.6,1.9,39.7,57.5,0.8,00110
75.0,87.0,25.0,XXX,XX,03,  Binodpur Union,505,4.6,21.4,74.1,0.0,43.0,46.1,9.3,1.6,00110
75.0,87.0,40.0,XXX,XX,03,  Char Matua Union,203,3.4,6.9,89.7,0.0,53.7,36.5,3.9,5.9,00110
75.0,87.0,60.0,XXX,XX,03,  Kadir Hanif Union,2563,7.5,19.5,72.1,0.9,17.6,66.4,15.0,1.1,00110
75.0,87.0,80.0,XXX,XX,03,  Noakhali Union,668,4.8,16.8,78.1,0.3,12.0,70.4,17.5,0.1,00110
29.0,XX.0,XX.0,XXX,XX,03, Faridpur Zila,17142,6.6,35.7,56.8,0.9,39.5,48.6,10.3,1.7,00110
29.0,3.0,XX.0,XXX,XX,03,  Alfadanga Upazila,1647,14.5,52.0,31.3,2.2,80.8,14.4,2.6,2.2,00110
29.0,3.0,10.0,XXX,XX,03,  Alfadanga Union,1145,13.4,57.5,28.8,0.3,92.4,7.1,0.0,0.5,00110
29.0,3.0,31.0,XXX,XX,03,  Buraich Union,502,16.9,39.6,37.1,6.4,54.2,31.1,8.6,6.2,00110
29.0,10.0,XX.0,XXX,XX,03,  Bhanga Upazila,2663,1.8,14.0,83.5,0.7,13.5,76.7,8.5,1.3,00110
29.0,10.0,13.0,XXX,XX,03,  Algi Union,1430,2.0,12.9,84.3,0.9,10.2,76.4,11.7,1.6,00110
29.0,10.0,25.0,XXX,XX,03,  Chumordi Union,1233,1.6,15.3,82.6,0.4,17.3,77.0,4.7,1.0,00110
29.0,21.0,XX.0,XXX,XX,03,  Char Bhadrasan Upazila,5236,2.7,27.0,70.0,0.3,27.8,61.0,10.3,1.0,00110
29.0,21.0,19.0,XXX,XX,03,  Char Bhadrasan Union,5236,2.7,27.0,70.0,0.3,27.8,61.0,10.3,1.0,00110
29.0,47.0,XX.0,XXX,XX,03,  Faridpur Sadar Upazila,190,1.6,11.1,87.4,0.0,31.1,59.5,8.9,0.5,00110
29.0,47.0,15.0,XXX,XX,03,  Ambikapur Union,190,1.6,11.1,87.4,0.0,31.1,59.5,8.9,0.5,00110
29.0,56.0,XX.0,XXX,XX,03,  Madhukhali Upazila,3267,16.3,52.5,29.4,1.8,56.7,27.1,13.7,2.5,00110
29.0,56.0,52.0,XXX,XX,03,  Madhukhali Union,2259,17.4,56.5,25.3,0.8,57.8,29.0,12.9,0.4,00110
29.0,56.0,73.0,XXX,XX,03,  Noapara Union,1008,13.9,43.6,38.4,4.2,54.3,23.0,15.5,7.2,00110
29.0,62.0,XX.0,XXX,XX,03,  Nagarkanda Upazila,830,2.7,40.5,56.4,0.5,35.4,51.3,8.6,4.7,00110
29.0,62.0,55.0,XXX,XX,03,  Laskardia Union,830,2.7,40.5,56.4,0.5,35.4,51.3,8.6,4.7,00110
29.0,84.0,XX.0,XXX,XX,03,  Sadarpur Upazila,1328,7.9,49.0,43.0,0.1,68.6,28.5,1.9,1.0,00110
29.0,84.0,85.0,XXX,XX,03,  Sadarpur Union,1328,7.9,49.0,43.0,0.1,68.6,28.5,1.9,1.0,00110
29.0,90.0,XX.0,XXX,XX,03,  Saltha Upazila,1981,2.1,37.9,59.3,0.7,25.9,52.8,19.7,1.5,00110
