ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
10.0,81.0,XX.0,XXX,XX,01,  Sariakandi Upazila,93140,31.7,67.5,0.7,0.2,96130,19.2,70.2,9.7,0.8,00110
10.0,85.0,XX.0,XXX,XX,01,  Shajahanpur Upazila,90950,32.3,66.7,0.7,0.3,91493,19.1,70.4,9.1,1.4,00110
10.0,88.0,XX.0,XXX,XX,01,  Sherpur Upazila,109037,29.2,69.9,0.7,0.2,112258,16.7,71.6,10.3,1.4,00110
10.0,88.0,28.0,XXX,XX,01,  Garidaha Union,15169,30.6,68.3,0.9,0.2,15594,17.8,70.5,10.3,1.4,00110
10.0,88.0,57.0,XXX,XX,01,  Kusumbi Union,12941,27.3,71.9,0.6,0.2,13588,16.1,73.1,9.5,1.4,00110
10.0,88.0,77.0,XXX,XX,01,  Shah-Bandegi Union,10612,31.8,67.6,0.4,0.2,10679,19.2,71.1,8.6,1.0,00110
10.0,94.0,XX.0,XXX,XX,01,  Shibganj Upazila,143471,31.3,67.7,0.8,0.2,143166,17.5,71.9,9.3,1.3,00110
10.0,95.0,XX.0,XXX,XX,01,  Sonatola Upazila,60191,34.2,65.0,0.6,0.2,63539,19.3,69.4,10.2,1.0,00110
88.0,XX.0,XX.0,XXX,XX,01, Sirajganj Zila,988134,34.1,65.2,0.6,0.1,1002397,21.5,69.3,8.5,0.7,00110
88.0,11.0,XX.0,XXX,XX,01,  Belkuchi Upazila,103454,38.3,61.0,0.6,0.1,100989,25.7,66.2,7.5,0.7,00110
88.0,27.0,XX.0,XXX,XX,01,  Chauhali Upazila,48288,34.0,65.5,0.5,0.1,49105,21.1,71.4,6.9,0.6,00110
88.0,27.0,27.0,XXX,XX,01,  Khas Kaulia Union,1250,30.8,68.5,0.7,0.0,1294,20.4,73.5,5.7,0.4,00110
88.0,27.0,47.0,XXX,XX,01,  Sadia Chandpur Union,8497,37.7,62.0,0.2,0.1,7821,24.1,68.8,6.6,0.5,00110
88.0,44.0,XX.0,XXX,XX,01,  Kamarkhanda Upazila,47245,36.7,62.7,0.5,0.1,49910,23.3,67.1,8.9,0.8,00110
88.0,44.0,38.0,XXX,XX,01,  Jamtail Union,10729,38.0,61.3,0.5,0.1,11524,24.0,66.3,8.9,0.7,00110
88.0,50.0,XX.0,XXX,XX,01,  Kazipur Upazila,94465,30.0,69.2,0.6,0.1,99633,18.8,70.6,9.6,0.9,00110
88.0,50.0,25.0,XXX,XX,01,  Gandail Union,9715,30.8,68.2,0.8,0.1,10779,19.4,68.8,10.9,0.8,00110
88.0,50.0,77.0,XXX,XX,01,  Sonamukhi Union,11834,29.8,69.3,0.7,0.2,12854,18.4,70.3,10.3,1.0,00110
88.0,61.0,XX.0,XXX,XX,01,  Royganj Upazila,112631,32.1,67.2,0.7,0.1,114447,19.2,70.5,9.4,1.0,00110
88.0,61.0,38.0,XXX,XX,01,  Dhangara Union,10309,30.4,68.6,0.9,0.1,10395,18.3,72.5,8.4,0.8,00110
88.0,67.0,XX.0,XXX,XX,01,  Shahjadpur Upazila,183069,35.7,63.8,0.4,0.1,180445,22.8,69.3,7.4,0.5,00110
88.0,67.0,14.0,XXX,XX,01,  Gala Union,9263,35.3,64.1,0.5,0.1,9548,20.2,71.3,8.0,0.5,00110
88.0,78.0,XX.0,XXX,XX,01,  Sirajganj Sadar Upazila,144532,35.4,63.9,0.6,0.1,146062,22.4,67.8,9.1,0.7,00110
88.0,78.0,16.0,XXX,XX,01,  Baghbati Union,16990,35.0,64.2,0.6,0.2,16883,22.1,68.1,8.9,0.9,00110
88.0,89.0,XX.0,XXX,XX,01,  Tarash Upazila,70405,30.5,68.8,0.6,0.1,73461,19.0,70.7,9.1,1.1,00110
88.0,89.0,84.0,XXX,XX,01,  Tarash Union,6830,30.8,68.3,0.8,0.1,7136,19.0,71.8,8.4,0.8,00110
88.0,94.0,XX.0,XXX,XX,01,  Ullah Para Upazila,184045,33.5,65.9,0.5,0.1,188345,20.8,70.1,8.4,0.7,00110
81.0,XX.0,XX.0,XXX,XX,01, Rajshahi Zila,698357,33.7,65.6,0.5,0.2,701877,20.1,69.1,9.1,1.7,00110
81.0,10.0,XX.0,XXX,XX,01,  Bagha Upazila,55798,35.3,64.0,0.6,0.1,56880,20.5,68.5,9.5,1.5,00110
81.0,12.0,XX.0,XXX,XX,01,  Baghmara Upazila,128003,31.1,68.2,0.5,0.2,130838,16.5,71.1,10.7,1.7,00110
81.0,12.0,50.0,XXX,XX,01,  Ganipur Union,14214,31.7,67.7,0.4,0.2,14018,17.1,71.3,10.1,1.5,00110
81.0,25.0,XX.0,XXX,XX,01,  Charghat Upazila,67777,34.6,64.8,0.5,0.2,68189,20.9,68.7,8.9,1.4,00110
81.0,31.0,XX.0,XXX,XX,01,  Durgapur Upazila,65158,32.8,66.5,0.5,0.2,64818,18.9,70.3,9.0,1.8,00110
81.0,31.0,11.0,XXX,XX,01,  Deluabari Union,9464,32.8,66.6,0.3,0.3,9621,19.5,69.3,9.3,1.9,00110
81.0,34.0,XX.0,XXX,XX,01,  Godagari Upazila,103948,36.6,62.7,0.5,0.2,103535,24.2,66.0,8.3,1.5,00110
81.0,34.0,57.0,XXX,XX,01,  Matikata Union,15323,38.6,60.6,0.6,0.2,15665,25.4,63.4,9.6,1.6,00110
81.0,53.0,XX.0,XXX,XX,01,  Mohanpur Upazila,56845,33.0,66.4,0.4,0.2,57097,19.0,69.5,9.6,1.9,00110
81.0,53.0,13.0,XXX,XX,01,  Bakshimail Union,6827,34.1,65.5,0.3,0.1,6809,19.5,68.7,9.9,1.9,00110
81.0,53.0,81.0,XXX,XX,01,  Royghati Union,4652,32.3,66.9,0.6,0.2,4752,17.3,70.1,10.5,2.2,00110
81.0,72.0,XX.0,XXX,XX,01,  Paba Upazila,92193,34.6,64.7,0.5,0.2,90120,21.1,68.8,8.2,1.8,00110
81.0,82.0,XX.0,XXX,XX,01,  Puthia Upazila,75218,34.2,65.2,0.4,0.2,73881,20.4,70.1,8.2,1.3,00110
81.0,82.0,13.0,XXX,XX,01,  Baneshwar Union,13604,33.7,65.7,0.4,0.2,13269,20.5,70.7,7.6,1.3,00110
81.0,82.0,81.0,XXX,XX,01,  Silmaria Union,14304,33.1,66.2,0.6,0.1,14349,19.6,69.9,9.3,1.2,00110
81.0,94.0,XX.0,XXX,XX,01,  Tanore Upazila,53417,31.1,68.2,0.5,0.2,56519,20.3,68.4,9.2,2.2,00110
64.0,XX.0,XX.0,XXX,XX,01, Naogaon Zila,928928,31.2,67.8,0.8,0.2,944331,17.7,70.5,10.4,1.4,00110
64.0,3.0,XX.0,XXX,XX,01,  Atrai Upazila,70899,32.3,66.9,0.7,0.2,73153,17.8,71.1,9.8,1.2,00110
64.0,3.0,10.0,XXX,XX,01,  Ahsanganj Union,8557,32.7,66.5,0.6,0.2,8730,17.1,72.0,9.7,1.3,00110
64.0,3.0,21.0,XXX,XX,01,  Bhopara Union,8104,33.4,65.4,0.9,0.2,8252,19.2,68.7,10.7,1.5,00110
64.0,3.0,73.0,XXX,XX,01,  Panchupur Union,8846,33.8,65.3,0.8,0.1,9156,19.4,70.7,8.7,1.2,00110
64.0,6.0,XX.0,XXX,XX,01,  Badalgachhi Upazila,79233,30.8,67.9,1.1,0.2,79945,16.5,70.9,11.5,1.1,00110
64.0,6.0,21.0,XXX,XX,01,  Badalgachhi Union,9703,31.6,67.0,1.2,0.2,9610,17.3,70.0,11.3,1.4,00110
64.0,28.0,XX.0,XXX,XX,01,  Dhamoirhat Upazila,68210,29.9,68.8,1.0,0.3,67280,16.8,72.1,9.7,1.4,00110
64.0,28.0,63.0,XXX,XX,01,  Jahanpur Union,9269,28.3,70.1,1.3,0.3,9184,16.8,72.9,9.1,1.1,00110
64.0,47.0,XX.0,XXX,XX,01,  Manda Upazila,140796,30.4,68.9,0.6,0.1,145942,16.7,71.3,10.4,1.6,00110
64.0,47.0,54.0,XXX,XX,01,  Kusumba Union,12135,31.4,68.0,0.5,0.1,12509,17.4,70.5,10.1,1.9,00110
64.0,47.0,67.0,XXX,XX,01,  Manda Union,10011,31.1,68.3,0.5,0.1,10454,16.4,70.9,10.6,2.2,00110
64.0,47.0,88.0,XXX,XX,01,  Prasadpur Union,8978,28.4,70.7,0.7,0.1,9250,14.8,74.0,9.9,1.3,00110
64.0,50.0,XX.0,XXX,XX,01,  Mahadebpur Upazila,112623,30.6,68.4,0.8,0.2,113015,16.4,71.0,11.3,1.3,00110
64.0,50.0,57.0,XXX,XX,01,  Khajur Union,12269,29.0,69.9,0.8,0.3,12407,16.2,71.8,10.5,1.5,00110
64.0,50.0,66.0,XXX,XX,01,  Mahadebpur Union,10752,30.5,68.2,1.1,0.2,10496,16.1,71.0,11.2,1.6,00110
64.0,60.0,XX.0,XXX,XX,01,  Naogaon Sadar Upazila,101562,32.3,66.7,0.8,0.2,103182,17.7,70.0,11.0,1.3,00110
64.0,69.0,XX.0,XXX,XX,01,  Niamatpur Upazila,94895,30.6,68.4,0.7,0.2,98901,19.5,68.5,10.3,1.7,00110
64.0,69.0,52.0,XXX,XX,01,  Niamatpur Union,8632,28.6,70.5,0.7,0.2,9196,19.5,68.0,10.8,1.7,00110
64.0,75.0,XX.0,XXX,XX,01,  Patnitala Upazila,85060,30.1,68.8,0.9,0.2,84870,16.9,71.2,10.6,1.3,00110
64.0,79.0,XX.0,XXX,XX,01,  Porsha Upazila,47192,33.4,65.6,0.8,0.2,47296,20.4,68.2,9.6,1.9,00110
64.0,79.0,55.0,XXX,XX,01,  Nithpur Union,7892,35.0,64.4,0.5,0.1,8034,23.7,66.9,6.9,2.4,00110
64.0,85.0,XX.0,XXX,XX,01,  Raninagar Upazila,70101,32.2,66.9,0.7,0.2,72014,17.9,70.6,10.2,1.2,00110
64.0,85.0,84.0,XXX,XX,01,  Raninagar Union,6692,33.9,64.9,1.0,0.3,6902,20.8,67.3,10.5,1.4,00110
64.0,86.0,XX.0,XXX,XX,01,  Sapahar Upazila,58357,33.0,66.5,0.4,0.1,58733,20.5,69.7,8.2,1.6,00110
64.0,86.0,71.0,XXX,XX,01,  Sapahar Union,6920,33.2,66.0,0.6,0.2,6910,19.2,70.7,8.8,1.3,00110
64.0,86.0,79.0,XXX,XX,01,  Shiranti Union,10747,34.8,64.9,0.2,0.1,10497,21.4,69.4,7.7,1.6,00110
76.0,XX.0,XX.0,XXX,XX,01, Pabna Zila,814047,34.4,65.0,0.5,0.1,825822,21.5,70.2,7.6,0.7,00110
76.0,5.0,XX.0,XXX,XX,01,  Atgharia Upazila,54819,33.0,66.4,0.5,0.1,56022,21.1,70.6,7.6,0.8,00110
76.0,16.0,XX.0,XXX,XX,01,  Bera Upazila,77003,37.4,62.0,0.5,0.1,78331,22.8,68.0,8.4,0.8,00110
76.0,19.0,XX.0,XXX,XX,01,  Bhangura Upazila,39052,32.0,67.5,0.4,0.1,39788,20.3,71.6,7.5,0.6,00110
76.0,22.0,XX.0,XXX,XX,01,  Chatmohar Upazila,104833,31.4,68.1,0.4,0.1,106957,19.3,71.6,8.3,0.8,00110
76.0,33.0,XX.0,XXX,XX,01,  Faridpur Upazila,44141,32.3,67.1,0.5,0.1,44645,20.9,70.6,7.7,0.8,00110
76.0,39.0,XX.0,XXX,XX,01,  Ishwardi Upazila,98470,36.2,63.3,0.4,0.1,98644,22.7,68.9,7.8,0.6,00110
76.0,55.0,XX.0,XXX,XX,01,  Pabna Sadar Upazila,170279,35.0,64.5,0.5,0.1,173551,22.0,70.2,7.0,0.7,00110
76.0,72.0,XX.0,XXX,XX,01,  Santhia Upazila,130632,34.1,65.4,0.4,0.1,130895,21.4,71.0,7.0,0.7,00110
76.0,83.0,XX.0,XXX,XX,01,  Sujanagar Upazila,94818,35.7,63.7,0.5,0.1,96989,21.5,70.0,7.8,0.7,00110
70.0,XX.0,XX.0,XXX,XX,01, Chapai Nawabganj Zila,494387,34.6,64.7,0.5,0.2,517084,23.0,67.8,7.5,1.7,00110
70.0,18.0,XX.0,XXX,XX,01,  Bholahat Upazila,33595,32.0,67.4,0.4,0.2,35161,21.9,68.8,7.4,1.9,00110
70.0,18.0,18.0,XXX,XX,01,  Bholahat Union,5470,33.3,66.1,0.4,0.1,5582,23.2,68.2,6.7,2.0,00110
70.0,37.0,XX.0,XXX,XX,01,  Gomastapur Upazila,81994,31.9,67.3,0.6,0.2,85574,21.7,68.0,8.1,2.2,00110
70.0,37.0,42.0,XXX,XX,01,  Chowdala Union,8861,31.5,67.6,0.6,0.3,9397,22.4,67.0,8.3,2.4,00110
70.0,37.0,52.0,XXX,XX,01,  Gomastapur Union,10968,33.3,65.8,0.7,0.2,11372,22.5,66.7,8.6,2.3,00110
70.0,56.0,XX.0,XXX,XX,01,  Nachole Upazila,49581,32.8,66.5,0.5,0.2,50799,22.7,68.7,7.0,1.5,00110
70.0,66.0,XX.0,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,123401,36.5,62.8,0.5,0.2,136773,24.3,66.5,7.4,1.8,00110
70.0,88.0,XX.0,XXX,XX,01,  Shibganj Upazila,205816,35.5,63.9,0.5,0.1,208777,22.9,68.2,7.5,1.5,00110
70.0,88.0,41.0,XXX,XX,01,  Kansat Union,13025,34.1,65.2,0.5,0.2,13050,21.9,68.5,7.9,1.7,00110
69.0,XX.0,XX.0,XXX,XX,01, Natore Zila,584933,32.5,66.8,0.6,0.2,590976,19.3,70.6,8.9,1.2,00110
69.0,9.0,XX.0,XXX,XX,01,  Bagatipara Upazila,48786,32.2,67.1,0.5,0.1,49608,19.9,69.6,9.3,1.2,00110
69.0,15.0,XX.0,XXX,XX,01,  Baraigram Upazila,94107,32.2,67.0,0.6,0.2,96672,19.1,70.8,8.8,1.3,00110
69.0,41.0,XX.0,XXX,XX,01,  Gurudaspur Upazila,71008,31.2,68.2,0.5,0.1,72078,18.4,72.0,8.5,1.1,00110
69.0,44.0,XX.0,XXX,XX,01,  Lalpur Upazila,101363,34.5,64.9,0.5,0.1,100492,20.4,69.9,8.8,0.9,00110
69.0,63.0,XX.0,XXX,XX,01,  Natore Sadar Upazila,140752,33.3,66.0,0.6,0.2,142273,20.0,69.9,8.9,1.2,00110
69.0,91.0,XX.0,XXX,XX,01,  Singra Upazila,128917,30.9,68.2,0.7,0.2,129853,18.0,71.6,9.2,1.3,00110
38.0,XX.0,XX.0,XXX,XX,01, Joypurhat Zila,312357,30.6,68.2,0.9,0.3,312321,17.5,71.4,9.8,1.3,00110
38.0,13.0,XX.0,XXX,XX,01,  Akkelpur Upazila,45079,31.3,67.6,0.9,0.2,46670,17.1,71.6,10.2,1.1,00110
38.0,47.0,XX.0,XXX,XX,01,  Joypurhat Sadar Upazila,91149,31.1,67.6,1.0,0.3,88730,17.7,71.2,9.9,1.2,00110
38.0,58.0,XX.0,XXX,XX,01,  Kalai Upazila,50714,28.5,70.3,0.8,0.3,52246,16.6,71.9,9.9,1.7,00110
38.0,61.0,XX.0,XXX,XX,01,  Khetlal Upazila,39538,30.3,68.4,1.0,0.3,39703,16.7,71.3,10.4,1.5,00110
38.0,61.0,47.0,XXX,XX,01,  Khetlal Union,4311,32.5,66.4,0.9,0.2,4080,17.9,71.5,9.2,1.4,00110
38.0,74.0,XX.0,XXX,XX,01,  Panchbibi Upazila,85877,31.1,67.8,0.9,0.2,84972,18.3,71.1,9.3,1.3,00110
13.0,XX.0,XX.0,XXX,XX,01, Chandpur Zila,686563,43.2,56.0,0.7,0.1,809800,27.9,64.2,7.4,0.4,00110
13.0,22.0,XX.0,XXX,XX,01,  Chandpur Sadar Upazila,104480,43.2,56.1,0.7,0.1,117559,29.0,63.5,7.1,0.4,00110
13.0,45.0,XX.0,XXX,XX,01,  Faridganj Upazila,121605,44.8,54.4,0.7,0.1,152913,27.8,64.6,7.2,0.4,00110
13.0,47.0,XX.0,XXX,XX,01,  Haim Char Upazila,35908,40.4,58.9,0.6,0.1,38606,28.9,64.5,6.2,0.3,00110
13.0,47.0,23.0,XXX,XX,01,  Dakshin Algi Durgapur Union,8896,42.4,57.0,0.5,0.0,10211,28.6,66.2,5.0,0.1,00110
13.0,49.0,XX.0,XXX,XX,01,  Hajiganj Upazila,90266,45.0,54.2,0.7,0.1,107149,28.9,63.6,7.1,0.4,00110
13.0,49.0,35.0,XXX,XX,01,  Hajiganj Union,10846,44.9,54.3,0.8,0.1,12741,28.0,63.0,8.5,0.4,00110
13.0,58.0,XX.0,XXX,XX,01,  Kachua Upazila,121162,43.0,56.2,0.7,0.1,142357,27.8,64.6,7.0,0.5,00110
13.0,76.0,XX.0,XXX,XX,01,  Matlab Upazila,50883,41.1,58.2,0.7,0.1,62813,26.9,65.6,7.1,0.4,00110
13.0,79.0,XX.0,XXX,XX,01,  Matlab Uttar Upazila,93932,41.3,57.9,0.7,0.1,105069,26.3,64.1,9.1,0.5,00110
13.0,95.0,XX.0,XXX,XX,01,  Shahrasti Upazila,68327,44.0,55.0,0.9,0.1,83334,27.9,63.5,8.1,0.5,00110
3.0,XX.0,XX.0,XXX,XX,01, Bandarban Zila,105582,36.8,61.3,1.6,0.3,97807,28.6,64.0,6.5,0.8,00110
3.0,4.0,XX.0,XXX,XX,01,  Alikadam Upazila,12111,37.9,59.9,1.7,0.5,11471,29.3,63.4,6.5,0.8,00110
3.0,4.0,31.0,XXX,XX,01,  Alikadam Union,4892,36.8,59.5,2.8,0.8,4553,31.6,61.0,6.7,0.7,00110
3.0,14.0,XX.0,XXX,XX,01,  Bandarban Sadar Upazila,18325,35.9,61.5,2.2,0.4,16597,27.3,64.3,7.5,0.9,00110
3.0,51.0,XX.0,XXX,XX,01,  Lama Upazila,32816,37.7,61.2,0.9,0.2,30165,27.4,65.8,5.9,0.9,00110
3.0,73.0,XX.0,XXX,XX,01,  Naikhongchhari Upazila,15162,40.6,58.4,0.9,0.1,14744,30.8,61.4,6.9,0.9,00110
3.0,73.0,76.0,XXX,XX,01,  Naikhongchhari Union,1651,35.0,63.0,1.6,0.4,1546,26.5,64.6,7.8,1.1,00110
3.0,89.0,XX.0,XXX,XX,01,  Rowangchhari Upazila,8575,32.7,64.1,2.8,0.4,7986,27.0,64.4,8.0,0.5,00110
3.0,89.0,57.0,XXX,XX,01,  Rowangchhari Union,1375,36.1,60.6,2.8,0.5,1307,31.4,61.1,7.2,0.4,00110
3.0,91.0,XX.0,XXX,XX,01,  Ruma Upazila,10883,36.8,60.8,1.9,0.5,9888,33.2,60.5,5.3,0.9,00110
3.0,91.0,76.0,XXX,XX,01,  Ruma Union,5047,40.1,58.0,1.6,0.3,4195,35.9,58.2,5.1,0.9,00110
3.0,95.0,XX.0,XXX,XX,01,  Thanchi Upazila,7710,30.2,66.6,2.9,0.3,6956,27.2,66.4,5.9,0.5,00110
3.0,95.0,57.0,XXX,XX,01,  Thanchi Union,2286,35.2,61.9,2.8,0.2,1845,30.1,64.3,5.2,0.4,00110
19.0,XX.0,XX.0,XXX,XX,01, Comilla Zila,1548813,43.1,56.1,0.7,0.1,1810488,27.4,64.3,7.6,0.6,00110
19.0,9.0,XX.0,XXX,XX,01,  Barura Upazila,120480,41.6,57.5,0.8,0.1,145977,26.1,66.2,7.1,0.7,00110
19.0,15.0,XX.0,XXX,XX,01,  Brahmanpara Upazila,65634,44.5,54.9,0.5,0.1,76372,29.1,63.2,7.4,0.4,00110
19.0,15.0,18.0,XXX,XX,01,  Brahman Para Union,6496,44.5,55.0,0.4,0.1,7269,29.2,63.8,6.7,0.3,00110
19.0,18.0,XX.0,XXX,XX,01,  Burichang Upazila,102183,44.1,55.0,0.8,0.1,113712,28.1,63.3,7.8,0.8,00110
19.0,18.0,31.0,XXX,XX,01,  Burichang Union,8898,45.7,53.5,0.7,0.1,9997,29.1,64.0,6.5,0.4,00110
19.0,27.0,XX.0,XXX,XX,01,  Chandina Upazila,102026,40.2,59.1,0.6,0.1,119516,26.8,65.9,6.8,0.6,00110
19.0,27.0,20.0,XXX,XX,01,  Mahichal Union,7129,39.8,59.6,0.5,0.1,8361,27.5,66.1,6.1,0.4,00110
19.0,31.0,XX.0,XXX,XX,01,  Chauddagram Upazila,138380,45.9,53.4,0.6,0.1,166293,28.0,63.3,7.8,0.8,00110
19.0,33.0,XX.0,XXX,XX,01,  Comilla Sadar Dakshin Upazila,110307,42.5,56.7,0.6,0.1,127332,27.2,65.0,7.0,0.8,00110
19.0,33.0,35.0,XXX,XX,01,  Bijoypur Union,5217,41.7,57.5,0.6,0.2,5746,26.2,66.6,6.2,0.9,00110
19.0,36.0,XX.0,XXX,XX,01,  Daudkandi Upazila,107975,41.6,57.6,0.7,0.1,120450,25.9,65.3,8.3,0.5,00110
19.0,40.0,XX.0,XXX,XX,01,  Debidwar Upazila,122669,41.9,57.3,0.7,0.1,144643,27.6,64.0,8.0,0.5,00110
19.0,54.0,XX.0,XXX,XX,01,  Homna Upazila,61723,42.8,56.3,0.8,0.1,68083,25.6,65.6,8.2,0.6,00110
19.0,67.0,XX.0,XXX,XX,01,  Comilla Adarsha Sadar Upazila,88409,43.6,55.7,0.7,0.1,93159,28.6,62.9,7.8,0.7,00110
19.0,67.0,68.0,XXX,XX,01,  Kalir Bazar Union,14807,42.8,56.6,0.6,0.1,16786,27.1,64.9,7.1,0.9,00110
19.0,67.0,90.0,XXX,XX,01,  Panchthubi Union,17446,41.2,57.7,1.0,0.1,19094,27.9,62.8,8.4,0.9,00110
19.0,72.0,XX.0,XXX,XX,01,  Laksam Upazila,75766,43.1,56.2,0.7,0.1,89386,28.3,63.7,7.3,0.7,00110
19.0,74.0,XX.0,XXX,XX,01,  Manoharganj Upazila,77934,46.1,53.2,0.7,0.1,99071,30.2,61.9,7.4,0.5,00110
19.0,74.0,13.0,XXX,XX,01,  Baishgaon Union,7378,47.6,51.8,0.5,0.1,9865,30.4,61.8,7.2,0.6,00110
19.0,75.0,XX.0,XXX,XX,01,  Meghna Upazila,39959,40.9,58.3,0.7,0.1,39992,24.1,66.1,9.2,0.5,00110
19.0,75.0,43.0,XXX,XX,01,  Gobindapur Union,5082,40.8,58.2,0.9,0.1,5645,23.7,67.2,8.7,0.4,00110
19.0,81.0,XX.0,XXX,XX,01,  Muradnagar Upazila,163048,42.8,56.4,0.7,0.1,192215,27.1,64.7,7.7,0.4,00110
19.0,81.0,54.0,XXX,XX,01,  Muradnagar Union,6699,43.9,55.1,1.0,0.1,8141,27.5,63.6,8.5,0.3,00110
19.0,81.0,63.0,XXX,XX,01,  Paschim Nabipur Union,4729,42.2,57.0,0.7,0.0,4717,27.1,65.2,7.4,0.4,00110
19.0,87.0,XX.0,XXX,XX,01,  Nangalkot Upazila,110795,43.7,55.7,0.6,0.1,141464,28.6,63.6,7.1,0.8,00110
19.0,94.0,XX.0,XXX,XX,01,  Titas Upazila,61525,44.6,54.5,0.8,0.2,72823,25.5,65.8,8.1,0.6,00110
19.0,94.0,67.0,XXX,XX,01,  Karikandi Union,5616,43.1,56.3,0.5,0.1,6770,24.2,68.8,6.3,0.7,00110
12.0,XX.0,XX.0,XXX,XX,01, Brahmanbaria Zila,776010,42.7,56.5,0.7,0.1,890058,27.2,64.2,8.1,0.5,00110
12.0,2.0,XX.0,XXX,XX,01,  Akhaura Upazila,36488,44.5,54.9,0.6,0.0,41599,28.3,64.0,7.4,0.4,00110
12.0,4.0,XX.0,XXX,XX,01,  Banchharampur Upazila,90858,40.3,58.6,0.9,0.1,111279,22.3,68.7,8.4,0.6,00110
12.0,4.0,94.0,XXX,XX,01,  Banchharampur Union,3789,40.7,58.1,1.0,0.2,4582,22.8,68.9,7.6,0.7,00110
12.0,7.0,XX.0,XXX,XX,01,  Bijoynagar Upazila,83664,41.6,57.5,0.8,0.1,91640,26.4,64.1,8.8,0.7,00110
12.0,7.0,32.0,XXX,XX,01,  Chandura Union,8534,40.0,59.4,0.5,0.1,9072,25.4,64.0,9.6,0.9,00110
12.0,7.0,91.0,XXX,XX,01,  Uttar Ichhapur Union,4092,42.0,56.3,1.5,0.1,4499,25.7,63.6,9.9,0.8,00110
12.0,13.0,XX.0,XXX,XX,01,  Brahmanbaria Sadar Upazila,109895,45.7,53.6,0.6,0.1,116813,29.4,62.8,7.4,0.4,00110
12.0,13.0,50.0,XXX,XX,01,  Shuhilpur Union,10824,44.2,55.5,0.3,0.0,11353,29.1,63.3,7.0,0.6,00110
12.0,13.0,93.0,XXX,XX,01,  Uttar Natai Union,8289,48.0,51.2,0.7,0.1,7627,29.4,62.1,8.1,0.4,00110
12.0,33.0,XX.0,XXX,XX,01,  Ashuganj Upazila,47027,44.8,54.5,0.6,0.1,52705,29.5,61.4,8.5,0.5,00110
12.0,33.0,12.0,XXX,XX,01,  Araisidha Union,6403,46.7,52.9,0.4,0.0,7523,30.3,61.1,8.2,0.4,00110
12.0,33.0,14.0,XXX,XX,01,  Ashugang Union,3275,44.9,54.0,1.0,0.1,4110,29.8,60.9,8.9,0.5,00110
12.0,33.0,38.0,XXX,XX,01,  Durgapur Union,7360,44.6,54.5,0.8,0.1,8181,27.2,62.1,9.9,0.8,00110
12.0,63.0,XX.0,XXX,XX,01,  Kasba Upazila,92007,44.1,55.1,0.6,0.1,107886,28.7,64.1,6.9,0.4,00110
12.0,85.0,XX.0,XXX,XX,01,  Nabinagar Upazila,136841,42.8,56.3,0.7,0.1,169061,26.7,64.4,8.5,0.5,00110
12.0,90.0,XX.0,XXX,XX,01,  Nasirnagar Upazila,94729,39.5,59.7,0.7,0.1,104181,27.8,62.9,8.8,0.5,00110
12.0,90.0,87.0,XXX,XX,01,  Nasirnagar Union,3521,37.5,61.6,0.8,0.1,4246,27.8,60.4,11.2,0.6,00110
12.0,94.0,XX.0,XXX,XX,01,  Sarail Upazila,84501,42.4,56.9,0.7,0.1,94894,27.9,63.9,7.8,0.5,00110
51.0,XX.0,XX.0,XXX,XX,01, Lakshmipur Zila,495972,42.9,56.4,0.6,0.1,574208,27.1,66.0,6.5,0.4,00110
51.0,33.0,XX.0,XXX,XX,01,  Kamalnagar Upazila,70794,42.4,57.1,0.4,0.1,73675,27.3,67.4,4.8,0.4,00110
51.0,33.0,47.0,XXX,XX,01,  Char Falcon Union,2055,45.3,54.5,0.1,0.0,2015,33.2,62.6,4.0,0.2,00110
51.0,43.0,XX.0,XXX,XX,01,  Lakshmipur Sadar Upazila,203261,43.7,55.6,0.7,0.1,241009,26.9,65.8,6.9,0.4,00110
51.0,43.0,90.0,XXX,XX,01,  Dakshin Hamchadi Union,7847,43.7,55.2,1.0,0.1,10087,26.5,65.5,7.6,0.4,00110
51.0,58.0,XX.0,XXX,XX,01,  Roypur Upazila,77185,42.4,56.9,0.7,0.1,85338,27.0,65.0,7.3,0.6,00110
51.0,58.0,11.0,XXX,XX,01,  Bamni Union,7363,46.1,53.2,0.7,0.0,9383,25.5,67.1,7.2,0.2,00110
51.0,58.0,59.0,XXX,XX,01,  Keroa Union,2038,45.3,54.0,0.7,0.0,2459,28.5,63.6,7.4,0.4,00110
51.0,58.0,71.0,XXX,XX,01,  Roypur Union,4220,44.1,55.4,0.4,0.1,4441,25.6,65.8,7.9,0.7,00110
51.0,65.0,XX.0,XXX,XX,01,  Ramganj Upazila,79846,45.0,54.3,0.7,0.1,102870,27.3,65.3,7.1,0.4,00110
51.0,73.0,XX.0,XXX,XX,01,  Ramgati Upazila,64886,39.0,60.4,0.5,0.0,71316,27.3,67.3,5.0,0.4,00110
51.0,73.0,23.0,XXX,XX,01,  Char Alexandar Union,6942,40.2,59.2,0.5,0.0,7306,30.1,65.7,4.0,0.2,00110
