ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
35,91,76,XXX,XX,03,  Patgati Display Memory Union,5490,28132,28132,0,00110
82,07,17,XXX,XX,03,  Baharpur Union,657,2868,2863,5,00110
82,07,19,XXX,XX,03,  Baliakandi Union,1615,7029,7029,0,00110
82,29,19,XXX,XX,03,  Chhota Bhakla Union,1085,4704,4704,0,00110
82,29,76,XXX,XX,03,  Ujan Char Union,1475,6823,6823,0,00110
82,47,30,XXX,XX,03,  Kalikapur Union,303,1302,1302,0,00110
82,47,85,XXX,XX,03,  Ratandia Union,669,2921,2921,0,00110
82,73,25,XXX,XX,03,  Jashai Union,764,3461,3461,0,00110
82,73,75,XXX,XX,03,  Babupara Union,91,390,390,0,00110
82,76,36,XXX,XX,03,  Dadshi Union,499,2377,2377,0,00110
82,76,51,XXX,XX,03,  Mizanpur Union,21,93,93,0,00110
61,13,14,XXX,XX,03,  Bhaluka Union,417,1656,1656,0,00110
61,13,69,XXX,XX,03,  Mallikbari Union,5184,21158,21158,0,00110
61,16,36,XXX,XX,03,  Dhobaura Union,1633,6927,6926,1,00110
61,20,17,XXX,XX,03,  Bakta Union,410,1771,1771,0,00110
61,20,47,XXX,XX,03,  Fulbaria Union,4095,17755,17754,1,00110
61,22,82,XXX,XX,03,  Saltia Union,2895,13316,13316,0,00110
61,24,61,XXX,XX,03,  Haluaghat Union,2655,11710,11705,5,00110
61,31,40,XXX,XX,03,  Ishwarganj Union,1151,5600,5600,0,00110
61,52,23,XXX,XX,03,  Akua Union,10738,51686,51683,3,00110
61,52,27,XXX,XX,03,  Baira (Kewatkhali) Union,5469,25851,25851,0,00110
61,52,33,XXX,XX,03,  Char Ishwardia Union,7135,33416,33412,4,00110
61,52,40,XXX,XX,03,  Char Nilakshmia Union,2579,11981,11949,32,00110
61,52,67,XXX,XX,03,  Khagdahar Union,1897,8944,8944,0,00110
61,72,13,XXX,XX,03,  Achargaon Union,2211,10055,10047,8,00110
61,72,23,XXX,XX,03,  Chandipasha Union,11,50,50,0,00110
61,94,66,XXX,XX,03,  Rampur Union,4648,21255,21255,0,00110
67,02,23,XXX,XX,03,  Araihazar Union,984,4397,4397,0,00110
67,02,87,XXX,XX,03,  Satgram Union,2028,10026,10026,0,00110
67,68,63,XXX,XX,03,  Mura Para Union,5365,23362,23362,0,00110
67,68,79,XXX,XX,03,  Rupganj Union,1922,8817,8817,0,00110
33,32,66,XXX,XX,03,  Mouchak Union,1029,3655,3655,0,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,582,2681,2681,0,00110
33,36,43,XXX,XX,03,  Kapasia Union,3113,12986,12935,51,00110
56,10,28,XXX,XX,03,  Chak Mirpur Union,1741,6918,6918,0,00110
56,22,47,XXX,XX,03,  Ghior Union,1565,6635,6634,1,00110
56,28,29,XXX,XX,03,  Boyra Union,566,2244,2244,0,00110
56,46,87,XXX,XX,03,  Nabagram Union,96,410,410,0,00110
56,70,19,XXX,XX,03,  Baliati Union,889,3421,3421,0,00110
56,70,85,XXX,XX,03,  Saturia Union,1166,5297,5297,0,00110
56,78,71,XXX,XX,03,  Ulail Union,1340,5202,5202,0,00110
26,14,35,XXX,XX,03,  Dhamrai Union,944,4025,4025,0,00110
26,62,13,XXX,XX,03,  Bakshanagar Union,178,756,756,0,00110
26,62,74,XXX,XX,03,  Kalakopa Union,3641,16161,15935,226,00110
86,14,77,XXX,XX,03,  Rambhadrapur Union,204,1024,1024,0,00110
86,25,23,XXX,XX,03,  Darul Aman Union,690,3081,3081,0,00110
86,36,35,XXX,XX,03,  Idilpur Union,2342,10969,10953,16,00110
54,80,95,XXX,XX,03,  Rajoir Union,4599,21401,21401,0,00110
54,87,18,XXX,XX,03,  Bayratala Uttar Union,1539,7059,7059,0,00110
54,87,42,XXX,XX,03,  Ditiyakhanda Union,197,898,898,0,00110
93,09,11,XXX,XX,03,  Basail Union,3154,13496,13496,0,00110
93,23,23,XXX,XX,03,  Delduar Union,3398,14102,14102,0,00110
93,47,58,XXX,XX,03,  Kok Dahara Union,622,2458,2458,0,00110
93,57,21,XXX,XX,03,  Alokdia Union,2209,8530,8530,0,00110
93,66,36,XXX,XX,03,  Bhaora Union,964,4424,4424,0,00110
93,66,39,XXX,XX,03,  Bhatgram Union,103,526,526,0,00110
93,66,67,XXX,XX,03,  Latifpur Union,429,1862,1862,0,00110
93,76,73,XXX,XX,03,  Nagarpur Union,3104,13110,13110,0,00110
93,85,27,XXX,XX,03,  Gazaria Union,2427,8367,8367,0,00110
93,85,81,XXX,XX,03,  Kalia Union,1842,7250,7250,0,00110
48,02,23,XXX,XX,03,  Austagram Union,3949,17400,17325,75,00110
48,33,43,XXX,XX,03,  Dhanpur Union,357,1584,1584,0,00110
48,33,51,XXX,XX,03,  Itna Union,4504,21085,21085,0,00110
48,59,81,XXX,XX,03,  Mithamain Union,2521,12600,12598,2,00110
48,76,76,XXX,XX,03,  Nikli Union,4393,18924,18915,9,00110
48,92,94,XXX,XX,03,  Tarail Sachail Union,1837,8675,8675,0,00110
89,37,25,XXX,XX,03,  Jhenaigati Union,1389,5730,5730,0,00110
68,07,13,XXX,XX,03,  Bajnaba Union,256,1170,1170,0,00110
68,07,20,XXX,XX,03,  Belabo Union,4305,19699,19699,0,00110
68,52,33,XXX,XX,03,  Chandanbari Union,416,1842,1842,0,00110
68,52,67,XXX,XX,03,  Kanchikata Union,246,970,970,0,00110
68,52,94,XXX,XX,03,  Shukundi Union,225,975,975,0,00110
68,60,25,XXX,XX,03,  Chinishpur Union,114,482,482,0,00110
68,60,47,XXX,XX,03,  Kanthalia Union,80,376,376,0,00110
68,60,53,XXX,XX,03,  Nuralla Pur U/C Union,6440,29855,29855,0,00110
68,60,59,XXX,XX,03,  Mahishasura Union,1666,8300,8300,0,00110
68,63,15,XXX,XX,03,  Char Sindur Union,1666,7121,7121,0,00110
68,63,79,XXX,XX,03,  Jinardi Union,1510,6610,6610,0,00110
68,64,14,XXX,XX,03,  Alipura Union,907,4214,4214,0,00110
68,64,74,XXX,XX,03,  Palashtali Union,1129,5341,5341,0,00110
68,76,21,XXX,XX,03,  Baghaba Union,179,933,933,0,00110
68,76,73,XXX,XX,03,  Masimpur Union,1167,5299,5299,0,00110
33,32,66,XXX,XX,03,  Mouchak Union,1029,3655,3655,0,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,582,2681,2681,0,00110
33,36,43,XXX,XX,03,  Kapasia Union,3113,12986,12935,51,00110
90,18,77,XXX,XX,03,  Palash Union,597,3156,3156,0,00110
90,23,13,XXX,XX,03,  Chhatak Union,20,133,133,0,00110
90,23,47,XXX,XX,03,  Dakshin Islampur Union,678,3829,3829,0,00110
90,23,76,XXX,XX,03,  Noarai Union,408,2352,2352,0,00110
90,27,33,XXX,XX,03,  Joykalas Union,930,5181,5181,0,00110
90,29,28,XXX,XX,03,  Derai Sarmangal Union,337,1769,1769,0,00110
90,29,47,XXX,XX,03,  Karimpur Union,1107,6257,6257,0,00110
90,32,38,XXX,XX,03,  Dharmapasha Union,1573,7858,7845,13,00110
90,32,57,XXX,XX,03,  Madhyanagar Union,743,3945,3929,16,00110
90,33,27,XXX,XX,03,  Dakshin Dowarabazar Union,2849,14794,14794,0,00110
90,50,67,XXX,XX,03,  Jamalganj Union,1443,7846,7846,0,00110
90,50,81,XXX,XX,03,  Sachna Bazar Union,389,2287,2287,0,00110
90,86,47,XXX,XX,03,  Bahara Union,789,3914,3903,11,00110
90,89,10,XXX,XX,03,  Aftabnagar Union,527,3133,3133,0,00110
90,89,39,XXX,XX,03,  Lakshmansree Union,289,1661,1661,0,00110
90,92,64,XXX,XX,03,  Tahirpur Union,1685,9450,9450,0,00110
36,02,13,XXX,XX,03,  Ajmiriganj Union,303,1547,1547,0,00110
36,05,11,XXX,XX,03,  Bahubal Union,770,4045,4045,0,00110
36,11,11,XXX,XX,03,  Uttar Purba Baniachang Union,2384,13203,13177,26,00110
36,11,18,XXX,XX,03,  Dakshin Purba Baniyachang Union,356,2268,2268,0,00110
36,11,25,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1053,5873,5873,0,00110
36,44,22,XXX,XX,03,  Gopaya Union,1855,10102,10102,0,00110
36,44,76,XXX,XX,03,  Richi Union,691,3773,3773,0,00110
36,68,13,XXX,XX,03,  Bamai Union,1951,9936,9936,0,00110
36,68,54,XXX,XX,03,  Lakhai Union,1322,7299,7299,0,00110
36,71,17,XXX,XX,03,  Bagasura Union,533,2485,2485,0,00110
36,77,14,XXX,XX,03,  Bausha Union,287,1465,1465,0,00110
36,77,65,XXX,XX,03,  Kargaon Union,281,1505,1505,0,00110
36,77,73,XXX,XX,03,  Kurshi Union,158,909,909,0,00110
36,77,80,XXX,XX,03,  Nabiganj Union,287,1645,1645,0,00110
91,08,11,XXX,XX,03,  Balaganj Union,1405,7811,7811,0,00110
91,20,21,XXX,XX,03,  Bishwanath Union,3792,21059,21059,0,00110
91,27,11,XXX,XX,03,  Islampur Paschim Union,3422,18035,18035,0,00110
91,31,36,XXX,XX,03,  Baraikandi Union,2534,14111,14111,0,00110
91,31,45,XXX,XX,03,  Kuchai Union,447,2292,2292,0,00110
91,31,65,XXX,XX,03,  Mollargaon Union,138,661,661,0,00110
91,35,23,XXX,XX,03,  Fenchuganj Union,3989,21841,21710,131,00110
91,38,43,XXX,XX,03,  Fulbari Union,787,5013,5013,0,00110
91,41,42,XXX,XX,03,  Paschim Jaflong Union,443,2412,2412,0,00110
91,41,52,XXX,XX,03,  Lengura Union,565,3657,3657,0,00110
91,53,63,XXX,XX,03,  Nijpat Union,1503,7887,7887,0,00110
91,62,42,XXX,XX,03,  Khadim Para Union,7513,40706,40673,33,00110
91,62,90,XXX,XX,03,  Tuker Bazar Union,120,568,568,0,00110
91,94,57,XXX,XX,03,  Kholachhara Union,620,3870,3870,0,00110
91,94,85,XXX,XX,03,  Zakiganj Union,97,538,538,0,00110
58,14,13,XXX,XX,03,  Barlekha Union,772,4425,4425,0,00110
58,35,47,XXX,XX,03,  Jaifarnagar Union,2393,13291,13235,56,00110
58,56,38,XXX,XX,03,  Kamalganj Union,2622,13319,13319,0,00110
58,65,65,XXX,XX,03,  Kulaura Union,223,1341,1341,0,00110
58,80,63,XXX,XX,03,  Rajnagar Union,1666,9078,9078,0,00110
58,80,73,XXX,XX,03,  Tengra Union,965,5056,5056,0,00110
58,83,85,XXX,XX,03,  Sreemangal Union,3463,16726,16726,0,00110
