ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
82,47,XX,XXX,XX,03,  Kalukhali Upazila,8,5,140,127,192,206,56,42,135,163,21,15,01110
82,73,XX,XXX,XX,03,  Pangsha Upazila,7,6,145,142,196,217,46,50,138,147,37,16,01110
82,76,XX,XXX,XX,03,  Rajbari Sadar Upazila,1,6,69,71,122,117,27,12,93,99,32,17,01110
61,13,XX,XXX,XX,03,  Bhaluka Upazila,71,56,807,770,1243,1086,323,247,647,678,199,135,01110
61,16,XX,XXX,XX,03,  Dhobaura Upazila,23,27,267,237,394,391,96,99,251,236,76,59,01110
61,20,XX,XXX,XX,03,  Fulbaria Upazila,120,137,791,765,1258,1326,294,244,688,796,185,93,01110
61,22,XX,XXX,XX,03,  Gaffargaon Upazila,54,38,489,472,729,774,236,188,413,443,212,115,01110
61,24,XX,XXX,XX,03,  Haluaghat Upazila,86,97,270,266,629,605,90,65,453,511,82,49,01110
61,31,XX,XXX,XX,03,  Ishwarganj Upazila,11,15,263,220,325,296,111,99,167,174,78,43,01110
61,52,XX,XXX,XX,03,  Mymensingh Sadar Upazila,736,655,4364,4315,7226,6947,2691,1861,4220,4483,2001,1066,01110
61,72,XX,XXX,XX,03,  Nandail Upazila,60,62,376,393,650,675,228,175,326,369,110,56,01110
61,94,XX,XXX,XX,03,  Trishal Upazila,371,267,759,709,1573,1499,394,284,669,687,274,151,01110
67,02,XX,XXX,XX,03,  Araihazar Upazila,66,83,423,421,777,744,174,146,595,543,123,68,01110
67,68,XX,XXX,XX,03,  Rupganj Upazila,181,168,911,867,1571,1523,436,337,954,1029,333,240,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,31,30,148,144,243,224,46,49,154,151,64,46,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,71,34,383,390,618,572,171,184,418,428,114,84,01110
56,10,XX,XXX,XX,03,  Daulatpur Upazila,25,22,191,212,334,322,84,98,249,245,32,32,01110
56,22,XX,XXX,XX,03,  Ghior Upazila,29,18,165,173,257,278,61,48,198,209,23,20,01110
56,28,XX,XXX,XX,03,  Harirampur Upazila,11,3,49,54,108,95,20,8,93,103,16,3,01110
56,46,XX,XXX,XX,03,  Manikganj Sadar Upazila,0,0,10,13,20,16,3,3,20,12,4,2,01110
56,70,XX,XXX,XX,03,  Saturia Upazila,41,41,221,213,327,421,99,84,279,283,51,30,01110
56,78,XX,XXX,XX,03,  Shibalaya Upazila,28,20,145,126,234,220,41,51,160,196,30,25,01110
26,14,XX,XXX,XX,03,  Dhamrai Upazila,14,16,128,110,181,166,71,52,106,117,26,21,01110
26,62,XX,XXX,XX,03,  Nawabganj Upazila,145,60,469,459,848,680,205,136,704,537,135,83,01110
86,14,XX,XXX,XX,03,  Bhedarganj Upazila,7,1,32,26,65,49,5,5,47,63,11,7,01110
86,25,XX,XXX,XX,03,  Damudya Upazila,6,13,85,90,155,147,42,26,126,112,28,23,01110
86,36,XX,XXX,XX,03,  Gosairhat Upazila,80,44,360,341,606,572,143,110,421,425,144,78,01110
54,80,XX,XXX,XX,03,  Rajoir Upazila,116,92,671,657,1149,1038,349,287,794,863,229,119,01110
54,87,XX,XXX,XX,03,  Shib Char Upazila,23,20,257,264,379,352,165,162,243,325,111,65,01110
93,09,XX,XXX,XX,03,  Basail Upazila,72,54,353,346,583,572,200,165,429,391,92,59,01110
93,23,XX,XXX,XX,03,  Delduar Upazila,34,29,378,380,721,659,159,138,440,528,103,63,01110
93,47,XX,XXX,XX,03,  Kalihati Upazila,2,7,98,90,104,114,57,38,75,86,22,25,01110
93,57,XX,XXX,XX,03,  Madhupur Upazila,23,20,276,314,481,441,182,146,256,250,87,49,01110
93,66,XX,XXX,XX,03,  Mirzapur Upazila,23,18,184,177,346,335,67,52,229,218,34,17,01110
93,76,XX,XXX,XX,03,  Nagarpur Upazila,63,61,361,327,704,606,161,117,451,467,118,73,01110
93,85,XX,XXX,XX,03,  Sakhipur Upazila,66,58,518,440,723,701,235,217,538,524,136,71,01110
48,02,XX,XXX,XX,03,  Austagram Upazila,46,33,740,762,931,895,399,337,460,493,296,204,01110
48,33,XX,XXX,XX,03,  Itna Upazila,80,83,1052,940,1209,1236,669,478,584,667,435,261,01110
48,59,XX,XXX,XX,03,  Mithamain Upazila,30,21,475,452,645,667,273,194,388,501,189,111,01110
48,76,XX,XXX,XX,03,  Nikli Upazila,27,46,749,740,1058,987,468,398,508,521,216,144,01110
48,92,XX,XXX,XX,03,  Tarail Upazila,47,37,290,287,439,451,132,133,285,321,114,73,01110
89,37,XX,XXX,XX,03,  Jhenaigati Upazila,26,19,200,168,334,297,68,62,207,214,48,23,01110
68,07,XX,XXX,XX,03,  Belabo Upazila,39,44,762,751,1181,1153,382,338,738,823,239,104,01110
68,52,XX,XXX,XX,03,  Manohardi Upazila,8,13,154,128,174,161,88,66,155,158,31,25,01110
68,60,XX,XXX,XX,03,  Narsingdi Sadar Upazila,100,79,1331,1261,1847,1784,1024,719,1148,1375,734,304,01110
68,63,XX,XXX,XX,03,  Palash Upazila,26,22,420,415,622,624,197,176,463,536,118,59,01110
68,64,XX,XXX,XX,03,  Roypura Upazila,47,46,437,376,592,599,172,139,297,349,134,83,01110
68,76,XX,XXX,XX,03,  Shibpur Upazila,43,47,172,156,391,376,41,22,211,300,51,17,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,31,30,148,144,243,224,46,49,154,151,64,46,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,71,34,383,390,618,572,171,184,418,428,114,84,01110
90,18,XX,XXX,XX,03,  Bishwambarpur Upazila,5,5,136,145,195,168,94,84,116,109,46,28,01110
90,23,XX,XXX,XX,03,  Chhatak Upazila,13,15,327,265,277,221,300,237,145,132,161,145,01110
90,27,XX,XXX,XX,03,  Dakshin Sunamganj Upazila,16,17,283,261,278,254,141,137,107,118,125,71,01110
90,29,XX,XXX,XX,03,  Derai Upazila,11,17,330,340,439,452,127,133,219,217,113,100,01110
90,32,XX,XXX,XX,03,  Dharampasha Upazila,43,45,402,430,581,537,224,204,365,422,177,105,01110
90,33,XX,XXX,XX,03,  Dowarabazar Upazila,45,79,752,667,827,774,418,389,298,313,385,307,01110
90,50,XX,XXX,XX,03,  Jamalganj Upazila,45,68,373,359,489,520,206,162,332,340,145,108,01110
90,86,XX,XXX,XX,03,  Sulla Upazila,5,13,133,120,189,200,46,53,160,127,46,41,01110
90,89,XX,XXX,XX,03,  Sunamganj Sadar Upazila,27,21,242,210,303,337,101,92,207,173,85,65,01110
90,92,XX,XXX,XX,03,  Tahirpur Upazila,15,12,423,410,447,455,161,133,235,277,153,92,01110
36,02,XX,XXX,XX,03,  Ajmiriganj Upazila,4,9,72,66,99,77,33,33,43,28,29,35,01110
36,05,XX,XXX,XX,03,  Bahubal Upazila,19,16,188,180,214,233,35,55,120,139,40,42,01110
36,11,XX,XXX,XX,03,  Baniachong Upazila,117,101,1264,1173,1851,1776,576,455,935,1023,471,312,01110
36,44,XX,XXX,XX,03,  Habiganj Sadar Upazila,49,55,549,523,964,900,174,168,454,479,184,132,01110
36,68,XX,XXX,XX,03,  Lakhai Upazila,20,18,983,988,852,898,632,579,430,538,373,248,01110
36,71,XX,XXX,XX,03,  Madhabpur Upazila,14,11,93,71,122,148,34,21,91,103,25,13,01110
36,77,XX,XXX,XX,03,  Nabiganj Upazila,10,20,213,217,300,312,99,113,124,160,98,75,01110
91,08,XX,XXX,XX,03,  Balaganj Upazila,30,64,277,226,431,399,101,82,260,305,93,63,01110
91,20,XX,XXX,XX,03,  Bishwanath Upazila,87,58,771,753,1058,992,364,350,751,758,304,212,01110
91,27,XX,XXX,XX,03,  Companiganj Upazila,73,82,972,898,1027,925,572,457,457,481,337,207,01110
91,31,XX,XXX,XX,03,  Dakshin Surma Upazila,107,86,528,515,833,766,269,209,559,559,192,122,01110
91,35,XX,XXX,XX,03,  Fenchuganj Upazila,60,70,822,791,1128,1082,435,386,649,742,370,259,01110
91,38,XX,XXX,XX,03,  Golapganj Upazila,10,6,150,145,291,255,42,22,183,208,77,51,01110
91,41,XX,XXX,XX,03,  Gowainghat Upazila,21,25,289,294,308,312,188,169,146,174,127,85,01110
91,53,XX,XXX,XX,03,  Jaintiapur Upazila,42,37,260,252,445,445,87,85,308,320,86,57,01110
91,62,XX,XXX,XX,03,  Sylhet Sadar Upazila,247,242,1275,1245,2173,2108,439,438,1463,1559,446,399,01110
91,94,XX,XXX,XX,03,  Zakiganj Upazila,29,17,157,179,268,259,72,72,191,134,88,53,01110
58,14,XX,XXX,XX,03,  Barlekha Upazila,23,37,138,153,283,266,65,64,168,174,59,40,01110
58,35,XX,XXX,XX,03,  Juri Upazila,52,75,550,519,871,836,196,153,561,596,116,63,01110
58,56,XX,XXX,XX,03,  Kamalganj Upazila,68,62,480,457,789,809,204,175,478,522,167,125,01110
58,65,XX,XXX,XX,03,  Kulaura Upazila,15,12,36,40,64,72,3,11,40,42,12,7,01110
58,80,XX,XXX,XX,03,  Rajnagar Upazila,108,103,475,417,820,820,180,120,450,537,199,150,01110
58,83,XX,XXX,XX,03,  Sreemangal Upazila,88,82,489,505,861,773,209,205,624,526,163,141,01110
