ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
76,72,77,XXX,XX,XX,  Nagdemra Union Total,36271,35095,1176,0,0,0,00111
76,72,86,XXX,XX,XX,  Nandanpur Union Total,29868,29025,842,0,0,1,00111
76,83,01,XXX,XX,XX,  Ward No-01 Total,2386,2365,20,0,0,1,00111
76,83,02,XXX,XX,XX,  Ward No-02 Total,3248,2882,366,0,0,0,00111
76,83,03,XXX,XX,XX,  Ward No-03 Total,2697,2396,297,4,0,0,00111
76,83,04,XXX,XX,XX,  Ward No-04 Total,2917,2917,0,0,0,0,00111
76,83,05,XXX,XX,XX,  Ward No-05 Total,2869,2869,0,0,0,0,00111
76,83,06,XXX,XX,XX,  Ward No-06 Total,2239,1736,500,3,0,0,00111
76,83,07,XXX,XX,XX,  Ward No-07 Total,3413,3152,261,0,0,0,00111
76,83,08,XXX,XX,XX,  Ward No-08 Total,3075,3075,0,0,0,0,00111
76,83,09,XXX,XX,XX,  Ward No-09 Total,2617,2324,293,0,0,0,00111
76,83,17,XXX,XX,XX,  Ahammedpur Union Total,37742,37070,671,0,0,1,00111
76,83,19,XXX,XX,XX,  Dulai Union Total,26559,25798,761,0,0,0,00111
76,83,28,XXX,XX,XX,  Hatkhali Union Total,17556,16226,1326,4,0,0,00111
76,83,38,XXX,XX,XX,  Manikhat Union Total,30538,30362,176,0,0,0,00111
76,83,47,XXX,XX,XX,  Nazirganj Union Total,23040,21782,1258,0,0,0,00111
76,83,57,XXX,XX,XX,  Raninagar Union Total,18415,17732,683,0,0,0,00111
76,83,66,XXX,XX,XX,  Sagarkandi Union Total,33956,32550,1405,0,0,1,00111
76,83,76,XXX,XX,XX,  Satbaria Union Total,25910,24716,1190,4,0,0,00111
76,83,85,XXX,XX,XX,  Bhayna  (Sujanagar) Union Total,18619,18150,469,0,0,0,00111
76,83,95,XXX,XX,XX,  Tantibanda Union Total,20300,20154,137,0,0,9,00111
70,18,18,XXX,XX,XX,Bholahat Union Total,28456,28253,203,0,0,0,00111
70,18,37,XXX,XX,XX,  Daldali Union Total,29456,29115,341,0,0,0,00111
70,18,56,XXX,XX,XX,  Gohalbari Union Total,27632,27519,105,0,0,8,00111
70,18,75,XXX,XX,XX,  Jambaria Union Total,17757,17516,233,0,2,6,00111
70,37,01,XXX,XX,XX,  Ward No-01 Total,3611,3440,161,10,0,0,00111
70,37,02,XXX,XX,XX,  Ward No-02 Total,2626,2587,39,0,0,0,00111
70,37,03,XXX,XX,XX,  Ward No-03 Total,3601,3035,554,12,0,0,00111
70,37,04,XXX,XX,XX,  Ward No-04 Total,3271,3270,1,0,0,0,00111
70,37,05,XXX,XX,XX,  Ward No-05 Total,4196,3904,280,12,0,0,00111
70,37,06,XXX,XX,XX,  Ward No-06 Total,6170,6040,122,8,0,0,00111
70,37,07,XXX,XX,XX,  Ward No-07 Total,3918,3887,29,2,0,0,00111
70,37,08,XXX,XX,XX,  Ward No-08 Total,2903,2883,20,0,0,0,00111
70,37,09,XXX,XX,XX,  Ward No-09 Total,4645,4452,193,0,0,0,00111
70,37,10,XXX,XX,XX,  Alinagar Union Total,15280,14972,308,0,0,0,00111
70,37,21,XXX,XX,XX,  Bhangabaria Union Total,25638,24747,889,2,0,0,00111
70,37,31,XXX,XX,XX,  Boalia Union Total,26920,26575,345,0,0,0,00111
70,37,42,XXX,XX,XX,Chowdala Union Total,35247,33726,1521,0,0,0,00111
70,37,52,XXX,XX,XX,Gomastapur Union Total,40776,39533,1124,0,0,119,00111
70,37,63,XXX,XX,XX,  Parbatipur Union Total,36931,28867,6514,1040,0,510,00111
70,37,73,XXX,XX,XX,  Radhanagar Union Total,40465,37272,2378,691,1,123,00111
70,37,84,XXX,XX,XX,  Rohanpur Union Total,19625,17468,1507,638,0,12,00111
70,56,01,XXX,XX,XX,  Ward No-01 Total,1344,1231,113,0,0,0,00111
70,56,02,XXX,XX,XX,  Ward No-02 Total,1057,986,71,0,0,0,00111
70,56,03,XXX,XX,XX,  Ward No-03 Total,1823,1759,64,0,0,0,00111
70,56,04,XXX,XX,XX,  Ward No-04 Total,668,596,69,0,0,3,00111
70,56,05,XXX,XX,XX,  Ward No-05 Total,2213,2183,30,0,0,0,00111
70,56,06,XXX,XX,XX,  Ward No-06 Total,1826,1802,0,0,0,24,00111
70,56,07,XXX,XX,XX,  Ward No-07 Total,5076,4808,239,3,0,26,00111
70,56,08,XXX,XX,XX,  Ward No-08 Total,2220,2190,28,0,0,2,00111
70,56,09,XXX,XX,XX,  Ward No-09 Total,1137,1035,102,0,0,0,00111
70,56,19,XXX,XX,XX,  Fatehpur Union Total,33180,30258,2562,170,0,190,00111
70,56,38,XXX,XX,XX,  Kasba Union Total,33149,29921,2406,336,0,486,00111
70,56,57,XXX,XX,XX,  Nachole Union Total,34937,30727,2878,708,0,624,00111
70,56,76,XXX,XX,XX,  Nizampur Union Total,27997,22709,3839,850,0,599,00111
70,66,01,XXX,XX,XX,  Ward No-01 Total,16258,15727,524,0,2,5,00111
70,66,02,XXX,XX,XX,  Ward No-02 Total,11771,10539,1232,0,0,0,00111
70,66,03,XXX,XX,XX,  Ward No-03 Total,18744,18571,150,23,0,0,00111
70,66,04,XXX,XX,XX,  Ward No-04 Total,9864,9460,404,0,0,0,00111
70,66,05,XXX,XX,XX,  Ward No-05 Total,12058,11683,375,0,0,0,00111
70,66,06,XXX,XX,XX,  Ward No-06 Total,13832,13463,369,0,0,0,00111
70,66,07,XXX,XX,XX,  Ward No-07 Total,6362,6254,108,0,0,0,00111
70,66,08,XXX,XX,XX,  Ward No-08 Total,7271,7032,239,0,0,0,00111
70,66,09,XXX,XX,XX,  Ward No-09 Total,9145,8492,653,0,0,0,00111
70,66,10,XXX,XX,XX,  Ward No-10 Total,11150,10796,354,0,0,0,00111
70,66,11,XXX,XX,XX,  Ward No-11 Total,10976,10745,231,0,0,0,00111
70,66,12,XXX,XX,XX,  Ward No-12 Total,8419,8391,28,0,0,0,00111
70,66,13,XXX,XX,XX,  Ward No-13 Total,15650,14596,1049,5,0,0,00111
70,66,14,XXX,XX,XX,  Ward No-14 Total,15138,14987,147,4,0,0,00111
70,66,15,XXX,XX,XX,  Ward No-15 Total,14093,13635,458,0,0,0,00111
70,66,17,XXX,XX,XX,  Alatuli Union Total,16620,16478,142,0,0,0,00111
70,66,18,XXX,XX,XX,  Balidanga Union Total,36970,34639,2125,0,0,206,00111
70,66,19,XXX,XX,XX,  Baragharia Union Total,24076,20253,3818,3,0,2,00111
70,66,20,XXX,XX,XX,  Char Anupnagar Union Total,11834,11332,500,2,0,0,00111
70,66,22,XXX,XX,XX,  Char Bagdanga Union Total,20906,20486,420,0,0,0,00111
70,66,27,XXX,XX,XX,  Debinagar Union Total,28127,27637,490,0,0,0,00111
70,66,33,XXX,XX,XX,  Gobratala Union Total,27993,26167,1319,105,0,402,00111
70,66,39,XXX,XX,XX,  Islampur Union Total,27597,27205,392,0,0,0,00111
70,66,44,XXX,XX,XX,  Jhilim Union Total,26194,23258,1237,1094,0,605,00111
70,66,55,XXX,XX,XX,  Maharajpur Union Total,26931,26150,781,0,0,0,00111
70,66,67,XXX,XX,XX,  Narayanpur Union Total,17126,16825,301,0,0,0,00111
70,66,83,XXX,XX,XX,  Ranihati Union Total,32095,30444,1650,0,1,0,00111
70,66,89,XXX,XX,XX,  Shahjahanpur Union Total,22020,21704,313,0,0,3,00111
70,66,94,XXX,XX,XX,  Sundarpur Union Total,31372,30534,835,3,0,0,00111
70,88,01,XXX,XX,XX,  Ward No-01 Total,4031,3965,66,0,0,0,00111
70,88,02,XXX,XX,XX,  Ward No-02 Total,4510,4266,244,0,0,0,00111
70,88,03,XXX,XX,XX,  Ward No-03 Total,5569,5534,35,0,0,0,00111
70,88,04,XXX,XX,XX,  Ward No-04 Total,4130,3736,394,0,0,0,00111
70,88,05,XXX,XX,XX,  Ward No-05 Total,6417,5580,837,0,0,0,00111
70,88,06,XXX,XX,XX,  Ward No-06 Total,4886,4849,37,0,0,0,00111
70,88,07,XXX,XX,XX,  Ward No-07 Total,4480,4476,4,0,0,0,00111
70,88,08,XXX,XX,XX,  Ward No-08 Total,4051,4036,15,0,0,0,00111
70,88,09,XXX,XX,XX,  Ward No-09 Total,4619,4619,0,0,0,0,00111
70,88,10,XXX,XX,XX,  Binodpur Union Total,42059,40997,1061,1,0,0,00111
70,88,11,XXX,XX,XX,  Chak Kirti Union Total,37520,35743,1772,0,0,5,00111
70,88,17,XXX,XX,XX,  Daipukuria Union Total,40508,39744,725,0,0,39,00111
70,88,23,XXX,XX,XX,  Dhainagar Union Total,39703,38517,1186,0,0,0,00111
70,88,29,XXX,XX,XX,  Durlabhpur Union Total,56011,55221,789,0,0,1,00111
70,88,35,XXX,XX,XX,  Ghorapakhia Union Total,17136,16612,524,0,0,0,00111
70,88,41,XXX,XX,XX,Kansat Union Total,40524,39186,1313,3,1,21,00111
70,88,47,XXX,XX,XX,  Mobarakpur Union Total,30678,29703,970,0,0,5,00111
70,88,53,XXX,XX,XX,  Manakosa Union Total,53864,52167,1697,0,0,0,00111
70,88,59,XXX,XX,XX,  Naya Naobhanga Union Total,42709,40960,1749,0,0,0,00111
70,88,65,XXX,XX,XX,  Panka Union Total,22092,21591,501,0,0,0,00111
70,88,71,XXX,XX,XX,  Satrujitpur Union Total,20700,20220,480,0,0,0,00111
70,88,77,XXX,XX,XX,  Shahbajpur Union Total,53901,52841,1060,0,0,0,00111
70,88,89,XXX,XX,XX,  Shyampur Union Total,41370,40296,1064,0,0,10,00111
70,88,95,XXX,XX,XX,  Uzirpur Union Total,9710,9543,167,0,0,0,00111
69,09,01,XXX,XX,XX,  Ward No-01 Total,1069,1069,0,0,0,0,00111
69,09,02,XXX,XX,XX,  Ward No-02 Total,925,925,0,0,0,0,00111
69,09,03,XXX,XX,XX,  Ward No-03 Total,909,909,0,0,0,0,00111
69,09,04,XXX,XX,XX,  Ward No-04 Total,1298,1218,80,0,0,0,00111
69,09,05,XXX,XX,XX,  Ward No-05 Total,1067,970,94,3,0,0,00111
69,09,06,XXX,XX,XX,  Ward No-06 Total,1047,940,107,0,0,0,00111
69,09,07,XXX,XX,XX,  Ward No-07 Total,1432,1126,306,0,0,0,00111
69,09,08,XXX,XX,XX,  Ward No-08 Total,1446,1333,113,0,0,0,00111
69,09,09,XXX,XX,XX,  Ward No-09 Total,782,782,0,0,0,0,00111
69,09,19,XXX,XX,XX,  Bagatipara Union Total,18855,17903,951,1,0,0,00111
69,09,38,XXX,XX,XX,  Dayarampur Union Total,31334,29566,1706,57,0,5,00111
69,09,42,XXX,XX,XX,  Fhaguradiar Union Total,16266,16152,5,91,0,18,00111
69,09,57,XXX,XX,XX,  Panka Union Total,26659,25064,1518,73,4,0,00111
69,09,76,XXX,XX,XX,  Jamnagar Union Total,27915,26251,1543,121,0,0,00111
69,15,01,XXX,XX,XX,  Ward No-01 Total,2775,2485,290,0,0,0,00111
69,15,02,XXX,XX,XX,  Ward No-02 Total,3672,2684,193,793,0,2,00111
69,15,03,XXX,XX,XX,  Ward No-03 Total,2251,2232,18,1,0,0,00111
69,15,04,XXX,XX,XX,  Ward No-04 Total,1104,943,91,70,0,0,00111
69,15,05,XXX,XX,XX,  Ward No-05 Total,1350,1350,0,0,0,0,00111
69,15,06,XXX,XX,XX,  Ward No-06 Total,2364,1511,849,4,0,0,00111
69,15,07,XXX,XX,XX,  Ward No-07 Total,3021,2425,161,435,0,0,00111
69,15,08,XXX,XX,XX,  Ward No-08 Total,3032,2643,162,227,0,0,00111
69,15,09,XXX,XX,XX,  Ward No-09 Total,2678,1830,266,315,0,267,00111
69,15,11,XXX,XX,XX,  Ward No-01 Total,1997,1997,0,0,0,0,00111
69,15,12,XXX,XX,XX,  Ward No-02 Total,2084,1907,177,0,0,0,00111
69,15,13,XXX,XX,XX,  Ward No-03 Total,1912,1868,44,0,0,0,00111
69,15,14,XXX,XX,XX,  Ward No-04 Total,1406,1406,0,0,0,0,00111
69,15,15,XXX,XX,XX,  Ward No-05 Total,1684,1660,24,0,0,0,00111
69,15,16,XXX,XX,XX,  Ward No-06 Total,2279,2264,15,0,0,0,00111
69,15,17,XXX,XX,XX,  Ward No-07 Total,1578,1564,14,0,0,0,00111
69,15,18,XXX,XX,XX,  Ward No-08 Total,2605,2159,446,0,0,0,00111
69,15,19,XXX,XX,XX,  Ward No-09 Total,1731,1612,119,0,0,0,00111
69,15,21,XXX,XX,XX,  Baraigram Union Total,37780,35579,1651,431,0,119,00111
69,15,23,XXX,XX,XX,  Chandi Union Total,22244,22235,9,0,0,0,00111
69,15,35,XXX,XX,XX,  Gopalpur Union Total,26362,25467,502,393,0,0,00111
69,15,47,XXX,XX,XX,  Joari Union Total,39663,36568,2277,818,0,0,00111
69,15,59,XXX,XX,XX,  Jonail Union Total,34851,31614,1222,2015,0,0,00111
69,15,71,XXX,XX,XX,  Majgaon Union Total,37074,35629,1009,436,0,0,00111
69,15,83,XXX,XX,XX,  Nagar Union Total,42175,40880,1026,216,0,53,00111
69,41,01,XXX,XX,XX,  Ward No-01 Total,4434,3943,490,1,0,0,00111
69,41,02,XXX,XX,XX,  Ward No-02 Total,2827,1901,926,0,0,0,00111
69,41,03,XXX,XX,XX,  Ward No-03 Total,4259,4092,161,6,0,0,00111
69,41,04,XXX,XX,XX,  Ward No-04 Total,4454,4045,409,0,0,0,00111
69,41,05,XXX,XX,XX,  Ward No-05 Total,3488,2472,1016,0,0,0,00111
69,41,06,XXX,XX,XX,  Ward No-06 Total,2517,2422,95,0,0,0,00111
69,41,07,XXX,XX,XX,  Ward No-07 Total,4171,4164,6,1,0,0,00111
69,41,08,XXX,XX,XX,  Ward No-08 Total,3791,3791,0,0,0,0,00111
69,41,09,XXX,XX,XX,  Ward No-09 Total,2866,2863,3,0,0,0,00111
69,41,13,XXX,XX,XX,  Biaghat Union Total,24451,24196,255,0,0,0,00111
69,41,27,XXX,XX,XX,  Chapila Union Total,34797,33888,634,0,0,275,00111
69,41,40,XXX,XX,XX,  Dharabarisha Union Total,31499,31058,437,4,0,0,00111
69,41,60,XXX,XX,XX,  Khubjipur Union Total,18571,18376,195,0,0,0,00111
69,41,67,XXX,XX,XX,  Moshinda Union Total,33424,32458,966,0,0,0,00111
69,41,81,XXX,XX,XX,  Nazirpur Union Total,39239,36902,2095,52,0,190,00111
69,44,01,XXX,XX,XX,  Ward No-01 Total,2285,1934,351,0,0,0,00111
69,44,02,XXX,XX,XX,  Ward No-02 Total,2126,2119,7,0,0,0,00111
69,44,03,XXX,XX,XX,  Ward No-03 Total,2455,2312,143,0,0,0,00111
69,44,04,XXX,XX,XX,  Ward No-04 Total,2617,2391,226,0,0,0,00111
69,44,05,XXX,XX,XX,  Ward No-05 Total,2886,2886,0,0,0,0,00111
69,44,06,XXX,XX,XX,  Ward No-06 Total,2043,1526,517,0,0,0,00111
69,44,07,XXX,XX,XX,  Ward No-07 Total,1891,1419,388,0,0,84,00111
69,44,08,XXX,XX,XX,  Ward No-08 Total,2910,2794,116,0,0,0,00111
69,44,09,XXX,XX,XX,  Ward No-09 Total,1829,1390,422,17,0,0,00111
69,44,17,XXX,XX,XX,  Arbab Union Total,28133,26498,1220,47,0,368,00111
69,44,19,XXX,XX,XX,  Bilmaria Union Total,19949,19349,599,0,0,1,00111
69,44,28,XXX,XX,XX,  Changdhupail Union Total,30825,29323,1501,1,0,0,00111
69,44,38,XXX,XX,XX,  Duaria Union Total,24404,22909,1106,108,0,281,00111
69,44,47,XXX,XX,XX,  Durduria Union Total,27121,25942,1113,0,1,65,00111
69,44,57,XXX,XX,XX,  Arjunpur Boromhati Union Total,13245,12533,545,114,0,53,00111
69,44,66,XXX,XX,XX,  Ishwardi Union Total,27359,26378,933,48,0,0,00111
69,44,76,XXX,XX,XX,  Kadam Chilan Union Total,20590,19977,613,0,0,0,00111
69,44,85,XXX,XX,XX,  Lalpur Union Total,31585,30244,1341,0,0,0,00111
69,44,95,XXX,XX,XX,  Walia Union Total,30152,27478,2672,2,0,0,00111
69,63,01,XXX,XX,XX,  Ward No-01 Total,8688,6578,2108,2,0,0,00111
69,63,02,XXX,XX,XX,  Ward No-02 Total,8991,6087,2853,49,0,2,00111
69,63,03,XXX,XX,XX,  Ward No-03 Total,11536,10176,1236,123,0,1,00111
69,63,04,XXX,XX,XX,  Ward No-04 Total,7879,6560,1319,0,0,0,00111
69,63,05,XXX,XX,XX,  Ward No-05 Total,9740,8477,1260,1,1,1,00111
69,63,06,XXX,XX,XX,  Ward No-06 Total,7979,5593,2383,3,0,0,00111
69,63,07,XXX,XX,XX,  Ward No-07 Total,8209,7676,533,0,0,0,00111
69,63,08,XXX,XX,XX,  Ward No-08 Total,9214,7687,1411,0,0,116,00111
69,63,09,XXX,XX,XX,  Ward No-09 Total,8967,8038,897,1,0,31,00111
69,63,11,XXX,XX,XX,  Ward No-01 Total,1510,1485,25,0,0,0,00111
69,63,12,XXX,XX,XX,  Ward No-02 Total,262,262,0,0,0,0,00111
69,63,13,XXX,XX,XX,  Ward No-03 Total,971,960,11,0,0,0,00111
69,63,14,XXX,XX,XX,  Ward No-04 Total,1464,1253,211,0,0,0,00111
69,63,15,XXX,XX,XX,  Ward No-05 Total,2154,1981,173,0,0,0,00111
69,63,16,XXX,XX,XX,  Ward No-06 Total,1406,1393,13,0,0,0,00111
69,63,17,XXX,XX,XX,  Ward No-07 Total,953,950,3,0,0,0,00111
69,63,18,XXX,XX,XX,  Ward No-08 Total,691,691,0,0,0,0,00111
69,63,19,XXX,XX,XX,  Ward No-09 Total,855,537,318,0,0,0,00111
69,63,20,XXX,XX,XX,  Bara Harishpur Union Total,36688,33677,2751,0,0,260,00111
69,63,23,XXX,XX,XX,  Bipra Belgharia Union Total,30122,27315,2238,185,0,384,00111
69,63,26,XXX,XX,XX,  Brahmapur Union Total,20803,19889,914,0,0,0,00111
69,63,29,XXX,XX,XX,  Chhatni Union Total,36022,33916,1637,216,1,252,00111
69,63,36,XXX,XX,XX,  Dighapatia Union Total,35479,33289,2146,5,0,39,00111
69,63,43,XXX,XX,XX,  Halsa Union Total,26416,24837,1079,0,0,500,00111
69,63,51,XXX,XX,XX,  Kafuria Union Total,32071,30767,1033,266,0,5,00111
69,63,58,XXX,XX,XX,  Khajuria Union Total,19545,17790,1753,2,0,0,00111
69,63,65,XXX,XX,XX,  Lakshmipur Kholaba Union Total,29134,28199,591,1,0,343,00111
69,63,73,XXX,XX,XX,  Madhnagar Union Total,19954,18241,1713,0,0,0,00111
69,63,87,XXX,XX,XX,  Piprul Union Total,28614,26545,1997,46,0,26,00111
69,63,94,XXX,XX,XX,  Tebaria Union Total,36105,34964,1073,64,0,4,00111
69,91,01,XXX,XX,XX,  Ward No-01 Total,2952,2464,488,0,0,0,00111
69,91,02,XXX,XX,XX,  Ward No-02 Total,2705,2541,164,0,0,0,00111
69,91,03,XXX,XX,XX,  Ward No-03 Total,2932,2696,236,0,0,0,00111
69,91,04,XXX,XX,XX,  Ward No-04 Total,4734,4347,387,0,0,0,00111
69,91,05,XXX,XX,XX,  Ward No-05 Total,1909,1294,570,0,0,45,00111
69,91,06,XXX,XX,XX,  Ward No-06 Total,2414,2396,18,0,0,0,00111
69,91,07,XXX,XX,XX,  Ward No-07 Total,2742,2597,145,0,0,0,00111
69,91,08,XXX,XX,XX,  Ward No-08 Total,4730,4260,470,0,0,0,00111
69,91,09,XXX,XX,XX,  Ward No-09 Total,3343,3208,135,0,0,0,00111
69,91,10,XXX,XX,XX,  Ward No-10 Total,1248,1248,0,0,0,0,00111
69,91,11,XXX,XX,XX,  Ward No-11 Total,2041,1996,45,0,0,0,00111
69,91,22,XXX,XX,XX,  Ward No-12 Total,1442,1442,0,0,0,0,00111
69,91,12,XXX,XX,XX,  Chamari Union Total,31580,30688,888,0,0,4,00111
69,91,15,XXX,XX,XX,  Chhatar Dighi Union Total,25549,21956,3582,7,0,4,00111
69,91,23,XXX,XX,XX,  Chaugram Union Total,21232,18717,2495,0,0,20,00111
69,91,31,XXX,XX,XX,  Dahia Union Total,32259,30461,1790,8,0,0,00111
69,91,39,XXX,XX,XX,  Hatiandaha Union Total,27724,25769,1955,0,0,0,00111
69,91,47,XXX,XX,XX,  Italy Union Total,30051,26455,3541,55,0,0,00111
69,91,55,XXX,XX,XX,  Kalam Union Total,28572,27546,1025,1,0,0,00111
69,91,63,XXX,XX,XX,  Lalore Union Total,24955,21871,3084,0,0,0,00111
69,91,71,XXX,XX,XX,  Ramananda Khajura Union Total,30769,28839,1801,1,0,128,00111
69,91,79,XXX,XX,XX,  Sherkul Union Total,30546,27675,2871,0,0,0,00111
69,91,87,XXX,XX,XX,  Tajpur Union Total,12981,11979,1002,0,0,0,00111
69,91,94,XXX,XX,XX,  Sukash Union Total,34972,29968,4887,117,0,0,00111
38,13,01,XXX,XX,XX,  Ward No-01 Total,1708,1705,3,0,0,0,00111
38,13,02,XXX,XX,XX,  Ward No-02 Total,3830,3095,735,0,0,0,00111
38,13,03,XXX,XX,XX,  Ward No-03 Total,1773,1512,257,0,0,4,00111
38,13,04,XXX,XX,XX,  Ward No-04 Total,3796,3610,167,0,0,19,00111
38,13,05,XXX,XX,XX,  Ward No-05 Total,2261,2076,185,0,0,0,00111
38,13,06,XXX,XX,XX,  Ward No-06 Total,2835,2418,417,0,0,0,00111
38,13,07,XXX,XX,XX,  Ward No-07 Total,2736,2624,112,0,0,0,00111
38,13,08,XXX,XX,XX,  Ward No-08 Total,2388,2124,264,0,0,0,00111
38,13,09,XXX,XX,XX,  Ward No-09 Total,2900,2778,60,0,0,62,00111
38,13,15,XXX,XX,XX,  Gopinathpur Union Total,23318,21533,1726,0,0,59,00111
38,13,31,XXX,XX,XX,  Raikali Union Total,23475,21994,1477,4,0,0,00111
38,13,47,XXX,XX,XX,  Rukindipur Union Total,26115,23987,1967,0,0,161,00111
38,13,63,XXX,XX,XX,  Sonamukhi Union Total,16266,15660,605,1,0,0,00111
38,13,79,XXX,XX,XX,  Tilakpur Union Total,24218,23255,743,0,0,220,00111
38,47,01,XXX,XX,XX,  Ward No-01 Total,8806,7026,1752,25,0,3,00111
38,47,02,XXX,XX,XX,  Ward No-02 Total,6107,4645,885,392,0,185,00111
38,47,03,XXX,XX,XX,  Ward No-03 Total,6668,5989,602,0,0,77,00111
38,47,04,XXX,XX,XX,  Ward No-04 Total,7876,6861,920,4,0,91,00111
38,47,05,XXX,XX,XX,  Ward No-05 Total,9088,8301,748,6,0,33,00111
38,47,06,XXX,XX,XX,  Ward No-06 Total,8086,7867,218,1,0,0,00111
38,47,07,XXX,XX,XX,  Ward No-07 Total,8759,8271,483,5,0,0,00111
38,47,08,XXX,XX,XX,  Ward No-08 Total,6709,5879,826,4,0,0,00111
38,47,09,XXX,XX,XX,  Ward No-09 Total,6934,5595,1312,1,0,26,00111
38,47,17,XXX,XX,XX,  Amdai Union Total,22562,20643,1894,0,0,25,00111
38,47,19,XXX,XX,XX,  Bambu Union Total,26510,26019,483,0,0,8,00111
38,47,28,XXX,XX,XX,  Bhadsa Union Total,35015,29908,3833,0,0,1274,00111
38,47,32,XXX,XX,XX,  Chak Barkat Union Total,16244,15372,636,69,0,167,00111
38,47,38,XXX,XX,XX,  Dhalahar Union Total,17382,15819,946,420,1,196,00111
38,47,47,XXX,XX,XX,  Dogachhi Union Total,33721,28747,4126,27,0,821,00111
38,47,66,XXX,XX,XX,  Jamalpur Union Total,25111,21541,3349,3,1,217,00111
38,47,76,XXX,XX,XX,  Mohammadabad Union Total,18332,14485,3165,26,0,656,00111
38,47,85,XXX,XX,XX,  Puranapail Union Total,25148,21796,2849,26,0,477,00111
38,58,01,XXX,XX,XX,  Ward No-01 Total,2282,2264,18,0,0,0,00111
38,58,02,XXX,XX,XX,  Ward No-02 Total,2775,2689,79,7,0,0,00111
38,58,03,XXX,XX,XX,  Ward No-03 Total,1869,1862,7,0,0,0,00111
38,58,04,XXX,XX,XX,  Ward No-04 Total,1603,1603,0,0,0,0,00111
38,58,05,XXX,XX,XX,  Ward No-05 Total,1681,1503,178,0,0,0,00111
38,58,06,XXX,XX,XX,  Ward No-06 Total,1507,1507,0,0,0,0,00111
38,58,07,XXX,XX,XX,  Ward No-07 Total,1605,1605,0,0,0,0,00111
38,58,08,XXX,XX,XX,  Ward No-08 Total,1590,1219,371,0,0,0,00111
38,58,09,XXX,XX,XX,  Ward No-09 Total,1552,1371,181,0,0,0,00111
38,58,38,XXX,XX,XX,  Ahmmedabad Union Total,15460,14764,686,0,0,10,00111
38,58,66,XXX,XX,XX,  Matrai Union Total,28686,26455,2217,2,0,12,00111
38,58,76,XXX,XX,XX,  Punat Union Total,29357,27844,1461,1,0,51,00111
38,58,85,XXX,XX,XX,  Udaypur Union Total,27604,26994,583,12,2,13,00111
38,58,95,XXX,XX,XX,  Zindarpur Union Total,25626,24747,879,0,0,0,00111
38,61,15,XXX,XX,XX,  Alampur Union Total,21199,18369,2830,0,0,0,00111
38,61,19,XXX,XX,XX,  Baratara Union Total,26243,23414,2759,58,0,12,00111
38,61,28,XXX,XX,XX,  Barail Union Total,18194,17095,1073,7,1,18,00111
38,61,47,XXX,XX,XX,Khetlal Union Total,21876,20572,1290,3,0,11,00111
38,61,57,XXX,XX,XX,  Mamudpur Union Total,20814,19298,1418,0,0,98,00111
38,74,01,XXX,XX,XX,  Ward No-01 Total,2231,1741,490,0,0,0,00111
38,74,02,XXX,XX,XX,  Ward No-02 Total,3360,3150,205,3,0,2,00111
38,74,03,XXX,XX,XX,  Ward No-03 Total,1928,1448,458,2,0,20,00111
38,74,04,XXX,XX,XX,  Ward No-04 Total,2979,2759,69,0,0,151,00111
38,74,05,XXX,XX,XX,  Ward No-05 Total,3289,2208,1059,22,0,0,00111
38,74,06,XXX,XX,XX,  Ward No-06 Total,2212,1539,673,0,0,0,00111
38,74,07,XXX,XX,XX,  Ward No-07 Total,1807,1279,234,7,0,287,00111
38,74,08,XXX,XX,XX,  Ward No-08 Total,1982,1316,661,2,0,3,00111
38,74,09,XXX,XX,XX,  Ward No-09 Total,2687,2077,375,14,0,221,00111
38,74,10,XXX,XX,XX,  Aolai Union Total,30841,29142,1420,66,0,213,00111
38,74,21,XXX,XX,XX,  Atapur Union Total,24974,18655,4314,1577,21,407,00111
38,74,31,XXX,XX,XX,  Aymarasulpur Union Total,27548,24073,2529,247,0,699,00111
38,74,42,XXX,XX,XX,  Bagjana Union Total,23470,20186,2420,553,0,311,00111
38,74,52,XXX,XX,XX,  Balighata Union Total,23062,18823,3476,70,0,693,00111
38,74,63,XXX,XX,XX,  Dharanji Union Total,28990,24693,3254,659,0,384,00111
38,74,73,XXX,XX,XX,  Kusumba Union Total,29566,25329,3669,371,0,197,00111
38,74,84,XXX,XX,XX,  Mohamadpur Union Total,24642,22507,1615,125,101,294,00111
13,22,01,XXX,XX,XX,Ward No-01 Total,8476,6238,2230,1,0,7,00111
13,22,02,XXX,XX,XX,Ward No-02 Total,9571,6819,2752,0,0,0,00111
13,22,03,XXX,XX,XX,Ward No-03 Total,8716,6682,2030,0,0,4,00111
13,22,04,XXX,XX,XX,Ward No-04 Total,6147,5650,497,0,0,0,00111
13,22,05,XXX,XX,XX,Ward No-05 Total,6753,6745,8,0,0,0,00111
13,22,06,XXX,XX,XX,Ward No-06 Total,7134,6065,1045,23,0,1,00111
13,22,07,XXX,XX,XX,Ward No-07 Total,12995,12394,598,2,1,0,00111
13,22,08,XXX,XX,XX,Ward No-08 Total,11286,8733,2553,0,0,0,00111
13,22,09,XXX,XX,XX,Ward No-09 Total,14923,14351,563,0,0,9,00111
