ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
30.0,94.0,4.0,XXX,XX,XX,Ward No-04 Total,663,50.7,49.0,0.3,0.0,614,37.3,59.4,2.8,0.5,00111
30.0,94.0,5.0,XXX,XX,XX,Ward No-05 Total,1236,42.3,57.6,0.1,0.0,1350,24.6,70.4,4.9,0.1,00111
30.0,94.0,6.0,XXX,XX,XX,Ward No-06 Total,928,50.5,48.3,1.1,0.1,1024,28.9,61.7,8.9,0.5,00111
30.0,94.0,7.0,XXX,XX,XX,Ward No-07 Total,674,53.9,46.1,0.0,0.0,762,29.4,70.2,0.3,0.1,00111
30.0,94.0,8.0,XXX,XX,XX,Ward No-08 Total,1019,47.7,51.8,0.5,0.0,1145,29.3,66.5,4.0,0.2,00111
30.0,94.0,9.0,XXX,XX,XX,Ward No-09 Total,943,47.1,52.3,0.6,0.0,1062,29.1,67.5,3.3,0.1,00111
30.0,94.0,15.0,XXX,XX,XX,Amirabad Union Total,10487,46.4,52.8,0.8,0.1,12751,29.3,62.4,7.7,0.5,00111
30.0,94.0,19.0,XXX,XX,XX,Bagadana Union Total,8058,45.9,53.5,0.6,0.1,10337,28.9,62.8,7.9,0.4,00111
30.0,94.0,28.0,XXX,XX,XX,Char Chandia Union Total,14447,50.6,48.8,0.6,0.1,15887,30.0,63.5,6.2,0.4,00111
30.0,94.0,38.0,XXX,XX,XX,Char Darbesh Union Total,10842,46.0,53.1,0.8,0.1,12842,28.0,64.2,7.2,0.6,00111
30.0,94.0,47.0,XXX,XX,XX,Char Majlishpur Union Total,9146,47.2,52.2,0.6,0.0,11719,27.9,63.7,7.9,0.5,00111
30.0,94.0,57.0,XXX,XX,XX,Mangalkandi Union Total,7724,44.3,55.1,0.6,0.0,8682,27.7,64.7,7.3,0.3,00111
30.0,94.0,66.0,XXX,XX,XX,Matiganj Union Total,9097,45.7,53.8,0.5,0.0,10916,27.4,66.7,5.7,0.2,00111
30.0,94.0,76.0,XXX,XX,XX,Nawabpur Union Total,6167,47.2,52.0,0.7,0.1,7819,28.4,62.5,8.5,0.6,00111
30.0,94.0,85.0,XXX,XX,XX,Sonagazi Union Total,7727,46.3,53.0,0.7,0.0,8848,28.3,63.3,7.9,0.5,00111
75.0,XX.0,XX.0,XXX,XX,XX,Noakhali Zila Total,1053242,45.6,53.7,0.6,0.1,1208628,29.6,62.9,7.0,0.4,00111
75.0,7.0,XX.0,XXX,XX,XX,Begumganj Upazila Total,190957,48.3,51.0,0.6,0.1,220678,30.7,61.2,7.7,0.4,00111
75.0,7.0,1.0,XXX,XX,XX,Ward No-01 Total,4083,57.5,42.2,0.2,0.1,2737,32.0,62.3,5.2,0.5,00111
75.0,7.0,2.0,XXX,XX,XX,Ward No-02 Total,2764,47.8,51.5,0.7,0.1,2829,31.9,59.7,8.0,0.4,00111
75.0,7.0,3.0,XXX,XX,XX,Ward No-03 Total,4317,49.1,50.3,0.6,0.0,4081,32.3,59.9,7.4,0.5,00111
75.0,7.0,4.0,XXX,XX,XX,Ward No-04 Total,5552,44.4,55.1,0.5,0.0,4498,31.1,61.8,6.5,0.6,00111
75.0,7.0,5.0,XXX,XX,XX,Ward No-05 Total,3260,46.2,53.2,0.6,0.0,2822,30.8,61.4,7.4,0.3,00111
75.0,7.0,6.0,XXX,XX,XX,Ward No-06 Total,3847,46.0,53.5,0.4,0.1,3471,28.3,63.9,7.3,0.3,00111
75.0,7.0,7.0,XXX,XX,XX,Ward No-07 Total,3576,46.4,52.8,0.7,0.1,3681,30.1,63.2,6.2,0.5,00111
75.0,7.0,8.0,XXX,XX,XX,Ward No-08 Total,2706,47.8,51.6,0.5,0.0,2597,32.0,59.8,7.9,0.3,00111
75.0,7.0,9.0,XXX,XX,XX,Ward No-09 Total,2546,52.2,47.2,0.6,0.0,2359,34.0,59.1,6.4,0.6,00111
75.0,7.0,10.0,XXX,XX,XX,Alyerapur Union Total,11017,48.5,50.7,0.8,0.0,14052,30.6,62.5,6.6,0.3,00111
75.0,7.0,12.0,XXX,XX,XX,Amanullapur Union Total,8962,49.7,49.6,0.6,0.1,11274,29.0,63.0,7.7,0.3,00111
75.0,7.0,24.0,XXX,XX,XX,Begumganj Union Total,6903,48.7,50.6,0.6,0.1,7596,30.4,60.1,9.0,0.6,00111
75.0,7.0,28.0,XXX,XX,XX,Chhayani Union Total,11332,47.6,51.5,0.8,0.0,14466,30.1,63.4,6.2,0.3,00111
75.0,7.0,38.0,XXX,XX,XX,Durgapur Union Total,10554,47.5,51.7,0.7,0.0,12672,32.3,59.1,8.3,0.3,00111
75.0,7.0,42.0,XXX,XX,XX,Eklashpur Union Total,15336,48.2,51.1,0.6,0.0,16622,31.2,61.8,6.6,0.4,00111
75.0,7.0,45.0,XXX,XX,XX,Gopalpur Union Total,10826,49.7,49.3,0.8,0.2,13945,29.0,61.1,9.5,0.4,00111
75.0,7.0,49.0,XXX,XX,XX,Narottampur Union Total,6232,48.0,51.3,0.6,0.0,7140,31.8,59.7,8.3,0.2,00111
75.0,7.0,52.0,XXX,XX,XX,Hajipur Union Total,6725,47.9,50.9,1.0,0.2,7667,31.7,58.7,9.1,0.5,00111
75.0,7.0,56.0,XXX,XX,XX,Jirtali Union Total,9078,49.9,49.7,0.4,0.0,11548,30.7,61.0,7.9,0.3,00111
75.0,7.0,63.0,XXX,XX,XX,Kadirpur Union Total,9060,48.6,50.9,0.5,0.0,10830,31.7,61.1,6.8,0.4,00111
75.0,7.0,66.0,XXX,XX,XX,Kutubpur Union Total,9227,48.2,50.9,0.7,0.1,11255,31.0,59.6,9.0,0.4,00111
75.0,7.0,70.0,XXX,XX,XX,Mir Warishpur Union Total,10445,49.0,50.1,0.7,0.1,12626,30.3,60.5,8.8,0.3,00111
75.0,7.0,80.0,XXX,XX,XX,Rajganj Union Total,13100,47.8,51.7,0.5,0.0,16696,29.9,62.9,6.8,0.4,00111
75.0,7.0,84.0,XXX,XX,XX,Rasulpur Union Total,11091,45.8,53.6,0.6,0.0,12374,29.3,62.2,8.2,0.3,00111
75.0,7.0,87.0,XXX,XX,XX,Sharifpur Union Total,8418,47.9,51.5,0.5,0.1,10840,32.6,59.2,7.7,0.5,00111
75.0,10.0,XX.0,XXX,XX,XX,Chatkhil Upazila Total,80400,48.1,51.1,0.7,0.1,98607,28.6,62.8,8.2,0.4,00111
75.0,10.0,1.0,XXX,XX,XX,Ward No-01 Total,1236,50.7,48.8,0.4,0.1,1526,28.7,62.7,8.3,0.3,00111
75.0,10.0,2.0,XXX,XX,XX,Ward No-02 Total,1696,45.3,54.0,0.7,0.1,1934,27.6,61.9,9.8,0.7,00111
75.0,10.0,3.0,XXX,XX,XX,Ward No-03 Total,1315,47.8,51.4,0.8,0.0,1267,26.3,65.5,7.7,0.5,00111
75.0,10.0,4.0,XXX,XX,XX,Ward No-04 Total,1281,47.2,52.1,0.5,0.2,1394,29.3,66.8,3.9,0.0,00111
75.0,10.0,5.0,XXX,XX,XX,Ward No-05 Total,845,48.6,50.4,0.8,0.1,1082,27.9,62.9,8.6,0.6,00111
75.0,10.0,6.0,XXX,XX,XX,Ward No-06 Total,1841,51.0,48.6,0.4,0.0,1711,30.5,61.8,7.7,0.1,00111
75.0,10.0,7.0,XXX,XX,XX,Ward No-07 Total,1613,60.8,38.7,0.4,0.1,1437,28.5,64.4,6.7,0.3,00111
75.0,10.0,8.0,XXX,XX,XX,Ward No-08 Total,903,45.3,53.2,1.2,0.3,1135,28.4,63.4,7.3,0.9,00111
75.0,10.0,9.0,XXX,XX,XX,Ward No-09 Total,895,44.7,55.1,0.2,0.0,1131,27.2,64.4,8.0,0.4,00111
75.0,10.0,17.0,XXX,XX,XX,Badalkut Union Total,8730,47.7,51.6,0.6,0.1,11338,28.3,63.6,7.5,0.6,00111
75.0,10.0,19.0,XXX,XX,XX,Hatpukuria Ghatlabag Union Total,3949,47.3,51.5,1.1,0.1,5069,28.4,61.2,9.7,0.6,00111
75.0,10.0,28.0,XXX,XX,XX,Khil Para Union Total,8985,49.1,50.1,0.7,0.1,10496,30.1,61.1,8.4,0.4,00111
75.0,10.0,38.0,XXX,XX,XX,Mohammadpur Union Total,11944,48.4,51.0,0.5,0.1,14985,28.9,63.7,7.0,0.4,00111
75.0,10.0,47.0,XXX,XX,XX,Nayakhola Union Total,8511,48.2,51.3,0.5,0.0,10851,28.7,62.5,8.6,0.2,00111
75.0,10.0,57.0,XXX,XX,XX,Panchgaon Union Total,4325,48.5,50.8,0.6,0.2,5151,29.5,62.2,7.9,0.4,00111
75.0,10.0,66.0,XXX,XX,XX,Parkote Union Total,8554,48.1,51.1,0.7,0.1,10585,28.5,62.3,8.8,0.4,00111
75.0,10.0,76.0,XXX,XX,XX,Ramnarayanpur Union Total,7423,48.6,50.3,1.0,0.1,9417,28.4,62.0,9.2,0.5,00111
75.0,10.0,85.0,XXX,XX,XX,Sahapur Union Total,6354,43.7,55.0,1.1,0.3,8098,26.4,63.8,9.4,0.4,00111
75.0,21.0,XX.0,XXX,XX,XX,Companiganj Upazila Total,87015,46.9,52.5,0.5,0.0,99369,29.4,63.2,6.9,0.5,00111
75.0,21.0,1.0,XXX,XX,XX,Ward No-01 Total,646,47.5,52.5,0.0,0.0,620,28.7,69.5,1.6,0.2,00111
75.0,21.0,2.0,XXX,XX,XX,Ward No-02 Total,985,45.7,53.8,0.3,0.2,1066,29.3,61.9,8.3,0.5,00111
75.0,21.0,3.0,XXX,XX,XX,Ward No-03 Total,1440,48.5,51.0,0.4,0.0,1434,30.5,64.8,4.5,0.3,00111
75.0,21.0,4.0,XXX,XX,XX,Ward No-04 Total,1408,50.4,49.1,0.4,0.1,1267,28.4,64.7,5.8,1.0,00111
75.0,21.0,5.0,XXX,XX,XX,Ward No-05 Total,1592,47.4,52.2,0.4,0.0,1508,27.7,65.9,6.2,0.2,00111
75.0,21.0,6.0,XXX,XX,XX,Ward No-06 Total,611,46.5,52.2,1.3,0.0,785,28.9,60.9,9.9,0.3,00111
75.0,21.0,7.0,XXX,XX,XX,Ward No-07 Total,815,50.9,48.7,0.4,0.0,1075,31.1,63.9,4.9,0.1,00111
75.0,21.0,8.0,XXX,XX,XX,Ward No-08 Total,2267,46.8,52.5,0.7,0.0,2386,28.9,64.5,6.0,0.6,00111
75.0,21.0,9.0,XXX,XX,XX,Ward No-09 Total,1168,46.8,52.1,0.9,0.2,1363,32.9,61.6,5.1,0.3,00111
75.0,21.0,10.0,XXX,XX,XX,Char Elahi Union Total,9483,40.4,59.3,0.3,0.0,9276,27.9,66.7,4.7,0.8,00111
75.0,21.0,11.0,XXX,XX,XX,Char Fakira Union Total,9088,45.6,53.9,0.5,0.0,10138,29.8,62.1,7.5,0.6,00111
75.0,21.0,23.0,XXX,XX,XX,Char Hazari Union Total,8632,46.7,52.5,0.9,0.0,10089,28.1,63.7,7.7,0.5,00111
75.0,21.0,35.0,XXX,XX,XX,Char Kakra Union Total,12164,49.0,50.4,0.5,0.1,14622,30.5,61.0,8.1,0.4,00111
75.0,21.0,47.0,XXX,XX,XX,Char Parbati Union Total,10694,46.8,52.6,0.5,0.0,13295,27.1,65.1,7.3,0.4,00111
75.0,21.0,59.0,XXX,XX,XX,Musapur Union Total,7721,49.1,50.3,0.6,0.1,8618,30.0,63.3,6.2,0.6,00111
75.0,21.0,71.0,XXX,XX,XX,Rampur Union Total,7824,49.3,50.2,0.4,0.1,9219,30.1,62.3,7.1,0.5,00111
75.0,21.0,83.0,XXX,XX,XX,Sirajpur Union Total,10477,47.5,52.0,0.5,0.0,12608,31.0,61.4,7.2,0.4,00111
75.0,36.0,XX.0,XXX,XX,XX,Hatiya Upazila Total,150373,38.5,60.9,0.6,0.0,157582,26.9,67.3,5.4,0.4,00111
75.0,36.0,1.0,XXX,XX,XX,Ward No-01 Total,2742,39.6,59.7,0.6,0.0,3264,27.7,68.3,3.8,0.2,00111
75.0,36.0,2.0,XXX,XX,XX,Ward No-02 Total,1097,44.7,54.7,0.5,0.1,1233,30.2,65.3,4.4,0.2,00111
75.0,36.0,3.0,XXX,XX,XX,Ward No-03 Total,2392,39.5,59.7,0.8,0.0,2475,28.5,64.2,6.7,0.6,00111
75.0,36.0,4.0,XXX,XX,XX,Ward No-04 Total,1089,38.3,61.5,0.2,0.0,1170,26.6,72.0,1.4,0.1,00111
75.0,36.0,5.0,XXX,XX,XX,Ward No-05 Total,2474,40.3,59.1,0.6,0.0,2701,30.0,63.8,6.0,0.3,00111
75.0,36.0,6.0,XXX,XX,XX,Ward No-06 Total,1301,42.7,56.6,0.6,0.0,1271,28.8,65.9,4.8,0.5,00111
75.0,36.0,7.0,XXX,XX,XX,Ward No-07 Total,1721,41.5,58.2,0.3,0.0,1792,32.4,64.6,2.9,0.2,00111
75.0,36.0,8.0,XXX,XX,XX,Ward No-08 Total,1319,44.7,54.9,0.5,0.0,1591,31.9,64.7,3.3,0.1,00111
75.0,36.0,9.0,XXX,XX,XX,Ward No-09 Total,1159,43.5,55.9,0.6,0.0,1395,27.0,63.2,9.1,0.8,00111
75.0,36.0,15.0,XXX,XX,XX,Burir Char Union Total,17362,40.8,58.6,0.5,0.0,18688,27.7,65.5,6.4,0.5,00111
75.0,36.0,19.0,XXX,XX,XX,Chandnandi Union Total,26428,32.6,66.8,0.5,0.1,26803,24.0,70.9,4.5,0.5,00111
75.0,36.0,28.0,XXX,XX,XX,Char Ishwar Union Total,9193,38.2,61.0,0.8,0.1,9611,26.1,66.7,6.6,0.6,00111
75.0,36.0,38.0,XXX,XX,XX,Char King Union Total,13402,39.8,59.5,0.6,0.0,14367,27.1,67.7,4.9,0.2,00111
75.0,36.0,47.0,XXX,XX,XX,Harni Union Total,17199,34.8,64.6,0.6,0.0,17607,26.1,69.1,4.5,0.4,00111
75.0,36.0,57.0,XXX,XX,XX,Jahajmara Union Total,18361,41.7,57.7,0.6,0.1,19150,27.9,65.8,6.0,0.4,00111
75.0,36.0,66.0,XXX,XX,XX,Nalchira Union Total,4355,45.6,53.4,1.0,0.0,4315,30.6,64.0,5.3,0.1,00111
75.0,36.0,69.0,XXX,XX,XX,Nijum Dip Union Total,4233,39.3,60.4,0.2,0.0,4062,26.7,68.2,4.5,0.6,00111
75.0,36.0,76.0,XXX,XX,XX,Sonadia Union Total,11098,42.2,57.4,0.4,0.0,12219,29.7,64.5,5.4,0.3,00111
75.0,36.0,85.0,XXX,XX,XX,Sukh Char Union Total,3520,39.0,60.7,0.3,0.0,3773,25.9,68.1,5.5,0.5,00111
75.0,36.0,95.0,XXX,XX,XX,Tamaruddin Union Total,9928,37.8,61.4,0.8,0.1,10095,24.7,67.1,7.6,0.6,00111
75.0,47.0,XX.0,XXX,XX,XX,Kabirhat Upazila Total,64141,45.9,53.5,0.6,0.0,77472,30.4,61.5,7.6,0.5,00111
75.0,47.0,1.0,XXX,XX,XX,Ward No-01 Total,896,47.0,51.8,1.2,0.0,1026,31.6,58.1,9.6,0.7,00111
75.0,47.0,2.0,XXX,XX,XX,Ward No-02 Total,809,50.7,48.6,0.6,0.1,864,32.9,58.6,7.8,0.8,00111
75.0,47.0,3.0,XXX,XX,XX,Ward No-03 Total,605,46.9,52.9,0.2,0.0,723,28.8,60.2,9.8,1.2,00111
75.0,47.0,4.0,XXX,XX,XX,Ward No-04 Total,437,46.9,52.4,0.7,0.0,599,32.4,55.1,12.4,0.2,00111
75.0,47.0,5.0,XXX,XX,XX,Ward No-05 Total,792,48.1,51.4,0.5,0.0,803,31.1,58.0,10.0,0.9,00111
75.0,47.0,6.0,XXX,XX,XX,Ward No-06 Total,537,49.7,50.3,0.0,0.0,774,32.9,58.5,8.1,0.4,00111
75.0,47.0,7.0,XXX,XX,XX,Ward No-07 Total,426,46.7,51.9,1.2,0.2,582,33.5,60.7,5.8,0.0,00111
75.0,47.0,8.0,XXX,XX,XX,Ward No-08 Total,636,47.8,51.7,0.3,0.2,795,29.7,60.8,8.8,0.8,00111
75.0,47.0,9.0,XXX,XX,XX,Ward No-09 Total,753,46.1,52.5,1.3,0.1,889,29.9,59.4,10.1,0.6,00111
75.0,47.0,23.0,XXX,XX,XX,Bataiya Union Total,8400,48.0,51.6,0.4,0.0,10828,29.4,62.0,8.0,0.6,00111
75.0,47.0,27.0,XXX,XX,XX,Chap Rashir Hat Union Total,7776,48.1,51.1,0.7,0.0,9778,30.3,60.6,8.8,0.2,00111
75.0,47.0,35.0,XXX,XX,XX,Dhan Shalik Union Total,4738,44.4,55.0,0.5,0.0,5882,30.2,61.7,7.4,0.6,00111
75.0,47.0,45.0,XXX,XX,XX,Dhan Siri Union Total,11687,43.0,56.5,0.5,0.0,12475,30.3,63.0,6.1,0.6,00111
75.0,47.0,55.0,XXX,XX,XX,Ghoshbagh Union Total,6681,44.2,55.0,0.8,0.0,8792,31.1,60.3,8.0,0.5,00111
75.0,47.0,70.0,XXX,XX,XX,Narottampur Union Total,8484,45.4,53.9,0.6,0.1,10520,30.5,61.9,7.2,0.4,00111
75.0,47.0,95.0,XXX,XX,XX,Sundalpur Union Total,10484,46.9,52.6,0.5,0.1,12142,30.4,62.1,6.9,0.6,00111
75.0,80.0,XX.0,XXX,XX,XX,Senbagh Upazila Total,98393,45.5,53.7,0.7,0.1,115894,29.7,62.2,7.6,0.5,00111
75.0,80.0,1.0,XXX,XX,XX,Ward No-01 Total,516,46.7,53.1,0.2,0.0,701,31.0,60.2,8.4,0.4,00111
75.0,80.0,2.0,XXX,XX,XX,Ward No-02 Total,235,45.1,54.0,0.0,0.9,277,24.2,69.0,6.5,0.4,00111
75.0,80.0,3.0,XXX,XX,XX,Ward No-03 Total,1481,47.3,52.5,0.2,0.0,1380,29.5,66.2,4.1,0.1,00111
75.0,80.0,4.0,XXX,XX,XX,Ward No-04 Total,885,43.5,55.7,0.8,0.0,1017,30.5,61.8,7.1,0.6,00111
75.0,80.0,5.0,XXX,XX,XX,Ward No-05 Total,630,45.4,53.2,1.4,0.0,671,35.9,58.3,5.8,0.0,00111
75.0,80.0,6.0,XXX,XX,XX,Ward No-06 Total,733,46.2,52.4,1.4,0.0,945,30.7,61.1,7.4,0.8,00111
75.0,80.0,7.0,XXX,XX,XX,Ward No-07 Total,1093,50.4,49.3,0.3,0.0,1252,32.1,59.3,8.1,0.6,00111
75.0,80.0,8.0,XXX,XX,XX,Ward No-08 Total,560,49.3,50.4,0.4,0.0,606,29.4,61.7,8.6,0.3,00111
75.0,80.0,9.0,XXX,XX,XX,Ward No-09 Total,750,48.4,50.8,0.8,0.0,897,31.5,59.6,8.2,0.6,00111
75.0,80.0,13.0,XXX,XX,XX,Arjuntala Union Total,6345,46.3,53.0,0.6,0.1,8932,28.4,62.2,8.9,0.5,00111
75.0,80.0,19.0,XXX,XX,XX,Bejoybagh Union Total,8946,46.9,52.2,0.8,0.1,10400,30.2,61.2,8.1,0.5,00111
75.0,80.0,28.0,XXX,XX,XX,Chhatarpaia Union Total,13160,44.9,54.4,0.7,0.1,13216,30.1,61.9,7.6,0.5,00111
75.0,80.0,38.0,XXX,XX,XX,Dumuria Union Total,9955,44.3,54.6,0.9,0.2,12937,29.8,62.2,7.5,0.5,00111
75.0,80.0,47.0,XXX,XX,XX,Kabilpur Union Total,14084,45.2,54.2,0.6,0.1,15994,30.1,63.5,5.9,0.5,00111
75.0,80.0,57.0,XXX,XX,XX,Kadra Union Total,7661,46.8,52.4,0.7,0.1,10408,29.2,61.9,8.1,0.7,00111
75.0,80.0,66.0,XXX,XX,XX,Kesharpar Union Total,13369,43.3,56.0,0.6,0.1,14458,29.8,62.3,7.3,0.5,00111
75.0,80.0,76.0,XXX,XX,XX,Mohamadpur Union Total,8400,46.2,53.0,0.8,0.1,9694,28.2,62.3,9.1,0.4,00111
75.0,80.0,85.0,XXX,XX,XX,Nabipur Union Total,9590,46.0,53.1,0.8,0.1,12109,29.6,61.9,8.1,0.5,00111
75.0,83.0,XX.0,XXX,XX,XX,Sonaimuri Upazila Total,108085,49.3,49.9,0.7,0.1,137017,30.1,61.6,7.8,0.4,00111
75.0,83.0,1.0,XXX,XX,XX,Ward No-01 Total,1019,44.1,55.0,0.8,0.2,1315,26.0,64.7,9.0,0.3,00111
75.0,83.0,2.0,XXX,XX,XX,Ward No-02 Total,1133,47.7,51.8,0.5,0.0,1477,29.9,65.6,4.1,0.3,00111
75.0,83.0,3.0,XXX,XX,XX,Ward No-03 Total,1161,52.2,47.2,0.6,0.0,1269,30.1,61.4,8.2,0.3,00111
75.0,83.0,4.0,XXX,XX,XX,Ward No-04 Total,1545,52.4,47.3,0.3,0.0,1423,27.9,64.5,7.5,0.1,00111
75.0,83.0,5.0,XXX,XX,XX,Ward No-05 Total,2021,43.3,56.1,0.5,0.0,2100,31.4,63.0,5.6,0.0,00111
75.0,83.0,6.0,XXX,XX,XX,Ward No-06 Total,1081,46.4,53.3,0.3,0.0,1159,29.5,63.8,6.4,0.3,00111
75.0,83.0,7.0,XXX,XX,XX,Ward No-07 Total,1745,52.7,46.8,0.5,0.0,1788,30.0,62.0,7.5,0.5,00111
75.0,83.0,8.0,XXX,XX,XX,Ward No-08 Total,1245,47.8,51.9,0.3,0.0,1553,28.3,65.1,6.2,0.5,00111
75.0,83.0,9.0,XXX,XX,XX,Ward No-09 Total,1181,51.1,47.9,0.9,0.1,1551,28.8,61.4,8.9,1.0,00111
75.0,83.0,13.0,XXX,XX,XX,Ambarnagar Union Total,7363,47.4,51.5,0.9,0.2,10316,30.4,61.0,8.3,0.3,00111
75.0,83.0,15.0,XXX,XX,XX,Amisha Para Union Total,11110,50.9,48.3,0.8,0.1,13693,30.1,62.8,6.9,0.3,00111
75.0,83.0,17.0,XXX,XX,XX,Baragaon Union Total,10395,47.6,51.8,0.6,0.0,13323,29.8,62.1,7.6,0.4,00111
75.0,83.0,21.0,XXX,XX,XX,Bazra Union Total,10962,47.1,52.1,0.8,0.0,14173,31.3,60.1,8.2,0.4,00111
75.0,83.0,31.0,XXX,XX,XX,Chashirhat Union Total,4382,49.9,48.8,1.2,0.1,5738,30.7,59.7,8.9,0.6,00111
75.0,83.0,35.0,XXX,XX,XX,Deoti Union Total,12091,51.5,47.7,0.7,0.1,14268,29.3,60.9,9.3,0.5,00111
75.0,83.0,59.0,XXX,XX,XX,Jayag Union Total,11192,49.5,49.6,0.8,0.1,14232,30.1,60.5,8.9,0.5,00111
75.0,83.0,73.0,XXX,XX,XX,Nadana Union Total,10864,51.9,47.6,0.4,0.1,13013,29.6,64.3,5.7,0.4,00111
75.0,83.0,77.0,XXX,XX,XX,Nateshwar Union Total,9187,47.3,51.9,0.7,0.0,13524,31.2,60.3,8.2,0.3,00111
75.0,83.0,94.0,XXX,XX,XX,Sonapur Union Total,8408,49.6,49.4,0.8,0.1,11102,30.2,61.7,7.6,0.4,00111
75.0,85.0,XX.0,XXX,XX,XX,Subarnachar Upazila Total,95286,41.9,57.5,0.5,0.1,100114,29.0,64.6,5.9,0.5,00111
75.0,85.0,29.0,XXX,XX,XX,Char Amanullah Union Total,6910,41.8,57.4,0.6,0.2,7344,28.6,62.9,7.7,0.8,00111
75.0,85.0,31.0,XXX,XX,XX,Char Bata Union Total,10225,44.6,54.6,0.7,0.1,10877,29.4,61.4,8.7,0.6,00111
75.0,85.0,33.0,XXX,XX,XX,Char Clerk Union Total,16246,37.3,62.3,0.4,0.0,16392,26.4,68.5,4.6,0.5,00111
75.0,85.0,35.0,XXX,XX,XX,Char Jabbar Union Total,17279,43.2,56.3,0.4,0.0,18121,30.4,63.6,5.5,0.5,00111
75.0,85.0,36.0,XXX,XX,XX,Char Jubille Union Total,14713,43.3,56.1,0.5,0.0,16631,29.7,64.4,5.5,0.4,00111
75.0,85.0,37.0,XXX,XX,XX,Char Wapda Union Total,7862,43.8,55.7,0.5,0.1,8350,29.3,64.5,5.5,0.7,00111
75.0,85.0,43.0,XXX,XX,XX,Mohammadpur Union Total,9898,42.1,57.3,0.5,0.1,9904,30.8,63.0,5.7,0.5,00111
75.0,85.0,47.0,XXX,XX,XX,Purba Char Bata Union Total,12153,41.3,58.2,0.5,0.0,12495,28.1,66.0,5.6,0.4,00111
75.0,87.0,XX.0,XXX,XX,XX,Noakhali Sadar Upazila Total,178592,46.6,52.8,0.5,0.1,201895,30.7,62.5,6.4,0.5,00111
75.0,87.0,1.0,XXX,XX,XX,Ward No-01 Total,7908,49.8,49.8,0.3,0.0,6316,33.3,61.1,5.4,0.2,00111
75.0,87.0,2.0,XXX,XX,XX,Ward No-02 Total,6538,57.8,41.8,0.3,0.0,5712,34.7,57.4,7.6,0.3,00111
75.0,87.0,3.0,XXX,XX,XX,Ward No-03 Total,4426,51.0,48.4,0.5,0.0,4490,37.4,56.6,5.7,0.3,00111
75.0,87.0,4.0,XXX,XX,XX,Ward No-04 Total,6335,47.7,51.9,0.3,0.0,6355,31.9,62.4,5.3,0.4,00111
75.0,87.0,5.0,XXX,XX,XX,Ward No-05 Total,4754,48.2,51.3,0.5,0.0,4944,35.6,56.8,7.3,0.4,00111
75.0,87.0,6.0,XXX,XX,XX,Ward No-06 Total,4239,50.2,48.8,0.7,0.2,4042,31.4,59.7,8.2,0.6,00111
75.0,87.0,7.0,XXX,XX,XX,Ward No-07 Total,3439,49.2,50.2,0.5,0.1,3678,32.6,56.6,10.2,0.6,00111
75.0,87.0,8.0,XXX,XX,XX,Ward No-08 Total,3443,47.1,52.5,0.3,0.1,3552,32.0,61.0,6.6,0.4,00111
75.0,87.0,9.0,XXX,XX,XX,Ward No-09 Total,3084,45.1,54.2,0.5,0.2,3490,31.4,59.0,9.0,0.6,00111
75.0,87.0,21.0,XXX,XX,XX,Anderchar Union Total,10200,40.9,58.4,0.6,0.1,13913,25.6,68.2,5.5,0.6,00111
75.0,87.0,23.0,XXX,XX,XX,Ashwadia Union Total,10972,42.9,56.8,0.3,0.0,12274,31.0,64.0,4.7,0.3,00111
75.0,87.0,25.0,XXX,XX,XX,Binodpur Union Total,7353,46.2,53.1,0.6,0.1,8447,30.7,60.4,8.2,0.7,00111
75.0,87.0,40.0,XXX,XX,XX,Char Matua Union Total,8857,46.5,53.0,0.5,0.1,10709,30.4,63.4,6.0,0.2,00111
75.0,87.0,45.0,XXX,XX,XX,Dadpur Union Total,7520,45.7,53.6,0.6,0.1,9667,29.7,63.3,6.7,0.4,00111
75.0,87.0,47.0,XXX,XX,XX,Dharmapur Union Total,12915,44.6,54.7,0.7,0.1,14601,28.7,65.3,5.6,0.4,00111
75.0,87.0,50.0,XXX,XX,XX,Ewazbalia Union Total,15081,46.0,53.5,0.4,0.1,17028,30.9,63.5,5.0,0.6,00111
75.0,87.0,60.0,XXX,XX,XX,Kadir Hanif Union Total,12024,46.2,53.1,0.6,0.1,12678,30.9,61.4,7.0,0.7,00111
75.0,87.0,65.0,XXX,XX,XX,Kaladaraf Union Total,10078,46.4,53.2,0.4,0.0,15341,29.0,65.3,5.2,0.5,00111
75.0,87.0,75.0,XXX,XX,XX,Niazpur Union Total,10112,47.6,51.8,0.5,0.1,11821,31.7,60.5,7.4,0.4,00111
75.0,87.0,80.0,XXX,XX,XX,Noakhali Union Total,11686,46.1,53.2,0.6,0.1,12906,33.0,59.9,6.7,0.4,00111
75.0,87.0,85.0,XXX,XX,XX,Noannai Union Total,10433,46.9,52.2,0.7,0.1,12487,28.8,61.8,8.7,0.6,00111
75.0,87.0,90.0,XXX,XX,XX,Purba Char Matua Union Total,7195,45.5,54.1,0.4,0.1,7444,28.6,64.8,6.2,0.5,00111
