ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
61.0,72.0,XX.0,XXX,XX,02,  Nandail Paurashava,33308,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
61.0,81.0,XX.0,XXX,XX,02,  Phulpur Upazila,25628,1.4,0.1,0.2,0.1,0.6,0.1,0.3,00110
61.0,81.0,XX.0,XXX,XX,02,  Phulpur Paurashava,25628,1.4,0.1,0.2,0.1,0.6,0.1,0.3,00110
61.0,94.0,XX.0,XXX,XX,02,  Trishal Upazila,34747,0.7,0.1,0.1,0.0,0.3,0.2,0.0,00110
61.0,94.0,XX.0,XXX,XX,02,  Trishal Paurashava,34747,0.7,0.1,0.1,0.0,0.3,0.2,0.0,00110
67.0,XX.0,XX.0,XXX,XX,02, Narayanganj Zila,942354,0.9,0.1,0.2,0.1,0.3,0.1,0.1,00110
67.0,4.0,XX.0,XXX,XX,02,  Sonargaon Upazila,32796,0.9,0.2,0.1,0.0,0.3,0.2,0.1,00110
67.0,6.0,XX.0,XXX,XX,02,  Bandar Upazila,166291,1.2,0.1,0.3,0.1,0.4,0.2,0.1,00110
67.0,58.0,XX.0,XXX,XX,02,  Narayanganj Sadar Upazila,543090,0.8,0.1,0.2,0.1,0.3,0.1,0.1,00110
67.0,68.0,XX.0,XXX,XX,02,  Rupganj Upazila,200177,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
33.0,XX.0,XX.0,XXX,XX,02, Gazipur Zila,1018252,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
33.0,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,689411,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
33.0,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,157162,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
33.0,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,45430,1.0,0.1,0.1,0.1,0.4,0.1,0.1,00110
33.0,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,126249,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
56.0,XX.0,XX.0,XXX,XX,02, Manikganj Zila,98583,1.2,0.2,0.3,0.1,0.5,0.2,0.1,00110
56.0,46.0,XX.0,XXX,XX,02,  Manikganj Sadar Upazila,71698,1.2,0.1,0.3,0.1,0.5,0.2,0.1,00110
56.0,82.0,XX.0,XXX,XX,02,  Singair Upazila,26885,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
26.0,XX.0,XX.0,XXX,XX,02, Dhaka Zila,7423137,0.8,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,2.0,XX.0,XXX,XX,02,  Adabor Thana,203989,0.8,0.1,0.2,0.1,0.3,0.1,0.1,00110
26.0,4.0,XX.0,XXX,XX,02,  Badda Thana,190761,0.7,0.1,0.2,0.0,0.2,0.1,0.1,00110
26.0,5.0,XX.0,XXX,XX,02,  Bangshal Thana,186952,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,6.0,XX.0,XXX,XX,02,  Biman Bandar Thana,5112,1.8,0.3,0.4,0.3,0.6,0.2,0.0,00110
26.0,8.0,XX.0,XXX,XX,02,  Cantonment Thana,131864,0.5,0.1,0.0,0.0,0.2,0.1,0.1,00110
26.0,9.0,XX.0,XXX,XX,02,  Chak Bazar Thana,156147,0.8,0.1,0.2,0.1,0.2,0.1,0.1,00110
26.0,11.0,XX.0,XXX,XX,02,  Darus Salam Thana,159139,0.6,0.1,0.1,0.0,0.3,0.1,0.0,00110
26.0,14.0,XX.0,XXX,XX,02,  Dhamrai Upazila,56777,0.7,0.1,0.1,0.0,0.3,0.2,0.0,00110
26.0,16.0,XX.0,XXX,XX,02,  Dhanmondi Thana,147643,0.8,0.1,0.3,0.1,0.2,0.1,0.1,00110
26.0,18.0,XX.0,XXX,XX,02,  Dohar Upazila,36434,1.6,0.2,0.2,0.1,0.8,0.3,0.0,00110
26.0,24.0,XX.0,XXX,XX,02,  Gendaria Thana,137721,0.9,0.1,0.2,0.0,0.4,0.1,0.1,00110
26.0,26.0,XX.0,XXX,XX,02,  Gulshan Thana,253050,2.0,0.3,0.3,0.1,0.7,0.3,0.2,00110
26.0,28.0,XX.0,XXX,XX,02,  Hazaribagh Thana,185639,0.8,0.1,0.2,0.0,0.2,0.1,0.1,00110
26.0,29.0,XX.0,XXX,XX,02,  Jatrabari Thana,184575,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,30.0,XX.0,XXX,XX,02,  Kafrul Thana,396182,0.9,0.1,0.2,0.1,0.3,0.1,0.1,00110
26.0,32.0,XX.0,XXX,XX,02,  Kadamtali Thana,102908,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,33.0,XX.0,XXX,XX,02,  Kalabagan Thana,118660,0.6,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,36.0,XX.0,XXX,XX,02,  Khilgaon Thana,269135,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,37.0,XX.0,XXX,XX,02,  Khilkhet Thana,101829,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,40.0,XX.0,XXX,XX,02,  Kotwali Thana,62087,0.9,0.2,0.2,0.1,0.2,0.1,0.1,00110
26.0,42.0,XX.0,XXX,XX,02,  Lalbagh Thana,369933,0.8,0.1,0.2,0.0,0.3,0.1,0.1,00110
26.0,48.0,XX.0,XXX,XX,02,  Mirpur Thana,500373,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,50.0,XX.0,XXX,XX,02,  Mohammadpur Thana,355843,0.9,0.1,0.2,0.1,0.3,0.1,0.1,00110
26.0,54.0,XX.0,XXX,XX,02,  Motijheel Thana,210006,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,63.0,XX.0,XXX,XX,02,  New Market Thana,49523,0.4,0.1,0.1,0.0,0.1,0.1,0.0,00110
26.0,64.0,XX.0,XXX,XX,02,  Pallabi Thana,596835,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,65.0,XX.0,XXX,XX,02,  Paltan Thana,59639,0.6,0.3,0.1,0.0,0.2,0.1,0.0,00110
26.0,66.0,XX.0,XXX,XX,02,  Ramna Thana,200973,0.9,0.1,0.2,0.1,0.3,0.2,0.1,00110
26.0,67.0,XX.0,XXX,XX,02,  Rampura Thana,224079,0.6,0.1,0.2,0.0,0.2,0.1,0.1,00110
26.0,68.0,XX.0,XXX,XX,02,  Sabujbagh Thana,281110,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,72.0,XX.0,XXX,XX,02,  Savar Upazila,296851,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
26.0,74.0,XX.0,XXX,XX,02,  Shah Ali Thana,115489,0.9,0.1,0.2,0.0,0.3,0.1,0.1,00110
26.0,75.0,XX.0,XXX,XX,02,  Shahbagh Thana,68140,0.9,0.1,0.2,0.1,0.4,0.1,0.0,00110
26.0,76.0,XX.0,XXX,XX,02,  Shyampur Thana,184062,0.8,0.2,0.1,0.1,0.3,0.1,0.1,00110
26.0,80.0,XX.0,XXX,XX,02,  Sher-E-Bangla Nagar Thana,137573,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
26.0,88.0,XX.0,XXX,XX,02,  Sutrapur Thana,211210,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
26.0,90.0,XX.0,XXX,XX,02,  Tejgaon Thana,148255,0.7,0.1,0.1,0.1,0.2,0.1,0.1,00110
26.0,92.0,XX.0,XXX,XX,02,  Tejgaon Ind. Area Thana,146732,0.6,0.1,0.1,0.1,0.3,0.1,0.0,00110
26.0,95.0,XX.0,XXX,XX,02,  Uttara Thana,179907,0.6,0.1,0.1,0.0,0.2,0.1,0.1,00110
86.0,XX.0,XX.0,XXX,XX,02, Shariatpur Zila,115970,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00110
86.0,14.0,XX.0,XXX,XX,02,  Bhedarganj Upazila,8169,2.4,0.1,0.2,0.1,1.7,0.2,0.1,00110
86.0,25.0,XX.0,XXX,XX,02,  Damudya Upazila,14242,2.2,0.3,0.3,0.2,1.0,0.2,0.2,00110
86.0,65.0,XX.0,XXX,XX,02,  Naria Upazila,22773,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
86.0,69.0,XX.0,XXX,XX,02,  Shariatpur Sadar Upazila,49535,1.3,0.1,0.2,0.1,0.5,0.2,0.1,00110
86.0,94.0,XX.0,XXX,XX,02,  Zanjira Upazila,21251,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
54.0,XX.0,XX.0,XXX,XX,02, Madaripur Zila,128452,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
54.0,40.0,XX.0,XXX,XX,02,  Kalkini Upazila,41608,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
54.0,54.0,XX.0,XXX,XX,02,  Madaripur Sadar Upazila,62690,0.9,0.2,0.1,0.1,0.3,0.2,0.1,00110
54.0,87.0,XX.0,XXX,XX,02,  Shib Char Upazila,24154,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
93.0,XX.0,XX.0,XXX,XX,02, Tangail Zila,469660,1.1,0.1,0.2,0.1,0.4,0.2,0.1,00110
93.0,19.0,XX.0,XXX,XX,02,  Bhuapur Upazila,28708,1.2,0.2,0.2,0.1,0.6,0.1,0.1,00110
93.0,19.0,XX.0,XXX,XX,02,Bhuapur Paurashava,28708,1.2,0.2,0.2,0.1,0.6,0.1,0.1,00110
93.0,25.0,XX.0,XXX,XX,02,  Dhanbari Upazila,36125,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
93.0,25.0,XX.0,XXX,XX,02,Dhanbari  Paurashava,36125,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
93.0,28.0,XX.0,XXX,XX,02,  Ghatail Upazila,35245,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
93.0,28.0,XX.0,XXX,XX,02,Ghatail Paurashava,35245,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
93.0,38.0,XX.0,XXX,XX,02,  Gopalpur Upazila,50160,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
93.0,38.0,XX.0,XXX,XX,02,Gopalpur Paurashava,50160,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
93.0,47.0,XX.0,XXX,XX,02,  Kalihati Upazila,37038,1.1,0.2,0.2,0.1,0.5,0.2,0.0,00110
93.0,47.0,XX.0,XXX,XX,02,Kalihati Paurashava,37038,1.1,0.2,0.2,0.1,0.5,0.2,0.0,00110
93.0,57.0,XX.0,XXX,XX,02,  Madhupur Upazila,56342,1.1,0.2,0.2,0.1,0.4,0.2,0.0,00110
93.0,57.0,XX.0,XXX,XX,02,Madhupur Paurashava,56342,1.1,0.2,0.2,0.1,0.4,0.2,0.0,00110
93.0,66.0,XX.0,XXX,XX,02,  Mirzapur Upazila,28602,1.6,0.1,0.4,0.1,0.4,0.5,0.1,00110
93.0,66.0,XX.0,XXX,XX,02,Mirzapur Paurashava,28602,1.6,0.1,0.4,0.1,0.4,0.5,0.1,00110
93.0,85.0,XX.0,XXX,XX,02,  Sakhipur Upazila,30028,1.5,0.1,0.4,0.1,0.6,0.2,0.1,00110
93.0,85.0,XX.0,XXX,XX,02,Sakhipur Paurashava,30028,1.5,0.1,0.4,0.1,0.6,0.2,0.1,00110
93.0,95.0,XX.0,XXX,XX,02,  Tangail Sadar Upazila,167412,1.0,0.1,0.2,0.1,0.4,0.2,0.1,00110
93.0,95.0,XX.0,XXX,XX,02,Tangail Paurashava,167412,1.0,0.1,0.2,0.1,0.4,0.2,0.1,00110
48.0,XX.0,XX.0,XXX,XX,02, Kishoreganj Zila,408762,1.2,0.2,0.3,0.1,0.5,0.2,0.1,00110
48.0,6.0,XX.0,XXX,XX,02,  Bajitpur Upazila,34898,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
48.0,6.0,XX.0,XXX,XX,02,  Bajitpur Paurashava,34898,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
48.0,11.0,XX.0,XXX,XX,02,  Bhairab Upazila,118992,1.1,0.2,0.2,0.1,0.5,0.2,0.0,00110
48.0,11.0,XX.0,XXX,XX,02,  Bhairab Paurashava,118992,1.1,0.2,0.2,0.1,0.5,0.2,0.0,00110
48.0,27.0,XX.0,XXX,XX,02,  Hossainpur Upazila,23118,1.3,0.1,0.4,0.2,0.5,0.1,0.1,00110
48.0,27.0,XX.0,XXX,XX,02,  Hossainpur Paurashava,23118,1.3,0.1,0.4,0.2,0.5,0.1,0.1,00110
48.0,42.0,XX.0,XXX,XX,02,  Karimganj Upazila,26844,2.2,0.2,0.5,0.3,0.8,0.2,0.1,00110
48.0,42.0,XX.0,XXX,XX,02,  Karimganj Paurashava,26844,2.2,0.2,0.5,0.3,0.8,0.2,0.1,00110
48.0,45.0,XX.0,XXX,XX,02,  Katiadi Upazila,40725,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
48.0,45.0,XX.0,XXX,XX,02,  Katiadi Paurashava,40725,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
48.0,49.0,XX.0,XXX,XX,02,  Kishoreganj Sadar Upazila,103798,1.2,0.1,0.3,0.1,0.4,0.2,0.1,00110
48.0,49.0,XX.0,XXX,XX,02,  Kishoreganj Paurashava,103798,1.2,0.1,0.3,0.1,0.4,0.2,0.1,00110
48.0,54.0,XX.0,XXX,XX,02,  Kuliar Char Upazila,31781,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
48.0,54.0,XX.0,XXX,XX,02,  Kuliar Char Paurashava,31781,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
48.0,79.0,XX.0,XXX,XX,02,  Pakundia Upazila,28606,1.5,0.3,0.3,0.1,0.5,0.2,0.1,00110
48.0,79.0,XX.0,XXX,XX,02,  Pakundia Paurashava,28606,1.5,0.3,0.3,0.1,0.5,0.2,0.1,00110
89.0,XX.0,XX.0,XXX,XX,02, Sherpur Zila,182376,1.3,0.1,0.3,0.1,0.6,0.2,0.1,00110
89.0,67.0,XX.0,XXX,XX,02,  Nakla Upazila,33086,2.0,0.2,0.4,0.2,0.8,0.3,0.1,00110
89.0,67.0,XX.0,XXX,XX,02,Nakla Paurashava,33086,2.0,0.2,0.4,0.2,0.8,0.3,0.1,00110
89.0,70.0,XX.0,XXX,XX,02,  Nalitabari Upazila,27142,1.3,0.1,0.2,0.2,0.5,0.2,0.1,00110
89.0,70.0,XX.0,XXX,XX,02,Nalitabari Paurashava,27142,1.3,0.1,0.2,0.2,0.5,0.2,0.1,00110
89.0,88.0,XX.0,XXX,XX,02,  Sherpur Sadar Upazila,97979,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
89.0,88.0,XX.0,XXX,XX,02,Sherpur Paurashava,97979,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
89.0,90.0,XX.0,XXX,XX,02,  Sreebardi Upazila,24169,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
89.0,90.0,XX.0,XXX,XX,02,Sreebardi Paurashava,24169,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
68.0,XX.0,XX.0,XXX,XX,02, Narsingdi Zila,354458,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
68.0,52.0,XX.0,XXX,XX,02,  Manohardi Upazila,17635,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
68.0,60.0,XX.0,XXX,XX,02,  Narsingdi Sadar Upazila,195698,0.8,0.1,0.1,0.0,0.3,0.1,0.1,00110
68.0,63.0,XX.0,XXX,XX,02,  Palash Upazila,85949,0.9,0.1,0.1,0.0,0.3,0.1,0.1,00110
68.0,64.0,XX.0,XXX,XX,02,  Roypura Upazila,34904,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
68.0,76.0,XX.0,XXX,XX,02,  Shibpur Upazila,20272,1.2,0.2,0.2,0.0,0.5,0.2,0.0,00110
33.0,XX.0,XX.0,XXX,XX,02, Gazipur Zila,1018252,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
33.0,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,689411,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00110
33.0,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,157162,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
33.0,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,45430,1.0,0.1,0.1,0.1,0.4,0.1,0.1,00110
33.0,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,126249,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
90.0,XX.0,XX.0,XXX,XX,02, Sunamganj Zila,178552,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
90.0,23.0,XX.0,XXX,XX,02,  Chhatak Upazila,44364,1.2,0.2,0.1,0.1,0.5,0.2,0.1,00110
90.0,29.0,XX.0,XXX,XX,02,  Derai Upazila,28157,1.7,0.2,0.3,0.1,0.8,0.2,0.1,00110
90.0,47.0,XX.0,XXX,XX,02,  Jagannathpur Upazila,40699,1.6,0.2,0.4,0.2,0.4,0.3,0.1,00110
90.0,89.0,XX.0,XXX,XX,02,  Sunamganj Sadar Upazila,65332,1.0,0.2,0.2,0.1,0.3,0.2,0.1,00110
36.0,XX.0,XX.0,XXX,XX,02, Habiganj Zila,171749,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
36.0,2.0,XX.0,XXX,XX,02,  Ajmiriganj Upazila,13353,1.8,0.2,0.3,0.3,0.7,0.2,0.1,00110
36.0,26.0,XX.0,XXX,XX,02,  Chunarughat Upazila,19651,1.2,0.2,0.3,0.1,0.5,0.1,0.1,00110
36.0,44.0,XX.0,XXX,XX,02,  Habiganj Sadar Upazila,92826,1.1,0.2,0.2,0.1,0.3,0.2,0.1,00110
36.0,71.0,XX.0,XXX,XX,02,  Madhabpur Upazila,21930,1.0,0.2,0.2,0.1,0.3,0.2,0.1,00110
36.0,77.0,XX.0,XXX,XX,02,  Nabiganj Upazila,23989,2.0,0.2,0.3,0.1,1.1,0.2,0.1,00110
91.0,XX.0,XX.0,XXX,XX,02, Sylhet Zila,603088,1.0,0.2,0.1,0.1,0.4,0.2,0.1,00110
91.0,17.0,XX.0,XXX,XX,02,  Beani Bazar Upazila,42030,0.9,0.1,0.1,0.1,0.4,0.2,0.1,00110
91.0,38.0,XX.0,XXX,XX,02,  Golapganj Upazila,32444,1.5,0.2,0.2,0.2,0.6,0.1,0.1,00110
91.0,59.0,XX.0,XXX,XX,02,  Kanaighat Upazila,27078,1.8,0.3,0.3,0.1,0.7,0.3,0.0,00110
91.0,62.0,XX.0,XXX,XX,02,  Sylhet Sadar Upazila,485138,0.9,0.1,0.1,0.0,0.3,0.2,0.1,00110
91.0,94.0,XX.0,XXX,XX,02,  Zakiganj Upazila,16398,1.3,0.3,0.1,0.0,0.6,0.2,0.1,00110
58.0,XX.0,XX.0,XXX,XX,02, Maulvibazar Zila,144843,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00110
58.0,14.0,XX.0,XXX,XX,02,  Barlekha Upazila,22247,1.4,0.2,0.2,0.1,0.6,0.2,0.2,00110
58.0,56.0,XX.0,XXX,XX,02,  Kamalganj Upazila,16878,1.1,0.1,0.2,0.1,0.4,0.2,0.1,00110
58.0,65.0,XX.0,XXX,XX,02,  Kulaura Upazila,26150,1.3,0.1,0.2,0.1,0.6,0.2,0.1,00110
58.0,74.0,XX.0,XXX,XX,02,  Maulvibazar Sadar Upazila,56537,0.8,0.2,0.1,0.1,0.3,0.1,0.1,00110
58.0,83.0,XX.0,XXX,XX,02,  Sreemangal Upazila,23031,1.2,0.2,0.1,0.1,0.6,0.1,0.1,00110
