ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
64.0,47.0,88.0,XXX,XX,03,  Prasadpur Union,505,34.1,64.6,1.4,0.0,516,19.8,69.6,10.3,0.4,00110
64.0,50.0,XX.0,XXX,XX,03,  Mahadebpur Upazila,6729,35.3,63.6,0.9,0.2,6298,20.6,68.3,9.1,2.0,00110
64.0,50.0,57.0,XXX,XX,03,  Khajur Union,769,30.0,68.0,1.3,0.7,767,17.9,73.3,6.5,2.3,00110
64.0,50.0,66.0,XXX,XX,03,  Mahadebpur Union,5960,36.0,63.0,0.8,0.2,5531,20.9,67.6,9.5,2.0,00110
64.0,69.0,XX.0,XXX,XX,03,  Niamatpur Upazila,2479,35.0,64.4,0.4,0.3,2364,21.6,68.3,8.6,1.4,00110
64.0,69.0,52.0,XXX,XX,03,  Niamatpur Union,2479,35.0,64.4,0.4,0.3,2364,21.6,68.3,8.6,1.4,00110
64.0,79.0,XX.0,XXX,XX,03,  Porsha Upazila,4680,36.8,62.6,0.3,0.3,4784,27.7,61.7,8.1,2.5,00110
64.0,79.0,55.0,XXX,XX,03,  Nithpur Union,4680,36.8,62.6,0.3,0.3,4784,27.7,61.7,8.1,2.5,00110
64.0,85.0,XX.0,XXX,XX,03,  Raninagar Upazila,2648,33.5,65.9,0.3,0.3,2832,22.7,65.7,10.6,1.0,00110
64.0,85.0,84.0,XXX,XX,03,  Raninagar Union,2648,33.5,65.9,0.3,0.3,2832,22.7,65.7,10.6,1.0,00110
64.0,86.0,XX.0,XXX,XX,03,  Sapahar Upazila,5445,39.3,59.9,0.5,0.3,5012,25.8,66.4,6.9,1.0,00110
64.0,86.0,71.0,XXX,XX,03,  Sapahar Union,5085,39.7,59.5,0.5,0.3,4651,26.3,66.0,6.8,1.0,00110
64.0,86.0,79.0,XXX,XX,03,  Shiranti Union,360,33.3,66.7,0.0,0.0,361,19.7,71.2,8.0,1.1,00110
70.0,XX.0,XX.0,XXX,XX,03, Chapai Nawabganj Zila,17265,33.9,65.3,0.5,0.3,17856,23.5,66.4,8.0,2.0,00110
70.0,18.0,XX.0,XXX,XX,03,  Bholahat Upazila,5308,33.3,66.2,0.4,0.1,5542,24.4,66.2,7.6,1.9,00110
70.0,18.0,18.0,XXX,XX,03,  Bholahat Union,5308,33.3,66.2,0.4,0.1,5542,24.4,66.2,7.6,1.9,00110
70.0,37.0,XX.0,XXX,XX,03,  Gomastapur Upazila,9089,34.3,64.9,0.5,0.3,9488,23.4,66.1,8.2,2.2,00110
70.0,37.0,42.0,XXX,XX,03,  Chowdala Union,4408,34.0,65.3,0.6,0.2,4521,22.4,67.1,8.0,2.5,00110
70.0,37.0,52.0,XXX,XX,03,  Gomastapur Union,4681,34.6,64.6,0.4,0.3,4967,24.3,65.2,8.5,2.0,00110
70.0,88.0,XX.0,XXX,XX,03,  Shibganj Upazila,2868,34.0,64.9,0.6,0.5,2826,22.3,67.7,8.4,1.7,00110
70.0,88.0,41.0,XXX,XX,03,  Kansat Union,2868,34.0,64.9,0.6,0.5,2826,22.3,67.7,8.4,1.7,00110
38.0,XX.0,XX.0,XXX,XX,03, Joypurhat Zila,4785,29.2,69.5,0.8,0.5,4859,17.3,70.5,10.6,1.7,00110
38.0,61.0,XX.0,XXX,XX,03,  Khetlal Upazila,4785,29.2,69.5,0.8,0.5,4859,17.3,70.5,10.6,1.7,00110
38.0,61.0,47.0,XXX,XX,03,  Khetlal Union,4785,29.2,69.5,0.8,0.5,4859,17.3,70.5,10.6,1.7,00110
13.0,XX.0,XX.0,XXX,XX,03, Chandpur Zila,9715,40.9,58.4,0.6,0.1,10423,28.8,63.9,7.0,0.3,00110
13.0,22.0,XX.0,XXX,XX,03,  Chandpur Sadar Upazila,4279,42.0,57.1,0.8,0.0,4804,27.9,64.9,6.8,0.4,00110
13.0,22.0,94.0,XXX,XX,03,  Tarpur Chandi Union,4279,42.0,57.1,0.8,0.0,4804,27.9,64.9,6.8,0.4,00110
13.0,47.0,XX.0,XXX,XX,03,  Haim Char Upazila,3455,36.7,62.8,0.4,0.1,3367,29.9,63.8,6.0,0.3,00110
13.0,47.0,23.0,XXX,XX,03,  Dakshin Algi Durgapur Union,3455,36.7,62.8,0.4,0.1,3367,29.9,63.8,6.0,0.3,00110
13.0,49.0,XX.0,XXX,XX,03,  Hajiganj Upazila,1981,45.5,53.6,0.8,0.2,2252,29.1,61.6,9.0,0.3,00110
13.0,49.0,35.0,XXX,XX,03,  Hajiganj Union,1981,45.5,53.6,0.8,0.2,2252,29.1,61.6,9.0,0.3,00110
3.0,XX.0,XX.0,XXX,XX,03, Bandarban Zila,14407,41.0,57.8,1.0,0.1,13104,29.2,63.0,6.9,0.9,00110
3.0,4.0,XX.0,XXX,XX,03,  Alikadam Upazila,5090,42.4,56.6,0.8,0.2,4732,29.5,62.7,7.0,0.8,00110
3.0,4.0,31.0,XXX,XX,03,  Alikadam Union,5090,42.4,56.6,0.8,0.2,4732,29.5,62.7,7.0,0.8,00110
3.0,73.0,XX.0,XXX,XX,03,  Naikhongchhari Upazila,6518,42.0,57.2,0.8,0.1,6060,28.6,63.0,7.2,1.2,00110
3.0,73.0,76.0,XXX,XX,03,  Naikhongchhari Union,6518,42.0,57.2,0.8,0.1,6060,28.6,63.0,7.2,1.2,00110
3.0,89.0,XX.0,XXX,XX,03,  Rowangchhari Upazila,2110,38.1,60.1,1.8,0.0,1744,31.3,63.3,5.0,0.5,00110
3.0,89.0,57.0,XXX,XX,03,  Rowangchhari Union,2110,38.1,60.1,1.8,0.0,1744,31.3,63.3,5.0,0.5,00110
3.0,95.0,XX.0,XXX,XX,03,  Thanchi Upazila,689,30.6,66.3,2.8,0.3,568,26.9,65.1,7.6,0.4,00110
3.0,95.0,57.0,XXX,XX,03,  Thanchi Union,689,30.6,66.3,2.8,0.3,568,26.9,65.1,7.6,0.4,00110
19.0,XX.0,XX.0,XXX,XX,03, Comilla Zila,48287,41.9,57.4,0.6,0.1,50758,27.1,65.7,6.7,0.5,00110
19.0,15.0,XX.0,XXX,XX,03,  Brahmanpara Upazila,2063,41.1,58.4,0.6,0.0,2193,29.1,64.4,6.2,0.3,00110
19.0,15.0,18.0,XXX,XX,03,  Brahman Para Union,2063,41.1,58.4,0.6,0.0,2193,29.1,64.4,6.2,0.3,00110
19.0,18.0,XX.0,XXX,XX,03,  Burichang Upazila,4699,43.8,55.3,0.7,0.1,4807,27.1,64.8,7.5,0.6,00110
19.0,18.0,31.0,XXX,XX,03,  Burichang Union,4699,43.8,55.3,0.7,0.1,4807,27.1,64.8,7.5,0.6,00110
19.0,27.0,XX.0,XXX,XX,03,  Chandina Upazila,540,38.5,61.5,0.0,0.0,668,28.1,69.3,2.4,0.1,00110
19.0,27.0,20.0,XXX,XX,03,  Mahichal Union,540,38.5,61.5,0.0,0.0,668,28.1,69.3,2.4,0.1,00110
19.0,33.0,XX.0,XXX,XX,03,  Comilla Sadar Dakshin Upazila,2871,42.5,57.1,0.4,0.0,3157,30.5,65.3,3.4,0.9,00110
19.0,33.0,35.0,XXX,XX,03,  Bijoypur Union,2871,42.5,57.1,0.4,0.0,3157,30.5,65.3,3.4,0.9,00110
19.0,67.0,XX.0,XXX,XX,03,  Comilla Adarsha Sadar Upazila,22740,41.4,57.9,0.7,0.1,23147,26.9,66.0,6.5,0.6,00110
19.0,67.0,68.0,XXX,XX,03,  Kalir Bazar Union,1580,43.5,55.1,1.3,0.1,1928,30.2,62.4,6.5,0.9,00110
19.0,67.0,90.0,XXX,XX,03,  Panchthubi Union,389,44.5,53.0,1.8,0.8,373,27.3,60.1,10.7,1.9,00110
19.0,67.0,94.0,XXX,XX,03,  Uttar Durgapur Union,20771,41.2,58.2,0.6,0.1,20846,26.6,66.4,6.4,0.6,00110
19.0,74.0,XX.0,XXX,XX,03,  Manoharganj Upazila,393,46.6,52.9,0.5,0.0,514,29.8,62.1,8.0,0.2,00110
19.0,74.0,13.0,XXX,XX,03,  Baishgaon Union,393,46.6,52.9,0.5,0.0,514,29.8,62.1,8.0,0.2,00110
19.0,75.0,XX.0,XXX,XX,03,  Meghna Upazila,2272,42.5,56.6,0.9,0.0,2414,24.9,65.7,9.0,0.5,00110
19.0,75.0,43.0,XXX,XX,03,  Gobindapur Union,2272,42.5,56.6,0.9,0.0,2414,24.9,65.7,9.0,0.5,00110
19.0,81.0,XX.0,XXX,XX,03,  Muradnagar Upazila,11479,42.3,57.2,0.5,0.0,12469,26.9,65.6,7.3,0.2,00110
19.0,81.0,54.0,XXX,XX,03,  Muradnagar Union,5806,42.8,56.6,0.5,0.0,6638,27.9,64.9,7.0,0.2,00110
19.0,81.0,63.0,XXX,XX,03,  Paschim Nabipur Union,5673,41.7,57.8,0.5,0.0,5831,25.7,66.4,7.6,0.3,00110
19.0,94.0,XX.0,XXX,XX,03,  Titas Upazila,1230,41.1,58.0,0.9,0.0,1389,25.3,67.5,6.6,0.6,00110
19.0,94.0,67.0,XXX,XX,03,  Karikandi Union,1230,41.1,58.0,0.9,0.0,1389,25.3,67.5,6.6,0.6,00110
12.0,XX.0,XX.0,XXX,XX,03, Brahmanbaria Zila,51222,43.6,55.6,0.7,0.1,54106,28.5,62.6,8.2,0.6,00110
12.0,4.0,XX.0,XXX,XX,03,  Banchharampur Upazila,6438,39.7,59.4,0.7,0.3,7325,23.4,67.8,7.8,1.0,00110
12.0,4.0,94.0,XXX,XX,03,  Banchharampur Union,6438,39.7,59.4,0.7,0.3,7325,23.4,67.8,7.8,1.0,00110
12.0,7.0,XX.0,XXX,XX,03,  Bijoynagar Upazila,2595,40.4,59.0,0.6,0.0,2783,26.4,65.4,7.5,0.8,00110
12.0,7.0,32.0,XXX,XX,03,  Chandura Union,1953,40.9,58.6,0.5,0.0,2141,26.9,66.3,6.1,0.7,00110
12.0,7.0,91.0,XXX,XX,03,  Uttar Ichhapur Union,642,38.8,60.3,0.8,0.2,642,24.6,62.5,12.1,0.8,00110
12.0,13.0,XX.0,XXX,XX,03,  Brahmanbaria Sadar Upazila,8060,46.3,53.2,0.5,0.1,7728,30.6,62.5,6.5,0.4,00110
12.0,13.0,50.0,XXX,XX,03,  Shuhilpur Union,3686,47.2,52.2,0.5,0.1,3720,29.8,62.1,7.7,0.4,00110
12.0,13.0,93.0,XXX,XX,03,  Uttar Natai Union,4374,45.4,54.0,0.5,0.1,4008,31.4,62.8,5.3,0.4,00110
12.0,33.0,XX.0,XXX,XX,03,  Ashuganj Upazila,13629,43.9,55.3,0.7,0.1,12844,30.4,61.8,7.3,0.5,00110
12.0,33.0,12.0,XXX,XX,03,  Araisidha Union,530,40.2,57.5,1.3,0.9,277,27.8,62.5,9.4,0.4,00110
12.0,33.0,14.0,XXX,XX,03,  Ashugang Union,9143,44.2,55.2,0.6,0.1,8612,30.6,62.1,6.9,0.5,00110
12.0,33.0,38.0,XXX,XX,03,  Durgapur Union,3956,43.8,55.3,0.9,0.0,3955,30.2,61.1,8.0,0.7,00110
12.0,90.0,XX.0,XXX,XX,03,  Nasirnagar Upazila,5188,40.6,58.7,0.7,0.0,5674,29.3,60.1,10.1,0.5,00110
12.0,90.0,87.0,XXX,XX,03,  Nasirnagar Union,5188,40.6,58.7,0.7,0.0,5674,29.3,60.1,10.1,0.5,00110
12.0,94.0,XX.0,XXX,XX,03,  Sarail Upazila,15312,45.3,53.8,0.9,0.0,17752,28.4,61.6,9.4,0.6,00110
12.0,94.0,76.0,XXX,XX,03,  Sarail Union,15312,45.3,53.8,0.9,0.0,17752,28.4,61.6,9.4,0.6,00110
51.0,XX.0,XX.0,XXX,XX,03, Lakshmipur Zila,28291,43.0,56.4,0.5,0.0,31492,28.3,65.5,5.8,0.4,00110
51.0,33.0,XX.0,XXX,XX,03,  Kamalnagar Upazila,4406,43.3,55.7,0.8,0.1,4721,27.5,65.5,6.4,0.7,00110
51.0,33.0,47.0,XXX,XX,03,  Char Falcon Union,4406,43.3,55.7,0.8,0.1,4721,27.5,65.5,6.4,0.7,00110
51.0,43.0,XX.0,XXX,XX,03,  Lakshmipur Sadar Upazila,1066,42.8,56.3,0.8,0.1,1343,25.3,67.2,7.1,0.4,00110
51.0,43.0,90.0,XXX,XX,03,  Dakshin Hamchadi Union,1066,42.8,56.3,0.8,0.1,1343,25.3,67.2,7.1,0.4,00110
51.0,58.0,XX.0,XXX,XX,03,  Roypur Upazila,9908,46.0,53.5,0.5,0.1,12372,27.8,65.8,6.0,0.4,00110
51.0,58.0,11.0,XXX,XX,03,  Bamni Union,1129,44.4,55.2,0.4,0.1,1411,27.5,65.3,6.9,0.4,00110
51.0,58.0,59.0,XXX,XX,03,  Keroa Union,8582,46.2,53.2,0.5,0.1,10780,27.8,65.8,5.9,0.4,00110
51.0,58.0,71.0,XXX,XX,03,  Roypur Union,197,45.7,54.3,0.0,0.0,181,28.2,70.2,1.7,0.0,00110
51.0,73.0,XX.0,XXX,XX,03,  Ramgati Upazila,12911,40.7,58.8,0.4,0.0,13056,29.5,64.9,5.3,0.3,00110
51.0,73.0,13.0,XXX,XX,03,  Bara Kheri Union,5699,38.9,60.5,0.5,0.1,5778,27.8,66.1,5.7,0.4,00110
51.0,73.0,23.0,XXX,XX,03,  Char Alexandar Union,7212,42.1,57.5,0.4,0.0,7278,30.8,64.0,4.9,0.2,00110
46.0,XX.0,XX.0,XXX,XX,03, Khagrachhari Zila,46239,38.9,59.8,1.1,0.2,43775,28.6,63.4,7.2,0.8,00110
46.0,43.0,XX.0,XXX,XX,03,  Dighinala Upazila,6337,38.9,60.3,0.7,0.1,5806,29.6,63.4,6.6,0.5,00110
46.0,43.0,31.0,XXX,XX,03,  Boalkhali Union,6337,38.9,60.3,0.7,0.1,5806,29.6,63.4,6.6,0.5,00110
46.0,49.0,XX.0,XXX,XX,03,  Khagrachhari Sadar Upazila,8457,36.6,61.4,1.7,0.3,8156,28.8,62.3,7.8,1.2,00110
46.0,49.0,25.0,XXX,XX,03,  Golabari Union,4263,38.0,60.1,1.5,0.4,3977,29.1,62.0,7.5,1.5,00110
46.0,49.0,75.0,XXX,XX,03,  Perachhara Union,4194,35.2,62.8,1.9,0.2,4179,28.5,62.6,8.1,0.9,00110
46.0,61.0,XX.0,XXX,XX,03,  Lakshmichhari Upazila,998,31.3,68.4,0.3,0.0,679,29.9,63.3,6.0,0.7,00110
46.0,61.0,71.0,XXX,XX,03,  Lakshmichhari Union,998,31.3,68.4,0.3,0.0,679,29.9,63.3,6.0,0.7,00110
46.0,65.0,XX.0,XXX,XX,03,  Mahalchhari Upazila,4453,42.8,56.5,0.6,0.1,3612,29.0,63.3,7.1,0.7,00110
46.0,65.0,31.0,XXX,XX,03,  Mahalchhari Union,4453,42.8,56.5,0.6,0.1,3612,29.0,63.3,7.1,0.7,00110
46.0,67.0,XX.0,XXX,XX,03,  Manikchhari Upazila,12493,40.0,59.0,0.8,0.2,12461,28.2,64.2,6.6,0.9,00110
46.0,67.0,63.0,XXX,XX,03,  Manikchhari Union,7931,39.7,59.3,0.7,0.3,7644,27.8,64.9,6.6,0.7,00110
46.0,67.0,87.0,XXX,XX,03,  Tintahari Union,4562,40.5,58.5,1.0,0.1,4817,28.9,63.2,6.7,1.2,00110
46.0,77.0,XX.0,XXX,XX,03,  Panchhari Upazila,9129,37.5,60.7,1.5,0.2,8724,29.2,63.3,6.8,0.7,00110
46.0,77.0,76.0,XXX,XX,03,  Panchhari Union,9129,37.5,60.7,1.5,0.2,8724,29.2,63.3,6.8,0.7,00110
46.0,80.0,XX.0,XXX,XX,03,  Ramgarh Upazila,4372,40.8,58.0,1.0,0.1,4337,26.5,63.0,9.4,1.1,00110
46.0,80.0,76.0,XXX,XX,03,  Ramgarh Union,4372,40.8,58.0,1.0,0.1,4337,26.5,63.0,9.4,1.1,00110
22.0,XX.0,XX.0,XXX,XX,03, Cox's Bazar Zila,75302,48.3,51.2,0.4,0.1,74044,33.9,60.1,5.3,0.7,00110
22.0,24.0,XX.0,XXX,XX,03,  Cox's Bazar Sadar Upazila,20414,51.0,48.5,0.4,0.1,20092,33.4,61.7,4.0,0.9,00110
22.0,24.0,35.0,XXX,XX,03,  Idgaon Union,6215,50.0,49.9,0.1,0.0,5960,33.6,64.5,1.6,0.3,00110
22.0,24.0,42.0,XXX,XX,03,  Islamabad Union,7984,50.6,48.7,0.5,0.2,7970,33.8,59.4,5.4,1.4,00110
22.0,24.0,45.0,XXX,XX,03,  Jalalabad Union,6215,52.6,46.9,0.5,0.0,6162,32.6,62.0,4.5,0.9,00110
22.0,45.0,XX.0,XXX,XX,03,  Kutubdia Upazila,9489,47.1,52.5,0.3,0.1,9012,33.6,59.7,6.2,0.5,00110
22.0,45.0,27.0,XXX,XX,03,  Baraghop Union,9489,47.1,52.5,0.3,0.1,9012,33.6,59.7,6.2,0.5,00110
22.0,56.0,XX.0,XXX,XX,03,  Pekua Upazila,10064,45.5,54.3,0.1,0.1,10204,33.2,62.2,3.9,0.7,00110
22.0,56.0,83.0,XXX,XX,03,  Pekua Union,10064,45.5,54.3,0.1,0.1,10204,33.2,62.2,3.9,0.7,00110
22.0,66.0,XX.0,XXX,XX,03,  Ramu Upazila,16116,49.4,50.0,0.5,0.1,15673,34.9,57.2,7.1,0.7,00110
22.0,66.0,15.0,XXX,XX,03,  Fatekharkul Union,11580,49.0,50.4,0.5,0.1,11072,35.0,56.5,7.9,0.5,00110
22.0,66.0,38.0,XXX,XX,03,  Joarianala Union,4536,50.5,49.0,0.4,0.1,4601,34.6,58.9,5.3,1.2,00110
22.0,90.0,XX.0,XXX,XX,03,  Teknaf Upazila,9207,46.6,52.9,0.4,0.1,9187,34.3,60.1,4.9,0.7,00110
22.0,90.0,63.0,XXX,XX,03,  Teknaf Union,9207,46.6,52.9,0.4,0.1,9187,34.3,60.1,4.9,0.7,00110
22.0,94.0,XX.0,XXX,XX,03,  Ukhia Upazila,10012,46.6,52.9,0.4,0.1,9876,34.3,59.5,5.7,0.6,00110
22.0,94.0,47.0,XXX,XX,03,  Raja Palong Union,10012,46.6,52.9,0.4,0.1,9876,34.3,59.5,5.7,0.6,00110
15.0,XX.0,XX.0,XXX,XX,03, Chittagong Zila,67271,49.0,50.2,0.7,0.1,72808,31.7,59.7,8.2,0.4,00110
15.0,4.0,XX.0,XXX,XX,03,  Anowara Upazila,2300,41.7,57.1,1.2,0.0,2104,27.3,63.0,9.6,0.1,00110
15.0,4.0,15.0,XXX,XX,03,  Anowara Union,2300,41.7,57.1,1.2,0.0,2104,27.3,63.0,9.6,0.1,00110
15.0,12.0,XX.0,XXX,XX,03,  Boalkhali Upazila,19465,48.6,50.6,0.8,0.0,20867,31.7,58.4,9.4,0.5,00110
15.0,12.0,38.0,XXX,XX,03,  Purba Gomdandi Union,10929,49.3,49.9,0.7,0.0,11718,32.0,58.7,8.7,0.6,00110
15.0,12.0,76.0,XXX,XX,03,  Sakpura Union,8536,47.7,51.4,0.8,0.0,9149,31.3,58.1,10.2,0.4,00110
15.0,33.0,XX.0,XXX,XX,03,  Fatikchhari Upazila,15028,51.3,48.0,0.7,0.1,17304,33.3,58.1,8.1,0.5,00110
15.0,33.0,33.0,XXX,XX,03,  Dhurung Union,7725,51.2,48.2,0.5,0.0,8515,32.1,60.1,7.5,0.3,00110
15.0,33.0,76.0,XXX,XX,03,  Rangamatia Union,7303,51.4,47.7,0.8,0.1,8789,34.4,56.2,8.6,0.7,00110
15.0,47.0,XX.0,XXX,XX,03,  Lohagara Upazila,11880,49.1,50.5,0.3,0.0,11317,32.7,60.2,6.8,0.3,00110
15.0,47.0,62.0,XXX,XX,03,  Lohagara Union,11880,49.1,50.5,0.3,0.0,11317,32.7,60.2,6.8,0.3,00110
15.0,53.0,XX.0,XXX,XX,03,  Mirsharai Upazila,1169,44.1,54.9,0.9,0.1,1352,24.7,61.5,13.1,0.7,00110
15.0,53.0,59.0,XXX,XX,03,  Mirsharai Union,1169,44.1,54.9,0.9,0.1,1352,24.7,61.5,13.1,0.7,00110
15.0,70.0,XX.0,XXX,XX,03,  Rangunia Upazila,10065,50.1,49.1,0.8,0.1,11438,31.0,61.4,7.2,0.4,00110
15.0,70.0,34.0,XXX,XX,03,  Mariamnagar Union,1072,53.7,46.0,0.3,0.0,1091,30.8,62.5,6.4,0.3,00110
15.0,70.0,60.0,XXX,XX,03,  Pomara Union,8993,49.7,49.4,0.8,0.1,10347,31.1,61.2,7.3,0.4,00110
15.0,78.0,XX.0,XXX,XX,03,  Sandwip Upazila,3947,48.3,50.9,0.7,0.2,4849,30.0,62.2,7.4,0.4,00110
15.0,78.0,40.0,XXX,XX,03,  Harispur Union,1192,49.8,49.1,1.0,0.1,1481,29.8,60.6,9.3,0.3,00110
15.0,78.0,85.0,XXX,XX,03,  Rahmatpur Union,2755,47.6,51.7,0.5,0.2,3368,30.1,62.9,6.5,0.4,00110
15.0,82.0,XX.0,XXX,XX,03,  Satkania Upazila,3417,45.4,53.7,0.9,0.0,3577,30.3,61.3,8.0,0.4,00110
15.0,82.0,36.0,XXX,XX,03,  Dhemsa Union,3417,45.4,53.7,0.9,0.0,3577,30.3,61.3,8.0,0.4,00110
84.0,XX.0,XX.0,XXX,XX,03, Rangamati Zila,26978,41.2,57.8,0.9,0.1,21877,29.8,62.5,7.2,0.6,00110
84.0,7.0,XX.0,XXX,XX,03,  Baghaichhari Upazila,2420,36.7,62.2,1.0,0.1,2326,27.6,64.7,7.3,0.4,00110
84.0,7.0,59.0,XXX,XX,03,  Marishya Union,1918,38.0,60.8,1.1,0.1,1861,27.5,64.3,7.8,0.5,00110
84.0,7.0,71.0,XXX,XX,03,  Rupakari Union,502,32.1,67.7,0.2,0.0,465,28.2,66.5,5.2,0.2,00110
84.0,21.0,XX.0,XXX,XX,03,  Barkal Upazila,1024,44.9,54.7,0.3,0.1,611,44.2,49.9,5.6,0.3,00110
84.0,21.0,47.0,XXX,XX,03,  Barkal Union,1024,44.9,54.7,0.3,0.1,611,44.2,49.9,5.6,0.3,00110
84.0,25.0,XX.0,XXX,XX,03,  Kawkhali Upazila,4403,44.4,54.3,1.1,0.1,3619,28.1,61.8,9.5,0.6,00110
84.0,25.0,19.0,XXX,XX,03,  Betbunia Union,4403,44.4,54.3,1.1,0.1,3619,28.1,61.8,9.5,0.6,00110
84.0,29.0,XX.0,XXX,XX,03,  Belai Chhari Upazila,1261,43.9,54.7,1.0,0.3,764,33.9,61.3,4.3,0.5,00110
84.0,29.0,23.0,XXX,XX,03,  Belai Chhari Union,1261,43.9,54.7,1.0,0.3,764,33.9,61.3,4.3,0.5,00110
84.0,36.0,XX.0,XXX,XX,03,  Kaptai  Upazila,6847,46.3,53.3,0.3,0.0,4788,32.4,60.9,6.1,0.6,00110
84.0,36.0,57.0,XXX,XX,03,  Kaptai Union,6847,46.3,53.3,0.3,0.0,4788,32.4,60.9,6.1,0.6,00110
84.0,47.0,XX.0,XXX,XX,03,  Jurai Chhari Upazila,2522,35.8,62.8,1.3,0.1,2156,28.2,66.2,5.2,0.4,00110
84.0,47.0,57.0,XXX,XX,03,  Jurai Chhari Union,2522,35.8,62.8,1.3,0.1,2156,28.2,66.2,5.2,0.4,00110
84.0,58.0,XX.0,XXX,XX,03,  Langadu  Upazila,4440,37.5,61.2,1.2,0.0,4127,26.7,65.3,7.2,0.8,00110
84.0,58.0,67.0,XXX,XX,03,  Langadu Union,4440,37.5,61.2,1.2,0.0,4127,26.7,65.3,7.2,0.8,00110
84.0,75.0,XX.0,XXX,XX,03,  Naniarchar  Upazila,2723,38.0,60.6,1.3,0.1,2341,30.8,61.7,7.3,0.2,00110
84.0,75.0,57.0,XXX,XX,03,  Naniarchar Union,2723,38.0,60.6,1.3,0.1,2341,30.8,61.7,7.3,0.2,00110
84.0,78.0,XX.0,XXX,XX,03,  Rajasthali  Upazila,1338,35.2,63.8,0.8,0.1,1145,29.9,58.7,10.0,1.4,00110
84.0,78.0,71.0,XXX,XX,03,  Gainda Union,1338,35.2,63.8,0.8,0.1,1145,29.9,58.7,10.0,1.4,00110
30.0,XX.0,XX.0,XXX,XX,03, Feni Zila,3837,42.3,56.9,0.6,0.1,3940,28.2,64.3,7.0,0.5,00110
30.0,14.0,XX.0,XXX,XX,03,  Chhagalnaiya Upazila,1216,41.4,58.0,0.5,0.2,1220,26.1,62.4,10.9,0.7,00110
30.0,14.0,76.0,XXX,XX,03,  Pathannagar Union,1216,41.4,58.0,0.5,0.2,1220,26.1,62.4,10.9,0.7,00110
30.0,25.0,XX.0,XXX,XX,03,  Daganbhuiyan Upazila,535,48.0,50.3,1.3,0.4,618,33.0,57.0,9.4,0.6,00110
30.0,25.0,12.0,XXX,XX,03,  Daganbhuiyan Union,56,48.2,50.0,1.8,0.0,58,34.5,55.2,10.3,0.0,00110
30.0,25.0,38.0,XXX,XX,03,  Jailashkara Union,479,48.0,50.3,1.3,0.4,560,32.9,57.1,9.3,0.7,00110
30.0,41.0,XX.0,XXX,XX,03,  Fulgazi Upazila,1670,41.2,58.1,0.7,0.1,1776,28.5,66.4,4.7,0.3,00110
30.0,41.0,67.0,XXX,XX,03,  Fulgazi Union,1670,41.2,58.1,0.7,0.1,1776,28.5,66.4,4.7,0.3,00110
30.0,94.0,XX.0,XXX,XX,03,  Sonagazi Upazila,416,42.3,57.7,0.0,0.0,326,25.5,74.5,0.0,0.0,00110
30.0,94.0,66.0,XXX,XX,03,  Matiganj Union,416,42.3,57.7,0.0,0.0,326,25.5,74.5,0.0,0.0,00110
75.0,XX.0,XX.0,XXX,XX,03, Noakhali Zila,45270,44.0,55.2,0.7,0.1,49883,29.8,62.5,7.3,0.4,00110
75.0,7.0,XX.0,XXX,XX,03,  Begumganj Upazila,18355,48.7,50.4,0.8,0.1,20908,31.1,59.9,8.7,0.3,00110
75.0,7.0,49.0,XXX,XX,03,  Narottampur Union,6232,48.0,51.3,0.6,0.0,7140,31.8,59.7,8.3,0.2,00110
75.0,7.0,52.0,XXX,XX,03,  Hajipur Union,6725,47.9,50.9,1.0,0.2,7667,31.7,58.7,9.1,0.5,00110
75.0,7.0,70.0,XXX,XX,03,  Mir Warishpur Union,5398,50.4,48.8,0.8,0.0,6101,29.7,61.5,8.5,0.2,00110
75.0,36.0,XX.0,XXX,XX,03,  Hatiya Upazila,13344,35.6,63.8,0.6,0.0,13929,26.6,68.2,4.8,0.3,00110
75.0,36.0,47.0,XXX,XX,03,  Harni Union,11617,34.6,64.7,0.6,0.0,11930,26.2,68.8,4.7,0.4,00110
75.0,36.0,76.0,XXX,XX,03,  Sonadia Union,1727,42.2,57.2,0.6,0.1,1999,29.1,64.8,5.8,0.3,00110
75.0,80.0,XX.0,XXX,XX,03,  Senbagh Upazila,2534,47.5,51.7,0.8,0.0,3342,29.4,60.9,9.2,0.6,00110
75.0,80.0,13.0,XXX,XX,03,  Arjuntala Union,469,46.9,52.5,0.6,0.0,678,27.7,59.6,12.4,0.3,00110
75.0,80.0,57.0,XXX,XX,03,  Kadra Union,2065,47.6,51.6,0.8,0.0,2664,29.8,61.2,8.4,0.6,00110
75.0,85.0,XX.0,XXX,XX,03,  Subarnachar Upazila,2428,46.6,52.7,0.7,0.0,2394,31.7,61.2,6.9,0.2,00110
75.0,85.0,36.0,XXX,XX,03,  Char Jubille Union,2428,46.6,52.7,0.7,0.0,2394,31.7,61.2,6.9,0.2,00110
75.0,87.0,XX.0,XXX,XX,03,  Noakhali Sadar Upazila,8609,45.4,53.9,0.7,0.1,9310,31.4,60.9,7.2,0.5,00110
