ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
19.0,15.0,XX.0,XXX,XX,03,  Brahmanpara Upazila,6013,1.3,0.2,0.2,0.2,0.4,0.1,0.2,00110
19.0,15.0,18.0,XXX,XX,03,  Brahman Para Union,6013,1.3,0.2,0.2,0.2,0.4,0.1,0.2,00110
19.0,18.0,XX.0,XXX,XX,03,  Burichang Upazila,12776,0.9,0.2,0.2,0.0,0.4,0.0,0.1,00110
19.0,18.0,31.0,XXX,XX,03,  Burichang Union,12776,0.9,0.2,0.2,0.0,0.4,0.0,0.1,00110
19.0,27.0,XX.0,XXX,XX,03,  Chandina Upazila,1648,0.5,0.4,0.0,0.0,0.1,0.0,0.0,00110
19.0,27.0,20.0,XXX,XX,03,  Mahichal Union,1648,0.5,0.4,0.0,0.0,0.1,0.0,0.0,00110
19.0,33.0,XX.0,XXX,XX,03,  Comilla Sadar Dakshin Upazila,8181,1.2,0.1,0.2,0.0,0.7,0.1,0.0,00110
19.0,33.0,35.0,XXX,XX,03,  Bijoypur Union,8181,1.2,0.1,0.2,0.0,0.7,0.1,0.0,00110
19.0,67.0,XX.0,XXX,XX,03,  Comilla Adarsha Sadar Upazila,60587,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
19.0,67.0,68.0,XXX,XX,03,  Kalir Bazar Union,4698,1.1,0.2,0.2,0.0,0.4,0.2,0.1,00110
19.0,67.0,90.0,XXX,XX,03,  Panchthubi Union,976,0.8,0.4,0.0,0.1,0.3,0.0,0.0,00110
19.0,67.0,94.0,XXX,XX,03,  Uttar Durgapur Union,54913,1.3,0.2,0.3,0.1,0.5,0.2,0.1,00110
19.0,74.0,XX.0,XXX,XX,03,  Manoharganj Upazila,1189,1.4,0.4,0.1,0.1,0.7,0.1,0.1,00110
19.0,74.0,13.0,XXX,XX,03,  Baishgaon Union,1189,1.4,0.4,0.1,0.1,0.7,0.1,0.1,00110
19.0,75.0,XX.0,XXX,XX,03,  Meghna Upazila,6159,0.8,0.2,0.1,0.1,0.3,0.2,0.0,00110
19.0,75.0,43.0,XXX,XX,03,  Gobindapur Union,6159,0.8,0.2,0.1,0.1,0.3,0.2,0.0,00110
19.0,81.0,XX.0,XXX,XX,03,  Muradnagar Upazila,32644,0.9,0.1,0.1,0.0,0.4,0.1,0.1,00110
19.0,81.0,54.0,XXX,XX,03,  Muradnagar Union,17118,0.9,0.1,0.1,0.0,0.4,0.1,0.1,00110
19.0,81.0,63.0,XXX,XX,03,  Paschim Nabipur Union,15526,0.9,0.1,0.1,0.1,0.3,0.1,0.2,00110
19.0,94.0,XX.0,XXX,XX,03,  Titas Upazila,3532,1.0,0.1,0.2,0.1,0.4,0.1,0.1,00110
19.0,94.0,67.0,XXX,XX,03,  Karikandi Union,3532,1.0,0.1,0.2,0.1,0.4,0.1,0.1,00110
12.0,XX.0,XX.0,XXX,XX,03, Brahmanbaria Zila,146641,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
12.0,4.0,XX.0,XXX,XX,03,  Banchharampur Upazila,18621,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
12.0,4.0,94.0,XXX,XX,03,  Banchharampur Union,18621,0.8,0.1,0.1,0.1,0.3,0.1,0.1,00110
12.0,7.0,XX.0,XXX,XX,03,  Bijoynagar Upazila,7619,0.9,0.2,0.2,0.1,0.3,0.0,0.0,00110
12.0,7.0,32.0,XXX,XX,03,  Chandura Union,5868,0.5,0.1,0.0,0.1,0.3,0.0,0.0,00110
12.0,7.0,91.0,XXX,XX,03,  Uttar Ichhapur Union,1751,1.9,0.7,0.6,0.1,0.3,0.0,0.1,00110
12.0,13.0,XX.0,XXX,XX,03,  Brahmanbaria Sadar Upazila,21797,1.3,0.3,0.2,0.1,0.5,0.2,0.0,00110
12.0,13.0,50.0,XXX,XX,03,  Shuhilpur Union,10287,1.3,0.1,0.3,0.1,0.5,0.3,0.0,00110
12.0,13.0,93.0,XXX,XX,03,  Uttar Natai Union,11510,1.3,0.4,0.2,0.2,0.5,0.1,0.0,00110
12.0,33.0,XX.0,XXX,XX,03,  Ashuganj Upazila,36749,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00110
12.0,33.0,12.0,XXX,XX,03,  Araisidha Union,1035,2.3,0.0,0.2,0.0,1.4,0.5,0.3,00110
12.0,33.0,14.0,XXX,XX,03,  Ashugang Union,24403,0.8,0.2,0.1,0.1,0.3,0.1,0.1,00110
12.0,33.0,38.0,XXX,XX,03,  Durgapur Union,11311,1.3,0.3,0.1,0.1,0.5,0.2,0.1,00110
12.0,90.0,XX.0,XXX,XX,03,  Nasirnagar Upazila,14928,1.3,0.2,0.3,0.1,0.4,0.1,0.2,00110
12.0,90.0,87.0,XXX,XX,03,  Nasirnagar Union,14928,1.3,0.2,0.3,0.1,0.4,0.1,0.2,00110
12.0,94.0,XX.0,XXX,XX,03,  Sarail Upazila,46927,0.9,0.2,0.1,0.1,0.3,0.2,0.1,00110
12.0,94.0,76.0,XXX,XX,03,  Sarail Union,46927,0.9,0.2,0.1,0.1,0.3,0.2,0.1,00110
51.0,XX.0,XX.0,XXX,XX,03, Lakshmipur Zila,80338,1.6,0.2,0.3,0.1,0.7,0.2,0.2,00110
51.0,33.0,XX.0,XXX,XX,03,  Kamalnagar Upazila,12747,1.2,0.3,0.2,0.1,0.4,0.1,0.1,00110
51.0,33.0,47.0,XXX,XX,03,  Char Falcon Union,12747,1.2,0.3,0.2,0.1,0.4,0.1,0.1,00110
51.0,43.0,XX.0,XXX,XX,03,  Lakshmipur Sadar Upazila,3174,1.6,0.1,0.1,0.0,0.3,0.2,0.9,00110
51.0,43.0,90.0,XXX,XX,03,  Dakshin Hamchadi Union,3174,1.6,0.1,0.1,0.0,0.3,0.2,0.9,00110
51.0,58.0,XX.0,XXX,XX,03,  Roypur Upazila,28596,2.0,0.3,0.2,0.1,1.0,0.2,0.2,00110
51.0,58.0,11.0,XXX,XX,03,  Bamni Union,3274,1.4,0.3,0.2,0.1,0.4,0.3,0.1,00110
51.0,58.0,59.0,XXX,XX,03,  Keroa Union,24855,2.1,0.3,0.2,0.1,1.1,0.2,0.2,00110
51.0,58.0,71.0,XXX,XX,03,  Roypur Union,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00110
51.0,73.0,XX.0,XXX,XX,03,  Ramgati Upazila,35821,1.5,0.2,0.4,0.1,0.6,0.1,0.1,00110
51.0,73.0,13.0,XXX,XX,03,  Bara Kheri Union,15579,2.5,0.3,0.7,0.2,1.0,0.1,0.1,00110
51.0,73.0,23.0,XXX,XX,03,  Char Alexandar Union,20242,0.7,0.1,0.1,0.0,0.2,0.1,0.0,00110
46.0,XX.0,XX.0,XXX,XX,03, Khagrachhari Zila,119763,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
46.0,43.0,XX.0,XXX,XX,03,  Dighinala Upazila,15610,1.2,0.1,0.2,0.1,0.6,0.1,0.1,00110
46.0,43.0,31.0,XXX,XX,03,  Boalkhali Union,15610,1.2,0.1,0.2,0.1,0.6,0.1,0.1,00110
46.0,49.0,XX.0,XXX,XX,03,  Khagrachhari Sadar Upazila,22156,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
46.0,49.0,25.0,XXX,XX,03,  Golabari Union,10991,0.9,0.1,0.2,0.1,0.4,0.1,0.0,00110
46.0,49.0,75.0,XXX,XX,03,  Perachhara Union,11165,1.4,0.3,0.2,0.1,0.4,0.3,0.1,00110
46.0,61.0,XX.0,XXX,XX,03,  Lakshmichhari Upazila,2087,0.7,0.2,0.0,0.0,0.2,0.0,0.2,00110
46.0,61.0,71.0,XXX,XX,03,  Lakshmichhari Union,2087,0.7,0.2,0.0,0.0,0.2,0.0,0.2,00110
46.0,65.0,XX.0,XXX,XX,03,  Mahalchhari Upazila,10249,0.7,0.1,0.1,0.1,0.4,0.1,0.0,00110
46.0,65.0,31.0,XXX,XX,03,  Mahalchhari Union,10249,0.7,0.1,0.1,0.1,0.4,0.1,0.0,00110
46.0,67.0,XX.0,XXX,XX,03,  Manikchhari Upazila,34776,1.7,0.2,0.3,0.2,0.8,0.2,0.0,00110
46.0,67.0,63.0,XXX,XX,03,  Manikchhari Union,21598,1.7,0.2,0.4,0.1,0.8,0.2,0.0,00110
46.0,67.0,87.0,XXX,XX,03,  Tintahari Union,13178,1.8,0.2,0.3,0.3,0.7,0.2,0.1,00110
46.0,77.0,XX.0,XXX,XX,03,  Panchhari Upazila,22706,2.0,0.2,0.4,0.2,0.9,0.2,0.2,00110
46.0,77.0,76.0,XXX,XX,03,  Panchhari Union,22706,2.0,0.2,0.4,0.2,0.9,0.2,0.2,00110
46.0,80.0,XX.0,XXX,XX,03,  Ramgarh Upazila,12179,1.7,0.3,0.5,0.1,0.5,0.3,0.1,00110
46.0,80.0,76.0,XXX,XX,03,  Ramgarh Union,12179,1.7,0.3,0.5,0.1,0.5,0.3,0.1,00110
22.0,XX.0,XX.0,XXX,XX,03, Cox's Bazar Zila,206488,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
22.0,24.0,XX.0,XXX,XX,03,  Cox's Bazar Sadar Upazila,56045,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00110
22.0,24.0,35.0,XXX,XX,03,  Idgaon Union,16980,2.5,0.3,0.4,0.1,1.3,0.2,0.1,00110
22.0,24.0,42.0,XXX,XX,03,  Islamabad Union,22028,1.0,0.1,0.2,0.0,0.5,0.1,0.1,00110
22.0,24.0,45.0,XXX,XX,03,  Jalalabad Union,17037,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
22.0,45.0,XX.0,XXX,XX,03,  Kutubdia Upazila,25488,2.1,0.2,0.7,0.2,0.6,0.3,0.1,00110
22.0,45.0,27.0,XXX,XX,03,  Baraghop Union,25488,2.1,0.2,0.7,0.2,0.6,0.3,0.1,00110
22.0,56.0,XX.0,XXX,XX,03,  Pekua Upazila,29182,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
22.0,56.0,83.0,XXX,XX,03,  Pekua Union,29182,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
22.0,66.0,XX.0,XXX,XX,03,  Ramu Upazila,42072,0.9,0.2,0.1,0.0,0.3,0.2,0.1,00110
22.0,66.0,15.0,XXX,XX,03,  Fatekharkul Union,29266,0.9,0.2,0.1,0.0,0.4,0.2,0.1,00110
22.0,66.0,38.0,XXX,XX,03,  Joarianala Union,12806,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
22.0,90.0,XX.0,XXX,XX,03,  Teknaf Upazila,26384,1.3,0.2,0.2,0.2,0.5,0.2,0.1,00110
22.0,90.0,63.0,XXX,XX,03,  Teknaf Union,26384,1.3,0.2,0.2,0.2,0.5,0.2,0.1,00110
22.0,94.0,XX.0,XXX,XX,03,  Ukhia Upazila,27317,1.5,0.3,0.3,0.2,0.5,0.2,0.0,00110
22.0,94.0,47.0,XXX,XX,03,  Raja Palong Union,27317,1.5,0.3,0.3,0.2,0.5,0.2,0.0,00110
15.0,XX.0,XX.0,XXX,XX,03, Chittagong Zila,181527,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
15.0,4.0,XX.0,XXX,XX,03,  Anowara Upazila,5466,0.8,0.1,0.2,0.0,0.2,0.0,0.2,00110
15.0,4.0,15.0,XXX,XX,03,  Anowara Union,5466,0.8,0.1,0.2,0.0,0.2,0.0,0.2,00110
15.0,12.0,XX.0,XXX,XX,03,  Boalkhali Upazila,51157,1.0,0.1,0.1,0.1,0.4,0.2,0.1,00110
15.0,12.0,38.0,XXX,XX,03,  Purba Gomdandi Union,28956,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
15.0,12.0,76.0,XXX,XX,03,  Sakpura Union,22201,1.0,0.1,0.1,0.1,0.4,0.2,0.1,00110
15.0,33.0,XX.0,XXX,XX,03,  Fatikchhari Upazila,41994,1.0,0.2,0.2,0.1,0.3,0.2,0.1,00110
15.0,33.0,33.0,XXX,XX,03,  Dhurung Union,21020,1.3,0.2,0.4,0.1,0.3,0.2,0.1,00110
15.0,33.0,76.0,XXX,XX,03,  Rangamatia Union,20974,0.8,0.2,0.0,0.1,0.3,0.2,0.1,00110
15.0,47.0,XX.0,XXX,XX,03,  Lohagara Upazila,30815,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
15.0,47.0,62.0,XXX,XX,03,  Lohagara Union,30815,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
15.0,53.0,XX.0,XXX,XX,03,  Mirsharai Upazila,3386,1.4,0.2,0.1,0.2,0.6,0.1,0.1,00110
15.0,53.0,59.0,XXX,XX,03,  Mirsharai Union,3386,1.4,0.2,0.1,0.2,0.6,0.1,0.1,00110
15.0,70.0,XX.0,XXX,XX,03,  Rangunia Upazila,27744,1.4,0.2,0.2,0.2,0.5,0.3,0.1,00110
15.0,70.0,34.0,XXX,XX,03,  Mariamnagar Union,2755,1.2,0.1,0.1,0.0,0.4,0.1,0.3,00110
15.0,70.0,60.0,XXX,XX,03,  Pomara Union,24989,1.4,0.2,0.2,0.2,0.5,0.3,0.1,00110
15.0,78.0,XX.0,XXX,XX,03,  Sandwip Upazila,11617,1.9,0.3,0.3,0.1,0.8,0.2,0.1,00110
15.0,78.0,40.0,XXX,XX,03,  Harispur Union,3529,2.2,0.5,0.4,0.2,0.6,0.4,0.1,00110
15.0,78.0,85.0,XXX,XX,03,  Rahmatpur Union,8088,1.7,0.3,0.2,0.1,0.8,0.2,0.1,00110
15.0,82.0,XX.0,XXX,XX,03,  Satkania Upazila,9348,1.0,0.2,0.1,0.1,0.4,0.2,0.0,00110
15.0,82.0,36.0,XXX,XX,03,  Dhemsa Union,9348,1.0,0.2,0.1,0.1,0.4,0.2,0.0,00110
84.0,XX.0,XX.0,XXX,XX,03, Rangamati Zila,61820,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
84.0,7.0,XX.0,XXX,XX,03,  Baghaichhari Upazila,6068,1.7,0.2,0.5,0.2,0.6,0.2,0.0,00110
84.0,7.0,59.0,XXX,XX,03,  Marishya Union,4774,1.8,0.2,0.6,0.2,0.6,0.2,0.0,00110
84.0,7.0,71.0,XXX,XX,03,  Rupakari Union,1294,1.7,0.3,0.3,0.2,0.5,0.3,0.2,00110
84.0,21.0,XX.0,XXX,XX,03,  Barkal Upazila,1932,1.4,0.1,0.2,0.5,0.4,0.3,0.0,00110
84.0,21.0,47.0,XXX,XX,03,  Barkal Union,1932,1.4,0.1,0.2,0.5,0.4,0.3,0.0,00110
84.0,25.0,XX.0,XXX,XX,03,  Kawkhali Upazila,10330,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
84.0,25.0,19.0,XXX,XX,03,  Betbunia Union,10330,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
84.0,29.0,XX.0,XXX,XX,03,  Belai Chhari Upazila,2458,1.9,0.3,0.3,0.3,0.5,0.4,0.0,00110
84.0,29.0,23.0,XXX,XX,03,  Belai Chhari Union,2458,1.9,0.3,0.3,0.3,0.5,0.4,0.0,00110
84.0,36.0,XX.0,XXX,XX,03,  Kaptai  Upazila,14474,1.0,0.2,0.1,0.1,0.4,0.1,0.0,00110
84.0,36.0,57.0,XXX,XX,03,  Kaptai Union,14474,1.0,0.2,0.1,0.1,0.4,0.1,0.0,00110
84.0,47.0,XX.0,XXX,XX,03,  Jurai Chhari Upazila,5895,1.5,0.2,0.3,0.2,0.5,0.3,0.1,00110
84.0,47.0,57.0,XXX,XX,03,  Jurai Chhari Union,5895,1.5,0.2,0.3,0.2,0.5,0.3,0.1,00110
84.0,58.0,XX.0,XXX,XX,03,  Langadu  Upazila,11391,1.9,0.2,0.5,0.2,0.7,0.3,0.1,00110
84.0,58.0,67.0,XXX,XX,03,  Langadu Union,11391,1.9,0.2,0.5,0.2,0.7,0.3,0.1,00110
84.0,75.0,XX.0,XXX,XX,03,  Naniarchar  Upazila,6192,1.2,0.2,0.2,0.2,0.4,0.2,0.1,00110
84.0,75.0,57.0,XXX,XX,03,  Naniarchar Union,6192,1.2,0.2,0.2,0.2,0.4,0.2,0.1,00110
84.0,78.0,XX.0,XXX,XX,03,  Rajasthali  Upazila,3080,1.4,0.3,0.3,0.0,0.7,0.2,0.0,00110
84.0,78.0,71.0,XXX,XX,03,  Gainda Union,3080,1.4,0.3,0.3,0.0,0.7,0.2,0.0,00110
30.0,XX.0,XX.0,XXX,XX,03, Feni Zila,9957,1.2,0.2,0.1,0.1,0.6,0.2,0.1,00110
30.0,14.0,XX.0,XXX,XX,03,  Chhagalnaiya Upazila,3066,1.9,0.4,0.0,0.0,1.2,0.1,0.1,00110
30.0,14.0,76.0,XXX,XX,03,  Pathannagar Union,3066,1.9,0.4,0.0,0.0,1.2,0.1,0.1,00110
30.0,25.0,XX.0,XXX,XX,03,  Daganbhuiyan Upazila,1494,1.5,0.0,0.1,0.2,0.5,0.6,0.1,00110
30.0,25.0,12.0,XXX,XX,03,  Daganbhuiyan Union,150,4.7,0.0,0.7,1.3,0.0,2.7,0.0,00110
30.0,25.0,38.0,XXX,XX,03,  Jailashkara Union,1344,1.2,0.0,0.1,0.1,0.6,0.4,0.1,00110
30.0,41.0,XX.0,XXX,XX,03,  Fulgazi Upazila,4453,0.9,0.1,0.0,0.0,0.4,0.2,0.0,00110
30.0,41.0,67.0,XXX,XX,03,  Fulgazi Union,4453,0.9,0.1,0.0,0.0,0.4,0.2,0.0,00110
30.0,94.0,XX.0,XXX,XX,03,  Sonagazi Upazila,944,0.3,0.0,0.1,0.0,0.0,0.1,0.1,00110
30.0,94.0,66.0,XXX,XX,03,  Matiganj Union,944,0.3,0.0,0.1,0.0,0.0,0.1,0.1,00110
75.0,XX.0,XX.0,XXX,XX,03, Noakhali Zila,132240,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
75.0,7.0,XX.0,XXX,XX,03,  Begumganj Upazila,52947,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00110
75.0,7.0,49.0,XXX,XX,03,  Narottampur Union,18273,2.1,0.2,0.5,0.1,0.9,0.3,0.1,00110
75.0,7.0,52.0,XXX,XX,03,  Hajipur Union,19429,0.9,0.2,0.1,0.0,0.4,0.1,0.0,00110
75.0,7.0,70.0,XXX,XX,03,  Mir Warishpur Union,15245,1.0,0.2,0.0,0.1,0.4,0.2,0.1,00110
75.0,36.0,XX.0,XXX,XX,03,  Hatiya Upazila,41712,1.5,0.3,0.4,0.1,0.5,0.1,0.1,00110
75.0,36.0,47.0,XXX,XX,03,  Harni Union,36048,1.5,0.2,0.3,0.1,0.5,0.1,0.1,00110
75.0,36.0,76.0,XXX,XX,03,  Sonadia Union,5664,1.3,0.3,0.5,0.1,0.2,0.1,0.1,00110
75.0,80.0,XX.0,XXX,XX,03,  Senbagh Upazila,7742,1.1,0.2,0.2,0.1,0.5,0.2,0.0,00110
75.0,80.0,13.0,XXX,XX,03,  Arjuntala Union,1538,2.2,0.5,0.3,0.1,0.8,0.4,0.1,00110
75.0,80.0,57.0,XXX,XX,03,  Kadra Union,6204,0.9,0.1,0.1,0.1,0.5,0.1,0.0,00110
75.0,85.0,XX.0,XXX,XX,03,  Subarnachar Upazila,6651,1.1,0.3,0.2,0.1,0.3,0.1,0.2,00110
75.0,85.0,36.0,XXX,XX,03,  Char Jubille Union,6651,1.1,0.3,0.2,0.1,0.3,0.1,0.2,00110
75.0,87.0,XX.0,XXX,XX,03,  Noakhali Sadar Upazila,23188,1.6,0.2,0.1,0.1,0.8,0.2,0.1,00110
75.0,87.0,23.0,XXX,XX,03,  Ashwadia Union,2588,0.9,0.2,0.1,0.0,0.4,0.2,0.1,00110
75.0,87.0,25.0,XXX,XX,03,  Binodpur Union,2476,1.9,0.4,0.4,0.2,0.6,0.2,0.1,00110
75.0,87.0,40.0,XXX,XX,03,  Char Matua Union,1022,0.8,0.2,0.0,0.1,0.1,0.0,0.4,00110
75.0,87.0,60.0,XXX,XX,03,  Kadir Hanif Union,13526,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00110
75.0,87.0,80.0,XXX,XX,03,  Noakhali Union,3576,4.1,0.1,0.3,0.1,3.2,0.2,0.2,00110
29.0,XX.0,XX.0,XXX,XX,03, Faridpur Zila,75853,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
29.0,3.0,XX.0,XXX,XX,03,  Alfadanga Upazila,6905,3.0,0.4,1.1,0.3,0.7,0.2,0.2,00110
29.0,3.0,10.0,XXX,XX,03,  Alfadanga Union,4671,0.9,0.1,0.0,0.0,0.4,0.1,0.1,00110
29.0,3.0,31.0,XXX,XX,03,  Buraich Union,2234,7.4,0.9,3.5,0.9,1.3,0.4,0.4,00110
29.0,10.0,XX.0,XXX,XX,03,  Bhanga Upazila,12329,1.8,0.2,0.4,0.3,0.6,0.1,0.2,00110
29.0,10.0,13.0,XXX,XX,03,  Algi Union,6890,1.5,0.2,0.2,0.2,0.6,0.2,0.2,00110
29.0,10.0,25.0,XXX,XX,03,  Chumordi Union,5439,2.1,0.2,0.7,0.3,0.6,0.1,0.3,00110
29.0,21.0,XX.0,XXX,XX,03,  Char Bhadrasan Upazila,22882,1.4,0.2,0.2,0.2,0.6,0.2,0.1,00110
29.0,21.0,19.0,XXX,XX,03,  Char Bhadrasan Union,22882,1.4,0.2,0.2,0.2,0.6,0.2,0.1,00110
29.0,47.0,XX.0,XXX,XX,03,  Faridpur Sadar Upazila,793,0.5,0.1,0.0,0.0,0.1,0.0,0.3,00110
29.0,47.0,15.0,XXX,XX,03,  Ambikapur Union,793,0.5,0.1,0.0,0.0,0.1,0.0,0.3,00110
29.0,56.0,XX.0,XXX,XX,03,  Madhukhali Upazila,13400,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
29.0,56.0,52.0,XXX,XX,03,  Madhukhali Union,9188,1.3,0.1,0.3,0.1,0.6,0.2,0.1,00110
29.0,56.0,73.0,XXX,XX,03,  Noapara Union,4212,0.8,0.1,0.1,0.0,0.3,0.2,0.0,00110
29.0,62.0,XX.0,XXX,XX,03,  Nagarkanda Upazila,3933,2.6,0.2,0.6,0.5,0.6,0.3,0.4,00110
29.0,62.0,55.0,XXX,XX,03,  Laskardia Union,3933,2.6,0.2,0.6,0.5,0.6,0.3,0.4,00110
29.0,84.0,XX.0,XXX,XX,03,  Sadarpur Upazila,6076,1.1,0.2,0.2,0.1,0.3,0.2,0.1,00110
29.0,84.0,85.0,XXX,XX,03,  Sadarpur Union,6076,1.1,0.2,0.2,0.1,0.3,0.2,0.1,00110
29.0,90.0,XX.0,XXX,XX,03,  Saltha Upazila,9535,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
29.0,90.0,16.0,XXX,XX,03,  Bhawal Union,5345,0.8,0.3,0.1,0.0,0.3,0.1,0.0,00110
29.0,90.0,78.0,XXX,XX,03,  Ramkantapur Union,4190,0.9,0.1,0.1,0.1,0.4,0.1,0.2,00110
72.0,XX.0,XX.0,XXX,XX,03, Netrakona Zila,63997,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00110
72.0,4.0,XX.0,XXX,XX,03,  Atpara Upazila,9687,0.9,0.3,0.1,0.2,0.2,0.1,0.1,00110
72.0,4.0,11.0,XXX,XX,03,  Baniajan Union,9687,0.9,0.3,0.1,0.2,0.2,0.1,0.1,00110
72.0,9.0,XX.0,XXX,XX,03,  Barhatta Upazila,7850,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
72.0,9.0,23.0,XXX,XX,03,  Barhatta Union,7850,0.7,0.1,0.1,0.1,0.3,0.1,0.1,00110
72.0,18.0,XX.0,XXX,XX,03,  Durgapur Upazila,2328,1.0,0.1,0.3,0.3,0.2,0.1,0.0,00110
72.0,18.0,51.0,XXX,XX,03,  Durgapur Union,2328,1.0,0.1,0.3,0.3,0.2,0.1,0.0,00110
72.0,38.0,XX.0,XXX,XX,03,  Khaliajuri Upazila,6193,1.6,0.2,0.5,0.2,0.6,0.1,0.0,00110
72.0,38.0,40.0,XXX,XX,03,  Khaliajuri Union,6193,1.6,0.2,0.5,0.2,0.6,0.1,0.0,00110
72.0,40.0,XX.0,XXX,XX,03,  Kalmakanda Upazila,14383,1.4,0.1,0.3,0.1,0.6,0.1,0.2,00110
72.0,40.0,35.0,XXX,XX,03,  Kalmakanda Union,14383,1.4,0.1,0.3,0.1,0.6,0.1,0.2,00110
72.0,56.0,XX.0,XXX,XX,03,  Madan Upazila,1424,0.9,0.3,0.1,0.0,0.6,0.0,0.0,00110
72.0,56.0,52.0,XXX,XX,03,  Madan Union,1424,0.9,0.3,0.1,0.0,0.6,0.0,0.0,00110
72.0,83.0,XX.0,XXX,XX,03,  Purbadhala Upazila,22132,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00110
72.0,83.0,71.0,XXX,XX,03,  Jaria Union,9663,1.2,0.2,0.3,0.1,0.4,0.1,0.1,00110
72.0,83.0,94.0,XXX,XX,03,  Purbadhala Union,12469,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00110
39.0,XX.0,XX.0,XXX,XX,03, Jamalpur Zila,51859,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
39.0,7.0,XX.0,XXX,XX,03,  Bakshiganj Upazila,28890,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
39.0,7.0,23.0,XXX,XX,03,  Bakshiganj Union,28890,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
39.0,15.0,XX.0,XXX,XX,03,  Dewanganj Upazila,8544,1.4,0.2,0.2,0.1,0.5,0.2,0.2,00110
39.0,15.0,36.0,XXX,XX,03,  Chikajani Union,2810,1.5,0.4,0.2,0.2,0.5,0.2,0.0,00110
39.0,15.0,43.0,XXX,XX,03,  Chukaibari Union,5734,1.3,0.1,0.2,0.0,0.5,0.3,0.2,00110
39.0,36.0,XX.0,XXX,XX,03,  Jamalpur Sadar Upazila,7408,1.0,0.1,0.2,0.1,0.3,0.1,0.1,00110
39.0,36.0,59.0,XXX,XX,03,  Ranagachha Union,7408,1.0,0.1,0.2,0.1,0.3,0.1,0.1,00110
39.0,61.0,XX.0,XXX,XX,03,  Melandaha Upazila,5002,1.3,0.4,0.2,0.1,0.4,0.2,0.0,00110
39.0,61.0,85.0,XXX,XX,03,  Nangla Union,5002,1.3,0.4,0.2,0.1,0.4,0.2,0.0,00110
39.0,85.0,XX.0,XXX,XX,03,  Sarishabari Upazila,2015,0.9,0.3,0.1,0.1,0.2,0.1,0.0,00110
39.0,85.0,21.0,XXX,XX,03,  Bhatara Union,2015,0.9,0.3,0.1,0.1,0.2,0.1,0.0,00110
59.0,XX.0,XX.0,XXX,XX,03, Munshiganj Zila,71287,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
59.0,24.0,XX.0,XXX,XX,03,  Gazaria Upazila,6559,1.1,0.4,0.1,0.1,0.4,0.1,0.0,00110
59.0,24.0,42.0,XXX,XX,03,  Gazaria Union,4111,0.9,0.2,0.1,0.1,0.4,0.1,0.0,00110
59.0,24.0,73.0,XXX,XX,03,  Imampur Union,2448,1.4,0.8,0.1,0.0,0.4,0.1,0.0,00110
59.0,44.0,XX.0,XXX,XX,03,  Lohajang Upazila,4945,1.9,0.1,0.4,0.0,0.3,0.3,0.8,00110
59.0,44.0,13.0,XXX,XX,03,  Bejgaon Union,1204,0.5,0.0,0.0,0.0,0.1,0.2,0.2,00110
59.0,44.0,94.0,XXX,XX,03,  Lohajang Teotia Union,3741,2.4,0.1,0.6,0.1,0.3,0.3,1.0,00110
