ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
61,24,61,XXX,XX,01,  Haluaghat Union,8664,36576,36488,88,00110
61,31,40,XXX,XX,01,  Ishwarganj Union,3247,15623,15571,52,00110
61,52,33,XXX,XX,01,  Char Ishwardia Union,3541,16628,16628,0,00110
61,52,40,XXX,XX,01,  Char Nilakshmia Union,6561,29975,29974,1,00110
61,52,67,XXX,XX,01,  Khagdahar Union,7893,35649,35649,0,00110
61,72,13,XXX,XX,01,  Achargaon Union,3629,17076,17076,0,00110
61,72,23,XXX,XX,01,  Chandipasha Union,7656,35853,35853,0,00110
61,94,66,XXX,XX,01,  Rampur Union,2372,10706,10706,0,00110
67,02,23,XXX,XX,01,  Araihazar Union,4793,21196,21196,0,00110
67,02,87,XXX,XX,01,  Satgram Union,6338,31705,31705,0,00110
67,68,63,XXX,XX,01,  Mura Para Union,2122,9231,9231,0,00110
67,68,79,XXX,XX,01,  Rupganj Union,8296,38429,38388,41,00110
33,32,66,XXX,XX,01,  Mouchak Union,21645,99002,99002,0,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,4011,19227,19200,27,00110
33,36,43,XXX,XX,01,  Kapasia Union,7068,30923,30917,6,00110
56,10,28,XXX,XX,01,  Chak Mirpur Union,4156,17513,17512,1,00110
56,22,47,XXX,XX,01,  Ghior Union,4073,17709,17689,20,00110
56,28,29,XXX,XX,01,  Boyra Union,1986,8048,8048,0,00110
56,46,87,XXX,XX,01,  Nabagram Union,4363,17860,17860,0,00110
56,70,19,XXX,XX,01,  Baliati Union,2588,11163,11109,54,00110
56,70,85,XXX,XX,01,  Saturia Union,3725,16103,16103,0,00110
56,78,71,XXX,XX,01,  Ulail Union,4913,20610,20610,0,00110
26,14,35,XXX,XX,01,  Dhamrai Union,1976,9207,9207,0,00110
26,62,13,XXX,XX,01,  Bakshanagar Union,4570,19703,19702,1,00110
26,62,74,XXX,XX,01,  Kalakopa Union,1554,6585,6572,13,00110
86,14,77,XXX,XX,01,  Rambhadrapur Union,3810,17688,17593,95,00110
86,25,23,XXX,XX,01,  Darul Aman Union,1414,6571,6571,0,00110
86,36,35,XXX,XX,01,  Idilpur Union,5732,26672,26583,89,00110
54,80,95,XXX,XX,01,  Rajoir Union,554,2718,2718,0,00110
54,87,18,XXX,XX,01,  Bayratala Uttar Union,1154,5184,5184,0,00110
54,87,42,XXX,XX,01,  Ditiyakhanda Union,2316,10254,10254,0,00110
93,09,11,XXX,XX,01,  Basail Union,3234,13210,13210,0,00110
93,23,23,XXX,XX,01,  Delduar Union,3992,16840,16840,0,00110
93,47,58,XXX,XX,01,  Kok Dahara Union,6648,26312,26311,1,00110
93,57,21,XXX,XX,01,  Alokdia Union,6760,26058,26058,0,00110
93,66,36,XXX,XX,01,  Bhaora Union,3159,13448,13448,0,00110
93,66,39,XXX,XX,01,  Bhatgram Union,4999,21343,21343,0,00110
93,66,67,XXX,XX,01,  Latifpur Union,3367,14995,14995,0,00110
93,76,73,XXX,XX,01,  Nagarpur Union,3199,13928,13925,3,00110
93,85,27,XXX,XX,01,  Gazaria Union,8457,29753,29753,0,00110
93,85,81,XXX,XX,01,  Kalia Union,11295,45884,45836,48,00110
48,02,23,XXX,XX,01,  Austagram Union,632,2984,2984,0,00110
48,33,43,XXX,XX,01,  Dhanpur Union,2717,12078,12078,0,00110
48,33,51,XXX,XX,01,  Itna Union,880,4117,4117,0,00110
48,59,81,XXX,XX,01,  Mithamain Union,1439,6609,6609,0,00110
48,76,76,XXX,XX,01,  Nikli Union,2929,12919,12919,0,00110
48,92,94,XXX,XX,01,  Tarail Sachail Union,3430,16120,16120,0,00110
89,37,25,XXX,XX,01,  Jhenaigati Union,7287,26989,26989,0,00110
68,07,13,XXX,XX,01,  Bajnaba Union,3664,15791,15775,16,00110
68,52,33,XXX,XX,01,  Chandanbari Union,2877,12493,12493,0,00110
68,52,67,XXX,XX,01,  Kanchikata Union,5312,23079,23079,0,00110
68,52,94,XXX,XX,01,  Shukundi Union,4043,18002,18002,0,00110
68,60,25,XXX,XX,01,  Chinishpur Union,10047,46377,46374,3,00110
68,60,47,XXX,XX,01,  Kanthalia Union,7906,38014,38014,0,00110
68,60,53,XXX,XX,01,  Nuralla Pur U/C Union,4474,21627,21627,0,00110
68,60,59,XXX,XX,01,  Mahishasura Union,6465,32453,32453,0,00110
68,63,15,XXX,XX,01,  Char Sindur Union,4293,19050,19050,0,00110
68,63,79,XXX,XX,01,  Jinardi Union,5245,23640,23640,0,00110
68,64,14,XXX,XX,01,  Alipura Union,2717,12520,12520,0,00110
68,64,74,XXX,XX,01,  Palashtali Union,5970,26974,26970,4,00110
68,76,21,XXX,XX,01,  Baghaba Union,5875,28090,28090,0,00110
68,76,73,XXX,XX,01,  Masimpur Union,4826,22844,22842,2,00110
33,32,66,XXX,XX,01,  Mouchak Union,21645,99002,99002,0,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,4011,19227,19200,27,00110
33,36,43,XXX,XX,01,  Kapasia Union,7068,30923,30917,6,00110
90,18,77,XXX,XX,01,  Palash Union,4957,25737,25737,0,00110
90,23,13,XXX,XX,01,  Chhatak Union,1898,10955,10955,0,00110
90,23,47,XXX,XX,01,  Dakshin Islampur Union,4472,27931,27931,0,00110
90,23,76,XXX,XX,01,  Noarai Union,6156,35611,35611,0,00110
90,27,33,XXX,XX,01,  Joykalas Union,5485,31655,31655,0,00110
90,29,28,XXX,XX,01,  Derai Sarmangal Union,2605,13391,13391,0,00110
90,29,47,XXX,XX,01,  Karimpur Union,3472,19998,19746,252,00110
90,32,38,XXX,XX,01,  Dharmapasha Union,4392,22262,22262,0,00110
90,32,57,XXX,XX,01,  Madhyanagar Union,3304,16317,16307,10,00110
90,33,27,XXX,XX,01,  Dakshin Dowarabazar Union,1524,7916,7916,0,00110
90,50,67,XXX,XX,01,  Jamalganj Union,7852,43758,43758,0,00110
90,50,81,XXX,XX,01,  Sachna Bazar Union,4048,23762,23684,78,00110
90,86,47,XXX,XX,01,  Bahara Union,4295,23601,23599,2,00110
90,89,10,XXX,XX,01,  Aftabnagar Union,2995,17703,17703,0,00110
90,89,39,XXX,XX,01,  Lakshmansree Union,2388,14016,14016,0,00110
90,92,64,XXX,XX,01,  Tahirpur Union,1771,9527,9527,0,00110
36,02,13,XXX,XX,01,  Ajmiriganj Union,1386,7318,7318,0,00110
36,05,11,XXX,XX,01,  Bahubal Union,4725,24964,24964,0,00110
36,11,11,XXX,XX,01,  Uttar Purba Baniachang Union,1547,8987,8987,0,00110
36,11,18,XXX,XX,01,  Dakshin Purba Baniyachang Union,4368,24929,24921,8,00110
36,11,25,XXX,XX,01,  Dakshin Paschim Baniyachang Union,3291,18591,18591,0,00110
36,44,22,XXX,XX,01,  Gopaya Union,3757,21313,21307,6,00110
36,44,76,XXX,XX,01,  Richi Union,4439,25048,25044,4,00110
36,68,13,XXX,XX,01,  Bamai Union,3390,17666,17666,0,00110
36,68,54,XXX,XX,01,  Lakhai Union,3790,19130,19130,0,00110
36,71,17,XXX,XX,01,  Bagasura Union,4909,25559,25559,0,00110
36,77,14,XXX,XX,01,  Bausha Union,4831,28044,28044,0,00110
36,77,65,XXX,XX,01,  Kargaon Union,5061,28013,27815,198,00110
36,77,73,XXX,XX,01,  Kurshi Union,4359,25713,25713,0,00110
36,77,80,XXX,XX,01,  Nabiganj Union,3332,18160,18113,47,00110
91,08,11,XXX,XX,01,  Balaganj Union,3160,19694,19694,0,00110
91,20,21,XXX,XX,01,  Bishwanath Union,2877,17954,17954,0,00110
91,27,11,XXX,XX,01,  Islampur Paschim Union,5730,34440,34425,15,00110
91,31,36,XXX,XX,01,  Baraikandi Union,1421,8228,8228,0,00110
91,31,45,XXX,XX,01,  Kuchai Union,2717,16873,16873,0,00110
91,31,65,XXX,XX,01,  Mollargaon Union,4927,27651,27651,0,00110
91,35,23,XXX,XX,01,  Fenchuganj Union,3400,21020,21008,12,00110
91,38,43,XXX,XX,01,  Fulbari Union,3707,22863,22856,7,00110
91,41,42,XXX,XX,01,  Paschim Jaflong Union,6748,41364,41364,0,00110
91,41,52,XXX,XX,01,  Lengura Union,5382,34328,34328,0,00110
91,53,63,XXX,XX,01,  Nijpat Union,3674,20609,20609,0,00110
91,62,42,XXX,XX,01,  Khadim Para Union,8413,48087,48087,0,00110
91,62,90,XXX,XX,01,  Tuker Bazar Union,9074,53264,53235,29,00110
91,94,57,XXX,XX,01,  Kholachhara Union,2844,16889,16889,0,00110
91,94,85,XXX,XX,01,  Zakiganj Union,2465,14061,14061,0,00110
58,14,13,XXX,XX,01,  Barlekha Union,3764,21928,21928,0,00110
58,35,47,XXX,XX,01,  Jaifarnagar Union,4509,26182,26182,0,00110
58,56,38,XXX,XX,01,  Kamalganj Union,1626,7986,7986,0,00110
58,65,65,XXX,XX,01,  Kulaura Union,3106,15698,15698,0,00110
58,80,63,XXX,XX,01,  Rajnagar Union,3567,19093,19093,0,00110
58,80,73,XXX,XX,01,  Tengra Union,4593,24122,24120,2,00110
58,83,85,XXX,XX,01,  Sreemangal Union,7919,38352,38344,8,00110
