ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
82,76,XX,XXX,XX,02,  Rajbari Sadar Upazila,1867,1813,875,982,920,738,1447,2267,167,102,2188,2824,01110
61,13,XX,XXX,XX,02,  Bhaluka Upazila,740,691,843,1019,252,170,1516,2188,46,35,2216,2382,01110
61,20,XX,XXX,XX,02,  Fulbaria Upazila,612,676,738,768,175,162,956,1350,49,14,1192,1425,01110
61,22,XX,XXX,XX,02,  Gaffargaon Upazila,978,836,626,625,240,209,812,1273,56,31,1047,1467,01110
61,23,XX,XXX,XX,02,  Gauripur Upazila,689,636,579,560,223,191,681,1102,47,21,935,1257,01110
61,31,XX,XXX,XX,02,  Ishwarganj Upazila,687,629,637,610,144,139,764,1181,33,29,990,1195,01110
61,52,XX,XXX,XX,02,  Mymensingh Sadar Upazila,11336,9353,4444,5046,7849,6079,6748,9921,1874,874,10530,12121,01110
61,65,XX,XXX,XX,02,  Muktagachha Upazila,1265,1235,1207,1246,413,341,1548,2260,135,66,1903,2363,01110
61,72,XX,XXX,XX,02,  Nandail Upazila,659,766,748,668,162,174,854,1386,21,20,1119,1479,01110
61,81,XX,XXX,XX,02,  Phulpur Upazila,476,595,666,549,185,149,796,1216,52,22,993,1242,01110
61,94,XX,XXX,XX,02,  Trishal Upazila,937,967,798,679,646,407,1016,1417,78,36,1333,1721,01110
67,04,XX,XXX,XX,02,  Sonargaon Upazila,696,682,820,790,196,142,1311,1826,35,22,1561,1829,01110
67,06,XX,XXX,XX,02,  Bandar Upazila,3154,2605,5226,5580,969,569,6738,9225,195,68,8076,9307,01110
67,58,XX,XXX,XX,02,  Narayanganj Sadar Upazila,9841,9882,15697,17940,4507,3194,23300,30743,1042,501,29371,30942,01110
67,68,XX,XXX,XX,02,  Rupganj Upazila,2538,2715,7187,8325,681,383,11957,13481,155,42,13716,11019,01110
33,30,XX,XXX,XX,02,  Gazipur Sadar Upazila,13099,10819,20870,26485,7441,3669,37465,46070,1932,579,47500,42039,01110
33,32,XX,XXX,XX,02,  Kaliakair Upazila,1277,1049,4792,7897,482,284,12044,15717,114,46,16103,12258,01110
33,34,XX,XXX,XX,02,  Kaliganj Upazila,814,903,1273,977,228,157,2293,2373,53,21,2821,2386,01110
33,86,XX,XXX,XX,02,  Sreepur Upazila,1592,1291,3652,5178,485,304,8466,10208,112,36,10719,7687,01110
56,46,XX,XXX,XX,02,  Manikganj Sadar Upazila,2037,1904,1102,1318,1058,837,1979,3098,244,131,3074,3808,01110
56,82,XX,XXX,XX,02,  Singair Upazila,518,406,643,692,106,70,833,1306,49,13,1022,1436,01110
26,14,XX,XXX,XX,02,  Dhamrai Upazila,1178,1017,1172,1493,543,314,2168,3364,113,60,3204,3754,01110
26,18,XX,XXX,XX,02,  Dohar Upazila,571,635,966,1011,144,101,1331,2004,25,14,1518,1967,01110
26,72,XX,XXX,XX,02,  Savar Upazila,5173,4477,8414,10394,2673,1979,15797,20265,759,289,21556,19523,01110
86,14,XX,XXX,XX,02,  Bhedarganj Upazila,151,245,193,179,40,41,280,413,6,2,363,411,01110
86,25,XX,XXX,XX,02,  Damudya Upazila,258,348,348,417,54,76,463,688,12,5,432,750,01110
86,65,XX,XXX,XX,02,  Naria Upazila,357,568,704,739,52,44,841,1174,10,8,896,1107,01110
86,69,XX,XXX,XX,02,  Shariatpur Sadar Upazila,1126,1051,1227,1426,271,196,1725,2414,55,33,2172,2562,01110
86,94,XX,XXX,XX,02,  Zanjira Upazila,354,507,585,507,64,80,626,800,18,11,728,986,01110
54,40,XX,XXX,XX,02,  Kalkini Upazila,953,924,971,951,324,168,1172,1800,43,15,1342,1955,01110
54,54,XX,XXX,XX,02,  Madaripur Sadar Upazila,1760,1808,1055,1334,716,477,1653,2777,140,95,2369,3369,01110
54,87,XX,XXX,XX,02,  Shib Char Upazila,476,652,605,592,143,106,744,1132,36,16,928,1278,01110
93,19,XX,XXX,XX,02,  Bhuapur Upazila,911,740,383,469,338,210,887,1159,70,39,1000,1393,01110
93,25,XX,XXX,XX,02,  Dhanbari Upazila,828,687,634,668,170,117,997,1640,33,34,1389,1926,01110
93,28,XX,XXX,XX,02,  Ghatail Upazila,727,695,701,503,239,188,1875,1511,69,26,2058,1837,01110
93,38,XX,XXX,XX,02,  Gopalpur Upazila,1046,862,877,1004,239,210,1565,2502,51,32,2038,2561,01110
93,47,XX,XXX,XX,02,  Kalihati Upazila,800,671,748,864,203,122,1301,1825,35,23,1578,1785,01110
93,57,XX,XXX,XX,02,  Madhupur Upazila,1430,1168,1272,1185,300,233,1727,2632,82,55,2287,2827,01110
93,66,XX,XXX,XX,02,  Mirzapur Upazila,600,1180,471,535,238,695,818,1311,72,52,1023,1604,01110
93,85,XX,XXX,XX,02,  Sakhipur Upazila,789,815,667,614,198,103,842,1471,40,20,1196,1788,01110
93,95,XX,XXX,XX,02,  Tangail Sadar Upazila,6559,5034,2196,3041,3201,2024,3925,6949,675,268,6288,8699,01110
48,06,XX,XXX,XX,02,  Bajitpur Upazila,846,862,759,727,219,249,1042,1428,37,26,1302,1653,01110
48,11,XX,XXX,XX,02,  Bhairab Upazila,2548,3320,3600,3143,660,504,4321,5539,115,82,4973,5737,01110
48,27,XX,XXX,XX,02,  Hossainpur Upazila,481,492,604,597,108,91,776,1104,20,15,864,1004,01110
48,42,XX,XXX,XX,02,  Karimganj Upazila,487,607,651,620,67,97,770,1184,15,11,969,1236,01110
48,45,XX,XXX,XX,02,  Katiadi Upazila,571,796,1020,999,134,102,1233,1852,24,10,1378,1993,01110
48,49,XX,XXX,XX,02,  Kishoreganj Sadar Upazila,3788,4014,1939,1896,2078,1948,2857,3987,437,238,3983,4711,01110
48,54,XX,XXX,XX,02,  Kuliar Char Upazila,550,552,888,855,140,102,985,1472,16,9,1153,1381,01110
48,79,XX,XXX,XX,02,  Pakundia Upazila,589,750,609,615,156,136,820,1338,36,22,962,1357,01110
89,67,XX,XXX,XX,02,  Nakla Upazila,661,687,637,652,160,129,879,1531,25,26,1207,1544,01110
89,70,XX,XXX,XX,02,  Nalitabari Upazila,535,656,651,679,118,118,868,1209,26,17,1086,1314,01110
89,88,XX,XXX,XX,02,  Sherpur Sadar Upazila,2654,2313,2205,2210,888,643,3017,4507,167,120,4166,4888,01110
89,90,XX,XXX,XX,02,  Sreebardi Upazila,422,312,541,445,114,99,629,1134,29,17,965,1156,01110
68,52,XX,XXX,XX,02,  Manohardi Upazila,401,544,334,361,112,111,549,745,23,19,615,899,01110
68,60,XX,XXX,XX,02,  Narsingdi Sadar Upazila,4231,4386,6536,4920,1780,1238,9045,9696,365,146,10472,10047,01110
68,63,XX,XXX,XX,02,  Palash Upazila,1943,2087,1945,1955,674,597,3558,4281,104,76,4419,4367,01110
68,64,XX,XXX,XX,02,  Roypura Upazila,793,807,885,902,205,126,1080,1724,32,21,1196,1628,01110
68,76,XX,XXX,XX,02,  Shibpur Upazila,519,532,486,484,105,103,697,1010,15,13,771,935,01110
33,30,XX,XXX,XX,02,  Gazipur Sadar Upazila,13099,10819,20870,26485,7441,3669,37465,46070,1932,579,47500,42039,01110
33,32,XX,XXX,XX,02,  Kaliakair Upazila,1277,1049,4792,7897,482,284,12044,15717,114,46,16103,12258,01110
33,34,XX,XXX,XX,02,  Kaliganj Upazila,814,903,1273,977,228,157,2293,2373,53,21,2821,2386,01110
33,86,XX,XXX,XX,02,  Sreepur Upazila,1592,1291,3652,5178,485,304,8466,10208,112,36,10719,7687,01110
90,23,XX,XXX,XX,02,  Chhatak Upazila,818,858,1413,1280,208,168,1903,2014,27,28,2273,1998,01110
90,29,XX,XXX,XX,02,  Derai Upazila,501,569,886,839,102,124,1032,1096,23,13,1065,1188,01110
90,47,XX,XXX,XX,02,  Jagannathpur Upazila,730,587,1460,1402,167,74,1714,1616,29,8,1730,1734,01110
90,89,XX,XXX,XX,02,  Sunamganj Sadar Upazila,1676,1744,1771,1800,636,542,2458,2897,111,69,2940,3105,01110
36,02,XX,XXX,XX,02,  Ajmiriganj Upazila,129,157,397,407,25,30,521,633,1,4,538,629,01110
36,26,XX,XXX,XX,02,  Chunarughat Upazila,349,430,602,564,82,72,714,971,14,7,794,984,01110
36,44,XX,XXX,XX,02,  Habiganj Sadar Upazila,2769,2747,2300,2396,1244,1007,3129,4145,244,134,3928,4478,01110
36,71,XX,XXX,XX,02,  Madhabpur Upazila,485,380,679,693,152,93,829,981,21,8,882,1043,01110
36,77,XX,XXX,XX,02,  Nabiganj Upazila,404,405,732,804,99,92,933,1075,16,16,983,1051,01110
91,17,XX,XXX,XX,02,  Beani Bazar Upazila,1003,1073,1289,1155,240,216,1636,2081,56,28,1676,1973,01110
91,38,XX,XXX,XX,02,  Golapganj Upazila,636,593,1249,1371,155,112,1475,1555,17,5,1497,1472,01110
91,59,XX,XXX,XX,02,  Kanaighat Upazila,538,418,896,844,119,33,1009,1130,27,3,993,1186,01110
91,62,XX,XXX,XX,02,  Sylhet Sadar Upazila,14189,12339,13813,13265,8966,6084,22507,22447,1896,718,28387,23786,01110
91,94,XX,XXX,XX,02,  Zakiganj Upazila,338,409,544,510,68,69,595,699,17,6,664,713,01110
58,14,XX,XXX,XX,02,  Barlekha Upazila,412,592,734,555,64,89,832,1016,13,7,929,1066,01110
58,56,XX,XXX,XX,02,  Kamalganj Upazila,339,395,550,526,78,74,638,727,12,7,696,778,01110
58,65,XX,XXX,XX,02,  Kulaura Upazila,570,750,749,761,155,171,936,1252,32,24,1149,1378,01110
58,74,XX,XXX,XX,02,  Maulvibazar Sadar Upazila,1596,1487,1491,1627,763,637,2017,2419,186,93,2875,2819,01110
58,83,XX,XXX,XX,02,  Sreemangal Upazila,562,636,597,529,194,207,795,1059,58,29,1064,1108,01110
