ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
18,7.0,31.0,XXX,XX,XX,  Dauki Union Total,18731,8.4,10.4,10.3,6.9,7.7,9.4,29.7,8.1,3.1,5.8,00111
18,7.0,39.0,XXX,XX,XX,  Gangni Union Total,24042,8.9,11.0,10.5,7.5,9.3,10.7,27.8,6.4,2.8,5.1,00111
18,7.0,47.0,XXX,XX,XX,Hardi Union Total,29542,8.5,11.1,10.9,8.2,9.0,9.7,27.6,6.9,3.0,5.2,00111
18,7.0,51.0,XXX,XX,XX,  Kalidashpur Union Total,23305,9.0,10.5,10.0,7.3,8.5,9.8,28.0,7.9,3.1,5.9,00111
18,7.0,55.0,XXX,XX,XX,Jamjami Union Total,18498,8.9,11.2,10.2,6.6,7.8,9.3,29.1,7.6,3.2,6.0,00111
18,7.0,63.0,XXX,XX,XX,Jehala Union Total,22286,8.6,10.5,10.4,7.8,8.3,9.8,29.1,7.2,2.8,5.4,00111
18,7.0,71.0,XXX,XX,XX,  Khadimpur Union Total,19855,8.5,10.3,10.8,8.0,8.9,10.0,27.6,7.0,3.2,5.5,00111
18,7.0,79.0,XXX,XX,XX,Khaskara Union Total,22865,8.8,10.6,11.3,7.1,7.8,9.8,28.2,7.2,3.4,5.8,00111
18,7.0,87.0,XXX,XX,XX,Kumari Union Total,18246,8.5,10.2,10.5,7.7,8.5,10.2,28.7,7.1,2.9,5.7,00111
18,7.0,94.0,XXX,XX,XX,  Nagdaha Union Total,32168,8.6,10.9,10.8,7.0,7.5,10.4,29.3,7.0,3.1,5.3,00111
18,23.0,XX.0,XXX,XX,XX,Chuadanga Sadar Upazila Total,313935,8.8,10.5,11.0,8.6,8.9,9.9,27.8,6.8,2.7,4.9,00111
18,23.0,XX.0,XXX,XX,XX,  Chuadanga Paurashava,85786,8.1,9.7,10.8,9.7,9.3,9.8,28.4,7.0,2.6,4.5,00111
18,23.0,1.0,XXX,XX,XX,  Ward No-01 Total,10804,8.3,9.9,10.2,9.4,10.0,11.1,29.0,6.2,2.1,3.7,00111
18,23.0,2.0,XXX,XX,XX,  Ward No-02 Total,10812,7.9,10.3,11.5,10.3,10.4,9.6,26.9,6.7,2.4,4.2,00111
18,23.0,3.0,XXX,XX,XX,  Ward No-03 Total,7963,7.3,9.3,10.9,9.8,7.8,9.4,30.9,7.5,2.3,4.7,00111
18,23.0,4.0,XXX,XX,XX,  Ward No-04 Total,6771,7.7,8.4,9.7,9.3,8.7,10.2,31.3,7.8,2.7,4.3,00111
18,23.0,5.0,XXX,XX,XX,  Ward No-05 Total,8948,8.6,9.5,11.2,9.9,8.9,9.4,28.8,6.9,2.3,4.4,00111
18,23.0,6.0,XXX,XX,XX,  Ward No-06 Total,10682,8.4,10.3,11.0,8.9,8.9,9.2,27.9,6.9,2.8,5.8,00111
18,23.0,7.0,XXX,XX,XX,  Ward No-07 Total,10877,8.8,10.6,11.7,8.6,8.4,10.6,26.9,6.7,3.2,4.4,00111
18,23.0,8.0,XXX,XX,XX,  Ward No-08 Total,9605,8.5,10.0,11.3,10.3,9.5,9.3,26.7,6.9,2.8,4.5,00111
18,23.0,9.0,XXX,XX,XX,  Ward No-09 Total,9324,7.2,8.3,9.5,11.2,10.7,9.1,29.2,7.8,2.7,4.3,00111
18,23.0,11.0,XXX,XX,XX,Alokdia Union Total,28840,9.2,10.3,11.5,9.1,8.9,10.0,27.9,6.2,2.6,4.3,00111
18,23.0,23.0,XXX,XX,XX,  Begampur Union Total,41758,9.7,10.9,11.4,8.3,8.9,10.0,26.5,6.2,2.7,5.5,00111
18,23.0,47.0,XXX,XX,XX,Kutubpur Union Total,33231,8.5,10.6,10.7,8.1,8.6,10.0,28.3,7.1,3.0,5.1,00111
18,23.0,59.0,XXX,XX,XX,Mominpur Union Total,15651,9.0,10.9,10.7,8.4,7.9,9.3,28.2,7.2,3.0,5.4,00111
18,23.0,62.0,XXX,XX,XX,  Padmabila Union Total,20214,8.6,10.9,11.1,7.9,9.0,9.5,28.4,6.5,2.9,5.2,00111
18,23.0,71.0,XXX,XX,XX,Shankar Chandra Union Total,47315,9.0,10.7,11.0,8.2,8.9,9.8,27.6,6.9,2.9,5.0,00111
18,23.0,83.0,XXX,XX,XX,Titudaha Union Total,41140,9.3,11.0,11.2,7.8,8.4,10.1,27.3,6.9,2.6,5.3,00111
18,31.0,XX.0,XXX,XX,XX,Damurhuda Upazila Total,289577,9.1,10.9,11.4,8.5,9.1,9.9,27.4,6.5,2.6,4.5,00111
18,31.0,XX.0,XXX,XX,XX,  Damurhuda  Paurashava,33396,8.4,10.0,11.5,9.9,9.3,9.6,27.5,7.3,2.4,4.2,00111
18,31.0,1.0,XXX,XX,XX,  Ward No-01 Total,3636,8.4,10.1,10.7,9.7,10.0,9.9,27.4,7.3,2.3,4.2,00111
18,31.0,2.0,XXX,XX,XX,  Ward No-02 Total,4206,8.6,10.3,12.5,9.6,9.8,8.9,27.4,7.2,2.3,3.4,00111
18,31.0,3.0,XXX,XX,XX,  Ward No-03 Total,3628,7.9,9.3,11.0,12.2,9.1,9.0,28.8,7.1,2.6,2.9,00111
18,31.0,4.0,XXX,XX,XX,  Ward No-04 Total,3594,8.2,10.0,13.8,10.0,8.0,8.4,26.2,8.3,2.5,4.4,00111
18,31.0,5.0,XXX,XX,XX,  Ward No-05 Total,3708,7.7,10.8,11.1,9.2,10.0,10.3,27.8,6.8,2.2,4.1,00111
18,31.0,6.0,XXX,XX,XX,  Ward No-06 Total,3711,9.3,9.8,11.6,9.5,9.1,9.6,27.2,7.0,2.5,4.4,00111
18,31.0,7.0,XXX,XX,XX,  Ward No-07 Total,3063,7.3,9.2,8.7,9.5,9.0,10.6,29.0,8.6,2.7,5.4,00111
18,31.0,8.0,XXX,XX,XX,  Ward No-08 Total,4288,8.9,9.9,12.1,9.4,8.3,9.3,27.7,7.3,2.4,4.6,00111
18,31.0,9.0,XXX,XX,XX,  Ward No-09 Total,3562,8.6,10.0,11.0,9.7,10.1,11.0,26.1,6.4,2.4,4.6,00111
18,31.0,11.0,XXX,XX,XX,Damurhuda Union Total,41442,8.9,11.3,11.4,8.9,9.2,9.9,27.4,6.4,2.3,4.4,00111
18,31.0,23.0,XXX,XX,XX,  Perkrishnapur Madna Union Total,25054,9.0,10.8,11.4,7.9,9.7,10.0,27.2,6.6,3.0,4.3,00111
18,31.0,35.0,XXX,XX,XX,Howli Union Total,40012,9.3,11.4,11.5,8.7,9.5,10.1,27.0,6.1,2.4,4.0,00111
18,31.0,47.0,XXX,XX,XX,  Juranpur Union Total,36675,8.8,10.4,10.9,8.4,9.2,9.5,27.8,7.0,3.0,5.0,00111
18,31.0,59.0,XXX,XX,XX,  Kapasadanga Union Total,46298,9.3,11.2,11.7,8.1,8.8,10.1,27.1,6.7,2.4,4.7,00111
18,31.0,71.0,XXX,XX,XX,  Kuralgachhi Union Total,29643,9.3,11.3,11.9,8.2,8.6,9.8,27.9,6.0,2.7,4.4,00111
18,31.0,83.0,XXX,XX,XX,  Natipota Union Total,37057,9.5,11.1,11.2,7.9,9.0,10.1,27.4,6.4,2.7,4.7,00111
18,55.0,XX.0,XXX,XX,XX,Jiban Nagar Upazila Total,179581,9.1,10.7,11.6,8.9,8.7,9.9,26.8,6.5,2.6,5.1,00111
18,55.0,XX.0,XXX,XX,XX,  Jiban Nagar Paurashava,25518,8.6,10.1,11.8,9.8,9.2,10.3,27.3,6.3,2.6,4.1,00111
18,55.0,1.0,XXX,XX,XX,  Ward No-01 Total,1365,8.8,11.0,13.6,8.4,7.5,8.6,27.6,6.5,2.9,5.1,00111
18,55.0,2.0,XXX,XX,XX,  Ward No-02 Total,2755,8.5,10.7,11.7,10.1,9.5,10.3,26.3,6.3,3.4,3.1,00111
18,55.0,3.0,XXX,XX,XX,  Ward No-03 Total,3019,7.8,10.1,11.2,10.8,9.3,9.6,27.5,6.2,2.8,4.7,00111
18,55.0,4.0,XXX,XX,XX,  Ward No-04 Total,2848,9.8,8.6,11.2,9.3,9.9,10.1,27.5,6.5,2.4,4.6,00111
18,55.0,5.0,XXX,XX,XX,  Ward No-05 Total,2731,9.5,10.4,12.9,8.3,8.6,10.0,26.4,6.2,3.5,4.2,00111
18,55.0,6.0,XXX,XX,XX,  Ward No-06 Total,2472,7.8,10.2,11.4,9.5,9.2,9.8,29.4,6.8,2.0,3.9,00111
18,55.0,7.0,XXX,XX,XX,  Ward No-07 Total,2616,7.9,10.7,11.5,9.5,9.4,9.9,29.3,5.8,2.3,3.8,00111
18,55.0,8.0,XXX,XX,XX,  Ward No-08 Total,4475,7.8,9.6,12.1,10.1,8.9,12.0,27.7,5.8,2.2,3.8,00111
18,55.0,9.0,XXX,XX,XX,  Ward No-09 Total,3237,9.5,10.2,11.2,11.1,9.5,10.4,24.6,6.5,2.6,4.4,00111
18,55.0,19.0,XXX,XX,XX,  Andulbaria Union Total,27397,9.1,11.0,11.8,9.1,8.5,9.2,26.5,6.6,2.6,5.6,00111
18,55.0,38.0,XXX,XX,XX,Banka Union Total,48391,9.2,11.1,11.4,8.5,8.2,9.9,27.1,6.5,2.8,5.2,00111
18,55.0,57.0,XXX,XX,XX,  Simanta Union Total,29268,9.6,10.4,12.0,8.6,9.1,10.3,26.1,6.4,2.4,5.2,00111
18,55.0,76.0,XXX,XX,XX,Uthali Union Total,49007,8.9,10.8,11.5,9.0,8.7,9.9,26.7,6.6,2.7,5.3,00111
65,XX.0,XX.0,XXX,XX,XX,Narail Zila Total,721668,10.3,12.8,11.9,8.1,8.0,8.4,24.3,7.0,3.1,5.9,00111
65,28.0,XX.0,XXX,XX,XX,Kalia Upazila Total,220202,10.8,14.1,12.9,8.2,7.8,7.9,22.8,6.8,3.1,5.6,00111
65,28.0,XX.0,XXX,XX,XX,  Kalia Paurashava,19678,9.7,12.5,12.5,8.6,8.8,8.5,25.0,6.7,2.8,4.9,00111
65,28.0,1.0,XXX,XX,XX,  Ward No-01 Total,1906,5.1,10.5,11.4,8.8,9.2,7.7,31.0,7.1,3.8,5.4,00111
65,28.0,2.0,XXX,XX,XX,  Ward No-02 Total,3020,8.7,10.3,12.1,8.8,8.6,8.4,28.5,7.4,2.7,4.4,00111
65,28.0,3.0,XXX,XX,XX,  Ward No-03 Total,2267,9.7,11.7,12.4,9.5,9.0,9.0,25.4,6.5,2.7,4.1,00111
65,28.0,4.0,XXX,XX,XX,  Ward No-04 Total,1842,9.1,11.2,11.8,9.6,8.9,8.4,25.2,8.0,2.6,5.2,00111
65,28.0,5.0,XXX,XX,XX,  Ward No-05 Total,2077,10.7,14.0,12.0,7.9,9.6,8.5,24.4,5.2,2.8,4.8,00111
65,28.0,6.0,XXX,XX,XX,  Ward No-06 Total,1859,10.2,15.8,12.8,7.9,5.8,8.4,24.7,4.9,3.5,6.0,00111
65,28.0,7.0,XXX,XX,XX,  Ward No-07 Total,1962,11.3,14.9,14.9,7.4,9.5,8.2,21.0,7.0,2.2,3.6,00111
65,28.0,8.0,XXX,XX,XX,  Ward No-08 Total,2329,11.3,11.6,12.6,8.9,10.8,9.4,21.4,7.3,2.3,4.5,00111
65,28.0,9.0,XXX,XX,XX,  Ward No-09 Total,2416,11.0,13.5,12.7,8.3,7.6,8.4,22.9,6.7,2.5,6.4,00111
65,28.0,13.0,XXX,XX,XX,  Babra Hachla Union Total,10329,10.2,13.9,12.8,8.1,7.9,8.1,23.9,6.7,2.8,5.5,00111
65,28.0,14.0,XXX,XX,XX,Boranal Eliasabad Union Total,6381,12.6,16.7,12.3,6.1,8.0,8.4,21.0,6.4,3.3,5.3,00111
65,28.0,15.0,XXX,XX,XX,  Bauisena Union Total,18961,11.2,14.3,13.2,7.8,7.3,7.8,21.7,6.9,3.4,6.4,00111
65,28.0,23.0,XXX,XX,XX,  Hamidpur Union Total,15074,10.1,13.8,13.5,8.2,8.3,7.4,22.9,6.9,3.0,6.0,00111
65,28.0,31.0,XXX,XX,XX,  Chanchari Union Total,15317,10.1,13.1,12.7,8.4,8.5,8.3,24.3,6.4,3.0,5.3,00111
65,28.0,39.0,XXX,XX,XX,  Joynagar Union Total,14092,12.6,15.2,13.0,8.2,7.3,7.2,21.4,6.5,3.1,5.6,00111
65,28.0,47.0,XXX,XX,XX,  Kalabaria Union Total,16066,11.6,15.4,11.7,7.8,7.8,8.3,21.8,6.7,3.0,6.0,00111
65,28.0,63.0,XXX,XX,XX,  Khasial Union Total,14006,10.4,12.7,12.2,9.3,7.7,7.5,24.1,7.2,3.4,5.4,00111
65,28.0,71.0,XXX,XX,XX,Mauli Union Total,16449,11.7,14.1,12.1,7.6,7.9,8.0,22.7,6.9,3.0,5.9,00111
65,28.0,79.0,XXX,XX,XX,  Pahardanga Union Total,12653,10.2,14.7,14.7,9.3,7.3,7.7,21.3,6.4,3.0,5.4,00111
65,28.0,87.0,XXX,XX,XX,Peruli Union Total,28297,10.7,14.4,12.9,7.9,7.3,7.6,23.0,7.4,3.2,5.5,00111
65,28.0,94.0,XXX,XX,XX,  Purulia Union Total,20431,10.2,13.3,13.3,8.6,7.8,8.0,23.0,6.8,3.4,5.6,00111
65,28.0,95.0,XXX,XX,XX,Salamabad Union Total,12468,11.0,15.6,13.7,7.7,8.0,7.8,22.1,6.6,2.6,4.8,00111
65,52.0,XX.0,XXX,XX,XX,Lohagara Upazila Total,228594,10.9,13.1,12.0,8.2,8.0,8.6,23.5,6.8,3.2,5.8,00111
65,52.0,XX.0,XXX,XX,XX,  Lohagara Paurashava,25290,9.3,11.4,11.0,8.7,7.8,9.0,27.3,7.2,3.0,5.3,00111
65,52.0,1.0,XXX,XX,XX,  Ward No-01 Total,2467,8.9,11.5,10.1,7.9,8.3,8.8,26.6,7.3,3.6,6.9,00111
65,52.0,2.0,XXX,XX,XX,  Ward No-02 Total,3133,10.9,12.5,11.7,7.9,7.5,9.5,25.3,7.3,3.2,4.3,00111
65,52.0,3.0,XXX,XX,XX,  Ward No-03 Total,2486,8.8,10.3,10.7,8.7,7.2,9.2,29.4,7.3,2.8,5.6,00111
65,52.0,4.0,XXX,XX,XX,  Ward No-04 Total,3595,8.9,10.2,12.0,10.5,7.7,8.0,27.3,7.4,3.1,4.9,00111
65,52.0,5.0,XXX,XX,XX,  Ward No-05 Total,2587,8.3,11.2,10.6,9.0,7.8,8.7,28.1,7.8,3.0,5.6,00111
65,52.0,6.0,XXX,XX,XX,  Ward No-06 Total,2925,10.1,10.7,11.1,10.0,9.0,9.5,26.4,6.2,2.7,4.2,00111
65,52.0,7.0,XXX,XX,XX,  Ward No-07 Total,3174,8.4,11.3,10.0,8.0,8.2,9.1,29.8,6.9,3.5,4.7,00111
65,52.0,8.0,XXX,XX,XX,  Ward No-08 Total,2961,10.0,12.9,10.6,7.0,7.2,9.3,26.3,7.8,2.7,6.1,00111
65,52.0,9.0,XXX,XX,XX,  Ward No-09 Total,1962,8.7,12.6,11.8,8.9,7.5,8.6,26.8,6.9,2.3,5.8,00111
65,52.0,15.0,XXX,XX,XX,  Dighalia Union Total,22460,11.7,13.6,12.6,8.2,7.8,8.6,22.9,6.2,2.8,5.7,00111
65,52.0,18.0,XXX,XX,XX,  Itna Union Total,22276,11.0,13.9,13.0,8.1,7.5,8.5,21.7,6.6,3.4,6.3,00111
65,52.0,23.0,XXX,XX,XX,  Joypur Union Total,20119,10.6,12.8,11.7,8.3,8.4,8.6,23.2,7.1,3.4,5.9,00111
65,52.0,31.0,XXX,XX,XX,  Kashipur Union Total,13841,10.8,12.7,11.0,8.1,8.6,9.0,23.8,7.0,3.5,5.6,00111
65,52.0,39.0,XXX,XX,XX,  Kotakul Union Total,12141,12.0,13.8,13.4,7.6,7.9,8.4,21.6,6.2,2.8,6.2,00111
65,52.0,47.0,XXX,XX,XX,  Lahuria Union Total,25044,11.5,14.2,13.0,8.1,7.7,7.8,22.5,6.7,3.3,5.2,00111
65,52.0,55.0,XXX,XX,XX,  Lakshmipasha Union Total,9164,11.4,13.5,11.2,8.1,7.7,8.6,24.1,6.5,2.8,6.1,00111
65,52.0,63.0,XXX,XX,XX,  Lohagara Union Total,7571,10.9,13.0,11.2,7.6,8.6,9.5,24.2,6.5,3.1,5.4,00111
65,52.0,71.0,XXX,XX,XX,  Mallikpur Union Total,15288,10.4,12.8,11.7,9.0,7.7,8.1,23.9,6.9,3.4,6.2,00111
65,52.0,79.0,XXX,XX,XX,  Naldi Union Total,20760,11.1,12.9,11.7,7.8,8.5,8.7,24.0,6.9,3.1,5.3,00111
65,52.0,87.0,XXX,XX,XX,  Noagram Union Total,16704,10.3,13.1,12.0,8.4,8.3,9.1,23.3,7.0,3.1,5.6,00111
65,52.0,94.0,XXX,XX,XX,  Shalnagar Union Total,17936,11.8,13.4,12.3,8.2,7.4,8.3,22.4,6.6,3.2,6.4,00111
65,76.0,XX.0,XXX,XX,XX,Narail Sadar Upazila Total,272872,9.4,11.6,11.1,8.0,8.2,8.8,26.1,7.4,3.1,6.3,00111
65,76.0,XX.0,XXX,XX,XX,  Narail Paurashava,42299,8.6,10.1,10.8,9.1,8.8,9.4,28.5,7.1,2.6,5.1,00111
65,76.0,1.0,XXX,XX,XX,  Ward No-01 Total,2969,10.0,10.7,10.8,9.2,9.2,9.8,24.7,6.7,2.6,6.3,00111
65,76.0,2.0,XXX,XX,XX,  Ward No-02 Total,3261,8.7,11.7,14.4,8.8,7.7,8.2,25.5,6.3,2.9,5.9,00111
65,76.0,3.0,XXX,XX,XX,  Ward No-03 Total,6142,7.9,9.5,11.5,9.7,8.3,9.6,30.1,7.4,2.3,3.6,00111
65,76.0,4.0,XXX,XX,XX,  Ward No-04 Total,6384,8.5,10.9,11.6,8.9,7.8,9.1,29.9,6.8,2.4,4.2,00111
65,76.0,5.0,XXX,XX,XX,  Ward No-05 Total,7053,9.2,9.7,10.4,8.6,8.5,10.5,29.6,6.4,2.3,4.8,00111
65,76.0,6.0,XXX,XX,XX,  Ward No-06 Total,5901,7.7,7.8,8.8,10.8,11.4,9.0,29.5,7.5,2.6,5.1,00111
65,76.0,7.0,XXX,XX,XX,  Ward No-07 Total,5053,8.6,11.5,11.0,7.9,9.3,9.2,27.1,7.4,2.7,5.4,00111
65,76.0,8.0,XXX,XX,XX,  Ward No-08 Total,2423,7.9,9.2,10.6,9.1,7.8,8.3,28.1,9.0,2.7,7.3,00111
65,76.0,9.0,XXX,XX,XX,  Ward No-09 Total,3113,9.4,11.6,9.3,8.3,8.3,9.5,27.0,7.1,3.1,6.5,00111
65,76.0,11.0,XXX,XX,XX,  Auria Union Total,23801,9.7,11.8,11.0,8.2,8.7,9.5,26.0,6.7,2.9,5.4,00111
65,76.0,13.0,XXX,XX,XX,  Banshgram Union Total,18345,10.9,13.2,11.6,7.7,8.2,8.7,23.7,7.0,3.1,6.0,00111
65,76.0,20.0,XXX,XX,XX,  Bhadrabila Union Total,17935,10.5,12.7,10.8,7.5,8.0,8.1,25.4,7.3,3.3,6.4,00111
65,76.0,27.0,XXX,XX,XX,  Bichhali Union Total,19349,9.2,11.0,11.4,8.0,8.2,8.2,26.3,7.6,3.4,6.6,00111
65,76.0,33.0,XXX,XX,XX,  Chandibarpur Union Total,17385,10.1,12.9,10.6,8.0,7.7,8.9,24.7,6.9,3.3,6.9,00111
65,76.0,40.0,XXX,XX,XX,  Habakhali Union Total,17942,10.5,13.4,12.2,8.1,8.1,8.3,24.3,6.5,2.8,6.0,00111
65,76.0,47.0,XXX,XX,XX,  Kalora Union Total,19478,8.5,10.4,10.1,7.7,8.3,8.8,26.7,8.5,3.7,7.3,00111
65,76.0,54.0,XXX,XX,XX,  Maij Para Union Total,21927,9.1,11.6,11.9,8.2,7.7,8.7,26.0,7.5,2.9,6.4,00111
65,76.0,61.0,XXX,XX,XX,Mulia Union Total,9019,7.3,9.9,10.0,7.1,7.6,8.9,27.4,9.3,4.4,8.2,00111
65,76.0,74.0,XXX,XX,XX,  Sahabad Union Total,13387,9.9,12.6,11.2,7.4,8.0,8.9,26.1,6.9,3.0,5.8,00111
65,76.0,81.0,XXX,XX,XX,  Shaikhati Union Total,20446,8.9,11.0,10.8,7.8,8.0,9.0,26.6,7.9,3.4,6.7,00111
65,76.0,88.0,XXX,XX,XX,  Singasolpur Union Total,15049,9.3,12.2,11.1,7.8,8.3,7.8,26.0,7.8,3.5,6.3,00111
65,76.0,94.0,XXX,XX,XX,  Tularampur Union Total,16510,8.8,11.0,10.9,7.8,8.0,9.2,25.8,8.1,3.3,7.0,00111
44,XX.0,XX.0,XXX,XX,XX,Jhenaidah Zila Total,1771304,9.0,11.0,11.1,8.3,8.8,9.7,26.8,6.9,2.9,5.4,00111
44,14.0,XX.0,XXX,XX,XX,Harinakundu Upazila Total,197723,8.9,11.2,11.0,7.5,8.2,9.4,27.6,7.4,3.3,5.6,00111
44,14.0,XX.0,XXX,XX,XX,  Harinakundu Paurashava,22011,9.0,11.2,11.1,7.9,8.0,9.5,28.5,6.8,3.1,4.9,00111
44,14.0,1.0,XXX,XX,XX,  Ward No-01 Total,2832,9.1,13.2,10.6,6.0,7.8,10.3,28.3,6.3,2.7,5.6,00111
44,14.0,2.0,XXX,XX,XX,  Ward No-02 Total,1188,9.8,11.2,10.5,9.3,8.3,7.6,26.3,6.7,4.5,5.7,00111
44,14.0,3.0,XXX,XX,XX,  Ward No-03 Total,2125,8.6,11.2,10.8,10.8,7.7,9.3,26.1,6.6,3.7,5.3,00111
44,14.0,4.0,XXX,XX,XX,  Ward No-04 Total,2147,8.4,10.1,10.6,7.4,7.3,9.5,29.9,7.9,3.7,5.4,00111
44,14.0,5.0,XXX,XX,XX,  Ward No-05 Total,2322,9.7,10.9,12.3,6.1,7.3,9.8,28.2,8.1,3.2,4.4,00111
44,14.0,6.0,XXX,XX,XX,  Ward No-06 Total,3356,8.9,11.3,10.3,8.8,9.0,10.3,27.9,6.7,3.1,3.8,00111
44,14.0,7.0,XXX,XX,XX,  Ward No-07 Total,2858,9.3,10.8,12.6,8.5,8.2,8.6,29.1,5.5,2.0,5.4,00111
44,14.0,8.0,XXX,XX,XX,  Ward No-08 Total,2482,8.1,10.8,11.5,7.9,6.7,9.8,30.3,6.4,2.7,5.8,00111
44,14.0,9.0,XXX,XX,XX,  Ward No-09 Total,2701,9.1,10.6,11.0,7.4,9.0,9.4,29.3,7.5,3.1,3.6,00111
44,14.0,10.0,XXX,XX,XX,  Bhayna Union Total,24352,8.9,11.5,11.0,7.2,8.1,8.8,27.7,7.6,3.4,5.9,00111
44,14.0,21.0,XXX,XX,XX,  Chandpur Union Total,27651,8.9,11.1,10.9,7.4,8.1,9.3,27.5,7.6,3.3,5.9,00111
44,14.0,31.0,XXX,XX,XX,Daulatpur Union Total,23830,9.4,11.1,10.6,7.6,8.5,10.2,26.6,7.0,3.2,5.7,00111
44,14.0,42.0,XXX,XX,XX,  Phalsi Union Total,12213,8.0,11.2,11.6,7.4,7.8,8.9,28.0,7.7,3.6,5.8,00111
44,14.0,52.0,XXX,XX,XX,  Joradaha Union Total,14202,8.8,10.9,10.3,7.5,8.4,9.9,27.2,7.8,3.3,5.9,00111
44,14.0,63.0,XXX,XX,XX,  Kapashati Union Total,24526,9.0,11.0,11.0,7.5,8.5,9.5,27.3,7.3,3.2,5.5,00111
44,14.0,73.0,XXX,XX,XX,  Raghunathpur Union Total,25332,9.1,11.9,10.8,7.2,7.9,9.0,27.6,7.4,3.4,5.6,00111
44,14.0,84.0,XXX,XX,XX,  Taherhuda Union Total,23606,8.5,11.0,11.3,7.7,8.2,9.5,28.0,7.3,3.2,5.4,00111
44,19.0,XX.0,XXX,XX,XX,Jhenaidah Sadar Upazila Total,455932,8.8,10.8,11.1,8.5,9.0,9.8,27.0,6.8,2.9,5.3,00111
44,19.0,XX.0,XXX,XX,XX,  Jhenaidah Paurashava,107834,7.9,9.6,11.1,10.2,9.9,9.9,28.2,6.7,2.5,4.1,00111
44,19.0,1.0,XXX,XX,XX,  Ward No-01 Total,12390,8.9,10.0,10.8,9.7,10.4,9.5,26.4,6.7,2.9,4.6,00111
44,19.0,2.0,XXX,XX,XX,  Ward No-02 Total,11026,7.8,10.2,12.1,9.7,9.1,10.0,28.6,6.4,2.5,3.6,00111
44,19.0,3.0,XXX,XX,XX,  Ward No-03 Total,8547,8.4,10.6,11.6,9.3,8.9,10.6,27.0,6.4,2.5,4.7,00111
44,19.0,4.0,XXX,XX,XX,  Ward No-04 Total,15105,8.0,9.7,11.1,10.4,9.5,9.4,29.2,6.8,2.5,3.5,00111
44,19.0,5.0,XXX,XX,XX,  Ward No-05 Total,14847,6.8,8.1,9.2,11.7,13.4,10.1,28.5,6.5,2.2,3.5,00111
44,19.0,6.0,XXX,XX,XX,  Ward No-06 Total,10148,6.9,9.1,11.7,10.3,8.8,9.3,29.7,7.2,2.6,4.5,00111
44,19.0,7.0,XXX,XX,XX,  Ward No-07 Total,12302,7.9,9.7,11.0,9.3,9.4,10.7,28.8,6.8,2.4,3.9,00111
44,19.0,8.0,XXX,XX,XX,  Ward No-08 Total,12509,8.1,9.6,11.4,10.7,8.9,9.5,28.3,6.9,2.6,4.1,00111
44,19.0,9.0,XXX,XX,XX,  Ward No-09 Total,10960,8.4,9.6,12.1,9.8,9.2,10.2,26.9,6.3,2.5,5.0,00111
44,19.0,11.0,XXX,XX,XX,  Dogachhi Union Total,13294,9.1,11.1,10.5,8.2,9.4,10.1,25.5,6.5,3.4,6.2,00111
44,19.0,13.0,XXX,XX,XX,  Fursandi Union Total,17770,9.7,11.5,10.2,7.6,8.6,10.0,25.7,7.4,3.0,6.3,00111
44,19.0,15.0,XXX,XX,XX,  Ganna Union Total,28907,8.8,11.0,11.7,8.5,8.4,9.7,27.1,6.8,2.6,5.3,00111
44,19.0,21.0,XXX,XX,XX,  Ghorshal Union Total,17974,9.2,10.6,11.2,7.2,8.6,9.8,26.6,7.4,3.3,6.1,00111
44,19.0,26.0,XXX,XX,XX,  Halidhani Union Total,18914,9.0,11.5,11.9,8.2,9.1,9.5,26.0,6.6,2.9,5.2,00111
44,19.0,31.0,XXX,XX,XX,  Harishankarpur Union Total,19932,9.5,12.0,11.3,7.0,8.4,9.8,26.1,6.6,3.3,5.9,00111
44,19.0,42.0,XXX,XX,XX,  Kalicharanpur Union Total,15535,9.4,10.8,11.2,7.8,9.1,10.1,25.7,6.2,2.9,6.9,00111
44,19.0,47.0,XXX,XX,XX,  Kumrabaria Union Total,20056,8.7,10.7,10.9,7.7,8.5,10.3,28.1,6.7,3.0,5.4,00111
44,19.0,52.0,XXX,XX,XX,  Madhuhati Union Total,26681,9.4,11.4,11.1,7.7,8.5,10.0,26.8,6.5,3.0,5.7,00111
44,19.0,58.0,XXX,XX,XX,  Moharajpur Union Total,26201,8.5,10.6,11.1,8.5,8.6,9.6,27.8,7.2,2.8,5.5,00111
44,19.0,63.0,XXX,XX,XX,  Naldanga Union Total,23793,9.1,10.9,10.6,8.3,8.7,9.7,27.0,6.9,2.9,6.0,00111
44,19.0,68.0,XXX,XX,XX,  Padmakar Union Total,18386,9.9,11.6,11.4,8.3,8.4,9.2,26.0,6.9,3.3,5.2,00111
44,19.0,73.0,XXX,XX,XX,Paglakanai Union Total,17879,8.8,10.8,10.8,8.7,9.6,10.1,27.3,6.4,2.7,4.8,00111
44,19.0,79.0,XXX,XX,XX,  Porahati Union Total,26408,9.3,11.2,10.7,8.9,9.1,9.7,25.5,6.5,3.0,6.1,00111
