ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
36,68,XX,XXX,XX,03,  Lakhai Upazila,17235,15532,1680,0,0,23,01110
36,71,XX,XXX,XX,03,  Madhabpur Upazila,2485,2363,118,0,4,0,01110
36,77,XX,XXX,XX,03,  Nabiganj Upazila,5524,3765,1757,2,0,0,01110
91,08,XX,XXX,XX,03,  Balaganj Upazila,7811,5546,2265,0,0,0,01110
91,20,XX,XXX,XX,03,  Bishwanath Upazila,21059,19579,1478,0,2,0,01110
91,27,XX,XXX,XX,03,  Companiganj Upazila,18035,17570,459,5,1,0,01110
91,31,XX,XXX,XX,03,  Dakshin Surma Upazila,17064,15246,1818,0,0,0,01110
91,35,XX,XXX,XX,03,  Fenchuganj Upazila,21841,20033,1808,0,0,0,01110
91,38,XX,XXX,XX,03,  Golapganj Upazila,5013,4885,128,0,0,0,01110
91,41,XX,XXX,XX,03,  Gowainghat Upazila,6069,5603,466,0,0,0,01110
91,53,XX,XXX,XX,03,  Jaintiapur Upazila,7887,6588,1094,57,0,148,01110
91,62,XX,XXX,XX,03,  Sylhet Sadar Upazila,41274,36285,4653,71,19,246,01110
91,94,XX,XXX,XX,03,  Zakiganj Upazila,4408,3637,771,0,0,0,01110
58,14,XX,XXX,XX,03,  Barlekha Upazila,4425,3611,814,0,0,0,01110
58,35,XX,XXX,XX,03,  Juri Upazila,13291,12917,374,0,0,0,01110
58,56,XX,XXX,XX,03,  Kamalganj Upazila,13319,11181,1655,197,1,285,01110
58,65,XX,XXX,XX,03,  Kulaura Upazila,1341,935,406,0,0,0,01110
58,80,XX,XXX,XX,03,  Rajnagar Upazila,14134,11651,2475,0,1,7,01110
58,83,XX,XXX,XX,03,  Sreemangal Upazila,16726,12292,4389,34,3,8,01110
