ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Households-Total,Households-General,Households-Institutional,Households-Others,Population-Both,Population-Male,Population-Female,Sex Ratio,check_var
61,31,XX,XXX,XX,03,  Ishwarganj Upazila,1151,1151,0,0,5600,2798,2802.0,100.0,01110
61,52,XX,XXX,XX,03,  Mymensingh Sadar Upazila,27818,27663,65,90,131878,67930,63948.0,106.0,01110
61,72,XX,XXX,XX,03,  Nandail Upazila,2222,2217,0,5,10105,4815,5290.0,91.0,01110
61,94,XX,XXX,XX,03,  Trishal Upazila,4648,4636,7,5,21255,10589,10666.0,99.0,01110
67,02,XX,XXX,XX,03,  Araihazar Upazila,3012,2997,4,11,14423,7336,7087.0,104.0,01110
67,68,XX,XXX,XX,03,  Rupganj Upazila,7287,7125,14,148,32179,16741,15438.0,108.0,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,1611,1592,6,13,6336,3493,2843.0,123.0,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,3113,3010,11,92,12986,6552,6434.0,102.0,01110
56,10,XX,XXX,XX,03,  Daulatpur Upazila,1741,1738,2,1,6918,3373,3545.0,95.0,01110
56,22,XX,XXX,XX,03,  Ghior Upazila,1565,1549,5,11,6635,3321,3314.0,100.0,01110
56,28,XX,XXX,XX,03,  Harirampur Upazila,566,560,4,2,2244,1122,1122.0,100.0,01110
56,46,XX,XXX,XX,03,  Manikganj Sadar Upazila,96,96,0,0,410,206,204.0,101.0,01110
56,70,XX,XXX,XX,03,  Saturia Upazila,2055,2043,4,8,8718,4198,4520.0,93.0,01110
56,78,XX,XXX,XX,03,  Shibalaya Upazila,1340,1320,0,20,5202,2566,2636.0,97.0,01110
26,14,XX,XXX,XX,03,  Dhamrai Upazila,944,941,0,3,4025,2038,1987.0,103.0,01110
26,62,XX,XXX,XX,03,  Nawabganj Upazila,3819,3752,5,62,16917,8459,8458.0,100.0,01110
86,14,XX,XXX,XX,03,  Bhedarganj Upazila,204,204,0,0,1024,493,531.0,93.0,01110
86,25,XX,XXX,XX,03,  Damudya Upazila,690,689,1,0,3081,1399,1682.0,83.0,01110
86,36,XX,XXX,XX,03,  Gosairhat Upazila,2342,2321,2,19,10969,5532,5437.0,102.0,01110
54,80,XX,XXX,XX,03,  Rajoir Upazila,4599,4594,3,2,21401,10767,10634.0,101.0,01110
54,87,XX,XXX,XX,03,  Shib Char Upazila,1736,1735,0,1,7957,3878,4079.0,95.0,01110
93,09,XX,XXX,XX,03,  Basail Upazila,3154,3142,3,9,13496,6653,6843.0,97.0,01110
93,23,XX,XXX,XX,03,  Delduar Upazila,3398,3387,1,10,14102,6768,7334.0,92.0,01110
93,47,XX,XXX,XX,03,  Kalihati Upazila,622,622,0,0,2458,1172,1286.0,91.0,01110
93,57,XX,XXX,XX,03,  Madhupur Upazila,2209,2208,0,1,8530,4297,4233.0,102.0,01110
93,66,XX,XXX,XX,03,  Mirzapur Upazila,1496,1495,0,1,6812,3231,3581.0,90.0,01110
93,76,XX,XXX,XX,03,  Nagarpur Upazila,3104,3086,2,16,13110,6462,6648.0,97.0,01110
93,85,XX,XXX,XX,03,  Sakhipur Upazila,4269,4259,1,9,15617,7487,8130.0,92.0,01110
48,02,XX,XXX,XX,03,  Austagram Upazila,3949,3921,1,27,17400,8492,8908.0,95.0,01110
48,33,XX,XXX,XX,03,  Itna Upazila,4861,4716,4,141,22669,11666,11003.0,106.0,01110
48,59,XX,XXX,XX,03,  Mithamain Upazila,2521,2503,4,14,12600,6487,6113.0,106.0,01110
48,76,XX,XXX,XX,03,  Nikli Upazila,4393,4375,1,17,18924,9483,9441.0,100.0,01110
48,92,XX,XXX,XX,03,  Tarail Upazila,1837,1823,3,11,8675,4406,4269.0,103.0,01110
89,37,XX,XXX,XX,03,  Jhenaigati Upazila,1389,1377,1,11,5730,2946,2784.0,106.0,01110
68,07,XX,XXX,XX,03,  Belabo Upazila,4561,4530,2,29,20869,10369,10500.0,99.0,01110
68,52,XX,XXX,XX,03,  Manohardi Upazila,887,883,0,4,3787,1773,2014.0,88.0,01110
68,60,XX,XXX,XX,03,  Narsingdi Sadar Upazila,8300,8215,3,82,39013,20560,18453.0,111.0,01110
68,63,XX,XXX,XX,03,  Palash Upazila,3176,3154,1,21,13731,6738,6993.0,96.0,01110
68,64,XX,XXX,XX,03,  Roypura Upazila,2036,2029,0,7,9555,4628,4927.0,94.0,01110
68,76,XX,XXX,XX,03,  Shibpur Upazila,1346,1338,4,4,6232,2985,3247.0,92.0,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,1611,1592,6,13,6336,3493,2843.0,123.0,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,3113,3010,11,92,12986,6552,6434.0,102.0,01110
90,18,XX,XXX,XX,03,  Bishwambarpur Upazila,597,576,1,20,3156,1608,1548.0,104.0,01110
90,23,XX,XXX,XX,03,  Chhatak Upazila,1106,1103,1,2,6314,3214,3100.0,104.0,01110
90,27,XX,XXX,XX,03,  Dakshin Sunamganj Upazila,930,928,0,2,5181,2627,2554.0,103.0,01110
90,29,XX,XXX,XX,03,  Derai Upazila,1444,1442,1,1,8026,3954,4072.0,97.0,01110
90,32,XX,XXX,XX,03,  Dharampasha Upazila,2316,2275,4,37,11803,6051,5752.0,105.0,01110
90,33,XX,XXX,XX,03,  Dowarabazar Upazila,2849,2839,3,7,14794,7487,7307.0,102.0,01110
90,50,XX,XXX,XX,03,  Jamalganj Upazila,1832,1823,6,3,10133,5168,4965.0,104.0,01110
90,86,XX,XXX,XX,03,  Sulla Upazila,789,775,0,14,3914,2019,1895.0,107.0,01110
90,89,XX,XXX,XX,03,  Sunamganj Sadar Upazila,816,815,1,0,4794,2395,2399.0,100.0,01110
90,92,XX,XXX,XX,03,  Tahirpur Upazila,1685,1656,0,29,9450,4963,4487.0,111.0,01110
36,02,XX,XXX,XX,03,  Ajmiriganj Upazila,303,301,0,2,1547,732,815.0,90.0,01110
36,05,XX,XXX,XX,03,  Bahubal Upazila,770,757,1,12,4045,2024,2021.0,100.0,01110
36,11,XX,XXX,XX,03,  Baniachong Upazila,5095,5065,26,4,28506,13950,14556.0,96.0,01110
36,44,XX,XXX,XX,03,  Habiganj Sadar Upazila,2546,2532,3,11,13875,6899,6976.0,99.0,01110
36,68,XX,XXX,XX,03,  Lakhai Upazila,3273,3266,2,5,17235,8303,8932.0,93.0,01110
36,71,XX,XXX,XX,03,  Madhabpur Upazila,533,530,3,0,2485,1287,1198.0,107.0,01110
36,77,XX,XXX,XX,03,  Nabiganj Upazila,1013,1011,0,2,5524,2697,2827.0,95.0,01110
91,08,XX,XXX,XX,03,  Balaganj Upazila,1405,1404,0,1,7811,3901,3910.0,100.0,01110
91,20,XX,XXX,XX,03,  Bishwanath Upazila,3792,3738,1,53,21059,10874,10185.0,107.0,01110
91,27,XX,XXX,XX,03,  Companiganj Upazila,3422,3336,2,84,18035,9776,8259.0,118.0,01110
91,31,XX,XXX,XX,03,  Dakshin Surma Upazila,3119,2989,0,130,17064,8850,8214.0,108.0,01110
91,35,XX,XXX,XX,03,  Fenchuganj Upazila,3989,3936,1,52,21841,10971,10870.0,101.0,01110
91,38,XX,XXX,XX,03,  Golapganj Upazila,787,786,0,1,5013,2565,2448.0,105.0,01110
91,41,XX,XXX,XX,03,  Gowainghat Upazila,1008,986,0,22,6069,3050,3019.0,101.0,01110
91,53,XX,XXX,XX,03,  Jaintiapur Upazila,1503,1456,1,46,7887,3917,3970.0,99.0,01110
91,62,XX,XXX,XX,03,  Sylhet Sadar Upazila,7633,7517,30,86,41274,20824,20450.0,102.0,01110
91,94,XX,XXX,XX,03,  Zakiganj Upazila,717,714,1,2,4408,2303,2105.0,109.0,01110
58,14,XX,XXX,XX,03,  Barlekha Upazila,772,771,0,1,4425,2128,2297.0,93.0,01110
58,35,XX,XXX,XX,03,  Juri Upazila,2393,2383,0,10,13291,6598,6693.0,99.0,01110
58,56,XX,XXX,XX,03,  Kamalganj Upazila,2622,2620,0,2,13319,6515,6804.0,96.0,01110
58,65,XX,XXX,XX,03,  Kulaura Upazila,223,219,0,4,1341,659,682.0,97.0,01110
58,80,XX,XXX,XX,03,  Rajnagar Upazila,2631,2623,2,6,14134,7004,7130.0,98.0,01110
58,83,XX,XXX,XX,03,  Sreemangal Upazila,3463,3447,4,12,16726,8422,8304.0,101.0,01110
