ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
35,32,XX,XXX,XX,03,  Gopalganj Sadar Upazila,583,264,319,195,3,2,1,7,233.0,60,82,01110
35,43,XX,XXX,XX,03,  Kashiani Upazila,772,304,468,223,47,2,0,11,306.0,68,115,01110
35,51,XX,XXX,XX,03,  Kotalipara Upazila,1313,639,674,533,19,2,4,3,514.0,101,137,01110
35,91,XX,XXX,XX,03,  Tungipara Upazila,6470,3147,3323,2362,134,24,6,123,2418.0,638,765,01110
82,07,XX,XXX,XX,03,  Baliakandi Upazila,2089,920,1169,767,36,4,1,10,903.0,139,229,01110
82,29,XX,XXX,XX,03,  Goalanda Upazila,3973,1829,2144,1502,68,22,4,14,1760.0,291,312,01110
82,47,XX,XXX,XX,03,  Kalukhali Upazila,1146,492,654,443,38,1,2,1,518.0,47,96,01110
82,73,XX,XXX,XX,03,  Pangsha Upazila,1704,839,865,767,8,1,0,1,759.0,70,98,01110
82,76,XX,XXX,XX,03,  Rajbari Sadar Upazila,601,253,348,212,15,3,1,3,276.0,35,56,01110
61,13,XX,XXX,XX,03,  Bhaluka Upazila,5828,2722,3106,2392,372,22,9,12,2307.0,296,418,01110
61,16,XX,XXX,XX,03,  Dhobaura Upazila,1840,857,983,680,113,3,2,3,663.0,171,205,01110
61,20,XX,XXX,XX,03,  Fulbaria Upazila,6457,3068,3389,2480,63,26,12,109,2876.0,453,438,01110
61,22,XX,XXX,XX,03,  Gaffargaon Upazila,3725,1783,1942,1351,98,9,4,216,1619.0,207,221,01110
61,24,XX,XXX,XX,03,  Haluaghat Upazila,1431,604,827,487,44,1,1,5,637.0,111,145,01110
61,31,XX,XXX,XX,03,  Ishwarganj Upazila,1816,893,923,674,36,8,0,4,667.0,207,220,01110
61,52,XX,XXX,XX,03,  Mymensingh Sadar Upazila,35613,17560,18053,13340,1405,151,71,148,12928.0,3921,3649,01110
61,72,XX,XXX,XX,03,  Nandail Upazila,3500,1652,1848,1368,61,4,2,8,1539.0,272,246,01110
61,94,XX,XXX,XX,03,  Trishal Upazila,7284,3538,3746,2956,86,41,13,38,3188.0,503,459,01110
67,02,XX,XXX,XX,03,  Araihazar Upazila,3208,1496,1712,1148,45,5,5,9,1238.0,334,424,01110
67,68,XX,XXX,XX,03,  Rupganj Upazila,6976,3232,3744,2579,462,25,9,30,2503.0,598,770,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,1168,506,662,442,179,3,2,8,374.0,53,107,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,2716,1328,1388,1094,203,20,9,12,936.0,202,240,01110
56,10,XX,XXX,XX,03,  Daulatpur Upazila,1987,827,1160,712,52,1,4,3,960.0,111,144,01110
56,22,XX,XXX,XX,03,  Ghior Upazila,1229,507,722,444,41,0,1,4,566.0,59,114,01110
56,28,XX,XXX,XX,03,  Harirampur Upazila,666,284,382,246,32,2,7,0,264.0,36,79,01110
56,46,XX,XXX,XX,03,  Manikganj Sadar Upazila,112,40,72,37,5,0,0,0,59.0,3,8,01110
56,70,XX,XXX,XX,03,  Saturia Upazila,2006,758,1248,636,113,3,6,35,940.0,84,189,01110
56,78,XX,XXX,XX,03,  Shibalaya Upazila,1165,465,700,380,22,2,1,6,573.0,77,104,01110
26,14,XX,XXX,XX,03,  Dhamrai Upazila,1643,780,863,665,148,4,0,2,600.0,109,115,01110
26,62,XX,XXX,XX,03,  Nawabganj Upazila,3218,1398,1820,1033,131,2,2,20,1363.0,343,324,01110
86,14,XX,XXX,XX,03,  Bhedarganj Upazila,185,71,114,57,3,5,0,0,88.0,9,23,01110
86,25,XX,XXX,XX,03,  Damudya Upazila,614,248,366,158,14,2,0,4,214.0,84,138,01110
86,36,XX,XXX,XX,03,  Gosairhat Upazila,2477,1131,1346,919,93,2,3,14,1043.0,196,207,01110
54,80,XX,XXX,XX,03,  Rajoir Upazila,4762,2190,2572,1817,101,15,9,19,2086.0,339,376,01110
54,87,XX,XXX,XX,03,  Shib Char Upazila,3037,1395,1642,1138,126,16,6,18,1233.0,223,277,01110
93,09,XX,XXX,XX,03,  Basail Upazila,4044,1750,2294,1462,62,13,4,29,1884.0,246,344,01110
93,23,XX,XXX,XX,03,  Delduar Upazila,4378,1850,2528,1540,26,10,3,20,2179.0,280,320,01110
93,47,XX,XXX,XX,03,  Kalihati Upazila,1082,482,600,415,15,3,1,2,531.0,62,53,01110
93,57,XX,XXX,XX,03,  Madhupur Upazila,3524,1690,1834,1507,67,7,3,12,1606.0,164,158,01110
93,66,XX,XXX,XX,03,  Mirzapur Upazila,1731,694,1037,561,8,1,0,9,853.0,123,176,01110
93,76,XX,XXX,XX,03,  Nagarpur Upazila,3408,1478,1930,1187,90,8,2,62,1622.0,221,216,01110
93,85,XX,XXX,XX,03,  Sakhipur Upazila,6314,2727,3587,2286,75,35,3,23,3041.0,383,468,01110
48,02,XX,XXX,XX,03,  Austagram Upazila,7381,3443,3938,2588,94,54,12,56,3033.0,745,799,01110
48,33,XX,XXX,XX,03,  Itna Upazila,9324,4641,4683,3600,188,22,8,48,3490.0,971,997,01110
48,59,XX,XXX,XX,03,  Mithamain Upazila,4197,2032,2165,1634,109,19,3,12,1611.0,367,442,01110
48,76,XX,XXX,XX,03,  Nikli Upazila,8257,3883,4374,3249,164,32,17,42,3432.0,560,761,01110
48,92,XX,XXX,XX,03,  Tarail Upazila,2017,971,1046,758,77,2,1,4,736.0,207,232,01110
89,37,XX,XXX,XX,03,  Jhenaigati Upazila,1012,454,558,389,64,1,0,6,420.0,58,74,01110
68,07,XX,XXX,XX,03,  Belabo Upazila,6413,3121,3292,2553,108,34,14,27,2709.0,507,461,01110
68,52,XX,XXX,XX,03,  Manohardi Upazila,1206,514,692,432,21,2,0,7,595.0,73,76,01110
68,60,XX,XXX,XX,03,  Narsingdi Sadar Upazila,10861,5411,5450,4450,575,14,12,35,3847.0,912,1016,01110
68,63,XX,XXX,XX,03,  Palash Upazila,3141,1336,1805,1058,74,9,5,14,1351.0,255,375,01110
68,64,XX,XXX,XX,03,  Roypura Upazila,3261,1504,1757,1147,99,23,5,23,1296.0,311,357,01110
68,76,XX,XXX,XX,03,  Shibpur Upazila,994,424,570,320,34,4,0,2,441.0,98,95,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,1168,506,662,442,179,3,2,8,374.0,53,107,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,2716,1328,1388,1094,203,20,9,12,936.0,202,240,01110
90,18,XX,XXX,XX,03,  Bishwambarpur Upazila,841,371,470,281,21,0,2,3,322.0,87,125,01110
90,23,XX,XXX,XX,03,  Chhatak Upazila,2907,1317,1590,890,137,20,13,9,929.0,398,511,01110
90,27,XX,XXX,XX,03,  Dakshin Sunamganj Upazila,2145,1026,1119,851,109,2,1,4,731.0,169,278,01110
90,29,XX,XXX,XX,03,  Derai Upazila,2413,1158,1255,871,76,11,5,30,849.0,246,325,01110
90,32,XX,XXX,XX,03,  Dharampasha Upazila,3089,1442,1647,1175,102,10,5,9,1121.0,248,419,01110
90,33,XX,XXX,XX,03,  Dowarabazar Upazila,6562,3146,3416,2451,229,39,15,74,2503.0,582,669,01110
90,50,XX,XXX,XX,03,  Jamalganj Upazila,3206,1503,1703,1223,152,3,5,13,1113.0,264,433,01110
90,86,XX,XXX,XX,03,  Sulla Upazila,729,327,402,264,31,0,11,2,263.0,61,97,01110
90,89,XX,XXX,XX,03,  Sunamganj Sadar Upazila,1801,830,971,619,51,9,5,23,701.0,179,214,01110
90,92,XX,XXX,XX,03,  Tahirpur Upazila,2768,1374,1394,1120,119,11,4,10,954.0,233,317,01110
36,02,XX,XXX,XX,03,  Ajmiriganj Upazila,543,234,309,179,24,1,1,2,201.0,52,83,01110
36,05,XX,XXX,XX,03,  Bahubal Upazila,499,199,300,129,1,0,1,3,215.0,67,83,01110
36,11,XX,XXX,XX,03,  Baniachong Upazila,7848,3543,4305,2665,175,64,34,66,3189.0,748,907,01110
36,44,XX,XXX,XX,03,  Habiganj Sadar Upazila,3504,1487,2017,1196,141,5,1,18,1450.0,268,425,01110
36,68,XX,XXX,XX,03,  Lakhai Upazila,6434,2915,3519,2232,120,39,26,43,2595.0,601,778,01110
36,71,XX,XXX,XX,03,  Madhabpur Upazila,354,127,227,97,21,0,0,0,173.0,30,33,01110
36,77,XX,XXX,XX,03,  Nabiganj Upazila,1821,891,930,612,31,17,7,19,665.0,243,227,01110
91,08,XX,XXX,XX,03,  Balaganj Upazila,1710,761,949,556,53,28,3,6,686.0,171,207,01110
91,20,XX,XXX,XX,03,  Bishwanath Upazila,5024,2271,2753,1585,188,19,3,153,1863.0,514,699,01110
91,27,XX,XXX,XX,03,  Companiganj Upazila,6193,3220,2973,2561,277,78,16,43,2179.0,538,501,01110
91,31,XX,XXX,XX,03,  Dakshin Surma Upazila,2968,1273,1695,912,253,11,5,27,1045.0,323,392,01110
91,35,XX,XXX,XX,03,  Fenchuganj Upazila,5569,2469,3100,1895,227,32,10,46,2073.0,496,790,01110
91,38,XX,XXX,XX,03,  Golapganj Upazila,1101,467,634,346,13,3,0,7,477.0,111,144,01110
91,41,XX,XXX,XX,03,  Gowainghat Upazila,2329,1091,1238,666,69,18,8,55,807.0,352,354,01110
91,53,XX,XXX,XX,03,  Jaintiapur Upazila,1505,578,927,424,68,4,3,11,651.0,139,205,01110
91,62,XX,XXX,XX,03,  Sylhet Sadar Upazila,6961,2966,3995,2130,546,26,15,93,2274.0,717,1160,01110
91,94,XX,XXX,XX,03,  Zakiganj Upazila,1260,571,689,413,27,11,3,26,525.0,121,134,01110
58,14,XX,XXX,XX,03,  Barlekha Upazila,1057,463,594,320,80,6,2,13,354.0,124,158,01110
58,35,XX,XXX,XX,03,  Juri Upazila,3100,1433,1667,1131,77,10,6,33,1262.0,259,322,01110
58,56,XX,XXX,XX,03,  Kamalganj Upazila,3855,1730,2125,1213,112,19,3,160,1520.0,338,490,01110
58,65,XX,XXX,XX,03,  Kulaura Upazila,178,73,105,54,5,0,0,3,69.0,16,31,01110
58,80,XX,XXX,XX,03,  Rajnagar Upazila,3115,1386,1729,1076,72,17,6,15,1142.0,278,509,01110
58,83,XX,XXX,XX,03,  Sreemangal Upazila,3189,1354,1835,1107,257,12,14,19,1155.0,216,409,01110
