ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
91,59,XX,XXX,XX,01,  Kanaighat Upazila,1416,1311,10880,10613,14739,14848,5575,4983,7718,8494,3779,3058,01110
91,62,XX,XXX,XX,01,  Sylhet Sadar Upazila,1868,1728,11819,11210,17973,17232,4837,4173,10491,10166,5129,4032,01110
91,94,XX,XXX,XX,01,  Zakiganj Upazila,939,849,8778,8633,14277,13861,3036,2623,7739,8735,2937,1997,01110
58,14,XX,XXX,XX,01,  Barlekha Upazila,940,916,9194,8967,14116,13682,3700,3354,8210,9131,2877,2087,01110
58,35,XX,XXX,XX,01,  Juri Upazila,521,542,5507,5300,7558,7327,2263,2092,4888,5163,1781,1301,01110
58,56,XX,XXX,XX,01,  Kamalganj Upazila,941,942,8190,7570,12103,12152,4208,3637,7579,8118,3212,2551,01110
58,65,XX,XXX,XX,01,  Kulaura Upazila,1484,1432,12679,12421,19172,18774,5773,4962,11591,12972,4395,3050,01110
58,74,XX,XXX,XX,01,  Maulvibazar Sadar Upazila,978,1017,10661,10272,15796,15223,4624,3930,9345,9430,4060,3225,01110
58,80,XX,XXX,XX,01,  Rajnagar Upazila,783,769,8871,8383,12558,12421,3623,3020,6959,7606,3090,2575,01110
58,83,XX,XXX,XX,01,  Sreemangal Upazila,1068,1106,9747,9354,13422,13148,5749,5239,8181,8177,4314,3747,01110
