ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
84.0,21.0,47.0,XXX,XX,01,  Barkal Union,4610,2.0,0.4,0.4,0.2,0.6,0.4,0.0,00110
84.0,25.0,XX.0,XXX,XX,01,  Kawkhali Upazila,49248,2.5,0.3,0.6,0.4,0.7,0.3,0.2,00110
84.0,25.0,19.0,XXX,XX,01,  Betbunia Union,6738,2.6,0.3,0.3,0.5,0.9,0.6,0.1,00110
84.0,29.0,XX.0,XXX,XX,01,  Belai Chhari Upazila,26067,2.0,0.4,0.4,0.3,0.6,0.3,0.1,00110
84.0,29.0,23.0,XXX,XX,01,  Belai Chhari Union,6115,1.7,0.3,0.3,0.2,0.6,0.3,0.1,00110
84.0,36.0,XX.0,XXX,XX,01,  Kaptai  Upazila,45219,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
84.0,36.0,57.0,XXX,XX,01,  Kaptai Union,2164,2.1,0.3,0.3,0.4,0.5,0.6,0.0,00110
84.0,47.0,XX.0,XXX,XX,01,  Jurai Chhari Upazila,21891,1.8,0.2,0.3,0.2,0.6,0.4,0.1,00110
84.0,47.0,57.0,XXX,XX,01,  Jurai Chhari Union,3039,2.3,0.4,0.2,0.2,0.8,0.7,0.0,00110
84.0,58.0,XX.0,XXX,XX,01,  Langadu  Upazila,70157,1.7,0.2,0.3,0.2,0.6,0.2,0.1,00110
84.0,58.0,67.0,XXX,XX,01,  Langadu Union,3697,1.8,0.4,0.3,0.3,0.5,0.3,0.1,00110
84.0,75.0,XX.0,XXX,XX,01,  Naniarchar  Upazila,37424,1.8,0.3,0.3,0.3,0.5,0.2,0.2,00110
84.0,75.0,57.0,XXX,XX,01,  Naniarchar Union,5988,1.7,0.3,0.3,0.4,0.5,0.2,0.1,00110
84.0,78.0,XX.0,XXX,XX,01,  Rajasthali  Upazila,23003,2.3,0.2,0.5,0.3,0.8,0.3,0.1,00110
84.0,78.0,71.0,XXX,XX,01,  Gainda Union,5076,3.4,0.3,0.8,0.5,1.1,0.4,0.2,00110
84.0,87.0,XX.0,XXX,XX,01,  Rangamati Sadar Upazila,40728,2.1,0.3,0.4,0.2,0.7,0.4,0.1,00110
30.0,XX.0,XX.0,XXX,XX,01, Feni Zila,1143629,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
30.0,14.0,XX.0,XXX,XX,01,  Chhagalnaiya Upazila,138913,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00110
30.0,14.0,76.0,XXX,XX,01,  Pathannagar Union,32174,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
30.0,25.0,XX.0,XXX,XX,01,  Daganbhuiyan Upazila,220828,1.6,0.2,0.2,0.1,0.7,0.2,0.1,00110
30.0,25.0,12.0,XXX,XX,01,  Daganbhuiyan Union,18434,2.0,0.2,0.2,0.1,1.1,0.2,0.2,00110
30.0,25.0,38.0,XXX,XX,01,  Jailashkara Union,40222,1.3,0.2,0.1,0.1,0.5,0.2,0.1,00110
30.0,29.0,XX.0,XXX,XX,01,  Feni Sadar Upazila,355675,1.5,0.2,0.2,0.1,0.7,0.2,0.1,00110
30.0,41.0,XX.0,XXX,XX,01,  Fulgazi Upazila,115105,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00110
30.0,41.0,67.0,XXX,XX,01,  Fulgazi Union,27592,1.0,0.1,0.2,0.0,0.5,0.1,0.1,00110
30.0,51.0,XX.0,XXX,XX,01,  Parshuram Upazila,71371,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00110
30.0,94.0,XX.0,XXX,XX,01,  Sonagazi Upazila,241737,1.3,0.2,0.2,0.1,0.6,0.1,0.1,00110
30.0,94.0,66.0,XXX,XX,01,  Matiganj Union,25248,0.9,0.2,0.1,0.1,0.4,0.1,0.1,00110
75.0,XX.0,XX.0,XXX,XX,01, Noakhali Zila,2611383,1.4,0.2,0.2,0.1,0.6,0.1,0.1,00110
75.0,7.0,XX.0,XXX,XX,01,  Begumganj Upazila,416360,1.4,0.2,0.2,0.1,0.7,0.2,0.1,00110
75.0,7.0,70.0,XXX,XX,01,  Mir Warishpur Union,15801,0.9,0.2,0.1,0.0,0.3,0.2,0.1,00110
75.0,10.0,XX.0,XXX,XX,01,  Chatkhil Upazila,201858,1.4,0.3,0.2,0.1,0.6,0.2,0.1,00110
75.0,21.0,XX.0,XXX,XX,01,  Companiganj Upazila,220702,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00110
75.0,36.0,XX.0,XXX,XX,01,  Hatiya Upazila,365949,1.7,0.3,0.4,0.2,0.6,0.1,0.1,00110
75.0,36.0,47.0,XXX,XX,01,  Harni Union,16966,0.9,0.2,0.2,0.1,0.3,0.0,0.1,00110
75.0,36.0,76.0,XXX,XX,01,  Sonadia Union,28519,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
75.0,47.0,XX.0,XXX,XX,01,  Kabirhat Upazila,179496,1.9,0.2,0.4,0.1,0.8,0.2,0.1,00110
75.0,80.0,XX.0,XXX,XX,01,  Senbagh Upazila,256087,1.2,0.2,0.1,0.1,0.5,0.2,0.1,00110
75.0,80.0,13.0,XXX,XX,01,  Arjuntala Union,19107,1.8,0.2,0.2,0.1,0.9,0.2,0.1,00110
75.0,80.0,57.0,XXX,XX,01,  Kadra Union,17826,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
75.0,83.0,XX.0,XXX,XX,01,  Sonaimuri Upazila,292976,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00110
75.0,85.0,XX.0,XXX,XX,01,  Subarnachar Upazila,282863,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
75.0,85.0,36.0,XXX,XX,01,  Char Jubille Union,40977,1.1,0.2,0.1,0.1,0.5,0.1,0.1,00110
75.0,87.0,XX.0,XXX,XX,01,  Noakhali Sadar Upazila,395092,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00110
75.0,87.0,23.0,XXX,XX,01,  Ashwadia Union,28935,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
75.0,87.0,25.0,XXX,XX,01,  Binodpur Union,17766,1.1,0.1,0.1,0.0,0.4,0.3,0.1,00110
75.0,87.0,40.0,XXX,XX,01,  Char Matua Union,26929,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
75.0,87.0,60.0,XXX,XX,01,  Kadir Hanif Union,18561,1.1,0.1,0.2,0.1,0.4,0.3,0.1,00110
75.0,87.0,80.0,XXX,XX,01,  Noakhali Union,29267,0.9,0.2,0.2,0.0,0.3,0.1,0.1,00110
29.0,XX.0,XX.0,XXX,XX,01, Faridpur Zila,1641869,1.6,0.2,0.3,0.2,0.7,0.2,0.1,00110
29.0,3.0,XX.0,XXX,XX,01,  Alfadanga Upazila,101397,3.4,0.2,1.2,0.4,1.2,0.2,0.1,00110
29.0,3.0,10.0,XXX,XX,01,  Alfadanga Union,12344,1.2,0.3,0.2,0.1,0.4,0.1,0.1,00110
29.0,3.0,31.0,XXX,XX,01,  Buraich Union,19976,5.1,0.3,1.8,0.6,1.8,0.3,0.3,00110
29.0,10.0,XX.0,XXX,XX,01,  Bhanga Upazila,212555,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
29.0,10.0,13.0,XXX,XX,01,  Algi Union,21683,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
29.0,10.0,25.0,XXX,XX,01,  Chumordi Union,4250,2.6,0.1,1.0,0.3,0.6,0.3,0.3,00110
29.0,18.0,XX.0,XXX,XX,01,  Boalmari Upazila,229063,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
29.0,21.0,XX.0,XXX,XX,01,  Char Bhadrasan Upazila,40595,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
29.0,21.0,19.0,XXX,XX,01,  Char Bhadrasan Union,3597,1.0,0.3,0.1,0.0,0.4,0.2,0.0,00110
29.0,47.0,XX.0,XXX,XX,01,  Faridpur Sadar Upazila,346985,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
29.0,47.0,15.0,XXX,XX,01,  Ambikapur Union,26684,0.9,0.1,0.1,0.1,0.4,0.2,0.0,00110
29.0,56.0,XX.0,XXX,XX,01,  Madhukhali Upazila,191092,2.2,0.2,0.4,0.2,1.1,0.2,0.1,00110
29.0,56.0,52.0,XXX,XX,01,  Madhukhali Union,22110,1.2,0.1,0.1,0.1,0.6,0.2,0.1,00110
29.0,56.0,73.0,XXX,XX,01,  Noapara Union,21558,1.4,0.1,0.2,0.1,0.6,0.3,0.0,00110
29.0,62.0,XX.0,XXX,XX,01,  Nagarkanda Upazila,182093,1.8,0.2,0.3,0.2,0.7,0.2,0.2,00110
29.0,62.0,55.0,XXX,XX,01,  Laskardia Union,19761,2.2,0.1,0.4,0.2,1.0,0.2,0.3,00110
29.0,84.0,XX.0,XXX,XX,01,  Sadarpur Upazila,180178,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00110
29.0,84.0,85.0,XXX,XX,01,  Sadarpur Union,21155,1.6,0.1,0.2,0.2,0.8,0.2,0.1,00110
29.0,90.0,XX.0,XXX,XX,01,  Saltha Upazila,157911,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
29.0,90.0,16.0,XXX,XX,01,  Bhawal Union,15011,1.1,0.1,0.2,0.1,0.4,0.1,0.1,00110
29.0,90.0,78.0,XXX,XX,01,  Ramkantapur Union,12966,1.1,0.2,0.1,0.0,0.5,0.2,0.1,00110
72.0,XX.0,XX.0,XXX,XX,01, Netrakona Zila,1982459,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
72.0,4.0,XX.0,XXX,XX,01,  Atpara Upazila,134937,1.4,0.2,0.3,0.2,0.4,0.2,0.1,00110
72.0,4.0,11.0,XXX,XX,01,  Baniajan Union,11757,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
72.0,9.0,XX.0,XXX,XX,01,  Barhatta Upazila,172599,1.4,0.2,0.3,0.1,0.5,0.1,0.1,00110
72.0,9.0,23.0,XXX,XX,01,  Barhatta Union,25757,1.4,0.2,0.3,0.2,0.5,0.1,0.1,00110
72.0,18.0,XX.0,XXX,XX,01,  Durgapur Upazila,198239,1.8,0.2,0.4,0.2,0.7,0.2,0.1,00110
72.0,18.0,51.0,XXX,XX,01,  Durgapur Union,21290,2.7,0.3,0.6,0.3,1.1,0.2,0.2,00110
72.0,38.0,XX.0,XXX,XX,01,  Khaliajuri Upazila,91257,2.0,0.3,0.5,0.2,0.7,0.2,0.1,00110
72.0,38.0,40.0,XXX,XX,01,  Khaliajuri Union,8646,1.8,0.3,0.4,0.3,0.7,0.1,0.0,00110
72.0,40.0,XX.0,XXX,XX,01,  Kalmakanda Upazila,257529,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00110
72.0,40.0,35.0,XXX,XX,01,  Kalmakanda Union,33469,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
72.0,47.0,XX.0,XXX,XX,01,  Kendua Upazila,282366,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
72.0,56.0,XX.0,XXX,XX,01,  Madan Upazila,135667,1.7,0.2,0.5,0.2,0.6,0.2,0.1,00110
72.0,56.0,52.0,XXX,XX,01,  Madan Union,14699,1.5,0.2,0.3,0.2,0.6,0.1,0.1,00110
72.0,63.0,XX.0,XXX,XX,01,  Mohanganj Upazila,140314,1.4,0.3,0.3,0.1,0.5,0.1,0.1,00110
72.0,74.0,XX.0,XXX,XX,01,  Netrokona Sadar Upazila,280849,1.5,0.2,0.3,0.2,0.5,0.1,0.1,00110
72.0,83.0,XX.0,XXX,XX,01,  Purbadhala Upazila,288702,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
72.0,83.0,71.0,XXX,XX,01,  Jaria Union,18068,1.5,0.3,0.3,0.2,0.5,0.2,0.1,00110
72.0,83.0,94.0,XXX,XX,01,  Purbadhala Union,19148,1.4,0.3,0.3,0.2,0.4,0.1,0.1,00110
39.0,XX.0,XX.0,XXX,XX,01, Jamalpur Zila,1904805,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
39.0,7.0,XX.0,XXX,XX,01,  Bakshiganj Upazila,190040,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
39.0,7.0,23.0,XXX,XX,01,  Bakshiganj Union,20347,1.5,0.2,0.3,0.2,0.5,0.3,0.1,00110
39.0,15.0,XX.0,XXX,XX,01,  Dewanganj Upazila,211562,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
39.0,15.0,36.0,XXX,XX,01,  Chikajani Union,16918,1.1,0.2,0.2,0.1,0.4,0.2,0.0,00110
39.0,15.0,43.0,XXX,XX,01,  Chukaibari Union,1459,1.0,0.2,0.1,0.3,0.1,0.2,0.0,00110
39.0,29.0,XX.0,XXX,XX,01,  Islampur Upazila,259861,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00110
39.0,36.0,XX.0,XXX,XX,01,  Jamalpur Sadar Upazila,464900,1.5,0.2,0.3,0.2,0.6,0.2,0.1,00110
39.0,36.0,59.0,XXX,XX,01,  Ranagachha Union,32063,1.9,0.2,0.4,0.2,0.7,0.2,0.1,00110
39.0,58.0,XX.0,XXX,XX,01,  Madarganj Upazila,230439,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
39.0,61.0,XX.0,XXX,XX,01,  Melandaha Upazila,276860,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
39.0,61.0,85.0,XXX,XX,01,  Nangla Union,17465,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
39.0,85.0,XX.0,XXX,XX,01,  Sarishabari Upazila,271143,1.5,0.2,0.3,0.2,0.6,0.2,0.1,00110
39.0,85.0,21.0,XXX,XX,01,  Bhatara Union,31332,1.5,0.2,0.3,0.2,0.5,0.2,0.1,00110
59.0,XX.0,XX.0,XXX,XX,01, Munshiganj Zila,1259554,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00110
59.0,24.0,XX.0,XXX,XX,01,  Gazaria Upazila,151429,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
59.0,24.0,42.0,XXX,XX,01,  Gazaria Union,11459,0.9,0.2,0.1,0.1,0.3,0.1,0.1,00110
59.0,24.0,73.0,XXX,XX,01,  Imampur Union,18974,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00110
59.0,44.0,XX.0,XXX,XX,01,  Lohajang Upazila,154297,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
59.0,44.0,13.0,XXX,XX,01,  Bejgaon Union,12016,1.8,0.2,0.3,0.2,0.6,0.3,0.2,00110
59.0,44.0,94.0,XXX,XX,01,  Lohajang Teotia Union,4641,2.0,0.2,0.8,0.3,0.4,0.2,0.1,00110
59.0,56.0,XX.0,XXX,XX,01,  Munshiganj Sadar Upazila,245058,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
59.0,56.0,76.0,XXX,XX,01,  Panchasar Union,58115,1.0,0.1,0.1,0.0,0.4,0.2,0.1,00110
59.0,56.0,85.0,XXX,XX,01,  Rampal Union,35601,1.5,0.2,0.2,0.1,0.7,0.2,0.1,00110
59.0,74.0,XX.0,XXX,XX,01,  Serajdikhan Upazila,284278,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
59.0,74.0,88.0,XXX,XX,01,  Rasunia Union,18429,0.9,0.1,0.1,0.1,0.3,0.2,0.1,00110
59.0,84.0,XX.0,XXX,XX,01,  Sreenagar Upazila,245025,2.9,0.5,0.6,0.2,1.0,0.4,0.3,00110
59.0,84.0,74.0,XXX,XX,01,  Sreenagar Union,10979,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
59.0,94.0,XX.0,XXX,XX,01,  Tongibari Upazila,179467,1.1,0.2,0.1,0.1,0.4,0.2,0.1,00110
59.0,94.0,39.0,XXX,XX,01,  Dhipur Union,11532,1.0,0.1,0.0,0.2,0.3,0.1,0.1,00110
59.0,94.0,94.0,XXX,XX,01,  Sonarang Tongibari Union,5373,1.6,0.3,0.3,0.2,0.4,0.3,0.1,00110
35.0,XX.0,XX.0,XXX,XX,01, Gopalganj Zila,1043710,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00110
35.0,32.0,XX.0,XXX,XX,01,  Gopalganj Sadar Upazila,290230,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
35.0,32.0,21.0,XXX,XX,01,  Gobra Union,11085,1.2,0.3,0.2,0.1,0.5,0.2,0.1,00110
35.0,32.0,38.0,XXX,XX,01,  Jalalabad Union,14165,1.3,0.2,0.2,0.1,0.6,0.1,0.0,00110
35.0,43.0,XX.0,XXX,XX,01,  Kashiani Upazila,202263,1.5,0.2,0.3,0.1,0.6,0.1,0.1,00110
35.0,43.0,27.0,XXX,XX,01,  Kashiani Union,18838,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00110
35.0,51.0,XX.0,XXX,XX,01,  Kotalipara Upazila,218649,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
35.0,51.0,23.0,XXX,XX,01,  Ghagar Union,5184,1.4,0.2,0.3,0.2,0.5,0.1,0.1,00110
35.0,58.0,XX.0,XXX,XX,01,  Muksudpur Upazila,269695,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
35.0,91.0,XX.0,XXX,XX,01,  Tungipara Upazila,62873,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
35.0,91.0,66.0,XXX,XX,01,  Kushli Union,13641,0.9,0.1,0.1,0.1,0.4,0.1,0.1,00110
82.0,XX.0,XX.0,XXX,XX,01, Rajbari Zila,913736,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
82.0,7.0,XX.0,XXX,XX,01,  Baliakandi Upazila,197189,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
82.0,7.0,17.0,XXX,XX,01,  Baharpur Union,31622,2.0,0.3,0.5,0.2,0.7,0.2,0.1,00110
82.0,7.0,19.0,XXX,XX,01,  Baliakandi Union,20568,1.6,0.2,0.4,0.2,0.7,0.2,0.0,00110
82.0,29.0,XX.0,XXX,XX,01,  Goalanda Upazila,82542,2.4,0.2,0.7,0.2,0.9,0.3,0.1,00110
82.0,29.0,19.0,XXX,XX,01,  Chhota Bhakla Union,11487,4.5,0.2,1.5,0.4,1.9,0.3,0.1,00110
82.0,29.0,76.0,XXX,XX,01,  Ujan Char Union,20893,2.0,0.1,0.7,0.2,0.7,0.3,0.1,00110
82.0,47.0,XX.0,XXX,XX,01,  Kalukhali Upazila,150821,1.5,0.2,0.3,0.1,0.6,0.2,0.0,00110
82.0,47.0,30.0,XXX,XX,01,  Kalikapur Union,13647,1.2,0.1,0.3,0.2,0.4,0.2,0.0,00110
82.0,47.0,85.0,XXX,XX,01,  Ratandia Union,26541,1.8,0.1,0.4,0.2,0.9,0.2,0.0,00110
82.0,73.0,XX.0,XXX,XX,01,  Pangsha Upazila,210336,1.7,0.2,0.4,0.2,0.7,0.2,0.1,00110
82.0,73.0,25.0,XXX,XX,01,  Jashai Union,16076,1.8,0.2,0.5,0.1,0.5,0.3,0.1,00110
82.0,73.0,75.0,XXX,XX,01,  Babupara Union,14123,1.3,0.2,0.2,0.1,0.6,0.1,0.1,00110
82.0,76.0,XX.0,XXX,XX,01,  Rajbari Sadar Upazila,272848,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00110
82.0,76.0,36.0,XXX,XX,01,  Dadshi Union,17584,1.2,0.2,0.2,0.1,0.4,0.3,0.1,00110
82.0,76.0,51.0,XXX,XX,01,  Mizanpur Union,33548,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00110
61.0,XX.0,XX.0,XXX,XX,01, Mymensingh Zila,4312145,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00110
61.0,13.0,XX.0,XXX,XX,01,  Bhaluka Upazila,368732,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,13.0,14.0,XXX,XX,01,  Bhaluka Union,17734,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,13.0,69.0,XXX,XX,01,  Mallikbari Union,21288,1.5,0.2,0.3,0.1,0.6,0.2,0.0,00110
61.0,16.0,XX.0,XXX,XX,01,  Dhobaura Upazila,189357,1.2,0.2,0.2,0.1,0.4,0.1,0.1,00110
61.0,16.0,36.0,XXX,XX,01,  Dhobaura Union,27012,1.2,0.2,0.2,0.1,0.4,0.2,0.0,00110
61.0,20.0,XX.0,XXX,XX,01,  Fulbaria Upazila,397883,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
61.0,20.0,17.0,XXX,XX,01,  Bakta Union,32271,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
61.0,20.0,47.0,XXX,XX,01,  Fulbaria Union,19393,1.7,0.3,0.3,0.1,0.6,0.2,0.1,00110
61.0,22.0,XX.0,XXX,XX,01,  Gaffargaon Upazila,388105,1.6,0.2,0.3,0.1,0.6,0.2,0.1,00110
61.0,22.0,82.0,XXX,XX,01,  Saltia Union,16064,1.3,0.1,0.2,0.2,0.3,0.2,0.2,00110
61.0,23.0,XX.0,XXX,XX,01,  Gauripur Upazila,297487,1.4,0.3,0.3,0.1,0.5,0.2,0.1,00110
61.0,24.0,XX.0,XXX,XX,01,  Haluaghat Upazila,278333,1.9,0.2,0.4,0.2,0.7,0.2,0.1,00110
61.0,24.0,61.0,XXX,XX,01,  Haluaghat Union,36576,2.0,0.2,0.4,0.2,0.8,0.3,0.1,00110
61.0,31.0,XX.0,XXX,XX,01,  Ishwarganj Upazila,342117,1.4,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,31.0,40.0,XXX,XX,01,  Ishwarganj Union,15623,1.6,0.3,0.2,0.1,0.6,0.1,0.2,00110
61.0,52.0,XX.0,XXX,XX,01,  Mymensingh Sadar Upazila,385815,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,52.0,33.0,XXX,XX,01,  Char Ishwardia Union,16628,1.4,0.2,0.3,0.1,0.6,0.2,0.0,00110
61.0,52.0,40.0,XXX,XX,01,  Char Nilakshmia Union,29975,1.2,0.2,0.2,0.1,0.4,0.2,0.1,00110
61.0,52.0,67.0,XXX,XX,01,  Khagdahar Union,35649,1.1,0.2,0.1,0.1,0.5,0.2,0.0,00110
61.0,65.0,XX.0,XXX,XX,01,  Muktagachha Upazila,365558,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,72.0,XX.0,XXX,XX,01,  Nandail Upazila,359314,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
61.0,72.0,13.0,XXX,XX,01,  Achargaon Union,17076,1.3,0.2,0.3,0.1,0.4,0.1,0.1,00110
61.0,72.0,23.0,XXX,XX,01,  Chandipasha Union,35853,1.3,0.3,0.2,0.1,0.5,0.2,0.1,00110
61.0,81.0,XX.0,XXX,XX,01,  Phulpur Upazila,576138,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
61.0,94.0,XX.0,XXX,XX,01,  Trishal Upazila,363306,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00110
61.0,94.0,66.0,XXX,XX,01,  Rampur Union,10706,0.7,0.0,0.1,0.0,0.3,0.2,0.0,00110
67.0,XX.0,XX.0,XXX,XX,01, Narayanganj Zila,1959261,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
67.0,2.0,XX.0,XXX,XX,01,  Araihazar Upazila,362127,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00110
67.0,2.0,23.0,XXX,XX,01,  Araihazar Union,21196,1.3,0.2,0.2,0.1,0.6,0.1,0.2,00110
67.0,2.0,87.0,XXX,XX,01,  Satgram Union,31705,0.9,0.1,0.1,0.0,0.4,0.1,0.0,00110
67.0,4.0,XX.0,XXX,XX,01,  Sonargaon Upazila,367562,1.0,0.2,0.2,0.1,0.3,0.1,0.1,00110
67.0,6.0,XX.0,XXX,XX,01,  Bandar Upazila,146550,1.0,0.2,0.2,0.1,0.3,0.2,0.1,00110
67.0,58.0,XX.0,XXX,XX,01,  Narayanganj Sadar Upazila,780510,0.8,0.1,0.2,0.1,0.3,0.1,0.1,00110
67.0,68.0,XX.0,XXX,XX,01,  Rupganj Upazila,302512,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00110
67.0,68.0,63.0,XXX,XX,01,  Mura Para Union,9231,0.9,0.2,0.1,0.1,0.2,0.3,0.1,00110
67.0,68.0,79.0,XXX,XX,01,  Rupganj Union,38429,1.1,0.2,0.1,0.0,0.5,0.2,0.1,00110
33.0,XX.0,XX.0,XXX,XX,01, Gazipur Zila,2366338,1.0,0.2,0.2,0.1,0.4,0.1,0.1,00110
33.0,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,1130963,0.7,0.2,0.1,0.1,0.2,0.1,0.1,00110
33.0,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,319810,1.1,0.2,0.2,0.1,0.4,0.2,0.1,00110
33.0,32.0,66.0,XXX,XX,01,  Mouchak Union,99002,0.7,0.1,0.1,0.0,0.2,0.1,0.1,00110
33.0,32.0,76.0,XXX,XX,01,  Sreefaltali Union,19227,1.2,0.1,0.1,0.1,0.4,0.3,0.1,00110
33.0,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,219846,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
33.0,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,329176,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00110
33.0,36.0,43.0,XXX,XX,01,  Kapasia Union,30923,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
33.0,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,366543,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
56.0,XX.0,XX.0,XXX,XX,01, Manikganj Zila,1264157,1.5,0.2,0.3,0.2,0.6,0.2,0.1,00110
56.0,10.0,XX.0,XXX,XX,01,  Daulatpur Upazila,160108,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00110
56.0,10.0,28.0,XXX,XX,01,  Chak Mirpur Union,17513,1.9,0.4,0.2,0.2,0.9,0.2,0.1,00110
56.0,22.0,XX.0,XXX,XX,01,  Ghior Upazila,139657,1.5,0.2,0.3,0.1,0.6,0.2,0.1,00110
56.0,22.0,47.0,XXX,XX,01,  Ghior Union,17709,1.5,0.2,0.4,0.2,0.5,0.2,0.1,00110
56.0,28.0,XX.0,XXX,XX,01,  Harirampur Upazila,137074,1.5,0.2,0.3,0.1,0.5,0.3,0.0,00110
56.0,28.0,29.0,XXX,XX,01,  Boyra Union,8048,2.1,0.2,0.4,0.3,0.8,0.4,0.0,00110
56.0,46.0,XX.0,XXX,XX,01,  Manikganj Sadar Upazila,237305,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00110
56.0,46.0,87.0,XXX,XX,01,  Nabagram Union,17860,1.5,0.1,0.3,0.2,0.6,0.2,0.1,00110
56.0,70.0,XX.0,XXX,XX,01,  Saturia Upazila,162776,1.3,0.2,0.3,0.2,0.5,0.2,0.1,00110
56.0,70.0,19.0,XXX,XX,01,  Baliati Union,11163,1.5,0.1,0.4,0.1,0.5,0.1,0.2,00110
56.0,70.0,85.0,XXX,XX,01,  Saturia Union,16103,1.2,0.1,0.2,0.2,0.4,0.1,0.1,00110
56.0,78.0,XX.0,XXX,XX,01,  Shibalaya Upazila,166671,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00110
56.0,78.0,71.0,XXX,XX,01,  Ulail Union,20610,1.4,0.2,0.2,0.2,0.6,0.2,0.1,00110
56.0,82.0,XX.0,XXX,XX,01,  Singair Upazila,260566,1.6,0.2,0.3,0.2,0.5,0.2,0.1,00110
