ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Households-Total,Households-General,Households-Institutional,Households-Others,Population-Both,Population-Male,Population-Female,Sex Ratio,check_var
22,24,35,XXX,XX,01,  Idgaon Union,2920,2919,1,0,16129,7977,8152.0,98.0,00110
22,24,42,XXX,XX,01,  Islamabad Union,1312,1311,0,1,7167,3608,3559.0,101.0,00110
22,56,83,XXX,XX,01,  Pekua Union,3080,3074,0,6,16111,8019,8092.0,99.0,00110
22,66,15,XXX,XX,01,  Fatekharkul Union,263,260,0,3,1303,621,682.0,91.0,00110
22,66,38,XXX,XX,01,  Joarianala Union,2610,2610,0,0,14517,7237,7280.0,99.0,00110
22,90,63,XXX,XX,01,  Teknaf Union,3804,3792,1,11,21324,10791,10533.0,102.0,00110
22,94,47,XXX,XX,01,  Raja Palong Union,5403,5385,2,16,29578,14780,14798.0,100.0,00110
15,04,15,XXX,XX,01,  Anowara Union,1012,1005,0,7,4794,2271,2523.0,90.0,00110
15,37,59,XXX,XX,01,  Hathazari Union,14268,13731,333,204,74565,39329,35236.0,112.0,00110
15,47,62,XXX,XX,01,  Lohagara Union,727,725,1,1,4195,1970,2225.0,89.0,00110
15,53,59,XXX,XX,01,  Mirsharai Union,2440,2437,1,2,13442,6313,7129.0,89.0,00110
15,70,34,XXX,XX,01,  Mariamnagar Union,3020,3015,0,5,15903,7695,8208.0,94.0,00110
15,70,60,XXX,XX,01,  Pomara Union,128,127,1,0,670,352,318.0,111.0,00110
15,78,40,XXX,XX,01,  Harispur Union,85,85,0,0,344,157,187.0,84.0,00110
15,82,36,XXX,XX,01,  Dhemsa Union,1099,1076,0,23,6667,3546,3121.0,114.0,00110
84,07,71,XXX,XX,01,  Rupakari Union,788,786,1,1,3412,1775,1637.0,108.0,00110
84,21,47,XXX,XX,01,  Barkal Union,880,865,4,11,4610,2477,2133.0,116.0,00110
84,25,19,XXX,XX,01,  Betbunia Union,1535,1518,0,17,6738,3378,3360.0,101.0,00110
84,29,23,XXX,XX,01,  Belai Chhari Union,1246,1221,3,22,6115,3289,2826.0,116.0,00110
84,36,57,XXX,XX,01,  Kaptai Union,460,460,0,0,2164,1143,1021.0,112.0,00110
84,47,57,XXX,XX,01,  Jurai Chhari Union,683,678,2,3,3039,1587,1452.0,109.0,00110
84,58,67,XXX,XX,01,  Langadu Union,784,782,0,2,3697,1883,1814.0,104.0,00110
84,75,57,XXX,XX,01,  Naniarchar Union,1261,1256,0,5,5988,3114,2874.0,108.0,00110
84,78,71,XXX,XX,01,  Gainda Union,1213,1207,2,4,5076,2561,2515.0,102.0,00110
30,14,76,XXX,XX,01,  Pathannagar Union,6333,6316,8,9,32174,15204,16970.0,90.0,00110
30,25,12,XXX,XX,01,  Daganbhuiyan Union,3435,3408,3,24,18434,8351,10083.0,83.0,00110
30,25,38,XXX,XX,01,  Jailashkara Union,7815,7746,8,61,40222,18895,21327.0,89.0,00110
30,41,67,XXX,XX,01,  Fulgazi Union,5248,5146,1,101,27592,14291,13301.0,107.0,00110
30,94,66,XXX,XX,01,  Matiganj Union,4883,4881,2,0,25248,11734,13514.0,87.0,00110
75,07,70,XXX,XX,01,  Mir Warishpur Union,2904,2903,0,1,15801,7133,8668.0,82.0,00110
75,36,47,XXX,XX,01,  Harni Union,3531,3524,0,7,16966,8489,8477.0,100.0,00110
75,36,76,XXX,XX,01,  Sonadia Union,5171,5159,0,12,28519,13846,14673.0,94.0,00110
75,80,13,XXX,XX,01,  Arjuntala Union,3692,3679,0,13,19107,8390,10717.0,78.0,00110
75,80,57,XXX,XX,01,  Kadra Union,3512,3507,1,4,17826,7881,9945.0,79.0,00110
75,85,36,XXX,XX,01,  Char Jubille Union,7648,7614,1,33,40977,19637,21340.0,92.0,00110
75,87,23,XXX,XX,01,  Ashwadia Union,5678,5672,2,4,28935,13922,15013.0,93.0,00110
75,87,25,XXX,XX,01,  Binodpur Union,3538,3537,0,1,17766,8434,9332.0,90.0,00110
75,87,40,XXX,XX,01,  Char Matua Union,5376,5365,1,10,26929,12635,14294.0,88.0,00110
75,87,60,XXX,XX,01,  Kadir Hanif Union,3423,3421,0,2,18561,9084,9477.0,96.0,00110
75,87,80,XXX,XX,01,  Noakhali Union,5312,5299,6,7,29267,14166,15101.0,94.0,00110
29,03,10,XXX,XX,01,  Alfadanga Union,2741,2737,0,4,12344,5809,6535.0,89.0,00110
29,03,31,XXX,XX,01,  Buraich Union,4405,4395,3,7,19976,9608,10368.0,93.0,00110
29,10,13,XXX,XX,01,  Algi Union,4588,4583,3,2,21683,10435,11248.0,93.0,00110
29,10,25,XXX,XX,01,  Chumordi Union,988,988,0,0,4250,2010,2240.0,90.0,00110
29,21,19,XXX,XX,01,  Char Bhadrasan Union,771,770,1,0,3597,1677,1920.0,87.0,00110
29,47,15,XXX,XX,01,  Ambikapur Union,5539,5533,3,3,26684,13488,13196.0,102.0,00110
29,56,52,XXX,XX,01,  Madhukhali Union,4976,4969,1,6,22110,10942,11168.0,98.0,00110
29,56,73,XXX,XX,01,  Noapara Union,4837,4826,2,9,21558,10921,10637.0,103.0,00110
29,62,55,XXX,XX,01,  Laskardia Union,4296,4291,4,1,19761,9932,9829.0,101.0,00110
29,84,85,XXX,XX,01,  Sadarpur Union,4513,4499,4,10,21155,10484,10671.0,98.0,00110
29,90,16,XXX,XX,01,  Bhawal Union,3215,3213,0,2,15011,7325,7686.0,95.0,00110
29,90,78,XXX,XX,01,  Ramkantapur Union,2615,2612,1,2,12966,6456,6510.0,99.0,00110
72,04,11,XXX,XX,01,  Baniajan Union,2632,2629,1,2,11757,5790,5967.0,97.0,00110
72,09,23,XXX,XX,01,  Barhatta Union,5591,5587,1,3,25757,12941,12816.0,101.0,00110
72,18,51,XXX,XX,01,  Durgapur Union,4937,4931,2,4,21290,10492,10798.0,97.0,00110
72,38,40,XXX,XX,01,  Khaliajuri Union,1633,1629,3,1,8646,4372,4274.0,102.0,00110
72,40,35,XXX,XX,01,  Kalmakanda Union,7024,7009,1,14,33469,16691,16778.0,99.0,00110
72,56,52,XXX,XX,01,  Madan Union,2982,2981,0,1,14699,7401,7298.0,101.0,00110
72,83,71,XXX,XX,01,  Jaria Union,3868,3863,0,5,18068,8971,9097.0,99.0,00110
72,83,94,XXX,XX,01,  Purbadhala Union,4342,4337,1,4,19148,9464,9684.0,98.0,00110
39,07,23,XXX,XX,01,  Bakshiganj Union,4843,4840,2,1,20347,10103,10244.0,99.0,00110
39,15,36,XXX,XX,01,  Chikajani Union,3992,3990,0,2,16918,8418,8500.0,99.0,00110
39,15,43,XXX,XX,01,  Chukaibari Union,383,383,0,0,1459,702,757.0,93.0,00110
39,36,59,XXX,XX,01,  Ranagachha Union,7982,7977,2,3,32063,15381,16682.0,92.0,00110
39,61,85,XXX,XX,01,  Nangla Union,4534,4528,3,3,17465,8523,8942.0,95.0,00110
39,85,21,XXX,XX,01,  Bhatara Union,7866,7863,0,3,31332,15148,16184.0,94.0,00110
59,24,42,XXX,XX,01,  Gazaria Union,2642,2638,0,4,11459,5502,5957.0,92.0,00110
59,24,73,XXX,XX,01,  Imampur Union,4198,4186,4,8,18974,9242,9732.0,95.0,00110
59,44,13,XXX,XX,01,  Bejgaon Union,2793,2763,4,26,12016,5680,6336.0,90.0,00110
59,44,94,XXX,XX,01,  Lohajang Teotia Union,997,994,0,3,4641,2329,2312.0,101.0,00110
59,56,76,XXX,XX,01,  Panchasar Union,12136,11734,54,348,58115,30447,27668.0,110.0,00110
59,56,85,XXX,XX,01,  Rampal Union,7483,7463,9,11,35601,18417,17184.0,107.0,00110
59,74,88,XXX,XX,01,  Rasunia Union,4013,3994,2,17,18429,9149,9280.0,99.0,00110
59,84,74,XXX,XX,01,  Sreenagar Union,2448,2441,2,5,10979,5372,5607.0,96.0,00110
59,94,39,XXX,XX,01,  Dhipur Union,2419,2410,3,6,11532,5651,5881.0,96.0,00110
59,94,94,XXX,XX,01,  Sonarang Tongibari Union,1218,1206,1,11,5373,2679,2694.0,99.0,00110
35,32,21,XXX,XX,01,  Gobra Union,2608,2589,8,11,11085,5534,5551.0,100.0,00110
35,32,38,XXX,XX,01,  Jalalabad Union,3138,3135,3,0,14165,6953,7212.0,96.0,00110
35,43,27,XXX,XX,01,  Kashiani Union,4253,4241,4,8,18838,9052,9786.0,92.0,00110
35,51,23,XXX,XX,01,  Ghagar Union,1069,1068,0,1,5184,2586,2598.0,100.0,00110
35,91,66,XXX,XX,01,  Kushli Union,2820,2819,1,0,13641,6751,6890.0,98.0,00110
82,07,17,XXX,XX,01,  Baharpur Union,6909,6896,2,11,31622,15977,15645.0,102.0,00110
82,07,19,XXX,XX,01,  Baliakandi Union,4407,4403,2,2,20568,10281,10287.0,100.0,00110
82,29,19,XXX,XX,01,  Chhota Bhakla Union,2571,2567,0,4,11487,5477,6010.0,91.0,00110
82,29,76,XXX,XX,01,  Ujan Char Union,4493,4493,0,0,20893,10319,10574.0,98.0,00110
82,47,30,XXX,XX,01,  Kalikapur Union,3117,3114,0,3,13647,6702,6945.0,97.0,00110
82,47,85,XXX,XX,01,  Ratandia Union,5933,5927,2,4,26541,13190,13351.0,99.0,00110
82,73,25,XXX,XX,01,  Jashai Union,3811,3806,1,4,16076,8037,8039.0,100.0,00110
82,73,75,XXX,XX,01,  Babupara Union,3284,3280,0,4,14123,7179,6944.0,103.0,00110
82,76,36,XXX,XX,01,  Dadshi Union,3910,3909,0,1,17584,8362,9222.0,91.0,00110
82,76,51,XXX,XX,01,  Mizanpur Union,7647,7645,0,2,33548,16291,17257.0,94.0,00110
61,13,14,XXX,XX,01,  Bhaluka Union,4202,4147,1,54,17734,8966,8768.0,102.0,00110
61,13,69,XXX,XX,01,  Mallikbari Union,5173,5165,2,6,21288,10493,10795.0,97.0,00110
61,16,36,XXX,XX,01,  Dhobaura Union,6144,6144,0,0,27012,13418,13594.0,99.0,00110
61,20,17,XXX,XX,01,  Bakta Union,7397,7384,0,13,32271,15917,16354.0,97.0,00110
61,20,47,XXX,XX,01,  Fulbaria Union,4517,4516,0,1,19393,9608,9785.0,98.0,00110
61,22,82,XXX,XX,01,  Saltia Union,3627,3624,0,3,16064,8007,8057.0,99.0,00110
61,24,61,XXX,XX,01,  Haluaghat Union,8664,8645,9,10,36576,18131,18445.0,98.0,00110
61,31,40,XXX,XX,01,  Ishwarganj Union,3247,3233,4,10,15623,7931,7692.0,103.0,00110
61,52,33,XXX,XX,01,  Char Ishwardia Union,3541,3540,1,0,16628,8322,8306.0,100.0,00110
61,52,40,XXX,XX,01,  Char Nilakshmia Union,6561,6554,4,3,29975,14954,15021.0,100.0,00110
61,52,67,XXX,XX,01,  Khagdahar Union,7893,7879,7,7,35649,17712,17937.0,99.0,00110
61,72,13,XXX,XX,01,  Achargaon Union,3629,3629,0,0,17076,8465,8611.0,98.0,00110
61,72,23,XXX,XX,01,  Chandipasha Union,7656,7649,4,3,35853,17609,18244.0,97.0,00110
61,94,66,XXX,XX,01,  Rampur Union,2372,2372,0,0,10706,5428,5278.0,103.0,00110
67,02,23,XXX,XX,01,  Araihazar Union,4793,4780,4,9,21196,10658,10538.0,101.0,00110
67,02,87,XXX,XX,01,  Satgram Union,6338,6324,6,8,31705,16028,15677.0,102.0,00110
67,68,63,XXX,XX,01,  Mura Para Union,2122,2104,6,12,9231,4694,4537.0,103.0,00110
67,68,79,XXX,XX,01,  Rupganj Union,8296,8264,6,26,38429,19584,18845.0,104.0,00110
33,32,66,XXX,XX,01,  Mouchak Union,21645,21236,20,389,99002,51306,47696.0,108.0,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,4011,3995,5,11,19227,9593,9634.0,100.0,00110
33,36,43,XXX,XX,01,  Kapasia Union,7068,7013,29,26,30923,14990,15933.0,94.0,00110
56,10,28,XXX,XX,01,  Chak Mirpur Union,4156,4149,4,3,17513,8523,8990.0,95.0,00110
56,22,47,XXX,XX,01,  Ghior Union,4073,4064,0,9,17709,8736,8973.0,97.0,00110
56,28,29,XXX,XX,01,  Boyra Union,1986,1982,0,4,8048,3604,4444.0,81.0,00110
56,46,87,XXX,XX,01,  Nabagram Union,4363,4354,4,5,17860,8508,9352.0,91.0,00110
56,70,19,XXX,XX,01,  Baliati Union,2588,2587,1,0,11163,5417,5746.0,94.0,00110
56,70,85,XXX,XX,01,  Saturia Union,3725,3720,2,3,16103,8013,8090.0,99.0,00110
56,78,71,XXX,XX,01,  Ulail Union,4913,4909,0,4,20610,10184,10426.0,98.0,00110
26,14,35,XXX,XX,01,  Dhamrai Union,1976,1973,2,1,9207,4592,4615.0,100.0,00110
26,62,13,XXX,XX,01,  Bakshanagar Union,4570,4527,3,40,19703,9306,10397.0,90.0,00110
26,62,74,XXX,XX,01,  Kalakopa Union,1554,1533,1,20,6585,3036,3549.0,86.0,00110
86,14,77,XXX,XX,01,  Rambhadrapur Union,3810,3804,0,6,17688,8225,9463.0,87.0,00110
86,25,23,XXX,XX,01,  Darul Aman Union,1414,1414,0,0,6571,3004,3567.0,84.0,00110
86,36,35,XXX,XX,01,  Idilpur Union,5732,5718,1,13,26672,12573,14099.0,89.0,00110
54,80,95,XXX,XX,01,  Rajoir Union,554,554,0,0,2718,1426,1292.0,110.0,00110
54,87,18,XXX,XX,01,  Bayratala Uttar Union,1154,1153,0,1,5184,2476,2708.0,91.0,00110
54,87,42,XXX,XX,01,  Ditiyakhanda Union,2316,2314,1,1,10254,4939,5315.0,93.0,00110
93,09,11,XXX,XX,01,  Basail Union,3234,3230,2,2,13210,6209,7001.0,89.0,00110
93,23,23,XXX,XX,01,  Delduar Union,3992,3977,0,15,16840,8000,8840.0,90.0,00110
93,47,58,XXX,XX,01,  Kok Dahara Union,6648,6610,0,38,26312,12888,13424.0,96.0,00110
93,57,21,XXX,XX,01,  Alokdia Union,6760,6759,0,1,26058,12865,13193.0,98.0,00110
93,66,36,XXX,XX,01,  Bhaora Union,3159,3157,0,2,13448,6406,7042.0,91.0,00110
93,66,39,XXX,XX,01,  Bhatgram Union,4999,4996,0,3,21343,10155,11188.0,91.0,00110
93,66,67,XXX,XX,01,  Latifpur Union,3367,3366,1,0,14995,6964,8031.0,87.0,00110
93,76,73,XXX,XX,01,  Nagarpur Union,3199,3198,1,0,13928,6579,7349.0,90.0,00110
93,85,27,XXX,XX,01,  Gazaria Union,8457,8429,2,26,29753,14004,15749.0,89.0,00110
93,85,81,XXX,XX,01,  Kalia Union,11295,11271,5,19,45884,21784,24100.0,90.0,00110
48,02,23,XXX,XX,01,  Austagram Union,632,632,0,0,2984,1443,1541.0,94.0,00110
48,33,43,XXX,XX,01,  Dhanpur Union,2717,2602,0,115,12078,6118,5960.0,103.0,00110
48,33,51,XXX,XX,01,  Itna Union,880,833,0,47,4117,2151,1966.0,109.0,00110
48,59,81,XXX,XX,01,  Mithamain Union,1439,1439,0,0,6609,3437,3172.0,108.0,00110
48,76,76,XXX,XX,01,  Nikli Union,2929,2927,1,1,12919,6431,6488.0,99.0,00110
48,92,94,XXX,XX,01,  Tarail Sachail Union,3430,3425,0,5,16120,8033,8087.0,99.0,00110
89,37,25,XXX,XX,01,  Jhenaigati Union,7287,7276,2,9,26989,13302,13687.0,97.0,00110
68,07,13,XXX,XX,01,  Bajnaba Union,3664,3660,1,3,15791,7579,8212.0,92.0,00110
68,52,33,XXX,XX,01,  Chandanbari Union,2877,2867,1,9,12493,5802,6691.0,87.0,00110
68,52,67,XXX,XX,01,  Kanchikata Union,5312,5300,2,10,23079,10951,12128.0,90.0,00110
68,52,94,XXX,XX,01,  Shukundi Union,4043,4026,6,11,18002,8513,9489.0,90.0,00110
68,60,25,XXX,XX,01,  Chinishpur Union,10047,9877,8,162,46377,23489,22888.0,103.0,00110
68,60,47,XXX,XX,01,  Kanthalia Union,7906,7899,1,6,38014,19013,19001.0,100.0,00110
68,60,53,XXX,XX,01,  Nuralla Pur U/C Union,4474,4419,0,55,21627,11157,10470.0,107.0,00110
68,60,59,XXX,XX,01,  Mahishasura Union,6465,6408,6,51,32453,16526,15927.0,104.0,00110
68,63,15,XXX,XX,01,  Char Sindur Union,4293,4279,11,3,19050,9275,9775.0,95.0,00110
68,63,79,XXX,XX,01,  Jinardi Union,5245,5234,8,3,23640,11607,12033.0,96.0,00110
68,64,14,XXX,XX,01,  Alipura Union,2717,2716,0,1,12520,5998,6522.0,92.0,00110
68,64,74,XXX,XX,01,  Palashtali Union,5970,5959,5,6,26974,12746,14228.0,90.0,00110
68,76,21,XXX,XX,01,  Baghaba Union,5875,5872,0,3,28090,13714,14376.0,95.0,00110
68,76,73,XXX,XX,01,  Masimpur Union,4826,4816,6,4,22844,10975,11869.0,92.0,00110
33,32,66,XXX,XX,01,  Mouchak Union,21645,21236,20,389,99002,51306,47696.0,108.0,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,4011,3995,5,11,19227,9593,9634.0,100.0,00110
33,36,43,XXX,XX,01,  Kapasia Union,7068,7013,29,26,30923,14990,15933.0,94.0,00110
90,18,77,XXX,XX,01,  Palash Union,4957,4953,0,4,25737,12799,12938.0,99.0,00110
90,23,13,XXX,XX,01,  Chhatak Union,1898,1896,1,1,10955,5314,5641.0,94.0,00110
90,23,47,XXX,XX,01,  Dakshin Islampur Union,4472,4468,2,2,27931,14159,13772.0,103.0,00110
90,23,76,XXX,XX,01,  Noarai Union,6156,6143,1,12,35611,17443,18168.0,96.0,00110
90,27,33,XXX,XX,01,  Joykalas Union,5485,5471,3,11,31655,15701,15954.0,98.0,00110
90,29,28,XXX,XX,01,  Derai Sarmangal Union,2605,2603,0,2,13391,6761,6630.0,102.0,00110
90,29,47,XXX,XX,01,  Karimpur Union,3472,3455,0,17,19998,10206,9792.0,104.0,00110
90,32,38,XXX,XX,01,  Dharmapasha Union,4392,4389,0,3,22262,11104,11158.0,100.0,00110
90,32,57,XXX,XX,01,  Madhyanagar Union,3304,3295,0,9,16317,8109,8208.0,99.0,00110
90,33,27,XXX,XX,01,  Dakshin Dowarabazar Union,1524,1523,0,1,7916,3921,3995.0,98.0,00110
90,50,67,XXX,XX,01,  Jamalganj Union,7852,7847,0,5,43758,22176,21582.0,103.0,00110
90,50,81,XXX,XX,01,  Sachna Bazar Union,4048,4043,0,5,23762,12019,11743.0,102.0,00110
90,86,47,XXX,XX,01,  Bahara Union,4295,4293,0,2,23601,11720,11881.0,99.0,00110
90,89,10,XXX,XX,01,  Aftabnagar Union,2995,2991,2,2,17703,8790,8913.0,99.0,00110
90,89,39,XXX,XX,01,  Lakshmansree Union,2388,2388,0,0,14016,6983,7033.0,99.0,00110
90,92,64,XXX,XX,01,  Tahirpur Union,1771,1770,0,1,9527,4763,4764.0,100.0,00110
36,02,13,XXX,XX,01,  Ajmiriganj Union,1386,1383,0,3,7318,3619,3699.0,98.0,00110
36,05,11,XXX,XX,01,  Bahubal Union,4725,4719,0,6,24964,12424,12540.0,99.0,00110
36,11,11,XXX,XX,01,  Uttar Purba Baniachang Union,1547,1547,0,0,8987,4374,4613.0,95.0,00110
36,11,18,XXX,XX,01,  Dakshin Purba Baniyachang Union,4368,4365,1,2,24929,12049,12880.0,94.0,00110
36,11,25,XXX,XX,01,  Dakshin Paschim Baniyachang Union,3291,3280,3,8,18591,8960,9631.0,93.0,00110
36,44,22,XXX,XX,01,  Gopaya Union,3757,3701,7,49,21313,11068,10245.0,108.0,00110
36,44,76,XXX,XX,01,  Richi Union,4439,4439,0,0,25048,12443,12605.0,99.0,00110
36,68,13,XXX,XX,01,  Bamai Union,3390,3381,1,8,17666,8325,9341.0,89.0,00110
36,68,54,XXX,XX,01,  Lakhai Union,3790,3788,0,2,19130,9208,9922.0,93.0,00110
36,71,17,XXX,XX,01,  Bagasura Union,4909,4897,3,9,25559,12507,13052.0,96.0,00110
36,77,14,XXX,XX,01,  Bausha Union,4831,4823,1,7,28044,13685,14359.0,95.0,00110
36,77,65,XXX,XX,01,  Kargaon Union,5061,5040,0,21,28013,13829,14184.0,97.0,00110
36,77,73,XXX,XX,01,  Kurshi Union,4359,4340,4,15,25713,12495,13218.0,95.0,00110
36,77,80,XXX,XX,01,  Nabiganj Union,3332,3327,1,4,18160,8966,9194.0,98.0,00110
91,08,11,XXX,XX,01,  Balaganj Union,3160,3147,3,10,19694,9672,10022.0,97.0,00110
91,20,21,XXX,XX,01,  Bishwanath Union,2877,2859,0,18,17954,8826,9128.0,97.0,00110
91,27,11,XXX,XX,01,  Islampur Paschim Union,5730,5661,4,65,34440,17955,16485.0,109.0,00110
91,31,36,XXX,XX,01,  Baraikandi Union,1421,1412,6,3,8228,4312,3916.0,110.0,00110
91,31,45,XXX,XX,01,  Kuchai Union,2717,2713,3,1,16873,8562,8311.0,103.0,00110
91,31,65,XXX,XX,01,  Mollargaon Union,4927,4923,1,3,27651,13706,13945.0,98.0,00110
91,35,23,XXX,XX,01,  Fenchuganj Union,3400,3389,0,11,21020,9872,11148.0,89.0,00110
91,38,43,XXX,XX,01,  Fulbari Union,3707,3703,1,3,22863,11428,11435.0,100.0,00110
91,41,42,XXX,XX,01,  Paschim Jaflong Union,6748,6717,4,27,41364,20540,20824.0,99.0,00110
91,41,52,XXX,XX,01,  Lengura Union,5382,5372,0,10,34328,17307,17021.0,102.0,00110
91,53,63,XXX,XX,01,  Nijpat Union,3674,3669,1,4,20609,10081,10528.0,96.0,00110
91,62,42,XXX,XX,01,  Khadim Para Union,8413,8294,21,98,48087,24784,23303.0,106.0,00110
91,62,90,XXX,XX,01,  Tuker Bazar Union,9074,9017,21,36,53264,27867,25397.0,110.0,00110
91,94,57,XXX,XX,01,  Kholachhara Union,2844,2843,1,0,16889,8463,8426.0,100.0,00110
91,94,85,XXX,XX,01,  Zakiganj Union,2465,2458,0,7,14061,6875,7186.0,96.0,00110
58,14,13,XXX,XX,01,  Barlekha Union,3764,3749,0,15,21928,10471,11457.0,91.0,00110
58,35,47,XXX,XX,01,  Jaifarnagar Union,4509,4500,0,9,26182,12677,13505.0,94.0,00110
58,56,38,XXX,XX,01,  Kamalganj Union,1626,1626,0,0,7986,3936,4050.0,97.0,00110
58,65,65,XXX,XX,01,  Kulaura Union,3106,3101,1,4,15698,7554,8144.0,93.0,00110
58,80,63,XXX,XX,01,  Rajnagar Union,3567,3554,2,11,19093,9363,9730.0,96.0,00110
58,80,73,XXX,XX,01,  Tengra Union,4593,4591,0,2,24122,11820,12302.0,96.0,00110
58,83,85,XXX,XX,01,  Sreemangal Union,7919,7877,4,38,38352,19277,19075.0,101.0,00110
