ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
69.0,63.0,20.0,XXX,XX,XX,  Bara Harishpur Union Total,17324,14547,9099,6942,8225,7605,54.4,56.7,52.0,00111
69.0,63.0,23.0,XXX,XX,XX,  Bipra Belgharia Union Total,13059,13398,6903,6317,6156,7081,49.4,52.2,46.5,00111
69.0,63.0,26.0,XXX,XX,XX,  Brahmapur Union Total,9689,8646,5056,4095,4633,4551,52.8,55.3,50.4,00111
69.0,63.0,29.0,XXX,XX,XX,  Chhatni Union Total,16253,15384,8491,7305,7762,8079,51.4,53.8,49.0,00111
69.0,63.0,36.0,XXX,XX,XX,  Dighapatia Union Total,14779,16106,7877,7674,6902,8432,47.9,50.7,45.0,00111
69.0,63.0,43.0,XXX,XX,XX,  Halsa Union Total,10508,12310,5385,5814,5123,6496,46.1,48.1,44.1,00111
69.0,63.0,51.0,XXX,XX,XX,  Kafuria Union Total,15205,12851,7897,6052,7308,6799,54.2,56.6,51.8,00111
69.0,63.0,58.0,XXX,XX,XX,  Khajuria Union Total,8508,8448,4543,3774,3965,4674,50.2,54.6,45.9,00111
69.0,63.0,65.0,XXX,XX,XX,  Lakshmipur Kholaba Union Total,12615,12354,6500,5805,6115,6549,50.5,52.8,48.3,00111
69.0,63.0,73.0,XXX,XX,XX,  Madhnagar Union Total,9863,7696,5183,3492,4680,4204,56.2,59.7,52.7,00111
69.0,63.0,87.0,XXX,XX,XX,  Piprul Union Total,11986,12901,6229,6041,5757,6860,48.2,50.8,45.6,00111
69.0,63.0,94.0,XXX,XX,XX,  Tebaria Union Total,16478,15284,8592,7429,7886,7855,51.9,53.6,50.1,00111
69.0,91.0,XX.0,XXX,XX,XX,Singra Upazila Total,133910,177981,72171,83763,61739,94218,42.9,46.3,39.6,00111
69.0,91.0,1.0,XXX,XX,XX,  Ward No-01 Total,2071,556,1194,246,877,310,78.8,82.9,73.9,00111
69.0,91.0,2.0,XXX,XX,XX,  Ward No-02 Total,1184,1184,620,549,564,635,50.0,53.0,47.0,00111
69.0,91.0,3.0,XXX,XX,XX,  Ward No-03 Total,1612,998,886,470,726,528,61.8,65.3,57.9,00111
69.0,91.0,4.0,XXX,XX,XX,  Ward No-04 Total,2892,1287,1546,572,1346,715,69.2,73.0,65.3,00111
69.0,91.0,5.0,XXX,XX,XX,  Ward No-05 Total,1171,535,617,235,554,300,68.6,72.4,64.9,00111
69.0,91.0,6.0,XXX,XX,XX,  Ward No-06 Total,752,1331,397,609,355,722,36.1,39.5,33.0,00111
69.0,91.0,7.0,XXX,XX,XX,  Ward No-07 Total,1102,1330,597,616,505,714,45.3,49.2,41.4,00111
69.0,91.0,8.0,XXX,XX,XX,  Ward No-08 Total,2665,1439,1430,633,1235,806,64.9,69.3,60.5,00111
69.0,91.0,9.0,XXX,XX,XX,  Ward No-09 Total,1311,1607,693,778,618,829,44.9,47.1,42.7,00111
69.0,91.0,10.0,XXX,XX,XX,  Ward No-10 Total,531,545,268,278,263,267,49.3,49.1,49.6,00111
69.0,91.0,11.0,XXX,XX,XX,  Ward No-11 Total,680,1020,355,447,325,573,40.0,44.3,36.2,00111
69.0,91.0,22.0,XXX,XX,XX,  Ward No-12 Total,503,687,263,305,240,382,42.3,46.3,38.6,00111
69.0,91.0,12.0,XXX,XX,XX,  Chamari Union Total,10724,16005,5684,7580,5040,8425,40.1,42.9,37.4,00111
69.0,91.0,15.0,XXX,XX,XX,  Chhatar Dighi Union Total,8745,13270,4750,6352,3995,6918,39.7,42.8,36.6,00111
69.0,91.0,23.0,XXX,XX,XX,  Chaugram Union Total,8697,9588,4680,4508,4017,5080,47.6,50.9,44.2,00111
69.0,91.0,31.0,XXX,XX,XX,  Dahia Union Total,9454,17469,5320,8191,4134,9278,35.1,39.4,30.8,00111
69.0,91.0,39.0,XXX,XX,XX,  Hatiandaha Union Total,10664,13071,5587,6082,5077,6989,44.9,47.9,42.1,00111
69.0,91.0,47.0,XXX,XX,XX,  Italy Union Total,10738,14729,5850,6984,4888,7745,42.2,45.6,38.7,00111
69.0,91.0,55.0,XXX,XX,XX,  Kalam Union Total,10385,13868,5561,6667,4824,7201,42.8,45.5,40.1,00111
69.0,91.0,63.0,XXX,XX,XX,  Lalore Union Total,9316,12296,4943,5853,4373,6443,43.1,45.8,40.4,00111
69.0,91.0,71.0,XXX,XX,XX,  Ramananda Khajura Union Total,10976,15266,5888,7265,5088,8001,41.8,44.8,38.9,00111
69.0,91.0,79.0,XXX,XX,XX,  Sherkul Union Total,12179,14402,6401,6747,5778,7655,45.8,48.7,43.0,00111
69.0,91.0,87.0,XXX,XX,XX,  Tajpur Union Total,4667,6457,2478,3032,2189,3425,42.0,45.0,39.0,00111
69.0,91.0,94.0,XXX,XX,XX,  Sukash Union Total,10891,19041,6163,8764,4728,10277,36.4,41.3,31.5,00111
38.0,XX.0,XX.0,XXX,XX,XX,Joypurhat Zila Total,459645,340002,246240,154891,213405,185111,57.5,61.4,53.5,00111
38.0,13.0,XX.0,XXX,XX,XX,Akkelpur Upazila Total,68441,51745,35972,23382,32469,28363,56.9,60.6,53.4,00111
38.0,13.0,1.0,XXX,XX,XX,  Ward No-01 Total,909,556,490,246,419,310,62.0,66.6,57.5,00111
38.0,13.0,2.0,XXX,XX,XX,  Ward No-02 Total,2029,1297,1053,603,976,694,61.0,63.6,58.4,00111
38.0,13.0,3.0,XXX,XX,XX,  Ward No-03 Total,1212,338,626,121,586,217,78.2,83.8,73.0,00111
38.0,13.0,4.0,XXX,XX,XX,  Ward No-04 Total,2545,798,1334,329,1211,469,76.1,80.2,72.1,00111
38.0,13.0,5.0,XXX,XX,XX,  Ward No-05 Total,1099,873,587,383,512,490,55.7,60.5,51.1,00111
38.0,13.0,6.0,XXX,XX,XX,  Ward No-06 Total,1551,950,816,437,735,513,62.0,65.1,58.9,00111
38.0,13.0,7.0,XXX,XX,XX,  Ward No-07 Total,1250,1156,699,526,551,630,52.0,57.1,46.7,00111
38.0,13.0,8.0,XXX,XX,XX,  Ward No-08 Total,1168,934,589,442,579,492,55.6,57.1,54.1,00111
38.0,13.0,9.0,XXX,XX,XX,  Ward No-09 Total,1620,877,873,391,747,486,64.9,69.1,60.6,00111
38.0,13.0,15.0,XXX,XX,XX,  Gopinathpur Union Total,12267,8185,6456,3705,5811,4480,60.0,63.5,56.5,00111
38.0,13.0,31.0,XXX,XX,XX,  Raikali Union Total,10281,10182,5337,4601,4944,5581,50.2,53.7,47.0,00111
38.0,13.0,47.0,XXX,XX,XX,  Rukindipur Union Total,12579,10299,6649,4797,5930,5502,55.0,58.1,51.9,00111
38.0,13.0,63.0,XXX,XX,XX,  Sonamukhi Union Total,7906,6318,4137,2837,3769,3481,55.6,59.3,52.0,00111
38.0,13.0,79.0,XXX,XX,XX,  Tilakpur Union Total,12025,8982,6326,3964,5699,5018,57.2,61.5,53.2,00111
38.0,47.0,XX.0,XXX,XX,XX,Joypurhat Sadar Upazila Total,166063,87976,89112,40097,76951,47879,65.4,69.0,61.6,00111
38.0,47.0,1.0,XXX,XX,XX,  Ward No-01 Total,5773,1977,3065,823,2708,1154,74.5,78.8,70.1,00111
38.0,47.0,2.0,XXX,XX,XX,  Ward No-02 Total,3798,1584,1874,684,1924,900,70.6,73.3,68.1,00111
38.0,47.0,3.0,XXX,XX,XX,  Ward No-03 Total,4857,1079,2459,430,2398,649,81.8,85.1,78.7,00111
38.0,47.0,4.0,XXX,XX,XX,  Ward No-04 Total,5226,1780,2903,783,2323,997,74.6,78.8,70.0,00111
38.0,47.0,5.0,XXX,XX,XX,  Ward No-05 Total,6785,1469,3714,643,3071,826,82.2,85.2,78.8,00111
38.0,47.0,6.0,XXX,XX,XX,  Ward No-06 Total,6321,940,3575,418,2746,522,87.1,89.5,84.0,00111
38.0,47.0,7.0,XXX,XX,XX,  Ward No-07 Total,5839,1851,3157,808,2682,1043,75.9,79.6,72.0,00111
38.0,47.0,8.0,XXX,XX,XX,  Ward No-08 Total,4729,1184,2445,486,2284,698,80.0,83.4,76.6,00111
38.0,47.0,9.0,XXX,XX,XX,  Ward No-09 Total,4432,1672,2414,725,2018,947,72.6,76.9,68.1,00111
38.0,47.0,17.0,XXX,XX,XX,  Amdai Union Total,12257,7467,6483,3367,5774,4100,62.1,65.8,58.5,00111
38.0,47.0,19.0,XXX,XX,XX,  Bambu Union Total,12623,10467,6881,4981,5742,5486,54.7,58.0,51.1,00111
38.0,47.0,28.0,XXX,XX,XX,  Bhadsa Union Total,18746,12007,9919,5487,8827,6520,61.0,64.4,57.5,00111
38.0,47.0,32.0,XXX,XX,XX,  Chak Barkat Union Total,8896,5382,4779,2547,4117,2835,62.3,65.2,59.2,00111
38.0,47.0,38.0,XXX,XX,XX,  Dhalahar Union Total,9476,5880,5053,2718,4423,3162,61.7,65.0,58.3,00111
38.0,47.0,47.0,XXX,XX,XX,  Dogachhi Union Total,16287,13222,8753,6281,7534,6941,55.2,58.2,52.0,00111
38.0,47.0,66.0,XXX,XX,XX,  Jamalpur Union Total,15354,6706,8199,2939,7155,3767,69.6,73.6,65.5,00111
38.0,47.0,76.0,XXX,XX,XX,  Mohammadabad Union Total,10696,5528,5884,2470,4812,3058,65.9,70.4,61.1,00111
38.0,47.0,85.0,XXX,XX,XX,  Puranapail Union Total,13968,7781,7555,3507,6413,4274,64.2,68.3,60.0,00111
38.0,58.0,XX.0,XXX,XX,XX,Kalai Upazila Total,62511,62972,33869,28080,28642,34892,49.8,54.7,45.1,00111
38.0,58.0,1.0,XXX,XX,XX,  Ward No-01 Total,1167,843,634,344,533,499,58.1,64.8,51.6,00111
38.0,58.0,2.0,XXX,XX,XX,  Ward No-02 Total,1645,780,873,356,772,424,67.8,71.0,64.5,00111
38.0,58.0,3.0,XXX,XX,XX,  Ward No-03 Total,710,945,379,428,331,517,42.9,47.0,39.0,00111
38.0,58.0,4.0,XXX,XX,XX,  Ward No-04 Total,503,850,286,387,217,463,37.2,42.5,31.9,00111
38.0,58.0,5.0,XXX,XX,XX,  Ward No-05 Total,883,570,485,245,398,325,60.8,66.4,55.0,00111
38.0,58.0,6.0,XXX,XX,XX,  Ward No-06 Total,573,741,318,340,255,401,43.6,48.3,38.9,00111
38.0,58.0,7.0,XXX,XX,XX,  Ward No-07 Total,736,671,399,291,337,380,52.3,57.8,47.0,00111
38.0,58.0,8.0,XXX,XX,XX,  Ward No-08 Total,679,728,383,320,296,408,48.3,54.5,42.0,00111
38.0,58.0,9.0,XXX,XX,XX,  Ward No-09 Total,888,515,460,221,428,294,63.3,67.5,59.3,00111
38.0,58.0,38.0,XXX,XX,XX,  Ahmmedabad Union Total,6424,7339,3486,3276,2938,4063,46.7,51.6,42.0,00111
38.0,58.0,66.0,XXX,XX,XX,  Matrai Union Total,12896,12118,6848,5536,6048,6582,51.6,55.3,47.9,00111
38.0,58.0,76.0,XXX,XX,XX,  Punat Union Total,12656,13116,7034,5696,5622,7420,49.1,55.3,43.1,00111
38.0,58.0,85.0,XXX,XX,XX,  Udaypur Union Total,11621,12137,6239,5455,5382,6682,48.9,53.4,44.6,00111
38.0,58.0,95.0,XXX,XX,XX,  Zindarpur Union Total,11130,11619,6045,5185,5085,6434,48.9,53.8,44.1,00111
38.0,61.0,XX.0,XXX,XX,XX,Khetlal Upazila Total,50925,44315,27452,20100,23473,24215,53.5,57.7,49.2,00111
38.0,61.0,15.0,XXX,XX,XX,  Alampur Union Total,9342,9300,5102,4099,4240,5201,50.1,55.5,44.9,00111
38.0,61.0,19.0,XXX,XX,XX,  Baratara Union Total,11892,11153,6485,5000,5407,6153,51.6,56.5,46.8,00111
38.0,61.0,28.0,XXX,XX,XX,  Barail Union Total,9170,6889,4948,2968,4222,3921,57.1,62.5,51.8,00111
38.0,61.0,47.0,XXX,XX,XX,Khetlal Union Total,10812,8504,5774,3982,5038,4522,56.0,59.2,52.7,00111
38.0,61.0,57.0,XXX,XX,XX,  Mamudpur Union Total,9709,8469,5143,4051,4566,4418,53.4,55.9,50.8,00111
38.0,74.0,XX.0,XXX,XX,XX,Panchbibi Upazila Total,111705,92994,59835,43232,51870,49762,54.6,58.1,51.0,00111
38.0,74.0,1.0,XXX,XX,XX,  Ward No-01 Total,1460,518,754,228,706,290,73.8,76.8,70.9,00111
38.0,74.0,2.0,XXX,XX,XX,  Ward No-02 Total,2097,872,1075,352,1022,520,70.6,75.3,66.3,00111
38.0,74.0,3.0,XXX,XX,XX,  Ward No-03 Total,1408,291,763,116,645,175,82.9,86.8,78.7,00111
38.0,74.0,4.0,XXX,XX,XX,  Ward No-04 Total,1449,1143,740,549,709,594,55.9,57.4,54.4,00111
38.0,74.0,5.0,XXX,XX,XX,  Ward No-05 Total,2268,666,1193,342,1075,324,77.3,77.7,76.8,00111
38.0,74.0,6.0,XXX,XX,XX,  Ward No-06 Total,825,1114,429,540,396,574,42.5,44.3,40.8,00111
38.0,74.0,7.0,XXX,XX,XX,  Ward No-07 Total,1223,375,643,146,580,229,76.5,81.5,71.7,00111
38.0,74.0,8.0,XXX,XX,XX,  Ward No-08 Total,1165,584,631,250,534,334,66.6,71.6,61.5,00111
38.0,74.0,9.0,XXX,XX,XX,  Ward No-09 Total,1864,514,1005,198,859,316,78.4,83.5,73.1,00111
38.0,74.0,10.0,XXX,XX,XX,  Aolai Union Total,12491,14202,6709,6612,5782,7590,46.8,50.4,43.2,00111
38.0,74.0,21.0,XXX,XX,XX,  Atapur Union Total,12874,8794,6960,3939,5914,4855,59.4,63.9,54.9,00111
38.0,74.0,31.0,XXX,XX,XX,  Aymarasulpur Union Total,12553,11493,6732,5448,5821,6045,52.2,55.3,49.1,00111
38.0,74.0,42.0,XXX,XX,XX,  Bagjana Union Total,12045,8338,6469,3794,5576,4544,59.1,63.0,55.1,00111
38.0,74.0,52.0,XXX,XX,XX,  Balighata Union Total,12568,7635,6676,3541,5892,4094,62.2,65.3,59.0,00111
38.0,74.0,63.0,XXX,XX,XX,  Dharanji Union Total,13185,12003,7068,5632,6117,6371,52.3,55.7,49.0,00111
38.0,74.0,73.0,XXX,XX,XX,  Kusumba Union Total,12174,13487,6618,6389,5556,7098,47.4,50.9,43.9,00111
38.0,74.0,84.0,XXX,XX,XX,  Mohamadpur Union Total,10056,10965,5370,5156,4686,5809,47.8,51.0,44.6,00111
13.0,XX.0,XX.0,XXX,XX,XX,Chandpur Zila Total,1150857,876041,532551,416001,618306,460040,56.8,56.1,57.3,00111
13.0,22.0,XX.0,XXX,XX,XX,Chandpur Sadar Upazila Total,219995,172488,105135,84501,114860,87987,56.1,55.4,56.6,00111
13.0,22.0,1.0,XXX,XX,XX,Ward No-01 Total,4488,2776,2364,1286,2124,1490,61.8,64.8,58.8,00111
13.0,22.0,2.0,XXX,XX,XX,Ward No-02 Total,4631,3514,2344,1768,2287,1746,56.9,57.0,56.7,00111
13.0,22.0,3.0,XXX,XX,XX,Ward No-03 Total,4520,2857,2245,1390,2275,1467,61.3,61.8,60.8,00111
13.0,22.0,4.0,XXX,XX,XX,Ward No-04 Total,3387,1864,1666,887,1721,977,64.5,65.3,63.8,00111
13.0,22.0,5.0,XXX,XX,XX,Ward No-05 Total,3670,2054,1867,999,1803,1055,64.1,65.1,63.1,00111
13.0,22.0,6.0,XXX,XX,XX,Ward No-06 Total,4110,2030,2220,966,1890,1064,66.9,69.7,64.0,00111
13.0,22.0,7.0,XXX,XX,XX,Ward No-07 Total,4543,6339,2341,3089,2202,3250,41.7,43.1,40.4,00111
13.0,22.0,8.0,XXX,XX,XX,Ward No-08 Total,7384,2419,3604,1099,3780,1320,75.3,76.6,74.1,00111
13.0,22.0,9.0,XXX,XX,XX,Ward No-09 Total,8838,4023,4417,2101,4421,1922,68.7,67.8,69.7,00111
13.0,22.0,10.0,XXX,XX,XX,Ward No-10 Total,9629,2035,4752,916,4877,1119,82.6,83.8,81.3,00111
13.0,22.0,11.0,XXX,XX,XX,Ward No-11 Total,5501,2742,2801,1444,2700,1298,66.7,66.0,67.5,00111
13.0,22.0,12.0,XXX,XX,XX,Ward No-12 Total,9686,2492,5018,1240,4668,1252,79.5,80.2,78.9,00111
13.0,22.0,13.0,XXX,XX,XX,Ward No-13 Total,8187,4366,4003,2219,4184,2147,65.2,64.3,66.1,00111
13.0,22.0,14.0,XXX,XX,XX,Ward No-14 Total,6791,2620,3377,1302,3414,1318,72.2,72.2,72.1,00111
13.0,22.0,15.0,XXX,XX,XX,Ward No-15 Total,5991,2042,3035,971,2956,1071,74.6,75.8,73.4,00111
13.0,22.0,18.0,XXX,XX,XX,Ashikati Union Total,12306,8003,5720,3790,6586,4213,60.6,60.1,61.0,00111
13.0,22.0,20.0,XXX,XX,XX,Kalyanpur Union Total,7846,4784,3518,2245,4328,2539,62.1,61.0,63.0,00111
13.0,22.0,22.0,XXX,XX,XX,Baghadi Union Total,13661,13475,6219,6676,7442,6799,50.3,48.2,52.3,00111
13.0,22.0,27.0,XXX,XX,XX,Balia Union Total,13242,12315,5816,5848,7426,6467,51.8,49.9,53.5,00111
13.0,22.0,31.0,XXX,XX,XX,Bishnupur Union Total,11734,11677,4972,5363,6762,6314,50.1,48.1,51.7,00111
13.0,22.0,54.0,XXX,XX,XX,Chandra Union Total,10440,12903,4529,6085,5911,6818,44.7,42.7,46.4,00111
13.0,22.0,58.0,XXX,XX,XX,Hanar Char Union Total,2509,4595,1141,2418,1368,2177,35.3,32.1,38.6,00111
13.0,22.0,63.0,XXX,XX,XX,Ibrahimpur Union Total,2740,7787,1619,4135,1121,3652,26.0,28.1,23.5,00111
13.0,22.0,67.0,XXX,XX,XX,Maishadi Union Total,7024,5716,3235,2798,3789,2918,55.1,53.6,56.5,00111
13.0,22.0,76.0,XXX,XX,XX,Rajrajeshwar Union Total,1822,9738,963,4892,859,4846,15.8,16.4,15.1,00111
13.0,22.0,81.0,XXX,XX,XX,Shah Mahmudpur Union Total,11458,9387,5292,4474,6166,4913,55.0,54.2,55.7,00111
13.0,22.0,85.0,XXX,XX,XX,Rampur Union Total,12209,6233,5531,2928,6678,3305,66.2,65.4,66.9,00111
13.0,22.0,90.0,XXX,XX,XX,Sakhua Union Total,15687,17567,7783,9097,7904,8470,47.2,46.1,48.3,00111
13.0,22.0,94.0,XXX,XX,XX,Tarpur Chandi Union Total,5961,4135,2743,2075,3218,2060,59.0,56.9,61.0,00111
13.0,45.0,XX.0,XXX,XX,XX,Faridganj Upazila Total,193234,139410,84914,65108,108320,74302,58.1,56.6,59.3,00111
13.0,45.0,1.0,XXX,XX,XX,Ward No-01 Total,1789,1705,765,863,1024,842,51.2,47.0,54.9,00111
13.0,45.0,2.0,XXX,XX,XX,Ward No-02 Total,1829,897,869,415,960,482,67.1,67.7,66.6,00111
13.0,45.0,3.0,XXX,XX,XX,Ward No-03 Total,1597,1463,690,708,907,755,52.2,49.4,54.6,00111
13.0,45.0,4.0,XXX,XX,XX,Ward No-04 Total,2921,1380,1374,605,1547,775,67.9,69.4,66.6,00111
13.0,45.0,5.0,XXX,XX,XX,Ward No-05 Total,1667,1179,758,553,909,626,58.6,57.8,59.2,00111
13.0,45.0,6.0,XXX,XX,XX,Ward No-06 Total,1309,593,602,267,707,326,68.8,69.3,68.4,00111
13.0,45.0,7.0,XXX,XX,XX,Ward No-07 Total,1663,942,835,429,828,513,63.8,66.1,61.7,00111
13.0,45.0,8.0,XXX,XX,XX,Ward No-08 Total,2739,1411,1438,659,1301,752,66.0,68.6,63.4,00111
13.0,45.0,9.0,XXX,XX,XX,Ward No-09 Total,2259,2220,965,1045,1294,1175,50.4,48.0,52.4,00111
13.0,45.0,11.0,XXX,XX,XX,Paschim Baluthupa Union Total,11342,9454,5182,4666,6160,4788,54.5,52.6,56.3,00111
13.0,45.0,13.0,XXX,XX,XX,Purba Baluthupa Union Total,13776,9313,5913,4405,7863,4908,59.7,57.3,61.6,00111
13.0,45.0,17.0,XXX,XX,XX,Purba Char Dukhia Union Total,10952,10055,4819,4402,6133,5653,52.1,52.3,52.0,00111
13.0,45.0,23.0,XXX,XX,XX,Paschim Char Dukhia Union Total,8893,8335,3841,3612,5052,4723,51.6,51.5,51.7,00111
13.0,45.0,35.0,XXX,XX,XX,Dakshin Faridganj Union Total,9361,7755,4136,3535,5225,4220,54.7,53.9,55.3,00111
13.0,45.0,41.0,XXX,XX,XX,Uttar Gobindapur Union Total,10603,9691,4581,4412,6022,5279,52.2,50.9,53.3,00111
13.0,45.0,47.0,XXX,XX,XX,Dakshin Gobindapur Union Total,11626,10220,5083,4711,6543,5509,53.2,51.9,54.3,00111
13.0,45.0,53.0,XXX,XX,XX,Purba Gupti Union Total,10992,8025,4832,3844,6160,4181,57.8,55.7,59.6,00111
13.0,45.0,59.0,XXX,XX,XX,Paschim Gupti Union Total,11746,6186,5139,2907,6607,3279,65.5,63.9,66.8,00111
13.0,45.0,65.0,XXX,XX,XX,Uttar Paikpara Union Total,13657,7567,5797,3471,7860,4096,64.3,62.5,65.7,00111
13.0,45.0,71.0,XXX,XX,XX,Dakshin Paik Para Union Total,12577,8049,5337,3836,7240,4213,61.0,58.2,63.2,00111
13.0,45.0,77.0,XXX,XX,XX,Uttar Rupsa Union Total,14620,9620,6435,4492,8185,5128,60.3,58.9,61.5,00111
13.0,45.0,83.0,XXX,XX,XX,Dakshin Rupsa Union Total,11536,7481,5168,3384,6368,4097,60.7,60.4,60.9,00111
13.0,45.0,89.0,XXX,XX,XX,Purba Subidpur Union Total,11953,7939,5057,4051,6896,3888,60.1,55.5,63.9,00111
13.0,45.0,95.0,XXX,XX,XX,Paschim Subidpur Union Total,11827,7930,5298,3836,6529,4094,59.9,58.0,61.5,00111
13.0,47.0,XX.0,XXX,XX,XX,Haim Char Upazila Total,43881,47293,21299,23024,22582,24269,48.1,48.1,48.2,00111
13.0,47.0,11.0,XXX,XX,XX,Uttar Algi Durgapur Union Total,13490,10941,6196,5162,7294,5779,55.2,54.6,55.8,00111
13.0,47.0,23.0,XXX,XX,XX,Dakshin Algi Durgapur Union Total,16232,12367,7719,5970,8513,6397,56.8,56.4,57.1,00111
13.0,47.0,35.0,XXX,XX,XX,Char Bhairabi Union Total,6781,5660,3511,2742,3270,2918,54.5,56.1,52.8,00111
13.0,47.0,47.0,XXX,XX,XX,Haim Char Union Total,1638,4316,817,2145,821,2171,27.5,27.6,27.4,00111
13.0,47.0,59.0,XXX,XX,XX,Gazipur Union Total,1135,1928,609,991,526,937,37.1,38.1,36.0,00111
13.0,47.0,71.0,XXX,XX,XX,Nilkamal Union Total,4605,12081,2447,6014,2158,6067,27.6,28.9,26.2,00111
13.0,49.0,XX.0,XXX,XX,XX,Hajiganj Upazila Total,167797,109134,77106,52731,90691,56403,60.6,59.4,61.7,00111
13.0,49.0,1.0,XXX,XX,XX,Ward No-01 Total,3354,1751,1584,827,1770,924,65.7,65.7,65.7,00111
13.0,49.0,2.0,XXX,XX,XX,Ward No-02 Total,2008,1269,952,615,1056,654,61.3,60.8,61.8,00111
13.0,49.0,3.0,XXX,XX,XX,Ward No-03 Total,3162,1645,1570,858,1592,787,65.8,64.7,66.9,00111
13.0,49.0,4.0,XXX,XX,XX,Ward No-04 Total,3455,1979,1750,995,1705,984,63.6,63.8,63.4,00111
13.0,49.0,5.0,XXX,XX,XX,Ward No-05 Total,5548,1059,2816,520,2732,539,84.0,84.4,83.5,00111
13.0,49.0,6.0,XXX,XX,XX,Ward No-06 Total,4932,579,2719,321,2213,258,89.5,89.4,89.6,00111
13.0,49.0,7.0,XXX,XX,XX,Ward No-07 Total,3721,1873,1793,942,1928,931,66.5,65.6,67.4,00111
13.0,49.0,8.0,XXX,XX,XX,Ward No-08 Total,2598,1489,1300,732,1298,757,63.6,64.0,63.2,00111
13.0,49.0,9.0,XXX,XX,XX,Ward No-09 Total,3624,2605,1626,1259,1998,1346,58.2,56.4,59.7,00111
13.0,49.0,10.0,XXX,XX,XX,Ward No-10 Total,1652,1350,789,667,863,683,55.0,54.2,55.8,00111
13.0,49.0,11.0,XXX,XX,XX,Ward No-11 Total,1016,1102,492,544,524,558,48.0,47.5,48.4,00111
13.0,49.0,12.0,XXX,XX,XX,Ward No-12 Total,673,1567,313,768,360,799,30.0,29.0,31.1,00111
13.0,49.0,18.0,XXX,XX,XX,Purba Barkul Union Total,13508,8708,6365,4140,7143,4568,60.8,60.6,61.0,00111
13.0,49.0,20.0,XXX,XX,XX,Paschim Barkul Union Total,8342,5917,3787,2750,4555,3167,58.5,57.9,59.0,00111
13.0,49.0,25.0,XXX,XX,XX,Uttar Gandharabpur Union Total,9434,8307,4094,3953,5340,4354,53.2,50.9,55.1,00111
13.0,49.0,30.0,XXX,XX,XX,Dakshin Gandharbapur Union Total,10303,5870,4484,2718,5819,3152,63.7,62.3,64.9,00111
13.0,49.0,35.0,XXX,XX,XX,Hajiganj Union Total,17991,12587,8117,6144,9874,6443,58.8,56.9,60.5,00111
13.0,49.0,50.0,XXX,XX,XX,Uttar Kalocho Union Total,11765,9283,6074,4762,5691,4521,55.9,56.1,55.7,00111
13.0,49.0,55.0,XXX,XX,XX,Dakshin Kalocho Union Total,14231,10030,6125,4713,8106,5317,58.7,56.5,60.4,00111
13.0,49.0,60.0,XXX,XX,XX,Pachim Hatila Union Total,7523,4879,3403,2345,4120,2534,60.7,59.2,61.9,00111
13.0,49.0,65.0,XXX,XX,XX,Hatila Purba Union Total,10488,7495,4563,3635,5925,3860,58.3,55.7,60.6,00111
13.0,49.0,70.0,XXX,XX,XX,Uttar Rajargaon Union Total,14933,9388,6277,4433,8656,4955,61.4,58.6,63.6,00111
13.0,49.0,75.0,XXX,XX,XX,Bakila Union Total,13536,8402,6113,4090,7423,4312,61.7,59.9,63.3,00111
13.0,58.0,XX.0,XXX,XX,XX,Kachua Upazila Total,170023,146190,78278,69221,91745,76969,53.8,53.1,54.4,00111
13.0,58.0,1.0,XXX,XX,XX,Ward No-01 Total,1524,784,757,374,767,410,66.0,66.9,65.2,00111
13.0,58.0,2.0,XXX,XX,XX,Ward No-02 Total,1502,953,720,428,782,525,61.2,62.7,59.8,00111
13.0,58.0,3.0,XXX,XX,XX,Ward No-03 Total,2641,954,1450,469,1191,485,73.5,75.6,71.1,00111
13.0,58.0,4.0,XXX,XX,XX,Ward No-04 Total,1182,934,533,446,649,488,55.9,54.4,57.1,00111
13.0,58.0,5.0,XXX,XX,XX,Ward No-05 Total,1529,775,842,409,687,366,66.4,67.3,65.2,00111
13.0,58.0,6.0,XXX,XX,XX,Ward No-06 Total,1267,1140,569,575,698,565,52.6,49.7,55.3,00111
13.0,58.0,7.0,XXX,XX,XX,Ward No-07 Total,1745,963,843,447,902,516,64.4,65.3,63.6,00111
13.0,58.0,8.0,XXX,XX,XX,Ward No-08 Total,2241,1365,1059,692,1182,673,62.1,60.5,63.7,00111
13.0,58.0,9.0,XXX,XX,XX,Ward No-09 Total,626,412,303,203,323,209,60.3,59.9,60.7,00111
13.0,58.0,13.0,XXX,XX,XX,Ashrafpur Union Total,16814,13720,7351,6680,9463,7040,55.1,52.4,57.3,00111
13.0,58.0,15.0,XXX,XX,XX,Bitara Union Total,17597,15101,8420,6841,9177,8260,53.8,55.2,52.6,00111
13.0,58.0,23.0,XXX,XX,XX,Uttar Gohat Union Total,12892,10567,5748,5177,7144,5390,55.0,52.6,57.0,00111
13.0,58.0,31.0,XXX,XX,XX,Dakshin Gohat Union Total,13252,10688,5812,5362,7440,5326,55.4,52.0,58.3,00111
