ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
27,38.0,XX.0,XXX,XX,01,  Fulbari Upazila,141237,9.9,11.2,10.1,8.1,8.2,9.8,26.6,7.4,3.1,5.7,00110
27,43.0,XX.0,XXX,XX,01,  Ghoraghat Upazila,94186,9.5,11.9,11.2,7.7,8.4,9.7,26.6,7.0,2.9,5.2,00110
27,43.0,38.0,XXX,XX,01,  Ghoraghat Union,10515,9.9,12.5,11.3,7.6,8.3,10.3,25.7,6.9,2.6,4.9,00110
27,47.0,XX.0,XXX,XX,01,  Hakimpur Upazila,64188,9.4,12.0,10.6,8.3,8.8,9.9,26.6,7.2,2.7,4.6,00110
27,56.0,XX.0,XXX,XX,01,  Kaharole Upazila,147077,10.2,12.0,10.7,7.9,8.6,9.7,26.5,7.1,2.6,4.6,00110
27,56.0,31.0,XXX,XX,01,  Mukundapur Union,23575,10.9,12.8,11.1,8.1,8.5,9.7,26.0,6.3,2.4,4.3,00110
27,60.0,XX.0,XXX,XX,01,  Khansama Upazila,162791,10.9,12.3,11.3,8.7,8.8,9.5,24.8,6.7,2.5,4.5,00110
27,60.0,15.0,XXX,XX,01,  Alokjhari Union,24715,11.0,12.5,11.1,8.5,8.9,9.6,24.8,6.6,2.6,4.5,00110
27,64.0,XX.0,XXX,XX,01,  Dinajpur Sadar Upazila,293268,9.8,11.3,10.6,8.6,9.0,9.7,26.5,6.9,2.7,4.9,00110
27,64.0,69.0,XXX,XX,01,  Shashara Union,24279,9.8,11.0,10.7,8.7,8.6,10.0,26.5,6.7,2.9,5.1,00110
27,64.0,77.0,XXX,XX,01,  Sekhpura Union,30319,9.1,10.8,10.3,8.9,8.6,9.4,27.5,7.2,2.9,5.3,00110
27,69.0,XX.0,XXX,XX,01,  Nawabganj Upazila,222112,10.0,12.3,10.7,7.7,8.2,9.4,26.2,7.3,3.0,5.3,00110
27,69.0,17.0,XXX,XX,01,  Binodnagar Union,29277,9.8,11.8,10.6,7.0,7.4,9.4,26.8,7.9,3.2,6.0,00110
27,69.0,43.0,XXX,XX,01,  Golapganj Union,27697,11.1,13.2,11.1,7.9,8.4,9.2,24.5,7.1,2.7,4.8,00110
27,77.0,XX.0,XXX,XX,01,  Parbatipur Upazila,325120,10.3,12.4,10.8,8.4,8.2,9.5,25.6,6.9,2.8,5.0,00110
27,77.0,86.0,XXX,XX,01,  Rampur Union,26134,9.8,12.1,11.4,9.1,7.8,9.0,26.5,7.1,2.7,4.5,00110
10,XX.0,XX.0,XXX,XX,01, Bogra Zila,2730486,9.5,11.4,10.3,7.7,8.9,10.0,26.8,7.2,2.9,5.2,00110
10,6.0,XX.0,XXX,XX,01,  Adamdighi Upazila,155240,8.7,10.0,9.7,8.1,9.9,10.5,27.7,7.4,2.9,5.1,00110
10,6.0,13.0,XXX,XX,01,  Adam Dighi Union,22137,8.6,10.4,9.5,8.7,10.3,10.2,27.4,7.0,2.9,4.9,00110
10,20.0,XX.0,XXX,XX,01,  Bogra Sadar Upazila,204617,9.1,10.5,10.2,8.8,9.6,10.4,27.0,6.9,2.6,4.9,00110
10,27.0,XX.0,XXX,XX,01,  Dhunat Upazila,269731,10.4,12.9,10.4,6.7,8.0,9.3,26.3,7.2,3.0,5.7,00110
10,27.0,38.0,XXX,XX,01,  Dhunat Union,19348,9.4,12.1,9.3,7.5,9.4,9.7,26.6,7.4,2.8,5.7,00110
10,33.0,XX.0,XXX,XX,01,  Dhupchanchia Upazila,154272,8.6,10.1,9.8,8.0,9.5,10.2,27.8,7.5,3.1,5.3,00110
10,40.0,XX.0,XXX,XX,01,  Gabtali Upazila,298133,9.8,11.4,10.4,8.0,8.7,9.4,26.1,7.6,3.0,5.6,00110
10,54.0,XX.0,XXX,XX,01,  Kahaloo Upazila,208489,9.4,10.4,9.9,7.9,9.9,10.8,27.3,7.0,2.8,4.6,00110
10,67.0,XX.0,XXX,XX,01,  Nandigram Upazila,162306,8.7,10.7,10.2,7.7,9.7,10.8,27.2,7.1,2.8,5.1,00110
10,81.0,XX.0,XXX,XX,01,  Sariakandi Upazila,252176,11.2,13.8,10.8,7.1,7.7,9.4,25.0,7.0,3.1,4.9,00110
10,85.0,XX.0,XXX,XX,01,  Shajahanpur Upazila,227664,9.1,10.8,10.5,8.1,9.2,10.5,27.4,6.9,2.7,4.9,00110
10,88.0,XX.0,XXX,XX,01,  Sherpur Upazila,278743,9.4,11.2,10.2,7.2,8.6,9.9,27.7,7.4,3.0,5.4,00110
10,88.0,28.0,XXX,XX,01,  Garidaha Union,38481,9.3,10.8,10.3,7.7,9.1,10.0,27.6,7.4,2.6,5.3,00110
10,88.0,57.0,XXX,XX,01,  Kusumbi Union,33066,9.2,10.6,9.9,7.3,9.4,9.7,27.9,7.6,3.3,5.1,00110
10,88.0,77.0,XXX,XX,01,  Shah-Bandegi Union,27251,10.0,11.9,10.8,7.8,8.4,9.7,26.7,7.2,2.8,4.7,00110
10,94.0,XX.0,XXX,XX,01,  Shibganj Upazila,357057,8.9,10.8,10.1,7.9,8.8,10.3,27.4,7.5,3.0,5.2,00110
10,95.0,XX.0,XXX,XX,01,  Sonatola Upazila,162058,10.6,13.0,11.1,7.8,7.8,8.7,24.9,7.3,3.2,5.6,00110
88,XX.0,XX.0,XXX,XX,01, Sirajganj Zila,2660912,11.3,13.9,11.2,7.7,8.9,9.2,23.9,6.4,2.8,4.7,00110
88,11.0,XX.0,XXX,XX,01,  Belkuchi Upazila,277471,11.9,14.4,11.7,8.7,9.6,9.1,21.9,5.9,2.6,4.2,00110
88,27.0,XX.0,XXX,XX,01,  Chauhali Upazila,138895,13.6,16.3,11.2,6.9,7.8,8.9,22.6,5.8,2.8,4.2,00110
88,27.0,27.0,XXX,XX,01,  Khas Kaulia Union,3565,12.8,15.8,11.3,5.9,7.9,8.9,23.5,6.4,3.2,4.1,00110
88,27.0,47.0,XXX,XX,01,  Sadia Chandpur Union,22387,12.2,14.9,11.7,7.9,8.4,9.8,23.1,5.5,2.7,3.9,00110
88,44.0,XX.0,XXX,XX,01,  Kamarkhanda Upazila,128732,11.0,13.6,11.8,8.4,8.9,8.5,23.3,6.7,2.9,5.1,00110
88,44.0,38.0,XXX,XX,01,  Jamtail Union,29579,10.9,13.9,12.2,8.7,8.4,7.8,22.9,6.7,3.3,5.3,00110
88,50.0,XX.0,XXX,XX,01,  Kazipur Upazila,258139,10.6,14.2,10.6,6.6,7.9,8.7,25.9,7.3,3.1,5.2,00110
88,50.0,25.0,XXX,XX,01,  Gandail Union,26789,10.1,13.4,10.9,6.3,7.2,8.4,26.6,7.9,3.4,5.9,00110
88,50.0,77.0,XXX,XX,01,  Sonamukhi Union,32361,10.3,13.4,10.4,6.7,7.2,8.6,26.6,7.8,3.4,5.5,00110
88,61.0,XX.0,XXX,XX,01,  Royganj Upazila,298776,10.6,13.4,10.6,7.3,8.9,9.5,25.1,6.7,2.8,5.1,00110
88,61.0,38.0,XXX,XX,01,  Dhangara Union,27393,10.9,13.5,9.8,7.1,9.0,9.7,26.0,6.6,3.0,4.5,00110
88,67.0,XX.0,XXX,XX,01,  Shahjadpur Upazila,489709,11.6,14.1,11.4,8.3,9.2,9.3,22.8,6.1,2.7,4.4,00110
88,67.0,14.0,XXX,XX,01,  Gala Union,26426,13.2,15.6,10.8,7.1,7.6,8.4,23.3,6.7,3.1,4.2,00110
88,78.0,XX.0,XXX,XX,01,  Sirajganj Sadar Upazila,387955,11.0,14.1,11.6,8.0,9.0,9.1,23.7,6.4,2.8,4.4,00110
88,78.0,16.0,XXX,XX,01,  Baghbati Union,44728,10.9,13.4,11.6,8.3,8.8,8.9,24.7,6.4,2.8,4.3,00110
88,89.0,XX.0,XXX,XX,01,  Tarash Upazila,188772,11.0,12.8,11.0,6.9,8.7,10.0,25.8,6.2,2.7,4.9,00110
88,89.0,84.0,XXX,XX,01,  Tarash Union,18197,10.6,12.6,11.1,6.9,8.9,9.8,26.2,6.0,2.8,5.0,00110
88,94.0,XX.0,XXX,XX,01,  Ullah Para Upazila,492463,11.0,13.4,11.0,7.7,9.1,9.3,24.3,6.5,2.8,5.0,00110
81,XX.0,XX.0,XXX,XX,01, Rajshahi Zila,1740578,8.7,10.8,10.9,8.4,9.0,10.1,27.9,6.6,2.7,4.9,00110
81,10.0,XX.0,XXX,XX,01,  Bagha Upazila,140010,8.6,10.9,11.0,8.5,8.3,9.5,27.9,6.8,2.9,5.5,00110
81,12.0,XX.0,XXX,XX,01,  Baghmara Upazila,316450,7.9,10.3,9.9,7.4,8.6,10.3,29.9,6.9,3.0,5.6,00110
81,12.0,50.0,XXX,XX,01,  Ganipur Union,34154,7.4,10.0,10.1,7.1,9.4,11.2,30.4,6.8,2.8,4.9,00110
81,25.0,XX.0,XXX,XX,01,  Charghat Upazila,168379,8.8,10.4,10.6,8.8,9.0,10.3,28.0,6.6,2.5,4.8,00110
81,31.0,XX.0,XXX,XX,01,  Durgapur Upazila,157726,7.8,9.8,10.3,8.0,9.0,10.5,29.3,7.1,2.7,5.4,00110
81,31.0,11.0,XXX,XX,01,  Deluabari Union,23227,7.6,10.3,10.7,7.7,9.0,10.6,29.2,7.3,2.5,5.2,00110
81,34.0,XX.0,XXX,XX,01,  Godagari Upazila,269748,10.5,12.5,12.3,9.0,8.9,9.0,24.6,6.3,2.6,4.2,00110
81,34.0,57.0,XXX,XX,01,  Matikata Union,40277,10.9,12.2,12.6,9.7,9.1,8.0,23.9,6.4,2.6,4.6,00110
81,53.0,XX.0,XXX,XX,01,  Mohanpur Upazila,140161,8.2,10.5,10.6,8.2,9.4,10.7,28.7,6.6,2.6,4.5,00110
81,53.0,13.0,XXX,XX,01,  Bakshimail Union,16589,8.3,9.5,10.8,9.0,9.2,10.6,29.2,6.3,2.9,4.3,00110
81,53.0,81.0,XXX,XX,01,  Royghati Union,11522,8.2,10.2,10.4,7.9,9.8,10.5,29.2,6.6,2.4,4.9,00110
81,72.0,XX.0,XXX,XX,01,  Paba Upazila,228464,9.1,11.1,11.4,8.6,9.5,10.1,27.4,6.1,2.5,4.3,00110
81,82.0,XX.0,XXX,XX,01,  Puthia Upazila,181729,7.9,10.1,10.7,8.6,9.5,10.2,28.4,6.8,2.6,5.3,00110
81,82.0,13.0,XXX,XX,01,  Baneshwar Union,32598,8.0,9.6,10.0,8.8,10.0,10.2,28.8,6.7,2.5,5.4,00110
81,82.0,81.0,XXX,XX,01,  Silmaria Union,34713,7.7,9.8,10.6,8.7,9.0,10.0,29.1,7.3,2.5,5.4,00110
81,94.0,XX.0,XXX,XX,01,  Tanore Upazila,137911,9.1,11.2,10.8,8.3,9.3,10.6,27.5,6.3,2.5,4.4,00110
64,XX.0,XX.0,XXX,XX,01, Naogaon Zila,2324590,8.8,10.7,10.0,7.9,9.3,10.1,27.9,7.2,3.0,5.2,00110
64,3.0,XX.0,XXX,XX,01,  Atrai Upazila,180054,9.0,11.0,10.1,7.9,9.0,9.9,27.8,7.0,3.0,5.3,00110
64,3.0,10.0,XXX,XX,01,  Ahsanganj Union,21778,9.1,11.6,10.0,7.6,9.7,10.0,27.1,6.9,3.1,5.0,00110
64,3.0,21.0,XXX,XX,01,  Bhopara Union,20331,8.9,10.7,10.4,8.4,9.0,10.5,26.9,6.6,3.0,5.5,00110
64,3.0,73.0,XXX,XX,01,  Panchupur Union,22189,8.3,10.6,10.6,8.5,9.2,9.9,28.1,6.6,3.0,5.1,00110
64,6.0,XX.0,XXX,XX,01,  Badalgachhi Upazila,194985,8.3,10.0,9.7,7.6,8.2,9.5,28.8,8.3,3.4,6.1,00110
64,6.0,21.0,XXX,XX,01,  Badalgachhi Union,23496,8.0,9.8,9.7,8.0,8.7,9.7,29.6,8.0,3.1,5.4,00110
64,28.0,XX.0,XXX,XX,01,  Dhamoirhat Upazila,166961,8.6,10.2,9.5,7.4,9.1,10.3,29.2,7.4,3.2,5.1,00110
64,28.0,63.0,XXX,XX,01,  Jahanpur Union,22960,9.0,10.6,9.8,7.1,8.6,10.4,28.8,7.2,3.2,5.3,00110
64,47.0,XX.0,XXX,XX,01,  Manda Upazila,351387,8.2,10.2,9.8,7.9,9.0,10.3,28.7,7.2,3.0,5.7,00110
64,47.0,54.0,XXX,XX,01,  Kusumba Union,30330,8.2,10.5,10.3,7.9,9.0,10.5,28.7,6.5,2.8,5.6,00110
64,47.0,67.0,XXX,XX,01,  Manda Union,25055,8.2,10.1,9.7,8.9,9.5,10.0,28.1,7.0,2.9,5.5,00110
64,47.0,88.0,XXX,XX,01,  Prasadpur Union,22250,8.3,9.8,9.2,7.1,8.8,10.9,29.3,7.5,2.9,6.3,00110
64,50.0,XX.0,XXX,XX,01,  Mahadebpur Upazila,277233,8.4,10.2,9.5,7.7,9.2,10.1,28.7,7.6,3.2,5.6,00110
64,50.0,57.0,XXX,XX,01,  Khajur Union,30039,8.0,9.9,8.7,7.9,9.6,10.4,29.1,7.4,3.2,5.8,00110
64,50.0,66.0,XXX,XX,01,  Mahadebpur Union,26180,8.7,10.1,9.2,8.0,9.6,10.5,28.6,7.1,3.0,5.2,00110
64,60.0,XX.0,XXX,XX,01,  Naogaon Sadar Upazila,254599,8.9,10.7,9.9,8.0,8.9,9.9,27.5,7.3,3.0,5.8,00110
64,69.0,XX.0,XXX,XX,01,  Niamatpur Upazila,242398,9.0,11.0,10.5,8.3,10.0,10.0,27.1,6.8,2.8,4.5,00110
64,69.0,52.0,XXX,XX,01,  Niamatpur Union,22360,8.9,11.3,10.1,8.0,9.9,10.2,27.3,7.1,2.8,4.3,00110
64,75.0,XX.0,XXX,XX,01,  Patnitala Upazila,210230,8.7,10.4,9.3,7.7,9.7,10.3,28.8,7.3,3.0,4.8,00110
64,79.0,XX.0,XXX,XX,01,  Porsha Upazila,119677,9.4,11.7,11.2,8.6,9.8,10.2,25.9,6.5,2.5,4.2,00110
64,79.0,55.0,XXX,XX,01,  Nithpur Union,21315,11.2,14.0,13.5,8.3,9.9,9.5,23.1,5.4,1.9,3.0,00110
64,85.0,XX.0,XXX,XX,01,  Raninagar Upazila,177970,9.0,11.1,10.2,7.7,9.2,10.5,27.2,6.9,2.9,5.3,00110
64,85.0,84.0,XXX,XX,01,  Raninagar Union,17025,8.9,11.3,10.6,8.9,8.9,10.1,25.2,7.2,3.1,5.9,00110
64,86.0,XX.0,XXX,XX,01,  Sapahar Upazila,149096,9.6,11.9,11.4,8.7,10.2,9.8,25.5,6.4,2.5,3.9,00110
64,86.0,71.0,XXX,XX,01,  Sapahar Union,16941,8.3,10.1,10.4,8.6,10.1,10.2,27.8,7.3,2.9,4.2,00110
64,86.0,79.0,XXX,XX,01,  Shiranti Union,27080,9.8,11.8,11.8,9.5,10.9,9.7,24.7,5.9,2.4,3.5,00110
76,XX.0,XX.0,XXX,XX,01, Pabna Zila,2135504,10.7,12.5,11.1,8.0,9.0,9.6,24.6,6.5,2.9,5.1,00110
76,5.0,XX.0,XXX,XX,01,  Atgharia Upazila,143568,10.5,12.3,11.2,7.6,8.5,9.5,25.8,6.7,2.9,5.0,00110
76,16.0,XX.0,XXX,XX,01,  Bera Upazila,206725,11.5,13.3,11.6,8.8,8.8,8.6,22.4,6.4,3.0,5.6,00110
76,19.0,XX.0,XXX,XX,01,  Bhangura Upazila,103827,11.3,12.7,10.4,7.3,9.2,9.8,25.4,6.4,2.8,4.7,00110
76,22.0,XX.0,XXX,XX,01,  Chatmohar Upazila,276678,10.9,12.6,10.4,7.0,8.7,9.9,26.3,6.5,2.8,5.0,00110
76,33.0,XX.0,XXX,XX,01,  Faridpur Upazila,116325,10.8,12.9,10.3,7.6,9.1,9.6,25.0,6.7,3.1,5.0,00110
76,39.0,XX.0,XXX,XX,01,  Ishwardi Upazila,247677,9.3,11.1,11.0,8.7,9.9,10.3,25.8,6.6,2.7,4.7,00110
76,55.0,XX.0,XXX,XX,01,  Pabna Sadar Upazila,446472,10.5,12.5,11.5,8.3,9.0,9.8,24.5,6.1,2.8,4.9,00110
76,72.0,XX.0,XXX,XX,01,  Santhia Upazila,341597,10.9,12.6,11.1,8.1,9.2,9.7,24.1,6.4,2.9,5.1,00110
76,83.0,XX.0,XXX,XX,01,  Sujanagar Upazila,252635,11.1,13.0,11.3,8.1,8.4,9.0,23.5,6.8,3.1,5.7,00110
70,XX.0,XX.0,XXX,XX,01, Chapai Nawabganj Zila,1327243,10.8,13.0,12.1,9.0,9.2,8.7,24.3,6.2,2.6,4.2,00110
70,18.0,XX.0,XXX,XX,01,  Bholahat Upazila,89575,10.2,13.0,11.9,8.3,9.2,9.3,25.6,6.1,2.5,3.8,00110
70,18.0,18.0,XXX,XX,01,  Bholahat Union,14730,11.3,13.7,12.4,8.9,9.9,9.3,23.6,5.3,2.1,3.5,00110
70,37.0,XX.0,XXX,XX,01,  Gomastapur Upazila,217199,10.4,12.4,11.9,8.7,9.5,9.1,25.3,6.4,2.4,3.9,00110
70,37.0,42.0,XXX,XX,01,  Chowdala Union,23767,10.7,12.5,12.1,8.7,9.0,8.9,25.4,6.2,2.5,4.1,00110
70,37.0,52.0,XXX,XX,01,  Gomastapur Union,28573,10.8,11.0,12.3,9.5,9.2,8.9,25.2,6.3,2.4,4.3,00110
70,56.0,XX.0,XXX,XX,01,  Nachole Upazila,129263,10.3,12.1,12.1,8.7,9.7,9.4,25.0,6.4,2.6,3.9,00110
70,66.0,XX.0,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,349861,11.6,14.0,12.3,8.9,8.8,8.1,23.0,6.2,2.6,4.3,00110
70,88.0,XX.0,XXX,XX,01,  Shibganj Upazila,541345,10.7,12.7,12.1,9.3,9.1,8.7,24.3,6.1,2.6,4.3,00110
70,88.0,41.0,XXX,XX,01,  Kansat Union,33384,10.8,11.1,11.6,9.6,9.4,8.6,26.4,6.1,2.5,3.9,00110
69,XX.0,XX.0,XXX,XX,01, Natore Zila,1478665,9.3,11.2,10.4,8.0,9.0,10.0,27.2,6.8,2.8,5.3,00110
69,9.0,XX.0,XXX,XX,01,  Bagatipara Upazila,121029,8.6,10.1,10.0,8.1,8.8,10.2,29.0,7.1,2.7,5.5,00110
69,15.0,XX.0,XXX,XX,01,  Baraigram Upazila,240149,9.5,11.1,10.4,7.8,8.9,9.9,27.2,6.8,2.7,5.6,00110
69,41.0,XX.0,XXX,XX,01,  Gurudaspur Upazila,181981,9.7,11.6,10.3,7.6,8.6,10.1,27.4,6.6,2.8,5.3,00110
69,44.0,XX.0,XXX,XX,01,  Lalpur Upazila,253363,9.4,10.9,10.4,8.5,9.2,9.9,26.8,6.8,2.8,5.2,00110
69,63.0,XX.0,XXX,XX,01,  Natore Sadar Upazila,350953,8.7,10.7,10.7,8.5,9.2,10.1,27.3,6.9,2.8,5.2,00110
69,91.0,XX.0,XXX,XX,01,  Singra Upazila,331190,9.7,12.1,10.2,7.5,9.0,10.1,26.7,6.8,2.8,5.0,00110
38,XX.0,XX.0,XXX,XX,01, Joypurhat Zila,769858,8.5,10.3,9.9,7.6,8.5,10.1,28.9,7.6,3.2,5.3,00110
38,13.0,XX.0,XXX,XX,01,  Akkelpur Upazila,113392,8.5,10.6,9.5,7.5,8.5,9.9,28.5,7.9,3.4,5.8,00110
38,47.0,XX.0,XXX,XX,01,  Joypurhat Sadar Upazila,220025,8.5,9.8,10.1,7.8,8.4,9.6,29.2,7.7,3.3,5.7,00110
38,58.0,XX.0,XXX,XX,01,  Kalai Upazila,126733,8.3,10.4,9.8,7.3,9.0,11.0,29.6,7.2,2.9,4.3,00110
38,61.0,XX.0,XXX,XX,01,  Khetlal Upazila,96615,8.1,9.8,10.1,7.1,8.6,10.2,29.8,7.6,3.3,5.3,00110
38,61.0,47.0,XXX,XX,01,  Khetlal Union,10165,8.1,9.3,10.3,8.2,8.8,10.0,29.4,7.3,3.3,5.3,00110
38,74.0,XX.0,XXX,XX,01,  Panchbibi Upazila,213093,8.9,10.9,10.0,7.8,8.4,10.0,28.0,7.5,3.1,5.4,00110
13,XX.0,XX.0,XXX,XX,01, Chandpur Zila,1980294,11.0,13.5,13.2,9.8,8.4,7.8,20.9,6.3,3.1,6.1,00110
13,22.0,XX.0,XXX,XX,01,  Chandpur Sadar Upazila,294854,10.9,13.8,13.5,9.8,8.1,7.7,21.0,6.1,3.1,6.0,00110
13,45.0,XX.0,XXX,XX,01,  Faridganj Upazila,361593,10.9,13.2,13.3,10.2,8.4,7.7,20.3,6.3,3.3,6.5,00110
13,47.0,XX.0,XXX,XX,01,  Haim Char Upazila,100728,11.3,14.8,13.6,8.9,7.2,7.5,21.7,6.3,3.2,5.6,00110
13,47.0,23.0,XXX,XX,01,  Dakshin Algi Durgapur Union,24947,10.4,13.0,13.0,10.4,8.1,7.9,21.3,6.2,3.4,6.3,00110
13,49.0,XX.0,XXX,XX,01,  Hajiganj Upazila,261043,11.0,13.4,13.4,10.5,8.7,8.0,20.3,5.9,3.1,5.7,00110
13,49.0,35.0,XXX,XX,01,  Hajiganj Union,31135,11.3,12.9,12.7,10.9,8.8,8.7,20.4,5.8,3.1,5.4,00110
13,58.0,XX.0,XXX,XX,01,  Kachua Upazila,355115,11.5,14.3,13.4,9.9,8.5,7.9,20.1,5.8,2.9,5.7,00110
13,76.0,XX.0,XXX,XX,01,  Matlab Upazila,150764,11.0,13.6,12.7,9.2,8.0,7.6,21.7,6.8,3.2,6.2,00110
13,79.0,XX.0,XXX,XX,01,  Matlab Uttar Upazila,255366,9.9,12.2,12.3,9.1,8.3,7.7,23.0,7.3,3.5,6.8,00110
13,95.0,XX.0,XXX,XX,01,  Shahrasti Upazila,200831,11.2,13.3,12.8,10.3,9.1,8.0,20.3,5.9,3.0,6.1,00110
03,XX.0,XX.0,XXX,XX,01, Bandarban Zila,287912,13.8,15.5,11.4,8.2,8.6,9.0,22.0,5.9,2.3,3.2,00110
03,4.0,XX.0,XXX,XX,01,  Alikadam Upazila,34792,15.4,16.8,12.0,8.8,8.5,8.2,20.1,5.4,2.1,2.8,00110
03,4.0,31.0,XXX,XX,01,  Alikadam Union,13970,15.6,16.8,10.9,9.5,8.2,7.4,20.5,6.4,2.1,2.7,00110
03,14.0,XX.0,XXX,XX,01,  Bandarban Sadar Upazila,46848,11.9,13.6,10.7,8.7,8.3,9.4,24.2,7.0,2.7,3.7,00110
03,51.0,XX.0,XXX,XX,01,  Lama Upazila,89981,13.9,16.1,12.1,8.3,8.7,9.3,21.0,5.1,2.2,3.2,00110
03,73.0,XX.0,XXX,XX,01,  Naikhongchhari Upazila,43531,15.0,16.3,12.8,8.2,8.6,8.9,20.2,5.0,2.0,3.0,00110
03,73.0,76.0,XXX,XX,01,  Naikhongchhari Union,4747,16.2,16.5,11.4,6.3,7.9,9.3,21.6,5.6,2.0,3.3,00110
03,89.0,XX.0,XXX,XX,01,  Rowangchhari Upazila,22212,11.6,13.8,9.4,7.1,9.5,9.4,25.0,7.2,2.7,4.3,00110
03,89.0,57.0,XXX,XX,01,  Rowangchhari Union,3752,12.8,15.8,11.0,6.0,8.5,9.9,21.8,7.4,2.3,4.5,00110
03,91.0,XX.0,XXX,XX,01,  Ruma Upazila,28735,12.9,14.8,10.7,8.7,8.7,8.5,23.5,6.7,2.5,2.9,00110
03,91.0,76.0,XXX,XX,01,  Ruma Union,12054,9.6,13.7,12.3,9.4,8.8,8.8,25.2,6.9,2.6,2.8,00110
03,95.0,XX.0,XXX,XX,01,  Thanchi Upazila,21813,15.9,16.9,9.6,6.7,7.6,8.9,22.4,6.9,2.4,2.8,00110
03,95.0,57.0,XXX,XX,01,  Thanchi Union,5821,14.4,14.6,11.0,8.3,8.3,9.4,21.4,7.0,2.7,3.0,00110
19,XX.0,XX.0,XXX,XX,01, Comilla Zila,4546962,11.7,14.4,13.2,9.7,8.6,8.1,20.1,5.9,2.9,5.5,00110
19,9.0,XX.0,XXX,XX,01,  Barura Upazila,355992,11.3,13.9,13.1,9.6,8.6,8.1,20.4,6.0,3.0,6.2,00110
19,15.0,XX.0,XXX,XX,01,  Brahmanpara Upazila,198678,12.6,16.0,14.0,9.6,7.6,7.2,19.1,5.7,2.9,5.3,00110
19,15.0,18.0,XXX,XX,01,  Brahman Para Union,19081,12.5,15.4,14.2,9.6,7.3,7.3,20.1,5.6,2.6,5.3,00110
19,18.0,XX.0,XXX,XX,01,  Burichang Upazila,289049,11.4,13.9,13.2,10.3,8.8,8.4,20.7,5.8,2.6,5.0,00110
19,18.0,31.0,XXX,XX,01,  Burichang Union,25927,11.9,15.3,14.3,10.3,8.4,7.7,19.2,5.5,2.7,4.8,00110
19,27.0,XX.0,XXX,XX,01,  Chandina Upazila,301802,11.9,14.7,13.2,9.0,8.6,8.2,20.5,6.0,2.8,5.3,00110
19,27.0,20.0,XXX,XX,01,  Mahichal Union,20893,11.7,14.2,13.8,8.7,8.4,8.1,21.2,5.9,2.9,5.2,00110
19,31.0,XX.0,XXX,XX,01,  Chauddagram Upazila,405331,11.4,13.5,13.2,10.8,9.0,8.1,19.5,5.8,3.0,5.8,00110
19,33.0,XX.0,XXX,XX,01,  Comilla Sadar Dakshin Upazila,315500,11.1,13.6,12.8,10.0,9.1,8.4,20.6,5.8,2.9,5.7,00110
19,33.0,35.0,XXX,XX,01,  Bijoypur Union,14324,10.8,12.7,11.2,10.2,10.2,9.3,20.8,6.1,2.8,5.9,00110
19,36.0,XX.0,XXX,XX,01,  Daudkandi Upazila,303654,11.4,13.4,12.0,9.7,9.1,8.5,21.3,6.3,2.9,5.4,00110
19,40.0,XX.0,XXX,XX,01,  Debidwar Upazila,369934,12.4,15.4,13.6,9.2,7.9,7.6,19.8,6.0,2.8,5.3,00110
19,54.0,XX.0,XXX,XX,01,  Homna Upazila,177213,11.8,15.0,12.9,9.1,8.5,7.8,20.1,6.1,3.2,5.5,00110
19,67.0,XX.0,XXX,XX,01,  Comilla Adarsha Sadar Upazila,236409,10.6,12.6,12.0,10.5,10.4,9.2,21.8,5.7,2.6,4.6,00110
19,67.0,68.0,XXX,XX,01,  Kalir Bazar Union,41678,10.9,13.3,12.8,10.2,8.8,8.3,20.8,6.2,2.9,5.8,00110
19,67.0,90.0,XXX,XX,01,  Panchthubi Union,47616,10.8,12.5,12.0,10.3,9.2,9.3,22.9,6.0,2.5,4.4,00110
19,72.0,XX.0,XXX,XX,01,  Laksam Upazila,224087,11.5,14.8,13.6,9.9,8.8,8.2,19.5,5.5,2.8,5.5,00110
19,74.0,XX.0,XXX,XX,01,  Manoharganj Upazila,243754,12.1,15.3,14.2,10.2,8.5,7.7,18.6,5.3,2.7,5.4,00110
19,74.0,13.0,XXX,XX,01,  Baishgaon Union,23902,11.7,16.1,14.4,10.7,8.3,7.6,17.7,5.3,2.9,5.4,00110
19,75.0,XX.0,XXX,XX,01,  Meghna Upazila,106294,11.0,13.8,11.7,8.4,9.0,8.8,22.3,6.4,3.0,5.5,00110
19,75.0,43.0,XXX,XX,01,  Gobindapur Union,14391,11.8,13.6,11.9,8.5,8.2,8.4,22.2,6.5,2.9,6.0,00110
19,81.0,XX.0,XXX,XX,01,  Muradnagar Upazila,490912,12.4,15.2,13.7,9.4,8.1,7.6,19.6,6.0,2.8,5.1,00110
19,81.0,54.0,XXX,XX,01,  Muradnagar Union,20723,12.7,15.7,14.1,9.5,7.6,7.2,18.7,6.0,3.0,5.5,00110
19,81.0,63.0,XXX,XX,01,  Paschim Nabipur Union,12800,12.6,13.6,13.6,10.0,9.5,8.9,21.0,5.1,2.2,3.6,00110
