ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
61.0,94.0,XX.0,XXX,XX,02,  Trishal Upazila,7006,6.0,88.2,5.8,86.4,75.7,22.4,1.9,00110
61.0,94.0,XX.0,XXX,XX,02,  Trishal Paurashava,7006,6.0,88.2,5.8,86.4,75.7,22.4,1.9,00110
67.0,XX.0,XX.0,XXX,XX,02, Narayanganj Zila,217618,38.9,57.0,4.2,98.2,35.8,60.4,3.7,00110
67.0,4.0,XX.0,XXX,XX,02,  Sonargaon Upazila,7218,4.6,94.1,1.3,97.9,73.1,24.7,2.2,00110
67.0,6.0,XX.0,XXX,XX,02,  Bandar Upazila,38931,41.4,54.8,3.8,98.3,46.1,51.4,2.5,00110
67.0,58.0,XX.0,XXX,XX,02,  Narayanganj Sadar Upazila,123836,54.3,40.6,5.1,98.9,27.6,68.3,4.1,00110
67.0,68.0,XX.0,XXX,XX,02,  Rupganj Upazila,47633,1.8,95.7,2.5,96.6,43.3,52.9,3.9,00110
33.0,XX.0,XX.0,XXX,XX,02, Gazipur Zila,248296,56.4,42.1,1.5,95.7,27.1,70.8,2.1,00110
33.0,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,167299,72.1,26.4,1.4,97.9,23.6,74.4,2.0,00110
33.0,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,40901,32.6,66.7,0.7,94.3,14.1,84.1,1.8,00110
33.0,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,9583,5.1,91.4,3.4,91.5,87.0,9.8,3.2,00110
33.0,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,30513,17.9,79.8,2.3,86.9,44.9,51.9,3.2,00110
56.0,XX.0,XX.0,XXX,XX,02, Manikganj Zila,22148,36.0,62.3,1.7,85.6,72.0,24.9,3.1,00110
56.0,46.0,XX.0,XXX,XX,02,  Manikganj Sadar Upazila,16069,48.6,49.7,1.7,91.3,66.6,30.2,3.2,00110
56.0,82.0,XX.0,XXX,XX,02,  Singair Upazila,6079,2.7,95.5,1.7,70.3,86.3,10.7,3.0,00110
26.0,XX.0,XX.0,XXX,XX,02, Dhaka Zila,1569197,84.2,14.1,1.7,98.6,18.2,78.2,3.6,00110
26.0,2.0,XX.0,XXX,XX,02,  Adabor Thana,47642,82.4,16.7,0.8,95.9,10.5,86.2,3.3,00110
26.0,4.0,XX.0,XXX,XX,02,  Badda Thana,41792,92.0,7.6,0.5,99.1,14.2,83.2,2.6,00110
26.0,5.0,XX.0,XXX,XX,02,  Bangshal Thana,29711,95.0,4.0,0.9,99.6,33.1,64.4,2.5,00110
26.0,6.0,XX.0,XXX,XX,02,  Biman Bandar Thana,896,82.0,9.7,8.3,82.5,24.7,49.6,25.8,00110
26.0,8.0,XX.0,XXX,XX,02,  Cantonment Thana,25198,98.5,1.3,0.2,99.4,18.8,75.9,5.3,00110
26.0,9.0,XX.0,XXX,XX,02,  Chak Bazar Thana,25401,94.3,5.5,0.2,99.7,24.4,73.7,1.9,00110
26.0,11.0,XX.0,XXX,XX,02,  Darus Salam Thana,37264,83.6,12.0,4.3,97.8,13.5,82.9,3.6,00110
26.0,14.0,XX.0,XXX,XX,02,  Dhamrai Upazila,14171,46.9,52.3,0.8,97.5,41.9,56.9,1.2,00110
26.0,16.0,XX.0,XXX,XX,02,  Dhanmondi Thana,29448,93.9,5.6,0.6,99.6,30.8,64.6,4.6,00110
26.0,18.0,XX.0,XXX,XX,02,  Dohar Upazila,7896,2.3,95.8,1.8,93.3,74.8,21.5,3.7,00110
26.0,24.0,XX.0,XXX,XX,02,  Gendaria Thana,27887,88.8,10.7,0.5,99.5,24.8,72.3,3.0,00110
26.0,26.0,XX.0,XXX,XX,02,  Gulshan Thana,54215,83.2,5.0,11.8,99.1,20.3,67.1,12.6,00110
26.0,28.0,XX.0,XXX,XX,02,  Hazaribagh Thana,41681,82.8,15.8,1.4,95.4,18.1,78.8,3.1,00110
26.0,29.0,XX.0,XXX,XX,02,  Jatrabari Thana,37914,74.7,25.1,0.3,99.2,15.0,81.0,4.0,00110
26.0,30.0,XX.0,XXX,XX,02,  Kafrul Thana,91248,81.4,18.2,0.4,99.0,12.5,83.7,3.8,00110
26.0,32.0,XX.0,XXX,XX,02,  Kadamtali Thana,23897,72.4,27.1,0.5,99.6,18.6,80.7,0.6,00110
26.0,33.0,XX.0,XXX,XX,02,  Kalabagan Thana,20672,95.5,2.7,1.7,99.8,23.0,74.9,2.1,00110
26.0,36.0,XX.0,XXX,XX,02,  Khilgaon Thana,61820,70.2,29.2,0.6,99.3,13.9,84.5,1.6,00110
26.0,37.0,XX.0,XXX,XX,02,  Khilkhet Thana,22634,81.7,17.2,1.1,96.4,15.4,81.3,3.3,00110
26.0,40.0,XX.0,XXX,XX,02,  Kotwali Thana,9704,91.7,4.2,4.2,99.3,23.8,70.1,6.1,00110
26.0,42.0,XX.0,XXX,XX,02,  Lalbagh Thana,79372,80.5,18.7,0.8,99.3,18.7,80.2,1.0,00110
26.0,48.0,XX.0,XXX,XX,02,  Mirpur Thana,111906,89.1,10.3,0.6,99.2,13.7,83.9,2.4,00110
26.0,50.0,XX.0,XXX,XX,02,  Mohammadpur Thana,75546,85.2,13.7,1.1,97.1,21.2,75.2,3.5,00110
26.0,54.0,XX.0,XXX,XX,02,  Motijheel Thana,41954,88.4,10.7,0.9,98.6,13.2,83.5,3.3,00110
26.0,63.0,XX.0,XXX,XX,02,  New Market Thana,6192,97.5,0.7,1.8,99.9,25.8,69.3,4.9,00110
26.0,64.0,XX.0,XXX,XX,02,  Pallabi Thana,138403,92.2,4.0,3.8,99.4,19.7,75.7,4.5,00110
26.0,65.0,XX.0,XXX,XX,02,  Paltan Thana,9068,97.3,1.1,1.6,99.8,32.7,64.3,3.1,00110
26.0,66.0,XX.0,XXX,XX,02,  Ramna Thana,38650,83.6,15.3,1.1,98.7,21.1,75.5,3.4,00110
26.0,67.0,XX.0,XXX,XX,02,  Rampura Thana,47627,80.8,18.9,0.3,99.3,14.3,83.6,2.1,00110
26.0,68.0,XX.0,XXX,XX,02,  Sabujbagh Thana,62677,83.5,16.1,0.3,98.8,13.9,84.6,1.5,00110
26.0,72.0,XX.0,XXX,XX,02,  Savar Upazila,73465,73.3,26.3,0.5,98.3,19.9,78.4,1.7,00110
26.0,74.0,XX.0,XXX,XX,02,  Shah Ali Thana,27001,85.8,9.8,4.4,98.3,14.2,83.8,2.0,00110
26.0,75.0,XX.0,XXX,XX,02,  Shahbagh Thana,7546,92.8,3.5,3.7,99.3,26.8,62.4,10.8,00110
26.0,76.0,XX.0,XXX,XX,02,  Shyampur Thana,40978,75.1,24.3,0.7,99.2,13.2,84.4,2.4,00110
26.0,80.0,XX.0,XXX,XX,02,  Sher-E-Bangla Nagar Thana,27142,88.0,8.9,3.1,97.9,12.6,81.5,5.9,00110
26.0,88.0,XX.0,XXX,XX,02,  Sutrapur Thana,38029,92.5,6.7,0.8,99.3,28.4,68.6,3.0,00110
26.0,90.0,XX.0,XXX,XX,02,  Tejgaon Thana,26348,89.6,9.5,0.9,98.4,14.6,82.0,3.4,00110
26.0,92.0,XX.0,XXX,XX,02,  Tejgaon Ind. Area Thana,29733,77.0,19.6,3.4,98.6,5.3,88.2,6.5,00110
26.0,95.0,XX.0,XXX,XX,02,  Uttara Thana,36469,92.8,3.1,4.1,93.5,23.9,63.1,12.9,00110
86.0,XX.0,XX.0,XXX,XX,02, Shariatpur Zila,25098,4.2,91.8,4.0,78.1,80.3,17.8,2.0,00110
86.0,14.0,XX.0,XXX,XX,02,  Bhedarganj Upazila,1772,1.7,98.3,0.0,86.1,72.7,26.6,0.7,00110
86.0,25.0,XX.0,XXX,XX,02,  Damudya Upazila,3250,2.9,93.2,3.9,70.3,82.6,15.4,1.9,00110
86.0,65.0,XX.0,XXX,XX,02,  Naria Upazila,4891,3.5,88.8,7.7,70.8,82.6,14.2,3.1,00110
86.0,69.0,XX.0,XXX,XX,02,  Shariatpur Sadar Upazila,10778,6.5,89.7,3.8,86.5,76.7,21.4,1.9,00110
86.0,94.0,XX.0,XXX,XX,02,  Zanjira Upazila,4407,1.2,97.0,1.9,68.0,87.5,11.1,1.4,00110
54.0,XX.0,XX.0,XXX,XX,02, Madaripur Zila,28244,6.5,90.5,3.0,85.5,71.9,25.6,2.4,00110
54.0,40.0,XX.0,XXX,XX,02,  Kalkini Upazila,8785,4.5,92.5,3.0,70.9,92.1,7.3,0.6,00110
54.0,54.0,XX.0,XXX,XX,02,  Madaripur Sadar Upazila,13952,9.1,87.5,3.4,94.3,60.8,35.6,3.5,00110
54.0,87.0,XX.0,XXX,XX,02,  Shib Char Upazila,5507,3.1,94.8,2.1,86.4,67.8,29.7,2.5,00110
93.0,XX.0,XX.0,XXX,XX,02, Tangail Zila,108248,13.8,84.5,1.7,82.7,76.6,20.7,2.7,00110
93.0,19.0,XX.0,XXX,XX,02,  Bhuapur Upazila,6711,0.6,98.2,1.2,83.2,81.7,16.9,1.4,00110
93.0,19.0,XX.0,XXX,XX,02,Bhuapur Paurashava,6711,0.6,98.2,1.2,83.2,81.7,16.9,1.4,00110
93.0,25.0,XX.0,XXX,XX,02,  Dhanbari Upazila,9107,0.9,96.7,2.4,36.4,89.5,8.6,1.9,00110
93.0,25.0,XX.0,XXX,XX,02,Dhanbari  Paurashava,9107,0.9,96.7,2.4,36.4,89.5,8.6,1.9,00110
93.0,28.0,XX.0,XXX,XX,02,  Ghatail Upazila,7610,17.4,81.7,0.9,95.4,67.4,31.3,1.2,00110
93.0,28.0,XX.0,XXX,XX,02,Ghatail Paurashava,7610,17.4,81.7,0.9,95.4,67.4,31.3,1.2,00110
93.0,38.0,XX.0,XXX,XX,02,  Gopalpur Upazila,12516,4.1,94.1,1.9,70.6,91.4,6.2,2.4,00110
93.0,38.0,XX.0,XXX,XX,02,Gopalpur Paurashava,12516,4.1,94.1,1.9,70.6,91.4,6.2,2.4,00110
93.0,47.0,XX.0,XXX,XX,02,  Kalihati Upazila,8620,1.1,96.9,2.0,90.6,88.7,8.4,2.8,00110
93.0,47.0,XX.0,XXX,XX,02,Kalihati Paurashava,8620,1.1,96.9,2.0,90.6,88.7,8.4,2.8,00110
93.0,57.0,XX.0,XXX,XX,02,  Madhupur Upazila,13563,1.0,96.6,2.4,69.0,87.1,11.0,1.9,00110
93.0,57.0,XX.0,XXX,XX,02,Madhupur Paurashava,13563,1.0,96.6,2.4,69.0,87.1,11.0,1.9,00110
93.0,66.0,XX.0,XXX,XX,02,  Mirzapur Upazila,6035,22.4,76.2,1.4,88.5,69.7,25.6,4.8,00110
93.0,66.0,XX.0,XXX,XX,02,Mirzapur Paurashava,6035,22.4,76.2,1.4,88.5,69.7,25.6,4.8,00110
93.0,85.0,XX.0,XXX,XX,02,  Sakhipur Upazila,7387,12.2,82.4,5.4,94.9,76.9,20.0,3.1,00110
93.0,85.0,XX.0,XXX,XX,02,Sakhipur Paurashava,7387,12.2,82.4,5.4,94.9,76.9,20.0,3.1,00110
93.0,95.0,XX.0,XXX,XX,02,  Tangail Sadar Upazila,36699,28.6,70.7,0.7,95.4,63.6,32.8,3.5,00110
93.0,95.0,XX.0,XXX,XX,02,Tangail Paurashava,36699,28.6,70.7,0.7,95.4,63.6,32.8,3.5,00110
48.0,XX.0,XX.0,XXX,XX,02, Kishoreganj Zila,84997,6.6,90.7,2.7,80.8,73.0,23.9,3.0,00110
48.0,6.0,XX.0,XXX,XX,02,  Bajitpur Upazila,7307,5.9,90.5,3.6,85.9,78.2,17.5,4.3,00110
48.0,6.0,XX.0,XXX,XX,02,  Bajitpur Paurashava,7307,5.9,90.5,3.6,85.9,78.2,17.5,4.3,00110
48.0,11.0,XX.0,XXX,XX,02,  Bhairab Upazila,23637,7.5,91.8,0.7,97.0,58.3,38.1,3.6,00110
48.0,11.0,XX.0,XXX,XX,02,  Bhairab Paurashava,23637,7.5,91.8,0.7,97.0,58.3,38.1,3.6,00110
48.0,27.0,XX.0,XXX,XX,02,  Hossainpur Upazila,5176,3.5,92.6,3.9,53.5,89.9,8.3,1.9,00110
48.0,27.0,XX.0,XXX,XX,02,  Hossainpur Paurashava,5176,3.5,92.6,3.9,53.5,89.9,8.3,1.9,00110
48.0,42.0,XX.0,XXX,XX,02,  Karimganj Upazila,5884,0.4,98.0,1.6,63.2,91.0,6.0,3.0,00110
48.0,42.0,XX.0,XXX,XX,02,  Karimganj Paurashava,5884,0.4,98.0,1.6,63.2,91.0,6.0,3.0,00110
48.0,45.0,XX.0,XXX,XX,02,  Katiadi Upazila,9040,4.2,89.2,6.5,51.0,88.3,9.0,2.7,00110
48.0,45.0,XX.0,XXX,XX,02,  Katiadi Paurashava,9040,4.2,89.2,6.5,51.0,88.3,9.0,2.7,00110
48.0,49.0,XX.0,XXX,XX,02,  Kishoreganj Sadar Upazila,21019,12.4,86.5,1.1,95.8,62.0,35.5,2.6,00110
48.0,49.0,XX.0,XXX,XX,02,  Kishoreganj Paurashava,21019,12.4,86.5,1.1,95.8,62.0,35.5,2.6,00110
48.0,54.0,XX.0,XXX,XX,02,  Kuliar Char Upazila,6549,1.8,89.8,8.3,78.7,88.9,7.6,3.5,00110
48.0,54.0,XX.0,XXX,XX,02,  Kuliar Char Paurashava,6549,1.8,89.8,8.3,78.7,88.9,7.6,3.5,00110
48.0,79.0,XX.0,XXX,XX,02,  Pakundia Upazila,6385,1.1,95.5,3.4,47.8,90.3,7.6,2.1,00110
48.0,79.0,XX.0,XXX,XX,02,  Pakundia Paurashava,6385,1.1,95.5,3.4,47.8,90.3,7.6,2.1,00110
89.0,XX.0,XX.0,XXX,XX,02, Sherpur Zila,42754,3.9,93.2,2.9,72.4,85.5,10.9,3.6,00110
89.0,67.0,XX.0,XXX,XX,02,  Nakla Upazila,8042,1.1,96.8,2.1,55.1,91.2,5.5,3.2,00110
89.0,67.0,XX.0,XXX,XX,02,Nakla Paurashava,8042,1.1,96.8,2.1,55.1,91.2,5.5,3.2,00110
89.0,70.0,XX.0,XXX,XX,02,  Nalitabari Upazila,6475,4.9,86.5,8.5,71.7,85.0,9.5,5.5,00110
89.0,70.0,XX.0,XXX,XX,02,Nalitabari Paurashava,6475,4.9,86.5,8.5,71.7,85.0,9.5,5.5,00110
89.0,88.0,XX.0,XXX,XX,02,  Sherpur Sadar Upazila,22462,5.5,92.5,2.0,84.5,81.5,15.0,3.5,00110
89.0,88.0,XX.0,XXX,XX,02,Sherpur Paurashava,22462,5.5,92.5,2.0,84.5,81.5,15.0,3.5,00110
89.0,90.0,XX.0,XXX,XX,02,  Sreebardi Upazila,5775,0.4,97.9,1.7,49.9,94.1,3.9,2.0,00110
89.0,90.0,XX.0,XXX,XX,02,Sreebardi Paurashava,5775,0.4,97.9,1.7,49.9,94.1,3.9,2.0,00110
68.0,XX.0,XX.0,XXX,XX,02, Narsingdi Zila,75892,16.8,82.3,0.9,95.8,50.9,46.4,2.7,00110
68.0,52.0,XX.0,XXX,XX,02,  Manohardi Upazila,4125,5.2,93.4,1.4,91.2,80.6,18.1,1.2,00110
68.0,60.0,XX.0,XXX,XX,02,  Narsingdi Sadar Upazila,41687,19.8,79.7,0.6,98.4,38.0,59.2,2.8,00110
68.0,63.0,XX.0,XXX,XX,02,  Palash Upazila,18590,21.1,77.6,1.3,96.5,52.1,44.9,3.0,00110
68.0,64.0,XX.0,XXX,XX,02,  Roypura Upazila,7232,0.8,98.1,1.1,85.2,86.2,11.1,2.7,00110
68.0,76.0,XX.0,XXX,XX,02,  Shibpur Upazila,4258,6.6,91.8,1.6,89.1,83.4,14.0,2.6,00110
33.0,XX.0,XX.0,XXX,XX,02, Gazipur Zila,248296,56.4,42.1,1.5,95.7,27.1,70.8,2.1,00110
33.0,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,167299,72.1,26.4,1.4,97.9,23.6,74.4,2.0,00110
33.0,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,40901,32.6,66.7,0.7,94.3,14.1,84.1,1.8,00110
33.0,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,9583,5.1,91.4,3.4,91.5,87.0,9.8,3.2,00110
33.0,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,30513,17.9,79.8,2.3,86.9,44.9,51.9,3.2,00110
90.0,XX.0,XX.0,XXX,XX,02, Sunamganj Zila,31317,10.8,85.2,4.0,78.4,62.8,31.6,5.6,00110
90.0,23.0,XX.0,XXX,XX,02,  Chhatak Upazila,7701,23.9,69.5,6.5,87.3,55.3,42.0,2.7,00110
90.0,29.0,XX.0,XXX,XX,02,  Derai Upazila,5024,0.6,96.6,2.8,69.0,74.7,18.4,6.9,00110
90.0,47.0,XX.0,XXX,XX,02,  Jagannathpur Upazila,6837,1.1,94.8,4.1,54.9,67.2,21.5,11.3,00110
90.0,89.0,XX.0,XXX,XX,02,  Sunamganj Sadar Upazila,11755,12.1,85.0,2.9,90.3,60.2,36.2,3.7,00110
36.0,XX.0,XX.0,XXX,XX,02, Habiganj Zila,32335,16.1,79.4,4.5,84.2,67.3,29.1,3.6,00110
36.0,2.0,XX.0,XXX,XX,02,  Ajmiriganj Upazila,2654,1.7,82.3,16.0,70.8,81.1,9.1,9.8,00110
36.0,26.0,XX.0,XXX,XX,02,  Chunarughat Upazila,3813,2.9,92.3,4.8,66.8,72.0,23.5,4.5,00110
36.0,44.0,XX.0,XXX,XX,02,  Habiganj Sadar Upazila,17552,26.1,71.4,2.5,93.4,61.5,35.9,2.6,00110
36.0,71.0,XX.0,XXX,XX,02,  Madhabpur Upazila,4010,8.4,91.3,0.2,79.2,77.1,21.4,1.5,00110
36.0,77.0,XX.0,XXX,XX,02,  Nabiganj Upazila,4306,3.1,87.6,9.4,75.4,69.2,25.7,5.1,00110
91.0,XX.0,XX.0,XXX,XX,02, Sylhet Zila,114290,44.2,49.9,5.9,93.9,34.6,62.6,2.7,00110
91.0,17.0,XX.0,XXX,XX,02,  Beani Bazar Upazila,7513,14.0,85.3,0.7,83.7,61.3,36.8,1.9,00110
91.0,38.0,XX.0,XXX,XX,02,  Golapganj Upazila,5595,17.2,76.2,6.6,77.6,73.4,24.8,1.8,00110
91.0,59.0,XX.0,XXX,XX,02,  Kanaighat Upazila,4631,3.5,13.3,83.2,64.6,94.3,4.8,0.9,00110
91.0,62.0,XX.0,XXX,XX,02,  Sylhet Sadar Upazila,93747,51.4,46.8,1.8,98.2,25.7,71.4,2.9,00110
91.0,94.0,XX.0,XXX,XX,02,  Zakiganj Upazila,2804,5.8,65.9,28.2,58.5,85.8,9.5,4.7,00110
58.0,XX.0,XX.0,XXX,XX,02, Maulvibazar Zila,27603,40.6,54.3,5.1,87.3,43.7,53.3,3.0,00110
58.0,14.0,XX.0,XXX,XX,02,  Barlekha Upazila,4083,9.5,82.4,8.0,74.7,65.6,31.9,2.5,00110
58.0,56.0,XX.0,XXX,XX,02,  Kamalganj Upazila,3321,3.9,85.2,10.9,70.4,79.9,16.3,3.8,00110
58.0,65.0,XX.0,XXX,XX,02,  Kulaura Upazila,4954,31.0,61.5,7.4,89.5,55.5,42.0,2.5,00110
58.0,74.0,XX.0,XXX,XX,02,  Maulvibazar Sadar Upazila,10479,62.3,35.9,1.8,94.0,26.0,70.7,3.3,00110
58.0,83.0,XX.0,XXX,XX,02,  Sreemangal Upazila,4766,54.9,41.8,3.4,92.8,26.4,70.6,2.9,00110
