ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
15,53.0,XX.0,XXX,XX,03,  Mirsharai Upazila,724,1.1,8.0,17.5,24.6,21.1,13.3,7.2,7.2,4.7,00110
15,53.0,59.0,XXX,XX,03,  Mirsharai Union,724,1.1,8.0,17.5,24.6,21.1,13.3,7.2,7.2,4.7,00110
15,70.0,XX.0,XXX,XX,03,  Rangunia Upazila,5493,2.2,7.0,15.7,20.8,21.3,13.2,8.0,11.7,5.0,00110
15,70.0,34.0,XXX,XX,03,  Mariamnagar Union,510,0.8,5.9,16.1,22.0,20.0,13.3,9.2,12.7,5.2,00110
15,70.0,60.0,XXX,XX,03,  Pomara Union,4983,2.3,7.1,15.7,20.7,21.5,13.2,7.9,11.6,5.0,00110
15,78.0,XX.0,XXX,XX,03,  Sandwip Upazila,2369,2.6,9.2,16.0,20.9,19.2,13.4,7.6,11.1,4.9,00110
15,78.0,40.0,XXX,XX,03,  Harispur Union,864,4.3,14.5,21.4,22.6,18.4,9.8,5.2,3.8,4.1,00110
15,78.0,85.0,XXX,XX,03,  Rahmatpur Union,1505,1.6,6.2,13.0,20.0,19.6,15.4,9.0,15.3,5.3,00110
15,82.0,XX.0,XXX,XX,03,  Satkania Upazila,1720,2.7,7.5,14.4,19.5,16.6,14.3,9.2,15.7,5.4,00110
15,82.0,36.0,XXX,XX,03,  Dhemsa Union,1720,2.7,7.5,14.4,19.5,16.6,14.3,9.2,15.7,5.4,00110
84,XX.0,XX.0,XXX,XX,03, Rangamati Zila,13120,4.6,9.5,18.0,23.8,19.5,11.5,6.5,6.5,4.4,00110
84,7.0,XX.0,XXX,XX,03,  Baghaichhari Upazila,1349,1.6,8.5,18.4,26.2,22.4,12.3,6.0,4.7,4.5,00110
84,7.0,59.0,XXX,XX,03,  Marishya Union,1079,1.8,8.6,19.1,26.3,22.2,11.8,5.8,4.4,4.4,00110
84,7.0,71.0,XXX,XX,03,  Rupakari Union,270,0.7,7.8,15.6,25.6,23.3,14.4,6.7,5.9,4.7,00110
84,21.0,XX.0,XXX,XX,03,  Barkal Upazila,364,7.4,16.2,15.7,19.8,15.1,8.2,5.8,11.8,4.4,00110
84,21.0,47.0,XXX,XX,03,  Barkal Union,364,7.4,16.2,15.7,19.8,15.1,8.2,5.8,11.8,4.4,00110
84,25.0,XX.0,XXX,XX,03,  Kawkhali Upazila,2119,5.9,8.9,16.8,21.7,21.2,12.6,5.7,7.3,4.5,00110
84,25.0,19.0,XXX,XX,03,  Betbunia Union,2119,5.9,8.9,16.8,21.7,21.2,12.6,5.7,7.3,4.5,00110
84,29.0,XX.0,XXX,XX,03,  Belai Chhari Upazila,466,4.5,10.7,17.4,22.3,19.1,14.4,4.9,6.7,4.4,00110
84,29.0,23.0,XXX,XX,03,  Belai Chhari Union,466,4.5,10.7,17.4,22.3,19.1,14.4,4.9,6.7,4.4,00110
84,36.0,XX.0,XXX,XX,03,  Kaptai  Upazila,2897,4.9,8.4,16.7,24.6,19.9,11.1,6.7,7.7,4.5,00110
84,36.0,57.0,XXX,XX,03,  Kaptai Union,2897,4.9,8.4,16.7,24.6,19.9,11.1,6.7,7.7,4.5,00110
84,47.0,XX.0,XXX,XX,03,  Jurai Chhari Upazila,1350,6.7,6.8,18.7,25.3,19.3,11.2,7.1,5.0,4.3,00110
84,47.0,57.0,XXX,XX,03,  Jurai Chhari Union,1350,6.7,6.8,18.7,25.3,19.3,11.2,7.1,5.0,4.3,00110
84,58.0,XX.0,XXX,XX,03,  Langadu  Upazila,2489,2.4,9.9,19.1,23.7,18.2,12.4,8.0,6.2,4.5,00110
84,58.0,67.0,XXX,XX,03,  Langadu Union,2489,2.4,9.9,19.1,23.7,18.2,12.4,8.0,6.2,4.5,00110
84,75.0,XX.0,XXX,XX,03,  Naniarchar  Upazila,1331,5.2,9.7,19.1,22.5,19.5,9.9,7.3,6.8,4.4,00110
84,75.0,57.0,XXX,XX,03,  Naniarchar Union,1331,5.2,9.7,19.1,22.5,19.5,9.9,7.3,6.8,4.4,00110
84,78.0,XX.0,XXX,XX,03,  Rajasthali  Upazila,755,7.4,15.9,20.3,25.8,15.5,9.0,2.9,3.2,3.9,00110
84,78.0,71.0,XXX,XX,03,  Gainda Union,755,7.4,15.9,20.3,25.8,15.5,9.0,2.9,3.2,3.9,00110
30,XX.0,XX.0,XXX,XX,03, Feni Zila,1852,2.5,6.5,14.3,20.6,19.8,13.6,9.7,13.2,5.2,00110
30,14.0,XX.0,XXX,XX,03,  Chhagalnaiya Upazila,539,2.2,6.7,14.8,16.7,18.7,13.5,13.2,14.1,5.4,00110
30,14.0,76.0,XXX,XX,03,  Pathannagar Union,539,2.2,6.7,14.8,16.7,18.7,13.5,13.2,14.1,5.4,00110
30,25.0,XX.0,XXX,XX,03,  Daganbhuiyan Upazila,278,3.6,5.8,11.2,18.0,18.3,17.3,11.2,14.7,5.4,00110
30,25.0,12.0,XXX,XX,03,  Daganbhuiyan Union,26,7.7,0.0,19.2,23.1,0.0,15.4,7.7,26.9,5.7,00110
30,25.0,38.0,XXX,XX,03,  Jailashkara Union,252,3.2,6.3,10.3,17.5,20.2,17.5,11.5,13.5,5.3,00110
30,41.0,XX.0,XXX,XX,03,  Fulgazi Upazila,887,2.1,7.1,15.0,23.8,20.7,12.7,7.0,11.5,5.0,00110
30,41.0,67.0,XXX,XX,03,  Fulgazi Union,887,2.1,7.1,15.0,23.8,20.7,12.7,7.0,11.5,5.0,00110
30,94.0,XX.0,XXX,XX,03,  Sonagazi Upazila,148,3.4,3.4,14.2,20.3,20.3,11.5,10.1,16.9,5.6,00110
30,94.0,66.0,XXX,XX,03,  Matiganj Union,148,3.4,3.4,14.2,20.3,20.3,11.5,10.1,16.9,5.6,00110
75,XX.0,XX.0,XXX,XX,03, Noakhali Zila,25155,1.8,6.2,13.2,19.7,20.0,15.5,10.1,13.5,5.2,00110
75,7.0,XX.0,XXX,XX,03,  Begumganj Upazila,9484,1.6,5.5,11.2,17.2,19.9,16.2,11.3,17.0,5.5,00110
75,7.0,49.0,XXX,XX,03,  Narottampur Union,3178,1.7,4.9,10.1,15.7,19.3,16.5,12.1,19.8,5.7,00110
75,7.0,52.0,XXX,XX,03,  Hajipur Union,3569,1.4,5.8,11.2,17.2,20.1,17.1,11.5,15.7,5.4,00110
75,7.0,70.0,XXX,XX,03,  Mir Warishpur Union,2737,1.9,5.8,12.4,19.0,20.4,14.8,10.1,15.6,5.4,00110
75,36.0,XX.0,XXX,XX,03,  Hatiya Upazila,8565,2.0,7.6,15.9,21.7,20.1,14.2,9.1,9.3,4.9,00110
75,36.0,47.0,XXX,XX,03,  Harni Union,7492,2.1,7.8,16.4,21.8,20.5,14.2,8.5,8.7,4.8,00110
75,36.0,76.0,XXX,XX,03,  Sonadia Union,1073,1.2,6.3,12.7,21.2,17.5,14.7,13.2,13.0,5.2,00110
75,80.0,XX.0,XXX,XX,03,  Senbagh Upazila,1495,2.7,6.1,14.4,21.3,17.5,17.9,7.6,12.6,5.1,00110
75,80.0,13.0,XXX,XX,03,  Arjuntala Union,317,5.0,7.9,12.9,22.1,17.4,17.0,7.6,10.1,4.8,00110
75,80.0,57.0,XXX,XX,03,  Kadra Union,1178,2.0,5.6,14.8,21.1,17.6,18.1,7.6,13.2,5.2,00110
75,85.0,XX.0,XXX,XX,03,  Subarnachar Upazila,1199,1.5,5.5,13.2,18.5,17.5,14.3,11.8,17.7,5.5,00110
75,85.0,36.0,XXX,XX,03,  Char Jubille Union,1199,1.5,5.5,13.2,18.5,17.5,14.3,11.8,17.7,5.5,00110
75,87.0,XX.0,XXX,XX,03,  Noakhali Sadar Upazila,4412,1.7,5.2,12.0,20.9,21.4,15.9,10.0,13.0,5.2,00110
75,87.0,23.0,XXX,XX,03,  Ashwadia Union,473,1.5,4.7,10.4,19.9,17.8,19.0,10.6,16.3,5.4,00110
75,87.0,25.0,XXX,XX,03,  Binodpur Union,505,1.8,6.1,14.1,25.3,21.8,13.5,7.5,9.9,4.9,00110
75,87.0,40.0,XXX,XX,03,  Char Matua Union,203,1.5,9.4,13.3,21.7,15.8,15.8,8.9,13.8,5.0,00110
75,87.0,60.0,XXX,XX,03,  Kadir Hanif Union,2563,1.5,4.4,12.2,20.6,22.6,16.2,10.3,12.3,5.2,00110
75,87.0,80.0,XXX,XX,03,  Noakhali Union,668,2.5,6.6,10.6,19.2,20.8,14.4,10.3,15.6,5.3,00110
29,XX.0,XX.0,XXX,XX,03, Faridpur Zila,17142,3.5,10.0,20.4,24.8,19.1,11.1,5.8,5.4,4.4,00110
29,3.0,XX.0,XXX,XX,03,  Alfadanga Upazila,1647,4.2,11.6,23.9,27.7,15.8,8.9,3.9,3.9,4.1,00110
29,3.0,10.0,XXX,XX,03,  Alfadanga Union,1145,4.1,12.8,23.3,29.9,15.5,7.8,3.3,3.2,3.9,00110
29,3.0,31.0,XXX,XX,03,  Buraich Union,502,4.4,8.8,25.3,22.9,16.5,11.4,5.4,5.4,4.3,00110
29,10.0,XX.0,XXX,XX,03,  Bhanga Upazila,2663,3.2,8.9,15.8,23.5,21.4,13.3,6.3,7.6,4.6,00110
29,10.0,13.0,XXX,XX,03,  Algi Union,1430,2.9,7.9,15.0,21.3,22.2,14.5,6.7,9.6,4.8,00110
29,10.0,25.0,XXX,XX,03,  Chumordi Union,1233,3.6,10.1,16.7,26.2,20.5,11.8,5.8,5.3,4.4,00110
29,21.0,XX.0,XXX,XX,03,  Char Bhadrasan Upazila,5236,3.1,10.8,20.9,24.1,19.3,10.9,5.7,5.2,4.3,00110
29,21.0,19.0,XXX,XX,03,  Char Bhadrasan Union,5236,3.1,10.8,20.9,24.1,19.3,10.9,5.7,5.2,4.3,00110
29,47.0,XX.0,XXX,XX,03,  Faridpur Sadar Upazila,190,1.1,11.6,21.1,26.3,25.3,8.4,3.7,2.6,4.2,00110
29,47.0,15.0,XXX,XX,03,  Ambikapur Union,190,1.1,11.6,21.1,26.3,25.3,8.4,3.7,2.6,4.2,00110
29,56.0,XX.0,XXX,XX,03,  Madhukhali Upazila,3267,5.5,10.8,23.8,26.4,17.1,8.9,4.2,3.3,4.0,00110
29,56.0,52.0,XXX,XX,03,  Madhukhali Union,2259,6.2,10.4,23.4,26.7,17.4,8.5,4.3,3.2,4.0,00110
29,56.0,73.0,XXX,XX,03,  Noapara Union,1008,4.2,11.7,24.8,25.6,16.5,9.8,3.9,3.6,4.1,00110
29,62.0,XX.0,XXX,XX,03,  Nagarkanda Upazila,830,1.8,7.5,17.6,23.5,20.1,13.0,10.4,6.1,4.7,00110
29,62.0,55.0,XXX,XX,03,  Laskardia Union,830,1.8,7.5,17.6,23.5,20.1,13.0,10.4,6.1,4.7,00110
29,84.0,XX.0,XXX,XX,03,  Sadarpur Upazila,1328,3.5,9.6,20.9,27.0,20.3,10.4,4.1,4.2,4.3,00110
29,84.0,85.0,XXX,XX,03,  Sadarpur Union,1328,3.5,9.6,20.9,27.0,20.3,10.4,4.1,4.2,4.3,00110
29,90.0,XX.0,XXX,XX,03,  Saltha Upazila,1981,1.5,7.7,17.4,21.9,19.9,14.4,8.7,8.5,4.8,00110
29,90.0,16.0,XXX,XX,03,  Bhawal Union,1096,1.1,7.1,17.2,20.7,19.8,15.5,9.5,9.1,4.9,00110
29,90.0,78.0,XXX,XX,03,  Ramkantapur Union,885,2.0,8.4,17.7,23.3,20.0,13.1,7.8,7.7,4.7,00110
72,XX.0,XX.0,XXX,XX,03, Netrakona Zila,13757,3.5,9.5,17.1,23.6,19.4,12.8,6.8,7.3,4.6,00110
72,4.0,XX.0,XXX,XX,03,  Atpara Upazila,2083,3.2,10.0,16.9,22.2,19.9,12.9,7.1,7.9,4.6,00110
72,4.0,11.0,XXX,XX,03,  Baniajan Union,2083,3.2,10.0,16.9,22.2,19.9,12.9,7.1,7.9,4.6,00110
72,9.0,XX.0,XXX,XX,03,  Barhatta Upazila,1750,3.4,9.6,18.1,25.4,19.9,11.7,5.4,6.6,4.5,00110
72,9.0,23.0,XXX,XX,03,  Barhatta Union,1750,3.4,9.6,18.1,25.4,19.9,11.7,5.4,6.6,4.5,00110
72,18.0,XX.0,XXX,XX,03,  Durgapur Upazila,523,4.2,10.5,17.0,22.9,19.3,12.8,8.2,5.0,4.4,00110
72,18.0,51.0,XXX,XX,03,  Durgapur Union,523,4.2,10.5,17.0,22.9,19.3,12.8,8.2,5.0,4.4,00110
72,38.0,XX.0,XXX,XX,03,  Khaliajuri Upazila,1238,3.2,10.7,15.3,19.8,19.6,12.8,9.2,9.2,4.8,00110
72,38.0,40.0,XXX,XX,03,  Khaliajuri Union,1238,3.2,10.7,15.3,19.8,19.6,12.8,9.2,9.2,4.8,00110
72,40.0,XX.0,XXX,XX,03,  Kalmakanda Upazila,2989,3.1,8.9,16.6,23.4,19.2,12.2,7.4,9.3,4.7,00110
72,40.0,35.0,XXX,XX,03,  Kalmakanda Union,2989,3.1,8.9,16.6,23.4,19.2,12.2,7.4,9.3,4.7,00110
72,56.0,XX.0,XXX,XX,03,  Madan Upazila,306,2.9,7.8,14.4,25.8,20.6,15.0,7.8,5.6,4.6,00110
72,56.0,52.0,XXX,XX,03,  Madan Union,306,2.9,7.8,14.4,25.8,20.6,15.0,7.8,5.6,4.6,00110
72,83.0,XX.0,XXX,XX,03,  Purbadhala Upazila,4868,3.8,9.3,17.7,24.7,19.0,13.2,6.1,6.0,4.5,00110
72,83.0,71.0,XXX,XX,03,  Jaria Union,2073,2.7,8.4,17.0,23.8,20.1,14.5,6.7,6.8,4.6,00110
72,83.0,94.0,XXX,XX,03,  Purbadhala Union,2795,4.6,10.0,18.2,25.4,18.3,12.3,5.7,5.5,4.3,00110
39,XX.0,XX.0,XXX,XX,03, Jamalpur Zila,12517,5.1,12.2,20.6,25.6,18.7,9.6,4.2,4.0,4.1,00110
39,7.0,XX.0,XXX,XX,03,  Bakshiganj Upazila,6680,4.7,10.8,19.3,24.9,19.8,10.6,5.0,4.9,4.3,00110
39,7.0,23.0,XXX,XX,03,  Bakshiganj Union,6680,4.7,10.8,19.3,24.9,19.8,10.6,5.0,4.9,4.3,00110
39,15.0,XX.0,XXX,XX,03,  Dewanganj Upazila,2264,7.1,15.2,23.1,24.4,17.0,8.3,2.6,2.2,3.8,00110
39,15.0,36.0,XXX,XX,03,  Chikajani Union,732,6.6,14.2,22.0,25.1,17.1,10.4,3.1,1.5,3.8,00110
39,15.0,43.0,XXX,XX,03,  Chukaibari Union,1532,7.4,15.7,23.7,24.1,17.0,7.2,2.3,2.5,3.7,00110
39,36.0,XX.0,XXX,XX,03,  Jamalpur Sadar Upazila,1774,1.5,11.7,21.8,29.9,18.0,9.2,3.9,3.9,4.2,00110
39,36.0,59.0,XXX,XX,03,  Ranagachha Union,1774,1.5,11.7,21.8,29.9,18.0,9.2,3.9,3.9,4.2,00110
39,61.0,XX.0,XXX,XX,03,  Melandaha Upazila,1282,7.3,14.4,20.9,25.9,18.3,7.4,3.0,2.9,3.9,00110
39,61.0,85.0,XXX,XX,03,  Nangla Union,1282,7.3,14.4,20.9,25.9,18.3,7.4,3.0,2.9,3.9,00110
39,85.0,XX.0,XXX,XX,03,  Sarishabari Upazila,517,7.4,13.9,21.3,25.7,15.3,8.5,4.6,3.3,3.9,00110
39,85.0,21.0,XXX,XX,03,  Bhatara Union,517,7.4,13.9,21.3,25.7,15.3,8.5,4.6,3.3,3.9,00110
59,XX.0,XX.0,XXX,XX,03, Munshiganj Zila,14978,3.4,10.1,19.5,25.4,18.3,9.7,5.3,8.3,4.5,00110
59,24.0,XX.0,XXX,XX,03,  Gazaria Upazila,1427,2.9,8.4,18.6,27.7,19.6,12.4,4.6,5.7,4.4,00110
59,24.0,42.0,XXX,XX,03,  Gazaria Union,924,3.0,9.4,19.2,28.0,19.5,10.8,4.9,5.2,4.3,00110
59,24.0,73.0,XXX,XX,03,  Imampur Union,503,2.6,6.6,17.7,27.0,19.9,15.3,4.2,6.8,4.6,00110
59,44.0,XX.0,XXX,XX,03,  Lohajang Upazila,1230,8.2,12.6,20.0,25.4,16.8,9.3,4.4,3.3,4.0,00110
59,44.0,13.0,XXX,XX,03,  Bejgaon Union,283,5.3,14.8,18.0,25.1,18.0,9.5,4.6,4.6,4.2,00110
59,44.0,94.0,XXX,XX,03,  Lohajang Teotia Union,947,9.1,11.9,20.6,25.4,16.5,9.2,4.3,3.0,3.9,00110
59,56.0,XX.0,XXX,XX,03,  Munshiganj Sadar Upazila,4452,1.9,8.4,17.4,23.0,17.3,10.1,6.6,15.3,5.0,00110
59,56.0,76.0,XXX,XX,03,  Panchasar Union,3752,1.7,8.5,17.5,22.3,16.4,10.0,6.6,17.0,5.1,00110
59,56.0,85.0,XXX,XX,03,  Rampal Union,700,3.0,7.4,16.6,27.3,22.6,10.4,6.4,6.3,4.6,00110
59,74.0,XX.0,XXX,XX,03,  Serajdikhan Upazila,875,2.4,10.4,22.1,28.1,20.8,8.9,3.8,3.5,4.2,00110
59,74.0,88.0,XXX,XX,03,  Rasunia Union,875,2.4,10.4,22.1,28.1,20.8,8.9,3.8,3.5,4.2,00110
59,84.0,XX.0,XXX,XX,03,  Sreenagar Upazila,3310,5.0,12.3,21.6,26.6,16.7,7.9,4.3,5.6,4.2,00110
59,84.0,74.0,XXX,XX,03,  Sreenagar Union,3310,5.0,12.3,21.6,26.6,16.7,7.9,4.3,5.6,4.2,00110
59,94.0,XX.0,XXX,XX,03,  Tongibari Upazila,3684,2.5,10.1,19.7,25.8,20.2,10.2,5.4,6.2,4.4,00110
59,94.0,39.0,XXX,XX,03,  Dhipur Union,889,1.2,7.5,16.9,25.5,20.2,14.2,5.5,8.9,4.8,00110
59,94.0,94.0,XXX,XX,03,  Sonarang Tongibari Union,2795,2.9,10.9,20.6,25.9,20.2,8.9,5.4,5.3,4.3,00110
35,XX.0,XX.0,XXX,XX,03, Gopalganj Zila,8786,3.0,8.3,16.5,22.6,19.7,13.4,8.3,8.3,4.7,00110
35,32.0,XX.0,XXX,XX,03,  Gopalganj Sadar Upazila,535,3.6,11.4,17.4,25.4,16.8,13.6,7.3,4.5,4.4,00110
35,32.0,21.0,XXX,XX,03,  Gobra Union,268,0.0,8.6,14.9,28.7,20.1,16.4,7.5,3.7,4.6,00110
35,32.0,38.0,XXX,XX,03,  Jalalabad Union,267,7.1,14.2,19.9,22.1,13.5,10.9,7.1,5.2,4.1,00110
35,43.0,XX.0,XXX,XX,03,  Kashiani Upazila,1318,5.2,13.7,21.5,27.4,15.6,7.7,4.2,4.9,4.0,00110
35,43.0,27.0,XXX,XX,03,  Kashiani Union,1318,5.2,13.7,21.5,27.4,15.6,7.7,4.2,4.9,4.0,00110
35,51.0,XX.0,XXX,XX,03,  Kotalipara Upazila,1213,2.2,6.5,14.8,22.0,21.5,13.7,9.2,10.1,5.0,00110
35,51.0,23.0,XXX,XX,03,  Ghagar Union,1213,2.2,6.5,14.8,22.0,21.5,13.7,9.2,10.1,5.0,00110
35,91.0,XX.0,XXX,XX,03,  Tungipara Upazila,5720,2.6,7.1,15.6,21.3,20.5,14.6,9.2,9.1,4.8,00110
35,91.0,66.0,XXX,XX,03,  Kushli Union,257,2.3,7.4,13.2,20.2,19.5,14.8,10.5,12.1,5.0,00110
35,91.0,76.0,XXX,XX,03,  Patgati Display Memory Union,5463,2.6,7.1,15.7,21.3,20.6,14.6,9.1,8.9,4.8,00110
82,XX.0,XX.0,XXX,XX,03, Rajbari Zila,7159,2.8,8.9,19.2,26.6,20.0,11.2,5.0,6.3,4.4,00110
82,7.0,XX.0,XXX,XX,03,  Baliakandi Upazila,2259,3.8,9.1,20.5,28.0,18.0,10.4,4.2,6.1,4.3,00110
82,7.0,17.0,XXX,XX,03,  Baharpur Union,657,3.5,9.1,19.0,29.5,17.0,10.7,5.0,6.1,4.4,00110
82,7.0,19.0,XXX,XX,03,  Baliakandi Union,1602,3.9,9.1,21.0,27.4,18.4,10.3,3.9,6.1,4.3,00110
82,29.0,XX.0,XXX,XX,03,  Goalanda Upazila,2560,2.0,9.5,18.0,25.3,22.1,11.7,5.3,6.2,4.5,00110
82,29.0,19.0,XXX,XX,03,  Chhota Bhakla Union,1085,1.8,11.2,21.8,24.5,20.8,9.7,5.4,4.8,4.3,00110
82,29.0,76.0,XXX,XX,03,  Ujan Char Union,1475,2.1,8.2,15.3,25.9,23.0,13.2,5.2,7.2,4.6,00110
82,47.0,XX.0,XXX,XX,03,  Kalukhali Upazila,965,4.0,10.1,20.3,25.3,18.4,10.7,5.2,6.0,4.3,00110
82,47.0,30.0,XXX,XX,03,  Kalikapur Union,303,4.0,9.6,21.8,25.4,19.1,9.9,5.6,4.6,4.3,00110
82,47.0,85.0,XXX,XX,03,  Ratandia Union,662,4.1,10.3,19.6,25.2,18.1,11.0,5.0,6.6,4.4,00110
82,73.0,XX.0,XXX,XX,03,  Pangsha Upazila,855,1.5,7.5,19.3,27.4,22.0,11.7,4.9,5.7,4.5,00110
82,73.0,25.0,XXX,XX,03,  Jashai Union,764,1.7,7.6,18.6,27.2,22.0,11.9,4.8,6.2,4.5,00110
82,73.0,75.0,XXX,XX,03,  Babupara Union,91,0.0,6.6,25.3,28.6,22.0,9.9,5.5,2.2,4.3,00110
82,76.0,XX.0,XXX,XX,03,  Rajbari Sadar Upazila,520,1.9,5.4,17.7,28.5,18.1,13.1,6.5,8.8,4.8,00110
82,76.0,36.0,XXX,XX,03,  Dadshi Union,499,2.0,5.2,17.0,28.9,18.8,12.6,6.4,9.0,4.8,00110
82,76.0,51.0,XXX,XX,03,  Mizanpur Union,21,0.0,9.5,33.3,19.0,0.0,23.8,9.5,4.8,4.4,00110
61,XX.0,XX.0,XXX,XX,03, Mymensingh Zila,52847,2.9,10.2,18.6,23.6,19.2,12.2,6.3,6.8,4.5,00110
61,13.0,XX.0,XXX,XX,03,  Bhaluka Upazila,5559,3.4,14.4,22.3,25.7,17.0,8.9,4.3,4.1,4.1,00110
61,13.0,14.0,XXX,XX,03,  Bhaluka Union,416,5.0,14.2,20.9,28.1,16.3,9.9,3.4,2.2,3.9,00110
61,13.0,69.0,XXX,XX,03,  Mallikbari Union,5143,3.2,14.5,22.4,25.5,17.0,8.8,4.3,4.2,4.1,00110
61,16.0,XX.0,XXX,XX,03,  Dhobaura Upazila,1590,4.2,10.9,20.4,24.2,18.3,12.2,4.6,5.3,4.3,00110
61,16.0,36.0,XXX,XX,03,  Dhobaura Union,1590,4.2,10.9,20.4,24.2,18.3,12.2,4.6,5.3,4.3,00110
61,20.0,XX.0,XXX,XX,03,  Fulbaria Upazila,4504,5.0,11.3,18.6,22.1,18.9,12.7,5.6,5.8,4.3,00110
61,20.0,17.0,XXX,XX,03,  Bakta Union,410,6.1,10.7,18.5,20.0,20.0,13.9,5.4,5.4,4.3,00110
61,20.0,47.0,XXX,XX,03,  Fulbaria Union,4094,4.9,11.3,18.6,22.3,18.8,12.5,5.7,5.8,4.3,00110
61,22.0,XX.0,XXX,XX,03,  Gaffargaon Upazila,2893,2.3,10.4,17.0,22.8,19.8,13.0,7.0,7.6,4.6,00110
61,22.0,82.0,XXX,XX,03,  Saltia Union,2893,2.3,10.4,17.0,22.8,19.8,13.0,7.0,7.6,4.6,00110
61,24.0,XX.0,XXX,XX,03,  Haluaghat Upazila,2634,4.6,10.1,20.0,25.5,18.3,10.7,5.4,5.4,4.3,00110
61,24.0,61.0,XXX,XX,03,  Haluaghat Union,2634,4.6,10.1,20.0,25.5,18.3,10.7,5.4,5.4,4.3,00110
61,31.0,XX.0,XXX,XX,03,  Ishwarganj Upazila,1151,0.8,7.4,17.5,21.1,21.7,14.2,7.8,9.6,4.9,00110
61,31.0,40.0,XXX,XX,03,  Ishwarganj Union,1151,0.8,7.4,17.5,21.1,21.7,14.2,7.8,9.6,4.9,00110
61,52.0,XX.0,XXX,XX,03,  Mymensingh Sadar Upazila,27663,2.3,9.1,18.2,24.0,19.8,12.4,6.6,7.5,4.6,00110
61,52.0,23.0,XXX,XX,03,  Akua Union,10628,2.2,8.9,19.1,25.6,19.2,11.7,6.2,7.1,4.5,00110
61,52.0,27.0,XXX,XX,03,  Baira (Kewatkhali) Union,5452,1.8,8.8,17.0,23.6,20.5,12.5,7.1,8.7,4.7,00110
61,52.0,33.0,XXX,XX,03,  Char Ishwardia Union,7124,2.6,8.5,17.7,22.0,20.6,13.4,7.4,7.8,4.7,00110
61,52.0,40.0,XXX,XX,03,  Char Nilakshmia Union,2571,2.5,11.1,17.5,23.4,20.3,12.6,5.9,6.8,4.5,00110
61,52.0,67.0,XXX,XX,03,  Khagdahar Union,1888,3.4,10.2,19.5,24.7,17.9,12.2,6.0,5.9,4.4,00110
61,72.0,XX.0,XXX,XX,03,  Nandail Upazila,2217,3.8,11.3,15.7,22.1,19.4,14.1,6.4,7.2,4.5,00110
61,72.0,13.0,XXX,XX,03,  Achargaon Union,2206,3.8,11.3,15.7,22.1,19.4,14.1,6.4,7.2,4.5,00110
61,72.0,23.0,XXX,XX,03,  Chandipasha Union,11,0.0,9.1,27.3,18.2,18.2,9.1,9.1,9.1,4.5,00110
61,94.0,XX.0,XXX,XX,03,  Trishal Upazila,4636,3.2,10.8,17.8,21.0,18.4,14.0,7.6,7.3,4.5,00110
61,94.0,66.0,XXX,XX,03,  Rampur Union,4636,3.2,10.8,17.8,21.0,18.4,14.0,7.6,7.3,4.5,00110
67,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,10122,2.7,8.5,18.9,26.8,19.7,11.4,5.7,6.2,4.5,00110
67,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,2997,1.9,7.8,16.2,25.2,21.3,13.0,7.0,7.5,4.7,00110
67,2.0,23.0,XXX,XX,03,  Araihazar Union,979,2.3,8.0,20.4,27.4,20.9,11.1,4.5,5.3,4.4,00110
67,2.0,87.0,XXX,XX,03,  Satgram Union,2018,1.7,7.8,14.2,24.1,21.4,14.0,8.3,8.6,4.8,00110
67,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,7125,3.1,8.8,20.0,27.5,19.0,10.7,5.2,5.6,4.4,00110
67,68.0,63.0,XXX,XX,03,  Mura Para Union,5206,3.5,9.6,20.7,27.3,18.1,10.6,5.0,5.2,4.3,00110
67,68.0,79.0,XXX,XX,03,  Rupganj Union,1919,2.0,6.6,18.2,28.2,21.5,10.8,5.8,6.8,4.6,00110
33,XX.0,XX.0,XXX,XX,03, Gazipur Zila,4602,3.8,14.3,23.9,26.4,15.8,8.0,3.3,4.5,4.0,00110
33,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,1592,3.7,18.5,24.5,25.9,13.3,6.1,3.0,5.0,3.9,00110
33,32.0,66.0,XXX,XX,03,  Mouchak Union,1011,3.6,21.4,28.1,25.9,12.9,4.7,1.9,1.6,3.5,00110
33,32.0,76.0,XXX,XX,03,  Sreefaltali Union,581,4.0,13.4,18.2,26.0,14.1,8.4,5.0,10.8,4.5,00110
33,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,3010,3.9,12.1,23.6,26.6,17.1,9.0,3.5,4.3,4.1,00110
33,36.0,43.0,XXX,XX,03,  Kapasia Union,3010,3.9,12.1,23.6,26.6,17.1,9.0,3.5,4.3,4.1,00110
56,XX.0,XX.0,XXX,XX,03, Manikganj Zila,7306,5.5,13.3,21.2,27.5,16.4,8.1,4.0,4.1,4.0,00110
