ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
39,61.0,XX.0,XXX,XX,02,Melandaha Paurashava,7545,5.6,12.1,21.8,26.8,17.5,8.4,4.1,3.7,4.0,00110
39,85.0,XX.0,XXX,XX,02,  Sarishabari Upazila,12580,4.4,12.1,21.9,26.4,17.9,8.9,4.1,4.4,4.1,00110
39,85.0,XX.0,XXX,XX,02,Sarishabari Paurashava,12580,4.4,12.1,21.9,26.4,17.9,8.9,4.1,4.4,4.1,00110
59,XX.0,XX.0,XXX,XX,02, Munshiganj Zila,24888,2.7,8.8,19.9,27.0,19.5,10.4,4.9,6.8,4.5,00110
59,56.0,XX.0,XXX,XX,02,  Munshiganj Sadar Upazila,24888,2.7,8.8,19.9,27.0,19.5,10.4,4.9,6.8,4.5,00110
35,XX.0,XX.0,XXX,XX,02, Gopalganj Zila,18395,3.2,9.4,19.5,25.6,19.0,11.0,5.3,7.1,4.5,00110
35,32.0,XX.0,XXX,XX,02,  Gopalganj Sadar Upazila,11156,3.2,10.4,20.7,26.1,18.4,10.1,4.6,6.4,4.4,00110
35,51.0,XX.0,XXX,XX,02,  Kotalipara Upazila,1200,3.6,7.9,17.3,23.4,20.2,12.8,6.0,8.8,4.7,00110
35,58.0,XX.0,XXX,XX,02,  Muksudpur Upazila,4303,2.8,7.9,18.7,26.2,19.6,11.8,5.9,7.0,4.6,00110
35,91.0,XX.0,XXX,XX,02,  Tungipara Upazila,1736,3.5,7.3,14.7,22.0,20.4,13.4,7.9,10.8,4.9,00110
82,XX.0,XX.0,XXX,XX,02, Rajbari Zila,23139,2.8,9.4,21.3,27.9,18.3,9.4,4.8,6.1,4.4,00110
82,29.0,XX.0,XXX,XX,02,  Goalanda Upazila,4141,2.8,8.4,18.8,26.4,20.6,10.9,5.8,6.4,4.5,00110
82,73.0,XX.0,XXX,XX,02,  Pangsha Upazila,6529,2.0,8.5,21.7,28.7,18.6,9.4,4.7,6.3,4.4,00110
82,76.0,XX.0,XXX,XX,02,  Rajbari Sadar Upazila,12469,3.2,10.1,22.0,28.0,17.4,8.9,4.5,5.9,4.3,00110
61,XX.0,XX.0,XXX,XX,02, Mymensingh Zila,118528,3.0,10.3,19.6,25.5,18.6,10.7,5.6,6.7,4.4,00110
61,13.0,XX.0,XXX,XX,02,  Bhaluka Upazila,9542,5.2,15.4,24.7,24.9,15.1,7.2,3.3,4.1,3.9,00110
61,13.0,XX.0,XXX,XX,02,  Bhaluka Paurashava,9542,5.2,15.4,24.7,24.9,15.1,7.2,3.3,4.1,3.9,00110
61,20.0,XX.0,XXX,XX,02,  Fulbaria Upazila,6621,2.2,9.1,16.9,24.4,20.7,12.2,6.9,7.6,4.6,00110
61,20.0,XX.0,XXX,XX,02,  Fulbaria Paurashava,6621,2.2,9.1,16.9,24.4,20.7,12.2,6.9,7.6,4.6,00110
61,22.0,XX.0,XXX,XX,02,  Gaffargaon Upazila,6462,2.5,10.2,20.0,25.6,18.7,10.6,6.1,6.3,4.4,00110
61,22.0,XX.0,XXX,XX,02,  Gaffargaon Paurashava,6462,2.5,10.2,20.0,25.6,18.7,10.6,6.1,6.3,4.4,00110
61,23.0,XX.0,XXX,XX,02,  Gauripur Upazila,5541,3.3,10.3,17.6,24.1,20.1,11.7,5.8,7.0,4.5,00110
61,23.0,XX.0,XXX,XX,02,  Gauripur Paurashava,5541,3.3,10.3,17.6,24.1,20.1,11.7,5.8,7.0,4.5,00110
61,31.0,XX.0,XXX,XX,02,  Ishwarganj Upazila,5880,3.6,9.0,15.7,23.2,19.3,12.7,7.9,8.6,4.7,00110
61,31.0,XX.0,XXX,XX,02,  Ishwarganj Paurashava,5880,3.6,9.0,15.7,23.2,19.3,12.7,7.9,8.6,4.7,00110
61,52.0,XX.0,XXX,XX,02,  Mymensingh Sadar Upazila,53360,2.8,10.0,20.2,26.5,18.4,10.2,5.3,6.7,4.4,00110
61,52.0,XX.0,XXX,XX,02,  Mymensingh Paurashava,53360,2.8,10.0,20.2,26.5,18.4,10.2,5.3,6.7,4.4,00110
61,65.0,XX.0,XXX,XX,02,  Muktagachha Upazila,11068,2.8,9.8,19.9,26.8,18.2,11.0,5.4,6.1,4.4,00110
61,65.0,XX.0,XXX,XX,02,  Muktagachha Paurashava,11068,2.8,9.8,19.9,26.8,18.2,11.0,5.4,6.1,4.4,00110
61,72.0,XX.0,XXX,XX,02,  Nandail Upazila,7293,3.5,9.9,17.9,23.0,19.5,12.7,6.9,6.7,4.5,00110
61,72.0,XX.0,XXX,XX,02,  Nandail Paurashava,7293,3.5,9.9,17.9,23.0,19.5,12.7,6.9,6.7,4.5,00110
61,81.0,XX.0,XXX,XX,02,  Phulpur Upazila,5755,2.5,10.0,18.8,25.4,20.0,11.5,5.9,5.9,4.4,00110
61,81.0,XX.0,XXX,XX,02,  Phulpur Paurashava,5755,2.5,10.0,18.8,25.4,20.0,11.5,5.9,5.9,4.4,00110
61,94.0,XX.0,XXX,XX,02,  Trishal Upazila,7006,2.8,8.5,17.6,23.4,19.3,12.5,6.7,9.1,4.7,00110
61,94.0,XX.0,XXX,XX,02,  Trishal Paurashava,7006,2.8,8.5,17.6,23.4,19.3,12.5,6.7,9.1,4.7,00110
67,XX.0,XX.0,XXX,XX,02, Narayanganj Zila,217618,3.2,12.6,21.6,25.9,17.6,9.2,4.5,5.4,4.2,00110
67,4.0,XX.0,XXX,XX,02,  Sonargaon Upazila,7218,3.0,9.2,19.5,27.8,19.4,10.6,4.3,6.1,4.4,00110
67,6.0,XX.0,XXX,XX,02,  Bandar Upazila,38931,3.4,11.3,21.6,26.9,18.5,9.0,4.4,4.9,4.2,00110
67,58.0,XX.0,XXX,XX,02,  Narayanganj Sadar Upazila,123836,2.6,11.6,21.5,26.6,17.9,9.4,4.7,5.6,4.3,00110
67,68.0,XX.0,XXX,XX,02,  Rupganj Upazila,47633,4.4,16.9,22.2,22.8,15.9,8.7,4.1,5.0,4.0,00110
33,XX.0,XX.0,XXX,XX,02, Gazipur Zila,248296,4.0,19.6,22.9,23.1,14.4,7.5,3.8,4.7,3.9,00110
33,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,167299,3.9,18.1,22.9,23.9,15.2,7.9,3.9,4.3,3.9,00110
33,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,40901,5.1,29.3,23.1,18.8,10.0,5.1,2.9,5.7,3.6,00110
33,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,9583,3.3,9.5,19.4,26.2,19.2,10.8,5.1,6.5,4.4,00110
33,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,30513,3.2,18.6,24.1,23.5,14.1,7.5,3.9,5.1,4.0,00110
56,XX.0,XX.0,XXX,XX,02, Manikganj Zila,22148,3.7,10.7,21.8,27.4,17.2,8.6,4.5,6.1,4.3,00110
56,46.0,XX.0,XXX,XX,02,  Manikganj Sadar Upazila,16069,3.6,10.6,22.5,28.0,17.0,8.3,4.1,5.8,4.2,00110
56,82.0,XX.0,XXX,XX,02,  Singair Upazila,6079,4.0,11.0,19.9,25.8,17.7,9.3,5.4,6.8,4.4,00110
26,XX.0,XX.0,XXX,XX,02, Dhaka Zila,1569197,3.6,13.2,20.7,24.6,17.1,9.6,5.0,6.1,4.3,00110
26,2.0,XX.0,XXX,XX,02,  Adabor Thana,47642,3.8,14.9,22.7,23.8,16.5,9.2,4.5,4.5,4.1,00110
26,4.0,XX.0,XXX,XX,02,  Badda Thana,41792,4.5,15.7,22.2,23.8,15.7,8.6,4.2,5.2,4.1,00110
26,5.0,XX.0,XXX,XX,02,  Bangshal Thana,29711,1.6,7.6,17.5,24.5,18.7,11.4,6.7,12.0,4.9,00110
26,6.0,XX.0,XXX,XX,02,  Biman Bandar Thana,896,14.5,16.4,18.6,16.2,14.4,8.7,5.0,6.1,3.9,00110
26,8.0,XX.0,XXX,XX,02,  Cantonment Thana,25198,4.1,8.5,17.8,28.3,19.4,10.7,5.3,5.9,4.4,00110
26,9.0,XX.0,XXX,XX,02,  Chak Bazar Thana,25401,2.3,9.7,20.2,25.0,18.0,10.3,5.8,8.6,4.6,00110
26,11.0,XX.0,XXX,XX,02,  Darus Salam Thana,37264,4.9,16.8,23.0,23.7,15.5,8.0,3.9,4.1,3.9,00110
26,14.0,XX.0,XXX,XX,02,  Dhamrai Upazila,14171,6.1,16.3,23.7,25.5,14.3,6.5,3.4,4.2,3.8,00110
26,16.0,XX.0,XXX,XX,02,  Dhanmondi Thana,29448,4.2,11.4,17.8,23.5,18.4,11.2,6.2,7.3,4.4,00110
26,18.0,XX.0,XXX,XX,02,  Dohar Upazila,7896,3.2,10.2,20.7,23.7,17.5,10.2,5.7,8.7,4.5,00110
26,24.0,XX.0,XXX,XX,02,  Gendaria Thana,27887,2.5,9.9,20.2,26.5,18.0,10.0,5.3,7.6,4.5,00110
26,26.0,XX.0,XXX,XX,02,  Gulshan Thana,54215,5.7,16.3,20.1,21.6,15.6,9.2,4.9,6.5,4.1,00110
26,28.0,XX.0,XXX,XX,02,  Hazaribagh Thana,41681,3.3,12.2,22.3,25.9,17.4,9.6,4.4,4.9,4.2,00110
26,29.0,XX.0,XXX,XX,02,  Jatrabari Thana,37914,2.4,10.6,21.3,26.1,18.4,9.8,5.2,6.2,4.4,00110
26,30.0,XX.0,XXX,XX,02,  Kafrul Thana,91248,3.7,15.5,21.4,24.6,16.4,9.1,4.6,4.7,4.1,00110
26,32.0,XX.0,XXX,XX,02,  Kadamtali Thana,23897,2.3,11.5,22.4,27.4,18.2,9.0,4.5,4.7,4.2,00110
26,33.0,XX.0,XXX,XX,02,  Kalabagan Thana,20672,2.6,9.0,15.5,22.7,19.3,12.6,7.4,11.0,4.9,00110
26,36.0,XX.0,XXX,XX,02,  Khilgaon Thana,61820,3.5,12.6,21.8,26.2,17.6,9.2,4.5,4.7,4.2,00110
26,37.0,XX.0,XXX,XX,02,  Khilkhet Thana,22634,4.1,15.5,22.6,24.3,15.7,8.8,4.4,4.7,4.0,00110
26,40.0,XX.0,XXX,XX,02,  Kotwali Thana,9704,2.1,7.0,17.9,27.2,18.9,10.2,6.0,10.7,4.8,00110
26,42.0,XX.0,XXX,XX,02,  Lalbagh Thana,79372,2.6,11.6,21.2,25.5,18.3,10.0,5.2,5.5,4.3,00110
26,48.0,XX.0,XXX,XX,02,  Mirpur Thana,111906,3.5,13.7,21.0,24.9,17.0,9.5,4.8,5.6,4.2,00110
26,50.0,XX.0,XXX,XX,02,  Mohammadpur Thana,75546,4.0,12.6,20.9,24.6,17.3,9.8,5.0,5.9,4.3,00110
26,54.0,XX.0,XXX,XX,02,  Motijheel Thana,41954,3.8,10.4,18.6,24.9,18.7,10.8,5.7,7.0,4.4,00110
26,63.0,XX.0,XXX,XX,02,  New Market Thana,6192,3.9,7.5,14.0,23.2,20.0,12.9,7.1,11.4,4.9,00110
26,64.0,XX.0,XXX,XX,02,  Pallabi Thana,138403,3.7,15.6,21.9,23.5,16.0,8.8,4.6,5.8,4.1,00110
26,65.0,XX.0,XXX,XX,02,  Paltan Thana,9068,3.1,6.8,14.5,23.3,19.9,14.0,7.6,10.7,4.9,00110
26,66.0,XX.0,XXX,XX,02,  Ramna Thana,38650,2.8,10.1,17.8,23.6,19.1,11.7,6.5,8.5,4.6,00110
26,67.0,XX.0,XXX,XX,02,  Rampura Thana,47627,2.7,11.8,20.0,24.6,17.9,10.4,5.7,7.0,4.4,00110
26,68.0,XX.0,XXX,XX,02,  Sabujbagh Thana,62677,3.2,12.0,21.4,27.4,17.9,9.1,4.2,4.7,4.2,00110
26,72.0,XX.0,XXX,XX,02,  Savar Upazila,73465,5.0,20.3,23.6,23.5,13.8,6.6,3.2,4.0,3.8,00110
26,74.0,XX.0,XXX,XX,02,  Shah Ali Thana,27001,4.0,17.0,21.9,24.0,15.9,8.4,4.2,4.6,4.0,00110
26,75.0,XX.0,XXX,XX,02,  Shahbagh Thana,7546,4.3,8.7,14.5,21.6,18.6,12.5,8.1,11.7,4.9,00110
26,76.0,XX.0,XXX,XX,02,  Shyampur Thana,40978,3.3,12.0,22.0,25.6,17.5,9.8,4.8,5.1,4.2,00110
26,80.0,XX.0,XXX,XX,02,  Sher-E-Bangla Nagar Thana,27142,4.2,12.3,18.6,23.6,17.9,11.0,5.8,6.7,4.4,00110
26,88.0,XX.0,XXX,XX,02,  Sutrapur Thana,38029,2.4,8.6,17.7,25.3,18.5,10.9,6.2,10.4,4.8,00110
26,90.0,XX.0,XXX,XX,02,  Tejgaon Thana,26348,2.5,10.4,17.4,24.4,18.5,11.6,6.7,8.6,4.6,00110
26,92.0,XX.0,XXX,XX,02,  Tejgaon Ind. Area Thana,29733,4.0,19.9,22.4,22.3,14.5,8.1,4.2,4.7,3.9,00110
26,95.0,XX.0,XXX,XX,02,  Uttara Thana,36469,6.1,12.1,17.2,22.2,17.9,10.8,6.1,7.6,4.4,00110
86,XX.0,XX.0,XXX,XX,02, Shariatpur Zila,25098,3.5,8.7,18.4,24.2,19.6,12.1,6.4,7.1,4.5,00110
86,14.0,XX.0,XXX,XX,02,  Bhedarganj Upazila,1772,4.3,8.2,19.5,24.8,18.1,11.9,6.2,7.1,4.5,00110
86,25.0,XX.0,XXX,XX,02,  Damudya Upazila,3250,4.0,10.2,19.6,24.7,19.8,11.0,5.1,5.7,4.3,00110
86,65.0,XX.0,XXX,XX,02,  Naria Upazila,4891,4.2,8.7,17.5,23.5,18.7,12.6,6.7,8.1,4.6,00110
86,69.0,XX.0,XXX,XX,02,  Shariatpur Sadar Upazila,10778,3.3,8.7,19.5,25.0,19.7,11.1,6.1,6.6,4.5,00110
86,94.0,XX.0,XXX,XX,02,  Zanjira Upazila,4407,2.5,8.1,15.4,22.2,20.8,15.0,7.8,8.4,4.8,00110
54,XX.0,XX.0,XXX,XX,02, Madaripur Zila,28244,2.9,8.9,19.0,25.5,20.3,11.3,5.7,6.4,4.5,00110
54,40.0,XX.0,XXX,XX,02,  Kalkini Upazila,8785,2.6,7.2,16.6,23.8,21.9,13.3,7.3,7.4,4.7,00110
54,54.0,XX.0,XXX,XX,02,  Madaripur Sadar Upazila,13952,2.8,9.6,19.9,26.6,19.7,10.4,4.9,6.1,4.4,00110
54,87.0,XX.0,XXX,XX,02,  Shib Char Upazila,5507,3.5,10.1,20.5,25.4,19.3,10.6,5.3,5.4,4.3,00110
93,XX.0,XX.0,XXX,XX,02, Tangail Zila,108248,3.6,11.6,23.5,28.7,16.6,7.9,3.7,4.3,4.1,00110
93,19.0,XX.0,XXX,XX,02,  Bhuapur Upazila,6711,3.7,11.3,23.0,28.2,17.3,8.2,4.2,4.1,4.1,00110
93,19.0,XX.0,XXX,XX,02,Bhuapur Paurashava,6711,3.7,11.3,23.0,28.2,17.3,8.2,4.2,4.1,4.1,00110
93,25.0,XX.0,XXX,XX,02,  Dhanbari Upazila,9107,4.7,13.8,24.6,27.5,15.4,7.5,3.2,3.4,3.9,00110
93,25.0,XX.0,XXX,XX,02,Dhanbari  Paurashava,9107,4.7,13.8,24.6,27.5,15.4,7.5,3.2,3.4,3.9,00110
93,28.0,XX.0,XXX,XX,02,  Ghatail Upazila,7610,2.9,10.2,24.7,32.1,16.8,6.8,3.2,3.2,4.0,00110
93,28.0,XX.0,XXX,XX,02,Ghatail Paurashava,7610,2.9,10.2,24.7,32.1,16.8,6.8,3.2,3.2,4.0,00110
93,38.0,XX.0,XXX,XX,02,  Gopalpur Upazila,12516,3.7,12.8,24.0,28.6,16.5,7.9,3.2,3.4,4.0,00110
93,38.0,XX.0,XXX,XX,02,Gopalpur Paurashava,12516,3.7,12.8,24.0,28.6,16.5,7.9,3.2,3.4,4.0,00110
93,47.0,XX.0,XXX,XX,02,  Kalihati Upazila,8620,4.1,12.4,22.5,27.5,17.1,8.1,3.8,4.5,4.1,00110
93,47.0,XX.0,XXX,XX,02,Kalihati Paurashava,8620,4.1,12.4,22.5,27.5,17.1,8.1,3.8,4.5,4.1,00110
93,57.0,XX.0,XXX,XX,02,  Madhupur Upazila,13563,4.4,11.7,24.1,28.7,16.2,7.9,3.5,3.6,4.0,00110
93,57.0,XX.0,XXX,XX,02,Madhupur Paurashava,13563,4.4,11.7,24.1,28.7,16.2,7.9,3.5,3.6,4.0,00110
93,66.0,XX.0,XXX,XX,02,  Mirzapur Upazila,6035,4.6,11.4,21.0,26.6,17.1,8.8,4.3,6.2,4.2,00110
93,66.0,XX.0,XXX,XX,02,Mirzapur Paurashava,6035,4.6,11.4,21.0,26.6,17.1,8.8,4.3,6.2,4.2,00110
93,85.0,XX.0,XXX,XX,02,  Sakhipur Upazila,7387,3.0,13.8,26.7,27.9,14.8,7.0,3.3,3.5,3.9,00110
93,85.0,XX.0,XXX,XX,02,Sakhipur Paurashava,7387,3.0,13.8,26.7,27.9,14.8,7.0,3.3,3.5,3.9,00110
93,95.0,XX.0,XXX,XX,02,  Tangail Sadar Upazila,36699,3.0,10.3,22.8,29.3,17.2,8.2,4.0,5.3,4.2,00110
93,95.0,XX.0,XXX,XX,02,Tangail Paurashava,36699,3.0,10.3,22.8,29.3,17.2,8.2,4.0,5.3,4.2,00110
48,XX.0,XX.0,XXX,XX,02, Kishoreganj Zila,84997,3.8,9.4,17.3,22.7,19.1,12.3,6.9,8.4,4.6,00110
48,6.0,XX.0,XXX,XX,02,  Bajitpur Upazila,7307,4.0,9.4,17.9,22.6,19.4,12.2,6.9,7.6,4.6,00110
48,6.0,XX.0,XXX,XX,02,  Bajitpur Paurashava,7307,4.0,9.4,17.9,22.6,19.4,12.2,6.9,7.6,4.6,00110
48,11.0,XX.0,XXX,XX,02,  Bhairab Upazila,23637,2.9,8.7,15.6,20.9,19.3,13.9,8.1,10.6,4.9,00110
48,11.0,XX.0,XXX,XX,02,  Bhairab Paurashava,23637,2.9,8.7,15.6,20.9,19.3,13.9,8.1,10.6,4.9,00110
48,27.0,XX.0,XXX,XX,02,  Hossainpur Upazila,5176,4.0,10.0,18.0,24.1,20.1,11.5,6.1,6.2,4.4,00110
48,27.0,XX.0,XXX,XX,02,  Hossainpur Paurashava,5176,4.0,10.0,18.0,24.1,20.1,11.5,6.1,6.2,4.4,00110
48,42.0,XX.0,XXX,XX,02,  Karimganj Upazila,5884,4.7,9.2,16.8,23.3,20.3,12.2,6.7,6.8,4.5,00110
48,42.0,XX.0,XXX,XX,02,  Karimganj Paurashava,5884,4.7,9.2,16.8,23.3,20.3,12.2,6.7,6.8,4.5,00110
48,45.0,XX.0,XXX,XX,02,  Katiadi Upazila,9040,4.6,10.0,18.1,23.6,18.6,11.8,6.7,6.6,4.5,00110
48,45.0,XX.0,XXX,XX,02,  Katiadi Paurashava,9040,4.6,10.0,18.1,23.6,18.6,11.8,6.7,6.6,4.5,00110
48,49.0,XX.0,XXX,XX,02,  Kishoreganj Sadar Upazila,21019,4.2,9.5,18.9,24.1,18.2,10.8,5.8,8.4,4.5,00110
48,49.0,XX.0,XXX,XX,02,  Kishoreganj Paurashava,21019,4.2,9.5,18.9,24.1,18.2,10.8,5.8,8.4,4.5,00110
48,54.0,XX.0,XXX,XX,02,  Kuliar Char Upazila,6549,3.8,9.2,16.2,21.0,20.1,13.3,7.9,8.5,4.7,00110
48,54.0,XX.0,XXX,XX,02,  Kuliar Char Paurashava,6549,3.8,9.2,16.2,21.0,20.1,13.3,7.9,8.5,4.7,00110
48,79.0,XX.0,XXX,XX,02,  Pakundia Upazila,6385,4.1,11.0,18.0,23.4,18.7,11.7,6.5,6.6,4.4,00110
48,79.0,XX.0,XXX,XX,02,  Pakundia Paurashava,6385,4.1,11.0,18.0,23.4,18.7,11.7,6.5,6.6,4.4,00110
89,XX.0,XX.0,XXX,XX,02, Sherpur Zila,42754,4.3,11.7,20.8,26.5,17.7,9.6,4.6,4.7,4.2,00110
89,67.0,XX.0,XXX,XX,02,  Nakla Upazila,8042,5.3,12.1,20.3,25.7,18.5,9.8,4.4,3.8,4.1,00110
89,67.0,XX.0,XXX,XX,02,Nakla Paurashava,8042,5.3,12.1,20.3,25.7,18.5,9.8,4.4,3.8,4.1,00110
89,70.0,XX.0,XXX,XX,02,  Nalitabari Upazila,6475,5.4,12.1,21.6,27.3,16.4,8.5,4.2,4.4,4.1,00110
89,70.0,XX.0,XXX,XX,02,Nalitabari Paurashava,6475,5.4,12.1,21.6,27.3,16.4,8.5,4.2,4.4,4.1,00110
89,88.0,XX.0,XXX,XX,02,  Sherpur Sadar Upazila,22462,3.6,11.0,20.8,27.3,17.9,9.7,4.6,5.1,4.2,00110
89,88.0,XX.0,XXX,XX,02,Sherpur Paurashava,22462,3.6,11.0,20.8,27.3,17.9,9.7,4.6,5.1,4.2,00110
89,90.0,XX.0,XXX,XX,02,  Sreebardi Upazila,5775,4.6,13.1,20.7,23.7,17.8,10.1,5.0,4.9,4.2,00110
89,90.0,XX.0,XXX,XX,02,Sreebardi Paurashava,5775,4.6,13.1,20.7,23.7,17.8,10.1,5.0,4.9,4.2,00110
68,XX.0,XX.0,XXX,XX,02, Narsingdi Zila,75892,3.2,10.4,19.1,25.0,18.4,10.7,5.7,7.4,4.5,00110
68,52.0,XX.0,XXX,XX,02,  Manohardi Upazila,4125,4.5,11.1,20.5,25.6,18.6,10.1,5.1,4.6,4.2,00110
68,60.0,XX.0,XXX,XX,02,  Narsingdi Sadar Upazila,41687,3.1,10.9,19.9,25.7,18.0,10.1,5.3,6.9,4.4,00110
68,63.0,XX.0,XXX,XX,02,  Palash Upazila,18590,3.1,9.8,18.6,25.3,18.3,10.9,5.7,8.2,4.5,00110
68,64.0,XX.0,XXX,XX,02,  Roypura Upazila,7232,3.3,9.3,16.2,21.9,19.8,12.7,7.6,9.2,4.7,00110
68,76.0,XX.0,XXX,XX,02,  Shibpur Upazila,4258,3.6,9.5,16.7,22.0,19.2,12.8,7.2,8.9,4.7,00110
33,XX.0,XX.0,XXX,XX,02, Gazipur Zila,248296,4.0,19.6,22.9,23.1,14.4,7.5,3.8,4.7,3.9,00110
33,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,167299,3.9,18.1,22.9,23.9,15.2,7.9,3.9,4.3,3.9,00110
33,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,40901,5.1,29.3,23.1,18.8,10.0,5.1,2.9,5.7,3.6,00110
33,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,9583,3.3,9.5,19.4,26.2,19.2,10.8,5.1,6.5,4.4,00110
33,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,30513,3.2,18.6,24.1,23.5,14.1,7.5,3.9,5.1,4.0,00110
90,XX.0,XX.0,XXX,XX,02, Sunamganj Zila,31317,2.6,6.9,12.2,18.0,17.6,14.5,10.1,18.1,5.5,00110
90,23.0,XX.0,XXX,XX,02,  Chhatak Upazila,7701,3.0,7.3,12.5,17.9,17.4,14.4,9.4,18.1,5.4,00110
90,29.0,XX.0,XXX,XX,02,  Derai Upazila,5024,2.2,7.0,11.0,17.5,17.9,15.6,10.7,18.1,5.5,00110
90,47.0,XX.0,XXX,XX,02,  Jagannathpur Upazila,6837,2.9,6.4,10.3,14.2,16.3,14.7,11.9,23.3,5.9,00110
90,89.0,XX.0,XXX,XX,02,  Sunamganj Sadar Upazila,11755,2.3,7.0,13.6,20.4,18.2,14.0,9.3,15.2,5.3,00110
36,XX.0,XX.0,XXX,XX,02, Habiganj Zila,32335,2.8,7.2,13.7,20.2,18.6,14.0,9.0,14.5,5.2,00110
36,2.0,XX.0,XXX,XX,02,  Ajmiriganj Upazila,2654,4.6,9.7,14.2,18.6,18.1,14.5,7.7,12.6,4.9,00110
36,26.0,XX.0,XXX,XX,02,  Chunarughat Upazila,3813,2.6,8.1,13.7,20.9,18.6,13.2,9.8,13.1,5.1,00110
36,44.0,XX.0,XXX,XX,02,  Habiganj Sadar Upazila,17552,2.7,7.2,14.0,21.1,19.0,13.7,8.6,13.7,5.1,00110
36,71.0,XX.0,XXX,XX,02,  Madhabpur Upazila,4010,2.3,6.4,12.8,19.6,18.6,14.8,9.5,16.0,5.4,00110
36,77.0,XX.0,XXX,XX,02,  Nabiganj Upazila,4306,2.8,5.9,12.8,17.8,17.1,14.7,10.5,18.5,5.5,00110
91,XX.0,XX.0,XXX,XX,02, Sylhet Zila,114290,3.1,9.2,15.9,19.7,17.6,12.9,8.4,13.2,5.0,00110
91,17.0,XX.0,XXX,XX,02,  Beani Bazar Upazila,7513,2.9,8.5,13.2,17.1,17.1,13.4,9.5,18.4,5.4,00110
91,38.0,XX.0,XXX,XX,02,  Golapganj Upazila,5595,1.5,5.9,12.0,16.5,17.4,15.4,11.0,20.4,5.7,00110
91,59.0,XX.0,XXX,XX,02,  Kanaighat Upazila,4631,2.0,6.3,11.3,15.3,16.1,14.7,12.1,22.3,5.8,00110
91,62.0,XX.0,XXX,XX,02,  Sylhet Sadar Upazila,93747,3.2,9.7,16.8,20.4,17.8,12.5,7.9,11.7,4.9,00110
91,94.0,XX.0,XXX,XX,02,  Zakiganj Upazila,2804,3.2,6.3,9.4,13.6,17.4,15.7,11.6,22.8,5.8,00110
58,XX.0,XX.0,XXX,XX,02, Maulvibazar Zila,27603,3.1,7.5,15.0,20.9,18.6,13.2,8.0,13.8,5.1,00110
58,14.0,XX.0,XXX,XX,02,  Barlekha Upazila,4083,3.3,7.2,13.4,18.3,17.5,13.4,9.3,17.6,5.4,00110
58,56.0,XX.0,XXX,XX,02,  Kamalganj Upazila,3321,2.6,7.0,14.0,20.8,20.2,14.6,8.3,12.6,5.0,00110
58,65.0,XX.0,XXX,XX,02,  Kulaura Upazila,4954,2.6,7.5,14.0,20.3,18.2,13.5,8.3,15.5,5.2,00110
58,74.0,XX.0,XXX,XX,02,  Maulvibazar Sadar Upazila,10479,2.8,7.3,15.1,21.0,18.4,13.2,8.0,14.2,5.1,00110
58,83.0,XX.0,XXX,XX,02,  Sreemangal Upazila,4766,4.6,8.7,17.5,23.5,19.2,11.5,6.3,8.8,4.6,00110
