ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
26.0,26.0,XX.0,XXX,XX,02,  Gulshan Thana,121654,41.5,58.0,0.4,0.1,94983,32.1,62.2,4.4,1.2,00110
26.0,28.0,XX.0,XXX,XX,02,  Hazaribagh Thana,82862,42.1,57.3,0.5,0.1,67800,28.6,64.9,5.8,0.7,00110
26.0,29.0,XX.0,XXX,XX,02,  Jatrabari Thana,88715,43.2,56.2,0.4,0.1,63106,28.6,65.3,5.4,0.6,00110
26.0,30.0,XX.0,XXX,XX,02,  Kafrul Thana,176280,42.7,56.9,0.3,0.1,153061,31.4,63.9,4.0,0.7,00110
26.0,32.0,XX.0,XXX,XX,02,  Kadamtali Thana,43485,40.1,59.3,0.4,0.1,38757,26.7,67.7,5.1,0.5,00110
26.0,33.0,XX.0,XXX,XX,02,  Kalabagan Thana,60404,48.3,51.2,0.4,0.1,43756,36.4,57.5,5.1,1.0,00110
26.0,36.0,XX.0,XXX,XX,02,  Khilgaon Thana,118096,39.4,60.1,0.4,0.1,101690,28.8,66.1,4.5,0.5,00110
26.0,37.0,XX.0,XXX,XX,02,  Khilkhet Thana,49019,45.2,54.4,0.3,0.1,35320,27.0,67.8,4.5,0.7,00110
26.0,40.0,XX.0,XXX,XX,02,  Kotwali Thana,36241,45.5,53.9,0.6,0.1,18081,29.7,61.2,8.7,0.4,00110
26.0,42.0,XX.0,XXX,XX,02,  Lalbagh Thana,164228,44.9,54.6,0.4,0.1,136224,31.1,62.0,6.0,0.9,00110
26.0,48.0,XX.0,XXX,XX,02,  Mirpur Thana,227330,44.2,55.3,0.4,0.1,191616,30.6,64.0,4.5,0.8,00110
26.0,50.0,XX.0,XXX,XX,02,  Mohammadpur Thana,167879,47.5,52.0,0.5,0.1,132412,33.1,60.5,5.2,1.1,00110
26.0,54.0,XX.0,XXX,XX,02,  Motijheel Thana,108347,49.0,50.5,0.3,0.1,72569,32.3,61.1,5.7,0.9,00110
26.0,63.0,XX.0,XXX,XX,02,  New Market Thana,30414,50.3,49.2,0.4,0.1,14723,42.5,51.5,4.9,1.1,00110
26.0,64.0,XX.0,XXX,XX,02,  Pallabi Thana,259818,42.2,57.3,0.5,0.1,234239,30.7,63.3,5.1,0.9,00110
26.0,65.0,XX.0,XXX,XX,02,  Paltan Thana,32921,40.9,58.5,0.5,0.2,20083,39.0,55.7,4.6,0.8,00110
26.0,66.0,XX.0,XXX,XX,02,  Ramna Thana,94108,43.0,56.4,0.5,0.1,78511,36.0,57.4,5.6,1.0,00110
26.0,67.0,XX.0,XXX,XX,02,  Rampura Thana,99883,42.8,56.8,0.4,0.1,86537,31.0,63.3,4.9,0.8,00110
26.0,68.0,XX.0,XXX,XX,02,  Sabujbagh Thana,128134,41.1,58.3,0.4,0.1,102344,28.3,65.9,5.1,0.7,00110
26.0,72.0,XX.0,XXX,XX,02,  Savar Upazila,130262,37.5,62.0,0.4,0.1,113975,25.5,69.0,4.5,1.0,00110
26.0,74.0,XX.0,XXX,XX,02,  Shah Ali Thana,51720,42.7,56.6,0.5,0.2,43995,28.3,65.3,5.4,1.0,00110
26.0,75.0,XX.0,XXX,XX,02,  Shahbagh Thana,42474,58.7,40.7,0.5,0.1,20619,44.2,50.2,4.3,1.3,00110
26.0,76.0,XX.0,XXX,XX,02,  Shyampur Thana,84760,43.1,56.2,0.5,0.1,64983,27.8,65.5,5.9,0.7,00110
26.0,80.0,XX.0,XXX,XX,02,  Sher-E-Bangla Nagar Thana,65873,48.2,51.3,0.4,0.1,51895,35.4,59.2,4.6,0.8,00110
26.0,88.0,XX.0,XXX,XX,02,  Sutrapur Thana,105363,46.4,52.8,0.7,0.1,75252,31.8,59.0,8.3,0.8,00110
26.0,90.0,XX.0,XXX,XX,02,  Tejgaon Thana,73494,48.6,50.9,0.4,0.1,53597,36.2,57.5,5.3,1.0,00110
26.0,92.0,XX.0,XXX,XX,02,  Tejgaon Ind. Area Thana,81049,43.3,56.3,0.3,0.1,46200,29.8,64.5,4.5,1.2,00110
26.0,95.0,XX.0,XXX,XX,02,  Uttara Thana,87872,43.8,55.7,0.4,0.1,66228,34.7,60.2,4.0,1.0,00110
86.0,XX.0,XX.0,XXX,XX,02, Shariatpur Zila,44149,41.9,57.3,0.7,0.1,46371,27.9,63.7,7.9,0.6,00110
86.0,14.0,XX.0,XXX,XX,02,  Bhedarganj Upazila,3120,41.4,58.3,0.2,0.0,3311,27.7,67.0,4.8,0.5,00110
86.0,25.0,XX.0,XXX,XX,02,  Damudya Upazila,5195,41.9,56.7,1.3,0.2,5979,27.4,62.5,9.2,0.9,00110
86.0,65.0,XX.0,XXX,XX,02,  Naria Upazila,8349,44.7,54.1,1.0,0.2,9549,28.7,60.5,10.1,0.7,00110
86.0,69.0,XX.0,XXX,XX,02,  Shariatpur Sadar Upazila,19573,40.7,58.8,0.4,0.1,19242,27.0,66.1,6.3,0.6,00110
86.0,94.0,XX.0,XXX,XX,02,  Zanjira Upazila,7912,41.9,57.0,0.9,0.2,8290,29.2,61.4,9.1,0.4,00110
54.0,XX.0,XX.0,XXX,XX,02, Madaripur Zila,49203,41.4,57.8,0.7,0.1,51465,27.3,65.0,7.3,0.4,00110
54.0,40.0,XX.0,XXX,XX,02,  Kalkini Upazila,15416,41.7,57.4,0.8,0.1,16385,25.7,65.6,8.4,0.3,00110
54.0,54.0,XX.0,XXX,XX,02,  Madaripur Sadar Upazila,24655,41.5,57.7,0.7,0.1,25367,28.6,64.3,6.7,0.4,00110
54.0,87.0,XX.0,XXX,XX,02,  Shib Char Upazila,9132,40.7,58.6,0.7,0.1,9713,26.4,65.9,7.2,0.5,00110
93.0,XX.0,XX.0,XXX,XX,02, Tangail Zila,190340,37.7,61.5,0.6,0.2,188264,23.6,67.2,8.3,0.9,00110
93.0,19.0,XX.0,XXX,XX,02,  Bhuapur Upazila,11502,38.5,60.7,0.7,0.1,11410,22.3,67.4,9.8,0.5,00110
93.0,19.0,XX.0,XXX,XX,02,Bhuapur Paurashava,11502,38.5,60.7,0.7,0.1,11410,22.3,67.4,9.8,0.5,00110
93.0,25.0,XX.0,XXX,XX,02,  Dhanbari Upazila,13962,32.3,66.5,0.8,0.3,14767,19.9,69.7,9.2,1.2,00110
93.0,25.0,XX.0,XXX,XX,02,Dhanbari  Paurashava,13962,32.3,66.5,0.8,0.3,14767,19.9,69.7,9.2,1.2,00110
93.0,28.0,XX.0,XXX,XX,02,  Ghatail Upazila,16277,33.9,65.7,0.4,0.1,12438,22.4,70.0,7.1,0.5,00110
93.0,28.0,XX.0,XXX,XX,02,Ghatail Paurashava,16277,33.9,65.7,0.4,0.1,12438,22.4,70.0,7.1,0.5,00110
93.0,38.0,XX.0,XXX,XX,02,  Gopalpur Upazila,19430,32.9,66.1,0.7,0.3,20342,19.7,69.2,10.0,1.1,00110
93.0,38.0,XX.0,XXX,XX,02,Gopalpur Paurashava,19430,32.9,66.1,0.7,0.3,20342,19.7,69.2,10.0,1.1,00110
93.0,47.0,XX.0,XXX,XX,02,  Kalihati Upazila,14951,34.3,64.7,0.8,0.2,14869,19.0,70.5,9.5,0.9,00110
93.0,47.0,XX.0,XXX,XX,02,Kalihati Paurashava,14951,34.3,64.7,0.8,0.2,14869,19.0,70.5,9.5,0.9,00110
93.0,57.0,XX.0,XXX,XX,02,  Madhupur Upazila,22894,37.6,61.7,0.5,0.2,22012,22.3,68.4,8.3,1.0,00110
93.0,57.0,XX.0,XXX,XX,02,Madhupur Paurashava,22894,37.6,61.7,0.5,0.2,22012,22.3,68.4,8.3,1.0,00110
93.0,66.0,XX.0,XXX,XX,02,  Mirzapur Upazila,10559,35.6,63.7,0.6,0.1,12967,32.1,59.8,7.5,0.6,00110
93.0,66.0,XX.0,XXX,XX,02,Mirzapur Paurashava,10559,35.6,63.7,0.6,0.1,12967,32.1,59.8,7.5,0.6,00110
93.0,85.0,XX.0,XXX,XX,02,  Sakhipur Upazila,11704,36.5,62.9,0.5,0.1,11990,20.9,72.2,6.1,0.9,00110
93.0,85.0,XX.0,XXX,XX,02,Sakhipur Paurashava,11704,36.5,62.9,0.5,0.1,11990,20.9,72.2,6.1,0.9,00110
93.0,95.0,XX.0,XXX,XX,02,  Tangail Sadar Upazila,69061,42.3,57.1,0.5,0.1,67469,26.3,64.8,7.9,1.0,00110
93.0,95.0,XX.0,XXX,XX,02,Tangail Paurashava,69061,42.3,57.1,0.5,0.1,67469,26.3,64.8,7.9,1.0,00110
48.0,XX.0,XX.0,XXX,XX,02, Kishoreganj Zila,154481,43.1,56.1,0.6,0.1,158147,29.2,61.6,8.5,0.6,00110
48.0,6.0,XX.0,XXX,XX,02,  Bajitpur Upazila,13308,43.4,55.8,0.6,0.2,13495,29.2,60.9,9.4,0.5,00110
48.0,6.0,XX.0,XXX,XX,02,  Bajitpur Paurashava,13308,43.4,55.8,0.6,0.2,13495,29.2,60.9,9.4,0.5,00110
48.0,11.0,XX.0,XXX,XX,02,  Bhairab Upazila,45177,43.9,55.2,0.7,0.2,44510,30.3,60.9,8.1,0.7,00110
48.0,11.0,XX.0,XXX,XX,02,  Bhairab Paurashava,45177,43.9,55.2,0.7,0.2,44510,30.3,60.9,8.1,0.7,00110
48.0,27.0,XX.0,XXX,XX,02,  Hossainpur Upazila,8582,39.4,60.1,0.4,0.1,8936,26.4,65.4,7.7,0.6,00110
48.0,27.0,XX.0,XXX,XX,02,  Hossainpur Paurashava,8582,39.4,60.1,0.4,0.1,8936,26.4,65.4,7.7,0.6,00110
48.0,42.0,XX.0,XXX,XX,02,  Karimganj Upazila,9755,41.2,57.7,1.0,0.1,10553,27.4,61.8,10.1,0.6,00110
48.0,42.0,XX.0,XXX,XX,02,  Karimganj Paurashava,9755,41.2,57.7,1.0,0.1,10553,27.4,61.8,10.1,0.6,00110
48.0,45.0,XX.0,XXX,XX,02,  Katiadi Upazila,14359,38.1,61.3,0.5,0.1,16036,23.8,65.6,9.7,0.9,00110
48.0,45.0,XX.0,XXX,XX,02,  Katiadi Paurashava,14359,38.1,61.3,0.5,0.1,16036,23.8,65.6,9.7,0.9,00110
48.0,49.0,XX.0,XXX,XX,02,  Kishoreganj Sadar Upazila,41635,46.2,53.1,0.6,0.1,41315,33.0,58.5,7.9,0.5,00110
48.0,49.0,XX.0,XXX,XX,02,  Kishoreganj Paurashava,41635,46.2,53.1,0.6,0.1,41315,33.0,58.5,7.9,0.5,00110
48.0,54.0,XX.0,XXX,XX,02,  Kuliar Char Upazila,11383,42.6,56.7,0.6,0.1,11930,28.2,62.5,8.8,0.5,00110
48.0,54.0,XX.0,XXX,XX,02,  Kuliar Char Paurashava,11383,42.6,56.7,0.6,0.1,11930,28.2,62.5,8.8,0.5,00110
48.0,79.0,XX.0,XXX,XX,02,  Pakundia Upazila,10282,40.0,59.4,0.6,0.1,11372,24.4,66.8,7.9,0.9,00110
48.0,79.0,XX.0,XXX,XX,02,  Pakundia Paurashava,10282,40.0,59.4,0.6,0.1,11372,24.4,66.8,7.9,0.9,00110
89.0,XX.0,XX.0,XXX,XX,02, Sherpur Zila,70883,36.8,62.3,0.5,0.3,70738,24.4,66.4,8.2,1.0,00110
89.0,67.0,XX.0,XXX,XX,02,  Nakla Upazila,12149,35.2,63.7,0.7,0.5,13051,23.6,64.8,10.2,1.4,00110
89.0,67.0,XX.0,XXX,XX,02,Nakla Paurashava,12149,35.2,63.7,0.7,0.5,13051,23.6,64.8,10.2,1.4,00110
89.0,70.0,XX.0,XXX,XX,02,  Nalitabari Upazila,10592,36.4,62.5,0.6,0.5,10574,24.0,65.2,9.5,1.4,00110
89.0,70.0,XX.0,XXX,XX,02,Nalitabari Paurashava,10592,36.4,62.5,0.6,0.5,10574,24.0,65.2,9.5,1.4,00110
89.0,88.0,XX.0,XXX,XX,02,  Sherpur Sadar Upazila,39103,38.2,61.2,0.4,0.2,38142,25.7,66.2,7.3,0.8,00110
89.0,88.0,XX.0,XXX,XX,02,Sherpur Paurashava,39103,38.2,61.2,0.4,0.2,38142,25.7,66.2,7.3,0.8,00110
89.0,90.0,XX.0,XXX,XX,02,  Sreebardi Upazila,9039,33.6,65.5,0.7,0.2,8971,20.8,70.8,7.4,0.9,00110
89.0,90.0,XX.0,XXX,XX,02,Sreebardi Paurashava,9039,33.6,65.5,0.7,0.2,8971,20.8,70.8,7.4,0.9,00110
68.0,XX.0,XX.0,XXX,XX,02, Narsingdi Zila,145592,41.2,58.2,0.5,0.1,133408,26.7,65.8,6.8,0.7,00110
68.0,52.0,XX.0,XXX,XX,02,  Manohardi Upazila,6742,39.6,59.3,0.9,0.1,7224,26.0,64.0,9.2,0.8,00110
68.0,60.0,XX.0,XXX,XX,02,  Narsingdi Sadar Upazila,82924,42.2,57.2,0.5,0.1,71554,26.6,66.1,6.6,0.6,00110
68.0,63.0,XX.0,XXX,XX,02,  Palash Upazila,35999,38.3,61.2,0.4,0.1,32947,26.8,66.8,5.7,0.7,00110
68.0,64.0,XX.0,XXX,XX,02,  Roypura Upazila,12298,43.0,56.3,0.7,0.1,13770,27.4,63.2,8.6,0.8,00110
68.0,76.0,XX.0,XXX,XX,02,  Shibpur Upazila,7629,42.7,56.7,0.5,0.1,7913,26.3,64.8,8.0,0.8,00110
33.0,XX.0,XX.0,XXX,XX,02, Gazipur Zila,446499,37.9,61.6,0.3,0.1,386241,25.2,69.6,4.3,0.8,00110
33.0,30.0,XX.0,XXX,XX,02,  Gazipur Sadar Upazila,301353,39.5,60.1,0.4,0.1,261151,26.4,68.4,4.4,0.8,00110
33.0,32.0,XX.0,XXX,XX,02,  Kaliakair Upazila,71086,33.2,66.4,0.3,0.1,61377,22.2,73.2,3.2,1.3,00110
33.0,34.0,XX.0,XXX,XX,02,  Kaliganj Upazila,19751,38.4,61.0,0.5,0.1,16850,25.1,67.0,7.1,0.7,00110
33.0,86.0,XX.0,XXX,XX,02,  Sreepur Upazila,54309,35.4,64.1,0.4,0.1,46863,22.3,72.6,4.3,0.7,00110
90.0,XX.0,XX.0,XXX,XX,02, Sunamganj Zila,70692,46.9,52.2,0.8,0.1,65428,34.5,55.6,9.1,0.8,00110
90.0,23.0,XX.0,XXX,XX,02,  Chhatak Upazila,18339,44.6,54.4,0.8,0.1,15579,33.2,56.4,9.4,0.9,00110
90.0,29.0,XX.0,XXX,XX,02,  Derai Upazila,10621,47.0,52.1,0.8,0.1,10437,34.2,55.9,9.5,0.3,00110
90.0,47.0,XX.0,XXX,XX,02,  Jagannathpur Upazila,15582,50.9,48.5,0.6,0.1,14638,35.1,54.3,9.4,1.1,00110
90.0,89.0,XX.0,XXX,XX,02,  Sunamganj Sadar Upazila,26150,46.2,52.9,0.8,0.1,24774,35.0,55.8,8.5,0.6,00110
36.0,XX.0,XX.0,XXX,XX,02, Habiganj Zila,65890,46.1,53.2,0.6,0.1,66077,32.0,58.4,8.9,0.6,00110
36.0,2.0,XX.0,XXX,XX,02,  Ajmiriganj Upazila,4979,44.6,54.2,1.0,0.2,5136,30.3,54.0,14.6,1.1,00110
36.0,26.0,XX.0,XXX,XX,02,  Chunarughat Upazila,7293,42.9,56.6,0.5,0.1,7426,29.9,61.7,8.0,0.4,00110
36.0,44.0,XX.0,XXX,XX,02,  Habiganj Sadar Upazila,36307,47.6,51.8,0.6,0.1,36318,33.6,57.7,8.2,0.5,00110
36.0,71.0,XX.0,XXX,XX,02,  Madhabpur Upazila,8267,44.0,55.1,0.7,0.1,8120,28.2,61.9,9.4,0.6,00110
36.0,77.0,XX.0,XXX,XX,02,  Nabiganj Upazila,9044,45.5,53.8,0.6,0.1,9077,31.9,57.7,9.1,1.3,00110
91.0,XX.0,XX.0,XXX,XX,02, Sylhet Zila,256017,49.8,49.7,0.5,0.1,222433,35.4,56.1,7.7,0.8,00110
91.0,17.0,XX.0,XXX,XX,02,  Beani Bazar Upazila,15855,50.1,49.2,0.6,0.1,16063,36.1,55.1,7.7,1.1,00110
91.0,38.0,XX.0,XXX,XX,02,  Golapganj Upazila,12581,51.9,47.7,0.3,0.1,12369,36.9,53.4,8.7,0.9,00110
91.0,59.0,XX.0,XXX,XX,02,  Kanaighat Upazila,9703,50.9,48.7,0.3,0.1,9660,31.9,58.1,8.0,2.0,00110
91.0,62.0,XX.0,XXX,XX,02,  Sylhet Sadar Upazila,211780,49.6,49.9,0.5,0.1,178291,35.4,56.5,7.5,0.7,00110
91.0,94.0,XX.0,XXX,XX,02,  Zakiganj Upazila,6098,49.9,49.2,0.8,0.2,6050,38.7,50.9,9.2,1.2,00110
58.0,XX.0,XX.0,XXX,XX,02, Maulvibazar Zila,57987,46.0,53.3,0.6,0.1,55468,32.9,58.1,8.1,0.9,00110
58.0,14.0,XX.0,XXX,XX,02,  Barlekha Upazila,8307,47.5,51.9,0.5,0.1,8559,33.6,58.0,7.4,1.0,00110
58.0,56.0,XX.0,XXX,XX,02,  Kamalganj Upazila,6523,45.9,53.0,0.9,0.2,6512,32.2,56.9,9.7,1.2,00110
58.0,65.0,XX.0,XXX,XX,02,  Kulaura Upazila,10116,46.3,53.4,0.2,0.1,10174,32.5,58.9,7.8,0.8,00110
58.0,74.0,XX.0,XXX,XX,02,  Maulvibazar Sadar Upazila,23565,46.3,52.9,0.7,0.1,21320,33.4,57.7,8.1,0.8,00110
58.0,83.0,XX.0,XXX,XX,02,  Sreemangal Upazila,9476,43.8,55.6,0.5,0.1,8903,32.1,59.4,7.8,0.8,00110
