ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
13,79,13,XXX,XX,XX,Farajikandi Union Total,8694,3698,4996,2805,99,14,7,41,4024.0,838,866,00111
13,79,15,XXX,XX,XX,Durgapur Union Total,5069,2114,2955,1572,57,27,5,20,2228.0,495,665,00111
13,79,17,XXX,XX,XX,Purba Fatehpur Union Total,4736,1936,2800,1586,51,10,8,13,2225.0,327,516,00111
13,79,21,XXX,XX,XX,Eklaspur Union Total,2860,1316,1544,1117,34,4,3,9,1184.0,186,323,00111
13,79,23,XXX,XX,XX,Gajra Union Total,3069,1332,1737,1081,87,16,2,11,1323.0,224,325,00111
13,79,25,XXX,XX,XX,Islamabad Union Total,3726,1549,2177,1198,31,9,3,15,1672.0,327,471,00111
13,79,30,XXX,XX,XX,Jahirabad Union Total,3234,1519,1715,1191,51,5,1,10,1300.0,313,363,00111
13,79,32,XXX,XX,XX,Kalakanda Union Total,1483,656,827,533,37,3,4,6,584.0,114,202,00111
13,79,38,XXX,XX,XX,Mohanpur Union Total,3567,1693,1874,1432,44,16,3,14,1536.0,231,291,00111
13,79,64,XXX,XX,XX,Sadullapur Union Total,4392,1898,2494,1530,71,11,0,8,1919.0,349,504,00111
13,79,73,XXX,XX,XX,Satnal Union Total,3971,1838,2133,1474,77,12,13,18,1479.0,334,564,00111
13,79,90,XXX,XX,XX,Sultanabad Union Total,3830,1622,2208,1354,40,13,5,16,1724.0,239,439,00111
13,79,94,XXX,XX,XX,Paschim Fatehpur Union Total,3274,1289,1985,994,31,5,0,16,1482.0,274,472,00111
13,95,01,XXX,XX,XX,Ward No-01 Total,363,171,192,115,12,0,1,2,104.0,54,75,00111
13,95,02,XXX,XX,XX,Ward No-02 Total,472,216,256,164,12,2,0,1,151.0,49,93,00111
13,95,03,XXX,XX,XX,Ward No-03 Total,357,179,178,135,2,0,0,0,124.0,44,52,00111
13,95,04,XXX,XX,XX,Ward No-04 Total,353,135,218,106,13,0,0,6,151.0,23,54,00111
13,95,05,XXX,XX,XX,Ward No-05 Total,612,273,339,189,14,1,0,3,219.0,80,106,00111
13,95,06,XXX,XX,XX,Ward No-06 Total,603,281,322,201,14,0,0,4,150.0,76,158,00111
13,95,07,XXX,XX,XX,Ward No-07 Total,573,270,303,197,12,3,0,2,191.0,68,100,00111
13,95,08,XXX,XX,XX,Ward No-08 Total,534,295,239,218,5,1,0,0,135.0,76,99,00111
13,95,09,XXX,XX,XX,Ward No-09 Total,801,392,409,245,4,0,0,2,270.0,145,135,00111
13,95,15,XXX,XX,XX,East Chitasi Union Total,3125,1233,1892,895,12,7,1,16,1404.0,315,475,00111
13,95,20,XXX,XX,XX,West Chitasi Union Total,2938,1397,1541,1014,41,12,1,14,948.0,357,551,00111
13,95,60,XXX,XX,XX,Uttar Meher Union Total,2668,1201,1467,807,20,11,2,26,967.0,357,478,00111
13,95,65,XXX,XX,XX,Dakshin Meher Union Total,2583,1144,1439,814,29,3,1,9,829.0,318,580,00111
13,95,80,XXX,XX,XX,Uttar Roysree Union Total,2694,1170,1524,767,18,23,3,19,1029.0,361,474,00111
13,95,82,XXX,XX,XX,Dakshin Roysree Union Total,3177,1337,1840,907,34,12,4,22,1215.0,396,587,00111
13,95,85,XXX,XX,XX,Uttar Suchi Para Union Total,4221,2080,2141,1482,54,17,5,29,1541.0,552,541,00111
13,95,90,XXX,XX,XX,Dakshin Suchi Para Union Total,3375,1493,1882,895,29,26,2,36,1239.0,536,612,00111
13,95,95,XXX,XX,XX,Tamta Dakshin Union Total,8889,4189,4700,3101,103,93,7,89,3527.0,906,1063,00111
3,04,31,XXX,XX,XX,Alikadam Union Total,12640,6107,6533,5075,3083,156,53,146,2478.0,730,919,00111
3,04,63,XXX,XX,XX,Chokhyong Union Total,8232,3925,4307,3014,833,61,27,300,2781.0,550,666,00111
3,14,01,XXX,XX,XX,Ward No-01 Total,528,248,280,205,30,0,2,2,180.0,41,68,00111
3,14,02,XXX,XX,XX,Ward No-02 Total,366,165,201,124,11,0,0,1,137.0,40,53,00111
3,14,03,XXX,XX,XX,Ward No-03 Total,916,454,462,376,39,8,5,4,317.0,66,101,00111
3,14,04,XXX,XX,XX,Ward No-04 Total,379,200,179,176,41,0,0,0,116.0,24,22,00111
3,14,05,XXX,XX,XX,Ward No-05 Total,789,258,531,176,61,4,2,2,322.0,76,146,00111
3,14,06,XXX,XX,XX,Ward No-06 Total,1055,522,533,311,30,0,2,4,315.0,207,186,00111
3,14,07,XXX,XX,XX,Ward No-07 Total,807,458,349,312,44,2,0,33,142.0,111,163,00111
3,14,08,XXX,XX,XX,Ward No-08 Total,516,238,278,175,28,2,0,4,165.0,57,85,00111
3,14,09,XXX,XX,XX,Ward No-09 Total,1204,553,651,414,73,10,7,3,411.0,126,160,00111
3,14,15,XXX,XX,XX,Bandarban Union Total,3436,1562,1874,1326,614,4,5,50,1025.0,182,230,00111
3,14,31,XXX,XX,XX,Kuhalong Union Total,4761,2200,2561,1909,704,19,7,39,1561.0,233,289,00111
3,14,47,XXX,XX,XX,Rajbila Union Total,4775,2237,2538,1938,783,16,22,26,1414.0,257,319,00111
3,14,63,XXX,XX,XX,Suwalak Union Total,4230,2042,2188,1664,497,76,40,37,1285.0,265,366,00111
3,14,79,XXX,XX,XX,Tankabati Union Total,3627,1788,1839,1459,340,3,11,29,1125.0,297,363,00111
3,51,01,XXX,XX,XX,Ward No-01 Total,305,108,197,78,50,0,0,2,112.0,28,35,00111
3,51,02,XXX,XX,XX,Ward No-02 Total,293,128,165,102,13,0,0,1,104.0,25,48,00111
3,51,03,XXX,XX,XX,Ward No-03 Total,339,158,181,136,17,1,2,5,140.0,16,22,00111
3,51,04,XXX,XX,XX,Ward No-04 Total,612,263,349,210,40,0,0,6,239.0,47,70,00111
3,51,05,XXX,XX,XX,Ward No-05 Total,549,230,319,183,45,0,2,3,218.0,44,54,00111
3,51,06,XXX,XX,XX,Ward No-06 Total,603,248,355,212,44,2,2,6,248.0,28,61,00111
3,51,07,XXX,XX,XX,Ward No-07 Total,580,252,328,192,32,1,1,2,214.0,57,81,00111
3,51,08,XXX,XX,XX,Ward No-08 Total,625,303,322,243,80,5,0,4,191.0,51,51,00111
3,51,09,XXX,XX,XX,Ward No-09 Total,787,376,411,318,126,1,1,5,225.0,52,59,00111
3,51,15,XXX,XX,XX,Aziznagar Union Total,2680,1180,1500,890,87,11,10,43,1155.0,236,248,00111
3,51,27,XXX,XX,XX,Faitang Union Total,4347,2306,2041,1915,191,73,34,70,1514.0,248,302,00111
3,51,31,XXX,XX,XX,Fasyakhali Union Total,9266,4438,4828,3288,390,48,28,355,3469.0,747,941,00111
3,51,47,XXX,XX,XX,Gajalia Union Total,6198,3078,3120,2521,1124,43,10,140,1559.0,374,427,00111
3,51,63,XXX,XX,XX,Lama Union Total,3591,1696,1895,1388,711,25,5,53,906.0,230,273,00111
3,51,68,XXX,XX,XX,Rupshipara Union Total,4806,2289,2517,1822,143,52,25,51,1950.0,364,399,00111
3,51,79,XXX,XX,XX,Sarai Union Total,4511,2183,2328,1768,334,12,10,22,1571.0,381,413,00111
3,73,19,XXX,XX,XX,Baishari Union Total,5519,2661,2858,2025,232,9,0,90,2090.0,537,536,00111
3,73,38,XXX,XX,XX,Dochhari Union Total,4073,2005,2068,1583,283,20,12,79,1440.0,323,333,00111
3,73,57,XXX,XX,XX,Ghumdum Union Total,6812,3210,3602,2476,136,123,46,134,2876.0,477,544,00111
3,73,76,XXX,XX,XX,Naikhongchhari Union Total,8561,3985,4576,3096,315,109,23,78,3437.0,702,801,00111
3,89,19,XXX,XX,XX,Alikhong Union Total,2251,981,1270,824,593,3,2,64,562.0,90,113,00111
3,89,38,XXX,XX,XX,Nowa Patang Union Total,2280,1051,1229,932,819,8,3,14,290.0,97,117,00111
3,89,57,XXX,XX,XX,Rowangchhari Union Total,3667,1632,2035,1303,626,17,19,117,1151.0,195,239,00111
3,89,76,XXX,XX,XX,Tarachha Union Total,4927,2356,2571,2134,1512,0,0,16,829.0,206,230,00111
3,91,19,XXX,XX,XX,Ghalangya Union Total,3379,1547,1832,1253,748,7,7,28,746.0,259,331,00111
3,91,38,XXX,XX,XX,Paindu Union Total,3419,1684,1735,1376,942,3,4,88,561.0,217,228,00111
3,91,57,XXX,XX,XX,Remakri Pransa Union Total,2708,1262,1446,941,292,16,4,98,958.0,207,192,00111
3,91,76,XXX,XX,XX,Ruma Union Total,5829,2932,2897,2435,1898,30,23,243,765.0,224,211,00111
3,95,19,XXX,XX,XX,Balipara Union Total,2177,981,1196,928,538,5,3,6,591.0,42,64,00111
3,95,38,XXX,XX,XX,Remakry Union Total,3654,1739,1915,1544,883,23,22,30,871.0,142,139,00111
3,95,57,XXX,XX,XX,Thanchi Union Total,3388,1663,1725,1475,894,4,11,23,637.0,161,183,00111
3,95,76,XXX,XX,XX,Tindu Union Total,2317,1070,1247,937,630,0,5,14,460.0,119,152,00111
19,09,01,XXX,XX,XX,Ward No-01 Total,954,426,528,332,54,6,1,11,387.0,77,86,00111
19,09,02,XXX,XX,XX,Ward No-02 Total,827,359,468,285,27,3,1,5,338.0,66,102,00111
19,09,03,XXX,XX,XX,Ward No-03 Total,2000,1206,794,632,45,9,2,18,580.0,547,167,00111
19,09,04,XXX,XX,XX,Ward No-04 Total,1481,703,778,520,68,10,3,44,550.0,129,157,00111
19,09,05,XXX,XX,XX,Ward No-05 Total,1610,751,859,541,29,18,3,33,613.0,159,214,00111
19,09,06,XXX,XX,XX,Ward No-06 Total,1573,739,834,520,15,5,0,26,638.0,188,181,00111
19,09,07,XXX,XX,XX,Ward No-07 Total,1175,494,681,321,7,10,4,57,534.0,106,136,00111
19,09,08,XXX,XX,XX,Ward No-08 Total,1572,759,813,588,32,3,2,18,670.0,150,109,00111
19,09,09,XXX,XX,XX,Ward No-09 Total,1211,555,656,437,11,8,0,12,547.0,98,98,00111
19,09,11,XXX,XX,XX,Adda Union Total,5785,2522,3263,1670,37,15,4,92,2306.0,745,916,00111
19,09,12,XXX,XX,XX,Adra Union Total,5320,2398,2922,1612,98,24,12,29,1960.0,733,852,00111
19,09,18,XXX,XX,XX,Aganagar Union Total,6931,3126,3805,2194,86,21,4,40,2864.0,871,851,00111
19,09,25,XXX,XX,XX,Bhabanipur Union Total,7296,3475,3821,2426,183,25,12,68,2758.0,956,868,00111
19,09,37,XXX,XX,XX,Deora Union Total,2199,930,1269,733,28,11,4,9,985.0,177,252,00111
19,09,44,XXX,XX,XX,Galimpur Union Total,11522,5321,6201,4016,106,58,13,241,4936.0,1006,1146,00111
19,09,50,XXX,XX,XX,Chitadda Union Total,5973,2631,3342,1941,51,41,8,43,2619.0,606,664,00111
19,09,56,XXX,XX,XX,Jalam Union Total,7332,3185,4147,2395,57,44,8,25,3153.0,721,929,00111
19,09,63,XXX,XX,XX,Uttar Khosbas Union Total,8617,3648,4969,2964,167,21,8,40,3964.0,623,830,00111
19,09,69,XXX,XX,XX,Dakshin Khosbas Union Total,6248,2682,3566,2139,65,35,11,28,2784.0,480,706,00111
19,09,75,XXX,XX,XX,Uttar Payalgachha Union Total,4613,2113,2500,1497,64,17,1,20,1772.0,579,663,00111
19,09,82,XXX,XX,XX,Lakshmipur Union Total,5021,2102,2919,1402,49,16,4,28,2034.0,656,832,00111
19,09,88,XXX,XX,XX,Uttar Shilmuri Union Total,4728,2162,2566,1526,35,29,5,17,1923.0,590,603,00111
19,09,94,XXX,XX,XX,Dakshin Shilmuri Union Total,7586,3266,4320,2458,66,23,5,74,3289.0,711,960,00111
19,15,18,XXX,XX,XX,Brahman Para Union Total,6519,2914,3605,2167,127,131,52,63,2746.0,553,680,00111
19,15,30,XXX,XX,XX,Dulalpur Union Total,5106,2112,2994,1543,108,9,4,42,2209.0,518,673,00111
19,15,44,XXX,XX,XX,Chandla Union Total,5033,2097,2936,1462,52,17,2,34,2267.0,584,615,00111
19,15,50,XXX,XX,XX,Sidlai Union Total,5131,2013,3118,1540,30,14,5,20,2517.0,439,566,00111
19,15,56,XXX,XX,XX,Madhabpur Union Total,8309,3671,4638,2524,124,29,16,80,3060.0,1038,1438,00111
19,15,62,XXX,XX,XX,Malapara Union Total,3802,1545,2257,1123,63,12,4,18,1621.0,392,569,00111
19,15,82,XXX,XX,XX,Sahebabad Union Total,5092,2232,2860,1657,139,22,10,59,2170.0,494,541,00111
19,15,88,XXX,XX,XX,Shashidal Union Total,9882,4462,5420,3149,143,32,6,39,3974.0,1242,1297,00111
19,18,11,XXX,XX,XX,Baksimail Union Total,7088,3155,3933,2466,53,74,13,15,3073.0,600,794,00111
19,18,12,XXX,XX,XX,Bharella Union Total,10979,4730,6249,3284,310,64,24,157,4496.0,1225,1419,00111
19,18,31,XXX,XX,XX,Burichang Union Total,8239,3559,4680,2621,177,68,15,48,3726.0,822,762,00111
19,18,63,XXX,XX,XX,Mainamati Union Total,9662,4322,5340,3094,315,42,13,62,3642.0,1124,1370,00111
19,18,69,XXX,XX,XX,Mokam Union Total,11938,5273,6665,3608,237,81,20,121,4794.0,1463,1614,00111
19,18,72,XXX,XX,XX,Pir Jatrapur Union Total,5131,2115,3016,1579,64,14,2,17,2326.0,505,624,00111
19,18,75,XXX,XX,XX,Rajapur Union Total,5795,2391,3404,1785,44,23,7,28,2654.0,555,699,00111
19,18,94,XXX,XX,XX,Sholanal Union Total,8883,3891,4992,2997,202,52,13,96,3790.0,746,987,00111
19,27,01,XXX,XX,XX,Ward No-01 Total,1310,596,714,435,34,2,3,6,441.0,153,236,00111
19,27,02,XXX,XX,XX,Ward No-02 Total,978,402,576,330,35,0,2,2,444.0,70,95,00111
19,27,03,XXX,XX,XX,Ward No-03 Total,1218,512,706,409,42,1,2,3,515.0,99,147,00111
19,27,04,XXX,XX,XX,Ward No-04 Total,2050,907,1143,692,272,7,5,8,614.0,200,252,00111
19,27,05,XXX,XX,XX,Ward No-05 Total,585,207,378,137,35,2,1,2,199.0,66,143,00111
19,27,06,XXX,XX,XX,Ward No-06 Total,964,379,585,269,24,2,2,9,396.0,99,163,00111
19,27,07,XXX,XX,XX,Ward No-07 Total,1708,746,962,554,52,0,1,1,653.0,191,256,00111
19,27,08,XXX,XX,XX,Ward No-08 Total,353,127,226,96,4,0,0,1,172.0,30,50,00111
19,27,09,XXX,XX,XX,Ward No-09 Total,921,415,506,293,28,2,0,25,378.0,95,100,00111
19,27,13,XXX,XX,XX,Keran Khal Union Total,4144,1773,2371,1278,112,8,3,29,1557.0,458,699,00111
19,27,15,XXX,XX,XX,Barera Union Total,4723,1999,2724,1495,34,21,6,10,1979.0,473,705,00111
19,27,20,XXX,XX,XX,Mahichal Union Total,6015,2608,3407,1938,156,27,16,39,2570.0,604,665,00111
19,27,23,XXX,XX,XX,Bara Karai Union Total,5768,2575,3193,1942,109,35,21,28,2336.0,570,727,00111
19,27,31,XXX,XX,XX,Joyag Union Total,6635,3013,3622,2134,101,64,15,132,2772.0,683,734,00111
19,27,39,XXX,XX,XX,Barkait Union Total,6711,2924,3787,2153,124,56,11,25,2832.0,690,820,00111
19,27,47,XXX,XX,XX,Atbar Pur Union Total,2224,936,1288,701,21,11,1,16,1002.0,208,264,00111
19,27,55,XXX,XX,XX,Gallai Union Total,8151,3551,4600,2571,113,94,26,66,3490.0,820,971,00111
19,27,63,XXX,XX,XX,Dollai Nowabab Pur Union Total,7252,3431,3821,2254,123,27,15,34,2684.0,1116,999,00111
19,27,71,XXX,XX,XX,Madhya Union Total,7160,3219,3941,2320,317,30,20,99,2542.0,770,1062,00111
19,27,79,XXX,XX,XX,Maijkhar Union Total,12940,5729,7211,4298,230,63,27,81,5254.0,1287,1700,00111
19,27,87,XXX,XX,XX,Batakash Union Total,5320,2282,3038,1587,48,17,6,53,2336.0,625,648,00111
19,27,94,XXX,XX,XX,Suhilpur Union Total,6005,2695,3310,1628,34,140,14,139,2446.0,788,816,00111
19,31,01,XXX,XX,XX,Ward No-01 Total,565,244,321,204,26,0,0,3,245.0,37,50,00111
19,31,02,XXX,XX,XX,Ward No-02 Total,704,328,376,249,22,8,1,3,247.0,68,106,00111
19,31,03,XXX,XX,XX,Ward No-03 Total,1179,578,601,394,131,36,1,4,285.0,144,184,00111
19,31,04,XXX,XX,XX,Ward No-04 Total,730,336,394,257,58,2,4,15,249.0,62,83,00111
19,31,05,XXX,XX,XX,Ward No-05 Total,361,137,224,97,6,2,0,0,122.0,38,96,00111
19,31,06,XXX,XX,XX,Ward No-06 Total,1104,428,676,315,14,7,1,7,522.0,99,139,00111
19,31,07,XXX,XX,XX,Ward No-07 Total,1514,733,781,601,67,6,4,16,624.0,110,86,00111
19,31,08,XXX,XX,XX,Ward No-08 Total,1254,568,686,434,113,8,2,5,428.0,121,143,00111
19,31,09,XXX,XX,XX,Ward No-09 Total,1158,563,595,418,30,14,5,8,424.0,123,136,00111
19,31,10,XXX,XX,XX,Alkara Union Total,7459,2951,4508,2165,81,69,12,55,3477.0,662,938,00111
19,31,15,XXX,XX,XX,Batisha Union Total,4882,2101,2781,1541,127,42,4,22,2000.0,496,650,00111
19,31,19,XXX,XX,XX,Cheora Union Total,7701,3345,4356,2278,103,57,7,51,3108.0,959,1138,00111
19,31,38,XXX,XX,XX,Gholpasha Union Total,7143,3112,4031,2294,151,59,5,92,2906.0,667,969,00111
19,31,42,XXX,XX,XX,Gunabati Union Total,6755,2695,4060,1864,66,38,5,127,3217.0,666,772,00111
19,31,47,XXX,XX,XX,Jagannath Dighi Union Total,5633,2416,3217,1492,59,79,16,48,2258.0,797,884,00111
19,31,52,XXX,XX,XX,Kalikapur Union Total,4629,1932,2697,1422,68,23,2,28,2099.0,459,528,00111
19,31,57,XXX,XX,XX,Kankapait Union Total,4421,1675,2746,1168,132,46,14,77,2037.0,384,563,00111
19,31,61,XXX,XX,XX,Kashinagar Union Total,9151,4032,5119,3011,111,49,17,99,3937.0,873,1054,00111
19,31,71,XXX,XX,XX,Munshirhat Union Total,8040,3414,4626,2469,458,33,9,89,3254.0,823,905,00111
19,31,85,XXX,XX,XX,Shubhapur Union Total,12392,5289,7103,3717,215,100,11,137,5426.0,1335,1451,00111
19,31,90,XXX,XX,XX,Sreepur Union Total,8107,3514,4593,2353,85,46,20,277,3574.0,838,914,00111
19,31,95,XXX,XX,XX,Ujirpur Union Total,7814,3385,4429,2381,279,65,13,254,3142.0,685,995,00111
19,33,01,XXX,XX,XX,Ward No-01 Total,1982,879,1103,703,14,5,1,4,881.0,167,207,00111
19,33,02,XXX,XX,XX,Ward No-02 Total,920,460,460,369,11,5,1,5,353.0,81,95,00111
19,33,03,XXX,XX,XX,Ward No-03 Total,1082,479,603,394,72,1,0,4,416.0,80,115,00111
19,33,04,XXX,XX,XX,Ward No-04 Total,1766,816,950,628,95,1,0,5,547.0,182,308,00111
19,33,05,XXX,XX,XX,Ward No-05 Total,1758,799,959,581,120,19,13,21,628.0,178,198,00111
19,33,06,XXX,XX,XX,Ward No-06 Total,3127,1469,1658,1138,310,10,5,10,871.0,311,472,00111
19,33,07,XXX,XX,XX,Ward No-07 Total,2439,1171,1268,958,120,15,12,13,810.0,185,326,00111
19,33,08,XXX,XX,XX,Ward No-08 Total,1370,662,708,449,41,9,3,4,439.0,200,225,00111
19,33,09,XXX,XX,XX,Ward No-09 Total,1868,793,1075,515,70,26,1,27,723.0,225,281,00111
19,33,12,XXX,XX,XX,Baghmara Union Total,9483,4251,5232,3020,277,36,20,194,3744.0,1001,1191,00111
19,33,24,XXX,XX,XX,Bara Para Union Total,8176,3703,4473,2788,188,33,9,85,3184.0,797,1092,00111
19,33,28,XXX,XX,XX,Belghar Union Total,9143,3845,5298,2925,138,47,12,68,4033.0,805,1115,00111
19,33,31,XXX,XX,XX,Bholain (Dakshin) Union Total,7293,3161,4132,2432,71,23,3,30,3192.0,676,866,00111
19,33,33,XXX,XX,XX,Bholain (Uttar) Union Total,7970,3497,4473,2369,115,55,12,272,3574.0,801,772,00111
19,33,35,XXX,XX,XX,Bijoypur Union Total,6256,2873,3383,2201,104,119,7,23,2647.0,530,625,00111
19,33,39,XXX,XX,XX,Chouara Union Total,5405,2291,3114,1558,54,55,1,97,2197.0,581,862,00111
19,33,58,XXX,XX,XX,Galiara Union Total,6513,2767,3746,2148,29,62,12,33,3004.0,524,701,00111
19,33,73,XXX,XX,XX,Purba Jorekaran Union Total,5788,2471,3317,1879,81,15,8,55,2450.0,522,778,00111
19,33,80,XXX,XX,XX,Paschim Jorekaran Union Total,6174,2859,3315,2180,129,66,8,15,2238.0,598,940,00111
19,33,83,XXX,XX,XX,Perul (Dakshin) Union Total,5702,2487,3215,1840,60,23,9,17,2448.0,607,698,00111
19,33,87,XXX,XX,XX,Perul (Uttar) Union Total,5407,2365,3042,1783,57,21,7,100,2355.0,461,623,00111
19,36,01,XXX,XX,XX,Ward No-01 Total,1281,587,694,487,24,3,0,7,574.0,90,96,00111
19,36,02,XXX,XX,XX,Ward No-02 Total,840,356,484,271,20,7,3,5,382.0,73,79,00111
19,36,03,XXX,XX,XX,Ward No-03 Total,702,288,414,236,17,0,3,4,305.0,48,89,00111
19,36,04,XXX,XX,XX,Ward No-04 Total,2615,1169,1446,873,81,23,1,62,1113.0,211,251,00111
19,36,05,XXX,XX,XX,Ward No-05 Total,898,394,504,294,36,2,0,6,331.0,92,137,00111
19,36,06,XXX,XX,XX,Ward No-06 Total,1889,961,928,737,82,44,20,9,638.0,171,188,00111
19,36,07,XXX,XX,XX,Ward No-07 Total,1296,567,729,366,27,27,2,1,533.0,173,167,00111
19,36,08,XXX,XX,XX,Ward No-08 Total,1449,651,798,448,59,3,1,11,516.0,189,222,00111
19,36,09,XXX,XX,XX,Ward No-09 Total,885,389,496,274,21,8,0,2,382.0,105,93,00111
19,36,21,XXX,XX,XX,Daudkandi Uttar Union Total,6768,3021,3747,2450,82,23,8,21,3027.0,527,630,00111
19,36,25,XXX,XX,XX,Biteshwar Union Total,4575,1974,2601,1551,94,17,3,111,2024.0,295,480,00111
19,36,30,XXX,XX,XX,Elliotganj Uttar Union Total,5597,2453,3144,1680,66,44,2,11,2012.0,718,1064,00111
19,36,34,XXX,XX,XX,Elliotganj Dakshin Union Total,6715,2962,3753,2259,329,42,13,55,2716.0,606,695,00111
19,36,38,XXX,XX,XX,Goalmari Union Total,3502,1453,2049,1164,30,8,6,33,1497.0,248,516,00111
19,36,47,XXX,XX,XX,Jinglatali Union Total,6046,2729,3317,1788,67,54,22,279,2681.0,608,547,00111
19,36,51,XXX,XX,XX,Gauripur Union Total,7632,3467,4165,2623,181,27,7,85,3010.0,732,967,00111
19,36,64,XXX,XX,XX,Maruka Union Total,5304,2322,2982,1823,46,51,17,22,2391.0,426,528,00111
19,36,73,XXX,XX,XX,Mohammadpur Paschim Union Total,5837,2620,3217,2043,104,34,10,33,2477.0,510,626,00111
19,36,84,XXX,XX,XX,Mohammadpur Purba Union Total,5114,2180,2934,1721,28,22,3,14,2360.0,423,543,00111
19,36,85,XXX,XX,XX,Padua Union Total,4325,1889,2436,1557,49,9,13,25,1837.0,298,537,00111
19,36,86,XXX,XX,XX,Panchgachhia Paschim Union Total,3584,1492,2092,1199,60,17,5,22,1540.0,254,487,00111
19,36,90,XXX,XX,XX,Barapara Union Total,5420,2327,3093,1779,191,22,8,44,2177.0,482,717,00111
19,36,94,XXX,XX,XX,Sundalpur Union Total,5600,2346,3254,1772,270,45,9,64,2279.0,465,696,00111
19,40,01,XXX,XX,XX,Ward No-01 Total,906,372,534,278,17,5,0,3,412.0,86,105,00111
19,40,02,XXX,XX,XX,Ward No-02 Total,2484,1153,1331,887,50,11,3,15,1030.0,240,248,00111
19,40,03,XXX,XX,XX,Ward No-03 Total,698,256,442,193,3,3,2,3,357.0,57,80,00111
19,40,04,XXX,XX,XX,Ward No-04 Total,1363,544,819,359,12,5,1,3,608.0,177,198,00111
19,40,05,XXX,XX,XX,Ward No-05 Total,1629,677,952,333,84,2,1,10,486.0,332,381,00111
19,40,06,XXX,XX,XX,Ward No-06 Total,565,201,364,153,2,2,0,0,265.0,46,97,00111
19,40,07,XXX,XX,XX,Ward No-07 Total,923,400,523,271,5,2,0,4,366.0,123,152,00111
19,40,08,XXX,XX,XX,Ward No-08 Total,1515,649,866,428,14,7,2,6,571.0,208,279,00111
19,40,09,XXX,XX,XX,Ward No-09 Total,1968,815,1153,589,19,17,0,12,904.0,197,230,00111
19,40,10,XXX,XX,XX,Bara Shalghar Union Total,3596,1527,2069,1079,91,15,17,97,1537.0,336,424,00111
19,40,11,XXX,XX,XX,Isab Pur Union Total,4128,1656,2472,1205,42,7,3,36,1823.0,408,604,00111
19,40,17,XXX,XX,XX,Mohan Pur Union Total,6405,2682,3723,1996,85,56,10,30,2899.0,600,729,00111
19,40,23,XXX,XX,XX,Barkamta Union Total,7717,3390,4327,2557,182,37,4,33,3123.0,763,1018,00111
19,40,35,XXX,XX,XX,Dhamti Union Total,5554,2341,3213,1560,49,7,3,58,2434.0,716,727,00111
19,40,41,XXX,XX,XX,Sultanpur Union Total,7465,3133,4332,2169,347,20,5,135,3009.0,809,971,00111
19,40,47,XXX,XX,XX,Fatehabad Union Total,9506,3759,5747,2660,337,59,8,98,4070.0,942,1332,00111
19,40,53,XXX,XX,XX,Uttar Gunaighar Union Total,4344,1649,2695,1041,34,13,4,84,2067.0,511,590,00111
19,40,59,XXX,XX,XX,Dakshin Gunaighar Union Total,5809,2456,3353,1747,63,24,9,14,2514.0,671,767,00111
19,40,65,XXX,XX,XX,Jafarganj Union Total,7359,3313,4046,2487,105,24,6,71,3108.0,731,827,00111
19,40,71,XXX,XX,XX,Elahabad Union Total,7226,3082,4144,2183,154,56,10,53,3021.0,790,959,00111
19,40,77,XXX,XX,XX,Rajamehar Union Total,5884,2373,3511,1614,111,12,12,75,2659.0,672,729,00111
19,40,83,XXX,XX,XX,Bhani Union Total,6818,2915,3903,1912,61,26,10,120,2864.0,857,968,00111
19,40,89,XXX,XX,XX,Rasulpur Union Total,5122,2137,2985,1598,65,9,2,67,2217.0,463,701,00111
19,40,95,XXX,XX,XX,Subil Union Total,6372,2628,3744,1758,55,27,4,69,2813.0,774,872,00111
19,54,01,XXX,XX,XX,Ward No-01 Total,582,230,352,166,5,9,0,2,286.0,53,61,00111
19,54,02,XXX,XX,XX,Ward No-02 Total,1543,694,849,527,16,8,0,8,656.0,151,177,00111
19,54,03,XXX,XX,XX,Ward No-03 Total,974,418,556,329,10,2,0,3,412.0,84,134,00111
19,54,04,XXX,XX,XX,Ward No-04 Total,1223,562,661,466,43,11,1,1,402.0,84,215,00111
19,54,05,XXX,XX,XX,Ward No-05 Total,838,373,465,235,11,8,0,3,336.0,127,118,00111
19,54,06,XXX,XX,XX,Ward No-06 Total,941,461,480,383,36,4,2,5,382.0,69,60,00111
19,54,07,XXX,XX,XX,Ward No-07 Total,1114,477,637,374,5,3,0,4,459.0,96,173,00111
19,54,08,XXX,XX,XX,Ward No-08 Total,1583,731,852,578,7,6,6,2,643.0,145,196,00111
19,54,09,XXX,XX,XX,Ward No-09 Total,925,363,562,297,17,6,0,2,455.0,58,90,00111
19,54,15,XXX,XX,XX,Asadpur Union Total,7378,3030,4348,2269,64,38,14,17,3389.0,706,881,00111
19,54,20,XXX,XX,XX,Bhasania Union Total,7377,3415,3962,2294,116,66,15,127,2869.0,928,962,00111
