ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
51,58,11,XXX,XX,03,  Bamni Union,80,86,75,103,16,12,120,174,3,1,106,175,00110
51,58,59,XXX,XX,03,  Keroa Union,603,701,578,801,177,62,641,1272,27,7,714,1198,00110
51,58,71,XXX,XX,03,  Roypur Union,12,12,4,6,3,3,21,21,0,0,17,24,00110
51,73,13,XXX,XX,03,  Bara Kheri Union,327,307,298,472,78,22,388,821,10,4,669,756,00110
51,73,23,XXX,XX,03,  Char Alexandar Union,390,380,621,608,55,33,543,910,7,5,689,911,00110
46,43,31,XXX,XX,03,  Boalkhali Union,387,348,390,398,46,33,485,698,5,3,676,739,00110
46,49,25,XXX,XX,03,  Golabari Union,199,184,317,371,29,19,394,491,2,0,467,538,00110
46,49,75,XXX,XX,03,  Perachhara Union,266,251,237,257,52,22,302,370,8,3,411,543,00110
46,61,71,XXX,XX,03,  Lakshmichhari Union,28,35,62,48,5,4,128,77,1,0,127,101,00110
46,65,31,XXX,XX,03,  Mahalchhari Union,188,225,280,283,37,37,766,435,15,13,550,494,00110
46,67,63,XXX,XX,03,  Manikchhari Union,408,360,562,548,37,17,662,946,5,0,874,1015,00110
46,67,87,XXX,XX,03,  Tintahari Union,159,199,372,399,17,6,432,613,0,4,448,578,00110
46,77,76,XXX,XX,03,  Panchhari Union,445,504,625,580,76,35,802,1011,12,11,1057,1103,00110
46,80,76,XXX,XX,03,  Ramgarh Union,136,114,382,414,13,7,390,552,3,0,499,515,00110
22,24,35,XXX,XX,03,  Idgaon Union,335,353,694,574,87,45,672,835,24,7,651,816,00110
22,24,42,XXX,XX,03,  Islamabad Union,350,433,834,782,86,48,946,1132,12,4,882,1005,00110
22,24,45,XXX,XX,03,  Jalalabad Union,351,323,721,589,67,36,719,862,13,5,653,746,00110
22,45,27,XXX,XX,03,  Baraghop Union,463,458,812,741,82,35,972,1098,24,6,1030,1220,00110
22,56,83,XXX,XX,03,  Pekua Union,392,470,952,787,78,47,964,1401,14,1,1104,1546,00110
22,66,15,XXX,XX,03,  Fatekharkul Union,612,796,1108,899,183,139,1282,1537,38,24,1221,1379,00110
22,66,38,XXX,XX,03,  Joarianala Union,211,226,522,486,42,12,510,661,4,1,467,547,00110
22,90,63,XXX,XX,03,  Teknaf Union,251,140,1153,1329,36,13,1126,1470,8,1,1191,1322,00110
22,94,47,XXX,XX,03,  Raja Palong Union,470,554,992,1009,125,66,958,1358,24,9,1020,1360,00110
15,04,15,XXX,XX,03,  Anowara Union,133,127,145,111,48,23,173,237,10,2,225,255,00110
15,12,38,XXX,XX,03,  Purba Gomdandi Union,645,851,971,849,170,113,1252,1627,25,8,1056,1372,00110
15,12,76,XXX,XX,03,  Sakpura Union,476,555,676,697,124,87,1006,1210,26,5,867,1097,00110
15,33,33,XXX,XX,03,  Dhurung Union,485,529,644,609,101,44,766,1092,19,2,752,1047,00110
15,33,76,XXX,XX,03,  Rangamatia Union,423,491,699,739,88,51,661,1070,7,4,648,965,00110
15,47,62,XXX,XX,03,  Lohagara Union,781,932,1026,808,166,80,1209,1523,26,5,1288,1465,00110
15,53,59,XXX,XX,03,  Mirsharai Union,48,33,103,130,6,1,88,189,2,1,125,183,00110
15,70,34,XXX,XX,03,  Mariamnagar Union,125,83,59,83,38,8,108,137,2,1,107,151,00110
15,70,60,XXX,XX,03,  Pomara Union,612,588,762,800,133,52,852,1260,26,4,772,1283,00110
15,78,40,XXX,XX,03,  Harispur Union,65,79,104,124,11,6,123,198,1,1,85,167,00110
15,78,85,XXX,XX,03,  Rahmatpur Union,139,146,243,264,21,12,278,490,1,1,269,440,00110
15,82,36,XXX,XX,03,  Dhemsa Union,175,233,272,257,25,23,344,485,5,1,337,407,00110
84,07,59,XXX,XX,03,  Marishya Union,114,88,107,109,13,6,151,186,5,1,180,254,00110
84,07,71,XXX,XX,03,  Rupakari Union,10,12,40,56,1,1,51,53,0,0,47,51,00110
84,21,47,XXX,XX,03,  Barkal Union,70,51,40,41,5,7,91,60,1,0,137,85,00110
84,25,19,XXX,XX,03,  Betbunia Union,159,198,450,264,29,26,590,472,6,1,606,474,00110
84,29,23,XXX,XX,03,  Belai Chhari Union,76,55,81,47,11,6,116,90,0,1,177,98,00110
84,36,57,XXX,XX,03,  Kaptai Union,663,374,381,321,351,81,629,613,14,6,700,609,00110
84,47,57,XXX,XX,03,  Jurai Chhari Union,82,83,177,135,19,10,249,254,1,0,294,274,00110
84,58,67,XXX,XX,03,  Langadu Union,153,146,340,267,13,6,433,511,3,2,488,553,00110
84,75,57,XXX,XX,03,  Naniarchar Union,157,172,178,129,10,18,284,262,3,2,324,267,00110
84,78,71,XXX,XX,03,  Gainda Union,59,71,72,79,15,4,128,109,1,1,170,149,00110
30,14,76,XXX,XX,03,  Pathannagar Union,74,68,99,118,18,8,135,162,2,0,165,128,00110
30,25,12,XXX,XX,03,  Daganbhuiyan Union,3,4,7,5,1,0,5,6,0,0,5,7,00110
30,25,38,XXX,XX,03,  Jailashkara Union,19,31,50,59,4,1,63,77,0,0,43,57,00110
30,41,67,XXX,XX,03,  Fulgazi Union,94,105,92,112,41,15,155,262,3,1,169,241,00110
30,94,66,XXX,XX,03,  Matiganj Union,17,14,38,16,4,0,49,51,0,0,69,42,00110
75,07,49,XXX,XX,03,  Narottampur Union,290,370,620,697,32,19,644,833,6,0,569,786,00110
75,07,52,XXX,XX,03,  Hajipur Union,378,472,555,702,75,21,683,948,6,6,639,896,00110
75,07,70,XXX,XX,03,  Mir Warishpur Union,399,397,425,504,93,40,519,742,8,4,478,709,00110
75,36,47,XXX,XX,03,  Harni Union,250,188,949,1195,15,9,931,1794,3,3,1332,1745,00110
75,36,76,XXX,XX,03,  Sonadia Union,64,54,143,191,17,4,143,272,4,0,174,256,00110
75,80,13,XXX,XX,03,  Arjuntala Union,35,46,26,44,2,1,38,97,1,1,40,70,00110
75,80,57,XXX,XX,03,  Kadra Union,177,218,181,172,21,15,181,321,3,0,153,294,00110
75,85,36,XXX,XX,03,  Char Jubille Union,107,132,232,218,35,6,238,320,4,1,258,331,00110
75,87,23,XXX,XX,03,  Ashwadia Union,40,50,86,133,11,1,95,132,0,1,106,118,00110
75,87,25,XXX,XX,03,  Binodpur Union,57,67,38,75,36,13,71,98,5,1,83,147,00110
75,87,40,XXX,XX,03,  Char Matua Union,20,21,20,43,2,0,22,47,0,0,27,56,00110
75,87,60,XXX,XX,03,  Kadir Hanif Union,393,352,403,415,129,59,439,689,29,5,525,662,00110
75,87,80,XXX,XX,03,  Noakhali Union,86,98,97,99,28,17,122,203,4,5,148,183,00110
29,03,10,XXX,XX,03,  Alfadanga Union,128,127,88,78,35,23,115,221,9,3,156,228,00110
29,03,31,XXX,XX,03,  Buraich Union,45,39,52,63,15,15,71,100,5,2,101,117,00110
29,10,13,XXX,XX,03,  Algi Union,90,126,222,198,11,11,216,309,3,2,197,320,00110
29,10,25,XXX,XX,03,  Chumordi Union,86,101,138,151,21,7,124,268,3,2,171,250,00110
29,21,19,XXX,XX,03,  Char Bhadrasan Union,293,447,535,550,62,68,511,1029,14,12,650,1145,00110
29,47,15,XXX,XX,03,  Ambikapur Union,21,27,22,15,5,1,37,35,1,0,21,28,00110
29,56,52,XXX,XX,03,  Madhukhali Union,218,240,192,216,70,52,333,442,18,13,407,456,00110
29,56,73,XXX,XX,03,  Noapara Union,97,106,95,85,13,22,129,207,6,0,199,198,00110
29,62,55,XXX,XX,03,  Laskardia Union,104,87,78,111,24,15,114,212,8,0,143,181,00110
29,84,85,XXX,XX,03,  Sadarpur Union,123,141,156,156,30,35,190,262,7,3,247,276,00110
29,90,16,XXX,XX,03,  Bhawal Union,70,84,158,132,14,2,173,259,1,0,207,264,00110
29,90,78,XXX,XX,03,  Ramkantapur Union,43,40,135,118,6,3,138,175,3,1,177,205,00110
72,04,11,XXX,XX,03,  Baniajan Union,164,156,241,209,36,20,250,385,11,6,383,476,00110
72,09,23,XXX,XX,03,  Barhatta Union,164,186,167,230,36,33,245,301,18,14,300,415,00110
72,18,51,XXX,XX,03,  Durgapur Union,46,40,48,37,13,3,66,82,2,3,79,103,00110
72,38,40,XXX,XX,03,  Khaliajuri Union,46,41,214,138,5,2,263,234,1,0,314,296,00110
72,40,35,XXX,XX,03,  Kalmakanda Union,270,357,404,318,80,81,505,651,13,12,602,677,00110
72,56,52,XXX,XX,03,  Madan Union,23,23,29,22,2,2,45,53,0,0,34,59,00110
72,83,71,XXX,XX,03,  Jaria Union,146,161,273,249,32,23,322,479,4,5,425,429,00110
72,83,94,XXX,XX,03,  Purbadhala Union,259,302,302,289,63,36,368,542,27,6,455,591,00110
39,07,23,XXX,XX,03,  Bakshiganj Union,485,560,677,618,91,84,775,1279,18,22,1161,1414,00110
39,15,36,XXX,XX,03,  Chikajani Union,37,53,44,55,12,7,66,106,3,0,87,143,00110
39,15,43,XXX,XX,03,  Chukaibari Union,82,84,111,106,16,11,143,286,2,2,192,282,00110
39,36,59,XXX,XX,03,  Ranagachha Union,238,204,117,140,52,43,206,299,22,10,271,371,00110
39,61,85,XXX,XX,03,  Nangla Union,63,64,115,97,15,6,132,219,4,0,190,260,00110
39,85,21,XXX,XX,03,  Bhatara Union,44,23,30,34,14,5,42,100,2,1,64,79,00110
59,24,42,XXX,XX,03,  Gazaria Union,125,123,80,78,23,18,81,185,4,4,124,213,00110
59,24,73,XXX,XX,03,  Imampur Union,45,64,35,39,9,4,110,96,4,1,95,134,00110
59,44,13,XXX,XX,03,  Bejgaon Union,14,43,19,33,5,5,30,66,0,2,36,57,00110
59,44,94,XXX,XX,03,  Lohajang Teotia Union,40,89,112,86,12,17,141,189,1,3,154,192,00110
59,56,76,XXX,XX,03,  Panchasar Union,216,172,958,893,33,14,1227,1181,5,1,1362,973,00110
59,56,85,XXX,XX,03,  Rampal Union,66,63,78,80,13,18,124,168,4,0,137,157,00110
59,74,88,XXX,XX,03,  Rasunia Union,51,70,148,86,5,9,156,181,0,0,151,232,00110
59,84,74,XXX,XX,03,  Sreenagar Union,180,269,472,368,60,43,594,707,11,4,759,846,00110
59,94,39,XXX,XX,03,  Dhipur Union,101,104,111,125,10,13,155,232,3,0,155,219,00110
59,94,94,XXX,XX,03,  Sonarang Tongibari Union,239,510,308,336,33,44,430,544,13,8,524,641,00110
35,32,21,XXX,XX,03,  Gobra Union,24,15,37,47,5,0,47,72,0,0,71,52,00110
35,32,38,XXX,XX,03,  Jalalabad Union,28,22,18,15,6,2,21,37,2,0,26,48,00110
35,43,27,XXX,XX,03,  Kashiani Union,125,145,75,90,35,32,121,248,18,5,210,333,00110
35,51,23,XXX,XX,03,  Ghagar Union,112,104,164,156,32,10,196,275,7,3,242,304,00110
35,91,66,XXX,XX,03,  Kushli Union,14,11,38,34,0,0,41,61,1,0,34,43,00110
35,91,76,XXX,XX,03,  Patgati Display Memory Union,693,711,679,674,244,87,823,1064,31,11,878,1253,00110
82,07,17,XXX,XX,03,  Baharpur Union,93,63,52,60,26,17,99,143,5,4,149,137,00110
82,07,19,XXX,XX,03,  Baliakandi Union,174,198,146,111,37,33,208,328,12,10,255,359,00110
82,29,19,XXX,XX,03,  Chhota Bhakla Union,78,113,93,115,19,31,124,205,2,6,160,250,00110
82,29,76,XXX,XX,03,  Ujan Char Union,89,137,158,118,25,25,205,313,7,1,240,318,00110
82,47,30,XXX,XX,03,  Kalikapur Union,39,33,24,28,7,4,30,43,1,0,43,69,00110
82,47,85,XXX,XX,03,  Ratandia Union,55,59,63,65,14,11,70,140,5,0,129,133,00110
82,73,25,XXX,XX,03,  Jashai Union,82,61,78,49,26,11,99,155,2,2,156,166,00110
82,73,75,XXX,XX,03,  Babupara Union,2,5,15,2,1,1,10,23,0,0,21,13,00110
82,76,36,XXX,XX,03,  Dadshi Union,44,57,70,66,14,6,62,117,2,0,95,118,00110
82,76,51,XXX,XX,03,  Mizanpur Union,5,2,1,1,3,1,4,6,1,0,9,0,00110
61,13,14,XXX,XX,03,  Bhaluka Union,28,22,40,40,10,2,56,73,1,1,78,81,00110
61,13,69,XXX,XX,03,  Mallikbari Union,278,252,531,601,54,48,878,1168,15,3,1106,1140,00110
61,16,36,XXX,XX,03,  Dhobaura Union,117,126,157,158,20,17,231,338,2,6,286,310,00110
61,20,17,XXX,XX,03,  Bakta Union,18,25,28,35,10,4,35,57,2,1,56,70,00110
61,20,47,XXX,XX,03,  Fulbaria Union,306,263,336,357,61,29,419,748,7,3,605,796,00110
61,22,82,XXX,XX,03,  Saltia Union,199,252,431,287,38,22,438,666,6,2,488,682,00110
61,24,61,XXX,XX,03,  Haluaghat Union,284,426,215,231,75,88,381,486,21,11,391,548,00110
61,31,40,XXX,XX,03,  Ishwarganj Union,86,92,180,129,11,13,178,284,3,0,212,228,00110
61,52,23,XXX,XX,03,  Akua Union,1095,972,1331,1192,479,314,2028,2401,92,62,2505,2496,00110
61,52,27,XXX,XX,03,  Baira (Kewatkhali) Union,517,506,743,673,182,136,834,1225,57,23,1033,1220,00110
61,52,33,XXX,XX,03,  Char Ishwardia Union,438,457,1064,851,83,55,1206,1608,23,15,1381,1580,00110
61,52,40,XXX,XX,03,  Char Nilakshmia Union,178,172,381,339,45,23,394,575,9,1,536,592,00110
61,52,67,XXX,XX,03,  Khagdahar Union,158,124,294,156,218,39,231,399,12,2,327,390,00110
61,72,13,XXX,XX,03,  Achargaon Union,140,155,184,176,19,21,246,368,1,1,266,461,00110
61,72,23,XXX,XX,03,  Chandipasha Union,1,0,1,4,0,0,3,1,0,0,1,2,00110
61,94,66,XXX,XX,03,  Rampur Union,355,324,499,473,62,39,582,929,12,5,718,942,00110
67,02,23,XXX,XX,03,  Araihazar Union,109,107,81,97,43,30,145,203,5,6,191,237,00110
67,02,87,XXX,XX,03,  Satgram Union,227,238,323,219,47,37,351,436,8,3,358,438,00110
67,68,63,XXX,XX,03,  Mura Para Union,331,322,694,678,69,54,1083,1347,9,11,1321,1259,00110
67,68,79,XXX,XX,03,  Rupganj Union,175,184,200,209,48,17,319,445,5,1,422,472,00110
33,32,66,XXX,XX,03,  Mouchak Union,54,31,168,117,17,11,301,264,4,3,314,255,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,60,51,65,56,24,17,100,140,4,3,151,152,00110
33,36,43,XXX,XX,03,  Kapasia Union,244,248,307,295,72,71,436,694,16,10,552,729,00110
56,10,28,XXX,XX,03,  Chak Mirpur Union,184,164,71,122,70,29,167,285,17,4,217,318,00110
56,22,47,XXX,XX,03,  Ghior Union,182,144,97,115,55,41,174,313,15,6,305,310,00110
56,28,29,XXX,XX,03,  Boyra Union,52,48,34,49,16,8,69,85,6,1,63,86,00110
56,46,87,XXX,XX,03,  Nabagram Union,7,10,11,6,1,0,11,18,0,0,13,15,00110
56,70,19,XXX,XX,03,  Baliati Union,93,62,48,59,33,14,108,182,3,1,134,186,00110
56,70,85,XXX,XX,03,  Saturia Union,133,183,96,91,36,27,145,260,6,1,214,303,00110
56,78,71,XXX,XX,03,  Ulail Union,104,96,70,113,36,27,145,245,8,10,241,251,00110
26,14,35,XXX,XX,03,  Dhamrai Union,73,56,85,80,20,8,138,256,5,0,195,227,00110
26,62,13,XXX,XX,03,  Bakshanagar Union,17,18,11,20,4,5,24,41,2,0,30,35,00110
26,62,74,XXX,XX,03,  Kalakopa Union,313,300,351,403,83,73,522,821,16,8,718,950,00110
86,14,77,XXX,XX,03,  Rambhadrapur Union,19,33,38,25,1,3,28,49,0,0,32,45,00110
86,25,23,XXX,XX,03,  Darul Aman Union,50,96,68,81,13,11,92,172,3,2,104,143,00110
86,36,35,XXX,XX,03,  Idilpur Union,196,259,284,271,52,39,322,480,7,1,414,517,00110
54,80,95,XXX,XX,03,  Rajoir Union,529,522,482,504,114,89,664,891,34,15,754,1043,00110
54,87,18,XXX,XX,03,  Bayratala Uttar Union,127,155,179,174,18,19,191,337,2,1,206,304,00110
54,87,42,XXX,XX,03,  Ditiyakhanda Union,30,22,29,29,4,1,34,31,0,1,31,33,00110
93,09,11,XXX,XX,03,  Basail Union,290,264,258,324,92,63,359,649,27,12,528,728,00110
93,23,23,XXX,XX,03,  Delduar Union,248,199,280,312,59,40,424,679,17,7,510,736,00110
93,47,58,XXX,XX,03,  Kok Dahara Union,32,17,64,56,1,0,67,120,1,0,81,123,00110
93,57,21,XXX,XX,03,  Alokdia Union,109,64,186,168,22,7,309,456,2,1,383,411,00110
93,66,36,XXX,XX,03,  Bhaora Union,108,91,69,87,27,22,122,221,6,5,157,247,00110
93,66,39,XXX,XX,03,  Bhatgram Union,9,5,9,16,3,0,18,35,1,0,23,29,00110
93,66,67,XXX,XX,03,  Latifpur Union,43,25,20,37,14,4,34,111,2,0,60,122,00110
93,76,73,XXX,XX,03,  Nagarpur Union,253,258,237,303,83,74,367,587,18,11,542,680,00110
93,85,27,XXX,XX,03,  Gazaria Union,160,118,141,167,38,31,205,429,4,3,299,450,00110
93,85,81,XXX,XX,03,  Kalia Union,111,81,160,202,13,15,200,330,2,2,252,391,00110
48,02,23,XXX,XX,03,  Austagram Union,168,222,482,420,31,30,509,718,8,7,569,836,00110
48,33,43,XXX,XX,03,  Dhanpur Union,6,9,62,53,0,2,89,42,0,1,94,50,00110
48,33,51,XXX,XX,03,  Itna Union,248,303,614,432,44,27,610,828,7,4,731,994,00110
48,59,81,XXX,XX,03,  Mithamain Union,218,313,446,290,37,52,470,506,10,4,559,550,00110
48,76,76,XXX,XX,03,  Nikli Union,278,266,421,442,68,43,519,798,9,8,647,867,00110
48,92,94,XXX,XX,03,  Tarail Sachail Union,131,183,224,184,35,33,311,366,10,8,357,397,00110
89,37,25,XXX,XX,03,  Jhenaigati Union,155,160,127,87,67,33,148,257,3,6,214,307,00110
68,07,13,XXX,XX,03,  Bajnaba Union,25,25,38,25,5,7,34,48,0,0,40,50,00110
68,07,20,XXX,XX,03,  Belabo Union,398,441,475,447,76,41,646,921,11,7,742,860,00110
68,52,33,XXX,XX,03,  Chandanbari Union,19,28,55,46,8,3,36,87,0,1,53,88,00110
68,52,67,XXX,XX,03,  Kanchikata Union,13,13,14,30,2,1,16,38,1,2,17,47,00110
68,52,94,XXX,XX,03,  Shukundi Union,19,22,29,14,3,5,27,30,0,0,28,44,00110
68,60,25,XXX,XX,03,  Chinishpur Union,6,16,9,8,9,6,16,24,0,0,14,28,00110
68,60,47,XXX,XX,03,  Kanthalia Union,8,8,10,9,3,0,16,19,0,0,11,14,00110
68,60,53,XXX,XX,03,  Nuralla Pur U/C Union,382,484,1297,857,101,62,1612,1646,22,9,1649,1498,00110
68,60,59,XXX,XX,03,  Mahishasura Union,118,107,265,251,14,5,349,458,3,1,342,342,00110
68,63,15,XXX,XX,03,  Char Sindur Union,111,161,172,162,27,40,265,324,3,4,343,392,00110
68,63,79,XXX,XX,03,  Jinardi Union,189,171,141,179,40,32,224,282,12,3,249,313,00110
68,64,14,XXX,XX,03,  Alipura Union,56,61,126,93,9,4,150,191,1,0,123,177,00110
68,64,74,XXX,XX,03,  Palashtali Union,88,72,134,165,12,5,145,251,3,0,178,285,00110
68,76,21,XXX,XX,03,  Baghaba Union,25,26,23,34,4,2,29,42,0,0,27,42,00110
68,76,73,XXX,XX,03,  Masimpur Union,152,158,116,123,42,42,157,253,3,2,181,250,00110
33,32,66,XXX,XX,03,  Mouchak Union,54,31,168,117,17,11,301,264,4,3,314,255,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,60,51,65,56,24,17,100,140,4,3,151,152,00110
33,36,43,XXX,XX,03,  Kapasia Union,244,248,307,295,72,71,436,694,16,10,552,729,00110
90,18,77,XXX,XX,03,  Palash Union,66,70,66,56,14,22,82,101,1,3,109,129,00110
90,23,13,XXX,XX,03,  Chhatak Union,6,2,3,4,1,0,7,4,0,0,1,1,00110
90,23,47,XXX,XX,03,  Dakshin Islampur Union,24,19,119,155,3,1,155,178,1,0,143,175,00110
90,23,76,XXX,XX,03,  Noarai Union,7,13,104,114,0,2,81,101,0,0,87,116,00110
90,27,33,XXX,XX,03,  Joykalas Union,61,35,182,149,7,7,180,193,2,1,168,209,00110
90,29,28,XXX,XX,03,  Derai Sarmangal Union,17,23,57,55,1,1,60,75,0,0,74,88,00110
90,29,47,XXX,XX,03,  Karimpur Union,72,90,210,205,20,18,240,278,3,1,247,292,00110
90,32,38,XXX,XX,03,  Dharmapasha Union,159,196,187,149,43,38,212,356,10,7,342,359,00110
90,32,57,XXX,XX,03,  Madhyanagar Union,49,78,111,87,20,9,151,145,3,3,171,149,00110
90,33,27,XXX,XX,03,  Dakshin Dowarabazar Union,87,98,542,410,23,8,534,647,5,4,548,686,00110
90,50,67,XXX,XX,03,  Jamalganj Union,168,153,237,223,26,29,305,295,6,3,316,366,00110
90,50,81,XXX,XX,03,  Sachna Bazar Union,37,59,86,56,14,20,109,120,7,1,102,79,00110
90,86,47,XXX,XX,03,  Bahara Union,110,95,98,92,29,18,126,148,4,3,142,148,00110
90,89,10,XXX,XX,03,  Aftabnagar Union,57,50,93,86,6,5,85,126,0,0,93,108,00110
90,89,39,XXX,XX,03,  Lakshmansree Union,20,10,43,50,3,1,51,69,0,0,44,65,00110
90,92,64,XXX,XX,03,  Tahirpur Union,133,172,306,241,20,38,385,452,4,2,457,389,00110
36,02,13,XXX,XX,03,  Ajmiriganj Union,15,13,50,79,1,2,44,83,0,0,48,68,00110
36,05,11,XXX,XX,03,  Bahubal Union,72,59,132,91,24,21,131,165,7,2,172,193,00110
36,11,11,XXX,XX,03,  Uttar Purba Baniachang Union,242,249,490,440,53,31,560,652,11,2,443,577,00110
36,11,18,XXX,XX,03,  Dakshin Purba Baniyachang Union,24,54,69,87,8,2,72,123,0,1,91,100,00110
36,11,25,XXX,XX,03,  Dakshin Paschim Baniyachang Union,44,55,189,220,7,10,146,277,1,0,164,276,00110
36,44,22,XXX,XX,03,  Gopaya Union,243,184,322,353,51,30,329,441,18,7,365,445,00110
36,44,76,XXX,XX,03,  Richi Union,66,88,107,103,17,16,127,180,4,2,147,185,00110
36,68,13,XXX,XX,03,  Bamai Union,99,125,251,294,17,10,275,410,2,0,293,456,00110
36,68,54,XXX,XX,03,  Lakhai Union,43,50,222,207,6,3,210,318,0,0,236,321,00110
36,71,17,XXX,XX,03,  Bagasura Union,55,61,50,37,18,9,112,110,0,1,107,112,00110
36,77,14,XXX,XX,03,  Bausha Union,10,17,47,55,4,2,63,54,0,0,59,78,00110
36,77,65,XXX,XX,03,  Kargaon Union,13,18,68,50,1,0,53,53,0,0,56,70,00110
36,77,73,XXX,XX,03,  Kurshi Union,8,9,31,35,0,0,35,43,0,0,24,48,00110
36,77,80,XXX,XX,03,  Nabiganj Union,8,10,57,52,3,2,67,101,1,0,81,81,00110
91,08,11,XXX,XX,03,  Balaganj Union,173,196,261,278,34,34,297,302,2,4,295,340,00110
91,20,21,XXX,XX,03,  Bishwanath Union,480,460,755,737,126,62,921,949,32,6,989,850,00110
91,27,11,XXX,XX,03,  Islampur Paschim Union,159,147,721,425,28,22,733,891,4,2,907,834,00110
91,31,36,XXX,XX,03,  Baraikandi Union,542,344,449,453,125,68,613,751,16,8,661,664,00110
91,31,45,XXX,XX,03,  Kuchai Union,68,56,69,66,16,13,84,113,4,1,108,118,00110
91,31,65,XXX,XX,03,  Mollargaon Union,9,3,18,17,5,0,16,35,4,0,26,22,00110
91,35,23,XXX,XX,03,  Fenchuganj Union,357,354,852,818,71,61,877,997,7,8,875,1031,00110
91,38,43,XXX,XX,03,  Fulbari Union,124,109,268,229,30,14,259,224,4,1,213,228,00110
91,41,42,XXX,XX,03,  Paschim Jaflong Union,39,72,106,77,5,5,92,124,0,0,116,88,00110
91,41,52,XXX,XX,03,  Lengura Union,35,21,154,136,5,3,113,133,1,3,104,167,00110
91,53,63,XXX,XX,03,  Nijpat Union,182,226,239,223,31,46,254,371,9,7,352,384,00110
91,62,42,XXX,XX,03,  Khadim Para Union,1031,1064,1187,1380,433,322,1560,2007,100,30,1869,2017,00110
91,62,90,XXX,XX,03,  Tuker Bazar Union,7,6,31,36,1,2,38,43,0,0,39,19,00110
91,94,57,XXX,XX,03,  Kholachhara Union,73,58,147,121,25,4,130,148,2,1,159,168,00110
91,94,85,XXX,XX,03,  Zakiganj Union,6,11,34,17,0,2,28,29,0,0,29,14,00110
58,14,13,XXX,XX,03,  Barlekha Union,77,96,145,118,14,12,142,184,1,3,133,232,00110
58,35,47,XXX,XX,03,  Jaifarnagar Union,254,318,385,311,40,33,463,640,11,2,511,644,00110
58,56,38,XXX,XX,03,  Kamalganj Union,242,251,411,416,39,34,406,566,2,2,445,600,00110
58,65,65,XXX,XX,03,  Kulaura Union,32,37,45,32,5,9,54,81,1,0,56,72,00110
58,80,63,XXX,XX,03,  Rajnagar Union,176,154,304,344,43,24,335,386,7,4,355,454,00110
58,80,73,XXX,XX,03,  Tengra Union,84,86,161,139,14,7,200,252,1,1,191,219,00110
58,83,85,XXX,XX,03,  Sreemangal Union,389,364,467,536,112,93,551,791,16,20,689,872,00110
