ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism,check_var
38.0,47.0,1.0,XXX,XX,XX,  Ward No-01 Total,8806,1.0,0.1,0.1,0.0,0.5,0.1,0.1,00111
38.0,47.0,2.0,XXX,XX,XX,  Ward No-02 Total,6107,0.8,0.1,0.1,0.0,0.3,0.2,0.0,00111
38.0,47.0,3.0,XXX,XX,XX,  Ward No-03 Total,6668,0.3,0.1,0.0,0.0,0.1,0.1,0.0,00111
38.0,47.0,4.0,XXX,XX,XX,  Ward No-04 Total,7876,0.6,0.1,0.1,0.0,0.2,0.1,0.0,00111
38.0,47.0,5.0,XXX,XX,XX,  Ward No-05 Total,9088,0.9,0.1,0.1,0.0,0.4,0.2,0.1,00111
38.0,47.0,6.0,XXX,XX,XX,  Ward No-06 Total,8086,0.8,0.1,0.2,0.0,0.2,0.1,0.0,00111
38.0,47.0,7.0,XXX,XX,XX,  Ward No-07 Total,8759,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00111
38.0,47.0,8.0,XXX,XX,XX,  Ward No-08 Total,6709,1.0,0.1,0.2,0.2,0.4,0.1,0.0,00111
38.0,47.0,9.0,XXX,XX,XX,  Ward No-09 Total,6934,1.2,0.1,0.2,0.2,0.4,0.3,0.0,00111
38.0,47.0,17.0,XXX,XX,XX,  Amdai Union Total,22562,1.8,0.2,0.4,0.3,0.6,0.3,0.0,00111
38.0,47.0,19.0,XXX,XX,XX,  Bambu Union Total,26510,1.1,0.2,0.1,0.1,0.5,0.1,0.1,00111
38.0,47.0,28.0,XXX,XX,XX,  Bhadsa Union Total,35015,2.2,0.2,0.7,0.3,0.8,0.2,0.1,00111
38.0,47.0,32.0,XXX,XX,XX,  Chak Barkat Union Total,16244,1.2,0.3,0.1,0.1,0.5,0.2,0.0,00111
38.0,47.0,38.0,XXX,XX,XX,  Dhalahar Union Total,17382,1.5,0.3,0.2,0.2,0.6,0.2,0.0,00111
38.0,47.0,47.0,XXX,XX,XX,  Dogachhi Union Total,33721,1.4,0.3,0.2,0.1,0.6,0.2,0.1,00111
38.0,47.0,66.0,XXX,XX,XX,  Jamalpur Union Total,25111,1.5,0.2,0.4,0.2,0.4,0.2,0.1,00111
38.0,47.0,76.0,XXX,XX,XX,  Mohammadabad Union Total,18332,1.4,0.2,0.3,0.1,0.6,0.2,0.0,00111
38.0,47.0,85.0,XXX,XX,XX,  Puranapail Union Total,25148,2.7,0.2,0.6,0.3,1.2,0.3,0.1,00111
38.0,58.0,XX.0,XXX,XX,XX,Kalai Upazila Total,143197,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00111
38.0,58.0,1.0,XXX,XX,XX,  Ward No-01 Total,2282,2.4,0.5,0.7,0.2,0.7,0.2,0.0,00111
38.0,58.0,2.0,XXX,XX,XX,  Ward No-02 Total,2775,0.7,0.1,0.1,0.0,0.4,0.1,0.0,00111
38.0,58.0,3.0,XXX,XX,XX,  Ward No-03 Total,1869,1.0,0.2,0.1,0.1,0.6,0.0,0.0,00111
38.0,58.0,4.0,XXX,XX,XX,  Ward No-04 Total,1603,0.7,0.2,0.0,0.1,0.3,0.1,0.0,00111
38.0,58.0,5.0,XXX,XX,XX,  Ward No-05 Total,1681,0.5,0.1,0.0,0.0,0.0,0.1,0.3,00111
38.0,58.0,6.0,XXX,XX,XX,  Ward No-06 Total,1507,0.9,0.1,0.0,0.1,0.5,0.1,0.1,00111
38.0,58.0,7.0,XXX,XX,XX,  Ward No-07 Total,1605,1.6,0.1,0.1,0.2,0.5,0.2,0.4,00111
38.0,58.0,8.0,XXX,XX,XX,  Ward No-08 Total,1590,2.3,0.3,0.3,0.3,0.8,0.6,0.0,00111
38.0,58.0,9.0,XXX,XX,XX,  Ward No-09 Total,1552,3.5,0.2,1.7,0.2,1.5,0.0,0.0,00111
38.0,58.0,38.0,XXX,XX,XX,  Ahmmedabad Union Total,15460,1.7,0.2,0.5,0.2,0.6,0.1,0.1,00111
38.0,58.0,66.0,XXX,XX,XX,  Matrai Union Total,28686,1.7,0.3,0.4,0.1,0.7,0.3,0.0,00111
38.0,58.0,76.0,XXX,XX,XX,  Punat Union Total,29357,1.0,0.2,0.1,0.0,0.4,0.2,0.0,00111
38.0,58.0,85.0,XXX,XX,XX,  Udaypur Union Total,27604,1.4,0.2,0.3,0.2,0.5,0.1,0.1,00111
38.0,58.0,95.0,XXX,XX,XX,  Zindarpur Union Total,25626,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00111
38.0,61.0,XX.0,XXX,XX,XX,Khetlal Upazila Total,108326,2.0,0.2,0.5,0.2,0.7,0.2,0.1,00111
38.0,61.0,15.0,XXX,XX,XX,  Alampur Union Total,21199,2.5,0.2,0.7,0.2,1.2,0.2,0.1,00111
38.0,61.0,19.0,XXX,XX,XX,  Baratara Union Total,26243,1.5,0.2,0.4,0.2,0.5,0.2,0.1,00111
38.0,61.0,28.0,XXX,XX,XX,  Barail Union Total,18194,2.1,0.2,0.4,0.2,0.8,0.3,0.1,00111
38.0,61.0,47.0,XXX,XX,XX,Khetlal Union Total,21876,1.6,0.3,0.3,0.2,0.5,0.2,0.1,00111
38.0,61.0,57.0,XXX,XX,XX,  Mamudpur Union Total,20814,2.4,0.2,0.6,0.4,0.8,0.3,0.0,00111
38.0,74.0,XX.0,XXX,XX,XX,Panchbibi Upazila Total,235568,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00111
38.0,74.0,1.0,XXX,XX,XX,  Ward No-01 Total,2231,1.0,0.4,0.0,0.2,0.4,0.1,0.0,00111
38.0,74.0,2.0,XXX,XX,XX,  Ward No-02 Total,3360,0.8,0.1,0.0,0.1,0.4,0.0,0.1,00111
38.0,74.0,3.0,XXX,XX,XX,  Ward No-03 Total,1928,0.4,0.1,0.2,0.0,0.1,0.1,0.0,00111
38.0,74.0,4.0,XXX,XX,XX,  Ward No-04 Total,2979,1.3,0.2,0.3,0.2,0.6,0.1,0.0,00111
38.0,74.0,5.0,XXX,XX,XX,  Ward No-05 Total,3289,1.2,0.1,0.1,0.0,0.4,0.5,0.1,00111
38.0,74.0,6.0,XXX,XX,XX,  Ward No-06 Total,2212,0.5,0.1,0.0,0.0,0.0,0.1,0.1,00111
38.0,74.0,7.0,XXX,XX,XX,  Ward No-07 Total,1807,0.3,0.1,0.0,0.1,0.0,0.1,0.0,00111
38.0,74.0,8.0,XXX,XX,XX,  Ward No-08 Total,1982,1.4,0.2,0.1,0.1,0.8,0.3,0.0,00111
38.0,74.0,9.0,XXX,XX,XX,  Ward No-09 Total,2687,2.0,0.1,0.4,0.1,0.9,0.1,0.4,00111
38.0,74.0,10.0,XXX,XX,XX,  Aolai Union Total,30841,1.6,0.2,0.4,0.2,0.6,0.2,0.1,00111
38.0,74.0,21.0,XXX,XX,XX,  Atapur Union Total,24974,1.2,0.1,0.2,0.1,0.5,0.2,0.1,00111
38.0,74.0,31.0,XXX,XX,XX,  Aymarasulpur Union Total,27548,1.2,0.2,0.2,0.1,0.5,0.1,0.1,00111
38.0,74.0,42.0,XXX,XX,XX,  Bagjana Union Total,23470,1.4,0.2,0.3,0.2,0.4,0.3,0.1,00111
38.0,74.0,52.0,XXX,XX,XX,  Balighata Union Total,23062,1.3,0.2,0.3,0.2,0.5,0.1,0.0,00111
38.0,74.0,63.0,XXX,XX,XX,  Dharanji Union Total,28990,1.6,0.2,0.3,0.2,0.6,0.2,0.1,00111
38.0,74.0,73.0,XXX,XX,XX,  Kusumba Union Total,29566,1.7,0.2,0.4,0.2,0.6,0.2,0.1,00111
38.0,74.0,84.0,XXX,XX,XX,  Mohamadpur Union Total,24642,1.4,0.3,0.2,0.1,0.6,0.1,0.0,00111
13.0,XX.0,XX.0,XXX,XX,XX,Chandpur Zila Total,2416018,1.9,0.2,0.4,0.1,0.9,0.2,0.1,00111
13.0,22.0,XX.0,XXX,XX,XX,Chandpur Sadar Upazila Total,465919,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
13.0,22.0,1.0,XXX,XX,XX,Ward No-01 Total,8476,0.7,0.1,0.0,0.0,0.3,0.1,0.1,00111
13.0,22.0,2.0,XXX,XX,XX,Ward No-02 Total,9571,0.7,0.2,0.1,0.0,0.3,0.1,0.1,00111
13.0,22.0,3.0,XXX,XX,XX,Ward No-03 Total,8716,0.9,0.2,0.1,0.1,0.3,0.2,0.0,00111
13.0,22.0,4.0,XXX,XX,XX,Ward No-04 Total,6147,1.3,0.3,0.2,0.1,0.4,0.3,0.1,00111
13.0,22.0,5.0,XXX,XX,XX,Ward No-05 Total,6753,0.8,0.2,0.1,0.0,0.3,0.1,0.1,00111
13.0,22.0,6.0,XXX,XX,XX,Ward No-06 Total,7134,1.1,0.1,0.2,0.0,0.5,0.1,0.1,00111
13.0,22.0,7.0,XXX,XX,XX,Ward No-07 Total,12995,1.0,0.2,0.1,0.0,0.3,0.2,0.1,00111
13.0,22.0,8.0,XXX,XX,XX,Ward No-08 Total,11286,0.7,0.1,0.1,0.0,0.2,0.2,0.1,00111
13.0,22.0,9.0,XXX,XX,XX,Ward No-09 Total,14923,1.4,0.1,0.2,0.1,0.8,0.2,0.1,00111
13.0,22.0,10.0,XXX,XX,XX,Ward No-10 Total,13468,1.0,0.1,0.2,0.0,0.5,0.2,0.0,00111
13.0,22.0,11.0,XXX,XX,XX,Ward No-11 Total,9788,0.7,0.2,0.1,0.0,0.2,0.1,0.1,00111
13.0,22.0,12.0,XXX,XX,XX,Ward No-12 Total,14177,0.8,0.1,0.1,0.0,0.2,0.2,0.1,00111
13.0,22.0,13.0,XXX,XX,XX,Ward No-13 Total,14856,1.6,0.6,0.2,0.1,0.4,0.2,0.1,00111
13.0,22.0,14.0,XXX,XX,XX,Ward No-14 Total,11186,0.6,0.1,0.1,0.1,0.2,0.1,0.0,00111
13.0,22.0,15.0,XXX,XX,XX,Ward No-15 Total,9545,1.0,0.2,0.1,0.1,0.4,0.1,0.1,00111
13.0,22.0,18.0,XXX,XX,XX,Ashikati Union Total,24015,1.3,0.2,0.4,0.1,0.4,0.2,0.1,00111
13.0,22.0,20.0,XXX,XX,XX,Kalyanpur Union Total,14860,1.1,0.2,0.1,0.1,0.4,0.2,0.0,00111
13.0,22.0,22.0,XXX,XX,XX,Baghadi Union Total,32163,1.9,0.2,0.5,0.2,0.7,0.2,0.0,00111
13.0,22.0,27.0,XXX,XX,XX,Balia Union Total,30527,1.4,0.2,0.3,0.1,0.6,0.2,0.1,00111
13.0,22.0,31.0,XXX,XX,XX,Bishnupur Union Total,27631,1.5,0.2,0.3,0.2,0.6,0.2,0.1,00111
13.0,22.0,54.0,XXX,XX,XX,Chandra Union Total,27783,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00111
13.0,22.0,58.0,XXX,XX,XX,Hanar Char Union Total,8589,1.5,0.2,0.5,0.1,0.6,0.1,0.1,00111
13.0,22.0,63.0,XXX,XX,XX,Ibrahimpur Union Total,12983,1.3,0.1,0.2,0.1,0.4,0.2,0.3,00111
13.0,22.0,67.0,XXX,XX,XX,Maishadi Union Total,15030,1.6,0.2,0.3,0.1,0.7,0.2,0.1,00111
13.0,22.0,76.0,XXX,XX,XX,Rajrajeshwar Union Total,14897,0.6,0.1,0.1,0.1,0.2,0.1,0.0,00111
13.0,22.0,81.0,XXX,XX,XX,Shah Mahmudpur Union Total,24856,1.3,0.2,0.2,0.1,0.6,0.2,0.1,00111
13.0,22.0,85.0,XXX,XX,XX,Rampur Union Total,21892,1.3,0.2,0.2,0.1,0.5,0.2,0.1,00111
13.0,22.0,90.0,XXX,XX,XX,Sakhua Union Total,39628,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00111
13.0,22.0,94.0,XXX,XX,XX,Tarpur Chandi Union Total,12044,0.9,0.1,0.1,0.0,0.4,0.2,0.0,00111
13.0,45.0,XX.0,XXX,XX,XX,Faridganj Upazila Total,396683,1.4,0.3,0.2,0.1,0.5,0.2,0.1,00111
13.0,45.0,1.0,XXX,XX,XX,Ward No-01 Total,4128,2.1,0.8,0.2,0.0,0.8,0.1,0.0,00111
13.0,45.0,2.0,XXX,XX,XX,Ward No-02 Total,3223,2.9,0.2,0.1,0.0,2.4,0.1,0.1,00111
13.0,45.0,3.0,XXX,XX,XX,Ward No-03 Total,3646,1.4,0.2,0.3,0.0,0.4,0.2,0.3,00111
13.0,45.0,4.0,XXX,XX,XX,Ward No-04 Total,5086,1.7,0.2,0.2,0.2,0.7,0.1,0.3,00111
13.0,45.0,5.0,XXX,XX,XX,Ward No-05 Total,3327,2.1,0.2,0.8,0.1,0.7,0.3,0.1,00111
13.0,45.0,6.0,XXX,XX,XX,Ward No-06 Total,2252,1.8,0.1,0.5,0.2,0.5,0.4,0.0,00111
13.0,45.0,7.0,XXX,XX,XX,Ward No-07 Total,3175,0.7,0.2,0.0,0.0,0.4,0.1,0.0,00111
13.0,45.0,8.0,XXX,XX,XX,Ward No-08 Total,4869,1.4,0.4,0.1,0.1,0.6,0.0,0.1,00111
13.0,45.0,9.0,XXX,XX,XX,Ward No-09 Total,5384,1.9,0.3,0.5,0.1,0.7,0.2,0.1,00111
13.0,45.0,11.0,XXX,XX,XX,Paschim Baluthupa Union Total,24693,2.0,0.4,0.1,0.1,0.8,0.5,0.0,00111
13.0,45.0,13.0,XXX,XX,XX,Purba Baluthupa Union Total,27780,1.3,0.3,0.2,0.1,0.3,0.2,0.2,00111
13.0,45.0,17.0,XXX,XX,XX,Purba Char Dukhia Union Total,25024,1.7,0.2,0.3,0.1,0.7,0.2,0.2,00111
13.0,45.0,23.0,XXX,XX,XX,Paschim Char Dukhia Union Total,20529,0.9,0.2,0.1,0.1,0.3,0.2,0.1,00111
13.0,45.0,35.0,XXX,XX,XX,Dakshin Faridganj Union Total,20306,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00111
13.0,45.0,41.0,XXX,XX,XX,Uttar Gobindapur Union Total,24586,1.4,0.3,0.2,0.1,0.6,0.1,0.1,00111
13.0,45.0,47.0,XXX,XX,XX,Dakshin Gobindapur Union Total,26205,1.3,0.3,0.2,0.1,0.5,0.2,0.1,00111
13.0,45.0,53.0,XXX,XX,XX,Purba Gupti Union Total,22540,1.4,0.2,0.2,0.1,0.6,0.2,0.1,00111
13.0,45.0,59.0,XXX,XX,XX,Paschim Gupti Union Total,21310,2.1,0.4,0.4,0.1,0.9,0.3,0.1,00111
13.0,45.0,65.0,XXX,XX,XX,Uttar Paikpara Union Total,25351,0.8,0.2,0.1,0.1,0.3,0.1,0.0,00111
13.0,45.0,71.0,XXX,XX,XX,Dakshin Paik Para Union Total,24650,0.9,0.1,0.1,0.1,0.3,0.2,0.0,00111
13.0,45.0,77.0,XXX,XX,XX,Uttar Rupsa Union Total,28868,1.3,0.2,0.2,0.1,0.5,0.1,0.1,00111
13.0,45.0,83.0,XXX,XX,XX,Dakshin Rupsa Union Total,22523,1.1,0.2,0.2,0.1,0.5,0.1,0.1,00111
13.0,45.0,89.0,XXX,XX,XX,Purba Subidpur Union Total,23724,1.5,0.2,0.2,0.1,0.7,0.1,0.2,00111
13.0,45.0,95.0,XXX,XX,XX,Paschim Subidpur Union Total,23504,1.3,0.3,0.2,0.1,0.4,0.1,0.1,00111
13.0,47.0,XX.0,XXX,XX,XX,Haim Char Upazila Total,109575,1.0,0.2,0.2,0.1,0.3,0.1,0.1,00111
13.0,47.0,11.0,XXX,XX,XX,Uttar Algi Durgapur Union Total,29013,1.2,0.2,0.4,0.1,0.3,0.1,0.1,00111
13.0,47.0,23.0,XXX,XX,XX,Dakshin Algi Durgapur Union Total,33794,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00111
13.0,47.0,35.0,XXX,XX,XX,Char Bhairabi Union Total,14539,1.3,0.1,0.4,0.1,0.3,0.2,0.2,00111
13.0,47.0,47.0,XXX,XX,XX,Haim Char Union Total,7517,0.9,0.2,0.1,0.0,0.3,0.2,0.1,00111
13.0,47.0,59.0,XXX,XX,XX,Gazipur Union Total,3629,0.5,0.1,0.1,0.0,0.1,0.0,0.1,00111
13.0,47.0,71.0,XXX,XX,XX,Nilkamal Union Total,21083,0.8,0.1,0.2,0.1,0.3,0.1,0.1,00111
13.0,49.0,XX.0,XXX,XX,XX,Hajiganj Upazila Total,330477,2.8,0.3,0.8,0.2,1.2,0.2,0.1,00111
13.0,49.0,1.0,XXX,XX,XX,Ward No-01 Total,5995,2.5,0.2,1.1,0.1,0.9,0.1,0.2,00111
13.0,49.0,2.0,XXX,XX,XX,Ward No-02 Total,3834,4.5,0.2,0.5,0.3,3.2,0.3,0.1,00111
13.0,49.0,3.0,XXX,XX,XX,Ward No-03 Total,5627,1.3,0.2,0.4,0.1,0.6,0.1,0.1,00111
13.0,49.0,4.0,XXX,XX,XX,Ward No-04 Total,6462,5.0,0.2,0.6,0.1,3.8,0.2,0.1,00111
13.0,49.0,5.0,XXX,XX,XX,Ward No-05 Total,7834,4.7,0.1,1.3,0.2,2.8,0.4,0.0,00111
13.0,49.0,6.0,XXX,XX,XX,Ward No-06 Total,6377,2.0,0.2,0.5,0.0,0.8,0.3,0.2,00111
13.0,49.0,7.0,XXX,XX,XX,Ward No-07 Total,6641,0.9,0.1,0.0,0.1,0.5,0.1,0.1,00111
13.0,49.0,8.0,XXX,XX,XX,Ward No-08 Total,4723,0.6,0.0,0.1,0.1,0.2,0.0,0.2,00111
13.0,49.0,9.0,XXX,XX,XX,Ward No-09 Total,7518,2.0,0.2,0.3,0.1,0.9,0.2,0.2,00111
13.0,49.0,10.0,XXX,XX,XX,Ward No-10 Total,3536,2.5,0.2,0.3,0.0,1.6,0.4,0.1,00111
13.0,49.0,11.0,XXX,XX,XX,Ward No-11 Total,2555,1.3,0.0,0.2,0.0,0.7,0.1,0.2,00111
13.0,49.0,12.0,XXX,XX,XX,Ward No-12 Total,2790,2.3,0.3,0.6,0.2,0.7,0.3,0.3,00111
13.0,49.0,18.0,XXX,XX,XX,Purba Barkul Union Total,26310,4.5,0.3,0.9,0.2,2.8,0.2,0.1,00111
13.0,49.0,20.0,XXX,XX,XX,Paschim Barkul Union Total,16939,1.9,0.3,0.4,0.1,0.7,0.2,0.1,00111
13.0,49.0,25.0,XXX,XX,XX,Uttar Gandharabpur Union Total,21149,1.8,0.3,0.4,0.1,0.7,0.2,0.1,00111
13.0,49.0,30.0,XXX,XX,XX,Dakshin Gandharbapur Union Total,19302,2.0,0.3,0.6,0.2,0.7,0.2,0.0,00111
13.0,49.0,35.0,XXX,XX,XX,Hajiganj Union Total,36677,0.9,0.2,0.2,0.1,0.3,0.1,0.1,00111
13.0,49.0,50.0,XXX,XX,XX,Uttar Kalocho Union Total,24839,1.1,0.2,0.2,0.1,0.4,0.1,0.1,00111
13.0,49.0,55.0,XXX,XX,XX,Dakshin Kalocho Union Total,29442,2.3,0.3,0.4,0.1,1.2,0.2,0.1,00111
13.0,49.0,60.0,XXX,XX,XX,Pachim Hatila Union Total,14799,1.1,0.2,0.1,0.0,0.5,0.2,0.1,00111
13.0,49.0,65.0,XXX,XX,XX,Hatila Purba Union Total,21669,5.8,0.6,1.9,0.7,2.0,0.5,0.2,00111
13.0,49.0,70.0,XXX,XX,XX,Uttar Rajargaon Union Total,29453,5.6,0.4,2.1,0.8,1.9,0.3,0.1,00111
13.0,49.0,75.0,XXX,XX,XX,Bakila Union Total,26006,3.9,0.3,1.8,0.6,0.9,0.2,0.1,00111
13.0,58.0,XX.0,XXX,XX,XX,Kachua Upazila Total,382139,2.6,0.2,0.4,0.1,1.5,0.2,0.1,00111
13.0,58.0,1.0,XXX,XX,XX,Ward No-01 Total,2721,0.8,0.3,0.3,0.0,0.1,0.0,0.1,00111
13.0,58.0,2.0,XXX,XX,XX,Ward No-02 Total,2952,0.9,0.1,0.2,0.0,0.4,0.2,0.0,00111
13.0,58.0,3.0,XXX,XX,XX,Ward No-03 Total,4255,0.9,0.1,0.1,0.0,0.4,0.2,0.0,00111
13.0,58.0,4.0,XXX,XX,XX,Ward No-04 Total,2544,1.0,0.4,0.3,0.0,0.3,0.0,0.0,00111
13.0,58.0,5.0,XXX,XX,XX,Ward No-05 Total,2695,0.6,0.1,0.1,0.1,0.3,0.0,0.0,00111
13.0,58.0,6.0,XXX,XX,XX,Ward No-06 Total,2984,3.6,0.3,0.3,0.2,0.8,1.7,0.3,00111
13.0,58.0,7.0,XXX,XX,XX,Ward No-07 Total,3240,1.1,0.4,0.1,0.1,0.3,0.2,0.1,00111
13.0,58.0,8.0,XXX,XX,XX,Ward No-08 Total,4394,0.7,0.1,0.0,0.0,0.4,0.1,0.0,00111
13.0,58.0,9.0,XXX,XX,XX,Ward No-09 Total,1239,0.3,0.0,0.1,0.1,0.0,0.1,0.1,00111
13.0,58.0,13.0,XXX,XX,XX,Ashrafpur Union Total,36520,1.7,0.2,0.2,0.1,1.0,0.2,0.1,00111
13.0,58.0,15.0,XXX,XX,XX,Bitara Union Total,39942,2.7,0.3,0.5,0.2,1.4,0.2,0.1,00111
13.0,58.0,23.0,XXX,XX,XX,Uttar Gohat Union Total,27740,1.2,0.2,0.1,0.1,0.5,0.2,0.1,00111
13.0,58.0,31.0,XXX,XX,XX,Dakshin Gohat Union Total,28507,1.4,0.2,0.3,0.1,0.5,0.2,0.1,00111
13.0,58.0,39.0,XXX,XX,XX,Uttar Kachua Union Total,27236,1.5,0.2,0.3,0.1,0.7,0.2,0.1,00111
13.0,58.0,47.0,XXX,XX,XX,Dakshin Kachua Union Total,18802,1.2,0.2,0.2,0.1,0.5,0.2,0.1,00111
13.0,58.0,55.0,XXX,XX,XX,Kadla Union Total,32084,2.2,0.2,0.9,0.1,0.8,0.2,0.1,00111
13.0,58.0,63.0,XXX,XX,XX,Karaia Union Total,43253,9.5,0.4,1.3,0.4,6.9,0.3,0.1,00111
13.0,58.0,71.0,XXX,XX,XX,Sachar Union Total,27944,1.7,0.2,0.2,0.1,0.9,0.2,0.1,00111
13.0,58.0,79.0,XXX,XX,XX,Pathair Union Total,22724,1.8,0.2,0.3,0.1,0.9,0.1,0.2,00111
13.0,58.0,87.0,XXX,XX,XX,Purba Sahadebpur Union Total,24039,1.7,0.2,0.3,0.1,0.8,0.2,0.1,00111
13.0,58.0,94.0,XXX,XX,XX,Paschim Sahadebpur Union Total,26324,1.5,0.2,0.2,0.1,0.6,0.2,0.1,00111
13.0,76.0,XX.0,XXX,XX,XX,Matlab Upazila Total,210050,1.7,0.2,0.4,0.1,0.7,0.2,0.1,00111
13.0,76.0,1.0,XXX,XX,XX,Ward No-01 Total,8854,0.7,0.1,0.1,0.0,0.3,0.1,0.1,00111
13.0,76.0,2.0,XXX,XX,XX,Ward No-02 Total,5429,1.7,0.2,0.3,0.2,0.6,0.1,0.1,00111
13.0,76.0,3.0,XXX,XX,XX,Ward No-03 Total,11470,0.4,0.1,0.0,0.0,0.1,0.1,0.1,00111
13.0,76.0,4.0,XXX,XX,XX,Ward No-04 Total,4722,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00111
13.0,76.0,5.0,XXX,XX,XX,Ward No-05 Total,4892,3.7,0.1,1.3,0.5,1.4,0.2,0.2,00111
13.0,76.0,6.0,XXX,XX,XX,Ward No-06 Total,7818,3.4,0.2,1.5,0.2,1.0,0.3,0.1,00111
13.0,76.0,7.0,XXX,XX,XX,Ward No-07 Total,5250,1.3,0.3,0.3,0.1,0.4,0.2,0.0,00111
13.0,76.0,8.0,XXX,XX,XX,Ward No-08 Total,5939,1.2,0.2,0.2,0.1,0.4,0.2,0.0,00111
13.0,76.0,9.0,XXX,XX,XX,Ward No-09 Total,4912,2.3,0.2,0.8,0.2,0.7,0.3,0.2,00111
13.0,76.0,34.0,XXX,XX,XX,Khadergaon Union Total,20344,1.2,0.3,0.1,0.1,0.5,0.2,0.1,00111
13.0,76.0,43.0,XXX,XX,XX,Narayanpur Union Total,37873,2.5,0.2,0.4,0.1,1.6,0.1,0.1,00111
13.0,76.0,56.0,XXX,XX,XX,Uttar Nayergaon Union Total,19845,1.6,0.3,0.3,0.1,0.5,0.3,0.1,00111
13.0,76.0,60.0,XXX,XX,XX,Uttar Upadi Union Total,23917,1.1,0.1,0.2,0.1,0.5,0.1,0.1,00111
13.0,76.0,82.0,XXX,XX,XX,Dakhsin Nayergaon Union Total,26301,1.5,0.2,0.4,0.1,0.5,0.2,0.1,00111
13.0,76.0,86.0,XXX,XX,XX,Dakshin Upadi Union Total,22484,1.7,0.2,0.3,0.2,0.7,0.2,0.2,00111
13.0,79.0,XX.0,XXX,XX,XX,Matlab Uttar Upazila Total,292057,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00111
13.0,79.0,1.0,XXX,XX,XX,Ward No-01 Total,4695,1.1,0.1,0.2,0.1,0.6,0.1,0.1,00111
13.0,79.0,2.0,XXX,XX,XX,Ward No-02 Total,4350,1.0,0.2,0.1,0.0,0.4,0.1,0.1,00111
13.0,79.0,3.0,XXX,XX,XX,Ward No-03 Total,2531,1.3,0.2,0.1,0.3,0.5,0.0,0.2,00111
13.0,79.0,4.0,XXX,XX,XX,Ward No-04 Total,4011,1.0,0.3,0.1,0.1,0.2,0.1,0.1,00111
13.0,79.0,5.0,XXX,XX,XX,Ward No-05 Total,3414,1.3,0.2,0.2,0.1,0.4,0.1,0.3,00111
13.0,79.0,6.0,XXX,XX,XX,Ward No-06 Total,3485,1.6,0.3,0.4,0.2,0.5,0.0,0.1,00111
13.0,79.0,7.0,XXX,XX,XX,Ward No-07 Total,6059,1.7,0.2,0.3,0.2,0.7,0.1,0.2,00111
13.0,79.0,8.0,XXX,XX,XX,Ward No-08 Total,5148,3.2,0.4,0.8,0.3,1.3,0.2,0.2,00111
13.0,79.0,9.0,XXX,XX,XX,Ward No-09 Total,2998,1.2,0.1,0.1,0.0,0.6,0.2,0.1,00111
13.0,79.0,11.0,XXX,XX,XX,Baganbari Union Total,19516,1.2,0.2,0.2,0.2,0.4,0.1,0.0,00111
13.0,79.0,13.0,XXX,XX,XX,Farajikandi Union Total,33852,1.4,0.2,0.3,0.2,0.5,0.2,0.1,00111
13.0,79.0,15.0,XXX,XX,XX,Durgapur Union Total,23224,1.5,0.3,0.3,0.2,0.4,0.2,0.1,00111
13.0,79.0,17.0,XXX,XX,XX,Purba Fatehpur Union Total,20455,1.3,0.2,0.3,0.1,0.4,0.2,0.1,00111
13.0,79.0,21.0,XXX,XX,XX,Eklaspur Union Total,14301,0.7,0.1,0.1,0.1,0.3,0.1,0.0,00111
13.0,79.0,23.0,XXX,XX,XX,Gajra Union Total,14312,1.8,0.2,0.4,0.2,0.7,0.3,0.1,00111
13.0,79.0,25.0,XXX,XX,XX,Islamabad Union Total,14832,1.3,0.1,0.2,0.1,0.5,0.2,0.1,00111
13.0,79.0,30.0,XXX,XX,XX,Jahirabad Union Total,12183,0.9,0.1,0.1,0.2,0.3,0.1,0.0,00111
13.0,79.0,32.0,XXX,XX,XX,Kalakanda Union Total,9954,1.2,0.2,0.3,0.1,0.4,0.2,0.1,00111
13.0,79.0,38.0,XXX,XX,XX,Mohanpur Union Total,19208,1.8,0.2,0.3,0.3,0.6,0.2,0.1,00111
13.0,79.0,64.0,XXX,XX,XX,Sadullapur Union Total,19484,1.7,0.3,0.3,0.2,0.6,0.2,0.1,00111
13.0,79.0,73.0,XXX,XX,XX,Satnal Union Total,18984,0.8,0.2,0.1,0.1,0.2,0.1,0.1,00111
13.0,79.0,90.0,XXX,XX,XX,Sultanabad Union Total,16932,1.5,0.2,0.3,0.1,0.5,0.2,0.1,00111
