ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
69,41.0,27.0,880,01,01,  Rashidpur,1772,9.7,10.2,10.9,8.6,9.9,8.9,26.5,6.7,3.0,5.8,00000
69,41.0,27.0,880,02,01,  Mokimpur,2148,10.7,14.3,10.5,6.4,9.8,9.1,27.1,5.7,2.5,3.9,00000
69,41.0,40.0,353,01,01,  Daudia Talbari,1157,10.9,12.4,10.5,7.9,8.1,8.6,24.8,6.8,2.6,7.4,00000
69,41.0,40.0,353,02,01,  Talbari,967,9.4,12.1,10.2,8.5,7.3,10.4,28.4,5.8,3.0,4.8,00000
69,41.0,40.0,774,01,01,  Patpara,1619,9.0,11.5,10.0,7.2,7.4,10.2,28.1,8.3,2.9,5.4,00000
69,41.0,40.0,774,02,01,  Dari Para,2340,9.1,10.9,9.1,6.7,8.4,10.6,29.3,7.0,2.9,5.9,00000
69,41.0,40.0,774,03,01,  Zahu Para,2510,9.2,11.1,10.2,6.9,9.4,11.0,28.2,6.2,2.7,5.2,00000
69,41.0,60.0,832,01,01,  Pipla,2683,10.3,11.0,10.5,8.4,9.5,10.5,24.1,6.6,3.3,5.7,00000
69,41.0,60.0,832,02,01,  Char Pipla,1141,11.4,11.8,13.0,7.2,6.7,8.5,28.8,5.2,2.5,4.9,00000
69,41.0,67.0,698,01,01,  Majh Para,3084,10.1,10.8,10.1,7.6,8.9,9.2,28.3,7.2,2.6,5.2,00000
69,41.0,67.0,698,02,01,  Kandi Para,1510,10.1,11.6,11.8,7.0,7.4,9.4,28.9,5.2,2.5,6.2,00000
69,41.0,67.0,698,03,01,  Char Para,2244,10.8,12.4,9.7,6.6,8.4,9.5,26.5,7.8,2.9,5.5,00000
69,41.0,67.0,698,04,01,  Shikarpur,2608,10.0,11.9,9.7,6.8,8.6,10.8,28.0,6.6,2.8,5.0,00000
69,41.0,67.0,698,05,01,  Shikar Para,1616,12.4,12.9,10.7,5.5,8.2,8.5,26.9,6.4,3.8,4.8,00000
69,41.0,67.0,698,06,01,  Bahadur Para,2451,9.3,12.0,11.5,8.2,8.0,8.9,26.8,6.5,3.2,5.5,00000
69,41.0,67.0,908,01,01,  Sahapur Uttar,2281,10.1,10.3,9.9,7.5,10.1,9.9,26.3,7.6,3.2,5.1,00000
69,41.0,67.0,908,02,01,  Sahapur Dakhin,1667,9.6,13.0,9.4,7.6,7.6,10.0,28.4,7.6,2.4,4.5,00000
69,41.0,81.0,764,01,01,  Nazirpur,1865,10.9,10.0,11.2,8.4,9.7,9.7,26.1,6.8,2.6,4.7,00000
69,41.0,81.0,764,02,01,  Natun Para,994,8.9,11.7,9.5,6.9,8.5,10.0,31.0,7.4,2.0,4.2,00000
69,44.0,17.0,064,01,01,  Bara Bilsalia,564,9.2,11.5,11.2,8.0,9.0,8.7,27.5,5.9,3.4,5.7,00000
69,44.0,17.0,064,02,01,  Chhota Bilsalia,641,9.7,8.7,10.1,6.7,10.6,9.4,27.5,7.5,2.7,7.2,00000
69,44.0,17.0,064,03,01,  Arjun Para,462,10.6,11.9,10.8,6.9,6.1,10.8,27.3,6.5,3.2,5.8,00000
69,44.0,17.0,064,04,01,  Garabhita,356,9.6,8.7,12.1,6.5,3.9,12.9,27.8,11.5,4.2,2.8,00000
69,44.0,28.0,103,01,01,  Baora,916,9.2,10.0,10.5,8.8,10.8,10.9,25.4,7.5,2.7,4.0,00000
69,44.0,28.0,103,02,01,  Islampur,1363,8.3,10.9,10.0,8.4,8.4,9.9,29.5,6.2,2.3,6.2,00000
69,44.0,28.0,940,01,01,  Sirazipur,887,8.5,11.8,11.4,9.2,8.0,8.6,28.9,6.0,2.1,5.5,00000
69,44.0,28.0,940,02,01,  Diar Para,702,8.4,9.3,11.3,7.8,9.0,10.1,28.6,7.0,4.6,4.0,00000
69,44.0,28.0,940,03,01,  Chandigachha,736,9.0,11.5,9.1,8.2,10.3,10.2,31.3,5.6,1.0,3.9,00000
69,44.0,28.0,940,04,01,  Dair Para,694,9.7,8.6,8.1,5.8,7.3,13.7,30.4,8.2,2.2,6.1,00000
69,44.0,28.0,945,01,01,  Sobh (Nagdaha),982,8.8,9.5,10.3,8.4,7.7,9.3,29.0,8.2,2.4,6.4,00000
69,44.0,28.0,945,02,01,  Magdaja Sobh,2132,9.8,11.2,9.7,7.5,7.9,10.5,27.4,7.3,2.4,6.4,00000
69,44.0,28.0,990,01,01,  Uttar Banshbaria,622,8.2,8.5,9.6,10.0,10.8,8.4,31.5,6.4,2.4,4.2,00000
69,44.0,28.0,990,02,01,  Banshbaria,1007,10.5,10.2,8.3,8.1,10.4,9.6,28.1,6.2,3.2,5.3,00000
69,44.0,28.0,990,03,01,  Goal Para,667,7.3,10.6,9.7,8.8,8.2,8.8,30.9,4.3,3.4,7.6,00000
69,44.0,28.0,990,04,01,  Laskarpur,213,4.7,9.9,7.5,7.0,16.4,15.0,22.5,8.9,3.3,4.7,00000
69,44.0,38.0,398,01,01,  Duaria,1082,9.0,11.0,10.5,8.1,10.7,10.2,28.5,5.9,1.6,4.5,00000
69,44.0,38.0,398,02,01,  Hapania,467,7.9,9.2,10.3,9.0,11.1,12.0,25.9,6.4,1.1,7.1,00000
69,44.0,38.0,398,03,01,  Nawda Para,564,10.3,9.6,9.9,7.3,12.4,10.3,23.4,8.5,3.2,5.1,00000
69,44.0,38.0,398,04,01,  Danga Para,1344,10.1,10.3,11.1,5.7,10.3,10.8,25.4,6.8,3.6,5.9,00000
69,44.0,38.0,655,01,01,  Maheshwar,1393,14.7,8.8,8.4,8.5,10.3,9.9,25.1,6.5,3.1,4.7,00000
69,44.0,38.0,655,02,01,  Ramnarayanpur (Part),374,12.0,11.0,10.4,10.2,10.7,8.3,24.6,5.9,1.6,5.3,00000
69,44.0,38.0,655,03,01,  Kashimpur (Part),794,8.6,11.7,11.1,7.6,7.9,10.6,28.1,6.7,2.1,5.7,00000
69,44.0,38.0,980,01,01,  Titla,1728,11.4,11.4,10.6,7.8,9.0,10.1,23.9,7.6,3.2,5.1,00000
69,44.0,38.0,980,02,01,  Ramnarayanpur (Part),627,12.1,9.7,12.1,7.8,10.4,10.8,22.0,4.9,3.7,6.4,00000
69,44.0,47.0,403,01,01,  Durduria,4112,9.3,9.5,10.1,10.6,9.4,9.2,26.7,7.7,3.2,4.3,00000
69,44.0,47.0,403,02,01,  Maniharpur,1577,9.2,10.8,10.4,7.2,8.1,11.0,28.3,6.0,3.5,5.6,00000
69,44.0,57.0,142,01,01,  Baramhati,1149,8.7,9.3,11.1,9.7,11.3,9.1,25.7,7.8,2.4,4.9,00000
69,44.0,57.0,142,02,01,  Faridpur,361,8.9,11.9,6.9,8.6,8.0,9.1,31.6,5.8,2.2,6.9,00000
69,44.0,57.0,332,01,01,  Dahar Shaila,1802,9.6,11.3,10.7,8.2,6.9,11.1,27.6,6.7,2.7,5.2,00000
69,44.0,57.0,332,02,01,  Seer Ramgari,1388,8.9,11.6,11.3,8.9,11.0,9.7,25.8,5.0,2.9,5.0,00000
69,44.0,76.0,344,01,01,  Danga Para,764,9.4,11.3,9.3,8.4,8.2,8.1,29.3,7.1,1.6,7.3,00000
69,44.0,76.0,344,02,01,  Pukur Para,551,6.4,10.0,11.3,9.8,7.6,9.6,28.1,9.3,3.1,4.9,00000
69,44.0,76.0,364,01,01,  Dhala,1657,8.4,11.2,12.1,8.2,10.3,10.9,24.5,6.6,3.2,4.6,00000
69,44.0,76.0,364,02,01,  Dear Para,691,8.0,12.4,9.8,7.4,8.8,11.0,25.2,5.9,5.8,5.6,00000
69,44.0,85.0,088,01,01,  Balitita Islampur,4776,10.2,10.9,11.5,8.7,9.5,9.8,25.1,6.7,3.0,4.5,00000
69,44.0,85.0,088,02,01,  Balitita Ramkrishnap,4360,8.9,11.0,10.9,8.9,9.3,9.4,26.9,6.4,2.8,5.5,00000
69,44.0,85.0,630,01,01,  Uttar Lalpur,4165,9.0,12.3,11.8,9.1,9.0,9.1,25.4,7.0,2.7,4.6,00000
69,44.0,85.0,630,02,01,  Dakshin Lalpur,2154,8.7,11.1,12.3,9.9,8.0,10.1,25.7,6.5,3.0,4.7,00000
69,44.0,85.0,630,03,01,  Lalpur Colony,1203,8.1,12.6,13.5,8.7,7.9,7.2,25.2,8.5,3.5,4.7,00000
69,44.0,95.0,359,01,01,  Dhupail,6564,8.7,10.5,8.4,9.8,9.2,10.6,28.6,7.6,2.2,4.5,00000
69,44.0,95.0,359,02,01,  Hazaragari,1100,9.0,11.5,9.4,8.5,8.0,10.6,28.9,5.9,3.1,5.1,00000
69,44.0,95.0,394,01,01,  Dilalpur,3773,9.0,10.3,10.1,7.9,8.1,10.3,28.6,6.8,3.1,5.9,00000
69,44.0,95.0,394,02,01,  Chak Nazirpur,216,11.1,10.6,8.3,8.3,9.3,14.4,24.1,7.4,2.3,4.2,00000
69,44.0,95.0,891,01,01,  Ruhigari,572,9.3,10.8,10.5,7.2,8.2,10.3,26.0,7.7,3.8,6.1,00000
69,44.0,95.0,891,02,01,  Kandi Para,106,6.6,7.5,15.1,8.5,9.4,10.4,32.1,5.7,0.9,3.8,00000
69,44.0,95.0,994,01,01,  Walia,9293,9.1,10.2,10.2,8.1,9.8,10.0,27.7,6.7,2.7,5.4,00000
69,44.0,95.0,994,02,01,  Diar Para,912,9.1,12.0,10.6,5.9,8.0,12.2,27.7,6.8,2.5,5.2,00000
69,63.0,20.0,105,01,01,  Goaldanga,1628,10.1,11.3,10.4,10.5,8.5,10.0,25.6,6.7,2.8,4.2,00000
69,63.0,20.0,105,02,01,  Bara Harishpur,1923,8.3,10.3,11.3,11.9,10.5,11.4,23.6,6.4,2.0,4.2,00000
69,63.0,20.0,166,01,01,  Diar Bhita,1665,8.2,11.7,13.1,7.5,7.1,9.1,29.3,7.1,2.2,4.6,00000
69,63.0,20.0,166,02,01,  Bara Bhita,869,8.5,10.0,11.3,10.0,9.7,11.2,25.4,5.8,3.0,5.2,00000
69,63.0,20.0,177,01,01,  Joythiyan,729,8.6,11.5,11.8,8.8,8.8,10.0,27.8,5.3,1.6,5.6,00000
69,63.0,20.0,177,02,01,  Jolarkandi,186,10.2,9.1,9.1,7.5,9.7,12.4,30.1,5.4,1.1,5.4,00000
69,63.0,20.0,393,01,01,  Noda Para,386,6.7,15.8,16.1,7.5,7.3,8.3,25.1,7.5,3.1,2.6,00000
69,63.0,20.0,393,02,01,  Fatenga Para,1296,8.8,11.3,10.2,8.2,10.9,9.5,25.2,5.6,3.4,6.9,00000
69,63.0,20.0,431,01,01,  Gunarigram,604,7.3,11.6,12.7,11.3,8.3,8.1,25.7,5.3,3.1,6.6,00000
69,63.0,20.0,431,02,01,  Guchchhagram,585,7.7,10.6,11.6,11.8,10.8,9.9,24.8,6.8,1.4,4.6,00000
69,63.0,20.0,631,01,01,  Shibpur,423,9.0,9.5,11.8,8.7,9.7,11.3,26.5,6.1,1.9,5.4,00000
69,63.0,20.0,631,02,01,  Datta Para,2584,8.0,9.8,10.3,9.9,8.3,10.2,28.8,6.4,2.8,5.5,00000
69,63.0,20.0,631,03,01,  Lalmanipur,1225,7.0,8.7,13.2,10.2,10.4,7.8,29.6,5.3,2.0,5.8,00000
69,63.0,20.0,809,01,01,  Jujurhat,555,13.0,11.0,12.3,7.2,7.7,8.1,28.3,4.9,2.9,4.7,00000
69,63.0,20.0,809,02,01,  Sankarbhag,1149,9.7,9.4,11.2,8.7,10.1,8.3,27.1,7.0,2.8,5.8,00000
69,63.0,20.0,809,03,01,  Pirji Para,2030,10.7,12.7,10.6,8.7,10.2,9.0,24.6,5.7,2.4,5.5,00000
69,63.0,20.0,828,01,01,  Joynagar,474,12.0,10.5,10.1,5.7,9.1,10.3,26.6,7.0,3.0,5.7,00000
69,63.0,20.0,828,02,01,  Rabirhat,506,10.3,9.9,9.9,10.1,9.1,9.9,24.5,7.5,3.2,5.7,00000
69,63.0,23.0,200,01,01,  Chairman Para,717,8.1,10.2,12.4,9.5,8.8,11.2,25.7,5.7,3.1,5.4,00000
69,63.0,23.0,200,02,01,  Kamar Para,1092,9.7,9.0,11.6,10.2,9.3,11.4,27.1,6.2,1.8,3.7,00000
69,63.0,23.0,200,03,01,  Shah Para,1551,8.6,8.9,9.7,9.0,10.5,10.1,28.1,7.2,2.8,5.1,00000
69,63.0,23.0,200,04,01,  Hadayeti Para,1073,8.4,12.5,11.5,10.7,9.1,10.3,26.1,5.0,2.0,4.5,00000
69,63.0,23.0,208,01,01,  Bipra Belgharia,2359,9.1,9.8,10.0,9.2,10.1,10.0,27.0,6.5,3.2,5.1,00000
69,63.0,23.0,208,02,01,  Diar Kazipur,1321,7.3,9.1,9.4,11.7,10.2,9.7,26.6,7.8,3.3,4.8,00000
69,63.0,23.0,208,03,01,  Chak Para,1103,8.9,7.8,9.8,8.3,9.3,10.2,30.3,6.1,3.4,5.9,00000
69,63.0,23.0,208,04,01,  Bamangram,514,8.2,8.6,13.2,7.0,10.1,10.3,29.0,7.2,1.9,4.5,00000
69,63.0,23.0,692,01,01,  Mirzapur Digha,1294,7.4,8.1,10.4,10.6,10.0,10.2,30.0,7.0,1.9,4.3,00000
69,63.0,23.0,692,02,01,  Mirzapur Diar Para,995,9.4,9.0,10.7,9.0,8.1,10.4,26.3,7.5,3.9,5.5,00000
69,63.0,23.0,692,03,01,  Taghor Para,778,9.0,11.2,10.4,6.7,8.9,11.6,26.6,6.0,2.8,6.8,00000
69,63.0,23.0,692,04,01,  Dhaman Para,426,8.2,8.5,12.7,11.0,6.3,8.2,26.1,8.0,2.3,8.7,00000
69,63.0,23.0,692,05,01,  Kathuagari,595,8.6,8.9,10.6,9.2,8.1,8.1,29.6,7.2,1.8,7.9,00000
69,63.0,29.0,015,01,01,  Agdigha,3838,7.9,10.8,11.2,8.2,9.1,9.4,28.8,6.0,3.2,5.4,00000
69,63.0,29.0,015,02,01,  Agdigha Basila Para,994,9.3,11.0,10.4,8.2,8.0,10.6,25.6,8.0,2.7,6.2,00000
69,63.0,29.0,022,01,01,  Chak Amhati (Part),1269,9.1,10.9,10.1,10.3,9.7,10.8,24.8,5.6,3.2,5.5,00000
69,63.0,29.0,022,02,01,  Ghoragachha Amhati (Part),976,9.4,9.9,10.3,10.0,8.5,8.7,26.6,7.0,3.0,6.5,00000
69,63.0,29.0,022,03,01,  Ulipur Amhati (Part),300,7.7,11.3,15.0,6.3,10.0,8.0,31.7,4.7,2.3,3.0,00000
69,63.0,29.0,022,04,01,  Bejpara Amhati,901,10.0,9.4,10.5,9.7,10.7,8.7,26.9,5.9,2.7,5.7,00000
69,63.0,29.0,022,05,01,  Bhatdara (Part),591,10.0,12.4,11.5,8.6,12.5,13.7,24.0,3.4,1.4,2.5,00000
69,63.0,29.0,022,06,01,  Madanhat,862,9.3,9.7,11.0,7.9,10.6,10.8,24.9,6.5,3.6,5.7,00000
69,63.0,29.0,242,01,01,  Chhatni,1990,8.4,9.8,10.6,7.9,8.8,10.8,26.9,8.0,3.2,5.5,00000
69,63.0,29.0,242,02,01,  Bhabni,894,6.4,8.7,11.5,10.7,7.4,8.9,30.6,7.0,2.9,5.7,00000
69,63.0,29.0,242,03,01,  Chhatni Dakshinpara,682,6.0,9.5,12.8,9.5,6.3,9.5,30.8,7.6,3.4,4.5,00000
69,63.0,29.0,242,04,01,  Chhatni Diar,1259,8.4,10.6,12.0,7.1,8.7,10.7,26.7,6.8,3.3,5.7,00000
69,63.0,29.0,242,05,01,  Chhatni Purba Para,209,8.1,11.0,11.0,6.2,10.5,11.0,26.8,6.2,4.3,4.8,00000
69,63.0,29.0,249,01,01,  Chhatni Shibpur,177,12.4,5.1,9.6,10.7,14.1,9.0,26.0,7.9,0.6,4.5,00000
69,63.0,29.0,249,02,01,  Baroghoria Guchchhagram,567,6.3,11.8,10.1,4.9,9.7,10.6,27.0,8.8,3.7,7.1,00000
69,63.0,29.0,389,01,01,  Faridpur Amhati,458,7.4,9.6,10.3,10.7,12.7,8.5,26.6,7.9,3.1,3.3,00000
69,63.0,29.0,389,02,01,  Roy Amhati,801,8.9,10.2,10.0,9.4,9.9,11.9,25.8,5.6,2.4,6.0,00000
69,63.0,29.0,662,01,01,  Majhdigha,2782,7.2,10.5,11.8,9.0,8.7,9.5,26.7,6.8,3.1,6.6,00000
69,63.0,29.0,662,02,01,  Majhdigha Shibpur,1175,10.3,10.7,11.1,9.2,8.3,8.6,26.6,7.3,3.1,4.9,00000
69,63.0,29.0,767,01,01,  Panditgram,1390,7.4,8.6,8.7,10.1,11.4,9.6,29.6,7.1,2.9,4.7,00000
69,63.0,29.0,767,02,01,  Barogharia,1795,7.4,11.9,9.1,8.8,9.9,9.7,27.4,7.3,4.6,4.0,00000
69,63.0,29.0,870,01,01,  Roypur,443,8.4,9.9,12.4,8.8,11.1,8.1,25.1,6.8,2.7,6.8,00000
69,63.0,29.0,870,02,01,  Roypur Guchchhagram,473,11.4,14.6,7.4,7.8,8.9,11.0,25.8,7.2,2.1,3.8,00000
69,63.0,29.0,960,01,01,  Telkupi Shyampur,3134,9.2,10.5,11.4,8.5,8.7,10.1,26.1,6.3,3.5,5.7,00000
69,63.0,29.0,960,02,01,  Guchchhagram,120,12.5,6.7,10.8,10.0,10.0,10.8,22.5,8.3,1.7,6.7,00000
69,63.0,36.0,064,01,01,  Bhabanipur,552,10.9,11.4,10.5,10.9,8.9,10.1,26.1,4.5,2.5,4.2,00000
69,63.0,36.0,064,02,01,  Baladkhal,727,8.4,12.7,12.1,9.6,7.6,8.4,27.8,6.9,1.8,4.8,00000
69,63.0,36.0,064,03,01,  Danga Para,3014,6.5,10.8,12.3,8.5,9.3,9.4,28.7,7.7,3.0,3.9,00000
69,63.0,36.0,351,01,01,  Dharial,2222,9.6,13.0,12.1,8.9,9.1,9.0,25.1,5.9,2.6,4.7,00000
69,63.0,36.0,351,02,01,  Gobindanagar,478,11.1,10.9,9.8,9.4,8.6,7.5,28.0,7.1,2.9,4.6,00000
69,63.0,36.0,397,01,01,  Gangail,975,7.6,12.1,9.9,9.3,8.0,9.8,28.4,8.0,2.8,4.0,00000
69,63.0,36.0,397,02,01,  Aladi,298,7.0,11.4,8.4,10.1,8.4,9.4,28.9,9.1,3.0,4.4,00000
69,63.0,43.0,034,01,01,  Aorail,2426,10.1,12.1,11.8,7.7,9.0,10.6,25.6,5.7,2.5,4.9,00000
69,63.0,43.0,034,02,01,  Sultanpur,2103,11.6,12.7,12.2,7.8,9.2,11.4,22.0,7.4,2.8,2.9,00000
69,63.0,43.0,034,03,01,  Gouripur,1305,8.7,12.7,10.7,8.9,8.9,11.5,24.4,5.3,3.1,5.8,00000
69,63.0,51.0,230,01,01,  Chaugachhi,1627,8.8,11.1,11.3,7.3,11.1,10.0,26.6,6.1,3.1,4.7,00000
69,63.0,51.0,230,02,01,  Biltongi,534,6.9,9.2,11.8,6.7,9.4,12.5,28.7,6.4,4.3,4.1,00000
69,63.0,51.0,506,01,01,  Jalalabad,2191,9.0,11.7,11.6,6.4,8.3,9.9,28.3,6.7,2.6,5.6,00000
69,63.0,51.0,506,02,01,  Kamarpur,466,7.5,9.7,10.1,7.7,6.9,8.6,32.0,7.5,4.1,6.0,00000
69,63.0,58.0,590,01,01,  Khajura,4173,9.0,12.1,11.4,8.4,7.3,9.7,26.7,7.2,2.9,5.2,00000
69,63.0,58.0,590,02,01,  Khajur Bhato Para,293,13.0,11.9,7.5,7.8,8.2,12.3,22.5,5.8,1.7,9.2,00000
69,63.0,58.0,658,01,01,  Mahishdanga,1469,9.7,11.8,10.9,6.2,8.6,11.2,27.0,8.0,2.3,4.3,00000
69,63.0,58.0,658,02,01,  Guchhgram,102,8.8,12.7,13.7,6.9,5.9,5.9,36.3,4.9,1.0,3.9,00000
69,63.0,58.0,885,01,01,  Sadhnagar,950,6.8,9.3,6.5,8.2,8.7,11.7,30.7,7.8,3.1,7.2,00000
69,63.0,58.0,885,02,01,  Dulaure,190,6.8,11.1,11.1,7.4,9.5,9.5,30.5,7.4,5.3,1.6,00000
69,63.0,58.0,885,03,01,  Gouripur,513,9.2,9.2,9.2,8.6,7.2,9.0,31.0,9.2,2.7,4.9,00000
69,63.0,58.0,885,04,01,  Mirpur,190,10.5,8.4,12.6,7.4,5.8,12.1,30.5,6.8,3.2,2.6,00000
69,63.0,65.0,628,01,01,  Lakshmipur,3209,8.8,11.6,12.4,9.1,10.1,9.6,24.7,5.7,2.2,5.8,00000
69,63.0,65.0,628,02,01,  Kholabaria,3985,10.3,12.0,10.5,8.1,9.2,9.7,25.4,6.7,3.1,5.0,00000
69,63.0,73.0,817,01,01,  Purba Madhnagar,2136,7.1,10.1,9.8,9.4,7.8,8.1,31.8,7.1,3.1,5.7,00000
69,63.0,73.0,817,02,01,  Noapara,926,6.7,10.2,11.3,9.7,8.3,7.9,30.3,5.9,5.3,4.3,00000
69,63.0,87.0,953,01,01,  Surjyabari,509,8.4,10.2,10.8,7.7,10.6,7.5,29.1,9.0,2.4,4.3,00000
69,63.0,87.0,953,02,01,  Bangram,421,7.6,9.5,9.3,10.7,8.3,9.7,28.5,8.3,2.1,5.9,00000
69,63.0,87.0,991,01,01,  Thakur Lakshmikul,3590,7.7,11.5,10.2,8.3,8.9,10.2,27.8,6.7,3.1,5.7,00000
69,63.0,87.0,991,02,01,  Senbhaga Lakshmikul,2252,8.5,8.9,9.5,9.0,9.9,10.9,26.3,7.9,3.6,5.5,00000
69,63.0,87.0,991,03,01,  Madanhat,1024,9.4,10.9,13.2,8.9,6.9,9.3,27.7,5.2,2.1,6.4,00000
69,63.0,87.0,991,04,01,  Bhaturia Lakshmikul,305,9.2,9.8,9.5,8.9,8.9,10.2,29.5,6.2,3.0,4.9,00000
69,63.0,94.0,083,01,01,  Ban Belgharia (Part),3998,8.3,10.6,12.5,10.0,9.8,10.4,25.3,6.4,2.5,4.2,00000
69,63.0,94.0,083,02,01,  Chak Sremantapur,182,7.7,11.5,7.7,8.8,9.3,11.5,27.5,9.3,1.6,4.9,00000
69,63.0,94.0,302,01,01,  Baliadanga,1028,8.9,12.4,9.0,8.2,10.2,9.7,25.4,8.6,3.1,4.5,00000
69,63.0,94.0,302,02,01,  Royerbhag,781,6.4,10.4,10.9,7.9,9.6,11.9,29.4,6.0,3.8,3.6,00000
69,63.0,94.0,302,03,01,  Kacharigachha,795,8.8,10.9,11.1,10.1,10.7,8.3,28.6,5.0,1.5,5.0,00000
69,63.0,94.0,302,04,01,  Bangabaria,942,7.9,10.4,12.2,8.3,10.5,10.3,27.9,5.6,2.4,4.5,00000
69,63.0,94.0,302,05,01,  Chandrakala,1416,9.5,10.7,10.9,7.1,9.3,10.7,28.2,6.5,2.3,4.8,00000
69,63.0,94.0,302,06,01,  Dolerbhag,469,8.3,11.5,10.2,6.6,11.1,9.4,25.8,7.2,4.1,5.8,00000
69,91.0,12.0,037,01,01,  Puran Para,516,9.3,10.7,8.9,6.8,11.2,9.1,29.8,6.0,3.5,4.7,00000
69,91.0,12.0,037,02,01,  Kandi Para,1134,8.6,10.4,9.3,7.3,10.0,11.7,30.4,6.4,2.2,3.7,00000
69,91.0,12.0,037,03,01,  Fatha Para,998,8.2,11.7,9.6,8.5,9.9,10.1,26.4,8.0,2.8,4.7,00000
69,91.0,12.0,173,01,01,  Bildaha,3326,10.7,12.6,10.0,7.9,8.3,9.7,26.7,6.9,2.7,4.5,00000
69,91.0,12.0,173,02,01,  Krishannagar,2448,10.3,12.2,10.5,7.4,7.6,9.9,26.0,7.8,3.8,4.6,00000
69,91.0,12.0,173,03,01,  Anandanagar,1650,12.3,13.9,11.1,7.5,9.9,9.6,23.3,6.0,2.4,4.0,00000
69,91.0,12.0,298,01,01,  Chamari,431,10.2,12.3,9.3,7.0,8.8,10.7,31.1,6.0,1.2,3.5,00000
69,91.0,12.0,298,02,01,  Sonaghati,1091,9.9,10.4,10.6,9.8,9.3,10.7,26.1,5.8,2.7,4.7,00000
69,91.0,12.0,298,03,01,  Kalinagar,712,12.1,12.4,10.0,7.2,12.2,11.1,23.5,5.6,2.5,3.5,00000
69,91.0,12.0,298,04,01,  Holaigari,635,10.1,12.9,9.1,7.7,9.4,10.1,29.1,5.5,1.4,4.6,00000
69,91.0,12.0,298,05,01,  Chamari Bagchi Para,853,8.4,12.2,10.6,8.2,7.5,9.5,30.0,7.9,2.5,3.3,00000
69,91.0,12.0,616,01,01,  Gutia Mahishmari,1833,11.2,12.7,11.7,7.7,8.1,9.1,26.6,6.0,2.3,4.6,00000
69,91.0,12.0,616,02,01,  Mahishmari,4009,11.5,12.4,10.3,7.8,8.2,9.8,26.1,6.6,3.0,4.3,00000
69,91.0,12.0,616,03,01,  Dari Mahismari,832,10.9,12.9,10.0,7.8,7.0,9.1,26.2,7.6,2.2,6.4,00000
69,91.0,12.0,616,04,01,  Gutia,2003,10.0,11.9,11.6,8.8,8.6,8.4,26.7,6.0,2.6,5.4,00000
69,91.0,12.0,912,01,01,  Gayan Para,404,10.4,12.6,8.4,6.7,11.1,10.6,25.2,7.4,2.5,5.0,00000
69,91.0,12.0,912,02,01,  Kandi Para,973,10.7,12.6,10.9,5.1,8.8,11.6,28.4,5.3,2.3,4.2,00000
69,91.0,12.0,912,03,01,  Madhyapara,594,12.5,12.3,9.9,4.2,9.9,12.5,23.7,6.7,3.9,4.4,00000
69,91.0,12.0,912,04,01,  Natun Para,176,10.2,14.2,11.9,6.8,8.5,7.4,23.9,8.5,2.8,5.7,00000
69,91.0,12.0,912,05,01,  Uttarpara,921,11.4,11.8,10.7,5.9,10.4,10.9,26.3,5.3,2.9,4.3,00000
69,91.0,15.0,113,01,01,  Barabaria,1540,8.6,12.1,10.5,7.3,8.8,11.4,27.1,6.6,3.0,4.7,00000
69,91.0,15.0,113,02,01,  Ramnagar,1147,10.2,13.3,12.0,7.8,8.4,11.0,24.1,6.2,2.4,4.7,00000
69,91.0,15.0,113,03,01,  Dhanuria,288,10.4,11.1,12.2,5.2,9.0,10.4,29.2,5.6,2.4,4.5,00000
69,91.0,15.0,155,01,01,  Bhulbaria,1585,7.1,10.3,12.5,9.3,8.2,9.7,25.3,7.7,3.6,6.3,00000
69,91.0,15.0,155,02,01,  Matikata,969,8.7,14.8,10.7,8.5,8.2,8.6,26.6,6.5,3.3,4.2,00000
69,91.0,15.0,209,01,01,  Chhatar Dighi,1379,9.9,11.8,9.2,4.6,9.4,11.2,27.3,8.8,3.3,4.5,00000
69,91.0,15.0,209,02,01,  Radhanagar,505,10.5,14.7,11.7,6.9,7.5,9.5,23.8,7.1,3.4,5.0,00000
69,91.0,15.0,209,03,01,  Anandanagar,360,7.5,18.1,6.9,8.6,7.8,11.1,25.6,6.9,1.1,6.4,00000
69,91.0,15.0,209,04,01,  Kaliganj,1041,9.4,11.0,7.9,7.7,9.5,11.0,29.3,7.4,2.9,3.9,00000
69,91.0,15.0,209,05,01,  Purba Bahadurpur,479,7.7,11.3,14.4,9.4,10.6,9.8,23.4,7.1,2.1,4.2,00000
69,91.0,15.0,494,01,01,  Karachmaria,1334,8.8,11.8,12.7,7.7,8.0,9.6,25.7,7.8,3.0,4.9,00000
69,91.0,15.0,494,02,01,  Paschim Bahadurpur,369,11.7,8.1,9.8,10.0,13.8,11.4,20.6,7.6,3.0,4.1,00000
69,91.0,15.0,494,03,01,  Sreerampur,278,8.3,12.6,9.7,10.1,13.3,14.4,21.6,5.0,1.8,3.2,00000
