ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
77,90,67,XXX,XX,XX,   Salbahan Union Total,447,394,519,480,97,66,757,1082,13,9,927,1079,00111
77,90,81,XXX,XX,XX,Tentulia Union Total,441,477,524,473,60,59,822,977,9,6,822,1000,00111
77,90,94,XXX,XX,XX,   Tirnaihat Union Total,316,308,488,361,64,36,609,920,12,5,778,905,00111
85,03,01,XXX,XX,XX,  Ward No-01 Total,72,79,95,90,20,14,104,179,4,0,139,189,00111
85,03,02,XXX,XX,XX,  Ward No-02 Total,90,69,60,57,22,30,93,105,6,10,97,140,00111
85,03,03,XXX,XX,XX,  Ward No-03 Total,81,56,45,64,12,21,64,97,5,2,115,138,00111
85,03,04,XXX,XX,XX,  Ward No-04 Total,51,63,53,51,25,27,99,128,6,6,117,143,00111
85,03,05,XXX,XX,XX,  Ward No-05 Total,59,61,78,75,18,13,83,120,4,1,134,165,00111
85,03,06,XXX,XX,XX,  Ward No-06 Total,38,45,58,57,12,4,65,110,4,0,113,127,00111
85,03,07,XXX,XX,XX,  Ward No-07 Total,129,90,70,73,53,43,70,129,17,4,137,201,00111
85,03,08,XXX,XX,XX,  Ward No-08 Total,113,43,49,42,19,10,59,112,0,0,104,111,00111
85,03,09,XXX,XX,XX,  Ward No-09 Total,28,36,60,42,14,11,80,114,2,0,84,89,00111
85,03,16,XXX,XX,XX,  Kalu Para Union Total,235,186,491,417,70,18,561,965,12,3,833,1097,00111
85,03,18,XXX,XX,XX,  Bishnupur Union Total,557,402,634,577,131,45,719,1232,28,6,1146,1461,00111
85,03,25,XXX,XX,XX,  Damodarpur Union Total,383,410,782,642,70,31,924,1327,16,4,1178,1412,00111
85,03,31,XXX,XX,XX,  '  Gopalpur' Union Total,449,411,635,580,93,63,882,1463,24,7,1262,1389,00111
85,03,37,XXX,XX,XX,  Gopinathpur Union Total,507,454,418,447,106,48,592,1101,29,3,943,1290,00111
85,03,63,XXX,XX,XX,  Kutubpur Union Total,305,274,513,513,79,27,657,1109,18,5,980,1210,00111
85,03,69,XXX,XX,XX,  Lohani Para Union Total,433,341,438,449,110,35,679,1069,26,2,977,1221,00111
85,03,75,XXX,XX,XX,  Madhupur Union Total,445,343,721,602,96,38,837,1482,28,7,1268,1592,00111
85,03,82,XXX,XX,XX,  Radhanagar Union Total,389,402,492,375,82,47,598,1050,27,2,870,1215,00111
85,03,88,XXX,XX,XX,  Ramnathpur Union Total,593,549,599,524,120,66,731,1323,31,5,1172,1499,00111
85,27,16,XXX,XX,XX,  Alam Biditar Union Total,613,472,681,781,124,71,999,1660,32,8,1293,1758,00111
85,27,19,XXX,XX,XX,  Barabil Union Total,846,720,776,742,264,125,1103,1899,48,16,1539,2115,00111
85,27,21,XXX,XX,XX,  Betgari Union Total,527,407,462,424,124,87,635,1073,33,13,928,1349,00111
85,27,31,XXX,XX,XX,Gangachara Union Total,987,910,842,696,306,168,1133,1743,71,28,1701,2089,00111
85,27,42,XXX,XX,XX,  Gajaghanta Union Total,587,585,626,709,148,111,762,1452,27,10,1180,1590,00111
85,27,52,XXX,XX,XX,  Khaleya Union Total,552,499,502,520,157,89,730,1203,36,14,1060,1444,00111
85,27,63,XXX,XX,XX,  Kolkanda Union Total,572,449,790,539,151,65,900,1226,44,20,1040,1301,00111
85,27,73,XXX,XX,XX,  Lakshmitari Union Total,403,331,653,541,72,29,696,983,14,5,830,1023,00111
85,27,77,XXX,XX,XX,  Nohali Union Total,426,216,559,568,62,24,669,1103,14,4,970,1163,00111
85,27,84,XXX,XX,XX,  Marania Union Total,334,296,740,656,62,44,726,1272,14,5,1081,1281,00111
85,42,01,XXX,XX,XX,  Ward No-01 Total,115,171,220,209,33,58,232,336,11,11,290,317,00111
85,42,02,XXX,XX,XX,  Ward No-02 Total,105,125,147,154,30,28,176,240,7,4,204,272,00111
85,42,03,XXX,XX,XX,  Ward No-03 Total,101,82,152,153,19,25,184,235,9,3,205,280,00111
85,42,04,XXX,XX,XX,  Ward No-04 Total,144,151,155,144,84,46,187,333,20,7,261,320,00111
85,42,05,XXX,XX,XX,  Ward No-05 Total,150,170,263,315,54,37,305,418,19,10,371,430,00111
85,42,06,XXX,XX,XX,  Ward No-06 Total,175,178,206,240,60,40,270,343,14,11,274,382,00111
85,42,07,XXX,XX,XX,  Ward No-07 Total,150,150,205,191,31,23,202,359,13,2,249,348,00111
85,42,08,XXX,XX,XX,  Ward No-08 Total,65,76,176,154,22,20,171,251,12,2,223,313,00111
85,42,09,XXX,XX,XX,  Ward No-09 Total,123,120,183,164,46,27,178,280,6,4,240,351,00111
85,42,23,XXX,XX,XX,  Haragachh Union Total,314,263,618,558,67,23,661,1101,15,2,964,1146,00111
85,42,27,XXX,XX,XX,  Kaunia '  Bala Para' Union Total,801,772,605,728,257,138,1003,1668,52,27,1435,1702,00111
85,42,40,XXX,XX,XX,  Kursha Union Total,941,738,592,633,272,145,1006,1636,49,10,1392,1811,00111
85,42,54,XXX,XX,XX,  Sarai Union Total,430,366,514,489,121,83,777,1045,21,8,945,1150,00111
85,42,67,XXX,XX,XX,  Shahidbagh Union Total,434,329,314,333,135,58,566,894,22,6,699,935,00111
85,42,81,XXX,XX,XX,  Tepa Madhupur Union Total,781,617,583,689,215,118,1022,1803,67,13,1415,1743,00111
85,49,01,XXX,XX,XX,  Ward No-01 Total,755,586,282,254,520,221,597,595,67,33,848,903,00111
85,49,02,XXX,XX,XX,  Ward No-02 Total,1383,964,577,576,685,446,754,1381,138,55,1275,1827,00111
85,49,03,XXX,XX,XX,  Ward No-03 Total,630,669,159,1001,341,327,325,601,92,53,576,885,00111
85,49,04,XXX,XX,XX,  Ward No-04 Total,928,863,263,345,527,808,442,765,134,51,789,1035,00111
85,49,05,XXX,XX,XX,  Ward No-05 Total,688,552,264,289,318,238,392,584,93,54,649,858,00111
85,49,06,XXX,XX,XX,  Ward No-06 Total,535,515,239,276,1034,540,388,511,245,115,644,711,00111
85,49,07,XXX,XX,XX,  Ward No-07 Total,901,543,442,436,746,199,667,1001,157,37,849,1022,00111
85,49,08,XXX,XX,XX,  Ward No-08 Total,1075,544,493,413,374,217,709,876,74,25,961,950,00111
85,49,09,XXX,XX,XX,  Ward No-09 Total,434,413,205,226,210,179,308,449,71,37,501,646,00111
85,49,10,XXX,XX,XX,  Ward No-10 Total,1712,1141,302,303,377,1050,464,731,84,83,701,897,00111
85,49,11,XXX,XX,XX,  Ward No-11 Total,400,419,436,432,195,194,553,729,68,44,706,945,00111
85,49,12,XXX,XX,XX,  Ward No-12 Total,512,629,625,500,510,513,703,908,110,66,878,939,00111
85,49,13,XXX,XX,XX,  Ward No-13 Total,1430,976,618,588,3218,1335,775,1134,528,157,1072,1199,00111
85,49,14,XXX,XX,XX,  Ward No-14 Total,357,346,263,314,151,86,381,637,29,13,617,745,00111
85,49,15,XXX,XX,XX,  Ward No-15 Total,288,283,401,347,81,69,478,653,17,10,551,700,00111
85,49,17,XXX,XX,XX,  Chandanpat Union Total,621,706,839,668,187,92,1041,1704,47,11,1456,1697,00111
85,49,19,XXX,XX,XX,  Darshana Union Total,532,407,563,600,275,102,774,1185,41,8,1106,1234,00111
85,49,23,XXX,XX,XX,  Haridebpur Union Total,814,738,901,867,186,117,1225,2005,25,17,1664,2111,00111
85,49,31,XXX,XX,XX,  Mominpur Union Total,584,477,614,741,167,46,896,1526,43,7,1276,1504,00111
85,49,39,XXX,XX,XX,  Pashuram Union Total,980,1038,951,945,325,195,1398,2024,85,49,1823,2190,00111
85,49,47,XXX,XX,XX,  Rajendrapur Union Total,829,749,825,673,206,158,1033,1687,57,17,1540,1912,00111
85,49,63,XXX,XX,XX,  Sadya Pushkarni Union Total,703,619,983,912,165,109,1363,2185,35,12,1963,2231,00111
85,49,71,XXX,XX,XX,  Satgara Union Total,690,736,971,866,295,189,1172,1649,37,24,1503,1925,00111
85,49,79,XXX,XX,XX,  Tamphat Union Total,1000,854,873,919,739,147,1305,2002,95,25,1676,1975,00111
85,49,87,XXX,XX,XX,  Tapodhan Union Total,955,967,1363,1095,260,142,1766,2529,46,22,2222,2604,00111
85,49,94,XXX,XX,XX,  Uttam Union Total,952,846,907,892,233,129,1261,1958,49,13,1715,2215,00111
85,58,17,XXX,XX,XX,  Balua Masimpur Union Total,357,335,469,387,71,57,569,952,17,8,812,1072,00111
85,58,21,XXX,XX,XX,  Barabala Union Total,387,247,342,394,99,43,451,881,19,6,753,1102,00111
85,58,26,XXX,XX,XX,  Bara Hazratpur Union Total,671,532,577,613,181,86,862,1491,40,11,1360,1662,00111
85,58,32,XXX,XX,XX,  Balarhat Union Total,400,359,300,358,118,71,546,1077,25,4,852,1339,00111
85,58,37,XXX,XX,XX,  Bhangni Union Total,474,361,561,539,113,54,716,1385,19,7,1149,1443,00111
85,58,43,XXX,XX,XX,  Chengmari Union Total,397,390,611,546,88,46,807,1206,17,7,1183,1376,00111
85,58,49,XXX,XX,XX,Durgapur Union Total,1265,1021,1073,939,286,208,1492,2236,58,27,2107,2572,00111
85,58,54,XXX,XX,XX,  Emadpur Union Total,764,545,714,740,142,60,1174,2030,23,3,1594,2183,00111
85,58,60,XXX,XX,XX,  '  Gopalpur' Union Total,336,294,528,445,77,48,606,988,11,5,913,1004,00111
85,58,62,XXX,XX,XX,  Kafrikhal Union Total,612,569,793,748,165,61,1067,1788,30,11,1556,2007,00111
85,58,65,XXX,XX,XX,  Khoragachh Union Total,491,390,513,587,95,69,718,1430,13,6,1138,1474,00111
85,58,67,XXX,XX,XX,  Latifpur Union Total,667,636,852,698,186,131,1028,1524,39,23,1379,1741,00111
85,58,72,XXX,XX,XX,  Milanpur Union Total,353,276,443,382,125,64,569,948,38,11,866,1077,00111
85,58,78,XXX,XX,XX,  Mirzapur Union Total,672,517,606,516,185,95,957,1502,47,13,1272,1687,00111
85,58,83,XXX,XX,XX,  Mayenpur Union Total,403,348,584,588,84,56,778,1272,22,7,1042,1285,00111
85,58,89,XXX,XX,XX,  Pairaband Union Total,570,478,597,711,141,70,942,1506,27,13,1373,1688,00111
85,58,94,XXX,XX,XX,  Rani Pukur Union Total,531,542,541,485,134,87,743,1329,39,11,1214,1494,00111
85,73,17,XXX,XX,XX,  Annadanagar Union Total,600,536,484,511,143,85,809,1525,30,14,1266,1665,00111
85,73,19,XXX,XX,XX,  Chhaola Union Total,666,499,759,902,172,46,1187,2194,55,12,1822,2167,00111
85,73,28,XXX,XX,XX,  Itakumari Union Total,643,556,436,452,157,96,707,1231,31,16,1128,1363,00111
85,73,38,XXX,XX,XX,  Kaikuri Union Total,709,650,454,557,187,94,848,1719,35,15,1380,1910,00111
85,73,47,XXX,XX,XX,  Kalyani Union Total,478,514,600,530,135,85,851,1257,38,11,1129,1315,00111
85,73,57,XXX,XX,XX,  Kandi Union Total,562,436,376,496,135,52,634,1284,40,4,1039,1503,00111
85,73,66,XXX,XX,XX,  '  Parul' Union Total,825,726,825,841,197,114,1247,1994,45,15,1786,2185,00111
85,73,76,XXX,XX,XX,Pirgachha Union Total,1020,1004,846,890,286,170,1399,2247,68,25,1902,2259,00111
85,73,85,XXX,XX,XX,  Tambulpur Union Total,808,579,875,916,131,78,1192,2126,35,9,1587,2149,00111
85,76,16,XXX,XX,XX,  Bara Alampur Union Total,308,273,405,294,58,31,589,936,14,5,857,1071,00111
85,76,22,XXX,XX,XX,  '  Bara Dargah' Union Total,488,414,542,513,112,69,803,1291,35,8,1160,1326,00111
85,76,28,XXX,XX,XX,  Bhendabari Union Total,350,436,486,414,112,70,577,866,17,9,788,909,00111
85,76,35,XXX,XX,XX,  Chaitrakul Union Total,415,406,457,449,81,43,705,938,12,9,892,1060,00111
85,76,41,XXX,XX,XX,  Chatra Union Total,507,386,491,469,117,54,845,1262,33,2,1136,1369,00111
85,76,47,XXX,XX,XX,  Kabilpur Union Total,536,392,573,516,100,41,850,1555,20,4,1276,1469,00111
85,76,54,XXX,XX,XX,  Kumedpur Union Total,314,289,480,391,61,54,577,938,13,8,764,1034,00111
85,76,56,XXX,XX,XX,  Madankhali Union Total,395,345,474,388,70,50,653,1018,26,7,873,1118,00111
85,76,58,XXX,XX,XX,  Mithapur Union Total,435,388,645,606,98,76,745,1419,31,12,1235,1426,00111
85,76,63,XXX,XX,XX,  Panchgachha Union Total,401,344,306,374,108,60,586,1158,23,5,953,1436,00111
85,76,69,XXX,XX,XX,Pirganj Union Total,845,683,706,628,182,144,876,1485,60,28,1394,1775,00111
85,76,75,XXX,XX,XX,Roypur Union Total,475,383,471,390,119,59,617,1002,31,13,870,1147,00111
85,76,82,XXX,XX,XX,  Ramnathpur Union Total,682,446,661,762,197,77,1073,1928,41,8,1709,1825,00111
85,76,88,XXX,XX,XX,  Shanerhat Union Total,368,334,467,446,78,40,685,1109,21,8,962,1269,00111
85,76,95,XXX,XX,XX,  Tukuria Union Total,292,251,350,326,76,35,458,878,18,6,814,1072,00111
85,92,25,XXX,XX,XX,  Alampur Union Total,469,380,637,508,113,54,781,1081,26,6,953,1178,00111
85,92,47,XXX,XX,XX,  Ekarchali Union Total,610,545,652,445,150,79,771,1217,36,12,1057,1335,00111
85,92,63,XXX,XX,XX,  Hariarkuti Union Total,588,587,914,711,118,59,1026,1552,37,8,1407,1650,00111
85,92,71,XXX,XX,XX,Kursha Union Total,588,583,742,609,179,110,941,1471,44,21,1266,1482,00111
85,92,79,XXX,XX,XX,  Sayar Union Total,414,373,560,547,96,60,750,1140,17,2,995,1243,00111
49,06,13,XXX,XX,XX,  Andhari Jhar Union Total,443,276,419,504,92,38,622,1248,27,5,971,1361,00111
49,06,19,XXX,XX,XX,Bhurungamari Union Total,1057,845,1147,1166,288,178,1822,2443,84,27,2020,2418,00111
49,06,28,XXX,XX,XX,  Boldia Union Total,446,311,389,476,69,46,618,1310,10,5,957,1387,00111
49,06,38,XXX,XX,XX,  Bangasonahat Union Total,381,225,367,512,80,35,515,1057,9,6,809,1099,00111
49,06,47,XXX,XX,XX,  Char '  Bhurungamari Union' Total,213,144,281,361,37,18,413,785,14,5,641,805,00111
49,06,57,XXX,XX,XX,  Joymanirhat Union Total,336,242,299,383,71,44,466,858,9,2,653,870,00111
49,06,66,XXX,XX,XX,  Paiker Chhara Union Total,434,293,547,617,87,32,711,1344,12,4,1034,1350,00111
49,06,76,XXX,XX,XX,  Pathardubi Union Total,460,310,373,453,82,35,608,1167,13,4,860,1110,00111
49,06,85,XXX,XX,XX,  Shilkhuri Union Total,387,223,399,531,77,34,663,1225,15,2,963,1173,00111
49,06,95,XXX,XX,XX,  Tilai Union Total,292,179,286,357,61,26,436,854,7,1,603,888,00111
49,08,19,XXX,XX,XX,Char Rajibpur Union Total,816,538,610,605,155,47,792,1587,29,7,1186,1876,00111
49,08,57,XXX,XX,XX,  Kodailkati Union Total,287,226,217,280,30,18,337,707,7,1,425,746,00111
49,08,76,XXX,XX,XX,  Mohanganj Union Total,371,286,385,502,47,28,529,1138,8,5,762,1297,00111
49,09,11,XXX,XX,XX,  Ashtamir Char Union Total,223,112,348,370,23,13,503,916,5,1,732,929,00111
49,09,23,XXX,XX,XX,  Chilmari Union Total,51,38,161,195,11,5,229,367,0,0,346,377,00111
49,09,47,XXX,XX,XX,  Nayerhat Union Total,129,72,175,183,21,9,200,478,2,0,369,619,00111
49,09,59,XXX,XX,XX,Ramna Union Total,542,410,499,766,119,81,654,1397,19,12,973,1466,00111
49,09,71,XXX,XX,XX,  Raniganj Union Total,491,277,349,507,85,26,403,986,16,1,708,1145,00111
49,09,83,XXX,XX,XX,Thanahat Union Total,950,739,584,748,256,131,907,1798,56,17,1423,1921,00111
49,18,13,XXX,XX,XX,  Bara Bhita Union Total,629,442,375,521,154,75,751,1318,19,8,1047,1531,00111
49,18,27,XXX,XX,XX,  Bhanagmore Union Total,641,360,511,670,163,69,836,1370,31,9,1116,1514,00111
49,18,40,XXX,XX,XX,Phulbari Union Total,766,653,539,690,180,113,876,1591,28,6,1321,1688,00111
49,18,54,XXX,XX,XX,  Kashipur Union Total,805,478,479,653,216,85,783,1599,38,6,1295,1646,00111
49,18,67,XXX,XX,XX,  Naodanga Union Total,454,318,362,454,107,49,612,1252,19,9,944,1162,00111
49,18,81,XXX,XX,XX,  Shimulbari Union Total,354,276,248,345,91,52,477,849,18,7,628,919,00111
49,52,01,XXX,XX,XX,  Ward No-01 Total,142,152,289,345,21,22,333,476,6,3,360,444,00111
49,52,02,XXX,XX,XX,  Ward No-02 Total,143,166,137,148,70,56,187,285,18,6,278,326,00111
49,52,03,XXX,XX,XX,  Ward No-03 Total,147,191,140,95,123,63,161,240,15,14,262,301,00111
49,52,04,XXX,XX,XX,  Ward No-04 Total,268,284,301,339,118,65,358,589,31,5,453,603,00111
49,52,05,XXX,XX,XX,  Ward No-05 Total,301,395,174,203,128,60,254,361,28,6,400,403,00111
49,52,06,XXX,XX,XX,  Ward No-06 Total,131,127,247,259,31,9,283,465,6,2,352,427,00111
49,52,07,XXX,XX,XX,  Ward No-07 Total,477,370,154,177,548,346,292,421,88,25,407,472,00111
49,52,08,XXX,XX,XX,  Ward No-08 Total,525,301,171,212,276,87,292,448,37,5,407,480,00111
49,52,09,XXX,XX,XX,  Ward No-09 Total,404,239,125,161,178,74,225,369,51,17,406,451,00111
49,52,17,XXX,XX,XX,Belgachha Union Total,697,625,438,449,240,121,679,1133,59,16,1058,1426,00111
49,52,19,XXX,XX,XX,  Bhogdanga Union Total,852,458,867,1166,188,51,1316,2406,33,7,1671,2384,00111
49,52,28,XXX,XX,XX,  Ghogadaha Union Total,475,265,552,635,84,27,773,1390,11,1,999,1398,00111
49,52,38,XXX,XX,XX,  Holokhana Union Total,492,343,823,760,101,30,1015,1563,18,2,1325,1655,00111
49,52,47,XXX,XX,XX,  Jatrapur Union Total,243,114,485,560,38,7,527,1114,9,1,756,1066,00111
49,52,57,XXX,XX,XX,  '  Kanthalbari' Union Total,696,564,573,599,212,122,941,1428,56,12,1207,1631,00111
49,52,76,XXX,XX,XX,  Mogalbachha Union Total,347,268,335,440,78,29,495,1161,11,4,709,1086,00111
49,52,85,XXX,XX,XX,  Punchgachhi Union Total,505,276,549,751,86,22,672,1406,16,5,845,1390,00111
49,61,01,XXX,XX,XX,  Ward No-01 Total,99,68,131,120,27,5,147,281,6,1,233,281,00111
49,61,02,XXX,XX,XX,  Ward No-02 Total,186,103,201,256,33,8,296,395,9,1,378,423,00111
49,61,03,XXX,XX,XX,  Ward No-03 Total,119,107,105,156,34,17,167,309,6,3,245,261,00111
49,61,04,XXX,XX,XX,  Ward No-04 Total,281,300,308,317,64,43,369,532,12,6,470,560,00111
49,61,05,XXX,XX,XX,  Ward No-05 Total,343,223,195,229,74,48,256,429,20,2,394,441,00111
49,61,06,XXX,XX,XX,  Ward No-06 Total,173,141,178,220,55,20,254,418,11,2,332,398,00111
49,61,07,XXX,XX,XX,  Ward No-07 Total,105,81,136,152,19,10,154,249,0,0,219,318,00111
49,61,08,XXX,XX,XX,  Ward No-08 Total,108,65,120,167,23,12,168,274,3,1,218,253,00111
49,61,09,XXX,XX,XX,  Ward No-09 Total,78,62,90,109,10,8,134,234,7,1,172,171,00111
49,61,11,XXX,XX,XX,  Ballabher Khas Union Total,327,168,533,809,45,16,722,1388,9,5,918,1405,00111
49,61,12,XXX,XX,XX,  Bamandanga Union Total,290,188,350,540,46,16,521,998,6,1,805,999,00111
49,61,18,XXX,XX,XX,  Berubari Union Total,316,260,446,584,67,33,570,1181,14,3,827,1160,00111
49,61,25,XXX,XX,XX,  Bhitarband Union Total,498,300,409,472,105,55,595,1180,31,7,849,1223,00111
49,61,31,XXX,XX,XX,  Hasnabad Union Total,489,240,440,524,108,26,607,1089,31,1,814,1103,00111
49,61,37,XXX,XX,XX,  Kachakata Union Total,212,127,260,522,60,13,470,1129,0,0,689,1181,00111
49,61,44,XXX,XX,XX,  Kaliganj Union Total,340,171,361,447,59,17,413,1061,13,0,620,1013,00111
49,61,50,XXX,XX,XX,  Kedar Union Total,452,278,845,716,114,17,975,1580,15,2,1366,1645,00111
49,61,63,XXX,XX,XX,  Narayanpur Union Total,198,79,624,884,35,2,712,1402,7,2,1172,1302,00111
49,61,69,XXX,XX,XX,  Newashi Union Total,554,365,396,498,112,52,575,1131,33,4,919,1290,00111
49,61,75,XXX,XX,XX,  Noonkhawa Union Total,146,59,309,375,26,5,339,730,3,0,503,699,00111
49,61,82,XXX,XX,XX,  Royganj Union Total,430,327,427,568,118,43,662,1199,15,4,913,1276,00111
49,61,88,XXX,XX,XX,  Ramkhana Union Total,582,324,537,600,115,38,680,1442,15,6,1200,1601,00111
49,61,94,XXX,XX,XX,  Santoshpur Union Total,690,406,565,698,148,50,828,1584,24,10,1349,1808,00111
49,77,10,XXX,XX,XX,  Bidyananda Union Total,343,269,253,360,93,29,418,842,18,9,635,937,00111
49,77,21,XXX,XX,XX,Chakirpashar Union Total,683,594,415,506,266,139,693,1322,57,15,1168,1612,00111
49,77,31,XXX,XX,XX,  Chhinai Union Total,561,471,448,444,157,106,678,1343,29,12,1124,1634,00111
49,77,42,XXX,XX,XX,  Gharialdanga Union Total,749,519,458,490,205,104,699,1271,70,11,1089,1457,00111
49,77,52,XXX,XX,XX,  Nazimkhan Union Total,473,374,175,338,86,37,373,804,25,4,603,1129,00111
49,77,73,XXX,XX,XX,Rajarhat Union Total,866,672,425,605,256,99,831,1559,38,13,1239,1729,00111
49,77,84,XXX,XX,XX,  Omar Majid Union Total,705,592,308,415,195,93,518,1278,46,12,944,1521,00111
49,79,11,XXX,XX,XX,  Bandaber Union Total,1133,725,995,967,245,104,1355,2489,59,39,1956,2826,00111
49,79,23,XXX,XX,XX,  Dantbhanga Union Total,813,523,753,766,157,58,960,1634,31,11,1226,1899,00111
49,79,35,XXX,XX,XX,  Jadur Char Union Total,675,568,692,567,138,75,809,1606,19,10,1246,1694,00111
49,79,71,XXX,XX,XX,Raumari Union Total,1019,713,1097,1182,148,81,1339,2289,35,19,1668,2432,00111
49,79,83,XXX,XX,XX,  Saulmari Union Total,609,420,511,574,108,48,728,1239,21,7,922,1345,00111
49,94,01,XXX,XX,XX,  Ward No-01 Total,120,77,39,72,32,15,106,257,4,1,129,247,00111
49,94,02,XXX,XX,XX,  Ward No-02 Total,99,67,34,40,31,15,84,222,4,1,142,210,00111
49,94,03,XXX,XX,XX,  Ward No-03 Total,99,92,80,97,28,9,134,251,5,1,213,281,00111
49,94,04,XXX,XX,XX,  Ward No-04 Total,111,86,49,77,24,5,79,179,3,2,140,229,00111
49,94,05,XXX,XX,XX,  Ward No-05 Total,105,76,98,104,40,14,128,240,7,1,228,269,00111
49,94,06,XXX,XX,XX,  Ward No-06 Total,201,189,97,110,67,63,183,248,16,11,259,333,00111
49,94,07,XXX,XX,XX,  Ward No-07 Total,219,140,130,138,42,26,198,339,4,2,269,439,00111
49,94,08,XXX,XX,XX,  Ward No-08 Total,89,77,77,88,20,18,99,214,2,1,169,231,00111
49,94,09,XXX,XX,XX,  Ward No-09 Total,49,36,43,52,11,8,74,137,2,0,83,116,00111
49,94,14,XXX,XX,XX,  Begumganj Union Total,234,76,440,402,33,5,532,885,10,1,729,815,00111
49,94,16,XXX,XX,XX,  Bazra Union Total,656,449,336,469,169,76,575,1548,29,11,1130,1634,00111
49,94,22,XXX,XX,XX,  Buraburi Union Total,516,291,671,720,130,52,989,1637,32,3,1274,1804,00111
49,94,33,XXX,XX,XX,  Daldalia Union Total,470,400,248,327,96,55,398,1053,30,7,719,1296,00111
49,94,39,XXX,XX,XX,  Dhamserni Union Total,434,275,277,430,96,27,537,1121,11,2,702,1175,00111
49,94,44,XXX,XX,XX,  Dharanibari Union Total,653,426,308,450,131,65,618,1517,26,7,966,1499,00111
49,94,50,XXX,XX,XX,  Durgapur Union Total,811,566,431,651,195,79,823,1720,46,9,1177,1730,00111
49,94,55,XXX,XX,XX,  Gunaigachh Union Total,711,572,302,461,173,97,574,1295,45,12,863,1437,00111
49,94,61,XXX,XX,XX,  Hatia Union Total,576,297,431,659,101,23,726,1436,12,3,1045,1598,00111
49,94,72,XXX,XX,XX,  Pandul Union Total,607,422,266,371,130,48,449,1141,35,4,763,1234,00111
49,94,75,XXX,XX,XX,  Saheber Alga Union Total,227,133,431,449,52,13,423,931,11,4,837,983,00111
49,94,78,XXX,XX,XX,  Tabakpur Union Total,862,543,467,534,197,72,756,1645,36,11,1294,2018,00111
49,94,83,XXX,XX,XX,  Thetroy Union Total,411,369,319,454,117,45,475,1194,30,4,818,1285,00111
32,21,11,XXX,XX,XX, Erendabari Union Total,383,211,572,627,63,20,798,1629,17,5,1265,1595,00111
32,21,23,XXX,XX,XX, Fazlupur Union Total,215,68,553,703,47,6,715,1278,4,0,1072,1170,00111
32,21,35,XXX,XX,XX, Fulchhari Union Total,276,93,718,662,36,2,769,1314,1,1,1087,1245,00111
32,21,47,XXX,XX,XX,Gazaria Union Total,284,216,485,397,57,25,647,987,7,2,774,962,00111
32,21,59,XXX,XX,XX, Kanchi Para Union Total,533,423,535,581,154,91,733,1391,28,6,1052,1353,00111
32,21,71,XXX,XX,XX, Udakhali Union Total,510,447,481,489,122,50,677,1210,25,3,942,1291,00111
32,21,83,XXX,XX,XX, Uria Union Total,307,162,366,366,56,8,468,872,11,0,666,932,00111
32,24,01,XXX,XX,XX,  Ward No-01 Total,159,166,157,166,87,70,245,296,28,8,270,373,00111
32,24,02,XXX,XX,XX,  Ward No-02 Total,264,183,108,155,122,77,191,242,39,14,276,362,00111
32,24,03,XXX,XX,XX,  Ward No-03 Total,275,254,147,178,98,68,229,333,27,13,333,452,00111
32,24,04,XXX,XX,XX,  Ward No-04 Total,502,532,122,153,500,384,220,439,129,29,366,515,00111
32,24,05,XXX,XX,XX,  Ward No-05 Total,394,185,94,126,502,70,149,334,55,11,278,325,00111
32,24,06,XXX,XX,XX,  Ward No-06 Total,229,261,67,67,135,79,118,174,11,21,201,272,00111
32,24,07,XXX,XX,XX,  Ward No-07 Total,228,204,132,168,88,89,221,322,45,18,295,417,00111
32,24,08,XXX,XX,XX,  Ward No-08 Total,104,105,78,96,36,53,125,196,14,10,185,258,00111
32,24,09,XXX,XX,XX,  Ward No-09 Total,133,156,164,174,49,44,207,353,9,12,280,355,00111
32,24,12,XXX,XX,XX, Badiakhali Union Total,516,449,573,674,115,65,810,1379,26,12,1075,1517,00111
32,24,14,XXX,XX,XX,Ballamjhar Union Total,729,721,1020,1154,187,89,1517,2402,42,13,2022,2467,00111
32,24,21,XXX,XX,XX,Boali Union Total,558,518,758,748,147,85,975,1795,38,14,1414,1810,00111
32,24,36,XXX,XX,XX, Ghagoa Union Total,312,224,440,531,76,31,621,1046,14,6,833,1217,00111
32,24,43,XXX,XX,XX, Gidari Union Total,368,333,518,640,88,41,677,1408,18,6,1001,1669,00111
32,24,51,XXX,XX,XX, Kamarjani Union Total,138,105,312,320,26,17,355,731,1,1,574,726,00111
32,24,58,XXX,XX,XX,Kholahati Union Total,783,618,1154,1045,197,96,1298,2073,45,20,1745,2138,00111
32,24,65,XXX,XX,XX,  Kuptala Union Total,567,424,587,588,135,81,703,1422,38,3,1057,1465,00111
32,24,73,XXX,XX,XX,  Lakshmipur Union Total,547,488,593,657,178,95,868,1528,47,21,1252,1618,00111
