ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
90,18,XX,XXX,XX,XX,Bishwambarpur Upazila Total,427,479,8696,8249,9469,9606,4564,3707,4317,5130,2924,1763,01111
90,23,XX,XXX,XX,XX,Chhatak Upazila Total,1402,1327,17635,16937,23837,23345,8337,7217,13227,13533,6664,5504,01111
90,27,XX,XXX,XX,XX,Dakshin Sunamganj Upazila Total,343,374,9363,8923,10576,10362,4481,3977,5011,5438,3458,2724,01111
90,29,XX,XXX,XX,XX,Derai Upazila Total,810,836,12097,11248,11991,11880,6349,5303,5801,6045,4374,3446,01111
90,32,XX,XXX,XX,XX,Dharampasha Upazila Total,404,394,11284,10981,10823,10968,7258,6321,4953,5476,4736,3383,01111
90,33,XX,XXX,XX,XX,Dowarabazar Upazila Total,818,896,11354,10860,14630,14252,5403,4543,6706,7249,4245,3193,01111
90,47,XX,XXX,XX,XX,Jagannathpur Upazila Total,1077,1063,10902,10582,15001,14376,5414,4894,8724,8692,4107,3576,01111
90,50,XX,XXX,XX,XX,Jamalganj Upazila Total,460,520,8650,7991,8377,8478,5062,4361,3996,4354,3522,2495,01111
90,86,XX,XXX,XX,XX,Sulla Upazila Total,215,284,5577,5371,4861,4824,3450,3040,2237,2399,2211,1815,01111
90,89,XX,XXX,XX,XX,Sunamganj Sadar Upazila Total,1069,1158,12739,12051,16468,16440,6390,5357,8716,9199,4773,3795,01111
90,92,XX,XXX,XX,XX,Tahirpur Upazila Total,463,461,12634,12196,11949,11891,6899,5982,5075,5539,4451,3068,01111
36,02,XX,XXX,XX,XX,Ajmiriganj Upazila Total,184,149,6026,5683,5865,5786,3253,2767,2652,2753,2181,1672,01111
36,05,XX,XXX,XX,XX,Bahubal Upazila Total,436,533,9809,9243,11080,10692,4837,4006,5270,5646,3304,2419,01111
36,11,XX,XXX,XX,XX,Baniachong Upazila Total,1149,1002,16266,15694,18060,17795,9523,7930,8001,9044,6440,5038,01111
36,26,XX,XXX,XX,XX,Chunarughat Upazila Total,829,782,12847,12302,17412,16603,6078,5449,8994,9836,4589,3629,01111
36,44,XX,XXX,XX,XX,Habiganj Sadar Upazila Total,1301,1305,12997,12496,18855,18193,5984,5224,9975,10733,4315,3359,01111
36,68,XX,XXX,XX,XX,Lakhai Upazila Total,232,244,8147,7846,8367,8678,4182,3648,3596,4242,2671,2260,01111
36,71,XX,XXX,XX,XX,Madhabpur Upazila Total,1154,1071,13851,13478,18860,18269,6335,5307,8962,9838,4640,3902,01111
36,77,XX,XXX,XX,XX,Nabiganj Upazila Total,1084,1099,15111,14411,19835,19556,7331,6239,10035,10522,5590,4270,01111
91,08,XX,XXX,XX,XX,Balaganj Upazila Total,1485,1658,11977,11454,19050,18721,4540,3755,11172,11852,4439,3676,01111
91,17,XX,XXX,XX,XX,Beani Bazar Upazila Total,900,1021,9113,8811,15106,14220,3249,2945,9678,9906,2721,2187,01111
91,20,XX,XXX,XX,XX,Bishwanath Upazila Total,890,667,9266,8949,13482,13059,3835,3316,8813,8742,3199,2639,01111
91,27,XX,XXX,XX,XX,Companiganj Upazila Total,670,642,9810,9242,10455,10163,5465,4652,4238,4407,4093,3322,01111
91,31,XX,XXX,XX,XX,Dakshin Surma Upazila Total,1367,1316,8631,8183,14347,13719,3111,2826,9471,9825,2821,2216,01111
91,35,XX,XXX,XX,XX,Fenchuganj Upazila Total,334,361,3959,3913,5978,5847,1682,1477,3703,4100,1358,1018,01111
91,38,XX,XXX,XX,XX,Golapganj Upazila Total,1430,1357,11336,10486,19399,18361,3888,3435,11840,12754,3853,2676,01111
91,41,XX,XXX,XX,XX,Gowainghat Upazila Total,837,761,14998,14215,16831,16943,8629,7810,8687,9154,5518,4541,01111
91,53,XX,XXX,XX,XX,Jaintiapur Upazila Total,816,728,7703,7482,10219,10009,3586,3110,5265,5448,2856,2222,01111
91,59,XX,XXX,XX,XX,Kanaighat Upazila Total,1599,1471,12031,11727,16539,16662,5988,5341,8712,9555,4119,3323,01111
91,62,XX,XXX,XX,XX,Sylhet Sadar Upazila Total,5192,4764,26155,24627,40267,38497,11660,10522,26794,25216,10750,9661,01111
91,94,XX,XXX,XX,XX,Zakiganj Upazila Total,1083,960,9476,9379,15508,15158,3392,2964,8481,9563,3215,2184,01111
58,14,XX,XXX,XX,XX,Barlekha Upazila Total,1091,1059,10130,9855,15582,15049,4116,3689,9132,10188,3236,2332,01111
58,35,XX,XXX,XX,XX,Juri Upazila Total,573,617,6057,5819,8429,8163,2459,2245,5449,5759,1897,1364,01111
58,56,XX,XXX,XX,XX,Kamalganj Upazila Total,1119,1127,9141,8499,13840,13904,4606,3969,8602,9274,3595,2828,01111
58,65,XX,XXX,XX,XX,Kulaura Upazila Total,1680,1646,13447,13167,20562,20142,6158,5330,12560,13853,4693,3267,01111
58,74,XX,XXX,XX,XX,Maulvibazar Sadar Upazila Total,1216,1234,12379,11868,18419,17557,5417,4694,11144,11093,4704,3849,01111
58,80,XX,XXX,XX,XX,Rajnagar Upazila Total,891,872,9346,8800,13378,13241,3803,3140,7409,8143,3289,2725,01111
58,83,XX,XXX,XX,XX,Sreemangal Upazila Total,1264,1296,10891,10440,15362,14988,6224,5684,9651,9530,4709,4113,01111
