ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
88,78.0,16.0,XXX,XX,03,  Baghbati Union,8287,11.4,14.4,12.2,7.9,9.4,9.0,22.9,5.8,2.3,4.7,00110
88,89.0,XX.0,XXX,XX,03,  Tarash Upazila,8442,8.9,11.3,11.5,9.1,7.9,10.6,27.4,6.4,2.9,3.9,00110
88,89.0,84.0,XXX,XX,03,  Tarash Union,8442,8.9,11.3,11.5,9.1,7.9,10.6,27.4,6.4,2.9,3.9,00110
81,XX.0,XX.0,XXX,XX,03, Rajshahi Zila,23970,8.1,9.8,10.3,8.6,9.6,10.5,28.9,6.7,2.6,4.8,00110
81,12.0,XX.0,XXX,XX,03,  Baghmara Upazila,2315,7.6,8.6,8.9,7.5,10.6,11.1,31.5,5.8,2.7,5.7,00110
81,12.0,50.0,XXX,XX,03,  Ganipur Union,2315,7.6,8.6,8.9,7.5,10.6,11.1,31.5,5.8,2.7,5.7,00110
81,31.0,XX.0,XXX,XX,03,  Durgapur Upazila,1448,7.0,11.3,9.5,7.9,7.0,9.9,31.8,7.3,2.8,5.5,00110
81,31.0,11.0,XXX,XX,03,  Deluabari Union,1448,7.0,11.3,9.5,7.9,7.0,9.9,31.8,7.3,2.8,5.5,00110
81,34.0,XX.0,XXX,XX,03,  Godagari Upazila,4841,9.3,10.9,11.1,9.1,8.5,9.6,26.2,7.2,2.8,5.2,00110
81,34.0,57.0,XXX,XX,03,  Matikata Union,4841,9.3,10.9,11.1,9.1,8.5,9.6,26.2,7.2,2.8,5.2,00110
81,53.0,XX.0,XXX,XX,03,  Mohanpur Upazila,10215,8.2,9.3,10.2,8.8,9.9,10.9,29.5,6.5,2.4,4.2,00110
81,53.0,13.0,XXX,XX,03,  Bakshimail Union,9266,8.1,9.4,10.0,9.0,9.8,10.8,29.9,6.5,2.4,4.2,00110
81,53.0,81.0,XXX,XX,03,  Royghati Union,949,10.0,8.9,11.8,7.1,11.0,11.0,26.0,7.1,2.4,4.8,00110
81,82.0,XX.0,XXX,XX,03,  Puthia Upazila,5151,7.3,9.5,10.8,8.6,10.5,10.6,28.4,6.8,2.5,4.9,00110
81,82.0,13.0,XXX,XX,03,  Baneshwar Union,2854,6.7,7.5,12.0,9.4,11.8,10.5,29.3,6.0,2.7,4.2,00110
81,82.0,81.0,XXX,XX,03,  Silmaria Union,2297,8.0,12.1,9.3,7.7,8.9,10.8,27.3,7.8,2.4,5.8,00110
64,XX.0,XX.0,XXX,XX,03, Naogaon Zila,88342,8.4,10.1,10.8,10.0,9.0,10.0,28.8,6.6,2.4,4.0,00110
64,3.0,XX.0,XXX,XX,03,  Atrai Upazila,13202,8.4,9.7,10.3,9.1,10.0,10.2,28.5,7.1,2.4,4.3,00110
64,3.0,10.0,XXX,XX,03,  Ahsanganj Union,2626,8.4,9.1,11.2,8.8,9.7,8.8,30.0,6.3,2.6,5.1,00110
64,3.0,21.0,XXX,XX,03,  Bhopara Union,4254,8.4,9.1,9.6,8.9,10.9,12.0,26.9,7.5,2.3,4.5,00110
64,3.0,73.0,XXX,XX,03,  Panchupur Union,6322,8.4,10.4,10.4,9.3,9.5,9.6,29.0,7.1,2.4,3.9,00110
64,6.0,XX.0,XXX,XX,03,  Badalgachhi Upazila,6357,8.2,9.9,9.8,9.2,8.0,10.0,30.5,7.8,2.5,4.2,00110
64,6.0,21.0,XXX,XX,03,  Badalgachhi Union,6357,8.2,9.9,9.8,9.2,8.0,10.0,30.5,7.8,2.5,4.2,00110
64,28.0,XX.0,XXX,XX,03,  Dhamoirhat Upazila,2811,8.1,9.2,11.2,8.4,7.5,9.4,32.1,5.8,2.7,5.7,00110
64,28.0,63.0,XXX,XX,03,  Jahanpur Union,2811,8.1,9.2,11.2,8.4,7.5,9.4,32.1,5.8,2.7,5.7,00110
64,47.0,XX.0,XXX,XX,03,  Manda Upazila,12471,7.1,9.7,10.3,10.0,8.6,10.0,29.4,6.8,2.9,5.2,00110
64,47.0,54.0,XXX,XX,03,  Kusumba Union,6860,7.5,10.2,9.7,9.0,8.8,10.1,30.1,6.6,2.8,5.1,00110
64,47.0,67.0,XXX,XX,03,  Manda Union,4381,6.3,8.9,10.8,12.2,8.1,9.6,29.0,6.8,2.8,5.5,00110
64,47.0,88.0,XXX,XX,03,  Prasadpur Union,1230,7.7,9.3,11.7,8.1,8.9,11.0,27.2,7.8,3.2,5.1,00110
64,50.0,XX.0,XXX,XX,03,  Mahadebpur Upazila,15626,7.8,8.8,8.7,10.7,8.2,10.8,31.7,6.6,2.6,4.1,00110
64,50.0,57.0,XXX,XX,03,  Khajur Union,1858,9.3,8.1,8.7,8.9,8.8,13.0,32.7,4.8,2.6,3.1,00110
64,50.0,66.0,XXX,XX,03,  Mahadebpur Union,13768,7.6,8.9,8.7,10.9,8.2,10.5,31.6,6.8,2.6,4.2,00110
64,69.0,XX.0,XXX,XX,03,  Niamatpur Upazila,5953,8.6,10.1,10.1,10.2,8.8,9.8,30.5,6.8,2.2,3.0,00110
64,69.0,52.0,XXX,XX,03,  Niamatpur Union,5953,8.6,10.1,10.1,10.2,8.8,9.8,30.5,6.8,2.2,3.0,00110
64,79.0,XX.0,XXX,XX,03,  Porsha Upazila,12418,10.8,13.0,14.4,9.8,9.8,8.3,23.3,5.4,2.1,3.0,00110
64,79.0,55.0,XXX,XX,03,  Nithpur Union,12418,10.8,13.0,14.4,9.8,9.8,8.3,23.3,5.4,2.1,3.0,00110
64,85.0,XX.0,XXX,XX,03,  Raninagar Upazila,6808,9.2,10.3,10.9,8.3,9.2,10.1,27.4,7.3,2.5,4.8,00110
64,85.0,84.0,XXX,XX,03,  Raninagar Union,6808,9.2,10.3,10.9,8.3,9.2,10.1,27.4,7.3,2.5,4.8,00110
64,86.0,XX.0,XXX,XX,03,  Sapahar Upazila,12696,8.0,9.6,11.2,11.6,9.3,10.6,28.5,5.9,2.1,3.2,00110
64,86.0,71.0,XXX,XX,03,  Sapahar Union,11796,7.9,9.6,11.3,11.9,9.4,10.6,28.5,5.7,2.0,3.2,00110
64,86.0,79.0,XXX,XX,03,  Shiranti Union,900,9.2,10.7,10.9,7.8,8.8,9.9,27.9,9.6,2.3,3.0,00110
70,XX.0,XX.0,XXX,XX,03, Chapai Nawabganj Zila,44549,9.8,11.4,11.9,9.6,9.3,8.8,25.7,6.7,2.6,4.3,00110
70,18.0,XX.0,XXX,XX,03,  Bholahat Upazila,13726,9.3,11.7,11.6,9.4,9.3,9.2,25.9,6.8,2.7,4.1,00110
70,18.0,18.0,XXX,XX,03,  Bholahat Union,13726,9.3,11.7,11.6,9.4,9.3,9.2,25.9,6.8,2.7,4.1,00110
70,37.0,XX.0,XXX,XX,03,  Gomastapur Upazila,23683,10.1,11.4,12.4,9.7,9.2,8.4,25.2,6.6,2.5,4.3,00110
70,37.0,42.0,XXX,XX,03,  Chowdala Union,11480,10.5,11.8,12.8,9.4,9.4,8.6,24.1,6.8,2.4,4.3,00110
70,37.0,52.0,XXX,XX,03,  Gomastapur Union,12203,9.8,11.1,12.0,10.1,9.1,8.2,26.3,6.4,2.7,4.3,00110
70,88.0,XX.0,XXX,XX,03,  Shibganj Upazila,7140,9.5,10.7,11.0,9.3,9.7,9.4,26.9,6.7,2.5,4.3,00110
70,88.0,41.0,XXX,XX,03,  Kansat Union,7140,9.5,10.7,11.0,9.3,9.7,9.4,26.9,6.7,2.5,4.3,00110
38,XX.0,XX.0,XXX,XX,03, Joypurhat Zila,11711,7.8,9.8,9.4,7.3,8.5,10.3,31.1,7.9,2.7,5.0,00110
38,61.0,XX.0,XXX,XX,03,  Khetlal Upazila,11711,7.8,9.8,9.4,7.3,8.5,10.3,31.1,7.9,2.7,5.0,00110
38,61.0,47.0,XXX,XX,03,  Khetlal Union,11711,7.8,9.8,9.4,7.3,8.5,10.3,31.1,7.9,2.7,5.0,00110
13,XX.0,XX.0,XXX,XX,03, Chandpur Zila,26433,10.6,13.2,13.0,9.6,8.2,8.5,21.9,6.1,3.0,5.9,00110
13,22.0,XX.0,XXX,XX,03,  Chandpur Sadar Upazila,12044,11.0,13.5,12.7,9.2,8.4,8.7,21.5,5.9,2.9,6.1,00110
13,22.0,94.0,XXX,XX,03,  Tarpur Chandi Union,12044,11.0,13.5,12.7,9.2,8.4,8.7,21.5,5.9,2.9,6.1,00110
13,47.0,XX.0,XXX,XX,03,  Haim Char Upazila,8847,9.8,13.0,13.3,9.2,7.7,8.4,22.7,6.4,3.5,5.9,00110
13,47.0,23.0,XXX,XX,03,  Dakshin Algi Durgapur Union,8847,9.8,13.0,13.3,9.2,7.7,8.4,22.7,6.4,3.5,5.9,00110
13,49.0,XX.0,XXX,XX,03,  Hajiganj Upazila,5542,10.7,12.9,13.1,10.9,8.7,8.2,21.3,6.3,2.5,5.5,00110
13,49.0,35.0,XXX,XX,03,  Hajiganj Union,5542,10.7,12.9,13.1,10.9,8.7,8.2,21.3,6.3,2.5,5.5,00110
03,XX.0,XX.0,XXX,XX,03, Bandarban Zila,38849,14.3,14.9,12.5,8.9,8.6,9.5,21.3,5.1,2.0,2.9,00110
03,4.0,XX.0,XXX,XX,03,  Alikadam Upazila,13762,13.7,14.9,13.7,9.4,8.9,9.3,20.8,4.6,2.1,2.5,00110
03,4.0,31.0,XXX,XX,03,  Alikadam Union,13762,13.7,14.9,13.7,9.4,8.9,9.3,20.8,4.6,2.1,2.5,00110
03,73.0,XX.0,XXX,XX,03,  Naikhongchhari Upazila,18257,15.9,15.2,12.4,8.7,8.7,9.5,20.6,4.6,1.6,2.7,00110
03,73.0,76.0,XXX,XX,03,  Naikhongchhari Union,18257,15.9,15.2,12.4,8.7,8.7,9.5,20.6,4.6,1.6,2.7,00110
03,89.0,XX.0,XXX,XX,03,  Rowangchhari Upazila,5052,10.0,13.8,10.6,9.2,7.9,9.2,24.7,7.3,3.0,4.3,00110
03,89.0,57.0,XXX,XX,03,  Rowangchhari Union,5052,10.0,13.8,10.6,9.2,7.9,9.2,24.7,7.3,3.0,4.3,00110
03,95.0,XX.0,XXX,XX,03,  Thanchi Upazila,1778,14.8,14.5,9.6,7.6,7.1,10.9,22.9,6.6,2.5,3.4,00110
03,95.0,57.0,XXX,XX,03,  Thanchi Union,1778,14.8,14.5,9.6,7.6,7.1,10.9,22.9,6.6,2.5,3.4,00110
19,XX.0,XX.0,XXX,XX,03, Comilla Zila,132729,11.6,13.8,12.6,9.6,9.2,9.3,21.6,5.5,2.6,4.3,00110
19,15.0,XX.0,XXX,XX,03,  Brahmanpara Upazila,6013,12.8,16.4,13.9,8.5,7.7,7.7,22.3,5.1,2.3,3.2,00110
19,15.0,18.0,XXX,XX,03,  Brahman Para Union,6013,12.8,16.4,13.9,8.5,7.7,7.7,22.3,5.1,2.3,3.2,00110
19,18.0,XX.0,XXX,XX,03,  Burichang Upazila,12776,11.5,14.0,13.3,9.6,9.5,8.9,21.3,5.1,2.6,4.0,00110
19,18.0,31.0,XXX,XX,03,  Burichang Union,12776,11.5,14.0,13.3,9.6,9.5,8.9,21.3,5.1,2.6,4.0,00110
19,27.0,XX.0,XXX,XX,03,  Chandina Upazila,1648,11.4,15.3,12.6,9.1,9.2,7.9,18.8,7.4,3.1,5.2,00110
19,27.0,20.0,XXX,XX,03,  Mahichal Union,1648,11.4,15.3,12.6,9.1,9.2,7.9,18.8,7.4,3.1,5.2,00110
19,33.0,XX.0,XXX,XX,03,  Comilla Sadar Dakshin Upazila,8181,12.0,14.4,14.3,10.2,8.2,8.9,19.5,5.3,2.4,4.8,00110
19,33.0,35.0,XXX,XX,03,  Bijoypur Union,8181,12.0,14.4,14.3,10.2,8.2,8.9,19.5,5.3,2.4,4.8,00110
19,67.0,XX.0,XXX,XX,03,  Comilla Adarsha Sadar Upazila,60587,11.2,13.1,12.0,9.8,9.7,10.1,22.6,5.4,2.3,3.9,00110
19,67.0,68.0,XXX,XX,03,  Kalir Bazar Union,4698,11.6,13.7,13.9,10.4,8.2,8.3,19.5,5.9,2.7,5.8,00110
19,67.0,90.0,XXX,XX,03,  Panchthubi Union,976,9.9,12.0,12.6,12.6,9.1,9.3,18.9,7.0,2.7,5.9,00110
19,67.0,94.0,XXX,XX,03,  Uttar Durgapur Union,54913,11.1,13.1,11.8,9.7,9.9,10.2,23.0,5.3,2.3,3.7,00110
19,74.0,XX.0,XXX,XX,03,  Manoharganj Upazila,1189,11.3,12.4,15.1,11.9,8.6,6.6,20.6,5.4,3.2,5.0,00110
19,74.0,13.0,XXX,XX,03,  Baishgaon Union,1189,11.3,12.4,15.1,11.9,8.6,6.6,20.6,5.4,3.2,5.0,00110
19,75.0,XX.0,XXX,XX,03,  Meghna Upazila,6159,10.8,13.1,12.1,8.4,8.9,9.2,22.6,6.1,3.2,5.6,00110
19,75.0,43.0,XXX,XX,03,  Gobindapur Union,6159,10.8,13.1,12.1,8.4,8.9,9.2,22.6,6.1,3.2,5.6,00110
19,81.0,XX.0,XXX,XX,03,  Muradnagar Upazila,32644,12.2,14.4,12.9,9.8,8.6,8.7,20.2,5.6,2.9,4.6,00110
19,81.0,54.0,XXX,XX,03,  Muradnagar Union,17118,12.3,15.0,13.2,9.8,8.6,8.4,19.7,5.4,3.0,4.6,00110
19,81.0,63.0,XXX,XX,03,  Paschim Nabipur Union,15526,12.1,13.8,12.6,9.8,8.6,9.0,20.7,5.9,2.7,4.6,00110
19,94.0,XX.0,XXX,XX,03,  Titas Upazila,3532,11.4,14.4,11.5,8.2,9.4,8.5,21.1,6.1,3.1,6.2,00110
19,94.0,67.0,XXX,XX,03,  Karikandi Union,3532,11.4,14.4,11.5,8.2,9.4,8.5,21.1,6.1,3.1,6.2,00110
12,XX.0,XX.0,XXX,XX,03, Brahmanbaria Zila,146641,13.2,15.0,12.7,9.4,8.5,8.2,20.9,5.4,2.5,4.2,00110
12,4.0,XX.0,XXX,XX,03,  Banchharampur Upazila,18621,11.5,14.6,12.3,8.8,8.5,8.9,22.4,6.0,2.8,4.3,00110
12,4.0,94.0,XXX,XX,03,  Banchharampur Union,18621,11.5,14.6,12.3,8.8,8.5,8.9,22.4,6.0,2.8,4.3,00110
12,7.0,XX.0,XXX,XX,03,  Bijoynagar Upazila,7619,14.5,14.9,11.8,9.8,8.0,7.7,19.4,5.3,2.4,6.1,00110
12,7.0,32.0,XXX,XX,03,  Chandura Union,5868,15.1,15.1,11.8,9.9,8.0,7.8,19.0,5.1,2.3,6.0,00110
12,7.0,91.0,XXX,XX,03,  Uttar Ichhapur Union,1751,12.5,14.2,11.8,9.7,8.3,7.7,20.7,5.8,2.7,6.7,00110
12,13.0,XX.0,XXX,XX,03,  Brahmanbaria Sadar Upazila,21797,12.8,14.8,13.6,10.1,9.4,8.8,19.4,4.8,2.3,4.0,00110
12,13.0,50.0,XXX,XX,03,  Shuhilpur Union,10287,13.5,14.5,13.6,10.7,9.4,8.5,18.5,4.7,2.5,4.1,00110
12,13.0,93.0,XXX,XX,03,  Uttar Natai Union,11510,12.1,15.1,13.6,9.5,9.4,9.0,20.3,4.9,2.2,4.0,00110
12,33.0,XX.0,XXX,XX,03,  Ashuganj Upazila,36749,13.5,14.5,12.7,9.2,8.8,8.6,22.0,5.3,2.2,3.3,00110
12,33.0,12.0,XXX,XX,03,  Araisidha Union,1035,9.6,12.5,8.6,9.2,12.3,12.0,23.0,4.3,3.0,5.7,00110
12,33.0,14.0,XXX,XX,03,  Ashugang Union,24403,13.0,14.2,13.1,9.3,8.6,8.5,22.9,5.4,2.1,2.9,00110
12,33.0,38.0,XXX,XX,03,  Durgapur Union,11311,14.8,15.2,12.1,9.2,9.0,8.5,19.8,5.0,2.3,4.1,00110
12,90.0,XX.0,XXX,XX,03,  Nasirnagar Upazila,14928,13.0,14.2,11.6,9.6,7.6,8.0,22.7,5.7,2.5,5.1,00110
12,90.0,87.0,XXX,XX,03,  Nasirnagar Union,14928,13.0,14.2,11.6,9.6,7.6,8.0,22.7,5.7,2.5,5.1,00110
12,94.0,XX.0,XXX,XX,03,  Sarail Upazila,46927,13.7,15.8,13.0,9.3,8.1,7.6,19.9,5.4,2.6,4.4,00110
12,94.0,76.0,XXX,XX,03,  Sarail Union,46927,13.7,15.8,13.0,9.3,8.1,7.6,19.9,5.4,2.6,4.4,00110
51,XX.0,XX.0,XXX,XX,03, Lakshmipur Zila,80338,11.2,14.4,13.4,9.9,8.4,8.3,20.9,5.7,2.8,5.0,00110
51,33.0,XX.0,XXX,XX,03,  Kamalnagar Upazila,12747,12.4,16.0,12.7,9.5,8.5,8.6,20.2,5.4,2.2,4.4,00110
51,33.0,47.0,XXX,XX,03,  Char Falcon Union,12747,12.4,16.0,12.7,9.5,8.5,8.6,20.2,5.4,2.2,4.4,00110
51,43.0,XX.0,XXX,XX,03,  Lakshmipur Sadar Upazila,3174,10.7,13.4,12.2,9.9,8.1,7.7,22.4,6.4,3.2,6.0,00110
51,43.0,90.0,XXX,XX,03,  Dakshin Hamchadi Union,3174,10.7,13.4,12.2,9.9,8.1,7.7,22.4,6.4,3.2,6.0,00110
51,58.0,XX.0,XXX,XX,03,  Roypur Upazila,28596,9.8,12.3,13.3,10.7,8.8,7.9,21.3,6.2,3.1,6.6,00110
51,58.0,11.0,XXX,XX,03,  Bamni Union,3274,10.3,12.1,11.7,10.5,9.8,8.7,20.9,6.9,2.7,6.4,00110
51,58.0,59.0,XXX,XX,03,  Keroa Union,24855,9.8,12.3,13.5,10.8,8.7,7.8,21.3,6.1,3.1,6.6,00110
51,58.0,71.0,XXX,XX,03,  Roypur Union,467,9.2,9.9,14.1,7.3,10.3,8.8,25.1,5.8,4.5,5.1,00110
51,73.0,XX.0,XXX,XX,03,  Ramgati Upazila,35821,12.0,15.6,13.7,9.5,8.0,8.5,20.8,5.4,2.7,3.9,00110
51,73.0,13.0,XXX,XX,03,  Bara Kheri Union,15579,11.6,14.8,13.9,9.0,8.4,9.2,21.3,5.2,2.5,4.2,00110
51,73.0,23.0,XXX,XX,03,  Char Alexandar Union,20242,12.3,16.2,13.5,9.9,7.6,8.0,20.4,5.6,2.9,3.7,00110
46,XX.0,XX.0,XXX,XX,03, Khagrachhari Zila,119763,11.1,13.8,12.8,9.2,8.4,9.0,23.6,5.7,2.3,4.1,00110
46,43.0,XX.0,XXX,XX,03,  Dighinala Upazila,15610,9.7,12.5,13.2,9.8,8.1,9.1,25.2,6.0,2.3,4.1,00110
46,43.0,31.0,XXX,XX,03,  Boalkhali Union,15610,9.7,12.5,13.2,9.8,8.1,9.1,25.2,6.0,2.3,4.1,00110
46,49.0,XX.0,XXX,XX,03,  Khagrachhari Sadar Upazila,22156,10.6,14.4,12.2,9.4,7.6,8.9,24.4,5.9,2.4,4.1,00110
46,49.0,25.0,XXX,XX,03,  Golabari Union,10991,11.3,13.8,12.6,9.7,8.5,9.2,23.5,5.3,2.2,3.9,00110
46,49.0,75.0,XXX,XX,03,  Perachhara Union,11165,10.0,15.0,11.8,9.1,6.7,8.6,25.4,6.4,2.6,4.4,00110
46,61.0,XX.0,XXX,XX,03,  Lakshmichhari Upazila,2087,8.5,11.2,11.4,8.3,10.3,11.0,30.8,4.5,1.6,2.6,00110
46,61.0,71.0,XXX,XX,03,  Lakshmichhari Union,2087,8.5,11.2,11.4,8.3,10.3,11.0,30.8,4.5,1.6,2.6,00110
46,65.0,XX.0,XXX,XX,03,  Mahalchhari Upazila,10249,9.0,12.4,11.6,9.5,12.4,10.5,23.7,6.1,2.0,2.9,00110
46,65.0,31.0,XXX,XX,03,  Mahalchhari Union,10249,9.0,12.4,11.6,9.5,12.4,10.5,23.7,6.1,2.0,2.9,00110
46,67.0,XX.0,XXX,XX,03,  Manikchhari Upazila,34776,12.8,15.4,13.6,8.6,7.9,8.4,21.8,5.3,2.3,4.0,00110
46,67.0,63.0,XXX,XX,03,  Manikchhari Union,21598,12.7,15.2,13.1,8.7,7.7,8.8,22.6,5.4,2.2,3.6,00110
46,67.0,87.0,XXX,XX,03,  Tintahari Union,13178,13.0,15.8,14.3,8.6,8.1,7.8,20.4,5.0,2.5,4.6,00110
46,77.0,XX.0,XXX,XX,03,  Panchhari Upazila,22706,9.7,11.7,12.7,9.5,8.5,9.6,25.0,6.2,2.3,4.9,00110
46,77.0,76.0,XXX,XX,03,  Panchhari Union,22706,9.7,11.7,12.7,9.5,8.5,9.6,25.0,6.2,2.3,4.9,00110
46,80.0,XX.0,XXX,XX,03,  Ramgarh Upazila,12179,13.4,15.1,12.8,8.6,7.9,8.4,21.3,5.6,2.4,4.6,00110
46,80.0,76.0,XXX,XX,03,  Ramgarh Union,12179,13.4,15.1,12.8,8.6,7.9,8.4,21.3,5.6,2.4,4.6,00110
22,XX.0,XX.0,XXX,XX,03, Cox's Bazar Zila,206488,12.9,14.8,13.8,10.7,9.6,8.9,19.2,4.7,2.1,3.3,00110
22,24.0,XX.0,XXX,XX,03,  Cox's Bazar Sadar Upazila,56045,13.1,14.6,14.2,11.3,9.9,8.6,18.4,4.6,2.1,3.2,00110
22,24.0,35.0,XXX,XX,03,  Idgaon Union,16980,13.1,15.2,13.8,11.5,9.7,8.8,18.9,4.3,2.0,2.7,00110
22,24.0,42.0,XXX,XX,03,  Islamabad Union,22028,13.2,14.4,14.4,10.9,10.0,8.6,18.2,4.8,2.1,3.4,00110
22,24.0,45.0,XXX,XX,03,  Jalalabad Union,17037,13.1,14.3,14.4,11.6,9.9,8.3,18.2,4.6,2.2,3.5,00110
22,45.0,XX.0,XXX,XX,03,  Kutubdia Upazila,25488,11.7,15.7,13.7,9.7,8.6,8.9,20.7,5.2,2.5,3.3,00110
22,45.0,27.0,XXX,XX,03,  Baraghop Union,25488,11.7,15.7,13.7,9.7,8.6,8.9,20.7,5.2,2.5,3.3,00110
22,56.0,XX.0,XXX,XX,03,  Pekua Upazila,29182,13.6,16.9,14.5,8.9,8.5,9.1,18.9,4.5,1.8,3.3,00110
22,56.0,83.0,XXX,XX,03,  Pekua Union,29182,13.6,16.9,14.5,8.9,8.5,9.1,18.9,4.5,1.8,3.3,00110
22,66.0,XX.0,XXX,XX,03,  Ramu Upazila,42072,11.4,13.0,13.3,11.6,10.4,8.7,20.0,5.5,2.2,3.9,00110
22,66.0,15.0,XXX,XX,03,  Fatekharkul Union,29266,10.6,12.0,12.7,11.7,10.7,9.1,21.5,5.6,2.2,4.0,00110
22,66.0,38.0,XXX,XX,03,  Joarianala Union,12806,13.4,15.2,14.7,11.3,9.6,8.0,16.7,5.1,2.3,3.6,00110
22,90.0,XX.0,XXX,XX,03,  Teknaf Upazila,26384,14.6,15.7,13.2,10.9,10.0,9.6,17.8,4.0,1.7,2.5,00110
22,90.0,63.0,XXX,XX,03,  Teknaf Union,26384,14.6,15.7,13.2,10.9,10.0,9.6,17.8,4.0,1.7,2.5,00110
22,94.0,XX.0,XXX,XX,03,  Ukhia Upazila,27317,13.1,14.1,14.0,11.1,9.2,8.8,19.7,4.7,1.9,3.4,00110
22,94.0,47.0,XXX,XX,03,  Raja Palong Union,27317,13.1,14.1,14.0,11.1,9.2,8.8,19.7,4.7,1.9,3.4,00110
15,XX.0,XX.0,XXX,XX,03, Chittagong Zila,181527,10.5,12.3,12.9,11.0,9.8,8.6,22.0,5.8,2.6,4.5,00110
15,4.0,XX.0,XXX,XX,03,  Anowara Upazila,5466,9.0,10.4,10.4,9.4,8.8,9.0,28.3,6.7,3.2,4.7,00110
15,4.0,15.0,XXX,XX,03,  Anowara Union,5466,9.0,10.4,10.4,9.4,8.8,9.0,28.3,6.7,3.2,4.7,00110
15,12.0,XX.0,XXX,XX,03,  Boalkhali Upazila,51157,9.9,11.2,11.8,11.2,10.9,8.7,22.8,6.3,2.7,4.4,00110
15,12.0,38.0,XXX,XX,03,  Purba Gomdandi Union,28956,10.2,11.5,12.4,11.5,10.9,8.5,22.4,6.1,2.6,3.9,00110
15,12.0,76.0,XXX,XX,03,  Sakpura Union,22201,9.6,10.8,11.1,10.8,10.9,9.0,23.4,6.5,2.8,5.1,00110
15,33.0,XX.0,XXX,XX,03,  Fatikchhari Upazila,41994,10.5,12.5,13.8,11.0,9.2,8.2,21.4,5.8,2.7,4.9,00110
15,33.0,33.0,XXX,XX,03,  Dhurung Union,21020,10.7,12.0,13.8,10.8,9.5,8.7,21.8,5.9,2.5,4.3,00110
15,33.0,76.0,XXX,XX,03,  Rangamatia Union,20974,10.2,13.0,13.9,11.2,8.9,7.7,21.0,5.6,2.9,5.5,00110
15,47.0,XX.0,XXX,XX,03,  Lohagara Upazila,30815,11.4,13.3,13.4,11.5,9.7,9.0,20.5,5.0,2.2,3.9,00110
15,47.0,62.0,XXX,XX,03,  Lohagara Union,30815,11.4,13.3,13.4,11.5,9.7,9.0,20.5,5.0,2.2,3.9,00110
15,53.0,XX.0,XXX,XX,03,  Mirsharai Upazila,3386,12.4,13.1,12.3,9.3,8.4,9.2,21.4,6.0,2.6,5.3,00110
15,53.0,59.0,XXX,XX,03,  Mirsharai Union,3386,12.4,13.1,12.3,9.3,8.4,9.2,21.4,6.0,2.6,5.3,00110
15,70.0,XX.0,XXX,XX,03,  Rangunia Upazila,27744,10.1,12.4,13.5,11.2,9.3,8.5,22.3,5.6,2.6,4.4,00110
15,70.0,34.0,XXX,XX,03,  Mariamnagar Union,2755,9.5,12.0,12.7,12.7,10.6,9.5,21.9,5.2,2.0,4.1,00110
15,70.0,60.0,XXX,XX,03,  Pomara Union,24989,10.2,12.4,13.6,11.1,9.2,8.3,22.3,5.7,2.7,4.5,00110
15,78.0,XX.0,XXX,XX,03,  Sandwip Upazila,11617,11.1,13.2,13.2,10.0,9.8,8.3,20.3,5.6,3.2,5.3,00110
15,78.0,40.0,XXX,XX,03,  Harispur Union,3529,11.0,13.2,13.8,10.5,9.6,7.2,19.7,5.7,3.6,5.7,00110
15,78.0,85.0,XXX,XX,03,  Rahmatpur Union,8088,11.2,13.1,13.0,9.8,9.9,8.8,20.5,5.6,3.1,5.1,00110
15,82.0,XX.0,XXX,XX,03,  Satkania Upazila,9348,11.7,13.5,12.9,10.0,9.4,8.0,22.0,5.9,2.3,4.3,00110
15,82.0,36.0,XXX,XX,03,  Dhemsa Union,9348,11.7,13.5,12.9,10.0,9.4,8.0,22.0,5.9,2.3,4.3,00110
84,XX.0,XX.0,XXX,XX,03, Rangamati Zila,61820,9.2,11.8,12.0,9.9,9.6,9.7,25.8,6.4,2.2,3.5,00110
84,7.0,XX.0,XXX,XX,03,  Baghaichhari Upazila,6068,9.1,12.7,11.7,8.8,7.6,8.9,27.0,7.1,2.2,5.0,00110
84,7.0,59.0,XXX,XX,03,  Marishya Union,4774,8.8,12.0,12.2,8.8,7.5,9.2,26.5,7.1,2.3,5.6,00110
84,7.0,71.0,XXX,XX,03,  Rupakari Union,1294,10.1,15.1,10.0,9.1,8.2,7.6,28.6,7.0,1.6,2.6,00110
84,21.0,XX.0,XXX,XX,03,  Barkal Upazila,1932,6.4,9.0,16.1,10.5,8.4,11.5,27.4,6.0,1.9,2.8,00110
84,21.0,47.0,XXX,XX,03,  Barkal Union,1932,6.4,9.0,16.1,10.5,8.4,11.5,27.4,6.0,1.9,2.8,00110
84,25.0,XX.0,XXX,XX,03,  Kawkhali Upazila,10330,10.2,12.2,11.9,10.4,10.8,10.5,23.9,5.7,1.8,2.7,00110
84,25.0,19.0,XXX,XX,03,  Betbunia Union,10330,10.2,12.2,11.9,10.4,10.8,10.5,23.9,5.7,1.8,2.7,00110
