ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Households-Total,Households-General,Households-Institutional,Households-Others,Population-Both,Population-Male,Population-Female,Sex Ratio,check_var
46,65,31,XXX,XX,03,  Mahalchhari Union,2186,2109,7,70,10249,5526,4723.0,117.0,00110
46,67,63,XXX,XX,03,  Manikchhari Union,4847,4717,5,125,21598,11021,10577.0,104.0,00110
46,67,87,XXX,XX,03,  Tintahari Union,2774,2754,1,19,13178,6477,6701.0,97.0,00110
46,77,76,XXX,XX,03,  Panchhari Union,5172,5147,11,14,22706,11527,11179.0,103.0,00110
46,80,76,XXX,XX,03,  Ramgarh Union,2443,2431,3,9,12179,6132,6047.0,101.0,00110
22,24,35,XXX,XX,03,  Idgaon Union,3068,3065,3,0,16980,8637,8343.0,104.0,00110
22,24,42,XXX,XX,03,  Islamabad Union,3967,3964,1,2,22028,11085,10943.0,101.0,00110
22,24,45,XXX,XX,03,  Jalalabad Union,3051,3048,1,2,17037,8633,8404.0,103.0,00110
22,45,27,XXX,XX,03,  Baraghop Union,4688,4686,0,2,25488,13143,12345.0,106.0,00110
22,56,83,XXX,XX,03,  Pekua Union,5395,5328,8,59,29182,14693,14489.0,101.0,00110
22,66,15,XXX,XX,03,  Fatekharkul Union,5496,5432,10,54,29266,14987,14279.0,105.0,00110
22,66,38,XXX,XX,03,  Joarianala Union,2177,2174,2,1,12806,6384,6422.0,99.0,00110
22,90,63,XXX,XX,03,  Teknaf Union,4663,4639,5,19,26384,13285,13099.0,101.0,00110
22,94,47,XXX,XX,03,  Raja Palong Union,5193,5162,7,24,27317,13883,13434.0,103.0,00110
15,04,15,XXX,XX,03,  Anowara Union,1159,1131,3,25,5466,2843,2623.0,108.0,00110
15,12,38,XXX,XX,03,  Purba Gomdandi Union,5809,5783,6,20,28956,14155,14801.0,96.0,00110
15,12,76,XXX,XX,03,  Sakpura Union,4462,4459,0,3,22201,10768,11433.0,94.0,00110
15,33,33,XXX,XX,03,  Dhurung Union,3989,3969,5,15,21020,10086,10934.0,92.0,00110
15,33,76,XXX,XX,03,  Rangamatia Union,4107,4091,4,12,20974,9802,11172.0,88.0,00110
15,47,62,XXX,XX,03,  Lohagara Union,5980,5787,21,172,30815,15780,15035.0,105.0,00110
15,53,59,XXX,XX,03,  Mirsharai Union,724,724,0,0,3386,1640,1746.0,94.0,00110
15,70,34,XXX,XX,03,  Mariamnagar Union,522,510,2,10,2755,1364,1391.0,98.0,00110
15,70,60,XXX,XX,03,  Pomara Union,4996,4983,3,10,24989,11904,13085.0,91.0,00110
15,78,40,XXX,XX,03,  Harispur Union,871,864,0,7,3529,1647,1882.0,88.0,00110
15,78,85,XXX,XX,03,  Rahmatpur Union,1509,1505,0,4,8088,3743,4345.0,86.0,00110
15,82,36,XXX,XX,03,  Dhemsa Union,1723,1720,2,1,9348,4611,4737.0,97.0,00110
84,07,59,XXX,XX,03,  Marishya Union,1079,1079,0,0,4774,2418,2356.0,103.0,00110
84,07,71,XXX,XX,03,  Rupakari Union,274,270,1,3,1294,665,629.0,106.0,00110
84,21,47,XXX,XX,03,  Barkal Union,377,364,4,9,1932,1184,748.0,158.0,00110
84,25,19,XXX,XX,03,  Betbunia Union,2154,2119,19,16,10330,5620,4710.0,119.0,00110
84,29,23,XXX,XX,03,  Belai Chhari Union,534,466,2,66,2458,1494,964.0,155.0,00110
84,36,57,XXX,XX,03,  Kaptai Union,3061,2897,25,139,14474,8300,6174.0,134.0,00110
84,47,57,XXX,XX,03,  Jurai Chhari Union,1374,1350,0,24,5895,3152,2743.0,115.0,00110
84,58,67,XXX,XX,03,  Langadu Union,2506,2489,3,14,11391,5894,5497.0,107.0,00110
84,75,57,XXX,XX,03,  Naniarchar Union,1347,1331,4,12,6192,3296,2896.0,114.0,00110
84,78,71,XXX,XX,03,  Gainda Union,767,755,6,6,3080,1630,1450.0,112.0,00110
30,14,76,XXX,XX,03,  Pathannagar Union,552,539,11,2,3066,1520,1546.0,98.0,00110
30,25,12,XXX,XX,03,  Daganbhuiyan Union,29,26,0,3,150,76,74.0,103.0,00110
30,25,38,XXX,XX,03,  Jailashkara Union,252,252,0,0,1344,649,695.0,93.0,00110
30,41,67,XXX,XX,03,  Fulgazi Union,892,887,0,5,4453,2179,2274.0,96.0,00110
30,94,66,XXX,XX,03,  Matiganj Union,149,148,1,0,944,520,424.0,123.0,00110
75,07,49,XXX,XX,03,  Narottampur Union,3182,3178,4,0,18273,8722,9551.0,91.0,00110
75,07,52,XXX,XX,03,  Hajipur Union,3573,3569,0,4,19429,9318,10111.0,92.0,00110
75,07,70,XXX,XX,03,  Mir Warishpur Union,2768,2737,21,10,15245,7392,7853.0,94.0,00110
75,36,47,XXX,XX,03,  Harni Union,7535,7492,1,42,36048,17898,18150.0,99.0,00110
75,36,76,XXX,XX,03,  Sonadia Union,1078,1073,0,5,5664,2721,2943.0,92.0,00110
75,80,13,XXX,XX,03,  Arjuntala Union,318,317,0,1,1538,671,867.0,77.0,00110
75,80,57,XXX,XX,03,  Kadra Union,1189,1178,0,11,6204,2829,3375.0,84.0,00110
75,85,36,XXX,XX,03,  Char Jubille Union,1217,1199,2,16,6651,3347,3304.0,101.0,00110
75,87,23,XXX,XX,03,  Ashwadia Union,474,473,1,0,2588,1279,1309.0,98.0,00110
75,87,25,XXX,XX,03,  Binodpur Union,506,505,0,1,2476,1147,1329.0,86.0,00110
75,87,40,XXX,XX,03,  Char Matua Union,203,203,0,0,1022,466,556.0,84.0,00110
75,87,60,XXX,XX,03,  Kadir Hanif Union,2564,2563,1,0,13526,6696,6830.0,98.0,00110
75,87,80,XXX,XX,03,  Noakhali Union,669,668,0,1,3576,1686,1890.0,89.0,00110
29,03,10,XXX,XX,03,  Alfadanga Union,1171,1145,3,23,4671,2267,2404.0,94.0,00110
29,03,31,XXX,XX,03,  Buraich Union,518,502,1,15,2234,1111,1123.0,99.0,00110
29,10,13,XXX,XX,03,  Algi Union,1431,1430,1,0,6890,3315,3575.0,93.0,00110
29,10,25,XXX,XX,03,  Chumordi Union,1233,1233,0,0,5439,2568,2871.0,89.0,00110
29,21,19,XXX,XX,03,  Char Bhadrasan Union,5245,5236,4,5,22882,10750,12132.0,89.0,00110
29,47,15,XXX,XX,03,  Ambikapur Union,190,190,0,0,793,394,399.0,99.0,00110
29,56,52,XXX,XX,03,  Madhukhali Union,2294,2259,0,35,9188,4588,4600.0,100.0,00110
29,56,73,XXX,XX,03,  Noapara Union,1014,1008,4,2,4212,2135,2077.0,103.0,00110
29,62,55,XXX,XX,03,  Laskardia Union,831,830,0,1,3933,1829,2104.0,87.0,00110
29,84,85,XXX,XX,03,  Sadarpur Union,1365,1328,6,31,6076,3083,2993.0,103.0,00110
29,90,16,XXX,XX,03,  Bhawal Union,1096,1096,0,0,5345,2643,2702.0,98.0,00110
29,90,78,XXX,XX,03,  Ramkantapur Union,887,885,2,0,4190,2099,2091.0,100.0,00110
72,04,11,XXX,XX,03,  Baniajan Union,2104,2083,5,16,9687,4867,4820.0,101.0,00110
72,09,23,XXX,XX,03,  Barhatta Union,1762,1750,1,11,7850,3976,3874.0,103.0,00110
72,18,51,XXX,XX,03,  Durgapur Union,524,523,1,0,2328,1174,1154.0,102.0,00110
72,38,40,XXX,XX,03,  Khaliajuri Union,1272,1238,1,33,6193,3383,2810.0,120.0,00110
72,40,35,XXX,XX,03,  Kalmakanda Union,3016,2989,3,24,14383,7315,7068.0,103.0,00110
72,56,52,XXX,XX,03,  Madan Union,309,306,0,3,1424,713,711.0,100.0,00110
72,83,71,XXX,XX,03,  Jaria Union,2077,2073,2,2,9663,4968,4695.0,106.0,00110
72,83,94,XXX,XX,03,  Purbadhala Union,2829,2795,2,32,12469,6236,6233.0,100.0,00110
39,07,23,XXX,XX,03,  Bakshiganj Union,6720,6680,8,32,28890,14368,14522.0,99.0,00110
39,15,36,XXX,XX,03,  Chikajani Union,732,732,0,0,2810,1326,1484.0,89.0,00110
39,15,43,XXX,XX,03,  Chukaibari Union,1538,1532,0,6,5734,2741,2993.0,92.0,00110
39,36,59,XXX,XX,03,  Ranagachha Union,1774,1774,0,0,7408,3650,3758.0,97.0,00110
39,61,85,XXX,XX,03,  Nangla Union,1285,1282,3,0,5002,2479,2523.0,98.0,00110
39,85,21,XXX,XX,03,  Bhatara Union,519,517,0,2,2015,987,1028.0,96.0,00110
59,24,42,XXX,XX,03,  Gazaria Union,931,924,4,3,4111,1989,2122.0,94.0,00110
59,24,73,XXX,XX,03,  Imampur Union,521,503,1,17,2448,1205,1243.0,97.0,00110
59,44,13,XXX,XX,03,  Bejgaon Union,292,283,0,9,1204,529,675.0,78.0,00110
59,44,94,XXX,XX,03,  Lohajang Teotia Union,965,947,1,17,3741,1872,1869.0,100.0,00110
59,56,76,XXX,XX,03,  Panchasar Union,3964,3752,3,209,20197,11099,9098.0,122.0,00110
59,56,85,XXX,XX,03,  Rampal Union,701,700,0,1,3189,1579,1610.0,98.0,00110
59,74,88,XXX,XX,03,  Rasunia Union,903,875,0,28,3829,1917,1912.0,100.0,00110
59,84,74,XXX,XX,03,  Sreenagar Union,3383,3310,9,64,14862,7948,6914.0,115.0,00110
59,94,39,XXX,XX,03,  Dhipur Union,893,889,1,3,4466,2266,2200.0,103.0,00110
59,94,94,XXX,XX,03,  Sonarang Tongibari Union,2840,2795,4,41,13240,6355,6885.0,92.0,00110
35,32,21,XXX,XX,03,  Gobra Union,272,268,0,4,1340,634,706.0,90.0,00110
35,32,38,XXX,XX,03,  Jalalabad Union,267,267,0,0,1092,512,580.0,88.0,00110
35,43,27,XXX,XX,03,  Kashiani Union,1323,1318,2,3,5352,2549,2803.0,91.0,00110
35,51,23,XXX,XX,03,  Ghagar Union,1223,1213,0,10,6036,3046,2990.0,102.0,00110
35,91,66,XXX,XX,03,  Kushli Union,257,257,0,0,1292,627,665.0,94.0,00110
35,91,76,XXX,XX,03,  Patgati Display Memory Union,5490,5463,14,13,28132,13962,14170.0,99.0,00110
82,07,17,XXX,XX,03,  Baharpur Union,657,657,0,0,2868,1474,1394.0,106.0,00110
82,07,19,XXX,XX,03,  Baliakandi Union,1615,1602,2,11,7029,3495,3534.0,99.0,00110
82,29,19,XXX,XX,03,  Chhota Bhakla Union,1085,1085,0,0,4704,2208,2496.0,88.0,00110
82,29,76,XXX,XX,03,  Ujan Char Union,1475,1475,0,0,6823,3256,3567.0,91.0,00110
82,47,30,XXX,XX,03,  Kalikapur Union,303,303,0,0,1302,642,660.0,97.0,00110
82,47,85,XXX,XX,03,  Ratandia Union,669,662,1,6,2921,1444,1477.0,98.0,00110
82,73,25,XXX,XX,03,  Jashai Union,764,764,0,0,3461,1739,1722.0,101.0,00110
82,73,75,XXX,XX,03,  Babupara Union,91,91,0,0,390,189,201.0,94.0,00110
82,76,36,XXX,XX,03,  Dadshi Union,499,499,0,0,2377,1156,1221.0,95.0,00110
82,76,51,XXX,XX,03,  Mizanpur Union,21,21,0,0,93,50,43.0,116.0,00110
61,13,14,XXX,XX,03,  Bhaluka Union,417,416,0,1,1656,853,803.0,106.0,00110
61,13,69,XXX,XX,03,  Mallikbari Union,5184,5143,1,40,21158,10813,10345.0,105.0,00110
61,16,36,XXX,XX,03,  Dhobaura Union,1633,1590,2,41,6927,3443,3484.0,99.0,00110
61,20,17,XXX,XX,03,  Bakta Union,410,410,0,0,1771,850,921.0,92.0,00110
61,20,47,XXX,XX,03,  Fulbaria Union,4095,4094,1,0,17755,8609,9146.0,94.0,00110
61,22,82,XXX,XX,03,  Saltia Union,2895,2893,1,1,13316,6551,6765.0,97.0,00110
61,24,61,XXX,XX,03,  Haluaghat Union,2655,2634,3,18,11710,5795,5915.0,98.0,00110
61,31,40,XXX,XX,03,  Ishwarganj Union,1151,1151,0,0,5600,2798,2802.0,100.0,00110
61,52,23,XXX,XX,03,  Akua Union,10738,10628,43,67,51686,27229,24457.0,111.0,00110
61,52,27,XXX,XX,03,  Baira (Kewatkhali) Union,5469,5452,4,13,25851,13015,12836.0,101.0,00110
61,52,33,XXX,XX,03,  Char Ishwardia Union,7135,7124,6,5,33416,16958,16458.0,103.0,00110
61,52,40,XXX,XX,03,  Char Nilakshmia Union,2579,2571,6,2,11981,6092,5889.0,103.0,00110
61,52,67,XXX,XX,03,  Khagdahar Union,1897,1888,6,3,8944,4636,4308.0,108.0,00110
61,72,13,XXX,XX,03,  Achargaon Union,2211,2206,0,5,10055,4792,5263.0,91.0,00110
61,72,23,XXX,XX,03,  Chandipasha Union,11,11,0,0,50,23,27.0,85.0,00110
61,94,66,XXX,XX,03,  Rampur Union,4648,4636,7,5,21255,10589,10666.0,99.0,00110
67,02,23,XXX,XX,03,  Araihazar Union,984,979,1,4,4397,2240,2157.0,104.0,00110
67,02,87,XXX,XX,03,  Satgram Union,2028,2018,3,7,10026,5096,4930.0,103.0,00110
67,68,63,XXX,XX,03,  Mura Para Union,5365,5206,14,145,23362,12252,11110.0,110.0,00110
67,68,79,XXX,XX,03,  Rupganj Union,1922,1919,0,3,8817,4489,4328.0,104.0,00110
33,32,66,XXX,XX,03,  Mouchak Union,1029,1011,5,13,3655,2131,1524.0,140.0,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,582,581,1,0,2681,1362,1319.0,103.0,00110
33,36,43,XXX,XX,03,  Kapasia Union,3113,3010,11,92,12986,6552,6434.0,102.0,00110
56,10,28,XXX,XX,03,  Chak Mirpur Union,1741,1738,2,1,6918,3373,3545.0,95.0,00110
56,22,47,XXX,XX,03,  Ghior Union,1565,1549,5,11,6635,3321,3314.0,100.0,00110
56,28,29,XXX,XX,03,  Boyra Union,566,560,4,2,2244,1122,1122.0,100.0,00110
56,46,87,XXX,XX,03,  Nabagram Union,96,96,0,0,410,206,204.0,101.0,00110
56,70,19,XXX,XX,03,  Baliati Union,889,887,0,2,3421,1676,1745.0,96.0,00110
56,70,85,XXX,XX,03,  Saturia Union,1166,1156,4,6,5297,2522,2775.0,91.0,00110
56,78,71,XXX,XX,03,  Ulail Union,1340,1320,0,20,5202,2566,2636.0,97.0,00110
26,14,35,XXX,XX,03,  Dhamrai Union,944,941,0,3,4025,2038,1987.0,103.0,00110
26,62,13,XXX,XX,03,  Bakshanagar Union,178,178,0,0,756,362,394.0,92.0,00110
26,62,74,XXX,XX,03,  Kalakopa Union,3641,3574,5,62,16161,8097,8064.0,100.0,00110
86,14,77,XXX,XX,03,  Rambhadrapur Union,204,204,0,0,1024,493,531.0,93.0,00110
86,25,23,XXX,XX,03,  Darul Aman Union,690,689,1,0,3081,1399,1682.0,83.0,00110
86,36,35,XXX,XX,03,  Idilpur Union,2342,2321,2,19,10969,5532,5437.0,102.0,00110
54,80,95,XXX,XX,03,  Rajoir Union,4599,4594,3,2,21401,10767,10634.0,101.0,00110
54,87,18,XXX,XX,03,  Bayratala Uttar Union,1539,1538,0,1,7059,3387,3672.0,92.0,00110
54,87,42,XXX,XX,03,  Ditiyakhanda Union,197,197,0,0,898,491,407.0,121.0,00110
93,09,11,XXX,XX,03,  Basail Union,3154,3142,3,9,13496,6653,6843.0,97.0,00110
93,23,23,XXX,XX,03,  Delduar Union,3398,3387,1,10,14102,6768,7334.0,92.0,00110
93,47,58,XXX,XX,03,  Kok Dahara Union,622,622,0,0,2458,1172,1286.0,91.0,00110
93,57,21,XXX,XX,03,  Alokdia Union,2209,2208,0,1,8530,4297,4233.0,102.0,00110
93,66,36,XXX,XX,03,  Bhaora Union,964,963,0,1,4424,2096,2328.0,90.0,00110
93,66,39,XXX,XX,03,  Bhatgram Union,103,103,0,0,526,253,273.0,93.0,00110
93,66,67,XXX,XX,03,  Latifpur Union,429,429,0,0,1862,882,980.0,90.0,00110
93,76,73,XXX,XX,03,  Nagarpur Union,3104,3086,2,16,13110,6462,6648.0,97.0,00110
93,85,27,XXX,XX,03,  Gazaria Union,2427,2419,0,8,8367,3983,4384.0,91.0,00110
93,85,81,XXX,XX,03,  Kalia Union,1842,1840,1,1,7250,3504,3746.0,94.0,00110
48,02,23,XXX,XX,03,  Austagram Union,3949,3921,1,27,17400,8492,8908.0,95.0,00110
48,33,43,XXX,XX,03,  Dhanpur Union,357,315,0,42,1584,896,688.0,130.0,00110
48,33,51,XXX,XX,03,  Itna Union,4504,4401,4,99,21085,10770,10315.0,104.0,00110
48,59,81,XXX,XX,03,  Mithamain Union,2521,2503,4,14,12600,6487,6113.0,106.0,00110
48,76,76,XXX,XX,03,  Nikli Union,4393,4375,1,17,18924,9483,9441.0,100.0,00110
48,92,94,XXX,XX,03,  Tarail Sachail Union,1837,1823,3,11,8675,4406,4269.0,103.0,00110
89,37,25,XXX,XX,03,  Jhenaigati Union,1389,1377,1,11,5730,2946,2784.0,106.0,00110
68,07,13,XXX,XX,03,  Bajnaba Union,256,254,0,2,1170,597,573.0,104.0,00110
68,07,20,XXX,XX,03,  Belabo Union,4305,4276,2,27,19699,9772,9927.0,98.0,00110
68,52,33,XXX,XX,03,  Chandanbari Union,416,412,0,4,1842,873,969.0,90.0,00110
68,52,67,XXX,XX,03,  Kanchikata Union,246,246,0,0,970,438,532.0,82.0,00110
68,52,94,XXX,XX,03,  Shukundi Union,225,225,0,0,975,462,513.0,90.0,00110
68,60,25,XXX,XX,03,  Chinishpur Union,114,110,0,4,482,236,246.0,96.0,00110
68,60,47,XXX,XX,03,  Kanthalia Union,80,80,0,0,376,189,187.0,101.0,00110
68,60,53,XXX,XX,03,  Nuralla Pur U/C Union,6440,6361,3,76,29855,15978,13877.0,115.0,00110
68,60,59,XXX,XX,03,  Mahishasura Union,1666,1664,0,2,8300,4157,4143.0,100.0,00110
68,63,15,XXX,XX,03,  Char Sindur Union,1666,1663,1,2,7121,3542,3579.0,99.0,00110
68,63,79,XXX,XX,03,  Jinardi Union,1510,1491,0,19,6610,3196,3414.0,94.0,00110
68,64,14,XXX,XX,03,  Alipura Union,907,902,0,5,4214,2057,2157.0,95.0,00110
68,64,74,XXX,XX,03,  Palashtali Union,1129,1127,0,2,5341,2571,2770.0,93.0,00110
68,76,21,XXX,XX,03,  Baghaba Union,179,179,0,0,933,443,490.0,90.0,00110
68,76,73,XXX,XX,03,  Masimpur Union,1167,1159,4,4,5299,2542,2757.0,92.0,00110
33,32,66,XXX,XX,03,  Mouchak Union,1029,1011,5,13,3655,2131,1524.0,140.0,00110
33,32,76,XXX,XX,03,  Sreefaltali Union,582,581,1,0,2681,1362,1319.0,103.0,00110
33,36,43,XXX,XX,03,  Kapasia Union,3113,3010,11,92,12986,6552,6434.0,102.0,00110
90,18,77,XXX,XX,03,  Palash Union,597,576,1,20,3156,1608,1548.0,104.0,00110
90,23,13,XXX,XX,03,  Chhatak Union,20,20,0,0,133,65,68.0,96.0,00110
90,23,47,XXX,XX,03,  Dakshin Islampur Union,678,676,1,1,3829,1943,1886.0,103.0,00110
90,23,76,XXX,XX,03,  Noarai Union,408,407,0,1,2352,1206,1146.0,105.0,00110
90,27,33,XXX,XX,03,  Joykalas Union,930,928,0,2,5181,2627,2554.0,103.0,00110
90,29,28,XXX,XX,03,  Derai Sarmangal Union,337,337,0,0,1769,877,892.0,98.0,00110
90,29,47,XXX,XX,03,  Karimpur Union,1107,1105,1,1,6257,3077,3180.0,97.0,00110
90,32,38,XXX,XX,03,  Dharmapasha Union,1573,1547,2,24,7858,3958,3900.0,101.0,00110
90,32,57,XXX,XX,03,  Madhyanagar Union,743,728,2,13,3945,2093,1852.0,113.0,00110
90,33,27,XXX,XX,03,  Dakshin Dowarabazar Union,2849,2839,3,7,14794,7487,7307.0,102.0,00110
90,50,67,XXX,XX,03,  Jamalganj Union,1443,1435,6,2,7846,3965,3881.0,102.0,00110
90,50,81,XXX,XX,03,  Sachna Bazar Union,389,388,0,1,2287,1203,1084.0,111.0,00110
90,86,47,XXX,XX,03,  Bahara Union,789,775,0,14,3914,2019,1895.0,107.0,00110
90,89,10,XXX,XX,03,  Aftabnagar Union,527,526,1,0,3133,1549,1584.0,98.0,00110
90,89,39,XXX,XX,03,  Lakshmansree Union,289,289,0,0,1661,846,815.0,104.0,00110
90,92,64,XXX,XX,03,  Tahirpur Union,1685,1656,0,29,9450,4963,4487.0,111.0,00110
36,02,13,XXX,XX,03,  Ajmiriganj Union,303,301,0,2,1547,732,815.0,90.0,00110
36,05,11,XXX,XX,03,  Bahubal Union,770,757,1,12,4045,2024,2021.0,100.0,00110
36,11,11,XXX,XX,03,  Uttar Purba Baniachang Union,2384,2357,24,3,13203,6669,6534.0,102.0,00110
36,11,18,XXX,XX,03,  Dakshin Purba Baniyachang Union,356,356,0,0,2268,1050,1218.0,86.0,00110
36,11,25,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1053,1052,0,1,5873,2827,3046.0,93.0,00110
36,44,22,XXX,XX,03,  Gopaya Union,1855,1843,3,9,10102,5026,5076.0,99.0,00110
36,44,76,XXX,XX,03,  Richi Union,691,689,0,2,3773,1873,1900.0,99.0,00110
36,68,13,XXX,XX,03,  Bamai Union,1951,1946,1,4,9936,4672,5264.0,89.0,00110
36,68,54,XXX,XX,03,  Lakhai Union,1322,1320,1,1,7299,3631,3668.0,99.0,00110
36,71,17,XXX,XX,03,  Bagasura Union,533,530,3,0,2485,1287,1198.0,107.0,00110
36,77,14,XXX,XX,03,  Bausha Union,287,285,0,2,1465,705,760.0,93.0,00110
36,77,65,XXX,XX,03,  Kargaon Union,281,281,0,0,1505,759,746.0,102.0,00110
36,77,73,XXX,XX,03,  Kurshi Union,158,158,0,0,909,420,489.0,86.0,00110
36,77,80,XXX,XX,03,  Nabiganj Union,287,287,0,0,1645,813,832.0,98.0,00110
91,08,11,XXX,XX,03,  Balaganj Union,1405,1404,0,1,7811,3901,3910.0,100.0,00110
91,20,21,XXX,XX,03,  Bishwanath Union,3792,3738,1,53,21059,10874,10185.0,107.0,00110
91,27,11,XXX,XX,03,  Islampur Paschim Union,3422,3336,2,84,18035,9776,8259.0,118.0,00110
91,31,36,XXX,XX,03,  Baraikandi Union,2534,2413,0,121,14111,7327,6784.0,108.0,00110
91,31,45,XXX,XX,03,  Kuchai Union,447,447,0,0,2292,1197,1095.0,109.0,00110
91,31,65,XXX,XX,03,  Mollargaon Union,138,129,0,9,661,326,335.0,97.0,00110
91,35,23,XXX,XX,03,  Fenchuganj Union,3989,3936,1,52,21841,10971,10870.0,101.0,00110
91,38,43,XXX,XX,03,  Fulbari Union,787,786,0,1,5013,2565,2448.0,105.0,00110
91,41,42,XXX,XX,03,  Paschim Jaflong Union,443,421,0,22,2412,1238,1174.0,105.0,00110
91,41,52,XXX,XX,03,  Lengura Union,565,565,0,0,3657,1812,1845.0,98.0,00110
91,53,63,XXX,XX,03,  Nijpat Union,1503,1456,1,46,7887,3917,3970.0,99.0,00110
91,62,42,XXX,XX,03,  Khadim Para Union,7513,7400,30,83,40706,20533,20173.0,102.0,00110
91,62,90,XXX,XX,03,  Tuker Bazar Union,120,117,0,3,568,291,277.0,105.0,00110
91,94,57,XXX,XX,03,  Kholachhara Union,620,617,1,2,3870,2023,1847.0,110.0,00110
91,94,85,XXX,XX,03,  Zakiganj Union,97,97,0,0,538,280,258.0,109.0,00110
58,14,13,XXX,XX,03,  Barlekha Union,772,771,0,1,4425,2128,2297.0,93.0,00110
58,35,47,XXX,XX,03,  Jaifarnagar Union,2393,2383,0,10,13291,6598,6693.0,99.0,00110
58,56,38,XXX,XX,03,  Kamalganj Union,2622,2620,0,2,13319,6515,6804.0,96.0,00110
58,65,65,XXX,XX,03,  Kulaura Union,223,219,0,4,1341,659,682.0,97.0,00110
58,80,63,XXX,XX,03,  Rajnagar Union,1666,1658,2,6,9078,4497,4581.0,98.0,00110
58,80,73,XXX,XX,03,  Tengra Union,965,965,0,0,5056,2507,2549.0,98.0,00110
58,83,85,XXX,XX,03,  Sreemangal Union,3463,3447,4,12,16726,8422,8304.0,101.0,00110
