ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
19.0,15.0,XX.0,XXX,XX,03,  Brahmanpara Upazila,1153,10.9,81.0,8.1,90.9,71.0,27.5,1.5,00110
19.0,15.0,18.0,XXX,XX,03,  Brahman Para Union,1153,10.9,81.0,8.1,90.9,71.0,27.5,1.5,00110
19.0,18.0,XX.0,XXX,XX,03,  Burichang Upazila,2456,24.8,74.4,0.8,96.6,75.3,22.6,2.1,00110
19.0,18.0,31.0,XXX,XX,03,  Burichang Union,2456,24.8,74.4,0.8,96.6,75.3,22.6,2.1,00110
19.0,27.0,XX.0,XXX,XX,03,  Chandina Upazila,327,0.0,98.2,1.8,85.3,100.0,0.0,0.0,00110
19.0,27.0,20.0,XXX,XX,03,  Mahichal Union,327,0.0,98.2,1.8,85.3,100.0,0.0,0.0,00110
19.0,33.0,XX.0,XXX,XX,03,  Comilla Sadar Dakshin Upazila,1674,5.5,87.5,7.0,54.0,95.4,0.3,4.3,00110
19.0,33.0,35.0,XXX,XX,03,  Bijoypur Union,1674,5.5,87.5,7.0,54.0,95.4,0.3,4.3,00110
19.0,67.0,XX.0,XXX,XX,03,  Comilla Adarsha Sadar Upazila,12290,25.9,70.0,4.1,96.5,63.9,33.5,2.7,00110
19.0,67.0,68.0,XXX,XX,03,  Kalir Bazar Union,912,2.0,98.0,0.0,90.2,96.7,1.2,2.1,00110
19.0,67.0,90.0,XXX,XX,03,  Panchthubi Union,192,2.1,97.9,0.0,90.6,97.4,0.0,2.6,00110
19.0,67.0,94.0,XXX,XX,03,  Uttar Durgapur Union,11186,28.3,67.2,4.5,97.1,60.6,36.7,2.7,00110
19.0,74.0,XX.0,XXX,XX,03,  Manoharganj Upazila,239,0.4,91.6,7.9,40.2,97.9,2.1,0.0,00110
19.0,74.0,13.0,XXX,XX,03,  Baishgaon Union,239,0.4,91.6,7.9,40.2,97.9,2.1,0.0,00110
19.0,75.0,XX.0,XXX,XX,03,  Meghna Upazila,1257,2.1,96.6,1.3,93.7,96.7,2.1,1.3,00110
19.0,75.0,43.0,XXX,XX,03,  Gobindapur Union,1257,2.1,96.6,1.3,93.7,96.7,2.1,1.3,00110
19.0,81.0,XX.0,XXX,XX,03,  Muradnagar Upazila,6241,2.8,92.6,4.6,70.4,86.0,12.6,1.5,00110
19.0,81.0,54.0,XXX,XX,03,  Muradnagar Union,3218,3.0,93.3,3.6,73.5,87.3,10.8,1.9,00110
19.0,81.0,63.0,XXX,XX,03,  Paschim Nabipur Union,3023,2.5,91.8,5.6,67.2,84.6,14.5,1.0,00110
19.0,94.0,XX.0,XXX,XX,03,  Titas Upazila,706,5.1,94.8,0.1,93.1,87.7,9.5,2.8,00110
19.0,94.0,67.0,XXX,XX,03,  Karikandi Union,706,5.1,94.8,0.1,93.1,87.7,9.5,2.8,00110
12.0,XX.0,XX.0,XXX,XX,03, Brahmanbaria Zila,27626,4.2,93.9,1.9,86.8,78.9,16.0,5.1,00110
12.0,4.0,XX.0,XXX,XX,03,  Banchharampur Upazila,3826,0.3,97.6,2.0,83.1,79.7,18.3,1.9,00110
12.0,4.0,94.0,XXX,XX,03,  Banchharampur Union,3826,0.3,97.6,2.0,83.1,79.7,18.3,1.9,00110
12.0,7.0,XX.0,XXX,XX,03,  Bijoynagar Upazila,1437,0.0,98.5,1.5,59.4,95.7,1.7,2.6,00110
12.0,7.0,32.0,XXX,XX,03,  Chandura Union,1111,0.0,99.5,0.5,73.6,95.5,2.2,2.3,00110
12.0,7.0,91.0,XXX,XX,03,  Uttar Ichhapur Union,326,0.0,95.1,4.9,10.7,96.3,0.3,3.4,00110
12.0,13.0,XX.0,XXX,XX,03,  Brahmanbaria Sadar Upazila,3800,5.0,93.1,1.9,96.9,82.9,15.6,1.6,00110
12.0,13.0,50.0,XXX,XX,03,  Shuhilpur Union,1799,4.7,92.5,2.8,95.7,78.1,20.1,1.8,00110
12.0,13.0,93.0,XXX,XX,03,  Uttar Natai Union,2001,5.3,93.6,1.1,98.1,87.2,11.5,1.3,00110
12.0,33.0,XX.0,XXX,XX,03,  Ashuganj Upazila,6705,13.1,86.4,0.5,94.7,55.9,30.7,13.4,00110
12.0,33.0,12.0,XXX,XX,03,  Araisidha Union,124,0.0,100.0,0.0,96.8,98.4,0.0,1.6,00110
12.0,33.0,14.0,XXX,XX,03,  Ashugang Union,4711,17.7,81.6,0.7,92.8,43.5,42.5,14.0,00110
12.0,33.0,38.0,XXX,XX,03,  Durgapur Union,1870,2.2,97.7,0.1,99.3,84.2,3.1,12.7,00110
12.0,90.0,XX.0,XXX,XX,03,  Nasirnagar Upazila,2949,1.4,96.2,2.4,47.5,87.2,9.8,3.0,00110
12.0,90.0,87.0,XXX,XX,03,  Nasirnagar Union,2949,1.4,96.2,2.4,47.5,87.2,9.8,3.0,00110
12.0,94.0,XX.0,XXX,XX,03,  Sarail Upazila,8909,0.4,96.9,2.8,95.7,88.6,8.5,2.9,00110
12.0,94.0,76.0,XXX,XX,03,  Sarail Union,8909,0.4,96.9,2.8,95.7,88.6,8.5,2.9,00110
51.0,XX.0,XX.0,XXX,XX,03, Lakshmipur Zila,17759,0.2,92.7,7.0,40.2,93.0,1.7,5.3,00110
51.0,33.0,XX.0,XXX,XX,03,  Kamalnagar Upazila,2691,0.5,93.1,6.5,30.3,93.7,1.6,4.6,00110
51.0,33.0,47.0,XXX,XX,03,  Char Falcon Union,2691,0.5,93.1,6.5,30.3,93.7,1.6,4.6,00110
51.0,43.0,XX.0,XXX,XX,03,  Lakshmipur Sadar Upazila,700,0.0,95.0,5.0,71.1,98.1,0.3,1.6,00110
51.0,43.0,90.0,XXX,XX,03,  Dakshin Hamchadi Union,700,0.0,95.0,5.0,71.1,98.1,0.3,1.6,00110
51.0,58.0,XX.0,XXX,XX,03,  Roypur Upazila,6343,0.1,96.0,3.9,60.2,98.4,0.5,1.2,00110
51.0,58.0,11.0,XXX,XX,03,  Bamni Union,752,0.1,99.9,0.0,71.3,99.6,0.3,0.1,00110
51.0,58.0,59.0,XXX,XX,03,  Keroa Union,5481,0.1,95.4,4.5,59.1,98.2,0.5,1.3,00110
51.0,58.0,71.0,XXX,XX,03,  Roypur Union,110,0.0,100.0,0.0,40.0,98.2,0.9,0.9,00110
51.0,73.0,XX.0,XXX,XX,03,  Ramgati Upazila,8025,0.3,89.8,9.9,25.1,88.2,2.7,9.1,00110
51.0,73.0,13.0,XXX,XX,03,  Bara Kheri Union,3833,0.1,94.7,5.2,25.6,81.4,4.6,13.9,00110
51.0,73.0,23.0,XXX,XX,03,  Char Alexandar Union,4192,0.4,85.3,14.3,24.6,94.3,0.9,4.7,00110
46.0,XX.0,XX.0,XXX,XX,03, Khagrachhari Zila,25420,1.0,74.5,24.5,40.2,83.7,9.3,7.0,00110
46.0,43.0,XX.0,XXX,XX,03,  Dighinala Upazila,3215,0.0,93.3,6.7,54.3,77.3,12.6,10.0,00110
46.0,43.0,31.0,XXX,XX,03,  Boalkhali Union,3215,0.0,93.3,6.7,54.3,77.3,12.6,10.0,00110
46.0,49.0,XX.0,XXX,XX,03,  Khagrachhari Sadar Upazila,4633,0.8,62.1,37.0,33.6,88.0,5.9,6.1,00110
46.0,49.0,25.0,XXX,XX,03,  Golabari Union,2213,0.1,64.7,35.2,41.6,85.3,9.6,5.2,00110
46.0,49.0,75.0,XXX,XX,03,  Perachhara Union,2420,1.5,59.8,38.7,26.3,90.4,2.6,7.0,00110
46.0,61.0,XX.0,XXX,XX,03,  Lakshmichhari Upazila,414,0.0,72.0,28.0,60.1,58.5,15.0,26.6,00110
46.0,61.0,71.0,XXX,XX,03,  Lakshmichhari Union,414,0.0,72.0,28.0,60.1,58.5,15.0,26.6,00110
46.0,65.0,XX.0,XXX,XX,03,  Mahalchhari Upazila,2109,4.1,73.0,22.9,65.9,82.6,13.8,3.6,00110
46.0,65.0,31.0,XXX,XX,03,  Mahalchhari Union,2109,4.1,73.0,22.9,65.9,82.6,13.8,3.6,00110
46.0,67.0,XX.0,XXX,XX,03,  Manikchhari Upazila,7471,0.7,71.4,27.9,32.4,83.9,9.4,6.7,00110
46.0,67.0,63.0,XXX,XX,03,  Manikchhari Union,4717,0.9,70.3,28.8,39.1,80.2,13.3,6.4,00110
46.0,67.0,87.0,XXX,XX,03,  Tintahari Union,2754,0.3,73.3,26.4,21.1,90.2,2.7,7.2,00110
46.0,77.0,XX.0,XXX,XX,03,  Panchhari Upazila,5147,1.3,82.8,15.9,46.0,83.6,12.2,4.2,00110
46.0,77.0,76.0,XXX,XX,03,  Panchhari Union,5147,1.3,82.8,15.9,46.0,83.6,12.2,4.2,00110
46.0,80.0,XX.0,XXX,XX,03,  Ramgarh Upazila,2431,0.0,66.8,33.2,19.7,88.9,0.3,10.8,00110
46.0,80.0,76.0,XXX,XX,03,  Ramgarh Union,2431,0.0,66.8,33.2,19.7,88.9,0.3,10.8,00110
22.0,XX.0,XX.0,XXX,XX,03, Cox's Bazar Zila,37498,1.7,92.4,5.9,36.7,90.1,7.0,2.9,00110
22.0,24.0,XX.0,XXX,XX,03,  Cox's Bazar Sadar Upazila,10077,2.0,93.6,4.3,50.0,89.5,9.0,1.5,00110
22.0,24.0,35.0,XXX,XX,03,  Idgaon Union,3065,3.6,87.7,8.7,51.8,84.1,14.0,1.9,00110
22.0,24.0,42.0,XXX,XX,03,  Islamabad Union,3964,0.9,95.5,3.7,46.9,94.5,4.0,1.5,00110
22.0,24.0,45.0,XXX,XX,03,  Jalalabad Union,3048,2.0,97.2,0.8,52.3,88.3,10.5,1.2,00110
22.0,45.0,XX.0,XXX,XX,03,  Kutubdia Upazila,4686,0.3,93.9,5.8,5.1,96.2,2.5,1.3,00110
22.0,45.0,27.0,XXX,XX,03,  Baraghop Union,4686,0.3,93.9,5.8,5.1,96.2,2.5,1.3,00110
22.0,56.0,XX.0,XXX,XX,03,  Pekua Upazila,5328,2.6,96.3,1.0,25.1,88.6,6.1,5.3,00110
22.0,56.0,83.0,XXX,XX,03,  Pekua Union,5328,2.6,96.3,1.0,25.1,88.6,6.1,5.3,00110
22.0,66.0,XX.0,XXX,XX,03,  Ramu Upazila,7606,2.1,92.6,5.3,55.3,89.0,8.1,2.8,00110
22.0,66.0,15.0,XXX,XX,03,  Fatekharkul Union,5432,2.7,94.8,2.5,65.1,87.4,11.0,1.6,00110
22.0,66.0,38.0,XXX,XX,03,  Joarianala Union,2174,0.5,87.2,12.3,30.9,93.0,1.1,5.9,00110
22.0,90.0,XX.0,XXX,XX,03,  Teknaf Upazila,4639,0.9,85.9,13.2,25.1,89.7,5.3,5.0,00110
22.0,90.0,63.0,XXX,XX,03,  Teknaf Union,4639,0.9,85.9,13.2,25.1,89.7,5.3,5.0,00110
22.0,94.0,XX.0,XXX,XX,03,  Ukhia Upazila,5162,1.7,89.8,8.5,34.5,89.4,8.0,2.7,00110
22.0,94.0,47.0,XXX,XX,03,  Raja Palong Union,5162,1.7,89.8,8.5,34.5,89.4,8.0,2.7,00110
15.0,XX.0,XX.0,XXX,XX,03, Chittagong Zila,35526,5.3,89.0,5.6,80.3,86.4,12.1,1.5,00110
15.0,4.0,XX.0,XXX,XX,03,  Anowara Upazila,1131,0.8,99.1,0.1,92.0,67.8,30.1,2.1,00110
15.0,4.0,15.0,XXX,XX,03,  Anowara Union,1131,0.8,99.1,0.1,92.0,67.8,30.1,2.1,00110
15.0,12.0,XX.0,XXX,XX,03,  Boalkhali Upazila,10242,1.9,94.4,3.7,87.3,89.1,9.3,1.6,00110
15.0,12.0,38.0,XXX,XX,03,  Purba Gomdandi Union,5783,2.8,92.9,4.3,87.1,86.8,11.6,1.6,00110
15.0,12.0,76.0,XXX,XX,03,  Sakpura Union,4459,0.8,96.2,3.0,87.7,92.0,6.4,1.6,00110
15.0,33.0,XX.0,XXX,XX,03,  Fatikchhari Upazila,8060,7.8,88.2,4.0,80.5,85.6,13.1,1.2,00110
15.0,33.0,33.0,XXX,XX,03,  Dhurung Union,3969,13.3,82.4,4.4,87.3,83.7,15.0,1.3,00110
15.0,33.0,76.0,XXX,XX,03,  Rangamatia Union,4091,2.5,93.8,3.7,73.9,87.5,11.3,1.2,00110
15.0,47.0,XX.0,XXX,XX,03,  Lohagara Upazila,5787,15.1,79.7,5.2,88.1,76.0,22.5,1.5,00110
15.0,47.0,62.0,XXX,XX,03,  Lohagara Union,5787,15.1,79.7,5.2,88.1,76.0,22.5,1.5,00110
15.0,53.0,XX.0,XXX,XX,03,  Mirsharai Upazila,724,0.3,79.4,20.3,64.9,92.5,4.4,3.0,00110
15.0,53.0,59.0,XXX,XX,03,  Mirsharai Union,724,0.3,79.4,20.3,64.9,92.5,4.4,3.0,00110
15.0,70.0,XX.0,XXX,XX,03,  Rangunia Upazila,5493,2.6,87.6,9.8,83.2,90.6,7.7,1.7,00110
15.0,70.0,34.0,XXX,XX,03,  Mariamnagar Union,510,5.9,92.0,2.2,99.6,84.1,15.5,0.4,00110
15.0,70.0,60.0,XXX,XX,03,  Pomara Union,4983,2.3,87.2,10.6,81.6,91.2,6.9,1.9,00110
15.0,78.0,XX.0,XXX,XX,03,  Sandwip Upazila,2369,0.2,91.1,8.7,28.1,95.7,3.3,1.0,00110
15.0,78.0,40.0,XXX,XX,03,  Harispur Union,864,0.5,94.0,5.6,32.8,94.4,4.2,1.4,00110
15.0,78.0,85.0,XXX,XX,03,  Rahmatpur Union,1505,0.1,89.5,10.4,25.4,96.4,2.9,0.7,00110
15.0,82.0,XX.0,XXX,XX,03,  Satkania Upazila,1720,2.0,91.9,6.1,72.6,92.3,6.4,1.3,00110
15.0,82.0,36.0,XXX,XX,03,  Dhemsa Union,1720,2.0,91.9,6.1,72.6,92.3,6.4,1.3,00110
84.0,XX.0,XX.0,XXX,XX,03, Rangamati Zila,13120,13.8,45.6,40.6,52.7,70.9,23.8,5.3,00110
84.0,7.0,XX.0,XXX,XX,03,  Baghaichhari Upazila,1349,0.0,46.3,53.7,29.8,98.8,0.4,0.8,00110
84.0,7.0,59.0,XXX,XX,03,  Marishya Union,1079,0.0,54.8,45.2,35.2,98.5,0.5,1.0,00110
84.0,7.0,71.0,XXX,XX,03,  Rupakari Union,270,0.0,12.2,87.8,8.1,100.0,0.0,0.0,00110
84.0,21.0,XX.0,XXX,XX,03,  Barkal Upazila,364,1.9,0.5,97.5,48.4,64.8,29.9,5.2,00110
84.0,21.0,47.0,XXX,XX,03,  Barkal Union,364,1.9,0.5,97.5,48.4,64.8,29.9,5.2,00110
84.0,25.0,XX.0,XXX,XX,03,  Kawkhali Upazila,2119,3.6,77.8,18.6,56.1,78.2,16.1,5.7,00110
84.0,25.0,19.0,XXX,XX,03,  Betbunia Union,2119,3.6,77.8,18.6,56.1,78.2,16.1,5.7,00110
84.0,29.0,XX.0,XXX,XX,03,  Belai Chhari Upazila,466,3.6,79.0,17.4,72.5,58.2,24.2,17.6,00110
84.0,29.0,23.0,XXX,XX,03,  Belai Chhari Union,466,3.6,79.0,17.4,72.5,58.2,24.2,17.6,00110
84.0,36.0,XX.0,XXX,XX,03,  Kaptai  Upazila,2897,56.1,17.1,26.9,87.5,29.8,64.2,6.0,00110
84.0,36.0,57.0,XXX,XX,03,  Kaptai Union,2897,56.1,17.1,26.9,87.5,29.8,64.2,6.0,00110
84.0,47.0,XX.0,XXX,XX,03,  Jurai Chhari Upazila,1350,4.7,46.0,49.3,42.2,87.6,9.3,3.0,00110
84.0,47.0,57.0,XXX,XX,03,  Jurai Chhari Union,1350,4.7,46.0,49.3,42.2,87.6,9.3,3.0,00110
84.0,58.0,XX.0,XXX,XX,03,  Langadu  Upazila,2489,0.6,26.4,73.0,24.1,87.9,7.2,4.9,00110
84.0,58.0,67.0,XXX,XX,03,  Langadu Union,2489,0.6,26.4,73.0,24.1,87.9,7.2,4.9,00110
84.0,75.0,XX.0,XXX,XX,03,  Naniarchar  Upazila,1331,0.4,66.2,33.4,53.7,80.3,13.9,5.8,00110
84.0,75.0,57.0,XXX,XX,03,  Naniarchar Union,1331,0.4,66.2,33.4,53.7,80.3,13.9,5.8,00110
84.0,78.0,XX.0,XXX,XX,03,  Rajasthali  Upazila,755,0.3,90.2,9.5,52.2,67.3,26.9,5.8,00110
84.0,78.0,71.0,XXX,XX,03,  Gainda Union,755,0.3,90.2,9.5,52.2,67.3,26.9,5.8,00110
30.0,XX.0,XX.0,XXX,XX,03, Feni Zila,1852,4.4,93.5,2.1,79.5,90.7,8.2,1.1,00110
30.0,14.0,XX.0,XXX,XX,03,  Chhagalnaiya Upazila,539,0.7,99.3,0.0,77.6,98.7,0.6,0.7,00110
30.0,14.0,76.0,XXX,XX,03,  Pathannagar Union,539,0.7,99.3,0.0,77.6,98.7,0.6,0.7,00110
30.0,25.0,XX.0,XXX,XX,03,  Daganbhuiyan Upazila,278,0.0,98.6,1.4,70.1,97.8,0.7,1.4,00110
30.0,25.0,12.0,XXX,XX,03,  Daganbhuiyan Union,26,0.0,100.0,0.0,69.2,92.3,3.8,3.8,00110
30.0,25.0,38.0,XXX,XX,03,  Jailashkara Union,252,0.0,98.4,1.6,70.2,98.4,0.4,1.2,00110
30.0,41.0,XX.0,XXX,XX,03,  Fulgazi Upazila,887,8.6,88.8,2.6,87.4,83.0,15.6,1.5,00110
30.0,41.0,67.0,XXX,XX,03,  Fulgazi Union,887,8.6,88.8,2.6,87.4,83.0,15.6,1.5,00110
30.0,94.0,XX.0,XXX,XX,03,  Sonagazi Upazila,148,1.4,91.2,7.4,56.8,93.9,6.1,0.0,00110
30.0,94.0,66.0,XXX,XX,03,  Matiganj Union,148,1.4,91.2,7.4,56.8,93.9,6.1,0.0,00110
75.0,XX.0,XX.0,XXX,XX,03, Noakhali Zila,25155,0.9,93.2,5.9,52.4,95.9,2.2,1.9,00110
75.0,7.0,XX.0,XXX,XX,03,  Begumganj Upazila,9484,1.4,95.2,3.3,80.3,95.4,1.8,2.8,00110
75.0,7.0,49.0,XXX,XX,03,  Narottampur Union,3178,0.3,92.9,6.9,73.5,98.6,0.6,0.8,00110
75.0,7.0,52.0,XXX,XX,03,  Hajipur Union,3569,2.4,95.5,2.0,77.6,93.4,0.4,6.2,00110
75.0,7.0,70.0,XXX,XX,03,  Mir Warishpur Union,2737,1.5,97.6,0.9,91.6,94.2,5.1,0.7,00110
75.0,36.0,XX.0,XXX,XX,03,  Hatiya Upazila,8565,0.1,90.6,9.3,4.6,97.0,1.8,1.2,00110
75.0,36.0,47.0,XXX,XX,03,  Harni Union,7492,0.1,93.7,6.2,3.8,96.7,2.0,1.3,00110
75.0,36.0,76.0,XXX,XX,03,  Sonadia Union,1073,0.0,69.2,30.8,9.9,99.0,0.0,1.0,00110
75.0,80.0,XX.0,XXX,XX,03,  Senbagh Upazila,1495,0.5,90.4,9.0,83.8,98.2,0.4,1.4,00110
75.0,80.0,13.0,XXX,XX,03,  Arjuntala Union,317,0.3,90.9,8.8,74.1,99.4,0.3,0.3,00110
75.0,80.0,57.0,XXX,XX,03,  Kadra Union,1178,0.6,90.3,9.1,86.4,97.9,0.4,1.7,00110
75.0,85.0,XX.0,XXX,XX,03,  Subarnachar Upazila,1199,0.5,91.0,8.5,24.9,96.3,1.4,2.3,00110
75.0,85.0,36.0,XXX,XX,03,  Char Jubille Union,1199,0.5,91.0,8.5,24.9,96.3,1.4,2.3,00110
75.0,87.0,XX.0,XXX,XX,03,  Noakhali Sadar Upazila,4412,1.7,95.4,2.9,82.0,93.7,4.9,1.3,00110
75.0,87.0,23.0,XXX,XX,03,  Ashwadia Union,473,0.4,98.1,1.5,52.4,97.7,1.9,0.4,00110
75.0,87.0,25.0,XXX,XX,03,  Binodpur Union,505,4.8,95.2,0.0,85.3,97.8,1.2,1.0,00110
75.0,87.0,40.0,XXX,XX,03,  Char Matua Union,203,0.5,70.4,29.1,52.7,99.5,0.0,0.5,00110
75.0,87.0,60.0,XXX,XX,03,  Kadir Hanif Union,2563,1.4,97.7,0.9,91.2,91.4,7.2,1.4,00110
75.0,87.0,80.0,XXX,XX,03,  Noakhali Union,668,1.8,92.7,5.5,74.4,95.2,2.8,1.9,00110
29.0,XX.0,XX.0,XXX,XX,03, Faridpur Zila,17142,1.2,97.4,1.4,58.6,88.0,8.9,3.1,00110
29.0,3.0,XX.0,XXX,XX,03,  Alfadanga Upazila,1647,1.0,98.3,0.7,82.5,79.6,18.4,2.0,00110
29.0,3.0,10.0,XXX,XX,03,  Alfadanga Union,1145,1.4,97.6,1.0,87.0,78.4,20.4,1.1,00110
29.0,3.0,31.0,XXX,XX,03,  Buraich Union,502,0.0,99.8,0.2,72.1,82.3,13.7,4.0,00110
29.0,10.0,XX.0,XXX,XX,03,  Bhanga Upazila,2663,0.0,99.7,0.2,36.5,97.8,0.9,1.2,00110
29.0,10.0,13.0,XXX,XX,03,  Algi Union,1430,0.0,99.6,0.4,37.8,97.3,1.2,1.5,00110
29.0,10.0,25.0,XXX,XX,03,  Chumordi Union,1233,0.1,99.9,0.0,35.0,98.4,0.6,1.0,00110
29.0,21.0,XX.0,XXX,XX,03,  Char Bhadrasan Upazila,5236,0.8,98.2,1.1,65.1,90.8,5.8,3.4,00110
29.0,21.0,19.0,XXX,XX,03,  Char Bhadrasan Union,5236,0.8,98.2,1.1,65.1,90.8,5.8,3.4,00110
29.0,47.0,XX.0,XXX,XX,03,  Faridpur Sadar Upazila,190,15.3,84.7,0.0,81.6,98.9,0.5,0.5,00110
29.0,47.0,15.0,XXX,XX,03,  Ambikapur Union,190,15.3,84.7,0.0,81.6,98.9,0.5,0.5,00110
29.0,56.0,XX.0,XXX,XX,03,  Madhukhali Upazila,3267,3.1,93.4,3.5,77.7,76.3,16.7,7.0,00110
29.0,56.0,52.0,XXX,XX,03,  Madhukhali Union,2259,3.4,95.4,1.2,82.8,72.1,18.3,9.6,00110
29.0,56.0,73.0,XXX,XX,03,  Noapara Union,1008,2.5,88.9,8.6,66.5,85.8,12.9,1.3,00110
29.0,62.0,XX.0,XXX,XX,03,  Nagarkanda Upazila,830,0.2,96.4,3.4,48.6,98.4,0.6,1.0,00110
29.0,62.0,55.0,XXX,XX,03,  Laskardia Union,830,0.2,96.4,3.4,48.6,98.4,0.6,1.0,00110
29.0,84.0,XX.0,XXX,XX,03,  Sadarpur Upazila,1328,1.1,98.7,0.2,57.5,78.8,18.6,2.6,00110
29.0,84.0,85.0,XXX,XX,03,  Sadarpur Union,1328,1.1,98.7,0.2,57.5,78.8,18.6,2.6,00110
29.0,90.0,XX.0,XXX,XX,03,  Saltha Upazila,1981,0.1,98.4,1.6,22.7,94.4,4.8,0.7,00110
29.0,90.0,16.0,XXX,XX,03,  Bhawal Union,1096,0.0,97.3,2.7,28.5,93.9,5.6,0.5,00110
29.0,90.0,78.0,XXX,XX,03,  Ramkantapur Union,885,0.1,99.8,0.1,15.6,95.1,4.0,0.9,00110
72.0,XX.0,XX.0,XXX,XX,03, Netrakona Zila,13757,2.5,90.1,7.4,54.2,83.3,11.8,4.9,00110
72.0,4.0,XX.0,XXX,XX,03,  Atpara Upazila,2083,1.1,78.8,20.2,50.6,86.8,8.2,5.0,00110
72.0,4.0,11.0,XXX,XX,03,  Baniajan Union,2083,1.1,78.8,20.2,50.6,86.8,8.2,5.0,00110
72.0,9.0,XX.0,XXX,XX,03,  Barhatta Upazila,1750,7.9,83.8,8.2,68.3,76.6,18.4,5.0,00110
72.0,9.0,23.0,XXX,XX,03,  Barhatta Union,1750,7.9,83.8,8.2,68.3,76.6,18.4,5.0,00110
72.0,18.0,XX.0,XXX,XX,03,  Durgapur Upazila,523,0.0,69.2,30.8,11.9,91.6,0.0,8.4,00110
72.0,18.0,51.0,XXX,XX,03,  Durgapur Union,523,0.0,69.2,30.8,11.9,91.6,0.0,8.4,00110
72.0,38.0,XX.0,XXX,XX,03,  Khaliajuri Upazila,1238,0.0,99.5,0.5,39.7,83.7,8.9,7.4,00110
72.0,38.0,40.0,XXX,XX,03,  Khaliajuri Union,1238,0.0,99.5,0.5,39.7,83.7,8.9,7.4,00110
72.0,40.0,XX.0,XXX,XX,03,  Kalmakanda Upazila,2989,1.3,95.0,3.6,61.6,74.8,20.5,4.6,00110
72.0,40.0,35.0,XXX,XX,03,  Kalmakanda Union,2989,1.3,95.0,3.6,61.6,74.8,20.5,4.6,00110
72.0,56.0,XX.0,XXX,XX,03,  Madan Upazila,306,0.0,100.0,0.0,66.3,97.1,0.0,2.9,00110
72.0,56.0,52.0,XXX,XX,03,  Madan Union,306,0.0,100.0,0.0,66.3,97.1,0.0,2.9,00110
72.0,83.0,XX.0,XXX,XX,03,  Purbadhala Upazila,4868,2.8,93.5,3.7,53.7,87.5,8.4,4.1,00110
72.0,83.0,71.0,XXX,XX,03,  Jaria Union,2073,0.7,93.5,5.8,53.9,91.9,3.9,4.2,00110
72.0,83.0,94.0,XXX,XX,03,  Purbadhala Union,2795,4.4,93.5,2.1,53.5,84.2,11.8,4.0,00110
39.0,XX.0,XX.0,XXX,XX,03, Jamalpur Zila,12517,0.2,96.0,3.8,45.2,90.1,5.8,4.0,00110
39.0,7.0,XX.0,XXX,XX,03,  Bakshiganj Upazila,6680,0.3,98.1,1.6,45.7,89.9,7.3,2.8,00110
39.0,7.0,23.0,XXX,XX,03,  Bakshiganj Union,6680,0.3,98.1,1.6,45.7,89.9,7.3,2.8,00110
39.0,15.0,XX.0,XXX,XX,03,  Dewanganj Upazila,2264,0.0,86.5,13.4,11.9,88.4,0.0,11.6,00110
39.0,15.0,36.0,XXX,XX,03,  Chikajani Union,732,0.1,95.6,4.2,11.9,97.8,0.0,2.2,00110
39.0,15.0,43.0,XXX,XX,03,  Chukaibari Union,1532,0.0,82.2,17.8,11.9,83.9,0.0,16.1,00110
39.0,36.0,XX.0,XXX,XX,03,  Jamalpur Sadar Upazila,1774,0.3,99.4,0.3,81.8,85.2,13.7,1.1,00110
39.0,36.0,59.0,XXX,XX,03,  Ranagachha Union,1774,0.3,99.4,0.3,81.8,85.2,13.7,1.1,00110
39.0,61.0,XX.0,XXX,XX,03,  Melandaha Upazila,1282,0.0,97.9,2.1,43.4,97.7,0.0,2.3,00110
39.0,61.0,85.0,XXX,XX,03,  Nangla Union,1282,0.0,97.9,2.1,43.4,97.7,0.0,2.3,00110
39.0,85.0,XX.0,XXX,XX,03,  Sarishabari Upazila,517,0.0,94.6,5.4,63.8,99.4,0.0,0.6,00110
39.0,85.0,21.0,XXX,XX,03,  Bhatara Union,517,0.0,94.6,5.4,63.8,99.4,0.0,0.6,00110
59.0,XX.0,XX.0,XXX,XX,03, Munshiganj Zila,14978,5.6,92.1,2.3,95.7,58.4,38.4,3.2,00110
59.0,24.0,XX.0,XXX,XX,03,  Gazaria Upazila,1427,0.7,99.0,0.3,84.3,88.4,9.3,2.3,00110
59.0,24.0,42.0,XXX,XX,03,  Gazaria Union,924,1.1,98.6,0.3,95.3,88.6,8.7,2.7,00110
59.0,24.0,73.0,XXX,XX,03,  Imampur Union,503,0.0,99.8,0.2,64.0,87.9,10.5,1.6,00110
59.0,44.0,XX.0,XXX,XX,03,  Lohajang Upazila,1230,0.6,99.0,0.4,97.6,54.2,37.4,8.4,00110
59.0,44.0,13.0,XXX,XX,03,  Bejgaon Union,283,2.5,96.1,1.4,98.6,90.8,2.5,6.7,00110
59.0,44.0,94.0,XXX,XX,03,  Lohajang Teotia Union,947,0.0,99.9,0.1,97.3,43.3,47.8,8.9,00110
