ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
67.0,XX.0,XX.0,XXX,XX,03, Narayanganj Zila,23441,16348,12692,7920,10749,8428,58.9,61.6,56.1,00110
67.0,2.0,XX.0,XXX,XX,03,  Araihazar Upazila,6943,5318,3661,2611,3282,2707,56.6,58.4,54.8,00110
67.0,2.0,23.0,XXX,XX,03,  Araihazar Union,2459,1271,1314,622,1145,649,65.9,67.9,63.8,00110
67.0,2.0,87.0,XXX,XX,03,  Satgram Union,4484,4047,2347,1989,2137,2058,52.6,54.1,50.9,00110
67.0,68.0,XX.0,XXX,XX,03,  Rupganj Upazila,16498,11030,9031,5309,7467,5721,59.9,63.0,56.6,00110
67.0,68.0,63.0,XXX,XX,03,  Mura Para Union,12107,7834,6706,3773,5401,4061,60.7,64.0,57.1,00110
67.0,68.0,79.0,XXX,XX,03,  Rupganj Union,4391,3196,2325,1536,2066,1660,57.9,60.2,55.4,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,11190,5511,6053,2648,5137,2863,67.0,69.6,64.2,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,3863,1681,2312,762,1551,919,69.7,75.2,62.8,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,2473,712,1550,332,923,380,77.6,82.4,70.8,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,1390,969,762,430,628,539,58.9,63.9,53.8,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,7327,3830,3741,1886,3586,1944,65.7,66.5,64.8,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,7327,3830,3741,1886,3586,1944,65.7,66.5,64.8,00110
56.0,XX.0,XX.0,XXX,XX,03, Manikganj Zila,15968,10291,8450,4379,7518,5912,60.8,65.9,56.0,00110
56.0,10.0,XX.0,XXX,XX,03,  Daulatpur Upazila,3088,2871,1666,1232,1422,1639,51.8,57.5,46.5,00110
56.0,10.0,28.0,XXX,XX,03,  Chak Mirpur Union,3088,2871,1666,1232,1422,1639,51.8,57.5,46.5,00110
56.0,22.0,XX.0,XXX,XX,03,  Ghior Upazila,4049,1777,2163,750,1886,1027,69.5,74.3,64.7,00110
56.0,22.0,47.0,XXX,XX,03,  Ghior Union,4049,1777,2163,750,1886,1027,69.5,74.3,64.7,00110
56.0,28.0,XX.0,XXX,XX,03,  Harirampur Upazila,1281,713,686,310,595,403,64.2,68.9,59.6,00110
56.0,28.0,29.0,XXX,XX,03,  Boyra Union,1281,713,686,310,595,403,64.2,68.9,59.6,00110
56.0,46.0,XX.0,XXX,XX,03,  Manikganj Sadar Upazila,157,198,85,91,72,107,44.2,48.3,40.2,00110
56.0,46.0,87.0,XXX,XX,03,  Nabagram Union,157,198,85,91,72,107,44.2,48.3,40.2,00110
56.0,70.0,XX.0,XXX,XX,03,  Saturia Upazila,4494,3131,2312,1329,2182,1802,58.9,63.5,54.8,00110
56.0,70.0,19.0,XXX,XX,03,  Baliati Union,1792,1214,953,517,839,697,59.6,64.8,54.6,00110
56.0,70.0,85.0,XXX,XX,03,  Saturia Union,2702,1917,1359,812,1343,1105,58.5,62.6,54.9,00110
56.0,78.0,XX.0,XXX,XX,03,  Shibalaya Upazila,2899,1601,1538,667,1361,934,64.4,69.8,59.3,00110
56.0,78.0,71.0,XXX,XX,03,  Ulail Union,2899,1601,1538,667,1361,934,64.4,69.8,59.3,00110
26.0,XX.0,XX.0,XXX,XX,03, Dhaka Zila,1131976,500344,640080,252567,491896,247777,69.3,71.7,66.5,00110
26.0,14.0,XX.0,XXX,XX,03,  Dhamrai Upazila,1445,2008,774,969,671,1039,41.8,44.4,39.2,00110
26.0,14.0,35.0,XXX,XX,03,  Dhamrai Union,1445,2008,774,969,671,1039,41.8,44.4,39.2,00110
26.0,62.0,XX.0,XXX,XX,03,  Nawabganj Upazila,9301,5231,4666,2551,4635,2680,64.0,64.7,63.4,00110
26.0,62.0,13.0,XXX,XX,03,  Bakshanagar Union,330,321,150,152,180,169,50.7,49.7,51.6,00110
26.0,62.0,74.0,XXX,XX,03,  Kalakopa Union,8971,4910,4516,2399,4455,2511,64.6,65.3,64.0,00110
86.0,XX.0,XX.0,XXX,XX,03, Shariatpur Zila,7434,5283,3733,2475,3701,2808,58.5,60.1,56.9,00110
86.0,14.0,XX.0,XXX,XX,03,  Bhedarganj Upazila,514,349,254,155,260,194,59.6,62.1,57.3,00110
86.0,14.0,77.0,XXX,XX,03,  Rambhadrapur Union,514,349,254,155,260,194,59.6,62.1,57.3,00110
86.0,25.0,XX.0,XXX,XX,03,  Damudya Upazila,1512,1135,677,506,835,629,57.1,57.2,57.0,00110
86.0,25.0,23.0,XXX,XX,03,  Darul Aman Union,1512,1135,677,506,835,629,57.1,57.2,57.0,00110
86.0,36.0,XX.0,XXX,XX,03,  Gosairhat Upazila,5408,3799,2802,1814,2606,1985,58.7,60.7,56.8,00110
86.0,36.0,35.0,XXX,XX,03,  Idilpur Union,5408,3799,2802,1814,2606,1985,58.7,60.7,56.8,00110
54.0,XX.0,XX.0,XXX,XX,03, Madaripur Zila,12961,12102,6748,5733,6213,6369,51.7,54.1,49.4,00110
54.0,80.0,XX.0,XXX,XX,03,  Rajoir Upazila,10021,8270,5281,3926,4740,4344,54.8,57.4,52.2,00110
54.0,80.0,95.0,XXX,XX,03,  Rajoir Union,10021,8270,5281,3926,4740,4344,54.8,57.4,52.2,00110
54.0,87.0,XX.0,XXX,XX,03,  Shib Char Upazila,2940,3832,1467,1807,1473,2025,43.4,44.8,42.1,00110
54.0,87.0,18.0,XXX,XX,03,  Bayratala Uttar Union,2615,3352,1288,1543,1327,1809,43.8,45.5,42.3,00110
54.0,87.0,42.0,XXX,XX,03,  Ditiyakhanda Union,325,480,179,264,146,216,40.4,40.4,40.3,00110
93.0,XX.0,XX.0,XXX,XX,03, Tangail Zila,31937,31687,16265,14363,15672,17324,50.2,53.1,47.5,00110
93.0,9.0,XX.0,XXX,XX,03,  Basail Upazila,6366,5368,3288,2439,3078,2929,54.3,57.4,51.2,00110
93.0,9.0,11.0,XXX,XX,03,  Basail Union,6366,5368,3288,2439,3078,2929,54.3,57.4,51.2,00110
93.0,23.0,XX.0,XXX,XX,03,  Delduar Upazila,6248,6002,3101,2717,3147,3285,51.0,53.3,48.9,00110
93.0,23.0,23.0,XXX,XX,03,  Delduar Union,6248,6002,3101,2717,3147,3285,51.0,53.3,48.9,00110
93.0,47.0,XX.0,XXX,XX,03,  Kalihati Upazila,723,1338,364,609,359,729,35.1,37.4,33.0,00110
93.0,47.0,58.0,XXX,XX,03,  Kok Dahara Union,723,1338,364,609,359,729,35.1,37.4,33.0,00110
93.0,57.0,XX.0,XXX,XX,03,  Madhupur Upazila,2511,4631,1353,2251,1158,2380,35.2,37.5,32.7,00110
93.0,57.0,21.0,XXX,XX,03,  Alokdia Union,2511,4631,1353,2251,1158,2380,35.2,37.5,32.7,00110
93.0,66.0,XX.0,XXX,XX,03,  Mirzapur Upazila,3887,1968,1928,805,1959,1163,66.4,70.5,62.7,00110
93.0,66.0,36.0,XXX,XX,03,  Bhaora Union,2722,1095,1356,430,1366,665,71.3,75.9,67.3,00110
93.0,66.0,39.0,XXX,XX,03,  Bhatgram Union,283,151,137,70,146,81,65.2,66.2,64.3,00110
93.0,66.0,67.0,XXX,XX,03,  Latifpur Union,882,722,435,305,447,417,55.0,58.8,51.7,00110
93.0,76.0,XX.0,XXX,XX,03,  Nagarpur Upazila,6610,4726,3425,2118,3185,2608,58.3,61.8,55.0,00110
93.0,76.0,73.0,XXX,XX,03,  Nagarpur Union,6610,4726,3425,2118,3185,2608,58.3,61.8,55.0,00110
93.0,85.0,XX.0,XXX,XX,03,  Sakhipur Upazila,5592,7654,2806,3424,2786,4230,42.2,45.0,39.7,00110
93.0,85.0,27.0,XXX,XX,03,  Gazaria Union,3078,4076,1572,1783,1506,2293,43.0,46.9,39.6,00110
93.0,85.0,81.0,XXX,XX,03,  Kalia Union,2514,3578,1234,1641,1280,1937,41.3,42.9,39.8,00110
48.0,XX.0,XX.0,XXX,XX,03, Kishoreganj Zila,25413,40492,13502,19713,11911,20779,38.6,40.7,36.4,00110
48.0,2.0,XX.0,XXX,XX,03,  Austagram Upazila,5105,9027,2606,4266,2499,4761,36.1,37.9,34.4,00110
48.0,2.0,23.0,XXX,XX,03,  Austagram Union,5105,9027,2606,4266,2499,4761,36.1,37.9,34.4,00110
48.0,33.0,XX.0,XXX,XX,03,  Itna Upazila,6416,12032,3470,6018,2946,6014,34.8,36.6,32.9,00110
48.0,33.0,43.0,XXX,XX,03,  Dhanpur Union,510,861,319,462,191,399,37.2,40.8,32.4,00110
48.0,33.0,51.0,XXX,XX,03,  Itna Union,5906,11171,3151,5556,2755,5615,34.6,36.2,32.9,00110
48.0,59.0,XX.0,XXX,XX,03,  Mithamain Upazila,4406,6114,2411,3031,1995,3083,41.9,44.3,39.3,00110
48.0,59.0,81.0,XXX,XX,03,  Mithamain Union,4406,6114,2411,3031,1995,3083,41.9,44.3,39.3,00110
48.0,76.0,XX.0,XXX,XX,03,  Nikli Upazila,5200,10324,2758,4957,2442,5367,33.5,35.7,31.3,00110
48.0,76.0,76.0,XXX,XX,03,  Nikli Union,5200,10324,2758,4957,2442,5367,33.5,35.7,31.3,00110
48.0,92.0,XX.0,XXX,XX,03,  Tarail Upazila,4286,2995,2257,1441,2029,1554,58.9,61.0,56.6,00110
48.0,92.0,94.0,XXX,XX,03,  Tarail Sachail Union,4286,2995,2257,1441,2029,1554,58.9,61.0,56.6,00110
89.0,XX.0,XX.0,XXX,XX,03, Sherpur Zila,3204,1703,1692,806,1512,897,65.3,67.7,62.8,00110
89.0,37.0,XX.0,XXX,XX,03,  Jhenaigati Upazila,3204,1703,1692,806,1512,897,65.3,67.7,62.8,00110
89.0,37.0,25.0,XXX,XX,03,  Jhenaigati Union,3204,1703,1692,806,1512,897,65.3,67.7,62.8,00110
68.0,XX.0,XX.0,XXX,XX,03, Narsingdi Zila,40146,38213,20561,18913,19585,19300,51.2,52.1,50.4,00110
68.0,7.0,XX.0,XXX,XX,03,  Belabo Upazila,8458,9001,4175,4477,4283,4524,48.4,48.3,48.6,00110
68.0,7.0,13.0,XXX,XX,03,  Bajnaba Union,510,491,275,237,235,254,50.9,53.7,48.1,00110
68.0,7.0,20.0,XXX,XX,03,  Belabo Union,7948,8510,3900,4240,4048,4270,48.3,47.9,48.7,00110
68.0,52.0,XX.0,XXX,XX,03,  Manohardi Upazila,1593,1561,759,689,834,872,50.5,52.4,48.9,00110
68.0,52.0,33.0,XXX,XX,03,  Chandanbari Union,905,621,455,264,450,357,59.3,63.3,55.8,00110
68.0,52.0,67.0,XXX,XX,03,  Kanchikata Union,310,504,136,214,174,290,38.1,38.9,37.5,00110
68.0,52.0,94.0,XXX,XX,03,  Shukundi Union,378,436,168,211,210,225,46.4,44.3,48.3,00110
68.0,60.0,XX.0,XXX,XX,03,  Narsingdi Sadar Upazila,16937,15914,9158,8229,7779,7685,51.6,52.7,50.3,00110
68.0,60.0,25.0,XXX,XX,03,  Chinishpur Union,258,149,134,65,124,84,63.4,67.3,59.6,00110
68.0,60.0,47.0,XXX,XX,03,  Kanthalia Union,126,201,58,106,68,95,38.5,35.4,41.7,00110
68.0,60.0,53.0,XXX,XX,03,  Nuralla Pur U/C Union,13899,11266,7640,5908,6259,5358,55.2,56.4,53.9,00110
68.0,60.0,59.0,XXX,XX,03,  Mahishasura Union,2654,4298,1326,2150,1328,2148,38.2,38.1,38.2,00110
68.0,63.0,XX.0,XXX,XX,03,  Palash Upazila,6653,5228,3365,2455,3288,2773,56.0,57.8,54.2,00110
68.0,63.0,15.0,XXX,XX,03,  Char Sindur Union,3526,2567,1795,1215,1731,1352,57.9,59.6,56.1,00110
68.0,63.0,79.0,XXX,XX,03,  Jinardi Union,3127,2661,1570,1240,1557,1421,54.0,55.9,52.3,00110
68.0,64.0,XX.0,XXX,XX,03,  Roypura Upazila,3090,4603,1451,2205,1639,2398,40.2,39.7,40.6,00110
68.0,64.0,14.0,XXX,XX,03,  Alipura Union,1248,2169,593,1049,655,1120,36.5,36.1,36.9,00110
68.0,64.0,74.0,XXX,XX,03,  Palashtali Union,1842,2434,858,1156,984,1278,43.1,42.6,43.5,00110
68.0,76.0,XX.0,XXX,XX,03,  Shibpur Upazila,3415,1906,1653,858,1762,1048,64.2,65.8,62.7,00110
68.0,76.0,21.0,XXX,XX,03,  Baghaba Union,435,341,203,164,232,177,56.1,55.3,56.7,00110
68.0,76.0,73.0,XXX,XX,03,  Masimpur Union,2980,1565,1450,694,1530,871,65.6,67.6,63.7,00110
33.0,XX.0,XX.0,XXX,XX,03, Gazipur Zila,11190,5511,6053,2648,5137,2863,67.0,69.6,64.2,00110
33.0,32.0,XX.0,XXX,XX,03,  Kaliakair Upazila,3863,1681,2312,762,1551,919,69.7,75.2,62.8,00110
33.0,32.0,66.0,XXX,XX,03,  Mouchak Union,2473,712,1550,332,923,380,77.6,82.4,70.8,00110
33.0,32.0,76.0,XXX,XX,03,  Sreefaltali Union,1390,969,762,430,628,539,58.9,63.9,53.8,00110
33.0,36.0,XX.0,XXX,XX,03,  Kapasia Upazila,7327,3830,3741,1886,3586,1944,65.7,66.5,64.8,00110
33.0,36.0,43.0,XXX,XX,03,  Kapasia Union,7327,3830,3741,1886,3586,1944,65.7,66.5,64.8,00110
90.0,XX.0,XX.0,XXX,XX,03, Sunamganj Zila,26107,36874,14282,17789,11825,19085,41.5,44.5,38.3,00110
90.0,18.0,XX.0,XXX,XX,03,  Bishwambarpur Upazila,1345,1199,769,537,576,662,52.9,58.9,46.5,00110
90.0,18.0,77.0,XXX,XX,03,  Palash Union,1345,1199,769,537,576,662,52.9,58.9,46.5,00110
90.0,23.0,XX.0,XXX,XX,03,  Chhatak Upazila,1133,3848,668,1828,465,2020,22.7,26.8,18.7,00110
90.0,23.0,13.0,XXX,XX,03,  Chhatak Union,48,58,24,30,24,28,45.3,44.4,46.2,00110
90.0,23.0,47.0,XXX,XX,03,  Dakshin Islampur Union,649,2369,395,1120,254,1249,21.5,26.1,16.9,00110
90.0,23.0,76.0,XXX,XX,03,  Noarai Union,436,1421,249,678,187,743,23.5,26.9,20.1,00110
90.0,27.0,XX.0,XXX,XX,03,  Dakshin Sunamganj Upazila,1362,2635,738,1275,624,1360,34.1,36.7,31.5,00110
90.0,27.0,33.0,XXX,XX,03,  Joykalas Union,1362,2635,738,1275,624,1360,34.1,36.7,31.5,00110
90.0,29.0,XX.0,XXX,XX,03,  Derai Upazila,3132,3412,1594,1637,1538,1775,47.9,49.3,46.4,00110
90.0,29.0,28.0,XXX,XX,03,  Derai Sarmangal Union,499,926,250,458,249,468,35.0,35.3,34.7,00110
90.0,29.0,47.0,XXX,XX,03,  Karimpur Union,2633,2486,1344,1179,1289,1307,51.4,53.3,49.7,00110
90.0,32.0,XX.0,XXX,XX,03,  Dharampasha Upazila,4816,5057,2618,2457,2198,2600,48.8,51.6,45.8,00110
90.0,32.0,38.0,XXX,XX,03,  Dharmapasha Union,3238,3285,1748,1538,1490,1747,49.6,53.2,46.0,00110
90.0,32.0,57.0,XXX,XX,03,  Madhyanagar Union,1578,1772,870,919,708,853,47.1,48.6,45.4,00110
90.0,33.0,XX.0,XXX,XX,03,  Dowarabazar Upazila,3107,8609,1689,4229,1418,4380,26.5,28.5,24.5,00110
90.0,33.0,27.0,XXX,XX,03,  Dakshin Dowarabazar Union,3107,8609,1689,4229,1418,4380,26.5,28.5,24.5,00110
90.0,50.0,XX.0,XXX,XX,03,  Jamalganj Upazila,4224,4221,2295,2054,1929,2167,50.0,52.8,47.1,00110
90.0,50.0,67.0,XXX,XX,03,  Jamalganj Union,3076,3452,1642,1690,1434,1762,47.1,49.3,44.9,00110
90.0,50.0,81.0,XXX,XX,03,  Sachna Bazar Union,1148,769,653,364,495,405,59.9,64.2,55.0,00110
90.0,86.0,XX.0,XXX,XX,03,  Sulla Upazila,2121,1217,1205,521,916,696,63.5,69.8,56.8,00110
90.0,86.0,47.0,XXX,XX,03,  Bahara Union,2121,1217,1205,521,916,696,63.5,69.8,56.8,00110
90.0,89.0,XX.0,XXX,XX,03,  Sunamganj Sadar Upazila,1116,2718,613,1289,503,1429,29.1,32.2,26.0,00110
90.0,89.0,10.0,XXX,XX,03,  Aftabnagar Union,785,1737,417,820,368,917,31.1,33.7,28.6,00110
90.0,89.0,39.0,XXX,XX,03,  Lakshmansree Union,331,981,196,469,135,512,25.2,29.5,20.9,00110
90.0,92.0,XX.0,XXX,XX,03,  Tahirpur Upazila,3751,3958,2093,1962,1658,1996,48.7,51.6,45.4,00110
90.0,92.0,64.0,XXX,XX,03,  Tahirpur Union,3751,3958,2093,1962,1658,1996,48.7,51.6,45.4,00110
36.0,XX.0,XX.0,XXX,XX,03, Habiganj Zila,26174,32636,13283,15279,12891,17357,44.5,46.5,42.6,00110
36.0,2.0,XX.0,XXX,XX,03,  Ajmiriganj Upazila,438,791,208,359,230,432,35.6,36.7,34.7,00110
36.0,2.0,13.0,XXX,XX,03,  Ajmiriganj Union,438,791,208,359,230,432,35.6,36.7,34.7,00110
36.0,5.0,XX.0,XXX,XX,03,  Bahubal Upazila,1839,1437,979,646,860,791,56.1,60.2,52.1,00110
36.0,5.0,11.0,XXX,XX,03,  Bahubal Union,1839,1437,979,646,860,791,56.1,60.2,52.1,00110
36.0,11.0,XX.0,XXX,XX,03,  Baniachong Upazila,10305,12745,5138,6028,5167,6717,44.7,46.0,43.5,00110
36.0,11.0,11.0,XXX,XX,03,  Uttar Purba Baniachang Union,4936,6039,2601,2920,2335,3119,45.0,47.1,42.8,00110
36.0,11.0,18.0,XXX,XX,03,  Dakshin Purba Baniyachang Union,830,967,375,436,455,531,46.2,46.2,46.1,00110
36.0,11.0,25.0,XXX,XX,03,  Dakshin Paschim Baniyachang Union,1601,2916,756,1367,845,1549,35.4,35.6,35.3,00110
36.0,44.0,XX.0,XXX,XX,03,  Habiganj Sadar Upazila,5907,5484,3089,2562,2818,2922,51.9,54.7,49.1,00110
36.0,44.0,22.0,XXX,XX,03,  Gopaya Union,4398,3896,2302,1816,2096,2080,53.0,55.9,50.2,00110
36.0,44.0,76.0,XXX,XX,03,  Richi Union,1509,1588,787,746,722,842,48.7,51.3,46.2,00110
36.0,68.0,XX.0,XXX,XX,03,  Lakhai Upazila,4495,8676,2242,4004,2253,4672,34.1,35.9,32.5,00110
36.0,68.0,13.0,XXX,XX,03,  Bamai Union,2908,4736,1395,2121,1513,2615,38.0,39.7,36.7,00110
36.0,68.0,54.0,XXX,XX,03,  Lakhai Union,1587,3940,847,1883,740,2057,28.7,31.0,26.5,00110
36.0,71.0,XX.0,XXX,XX,03,  Madhabpur Upazila,1355,758,758,331,597,427,64.1,69.6,58.3,00110
36.0,71.0,17.0,XXX,XX,03,  Bagasura Union,1355,758,758,331,597,427,64.1,69.6,58.3,00110
36.0,77.0,XX.0,XXX,XX,03,  Nabiganj Upazila,1835,2745,869,1349,966,1396,40.1,39.2,40.9,00110
36.0,77.0,14.0,XXX,XX,03,  Bausha Union,739,511,340,253,399,258,59.1,57.3,60.7,00110
36.0,77.0,65.0,XXX,XX,03,  Kargaon Union,381,852,192,429,189,423,30.9,30.9,30.9,00110
36.0,77.0,73.0,XXX,XX,03,  Kurshi Union,248,496,117,231,131,265,33.3,33.6,33.1,00110
36.0,77.0,80.0,XXX,XX,03,  Nabiganj Union,467,886,220,436,247,450,34.5,33.5,35.4,00110
91.0,XX.0,XX.0,XXX,XX,03, Sylhet Zila,68704,56401,36839,27268,31865,29133,54.9,57.5,52.2,00110
91.0,8.0,XX.0,XXX,XX,03,  Balaganj Upazila,3998,2553,2027,1217,1971,1336,61.0,62.5,59.6,00110
91.0,8.0,11.0,XXX,XX,03,  Balaganj Union,3998,2553,2027,1217,1971,1336,61.0,62.5,59.6,00110
91.0,20.0,XX.0,XXX,XX,03,  Bishwanath Upazila,9526,8146,5172,3989,4354,4157,53.9,56.5,51.2,00110
91.0,20.0,21.0,XXX,XX,03,  Bishwanath Union,9526,8146,5172,3989,4354,4157,53.9,56.5,51.2,00110
91.0,27.0,XX.0,XXX,XX,03,  Companiganj Upazila,5596,8325,3235,4407,2361,3918,40.2,42.3,37.6,00110
91.0,27.0,11.0,XXX,XX,03,  Islampur Paschim Union,5596,8325,3235,4407,2361,3918,40.2,42.3,37.6,00110
91.0,31.0,XX.0,XXX,XX,03,  Dakshin Surma Upazila,8850,5639,4824,2685,4026,2954,61.1,64.2,57.7,00110
91.0,31.0,36.0,XXX,XX,03,  Baraikandi Union,7489,4558,4079,2168,3410,2390,62.2,65.3,58.8,00110
91.0,31.0,45.0,XXX,XX,03,  Kuchai Union,1243,686,673,337,570,349,64.4,66.6,62.0,00110
91.0,31.0,65.0,XXX,XX,03,  Mollargaon Union,118,395,72,180,46,215,23.0,28.6,17.6,00110
91.0,35.0,XX.0,XXX,XX,03,  Fenchuganj Upazila,8223,9777,4242,4755,3981,5022,45.7,47.1,44.2,00110
91.0,35.0,23.0,XXX,XX,03,  Fenchuganj Union,8223,9777,4242,4755,3981,5022,45.7,47.1,44.2,00110
91.0,38.0,XX.0,XXX,XX,03,  Golapganj Upazila,2624,1712,1389,826,1235,886,60.5,62.7,58.2,00110
91.0,38.0,43.0,XXX,XX,03,  Fulbari Union,2624,1712,1389,826,1235,886,60.5,62.7,58.2,00110
91.0,41.0,XX.0,XXX,XX,03,  Gowainghat Upazila,1676,3154,945,1517,731,1637,34.7,38.4,30.9,00110
91.0,41.0,42.0,XXX,XX,03,  Paschim Jaflong Union,1183,836,673,385,510,451,58.6,63.6,53.1,00110
91.0,41.0,52.0,XXX,XX,03,  Lengura Union,493,2318,272,1132,221,1186,17.5,19.4,15.7,00110
91.0,53.0,XX.0,XXX,XX,03,  Jaintiapur Upazila,3843,2823,2009,1270,1834,1553,57.7,61.3,54.1,00110
91.0,53.0,63.0,XXX,XX,03,  Nijpat Union,3843,2823,2009,1270,1834,1553,57.7,61.3,54.1,00110
91.0,62.0,XX.0,XXX,XX,03,  Sylhet Sadar Upazila,22935,12091,12163,5535,10772,6556,65.5,68.7,62.2,00110
91.0,62.0,42.0,XXX,XX,03,  Khadim Para Union,22675,11871,11992,5454,10683,6417,65.6,68.7,62.5,00110
91.0,62.0,90.0,XXX,XX,03,  Tuker Bazar Union,260,220,171,81,89,139,54.2,67.9,39.0,00110
91.0,94.0,XX.0,XXX,XX,03,  Zakiganj Upazila,1433,2181,833,1067,600,1114,39.7,43.8,35.0,00110
91.0,94.0,57.0,XXX,XX,03,  Kholachhara Union,1239,1917,726,938,513,979,39.3,43.6,34.4,00110
91.0,94.0,85.0,XXX,XX,03,  Zakiganj Union,194,264,107,129,87,135,42.4,45.3,39.2,00110
58.0,XX.0,XX.0,XXX,XX,03, Maulvibazar Zila,29172,23635,14796,11206,14376,12429,55.2,56.9,53.6,00110
58.0,14.0,XX.0,XXX,XX,03,  Barlekha Upazila,2022,1630,957,786,1065,844,55.4,54.9,55.8,00110
58.0,14.0,13.0,XXX,XX,03,  Barlekha Union,2022,1630,957,786,1065,844,55.4,54.9,55.8,00110
58.0,35.0,XX.0,XXX,XX,03,  Juri Upazila,6143,4604,3061,2259,3082,2345,57.2,57.5,56.8,00110
58.0,35.0,47.0,XXX,XX,03,  Jaifarnagar Union,6143,4604,3061,2259,3082,2345,57.2,57.5,56.8,00110
58.0,56.0,XX.0,XXX,XX,03,  Kamalganj Upazila,5565,5515,2797,2559,2768,2956,50.2,52.2,48.4,00110
58.0,56.0,38.0,XXX,XX,03,  Kamalganj Union,5565,5515,2797,2559,2768,2956,50.2,52.2,48.4,00110
58.0,65.0,XX.0,XXX,XX,03,  Kulaura Upazila,703,419,352,195,351,224,62.7,64.4,61.0,00110
58.0,65.0,65.0,XXX,XX,03,  Kulaura Union,703,419,352,195,351,224,62.7,64.4,61.0,00110
58.0,80.0,XX.0,XXX,XX,03,  Rajnagar Upazila,5526,6359,2810,3045,2716,3314,46.5,48.0,45.0,00110
58.0,80.0,63.0,XXX,XX,03,  Rajnagar Union,3634,3996,1864,1895,1770,2101,47.6,49.6,45.7,00110
58.0,80.0,73.0,XXX,XX,03,  Tengra Union,1892,2363,946,1150,946,1213,44.5,45.1,43.8,00110
58.0,83.0,XX.0,XXX,XX,03,  Sreemangal Upazila,9213,5108,4819,2362,4394,2746,64.3,67.1,61.5,00110
58.0,83.0,85.0,XXX,XX,03,  Sreemangal Union,9213,5108,4819,2362,4394,2746,64.3,67.1,61.5,00110
