ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
10,88.0,28.0,XXX,XX,01,  Garidaha Union,9616,3.2,12.6,25.2,29.0,15.6,7.6,3.3,3.6,4.0,00110
10,88.0,57.0,XXX,XX,01,  Kusumbi Union,8072,2.2,12.4,25.0,27.2,16.9,8.2,3.3,4.8,4.1,00110
10,88.0,77.0,XXX,XX,01,  Shah-Bandegi Union,6163,1.3,8.9,20.0,29.9,19.2,10.4,4.8,5.4,4.4,00110
10,94.0,XX.0,XXX,XX,01,  Shibganj Upazila,93555,3.4,14.3,26.6,29.4,15.3,6.2,2.5,2.2,3.8,00110
10,95.0,XX.0,XXX,XX,01,  Sonatola Upazila,42020,5.7,14.0,22.4,27.4,17.5,7.9,2.9,2.2,3.8,00110
88,XX.0,XX.0,XXX,XX,01, Sirajganj Zila,614825,3.0,11.0,20.5,26.0,18.9,10.2,5.0,5.4,4.3,00110
88,11.0,XX.0,XXX,XX,01,  Belkuchi Upazila,58083,1.8,8.2,17.1,23.6,20.3,13.1,7.3,8.6,4.7,00110
88,27.0,XX.0,XXX,XX,01,  Chauhali Upazila,34313,2.6,15.0,23.6,23.6,17.3,9.9,4.7,3.2,4.0,00110
88,27.0,27.0,XXX,XX,01,  Khas Kaulia Union,802,1.9,12.2,20.3,21.2,18.3,13.6,6.9,5.6,4.4,00110
88,27.0,47.0,XXX,XX,01,  Sadia Chandpur Union,5214,1.4,12.3,21.7,25.3,18.1,11.3,5.7,4.2,4.3,00110
88,44.0,XX.0,XXX,XX,01,  Kamarkhanda Upazila,29562,3.5,10.5,19.5,25.2,19.7,10.8,5.4,5.4,4.3,00110
88,44.0,38.0,XXX,XX,01,  Jamtail Union,6717,3.3,10.3,18.8,24.9,19.8,11.2,5.6,6.1,4.4,00110
88,50.0,XX.0,XXX,XX,01,  Kazipur Upazila,65231,3.8,14.2,23.2,26.7,17.6,8.3,3.4,2.8,3.9,00110
88,50.0,25.0,XXX,XX,01,  Gandail Union,6945,5.1,14.6,23.8,27.4,16.7,6.9,3.0,2.6,3.8,00110
88,50.0,77.0,XXX,XX,01,  Sonamukhi Union,8119,4.3,12.9,23.3,28.3,16.8,8.0,3.1,3.3,4.0,00110
88,61.0,XX.0,XXX,XX,01,  Royganj Upazila,72332,3.7,12.0,22.4,27.5,17.6,8.6,4.1,4.2,4.1,00110
88,61.0,38.0,XXX,XX,01,  Dhangara Union,7223,4.5,15.7,25.3,28.1,15.2,6.3,2.7,2.1,3.8,00110
88,67.0,XX.0,XXX,XX,01,  Shahjadpur Upazila,107366,2.4,9.3,18.8,25.0,19.9,11.5,6.0,7.2,4.5,00110
88,67.0,14.0,XXX,XX,01,  Gala Union,6186,3.6,10.9,20.8,24.1,19.1,11.6,5.3,4.6,4.3,00110
88,78.0,XX.0,XXX,XX,01,  Sirajganj Sadar Upazila,87916,2.7,10.1,19.6,25.7,19.8,11.1,5.4,5.6,4.4,00110
88,78.0,16.0,XXX,XX,01,  Baghbati Union,10248,2.4,9.6,20.4,26.7,19.9,10.9,5.0,5.2,4.4,00110
88,89.0,XX.0,XXX,XX,01,  Tarash Upazila,46779,4.1,12.5,23.1,28.0,17.1,7.9,3.6,3.6,4.0,00110
88,89.0,84.0,XXX,XX,01,  Tarash Union,4614,3.9,14.1,23.1,29.2,15.5,7.7,3.3,3.3,3.9,00110
88,94.0,XX.0,XXX,XX,01,  Ullah Para Upazila,113243,2.8,10.5,20.2,26.9,19.0,10.0,4.9,5.7,4.3,00110
81,XX.0,XX.0,XXX,XX,01, Rajshahi Zila,435295,3.6,11.5,25.2,29.6,16.1,7.4,3.2,3.4,4.0,00110
81,10.0,XX.0,XXX,XX,01,  Bagha Upazila,35602,4.5,12.2,24.6,29.9,15.6,6.9,3.0,3.3,3.9,00110
81,12.0,XX.0,XXX,XX,01,  Baghmara Upazila,84386,4.9,13.5,28.1,29.1,13.8,5.9,2.3,2.3,3.7,00110
81,12.0,50.0,XXX,XX,01,  Ganipur Union,8938,4.3,11.8,29.0,30.0,14.1,6.2,2.2,2.5,3.8,00110
81,25.0,XX.0,XXX,XX,01,  Charghat Upazila,42658,3.5,11.8,25.2,31.1,16.0,6.6,2.8,3.0,3.9,00110
81,31.0,XX.0,XXX,XX,01,  Durgapur Upazila,41039,3.3,11.9,28.1,31.3,14.6,5.9,2.5,2.3,3.8,00110
81,31.0,11.0,XXX,XX,01,  Deluabari Union,5998,2.0,10.8,29.1,32.4,15.3,6.1,2.1,2.1,3.9,00110
81,34.0,XX.0,XXX,XX,01,  Godagari Upazila,59027,2.8,9.0,17.4,25.3,20.5,11.8,6.1,7.1,4.6,00110
81,34.0,57.0,XXX,XX,01,  Matikata Union,8735,3.6,9.3,16.6,23.7,20.4,12.4,6.7,7.3,4.6,00110
81,53.0,XX.0,XXX,XX,01,  Mohanpur Upazila,36128,3.2,11.5,27.8,30.8,15.4,6.5,2.6,2.3,3.9,00110
81,53.0,13.0,XXX,XX,01,  Bakshimail Union,4299,3.9,11.2,28.5,30.3,14.7,6.5,2.6,2.4,3.9,00110
81,53.0,81.0,XXX,XX,01,  Royghati Union,3012,4.8,11.5,27.8,29.6,15.1,6.4,2.5,2.4,3.8,00110
81,72.0,XX.0,XXX,XX,01,  Paba Upazila,55528,2.9,10.1,23.8,30.4,17.5,8.3,3.5,3.5,4.1,00110
81,82.0,XX.0,XXX,XX,01,  Puthia Upazila,46390,3.1,11.8,26.7,31.0,15.5,6.6,2.6,2.8,3.9,00110
81,82.0,13.0,XXX,XX,01,  Baneshwar Union,8249,3.2,11.5,26.4,31.0,15.3,6.6,2.8,3.3,3.9,00110
81,82.0,81.0,XXX,XX,01,  Silmaria Union,9147,4.2,13.1,27.2,30.5,14.7,5.8,2.2,2.3,3.8,00110
81,94.0,XX.0,XXX,XX,01,  Tanore Upazila,34537,3.2,11.6,25.7,29.4,16.1,7.3,3.3,3.4,4.0,00110
64,XX.0,XX.0,XXX,XX,01, Naogaon Zila,588878,3.6,12.9,25.9,28.6,15.6,7.0,3.1,3.3,3.9,00110
64,3.0,XX.0,XXX,XX,01,  Atrai Upazila,42510,2.6,11.3,22.7,27.8,17.0,8.4,4.3,5.8,4.2,00110
64,3.0,10.0,XXX,XX,01,  Ahsanganj Union,5118,2.2,10.8,22.1,29.4,16.8,8.7,4.6,5.4,4.3,00110
64,3.0,21.0,XXX,XX,01,  Bhopara Union,4116,1.1,6.5,17.7,23.9,19.4,10.9,7.2,13.2,4.9,00110
64,3.0,73.0,XXX,XX,01,  Panchupur Union,4923,1.7,9.9,20.1,27.8,17.4,9.4,5.4,8.3,4.5,00110
64,6.0,XX.0,XXX,XX,01,  Badalgachhi Upazila,52274,4.3,14.7,26.4,29.8,15.1,5.9,2.2,1.6,3.7,00110
64,6.0,21.0,XXX,XX,01,  Badalgachhi Union,6105,3.0,13.0,26.8,30.3,15.9,6.2,2.9,1.9,3.8,00110
64,28.0,XX.0,XXX,XX,01,  Dhamoirhat Upazila,44480,3.9,14.5,28.0,29.1,14.4,5.8,2.3,2.0,3.7,00110
64,28.0,63.0,XXX,XX,01,  Jahanpur Union,6134,3.8,14.5,27.3,30.2,14.7,5.4,2.2,1.7,3.7,00110
64,47.0,XX.0,XXX,XX,01,  Manda Upazila,93924,4.4,14.3,28.1,28.7,14.0,5.8,2.4,2.2,3.7,00110
64,47.0,54.0,XXX,XX,01,  Kusumba Union,8256,5.0,15.3,28.0,28.7,13.5,5.5,2.0,2.0,3.7,00110
64,47.0,67.0,XXX,XX,01,  Manda Union,6822,5.0,15.2,28.7,28.0,13.8,5.4,2.3,1.8,3.7,00110
64,47.0,88.0,XXX,XX,01,  Prasadpur Union,6046,4.8,14.6,29.6,27.8,13.0,6.0,2.3,2.0,3.7,00110
64,50.0,XX.0,XXX,XX,01,  Mahadebpur Upazila,72068,4.0,13.4,27.4,28.7,15.1,6.4,2.7,2.5,3.8,00110
64,50.0,57.0,XXX,XX,01,  Khajur Union,7892,4.1,13.1,29.1,29.1,13.5,5.6,2.7,2.8,3.8,00110
64,50.0,66.0,XXX,XX,01,  Mahadebpur Union,6746,4.5,13.8,26.7,27.9,15.4,6.4,2.8,2.6,3.8,00110
64,60.0,XX.0,XXX,XX,01,  Naogaon Sadar Upazila,64863,4.1,13.1,24.1,29.4,16.3,7.1,3.0,2.9,3.9,00110
64,69.0,XX.0,XXX,XX,01,  Niamatpur Upazila,60197,3.6,12.0,25.4,27.8,16.3,7.7,3.6,3.7,4.0,00110
64,69.0,52.0,XXX,XX,01,  Niamatpur Union,5691,3.3,12.5,28.1,27.4,15.9,6.8,3.0,2.9,3.9,00110
64,75.0,XX.0,XXX,XX,01,  Patnitala Upazila,53274,3.0,12.8,27.3,28.6,15.5,6.7,2.9,3.4,3.9,00110
64,79.0,XX.0,XXX,XX,01,  Porsha Upazila,28192,2.8,10.9,24.3,26.7,17.4,8.6,4.4,4.9,4.2,00110
64,79.0,55.0,XXX,XX,01,  Nithpur Union,4546,2.0,8.0,18.5,24.1,20.3,12.3,6.6,8.2,4.7,00110
64,85.0,XX.0,XXX,XX,01,  Raninagar Upazila,43855,3.1,11.9,24.7,29.2,16.2,7.5,3.4,4.0,4.0,00110
64,85.0,84.0,XXX,XX,01,  Raninagar Union,4215,3.7,11.5,23.3,29.5,16.9,8.5,3.2,3.3,4.0,00110
64,86.0,XX.0,XXX,XX,01,  Sapahar Upazila,33241,2.3,9.0,21.5,27.3,17.5,9.6,5.3,7.5,4.5,00110
64,86.0,71.0,XXX,XX,01,  Sapahar Union,4095,2.9,10.4,25.6,28.2,16.7,8.0,3.6,4.7,4.1,00110
64,86.0,79.0,XXX,XX,01,  Shiranti Union,5901,1.8,8.5,20.1,26.5,19.2,9.8,5.8,8.3,4.6,00110
76,XX.0,XX.0,XXX,XX,01, Pabna Zila,500675,2.5,10.5,21.4,28.3,19.0,9.3,4.4,4.7,4.3,00110
76,5.0,XX.0,XXX,XX,01,  Atgharia Upazila,35025,2.4,11.3,23.5,29.2,18.3,8.2,3.5,3.5,4.1,00110
76,16.0,XX.0,XXX,XX,01,  Bera Upazila,46363,2.7,9.9,19.4,25.1,19.4,11.2,5.8,6.4,4.5,00110
76,19.0,XX.0,XXX,XX,01,  Bhangura Upazila,24110,2.6,10.6,20.2,28.4,19.3,9.3,4.3,5.3,4.3,00110
76,22.0,XX.0,XXX,XX,01,  Chatmohar Upazila,66831,3.1,11.4,21.1,29.8,18.6,8.6,3.7,3.9,4.1,00110
76,33.0,XX.0,XXX,XX,01,  Faridpur Upazila,27627,2.7,10.9,21.8,28.2,18.9,8.9,4.1,4.5,4.2,00110
76,39.0,XX.0,XXX,XX,01,  Ishwardi Upazila,57854,2.2,10.0,22.1,29.1,18.7,8.7,4.1,5.0,4.3,00110
76,55.0,XX.0,XXX,XX,01,  Pabna Sadar Upazila,105409,2.2,10.6,22.0,28.4,19.0,9.4,4.2,4.1,4.2,00110
76,72.0,XX.0,XXX,XX,01,  Santhia Upazila,79649,2.2,10.0,21.9,28.7,18.7,9.2,4.5,4.9,4.3,00110
76,83.0,XX.0,XXX,XX,01,  Sujanagar Upazila,57807,2.6,10.2,19.6,27.0,19.8,10.5,5.0,5.4,4.4,00110
70,XX.0,XX.0,XXX,XX,01, Chapai Nawabganj Zila,287571,2.8,9.0,17.3,25.6,19.9,11.5,6.1,8.0,4.6,00110
70,18.0,XX.0,XXX,XX,01,  Bholahat Upazila,21185,3.5,11.0,19.8,27.9,19.4,9.5,4.5,4.5,4.2,00110
70,18.0,18.0,XXX,XX,01,  Bholahat Union,3411,3.3,10.5,19.9,27.4,18.9,9.9,5.2,5.0,4.3,00110
70,37.0,XX.0,XXX,XX,01,  Gomastapur Upazila,49900,3.2,10.2,19.8,27.3,18.7,10.1,5.1,5.6,4.3,00110
70,37.0,42.0,XXX,XX,01,  Chowdala Union,5641,4.0,11.2,19.2,28.2,18.4,9.8,5.1,4.2,4.2,00110
70,37.0,52.0,XXX,XX,01,  Gomastapur Union,6648,3.1,10.6,20.8,26.3,18.5,10.8,4.7,5.2,4.3,00110
70,56.0,XX.0,XXX,XX,01,  Nachole Upazila,29129,2.7,9.6,19.5,26.6,19.3,10.4,5.2,6.6,4.4,00110
70,66.0,XX.0,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,73128,2.8,8.8,16.0,23.2,19.8,12.5,7.0,9.8,4.8,00110
70,88.0,XX.0,XXX,XX,01,  Shibganj Upazila,114229,2.4,8.0,16.0,25.7,20.7,12.0,6.4,8.8,4.7,00110
70,88.0,41.0,XXX,XX,01,  Kansat Union,7471,2.5,8.8,17.9,28.2,20.0,11.5,5.2,5.9,4.5,00110
69,XX.0,XX.0,XXX,XX,01, Natore Zila,367813,3.5,12.1,24.4,29.4,16.4,7.4,3.3,3.5,4.0,00110
69,9.0,XX.0,XXX,XX,01,  Bagatipara Upazila,30768,4.0,12.4,25.8,30.3,15.4,6.5,2.8,2.7,3.9,00110
69,15.0,XX.0,XXX,XX,01,  Baraigram Upazila,60006,3.4,12.0,24.8,29.6,16.0,7.4,3.2,3.6,4.0,00110
69,41.0,XX.0,XXX,XX,01,  Gurudaspur Upazila,46637,3.9,13.1,24.7,29.6,16.3,7.0,2.7,2.5,3.9,00110
69,44.0,XX.0,XXX,XX,01,  Lalpur Upazila,61073,3.0,10.3,22.9,30.1,17.8,8.1,3.6,4.2,4.1,00110
69,63.0,XX.0,XXX,XX,01,  Natore Sadar Upazila,88586,3.9,12.5,25.3,29.3,15.7,7.0,3.0,3.3,3.9,00110
69,91.0,XX.0,XXX,XX,01,  Singra Upazila,80743,3.0,12.2,23.5,28.5,16.9,8.0,3.8,4.1,4.1,00110
38,XX.0,XX.0,XXX,XX,01, Joypurhat Zila,206157,4.2,15.1,27.4,28.9,14.5,5.9,2.2,1.8,3.7,00110
38,13.0,XX.0,XXX,XX,01,  Akkelpur Upazila,30330,4.3,15.8,27.0,28.2,14.2,6.1,2.3,2.2,3.7,00110
38,47.0,XX.0,XXX,XX,01,  Joypurhat Sadar Upazila,59475,5.0,15.2,27.1,29.3,14.1,5.6,2.0,1.7,3.7,00110
38,58.0,XX.0,XXX,XX,01,  Kalai Upazila,34322,3.6,15.5,29.3,28.2,14.0,5.4,2.2,1.8,3.7,00110
38,61.0,XX.0,XXX,XX,01,  Khetlal Upazila,26620,4.9,16.0,28.7,28.4,13.4,5.2,1.9,1.5,3.6,00110
38,61.0,47.0,XXX,XX,01,  Khetlal Union,2768,5.0,16.0,28.3,28.2,13.3,5.7,1.6,1.9,3.6,00110
38,74.0,XX.0,XXX,XX,01,  Panchbibi Upazila,55410,3.5,14.0,26.2,29.4,15.8,6.7,2.4,2.0,3.8,00110
13,XX.0,XX.0,XXX,XX,01, Chandpur Zila,413241,2.4,8.2,15.9,22.2,20.7,14.0,7.8,8.7,4.8,00110
13,22.0,XX.0,XXX,XX,01,  Chandpur Sadar Upazila,62077,2.9,8.6,15.8,22.0,20.8,14.4,7.8,7.7,4.7,00110
13,45.0,XX.0,XXX,XX,01,  Faridganj Upazila,78004,2.8,9.1,17.2,23.1,20.2,13.0,7.1,7.5,4.6,00110
13,47.0,XX.0,XXX,XX,01,  Haim Char Upazila,22499,3.0,10.6,17.9,22.3,20.2,13.6,6.9,5.4,4.5,00110
13,47.0,23.0,XXX,XX,01,  Dakshin Algi Durgapur Union,5501,2.9,9.4,19.0,23.0,19.9,13.1,6.7,6.0,4.5,00110
13,49.0,XX.0,XXX,XX,01,  Hajiganj Upazila,51896,1.5,6.6,14.6,21.5,20.8,15.1,8.8,11.0,5.0,00110
13,49.0,35.0,XXX,XX,01,  Hajiganj Union,6142,1.4,6.9,14.4,21.5,20.7,14.8,8.6,11.7,5.0,00110
13,58.0,XX.0,XXX,XX,01,  Kachua Upazila,71422,1.8,7.2,15.1,21.4,20.7,14.6,8.5,10.5,5.0,00110
13,76.0,XX.0,XXX,XX,01,  Matlab Upazila,31831,2.4,8.7,16.3,22.9,20.8,13.2,7.5,8.3,4.7,00110
13,79.0,XX.0,XXX,XX,01,  Matlab Uttar Upazila,55236,3.4,9.1,16.1,23.1,21.2,13.4,6.9,6.8,4.6,00110
13,95.0,XX.0,XXX,XX,01,  Shahrasti Upazila,40276,1.9,6.9,15.0,21.5,20.8,14.7,8.4,10.7,5.0,00110
03,XX.0,XX.0,XXX,XX,01, Bandarban Zila,58616,3.1,8.6,16.6,20.8,18.9,13.6,8.3,10.1,4.8,00110
03,4.0,XX.0,XXX,XX,01,  Alikadam Upazila,6514,1.2,5.8,13.8,19.7,18.6,16.2,11.0,13.8,5.2,00110
03,4.0,31.0,XXX,XX,01,  Alikadam Union,2499,0.7,5.1,12.1,17.5,19.4,15.8,12.0,17.4,5.5,00110
03,14.0,XX.0,XXX,XX,01,  Bandarban Sadar Upazila,10073,4.4,10.4,18.9,22.8,18.7,11.3,6.4,7.2,4.5,00110
03,51.0,XX.0,XXX,XX,01,  Lama Upazila,18193,2.6,8.5,16.3,20.6,19.1,14.1,8.6,10.2,4.8,00110
03,73.0,XX.0,XXX,XX,01,  Naikhongchhari Upazila,8581,2.0,8.2,14.8,19.3,18.9,15.1,9.5,12.3,5.0,00110
03,73.0,76.0,XXX,XX,01,  Naikhongchhari Union,985,3.7,7.2,16.5,21.9,18.3,16.5,7.6,8.2,4.7,00110
03,89.0,XX.0,XXX,XX,01,  Rowangchhari Upazila,5010,3.7,11.0,21.3,23.4,18.4,10.8,5.5,6.0,4.3,00110
03,89.0,57.0,XXX,XX,01,  Rowangchhari Union,781,2.9,7.8,13.3,22.9,20.7,17.0,7.9,7.3,4.8,00110
03,91.0,XX.0,XXX,XX,01,  Ruma Upazila,5823,4.9,7.2,15.0,20.2,19.2,14.1,8.7,10.7,4.8,00110
03,91.0,76.0,XXX,XX,01,  Ruma Union,2597,8.1,8.7,16.1,22.6,17.3,12.5,6.7,8.0,4.4,00110
03,95.0,XX.0,XXX,XX,01,  Thanchi Upazila,4422,3.8,9.4,17.1,20.2,18.7,12.3,8.0,10.4,4.7,00110
03,95.0,57.0,XXX,XX,01,  Thanchi Union,1175,6.5,10.6,14.1,16.2,19.9,13.1,7.2,12.4,4.8,00110
19,XX.0,XX.0,XXX,XX,01, Comilla Zila,884576,2.0,6.9,13.9,20.4,20.3,14.9,9.1,12.5,5.1,00110
19,9.0,XX.0,XXX,XX,01,  Barura Upazila,72692,1.9,7.7,15.9,22.4,20.3,13.9,8.0,10.0,4.9,00110
19,15.0,XX.0,XXX,XX,01,  Brahmanpara Upazila,36842,1.7,6.1,11.9,17.9,19.7,16.1,10.7,15.9,5.4,00110
19,15.0,18.0,XXX,XX,01,  Brahman Para Union,3655,2.3,6.5,12.5,18.7,20.2,16.6,9.6,13.6,5.2,00110
19,18.0,XX.0,XXX,XX,01,  Burichang Upazila,55738,1.8,6.5,13.7,20.8,20.8,14.8,8.9,12.7,5.1,00110
19,18.0,31.0,XXX,XX,01,  Burichang Union,4772,1.8,5.8,11.5,18.7,20.5,16.1,10.2,15.4,5.4,00110
19,27.0,XX.0,XXX,XX,01,  Chandina Upazila,60000,2.0,7.4,14.6,21.1,20.0,14.4,9.0,11.5,5.0,00110
19,27.0,20.0,XXX,XX,01,  Mahichal Union,4138,1.9,6.7,13.8,21.8,21.3,13.9,8.9,11.6,5.0,00110
19,31.0,XX.0,XXX,XX,01,  Chauddagram Upazila,79613,2.0,7.0,14.9,20.7,20.3,14.6,8.6,12.0,5.0,00110
19,33.0,XX.0,XXX,XX,01,  Comilla Sadar Dakshin Upazila,63074,1.6,7.0,15.3,22.0,20.9,14.3,8.3,10.8,5.0,00110
19,33.0,35.0,XXX,XX,01,  Bijoypur Union,2765,1.2,5.5,14.5,20.5,22.6,14.1,9.2,12.4,5.2,00110
19,36.0,XX.0,XXX,XX,01,  Daudkandi Upazila,59408,2.0,6.7,13.7,21.1,21.5,14.8,8.5,11.7,5.1,00110
19,40.0,XX.0,XXX,XX,01,  Debidwar Upazila,70642,2.3,7.0,12.6,19.1,19.9,15.6,9.8,13.7,5.2,00110
19,54.0,XX.0,XXX,XX,01,  Homna Upazila,34444,2.7,7.4,13.2,19.0,19.8,15.3,9.4,13.1,5.1,00110
19,67.0,XX.0,XXX,XX,01,  Comilla Adarsha Sadar Upazila,46245,1.8,7.1,15.5,22.9,20.4,13.6,7.7,11.0,5.0,00110
19,67.0,68.0,XXX,XX,01,  Kalir Bazar Union,8298,1.6,7.0,15.0,22.7,20.1,14.3,8.4,10.9,5.0,00110
19,67.0,90.0,XXX,XX,01,  Panchthubi Union,9836,2.2,7.0,17.0,23.7,20.3,13.1,7.1,9.7,4.8,00110
19,72.0,XX.0,XXX,XX,01,  Laksam Upazila,42955,1.7,6.1,13.2,20.3,20.7,15.3,9.7,13.1,5.2,00110
19,74.0,XX.0,XXX,XX,01,  Manoharganj Upazila,44514,1.9,5.8,11.9,18.0,19.1,16.1,10.8,16.5,5.5,00110
19,74.0,13.0,XXX,XX,01,  Baishgaon Union,4392,2.3,6.7,12.0,17.9,18.1,15.8,10.4,16.9,5.4,00110
19,75.0,XX.0,XXX,XX,01,  Meghna Upazila,20339,2.3,5.8,11.3,20.0,22.0,16.2,9.6,12.8,5.2,00110
19,75.0,43.0,XXX,XX,01,  Gobindapur Union,2953,3.4,8.5,14.0,21.7,20.9,13.3,8.2,10.1,4.9,00110
19,81.0,XX.0,XXX,XX,01,  Muradnagar Upazila,95315,2.5,7.4,13.6,19.6,19.6,15.1,9.3,13.1,5.1,00110
19,81.0,54.0,XXX,XX,01,  Muradnagar Union,3931,1.7,6.7,12.5,19.2,20.6,14.9,10.2,14.2,5.2,00110
19,81.0,63.0,XXX,XX,01,  Paschim Nabipur Union,2426,3.5,7.6,14.6,18.6,18.5,14.7,8.5,14.0,5.2,00110
19,87.0,XX.0,XXX,XX,01,  Nangalkot Upazila,67562,1.9,6.9,14.0,20.1,20.3,15.1,9.3,12.4,5.1,00110
19,94.0,XX.0,XXX,XX,01,  Titas Upazila,35193,2.4,6.8,13.7,20.2,20.1,15.0,8.9,12.9,5.1,00110
19,94.0,67.0,XXX,XX,01,  Karikandi Union,3387,2.7,7.0,14.3,20.8,19.3,15.3,8.4,12.2,5.0,00110
12,XX.0,XX.0,XXX,XX,01, Brahmanbaria Zila,451125,2.3,7.2,12.6,18.0,18.9,15.4,10.4,15.2,5.3,00110
12,2.0,XX.0,XXX,XX,01,  Akhaura Upazila,20348,1.8,6.5,12.8,18.8,19.3,15.2,10.2,15.3,5.3,00110
12,4.0,XX.0,XXX,XX,01,  Banchharampur Upazila,55770,3.1,7.9,14.0,19.9,20.0,14.2,8.8,12.1,5.0,00110
12,4.0,94.0,XXX,XX,01,  Banchharampur Union,2209,3.0,7.3,14.1,21.1,18.6,15.1,8.1,12.7,5.1,00110
12,7.0,XX.0,XXX,XX,01,  Bijoynagar Upazila,47056,1.9,7.1,13.0,18.7,19.1,15.3,10.1,14.9,5.3,00110
12,7.0,32.0,XXX,XX,01,  Chandura Union,4670,2.1,7.6,13.3,19.2,18.5,14.1,9.6,15.5,5.3,00110
12,7.0,91.0,XXX,XX,01,  Uttar Ichhapur Union,2212,1.5,6.6,10.9,15.4,19.3,15.1,11.5,19.6,5.7,00110
12,13.0,XX.0,XXX,XX,01,  Brahmanbaria Sadar Upazila,58396,1.9,6.2,11.4,16.6,18.0,15.6,11.3,19.0,5.6,00110
12,13.0,50.0,XXX,XX,01,  Shuhilpur Union,5718,1.9,6.0,11.7,15.6,17.7,16.9,11.6,18.6,5.6,00110
12,13.0,93.0,XXX,XX,01,  Uttar Natai Union,4115,1.6,6.5,11.2,17.1,18.1,15.8,11.1,18.6,5.5,00110
12,33.0,XX.0,XXX,XX,01,  Ashuganj Upazila,26599,2.5,6.7,12.2,17.3,18.7,15.8,10.7,16.2,5.4,00110
12,33.0,12.0,XXX,XX,01,  Araisidha Union,3569,3.1,6.0,11.7,16.5,18.2,16.3,10.7,17.4,5.5,00110
12,33.0,14.0,XXX,XX,01,  Ashugang Union,2022,2.4,7.4,13.6,16.7,19.2,14.5,10.6,15.5,5.3,00110
12,33.0,38.0,XXX,XX,01,  Durgapur Union,4043,1.6,5.1,11.4,16.3,16.6,16.7,11.9,20.4,5.7,00110
12,63.0,XX.0,XXX,XX,01,  Kasba Upazila,53096,2.0,6.8,12.6,19.0,20.0,15.6,9.8,14.1,5.2,00110
12,85.0,XX.0,XXX,XX,01,  Nabinagar Upazila,84234,2.5,7.5,12.9,18.4,18.9,15.1,10.2,14.5,5.2,00110
12,90.0,XX.0,XXX,XX,01,  Nasirnagar Upazila,56012,2.4,7.9,12.6,17.0,18.6,15.6,11.0,14.9,5.2,00110
12,90.0,87.0,XXX,XX,01,  Nasirnagar Union,2278,4.3,8.7,13.9,19.4,18.4,15.3,9.0,11.0,4.9,00110
12,94.0,XX.0,XXX,XX,01,  Sarail Upazila,49614,2.0,7.2,12.1,16.8,18.0,16.1,11.2,16.6,5.4,00110
51,XX.0,XX.0,XXX,XX,01, Lakshmipur Zila,309512,2.4,8.7,17.0,22.1,19.9,13.6,7.7,8.4,4.7,00110
51,33.0,XX.0,XXX,XX,01,  Kamalnagar Upazila,43298,1.7,8.5,17.2,21.0,18.6,13.8,9.0,10.2,4.8,00110
51,33.0,47.0,XXX,XX,01,  Char Falcon Union,1042,1.2,5.3,11.2,19.6,18.5,15.1,12.5,16.7,5.4,00110
51,43.0,XX.0,XXX,XX,01,  Lakshmipur Sadar Upazila,126249,2.7,8.6,16.8,22.4,20.1,13.6,7.4,8.3,4.7,00110
51,43.0,90.0,XXX,XX,01,  Dakshin Hamchadi Union,5171,3.2,9.6,18.6,24.1,19.3,12.8,6.2,6.2,4.5,00110
51,58.0,XX.0,XXX,XX,01,  Roypur Upazila,47079,2.6,9.0,17.5,23.1,20.9,13.4,7.1,6.4,4.6,00110
51,58.0,11.0,XXX,XX,01,  Bamni Union,5058,3.1,10.6,20.6,24.9,19.8,10.9,5.5,4.7,4.3,00110
51,58.0,59.0,XXX,XX,01,  Keroa Union,1291,2.6,10.4,18.4,24.1,20.7,11.7,6.4,5.8,4.4,00110
51,58.0,71.0,XXX,XX,01,  Roypur Union,2337,1.5,5.9,16.2,24.4,21.7,15.2,7.9,7.3,4.8,00110
51,65.0,XX.0,XXX,XX,01,  Ramganj Upazila,50118,2.8,8.5,16.0,21.8,20.3,13.6,7.7,9.3,4.8,00110
51,73.0,XX.0,XXX,XX,01,  Ramgati Upazila,42768,1.9,9.1,18.1,21.7,19.2,13.8,8.1,8.2,4.7,00110
51,73.0,23.0,XXX,XX,01,  Char Alexandar Union,4255,0.9,7.2,15.7,23.0,20.5,14.7,9.1,8.8,4.9,00110
46,XX.0,XX.0,XXX,XX,01, Khagrachhari Zila,87063,2.6,9.1,17.9,24.2,20.4,13.1,6.9,5.9,4.5,00110
46,43.0,XX.0,XXX,XX,01,  Dighinala Upazila,19136,1.7,8.7,18.4,25.2,20.5,13.0,6.7,5.9,4.5,00110
46,43.0,31.0,XXX,XX,01,  Boalkhali Union,1093,2.1,9.1,20.6,25.5,19.0,12.1,5.9,5.6,4.4,00110
46,49.0,XX.0,XXX,XX,01,  Khagrachhari Sadar Upazila,9352,2.6,8.4,17.3,25.3,22.0,13.1,6.1,5.2,4.5,00110
46,61.0,XX.0,XXX,XX,01,  Lakshmichhari Upazila,5560,2.6,10.3,19.8,26.9,19.9,11.3,5.3,3.8,4.3,00110
