ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
47.0,XX.0,XX.0,XXX,XX,01, Khulna Zila,725508,614082,392875,277025,332633,337057,54.2,58.6,49.7,00110
47.0,12.0,XX.0,XXX,XX,01,  Batiaghata Upazila,77784,65252,42204,29958,35580,35294,54.4,58.5,50.2,00110
47.0,12.0,35.0,XXX,XX,01,  Batiaghata Union,6656,3989,3720,1573,2936,2416,62.5,70.3,54.9,00110
47.0,17.0,XX.0,XXX,XX,01,  Dacope Upazila,67470,54931,38080,23178,29390,31753,55.1,62.2,48.1,00110
47.0,30.0,XX.0,XXX,XX,01,  Dumuria Upazila,131006,118573,71594,52998,59412,65575,52.5,57.5,47.5,00110
47.0,30.0,27.0,XXX,XX,01,  Dumuria Union,4531,3467,2415,1545,2116,1922,56.7,61.0,52.4,00110
47.0,40.0,XX.0,XXX,XX,01,  Dighalia Upazila,54320,45762,29041,22287,25279,23475,54.3,56.6,51.9,00110
47.0,53.0,XX.0,XXX,XX,01,  Koyra Upazila,78450,78882,42512,34199,35938,44683,49.9,55.4,44.6,00110
47.0,53.0,55.0,XXX,XX,01,  Koyra Union,9216,9465,4767,4303,4449,5162,49.3,52.6,46.3,00110
47.0,64.0,XX.0,XXX,XX,01,  Paikgachha Upazila,105625,97808,58299,42768,47326,55040,51.9,57.7,46.2,00110
47.0,69.0,XX.0,XXX,XX,01,  Phultala Upazila,25890,19558,13583,8867,12307,10691,57.0,60.5,53.5,00110
47.0,69.0,38.0,XXX,XX,01,  Damodar Union,3695,3570,1944,1641,1751,1929,50.9,54.2,47.6,00110
47.0,69.0,76.0,XXX,XX,01,  Phultala Union,13455,8142,6979,3724,6476,4418,62.3,65.2,59.4,00110
47.0,75.0,XX.0,XXX,XX,01,  Rupsa Upazila,90611,65008,47467,30498,43144,34510,58.2,60.9,55.6,00110
47.0,94.0,XX.0,XXX,XX,01,  Terokhada Upazila,41673,45047,21380,21757,20293,23290,48.1,49.6,46.6,00110
47.0,94.0,27.0,XXX,XX,01,  Barasat Union,6186,7788,3121,3647,3065,4141,44.3,46.1,42.5,00110
47.0,94.0,81.0,XXX,XX,01,  Terokhada Union,6682,5552,3486,2619,3196,2933,54.6,57.1,52.1,00110
18.0,XX.0,XX.0,XXX,XX,01, Chuadanga Zila,301463,410871,152395,203255,149068,207616,42.3,42.8,41.8,00110
18.0,7.0,XX.0,XXX,XX,01,  Alamdanga Upazila,100812,131398,51492,64495,49320,66903,43.4,44.4,42.4,00110
18.0,7.0,15.0,XXX,XX,01,  Baradi Union,6440,9404,3199,4725,3241,4679,40.6,40.4,40.9,00110
18.0,7.0,23.0,XXX,XX,01,  Bhangabaria Union,8500,12181,4284,6104,4216,6077,41.1,41.2,41.0,00110
18.0,7.0,27.0,XXX,XX,01,  Chithla Union,8834,7497,4402,3784,4432,3713,54.1,53.8,54.4,00110
18.0,7.0,47.0,XXX,XX,01,  Hardi Union,5614,9241,2844,4644,2770,4597,37.8,38.0,37.6,00110
18.0,7.0,55.0,XXX,XX,01,  Jamjami Union,4260,6689,2223,3236,2037,3453,38.9,40.7,37.1,00110
18.0,7.0,63.0,XXX,XX,01,  Jehala Union,3857,6431,2021,3132,1836,3299,37.5,39.2,35.8,00110
18.0,7.0,79.0,XXX,XX,01,  Khaskara Union,7693,11390,3969,5498,3724,5892,40.3,41.9,38.7,00110
18.0,7.0,87.0,XXX,XX,01,  Kumari Union,4064,4787,2138,2338,1926,2449,45.9,47.8,44.0,00110
18.0,23.0,XX.0,XXX,XX,01,  Chuadanga Sadar Upazila,65284,94871,32949,46769,32335,48102,40.8,41.3,40.2,00110
18.0,23.0,11.0,XXX,XX,01,  Alokdia Union,857,1358,438,664,419,694,38.7,39.7,37.6,00110
18.0,23.0,47.0,XXX,XX,01,  Kutubpur Union,12232,15070,6429,7139,5803,7931,44.8,47.4,42.3,00110
18.0,23.0,59.0,XXX,XX,01,  Mominpur Union,2924,5415,1487,2654,1437,2761,35.1,35.9,34.2,00110
18.0,23.0,71.0,XXX,XX,01,  Shankar Chandra Union,14395,22042,7320,10922,7075,11120,39.5,40.1,38.9,00110
18.0,23.0,83.0,XXX,XX,01,  Titudaha Union,13773,18696,6889,9237,6884,9459,42.4,42.7,42.1,00110
18.0,31.0,XX.0,XXX,XX,01,  Damurhuda Upazila,81713,116052,41057,57960,40656,58092,41.3,41.5,41.2,00110
18.0,31.0,11.0,XXX,XX,01,  Damurhuda Union,9717,13684,4996,6835,4721,6849,41.5,42.2,40.8,00110
18.0,31.0,35.0,XXX,XX,01,  Howli Union,10469,12764,5227,6374,5242,6390,45.1,45.1,45.1,00110
18.0,55.0,XX.0,XXX,XX,01,  Jiban Nagar Upazila,53654,68550,26897,34031,26757,34519,43.9,44.1,43.7,00110
18.0,55.0,38.0,XXX,XX,01,  Banka Union,17051,19890,8495,9912,8556,9978,46.2,46.2,46.2,00110
18.0,55.0,76.0,XXX,XX,01,  Uthali Union,17189,19089,8612,9457,8577,9632,47.4,47.7,47.1,00110
65.0,XX.0,XX.0,XXX,XX,01, Narail Zila,306407,207020,153264,95405,153143,111615,59.7,61.6,57.8,00110
65.0,28.0,XX.0,XXX,XX,01,  Kalia Upazila,86748,67240,43923,31682,42825,35558,56.3,58.1,54.6,00110
65.0,28.0,14.0,XXX,XX,01,  Boranal Eliasabad Union,1547,1753,757,888,790,865,46.9,46.0,47.7,00110
65.0,28.0,71.0,XXX,XX,01,  Mauli Union,8609,4471,4353,2053,4256,2418,65.8,68.0,63.8,00110
65.0,28.0,87.0,XXX,XX,01,  Peruli Union,9889,7856,4890,3722,4999,4134,55.7,56.8,54.7,00110
65.0,28.0,95.0,XXX,XX,01,  Salamabad Union,2621,2581,1413,1205,1208,1376,50.4,54.0,46.7,00110
65.0,52.0,XX.0,XXX,XX,01,  Lohagara Upazila,101896,67862,49303,30995,52593,36867,60.0,61.4,58.8,00110
65.0,76.0,XX.0,XXX,XX,01,  Narail Sadar Upazila,117763,71918,60038,32728,57725,39190,62.1,64.7,59.6,00110
44.0,XX.0,XX.0,XXX,XX,01, Jhenaidah Zila,591785,696182,307032,334870,284753,361312,45.9,47.8,44.1,00110
44.0,14.0,XX.0,XXX,XX,01,  Harinakundu Upazila,60902,85572,30958,42463,29944,43109,41.6,42.2,41.0,00110
44.0,14.0,31.0,XXX,XX,01,  Daulatpur Union,5716,9375,2849,4607,2867,4768,37.9,38.2,37.6,00110
44.0,19.0,XX.0,XXX,XX,01,  Jhenaidah Sadar Upazila,139514,159096,72903,75174,66611,83922,46.7,49.2,44.3,00110
44.0,19.0,73.0,XXX,XX,01,  Paglakanai Union,6460,6796,3400,3253,3060,3543,48.7,51.1,46.3,00110
44.0,33.0,XX.0,XXX,XX,01,  Kaliganj Upazila,101313,103673,52834,49383,48479,54290,49.4,51.7,47.2,00110
44.0,42.0,XX.0,XXX,XX,01,  Kotchandpur Upazila,43715,49750,22811,23860,20904,25890,46.8,48.9,44.7,00110
44.0,71.0,XX.0,XXX,XX,01,  Maheshpur Upazila,115962,147687,58906,72544,57056,75143,44.0,44.8,43.2,00110
44.0,80.0,XX.0,XXX,XX,01,  Shailkupa Upazila,130379,150404,68620,71446,61759,78958,46.4,49.0,43.9,00110
41.0,XX.0,XX.0,XXX,XX,01, Jessore Zila,1043690,905823,543113,424687,500577,481136,53.5,56.1,51.0,00110
41.0,4.0,XX.0,XXX,XX,01,  Abhaynagar Upazila,88681,64487,46730,29710,41951,34777,57.9,61.1,54.7,00110
41.0,9.0,XX.0,XXX,XX,01,  Bagherpara Upazila,94510,85787,48305,40712,46205,45075,52.4,54.3,50.6,00110
41.0,11.0,XX.0,XXX,XX,01,  Chaugachha Upazila,95956,85463,49925,40601,46031,44862,52.9,55.1,50.6,00110
41.0,23.0,XX.0,XXX,XX,01,  Jhikargachha Upazila,114514,108245,58396,50670,56118,57575,51.4,53.5,49.4,00110
41.0,23.0,25.0,XXX,XX,01,  Bankra Union,8507,8534,4339,3874,4168,4660,49.9,52.8,47.2,00110
41.0,23.0,35.0,XXX,XX,01,  Gadkhali Union,10990,9329,5690,4347,5300,4982,54.1,56.7,51.5,00110
41.0,23.0,47.0,XXX,XX,01,  Jhikargachha Union,11141,11344,5868,5465,5273,5879,49.5,51.8,47.3,00110
41.0,23.0,71.0,XXX,XX,01,  Panisara Union,9126,8538,4669,3956,4457,4582,51.7,54.1,49.3,00110
41.0,38.0,XX.0,XXX,XX,01,  Keshabpur Upazila,104129,86822,55943,39257,48186,47565,54.5,58.8,50.3,00110
41.0,38.0,28.0,XXX,XX,01,  Keshabpur Union,7329,5508,3982,2483,3347,3025,57.1,61.6,52.5,00110
41.0,38.0,38.0,XXX,XX,01,  Majidpur Union,8856,10183,4912,4728,3944,5455,46.5,51.0,42.0,00110
41.0,47.0,XX.0,XXX,XX,01,  Jessore Sadar Upazila,241650,182620,126526,86660,115124,95960,57.0,59.4,54.5,00110
41.0,47.0,23.0,XXX,XX,01,  Chanchra Union,15635,14124,8163,6895,7472,7229,52.5,54.2,50.8,00110
41.0,47.0,41.0,XXX,XX,01,  Fathehpur Union,19274,13745,10164,6470,9110,7275,58.4,61.1,55.6,00110
41.0,61.0,XX.0,XXX,XX,01,  Manirampur Upazila,178313,159613,93010,73342,85303,86271,52.8,55.9,49.7,00110
41.0,90.0,XX.0,XXX,XX,01,  Sharsha Upazila,125937,132786,64278,63735,61659,69051,48.7,50.2,47.2,00110
41.0,90.0,86.0,XXX,XX,01,  Sharsha Union,18179,15976,9241,7546,8938,8430,53.2,55.0,51.5,00110
1.0,XX.0,XX.0,XXX,XX,01, Bagerhat Zila,637608,468458,323287,228245,314321,240213,57.6,58.6,56.7,00110
1.0,8.0,XX.0,XXX,XX,01,  Bagerhat Sadar Upazila,115726,74713,59244,36157,56482,38556,60.8,62.1,59.4,00110
1.0,14.0,XX.0,XXX,XX,01,  Chitalmari Upazila,64990,51010,33087,24623,31903,26387,56.0,57.3,54.7,00110
1.0,14.0,31.0,XXX,XX,01,  Chitalmari Union,12846,9964,6819,4848,6027,5116,56.3,58.4,54.1,00110
1.0,34.0,XX.0,XXX,XX,01,  Fakirhat Upazila,59860,37180,30976,17691,28884,19489,61.7,63.6,59.7,00110
1.0,34.0,10.0,XXX,XX,01,  Bahirdia Mansa Union,1999,1850,1053,884,946,966,51.9,54.4,49.5,00110
1.0,34.0,31.0,XXX,XX,01,  Fakirhat Union,10126,5395,5144,2601,4982,2794,65.2,66.4,64.1,00110
1.0,34.0,52.0,XXX,XX,01,  Mulghar Union,5752,3115,3065,1424,2687,1691,64.9,68.3,61.4,00110
1.0,34.0,63.0,XXX,XX,01,  Naldha Maubhog Union,5503,5085,2885,2517,2618,2568,52.0,53.4,50.5,00110
1.0,38.0,XX.0,XXX,XX,01,  Kachua Upazila,42458,33155,21173,15904,21285,17251,56.2,57.1,55.2,00110
1.0,38.0,57.0,XXX,XX,01,  Kachua Union,2363,1788,1205,803,1158,985,56.9,60.0,54.0,00110
1.0,56.0,XX.0,XXX,XX,01,  Mollahat Upazila,49141,50223,24776,24565,24365,25658,49.5,50.2,48.7,00110
1.0,56.0,95.0,XXX,XX,01,  Udaypur Union,4248,4319,2156,2138,2092,2181,49.6,50.2,49.0,00110
1.0,58.0,XX.0,XXX,XX,01,  Mongla Upazila,46578,39124,24750,19456,21828,19668,54.3,56.0,52.6,00110
1.0,60.0,XX.0,XXX,XX,01,  Morrelganj Upazila,135624,92123,65887,43630,69737,48493,59.6,60.2,59.0,00110
1.0,60.0,23.0,XXX,XX,01,  Baraikhali Union,10133,4892,5128,2265,5005,2627,67.4,69.4,65.6,00110
1.0,73.0,XX.0,XXX,XX,01,  Rampal Upazila,77991,57010,39848,27298,38143,29712,57.8,59.3,56.2,00110
1.0,73.0,83.0,XXX,XX,01,  Rampal Union,11063,8849,5593,4337,5470,4512,55.6,56.3,54.8,00110
1.0,77.0,XX.0,XXX,XX,01,  Sarankhola Upazila,45240,33920,23546,18921,21694,14999,57.2,55.4,59.1,00110
1.0,77.0,38.0,XXX,XX,01,  Khontakata Union,10895,6442,5130,3199,5765,3243,62.8,61.6,64.0,00110
1.0,77.0,57.0,XXX,XX,01,  Royenda Union,8183,6278,3675,3195,4508,3083,56.6,53.5,59.4,00110
55.0,XX.0,XX.0,XXX,XX,01, Magura Zila,328824,350383,168837,164925,159987,185458,48.4,50.6,46.3,00110
55.0,57.0,XX.0,XXX,XX,01,  Magura Sadar Upazila,114054,125857,58958,59669,55096,66188,47.5,49.7,45.4,00110
55.0,66.0,XX.0,XXX,XX,01,  Mohammadpur Upazila,78514,87329,39371,41285,39143,46044,47.3,48.8,45.9,00110
55.0,66.0,52.0,XXX,XX,01,  Mohammadpur Union,6981,7567,3499,3578,3482,3989,48.0,49.4,46.6,00110
55.0,85.0,XX.0,XXX,XX,01,  Shalikha Upazila,65051,69526,34093,32449,30958,37077,48.3,51.2,45.5,00110
55.0,85.0,11.0,XXX,XX,01,  Arpara Union,8338,7928,4458,3656,3880,4272,51.3,54.9,47.6,00110
55.0,85.0,59.0,XXX,XX,01,  Shalikha Union,6284,5883,3251,2812,3033,3071,51.6,53.6,49.7,00110
55.0,95.0,XX.0,XXX,XX,01,  Sreepur Upazila,71205,67671,36415,31522,34790,36149,51.3,53.6,49.0,00110
55.0,95.0,84.0,XXX,XX,01,  Sreepur Union,8474,7439,4345,3383,4129,4056,53.3,56.2,50.4,00110
50.0,XX.0,XX.0,XXX,XX,01, Kushtia Zila,640965,832000,329034,404461,311931,427539,43.5,44.9,42.2,00110
50.0,15.0,XX.0,XXX,XX,01,  Bheramara Upazila,66483,79540,32565,39415,33918,40125,45.5,45.2,45.8,00110
50.0,15.0,27.0,XXX,XX,01,  Bahir Char Union,8778,8630,4220,4367,4558,4263,50.4,49.1,51.7,00110
50.0,15.0,40.0,XXX,XX,01,  Chandgram Union,5387,5870,2683,2861,2704,3009,47.9,48.4,47.3,00110
50.0,39.0,XX.0,XXX,XX,01,  Daulatpur Upazila,154158,221813,79796,107456,74362,114357,41.0,42.6,39.4,00110
50.0,39.0,33.0,XXX,XX,01,  Daulatpur Union,10235,14494,5328,7054,4907,7440,41.4,43.0,39.7,00110
50.0,39.0,61.0,XXX,XX,01,  Mathurapur Union,10282,13764,5176,6683,5106,7081,42.8,43.6,41.9,00110
50.0,63.0,XX.0,XXX,XX,01,  Khoksa Upazila,38303,52776,20103,25039,18200,27737,42.1,44.5,39.6,00110
50.0,63.0,71.0,XXX,XX,01,  Samaspur Union,3232,3932,1647,1839,1585,2093,45.1,47.2,43.1,00110
50.0,71.0,XX.0,XXX,XX,01,  Kumarkhali Upazila,114712,146288,58721,70647,55991,75641,44.0,45.4,42.5,00110
50.0,79.0,XX.0,XXX,XX,01,  Kushtia Sadar Upazila,163851,177391,85398,85605,78453,91786,48.0,49.9,46.1,00110
50.0,79.0,50.0,XXX,XX,01,  Battail Union,17390,17354,9168,8184,8222,9170,50.1,52.8,47.3,00110
50.0,94.0,XX.0,XXX,XX,01,  Mirpur Upazila,103458,154192,52451,76299,51007,77893,40.2,40.7,39.6,00110
