ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
42,40,76,XXX,XX,XX,Nabagram Union Total,1031,958,73,777,41,111,22,70,10,00111
42,40,85,XXX,XX,XX,Ponabalia Union Total,762,713,49,449,27,97,4,167,18,00111
42,40,95,XXX,XX,XX,Sekherhat Union Total,622,594,28,404,8,39,4,151,16,00111
42,43,15,XXX,XX,XX,Amua Union Total,1024,988,36,648,15,83,9,257,12,00111
42,43,31,XXX,XX,XX,Awrabunia Union Total,633,619,14,549,11,36,1,34,2,00111
42,43,47,XXX,XX,XX,Chenchri Rampur Union Total,978,911,67,729,28,71,2,111,37,00111
42,43,63,XXX,XX,XX,Kanthalia Union Total,702,653,49,392,9,43,16,218,24,00111
42,43,79,XXX,XX,XX,Patkhalghata Union Total,515,492,23,441,8,21,9,30,6,00111
42,43,94,XXX,XX,XX,Saulajalia Union Total,1538,1420,118,1034,26,259,63,127,29,00111
42,73,01,XXX,XX,XX,Ward No-01 Total,72,72,0,44,0,20,0,8,0,00111
42,73,02,XXX,XX,XX,Ward No-02 Total,149,144,5,70,0,0,1,74,4,00111
42,73,03,XXX,XX,XX,Ward No-03 Total,142,138,4,71,1,2,0,65,3,00111
42,73,04,XXX,XX,XX,Ward No-04 Total,172,148,24,1,0,0,0,147,24,00111
42,73,05,XXX,XX,XX,Ward No-05 Total,136,125,11,24,1,4,0,97,10,00111
42,73,06,XXX,XX,XX,Ward No-06 Total,169,153,16,51,2,1,1,101,13,00111
42,73,07,XXX,XX,XX,Ward No-07 Total,222,212,10,76,0,18,6,118,4,00111
42,73,08,XXX,XX,XX,Ward No-08 Total,199,189,10,72,0,30,2,87,8,00111
42,73,09,XXX,XX,XX,Ward No-09 Total,232,229,3,108,0,0,1,121,2,00111
42,73,13,XXX,XX,XX,Bharabpasha Union Total,823,797,26,546,9,32,2,219,15,00111
42,73,15,XXX,XX,XX,Dapdapia Union Total,1324,1202,122,726,8,147,12,329,102,00111
42,73,21,XXX,XX,XX,Kulkati Union Total,770,686,84,483,33,31,15,172,36,00111
42,73,31,XXX,XX,XX,Kusanghal Union Total,560,544,16,421,6,104,2,19,8,00111
42,73,36,XXX,XX,XX,Mollahat Union Total,714,676,38,487,5,54,22,135,11,00111
42,73,42,XXX,XX,XX,Magar Union Total,618,602,16,443,4,29,3,130,9,00111
42,73,52,XXX,XX,XX,Nachan Mohal Union Total,650,626,24,457,10,56,3,113,11,00111
42,73,73,XXX,XX,XX,Ranapasha Union Total,551,538,13,432,8,30,2,76,3,00111
42,73,84,XXX,XX,XX,Siddhakati Union Total,638,611,27,435,3,44,4,132,20,00111
42,73,94,XXX,XX,XX,Subidpur Union Total,650,616,34,447,3,50,23,119,8,00111
42,84,13,XXX,XX,XX,Baramaia Union Total,894,825,69,726,23,42,5,57,41,00111
42,84,27,XXX,XX,XX,Galua Union Total,1341,1193,148,650,17,77,21,466,110,00111
42,84,40,XXX,XX,XX,Mathbari Union Total,1103,1048,55,727,21,84,5,237,29,00111
42,84,54,XXX,XX,XX,Rajapur Union Total,937,888,49,423,4,8,0,457,45,00111
42,84,67,XXX,XX,XX,Saturia Union Total,543,519,24,387,15,33,0,99,9,00111
42,84,81,XXX,XX,XX,Suktagarh Union Total,671,638,33,433,8,54,8,151,17,00111
78,38,01,XXX,XX,XX,  Ward No-01 Total,48,39,9,8,0,15,8,16,1,00111
78,38,02,XXX,XX,XX,  Ward No-02 Total,32,29,3,2,0,2,1,25,2,00111
78,38,03,XXX,XX,XX,  Ward No-03 Total,110,105,5,5,0,2,0,98,5,00111
78,38,04,XXX,XX,XX,  Ward No-04 Total,25,18,7,4,4,6,2,8,1,00111
78,38,05,XXX,XX,XX,  Ward No-05 Total,43,42,1,19,0,4,0,19,1,00111
78,38,06,XXX,XX,XX,  Ward No-06 Total,77,74,3,23,1,3,0,48,2,00111
78,38,07,XXX,XX,XX,  Ward No-07 Total,71,67,4,12,0,8,0,47,4,00111
78,38,08,XXX,XX,XX,  Ward No-08 Total,5,4,1,0,0,0,0,4,1,00111
78,38,09,XXX,XX,XX,  Ward No-09 Total,128,125,3,24,0,24,1,77,2,00111
78,38,10,XXX,XX,XX,  Adabaria Union Total,1004,954,50,699,11,23,2,232,37,00111
78,38,11,XXX,XX,XX,  Baga Union Total,1593,1435,158,876,43,202,12,357,103,00111
78,38,29,XXX,XX,XX,Bauphal Union Total,1507,1432,75,1116,40,223,14,93,21,00111
78,38,35,XXX,XX,XX,Daspara Union Total,1798,1690,108,1061,40,243,18,386,50,00111
78,38,41,XXX,XX,XX,  Dhulia Union Total,1344,1270,74,877,10,36,3,357,61,00111
78,38,47,XXX,XX,XX,  Kanchi Para Union Total,903,862,41,653,12,87,6,122,23,00111
78,38,53,XXX,XX,XX,  Kalaiya Union Total,2571,2329,242,1914,157,207,32,208,53,00111
78,38,59,XXX,XX,XX,  Kalisuri Union Total,1035,962,73,764,25,53,2,145,46,00111
78,38,65,XXX,XX,XX,  Kanakdia Union Total,998,950,48,628,18,66,7,256,23,00111
78,38,71,XXX,XX,XX,  Keshabpur Union Total,2303,2137,166,1708,37,62,6,367,123,00111
78,38,77,XXX,XX,XX,  Madanpura Union Total,979,939,40,707,13,93,5,139,22,00111
78,38,83,XXX,XX,XX,  Noamala Union Total,1431,1342,89,980,30,121,6,241,53,00111
78,38,89,XXX,XX,XX,  Nazirpur Union Total,3094,2956,138,1881,54,56,11,1019,73,00111
78,38,95,XXX,XX,XX,  Surjyamani Union Total,923,903,20,662,10,96,3,145,7,00111
78,52,10,XXX,XX,XX,  Alipur Union Total,1797,1687,110,1620,51,24,10,43,49,00111
78,52,21,XXX,XX,XX,  Bahrampur Union Total,1374,1271,103,994,17,67,1,210,85,00111
78,52,31,XXX,XX,XX,Banshbaria Union Total,1677,1602,75,1284,24,45,0,273,51,00111
78,52,42,XXX,XX,XX,  Betagi Sankipura Union Total,1777,1605,172,1244,67,130,17,231,88,00111
78,52,52,XXX,XX,XX,Dashmina Union Total,2734,2613,121,1838,50,100,5,675,66,00111
78,52,84,XXX,XX,XX,  Rangopaldi Union Total,2599,2155,444,1691,274,23,4,441,166,00111
78,55,19,XXX,XX,XX,  Angaria Union Total,378,367,11,236,7,18,0,113,4,00111
78,55,47,XXX,XX,XX,  Lebukhali Union Total,661,636,25,476,17,39,5,121,3,00111
78,55,81,XXX,XX,XX,  Muradia Union Total,743,729,14,505,8,67,1,157,5,00111
78,55,88,XXX,XX,XX,  Pangashia Union Total,637,605,32,544,17,27,12,34,3,00111
78,55,93,XXX,XX,XX,Sreerampur Union Total,530,500,30,347,9,38,6,115,15,00111
78,57,01,XXX,XX,XX,  Ward No-01 Total,321,241,80,23,2,10,5,208,73,00111
78,57,02,XXX,XX,XX,  Ward No-02 Total,208,180,28,16,0,26,0,138,28,00111
78,57,03,XXX,XX,XX,  Ward No-03 Total,117,101,16,64,10,17,2,20,4,00111
78,57,04,XXX,XX,XX,  Ward No-04 Total,113,89,24,11,0,6,2,72,22,00111
78,57,05,XXX,XX,XX,  Ward No-05 Total,121,89,32,2,1,13,2,74,29,00111
78,57,06,XXX,XX,XX,  Ward No-06 Total,169,142,27,6,1,63,9,73,17,00111
78,57,07,XXX,XX,XX,  Ward No-07 Total,64,48,16,6,0,10,0,32,16,00111
78,57,08,XXX,XX,XX,  Ward No-08 Total,164,140,24,46,1,54,5,40,18,00111
78,57,09,XXX,XX,XX,  Ward No-09 Total,108,97,11,27,1,11,0,59,10,00111
78,57,11,XXX,XX,XX,  Amkhola Union Total,2258,2147,111,1939,43,88,10,120,58,00111
78,57,22,XXX,XX,XX,  Bakulbaria Union Total,1005,976,29,863,10,65,6,48,13,00111
78,57,27,XXX,XX,XX,  Bara Baisdia Union Total,2454,2334,120,2251,86,32,4,51,30,00111
78,57,32,XXX,XX,XX,  Chalitabunia Union Total,920,898,22,849,17,16,0,33,5,00111
78,57,34,XXX,XX,XX,  Char Montaz Union Total,2039,1932,107,1909,64,1,0,22,43,00111
78,57,37,XXX,XX,XX,  Char Biswas Union Total,2983,2338,645,2227,599,19,9,92,37,00111
78,57,39,XXX,XX,XX,  Char Kajal Union Total,3958,3448,510,3187,432,51,10,210,68,00111
78,57,44,XXX,XX,XX,  Chhota Baisdia Union Total,2110,2026,84,1977,68,8,2,41,14,00111
78,57,50,XXX,XX,XX,Chiknikandi Union Total,1063,1010,53,827,29,26,2,157,22,00111
78,57,55,XXX,XX,XX,  Dakua Union Total,1785,1671,114,1386,69,24,5,261,40,00111
78,57,67,XXX,XX,XX,Galachipa Union Total,2292,2088,204,1769,97,30,5,289,102,00111
78,57,69,XXX,XX,XX,  Gazalia Union Total,914,896,18,762,9,41,4,93,5,00111
78,57,72,XXX,XX,XX,  Golkhali Union Total,2310,2005,305,1750,103,36,14,219,188,00111
78,57,75,XXX,XX,XX,  Kalagachhia Union Total,952,929,23,776,13,39,6,114,4,00111
78,57,78,XXX,XX,XX,  Panpatty Union Total,1348,1258,90,997,44,66,9,195,37,00111
78,57,83,XXX,XX,XX,  Rangabali Union Total,3137,3000,137,2788,98,21,3,191,36,00111
78,57,94,XXX,XX,XX,  Ratandi Taltali Union Total,1897,1843,54,1355,25,47,3,441,26,00111
78,66,01,XXX,XX,XX,  Ward No-01 Total,173,163,10,17,0,0,0,146,10,00111
78,66,02,XXX,XX,XX,  Ward No-02 Total,49,41,8,39,7,0,0,2,1,00111
78,66,03,XXX,XX,XX,  Ward No-03 Total,30,26,4,12,0,4,0,10,4,00111
78,66,04,XXX,XX,XX,  Ward No-04 Total,34,28,6,7,1,5,1,16,4,00111
78,66,05,XXX,XX,XX,  Ward No-05 Total,22,21,1,4,0,3,0,14,1,00111
78,66,06,XXX,XX,XX,  Ward No-06 Total,41,34,7,3,1,0,0,31,6,00111
78,66,07,XXX,XX,XX,  Ward No-07 Total,40,36,4,4,1,11,0,21,3,00111
78,66,08,XXX,XX,XX,  Ward No-08 Total,61,47,14,11,1,0,0,36,13,00111
78,66,09,XXX,XX,XX,  Ward No-09 Total,158,118,40,16,7,12,10,90,23,00111
78,66,10,XXX,XX,XX,  Baliatali Union Total,1432,1354,78,1015,9,3,1,336,68,00111
78,66,11,XXX,XX,XX,  Chakamaiya Union Total,870,826,44,663,23,41,6,122,15,00111
78,66,15,XXX,XX,XX,  Dalbuganj Union Total,511,488,23,458,20,11,1,19,2,00111
78,66,23,XXX,XX,XX,  Mohipur Union Total,1342,1269,73,949,29,121,24,199,20,00111
78,66,29,XXX,XX,XX,  Dhulasar Union Total,2106,2008,98,1927,84,41,1,40,13,00111
78,66,35,XXX,XX,XX,  Lalua Union Total,2560,2336,224,1761,40,29,6,546,178,00111
78,66,47,XXX,XX,XX,  Lata Chapli Union Total,1638,1548,90,1133,39,299,34,116,17,00111
78,66,55,XXX,XX,XX,  Dhankhali Union Total,2731,2581,150,2245,83,14,5,322,62,00111
78,66,59,XXX,XX,XX,  Mithaganj Union Total,631,583,48,465,14,2,0,116,34,00111
78,66,61,XXX,XX,XX,  Ward No-01 (Kuakata) Total,50,46,4,12,0,21,2,13,2,00111
78,66,62,XXX,XX,XX,  Ward No-02 Total,58,57,1,29,1,27,0,1,0,00111
78,66,63,XXX,XX,XX,  Ward No-03 Total,175,170,5,141,0,19,1,10,4,00111
78,66,64,XXX,XX,XX,  Ward No-04 Total,58,55,3,32,0,22,2,1,1,00111
78,66,65,XXX,XX,XX,  Ward No-05 Total,95,91,4,38,1,45,0,8,3,00111
78,66,66,XXX,XX,XX,  Ward No-06 Total,122,106,16,65,10,33,3,8,3,00111
78,66,67,XXX,XX,XX,  Ward No-07 Total,17,15,2,8,0,5,1,2,1,00111
78,66,68,XXX,XX,XX,  Ward No-08 Total,51,51,0,43,0,8,0,0,0,00111
78,66,69,XXX,XX,XX,  Ward No-09 Total,82,81,1,57,0,24,1,0,0,00111
78,66,71,XXX,XX,XX,  Nilganj Union Total,1202,1145,57,895,19,22,4,228,34,00111
78,66,83,XXX,XX,XX,Tiakhali Union Total,1449,1383,66,1246,33,17,2,120,31,00111
78,76,13,XXX,XX,XX,Amragachhia Union Total,1291,1158,133,956,90,42,2,160,41,00111
78,76,27,XXX,XX,XX,Deuli Subidkhali Union Total,1386,1337,49,928,14,76,4,333,31,00111
78,76,40,XXX,XX,XX,  Kakrabunia Union Total,944,905,39,815,13,37,12,53,14,00111
78,76,54,XXX,XX,XX,  Madhabkhali Union Total,585,557,28,464,11,49,5,44,12,00111
78,76,67,XXX,XX,XX,  Majidbari Union Total,541,530,11,494,6,24,1,12,4,00111
78,76,81,XXX,XX,XX,Mirzaganj Union Total,1220,1124,96,919,72,81,3,124,21,00111
78,95,01,XXX,XX,XX,  Ward No-01 Total,164,147,17,49,1,11,3,87,13,00111
78,95,02,XXX,XX,XX,  Ward No-02 Total,668,505,163,15,2,48,8,442,153,00111
78,95,03,XXX,XX,XX,  Ward No-03 Total,114,78,36,6,1,11,13,61,22,00111
78,95,04,XXX,XX,XX,  Ward No-04 Total,216,143,73,4,0,13,1,126,72,00111
78,95,05,XXX,XX,XX,  Ward No-05 Total,230,160,70,3,4,6,2,151,64,00111
78,95,06,XXX,XX,XX,  Ward No-06 Total,378,230,148,7,1,119,18,104,129,00111
78,95,07,XXX,XX,XX,  Ward No-07 Total,382,279,103,14,2,31,3,234,98,00111
78,95,08,XXX,XX,XX,  Ward No-08 Total,199,143,56,12,0,11,1,120,55,00111
78,95,09,XXX,XX,XX,  Ward No-09 Total,347,320,27,31,0,12,2,277,25,00111
78,95,10,XXX,XX,XX,  Auliapur Union Total,1320,1245,75,905,20,82,10,258,45,00111
78,95,11,XXX,XX,XX,  Badarpur Union Total,1455,1321,134,503,22,193,20,625,92,00111
78,95,13,XXX,XX,XX,  Chhota Bighai Union Total,1309,1250,59,1005,16,128,8,117,35,00111
78,95,20,XXX,XX,XX,  Itabaria Union Total,1228,1157,71,805,21,109,14,243,36,00111
78,95,27,XXX,XX,XX,Jainkati Union Total,1410,1349,61,892,22,49,3,408,36,00111
78,95,31,XXX,XX,XX,  Bara Bighai Union Total,1002,946,56,788,15,53,14,105,27,00111
78,95,33,XXX,XX,XX,  Kalikapur Union Total,925,797,128,428,39,29,8,340,81,00111
78,95,40,XXX,XX,XX,  Kamalapur Union Total,2719,2564,155,2136,84,364,46,64,25,00111
78,95,54,XXX,XX,XX,  Lohalia Union Total,1155,1104,51,866,35,33,0,205,16,00111
78,95,61,XXX,XX,XX,  Laukati Union Total,1611,1475,136,1046,57,196,34,233,45,00111
78,95,67,XXX,XX,XX,  Madarbunia Union Total,1432,1372,60,1117,18,112,22,143,20,00111
78,95,74,XXX,XX,XX,  Marichbunia Union Total,920,850,70,760,19,30,9,60,42,00111
6,02,13,XXX,XX,XX,  Bagdha Union Total,1700,1563,137,1386,62,50,4,127,71,00111
6,02,15,XXX,XX,XX,Bakal Union Total,1316,1186,130,1074,114,25,5,87,11,00111
6,02,47,XXX,XX,XX,Gaila Union Total,1505,1339,166,866,88,62,10,411,68,00111
6,02,79,XXX,XX,XX,  Rajiher Union Total,1518,1419,99,1326,56,10,2,83,41,00111
6,02,87,XXX,XX,XX,  Ratnapur Union Total,1392,1311,81,931,37,116,4,264,40,00111
6,03,13,XXX,XX,XX,  Jahangir Nagar(Agarpur) Union Total,1466,1440,26,1332,18,26,3,82,5,00111
6,03,27,XXX,XX,XX,  Chandpasha Union Total,1476,1441,35,1093,16,73,4,275,15,00111
6,03,40,XXX,XX,XX,  Dehergati Union Total,965,945,20,721,9,23,0,201,11,00111
6,03,54,XXX,XX,XX,  Kedarpur Union Total,1218,1152,66,1018,29,37,1,97,36,00111
6,03,67,XXX,XX,XX,  Madhab Pasha Union Total,1325,1250,75,594,18,166,14,490,43,00111
6,03,81,XXX,XX,XX,Rahmatpur Union Total,1032,966,66,584,23,148,6,234,37,00111
6,07,01,XXX,XX,XX,  Ward No-01 Total,69,62,7,27,2,11,1,24,4,00111
6,07,02,XXX,XX,XX,  Ward No-02 Total,3,2,1,0,0,0,0,2,1,00111
6,07,03,XXX,XX,XX,  Ward No-03 Total,25,16,9,1,0,7,3,8,6,00111
6,07,04,XXX,XX,XX,  Ward No-04 Total,51,41,10,4,0,12,0,25,10,00111
6,07,05,XXX,XX,XX,  Ward No-05 Total,102,93,9,26,0,7,0,60,9,00111
6,07,06,XXX,XX,XX,  Ward No-06 Total,101,90,11,54,6,20,3,16,2,00111
6,07,07,XXX,XX,XX,  Ward No-07 Total,71,69,2,21,0,14,0,34,2,00111
6,07,08,XXX,XX,XX,  Ward No-08 Total,64,53,11,40,9,3,0,10,2,00111
6,07,09,XXX,XX,XX,  Ward No-09 Total,34,31,3,30,1,0,0,1,2,00111
6,07,12,XXX,XX,XX,Bhar Pasha Union Total,1236,1171,65,786,11,75,5,310,49,00111
6,07,13,XXX,XX,XX,  Charadi Union Total,1466,1436,30,976,8,41,0,419,22,00111
6,07,20,XXX,XX,XX,  Char Amaddi Union Total,1276,1225,51,925,16,83,6,217,29,00111
6,07,27,XXX,XX,XX,  Darial Union Total,2037,1939,98,1422,25,171,10,346,63,00111
6,07,33,XXX,XX,XX,  Dudhal Union Total,1264,1240,24,819,10,17,0,404,14,00111
6,07,40,XXX,XX,XX,  Durga Pasha Union Total,1166,1116,50,955,18,31,5,130,27,00111
6,07,47,XXX,XX,XX,  Faridpur Union Total,1080,1054,26,807,12,19,0,228,14,00111
6,07,54,XXX,XX,XX,  Garuria Union Total,1252,1225,27,894,11,57,1,274,15,00111
6,07,61,XXX,XX,XX,  Kabai Union Total,1106,1061,45,733,25,51,2,277,18,00111
6,07,67,XXX,XX,XX,  Kalaskati Union Total,1838,1736,102,663,15,684,31,389,56,00111
6,07,74,XXX,XX,XX,  Nalua Union Total,736,678,58,573,32,19,6,86,20,00111
6,07,81,XXX,XX,XX,  Niamati Union Total,1007,950,57,647,20,71,15,232,22,00111
6,07,88,XXX,XX,XX,  Padri Shibpur Union Total,1232,1191,41,955,22,48,10,188,9,00111
6,07,94,XXX,XX,XX,Rangasree Union Total,1666,1601,65,1056,31,244,14,301,20,00111
6,10,01,XXX,XX,XX,  Ward No-01 Total,144,109,35,0,1,31,5,78,29,00111
6,10,02,XXX,XX,XX,  Ward No-02 Total,22,17,5,4,2,0,0,13,3,00111
6,10,03,XXX,XX,XX,  Ward No-03 Total,32,25,7,0,0,3,0,22,7,00111
6,10,04,XXX,XX,XX,  Ward No-04 Total,6,5,1,0,0,0,0,5,1,00111
6,10,05,XXX,XX,XX,  Ward No-05 Total,10,9,1,0,0,0,0,9,1,00111
6,10,06,XXX,XX,XX,  Ward No-06 Total,7,7,0,0,0,0,0,7,0,00111
6,10,07,XXX,XX,XX,  Ward No-07 Total,5,5,0,0,0,0,0,5,0,00111
6,10,08,XXX,XX,XX,  Ward No-08 Total,45,40,5,3,0,0,1,37,4,00111
6,10,09,XXX,XX,XX,  Ward No-09 Total,35,30,5,0,0,0,0,30,5,00111
6,10,10,XXX,XX,XX,  Banaripara Union Total,438,413,25,225,8,8,2,180,15,00111
6,10,21,XXX,XX,XX,  Baisari Union Total,692,632,60,253,15,99,0,280,45,00111
6,10,31,XXX,XX,XX,  Bisarkandi Union Total,721,663,58,567,44,21,4,75,10,00111
6,10,42,XXX,XX,XX,Chakhar Union Total,710,689,21,539,13,38,1,112,7,00111
6,10,52,XXX,XX,XX,  Iluhar Union Total,710,668,42,342,24,34,5,292,13,00111
6,10,63,XXX,XX,XX,Salia Bakpur Union Total,801,754,47,422,20,15,0,317,27,00111
6,10,73,XXX,XX,XX,  Saidkati Union Total,1588,1527,61,1373,34,13,10,141,17,00111
6,10,84,XXX,XX,XX,  Udaykati Union Total,670,620,50,558,40,15,3,47,7,00111
6,32,01,XXX,XX,XX,  Ward No-01 Total,207,187,20,67,4,40,3,80,13,00111
6,32,02,XXX,XX,XX,  Ward No-02 Total,227,206,21,70,4,78,9,58,8,00111
6,32,03,XXX,XX,XX,  Ward No-03 Total,305,296,9,188,3,80,2,28,4,00111
6,32,04,XXX,XX,XX,  Ward No-04 Total,264,251,13,185,1,29,5,37,7,00111
6,32,05,XXX,XX,XX,  Ward No-05 Total,123,109,14,58,5,37,0,14,9,00111
6,32,06,XXX,XX,XX,  Ward No-06 Total,163,148,15,83,1,22,1,43,13,00111
6,32,07,XXX,XX,XX,  Ward No-07 Total,185,174,11,122,1,23,2,29,8,00111
6,32,08,XXX,XX,XX,  Ward No-08 Total,281,265,16,172,4,39,0,54,12,00111
6,32,09,XXX,XX,XX,  Ward No-09 Total,235,219,16,163,6,26,2,30,8,00111
6,32,23,XXX,XX,XX,  Barthi Union Total,2294,2207,87,1939,59,53,4,215,24,00111
6,32,31,XXX,XX,XX,  Batajore Union Total,1094,1070,24,907,15,13,4,150,5,00111
6,32,38,XXX,XX,XX,  Chandshi Union Total,596,556,40,421,30,40,1,95,9,00111
6,32,55,XXX,XX,XX,  Khanjapur Union Total,2332,2247,85,1898,37,31,0,318,48,00111
6,32,63,XXX,XX,XX,  Mahilara Union Total,719,704,15,588,5,61,4,55,6,00111
6,32,71,XXX,XX,XX,  Nalchira Union Total,1606,1551,55,1385,29,59,3,107,23,00111
6,32,94,XXX,XX,XX,  Sarikal Union Total,1728,1625,103,1415,63,94,5,116,35,00111
6,36,13,XXX,XX,XX,Bara Jalia Union Total,3145,2963,182,2363,101,339,15,261,66,00111
6,36,27,XXX,XX,XX,  Dhulkhola Union Total,1542,1450,92,1446,86,0,1,4,5,00111
6,36,54,XXX,XX,XX,  Guabaria Union Total,2289,2209,80,1938,48,123,3,148,29,00111
6,36,67,XXX,XX,XX,  Harinathpur Union Total,2617,2535,82,2141,41,57,7,337,34,00111
6,36,81,XXX,XX,XX,  Hizla Gaurabdi Union Total,3200,3104,96,3084,91,13,4,7,1,00111
6,36,94,XXX,XX,XX,  Memania Union Total,3574,3420,154,3230,94,22,9,168,51,00111
6,51,01,XXX,XX,XX,  Ward No-01 Total,948,727,221,32,4,140,63,555,154,00111
6,51,02,XXX,XX,XX,  Ward No-02 Total,604,439,165,10,1,27,18,402,146,00111
6,51,03,XXX,XX,XX,  Ward No-03 Total,450,378,72,47,0,83,27,248,45,00111
6,51,04,XXX,XX,XX,  Ward No-04 Total,452,387,65,7,1,70,13,310,51,00111
6,51,05,XXX,XX,XX,  Ward No-05 Total,2107,1734,373,61,8,216,38,1457,327,00111
6,51,06,XXX,XX,XX,  Ward No-06 Total,942,771,171,23,6,293,64,455,101,00111
6,51,07,XXX,XX,XX,  Ward No-07 Total,481,404,77,4,0,34,7,366,70,00111
6,51,08,XXX,XX,XX,  Ward No-08 Total,303,263,40,70,2,13,2,180,36,00111
6,51,09,XXX,XX,XX,  Ward No-09 Total,559,418,141,117,41,77,19,224,81,00111
6,51,10,XXX,XX,XX,  Ward No-10 Total,821,555,266,11,2,123,70,421,194,00111
6,51,11,XXX,XX,XX,  Ward No-11 Total,647,464,183,20,1,43,12,401,170,00111
6,51,12,XXX,XX,XX,  Ward No-12 Total,41,23,18,0,3,3,0,20,15,00111
6,51,13,XXX,XX,XX,  Ward No-13 Total,253,169,84,14,0,2,1,153,83,00111
6,51,14,XXX,XX,XX,  Ward No-14 Total,328,217,111,2,0,3,0,212,111,00111
6,51,15,XXX,XX,XX,  Ward No-15 Total,340,198,142,1,1,0,0,197,141,00111
6,51,16,XXX,XX,XX,  Ward No-16 Total,68,46,22,16,0,10,0,20,22,00111
6,51,17,XXX,XX,XX,  Ward No-17 Total,129,59,70,0,0,6,0,53,70,00111
6,51,18,XXX,XX,XX,  Ward No-18 Total,118,73,45,9,0,16,4,48,41,00111
6,51,19,XXX,XX,XX,  Ward No-19 Total,316,184,132,7,1,12,8,165,123,00111
6,51,20,XXX,XX,XX,  Ward No-20 Total,82,51,31,6,2,3,1,42,28,00111
6,51,21,XXX,XX,XX,  Ward No-21 Total,171,106,65,1,0,6,0,99,65,00111
6,51,22,XXX,XX,XX,  Ward No-22 Total,345,288,57,5,0,42,2,241,55,00111
6,51,23,XXX,XX,XX,  Ward No-23 Total,502,424,78,36,0,41,2,347,76,00111
6,51,24,XXX,XX,XX,  Ward No-24 Total,880,705,175,56,5,67,31,582,139,00111
6,51,25,XXX,XX,XX,  Ward No-25 Total,840,688,152,122,6,56,38,510,108,00111
6,51,26,XXX,XX,XX,  Ward No-26 Total,372,361,11,223,6,50,3,88,2,00111
6,51,27,XXX,XX,XX,  Ward No-27 Total,258,254,4,91,1,30,0,133,3,00111
6,51,28,XXX,XX,XX,  Ward No-28 Total,466,389,77,66,2,45,19,278,56,00111
6,51,29,XXX,XX,XX,  Ward No-29 Total,716,604,112,62,3,109,27,433,82,00111
6,51,30,XXX,XX,XX,  Ward No-30 Total,431,415,16,151,1,23,2,241,13,00111
6,51,32,XXX,XX,XX,  Chandpura Union Total,1223,1115,108,643,16,87,9,385,83,00111
6,51,33,XXX,XX,XX,  Chandra Mohan Union Total,1559,1515,44,1278,18,78,12,159,14,00111
6,51,34,XXX,XX,XX,Char Baria Union Total,1050,974,76,353,20,29,8,592,48,00111
6,51,43,XXX,XX,XX,Char Kowa Union Total,1858,1727,131,527,24,429,19,771,88,00111
6,51,51,XXX,XX,XX,  Char Monai Union Total,2202,2092,110,1696,48,209,19,187,43,00111
6,51,60,XXX,XX,XX,  Jagua Union Total,128,126,2,102,0,6,0,18,2,00111
6,51,69,XXX,XX,XX,  Kashipur Union Total,964,916,48,363,7,35,8,518,33,00111
6,51,77,XXX,XX,XX,  Roy Pasha Karapur Union Total,739,713,26,429,14,94,3,190,9,00111
6,51,86,XXX,XX,XX,  Shayestabad Union Total,2037,1942,95,1704,41,170,19,68,35,00111
6,51,94,XXX,XX,XX,  Tungibaria Union Total,1714,1673,41,1088,12,47,1,538,28,00111
6,62,01,XXX,XX,XX,  Ward No-01 Total,228,220,8,142,4,4,0,74,4,00111
6,62,02,XXX,XX,XX,  Ward No-02 Total,64,62,2,19,0,0,0,43,2,00111
6,62,03,XXX,XX,XX,  Ward No-03 Total,182,176,6,120,2,12,0,44,4,00111
6,62,04,XXX,XX,XX,  Ward No-04 Total,251,247,4,175,3,17,0,55,1,00111
6,62,05,XXX,XX,XX,  Ward No-05 Total,236,218,18,107,15,44,1,67,2,00111
6,62,06,XXX,XX,XX,  Ward No-06 Total,142,137,5,72,0,29,0,36,5,00111
6,62,07,XXX,XX,XX,  Ward No-07 Total,159,151,8,70,1,52,0,29,7,00111
6,62,08,XXX,XX,XX,  Ward No-08 Total,287,284,3,204,2,14,0,66,1,00111
6,62,09,XXX,XX,XX,  Ward No-09 Total,326,286,40,212,37,34,0,40,3,00111
6,62,13,XXX,XX,XX,  Alimabad Union Total,3888,3734,154,3691,137,14,1,29,16,00111
6,62,15,XXX,XX,XX,  Andhar Manik Union Total,1771,1696,75,1515,50,96,2,85,23,00111
6,62,23,XXX,XX,XX,  Bhasan Char Union Total,1735,1694,41,1626,32,28,1,40,8,00111
6,62,31,XXX,XX,XX,  Bidyanandapur Union Total,1158,1126,32,973,23,38,1,115,8,00111
6,62,39,XXX,XX,XX,  Chandpur Union Total,2030,1978,52,1744,36,26,0,208,16,00111
6,62,40,XXX,XX,XX,  Gobindapur Union Total,687,662,25,649,23,8,2,5,0,00111
6,62,47,XXX,XX,XX,  Char Ekkaria Union Total,3134,2888,246,2480,173,43,3,365,70,00111
6,62,55,XXX,XX,XX,  Char Gopalpur Union Total,960,905,55,848,52,19,0,38,3,00111
