ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
76,55,XX,XXX,XX,XX,Pabna Sadar Upazila Total,13906,11976,12572,12977,5764,3709,17895,28411,1353,566,25279,31357,01111
76,72,XX,XXX,XX,XX,Santhia Upazila Total,8003,6205,8090,8780,2088,1045,12174,19509,446,139,16687,19528,01111
76,83,XX,XXX,XX,XX,Sujanagar Upazila Total,6106,4440,5837,6103,1321,662,8174,13319,302,105,10905,13755,01111
70,18,XX,XXX,XX,XX,Bholahat Upazila Total,1804,1515,2377,3062,443,230,3424,5438,98,38,4226,5250,01111
70,37,XX,XXX,XX,XX,Gomastapur Upazila Total,4803,4540,7096,8387,1220,712,9909,14177,243,84,11376,13268,01111
70,56,XX,XXX,XX,XX,Nachole Upazila Total,2659,2579,3717,3929,599,320,5308,7966,117,40,6261,7237,01111
70,66,XX,XXX,XX,XX,Chapai Nawabganj Sadar Upazila Total,10062,9525,14507,16787,2826,1755,16771,26601,560,264,17777,25112,01111
70,88,XX,XXX,XX,XX,Shibganj Upazila Total,11670,9552,16364,17851,2849,1302,20676,29298,597,188,22927,27807,01111
69,09,XX,XXX,XX,XX,Bagatipara Upazila Total,3658,2970,1888,2193,1148,709,3517,6073,319,133,5650,7203,01111
69,15,XX,XXX,XX,XX,Baraigram Upazila Total,6280,5208,5341,5569,1746,1150,8447,13586,395,186,11982,15260,01111
69,41,XX,XXX,XX,XX,Gurudaspur Upazila Total,4981,3402,3843,4566,1249,584,6148,10566,312,99,9507,11810,01111
69,44,XX,XXX,XX,XX,Lalpur Upazila Total,6672,5608,5803,5274,1994,1204,8694,13174,533,208,12324,14287,01111
69,63,XX,XXX,XX,XX,Natore Sadar Upazila Total,11141,9081,8812,9488,3806,2087,14251,21561,833,338,19963,23475,01111
69,91,XX,XXX,XX,XX,Singra Upazila Total,6843,4848,7996,8651,1697,822,11950,18425,404,130,16409,19746,01111
38,13,XX,XXX,XX,XX,Akkelpur Upazila Total,3062,2317,2344,2795,698,353,3952,6708,144,60,5777,7490,01111
38,47,XX,XXX,XX,XX,Joypurhat Sadar Upazila Total,7755,5976,4875,5415,3331,1382,8207,12804,604,151,12526,14873,01111
38,58,XX,XXX,XX,XX,Kalai Upazila Total,2860,2093,2570,3057,697,328,4294,7510,169,44,7128,8603,01111
38,61,XX,XXX,XX,XX,Khetlal Upazila Total,2338,1682,1824,1902,548,251,3281,5224,103,30,4983,5940,01111
38,74,XX,XXX,XX,XX,Panchbibi Upazila Total,5309,4092,4582,4553,1405,586,6931,10856,263,90,10506,12566,01111
13,22,XX,XXX,XX,XX,Chandpur Sadar Upazila Total,9528,11003,12265,13434,2986,1796,13748,22048,612,203,15718,22013,01111
13,45,XX,XXX,XX,XX,Faridganj Upazila Total,8494,9826,9669,12431,1523,787,10895,20144,242,76,11426,19093,01111
13,47,XX,XXX,XX,XX,Haim Char Upazila Total,2006,2171,2719,2838,266,163,2866,4647,62,18,3333,4888,01111
13,49,XX,XXX,XX,XX,Hajiganj Upazila Total,8050,8694,8838,9560,1811,858,10010,16742,319,89,10925,16002,01111
13,58,XX,XXX,XX,XX,Kachua Upazila Total,8611,9233,9724,10256,1810,805,11042,19255,299,112,11821,18193,01111
13,76,XX,XXX,XX,XX,Matlab Upazila Total,4487,4992,4256,5399,932,576,5257,10303,194,65,6002,9998,01111
13,79,XX,XXX,XX,XX,Matlab Uttar Upazila Total,6731,7165,6351,6537,1370,852,8788,13443,219,79,9342,13056,01111
13,95,XX,XXX,XX,XX,Shahrasti Upazila Total,5046,6097,5948,6576,1108,652,7135,12053,153,86,7289,11122,01111
3,04,XX,XXX,XX,XX,Alikadam Upazila Total,389,322,1787,1859,61,28,1872,2421,10,3,2088,2195,01111
3,14,XX,XXX,XX,XX,Bandarban Sadar Upazila Total,2076,1724,2382,2267,523,354,3687,3897,115,58,4418,4137,01111
3,51,XX,XXX,XX,XX,Lama Upazila Total,1247,1161,3485,3390,144,76,4117,5352,29,5,4845,5196,01111
3,73,XX,XXX,XX,XX,Naikhongchhari Upazila Total,562,581,2037,1990,99,51,2077,3097,18,3,2618,2957,01111
3,89,XX,XXX,XX,XX,Rowangchhari Upazila Total,360,300,665,719,71,45,1122,1277,11,10,1273,1250,01111
3,91,XX,XXX,XX,XX,Ruma Upazila Total,313,260,917,1029,46,47,1175,1308,12,8,1286,1196,01111
3,95,XX,XXX,XX,XX,Thanchi Upazila Total,173,130,602,682,15,7,791,965,6,2,1078,1049,01111
19,09,XX,XXX,XX,XX,Barura Upazila Total,7818,8942,11060,11236,1418,695,11828,21112,271,79,12744,20110,01111
19,15,XX,XXX,XX,XX,Brahmanpara Upazila Total,5398,5140,4239,4809,873,426,4919,9266,141,59,5536,9033,01111
19,18,XX,XXX,XX,XX,Burichang Upazila Total,7692,7796,7700,7764,1573,862,8966,15184,265,99,10322,14743,01111
19,27,XX,XXX,XX,XX,Chandina Upazila Total,6137,7005,9248,9507,1053,619,10291,18472,206,75,11941,17040,01111
19,31,XX,XXX,XX,XX,Chauddagram Upazila Total,10217,11297,12511,13542,1995,932,13485,23667,354,113,13805,21816,01111
19,33,XX,XXX,XX,XX,Comilla Sadar Dakshin Upazila Total,10307,9852,12159,12221,2609,1194,14112,22812,379,140,15399,21628,01111
19,36,XX,XXX,XX,XX,Daudkandi Upazila Total,6921,7079,9546,10137,1317,662,11634,18466,246,85,12441,17484,01111
19,40,XX,XXX,XX,XX,Debidwar Upazila Total,9585,10065,9382,11361,1821,971,11142,20832,303,113,13042,19936,01111
19,54,XX,XXX,XX,XX,Homna Upazila Total,3265,3577,6265,5820,634,327,6830,9892,126,48,6783,9287,01111
19,67,XX,XXX,XX,XX,Comilla Adarsha Sadar Upazila Total,13617,13730,13935,13889,7260,4782,18491,25458,1534,606,23077,26925,01111
19,72,XX,XXX,XX,XX,Laksam Upazila Total,5589,6415,8483,9191,1183,545,9048,15624,203,45,10168,14252,01111
19,74,XX,XXX,XX,XX,Manoharganj Upazila Total,4765,5715,6424,8184,802,357,6981,12577,111,33,7088,11592,01111
19,75,XX,XXX,XX,XX,Meghna Upazila Total,1706,1521,3197,3064,334,133,4284,5395,57,22,4550,5328,01111
19,81,XX,XXX,XX,XX,Muradnagar Upazila Total,10156,10126,14200,15090,1453,784,14321,25842,257,86,15693,24170,01111
19,87,XX,XXX,XX,XX,Nangalkot Upazila Total,6573,8620,9539,11311,1157,567,9651,19646,187,64,11088,18538,01111
19,94,XX,XXX,XX,XX,Titas Upazila Total,3309,3458,5485,5592,548,244,5851,9543,97,36,5489,9031,01111
12,02,XX,XXX,XX,XX,Akhaura Upazila Total,2867,3056,4011,4035,512,322,4364,7209,50,26,4648,6764,01111
12,04,XX,XXX,XX,XX,Banchharampur Upazila Total,4855,4201,7737,8414,786,395,8248,15836,154,50,8454,14411,01111
12,07,XX,XXX,XX,XX,Bijoynagar Upazila Total,3818,3685,7582,7176,622,311,7724,12005,126,33,8028,11395,01111
12,13,XX,XXX,XX,XX,Brahmanbaria Sadar Upazila Total,9419,10779,15034,13783,2869,2006,16651,23626,627,263,17579,23438,01111
12,33,XX,XXX,XX,XX,Ashuganj Upazila Total,2872,3474,5196,4708,635,514,5556,7808,102,83,5692,7960,01111
12,63,XX,XXX,XX,XX,Kasba Upazila Total,7326,7547,7877,8457,1134,677,8408,15650,199,62,9324,14782,01111
12,85,XX,XXX,XX,XX,Nabinagar Upazila Total,7623,8534,12464,13871,1097,664,12452,23380,166,83,12950,22819,01111
12,90,XX,XXX,XX,XX,Nasirnagar Upazila Total,2936,3533,8814,8985,538,378,8948,12925,127,50,9468,13439,01111
12,94,XX,XXX,XX,XX,Sarail Upazila Total,3656,4208,9137,9038,756,494,9278,13980,135,56,9011,13771,01111
51,33,XX,XXX,XX,XX,Kamalnagar Upazila Total,3094,2554,6915,7045,513,142,6493,10653,89,12,8075,10731,01111
51,43,XX,XXX,XX,XX,Lakshmipur Sadar Upazila Total,13956,14078,18823,21989,2965,1416,20039,34566,456,151,22514,32846,01111
51,58,XX,XXX,XX,XX,Roypur Upazila Total,4905,5198,7996,9275,974,454,8714,13668,143,38,9774,13084,01111
51,65,XX,XXX,XX,XX,Ramganj Upazila Total,6233,6929,6964,9383,1110,544,8044,14572,135,41,8263,13394,01111
51,73,XX,XXX,XX,XX,Ramgati Upazila Total,4028,3689,6471,7962,690,318,6473,12599,120,32,9084,12154,01111
46,43,XX,XXX,XX,XX,Dighinala Upazila Total,1976,1517,2775,2484,193,112,3267,4426,38,17,4355,5002,01111
46,49,XX,XXX,XX,XX,Khagrachhari Sadar Upazila Total,2682,2636,2768,2771,596,399,3895,4573,113,57,4966,5380,01111
46,61,XX,XXX,XX,XX,Lakshmichhari Upazila Total,314,230,735,726,29,19,942,1344,3,0,1264,1250,01111
46,65,XX,XXX,XX,XX,Mahalchhari Upazila Total,943,830,1165,1251,166,80,2041,2072,30,20,2228,2540,01111
46,67,XX,XXX,XX,XX,Manikchhari Upazila Total,900,806,1666,1679,92,29,1971,2864,7,4,2340,2752,01111
46,70,XX,XXX,XX,XX,Matiranga Upazila Total,2304,1963,3238,3266,301,148,3913,5923,66,14,5219,5757,01111
46,77,XX,XXX,XX,XX,Panchhari Upazila Total,1135,1122,1639,1625,171,76,2074,2768,24,18,2720,3008,01111
46,80,XX,XXX,XX,XX,Ramgarh Upazila Total,1172,1026,2055,2154,232,112,2428,3042,40,13,3075,3151,01111
22,16,XX,XXX,XX,XX,Chakoria Upazila Total,7616,9703,16272,14155,1430,880,17630,23339,238,69,18418,22021,01111
22,24,XX,XXX,XX,XX,Cox's Bazar Sadar Upazila Total,8746,9096,17813,15203,2962,1694,21035,22935,669,190,22637,21090,01111
22,45,XX,XXX,XX,XX,Kutubdia Upazila Total,1745,1906,4338,3513,271,133,4317,5091,73,16,4523,5685,01111
22,49,XX,XXX,XX,XX,Maheshkhali Upazila Total,3949,4939,13336,10515,760,386,13969,15840,149,48,13205,14348,01111
22,56,XX,XXX,XX,XX,Pekua Upazila Total,2486,2647,5585,4894,447,191,5662,7844,67,21,6029,7890,01111
22,66,XX,XXX,XX,XX,Ramu Upazila Total,3571,4074,10445,9319,711,409,10332,12885,125,56,10306,11914,01111
22,90,XX,XXX,XX,XX,Teknaf Upazila Total,2705,1699,10881,11537,422,124,10292,13974,105,18,10657,12220,01111
22,94,XX,XXX,XX,XX,Ukhia Upazila Total,2676,2906,7703,7275,546,298,7706,10009,97,34,7991,9912,01111
15,04,XX,XXX,XX,XX,Anowara Upazila Total,5543,5560,7409,7873,1306,566,8795,11985,169,55,8679,11987,01111
15,08,XX,XXX,XX,XX,Banshkhali Upazila Total,7435,8041,11871,11184,1380,685,12403,18174,293,85,13174,19821,01111
15,12,XX,XXX,XX,XX,Boalkhali Upazila Total,5043,6002,6825,6702,1272,737,9062,11805,223,64,8442,11018,01111
15,18,XX,XXX,XX,XX,Chandanaish  Upazila Total,5198,6368,7243,6414,1303,708,8926,10834,185,71,8491,10868,01111
15,33,XX,XXX,XX,XX,Fatikchhari Upazila Total,10720,9636,17501,17538,2109,824,20319,25916,291,102,19628,24547,01111
15,37,XX,XXX,XX,XX,Hathazari Upazila Total,12286,11803,13194,13392,7511,2632,18298,22450,1576,321,16981,20766,01111
15,47,XX,XXX,XX,XX,Lohagara Upazila Total,5898,7189,8036,8017,1034,559,8897,12903,176,48,9178,12980,01111
15,53,XX,XXX,XX,XX,Mirsharai Upazila Total,9006,8461,11117,14314,1820,972,13625,20985,291,69,13591,19485,01111
15,61,XX,XXX,XX,XX,Patiya Upazila Total,12936,12895,16538,16247,3882,1644,22380,27226,563,139,21433,25389,01111
15,70,XX,XXX,XX,XX,Rangunia Upazila Total,6892,7125,11671,10669,1416,556,13446,16425,191,68,12538,16427,01111
15,74,XX,XXX,XX,XX,Raozan Upazila Total,8353,8585,9413,10279,2061,983,12510,16662,358,111,12035,15941,01111
15,78,XX,XXX,XX,XX,Sandwip Upazila Total,4567,5503,8476,9459,851,372,9011,14854,129,31,8334,13722,01111
15,82,XX,XXX,XX,XX,Satkania Upazila Total,8028,10446,10576,11054,1440,805,12072,18266,201,74,12367,17438,01111
15,86,XX,XXX,XX,XX,Sitakunda Upazila Total,8736,8650,13605,12254,2596,1412,18980,20156,399,122,19579,19080,01111
84,07,XX,XXX,XX,XX,Baghaichhari Upazila Total,1615,1247,2548,2516,205,105,3519,4386,33,11,4503,4629,01111
84,21,XX,XXX,XX,XX,Barkal Upazila Total,527,404,1428,1293,67,36,2014,2135,8,3,2495,2239,01111
84,25,XX,XXX,XX,XX,Kawkhali Upazila Total,974,929,1758,1546,131,80,2473,2921,23,5,2779,2865,01111
84,29,XX,XXX,XX,XX,Belai Chhari Upazila Total,353,223,833,897,42,23,1227,1345,7,2,1477,1320,01111
84,36,XX,XXX,XX,XX,Kaptai  Upazila Total,1828,1480,1468,1387,568,258,2189,2647,42,17,2707,2657,01111
84,47,XX,XXX,XX,XX,Jurai Chhari Upazila Total,358,256,831,754,58,20,1199,1243,11,5,1520,1425,01111
84,58,XX,XXX,XX,XX,Langadu  Upazila Total,1091,819,2387,1941,87,32,3074,3810,16,6,3670,3654,01111
84,75,XX,XXX,XX,XX,Naniarchar  Upazila Total,711,614,1115,1091,63,51,1633,1947,9,7,2073,2148,01111
84,78,XX,XXX,XX,XX,Rajasthali  Upazila Total,580,492,540,562,86,42,904,1069,16,6,1164,1178,01111
84,87,XX,XXX,XX,XX,Rangamati Sadar Upazila Total,3472,3310,3282,2674,1138,995,4913,5414,229,142,6486,6412,01111
30,14,XX,XXX,XX,XX,Chhagalnaiya Upazila Total,5258,4752,4873,6124,1295,459,6434,9814,175,49,6718,9056,01111
30,25,XX,XXX,XX,XX,Daganbhuiyan Upazila Total,6004,6565,7072,8401,1204,545,8055,13434,177,53,8262,12711,01111
30,29,XX,XXX,XX,XX,Feni Sadar Upazila Total,14329,12727,14615,16609,4326,1704,18727,26048,705,184,20491,24911,01111
30,41,XX,XXX,XX,XX,Fulgazi Upazila Total,2995,2898,3069,3656,746,337,4773,5929,101,22,4925,5648,01111
30,51,XX,XXX,XX,XX,Parshuram Upazila Total,2615,2258,2642,3196,605,222,3030,5062,82,14,3224,4748,01111
30,94,XX,XXX,XX,XX,Sonagazi Upazila Total,5901,5075,7695,9679,1225,368,8556,13893,208,36,8475,12719,01111
75,07,XX,XXX,XX,XX,Begumganj Upazila Total,12956,13899,15171,18010,3123,1267,17378,27230,403,122,17295,24995,01111
75,10,XX,XXX,XX,XX,Chatkhil Upazila Total,5292,5898,6604,7737,964,425,7630,12136,131,40,7118,11463,01111
75,21,XX,XXX,XX,XX,Companiganj Upazila Total,5557,5281,7449,8754,1029,377,8044,12587,165,41,8578,11997,01111
75,36,XX,XXX,XX,XX,Hatiya Upazila Total,5047,4350,12928,15093,824,378,12629,21760,167,67,16710,21615,01111
75,47,XX,XXX,XX,XX,Kabirhat Upazila Total,3879,4016,5064,6398,757,310,5323,9581,111,26,5829,9034,01111
75,80,XX,XXX,XX,XX,Senbagh Upazila Total,6031,7427,7906,9009,1107,468,8935,14262,160,42,9488,13346,01111
75,83,XX,XXX,XX,XX,Sonaimuri Upazila Total,7760,8565,8726,11210,1320,509,9769,17301,163,58,9285,15203,01111
75,85,XX,XXX,XX,XX,Subarnachar Upazila Total,3908,3439,8375,8811,803,278,8149,13600,164,18,10623,13335,01111
75,87,XX,XXX,XX,XX,Noakhali Sadar Upazila Total,12115,12032,13544,15654,4337,2466,14115,24618,764,247,16550,24504,01111
29,03,XX,XXX,XX,XX,Alfadanga Upazila Total,2674,2312,2084,2308,493,248,2635,4971,88,32,3471,5198,01111
29,10,XX,XXX,XX,XX,Bhanga Upazila Total,4123,4571,7132,7171,712,420,7894,12126,145,53,8902,11979,01111
29,18,XX,XXX,XX,XX,Boalmari Upazila Total,5487,4816,5605,5570,1058,670,7451,11613,213,71,9429,12286,01111
29,21,XX,XXX,XX,XX,Char Bhadrasan Upazila Total,798,1122,1462,1467,151,144,1478,2863,32,21,1918,3065,01111
29,47,XX,XXX,XX,XX,Faridpur Sadar Upazila Total,11114,10377,10596,10555,5521,3427,14280,21766,1178,482,18769,23209,01111
29,56,XX,XXX,XX,XX,Madhukhali Upazila Total,5040,4773,4274,4032,1037,735,6215,9208,213,95,7918,9514,01111
29,62,XX,XXX,XX,XX,Nagarkanda Upazila Total,3699,3306,5413,4898,723,349,6278,9169,129,38,7329,9157,01111
29,84,XX,XXX,XX,XX,Sadarpur Upazila Total,2559,3156,4236,4493,429,362,4775,8293,136,41,5736,8558,01111
29,90,XX,XXX,XX,XX,Saltha Upazila Total,2420,2217,4799,3945,378,170,5255,7554,75,26,6318,7692,01111
72,04,XX,XXX,XX,XX,Atpara Upazila Total,2110,1920,3576,3042,357,229,4008,5848,78,45,4599,6541,01111
72,09,XX,XXX,XX,XX,Barhatta Upazila Total,2067,2094,5255,4589,351,229,5590,7914,86,44,6192,8100,01111
72,18,XX,XXX,XX,XX,Durgapur Upazila Total,2769,3075,6288,5302,511,358,6347,9467,140,50,7637,9854,01111
72,38,XX,XXX,XX,XX,Khaliajuri Upazila Total,693,592,2993,2423,107,68,3369,3833,23,8,3743,4390,01111
72,40,XX,XXX,XX,XX,Kalmakanda Upazila Total,2937,2931,7496,6336,464,312,7724,11228,91,44,8866,12059,01111
72,47,XX,XXX,XX,XX,Kendua Upazila Total,4539,4138,6842,5844,799,470,8014,11681,147,80,9562,13038,01111
72,56,XX,XXX,XX,XX,Madan Upazila Total,1704,1458,4115,3311,263,138,4389,5957,46,23,4848,6620,01111
72,63,XX,XXX,XX,XX,Mohanganj Upazila Total,2068,2042,4275,3737,379,270,5241,7015,79,51,5941,7682,01111
72,74,XX,XXX,XX,XX,Netrokona Sadar Upazila Total,7435,6774,9127,8130,2351,1419,10785,15605,505,225,13104,17209,01111
72,83,XX,XXX,XX,XX,Purbadhala Upazila Total,5048,5082,7092,6697,935,604,7948,13077,212,78,10167,13872,01111
39,07,XX,XXX,XX,XX,Bakshiganj Upazila Total,3317,2722,4358,4591,532,286,5263,9658,90,57,7781,10590,01111
39,15,XX,XXX,XX,XX,Dewanganj Upazila Total,4376,3380,4921,5254,808,458,6329,11977,167,69,9530,13023,01111
39,29,XX,XXX,XX,XX,Islampur Upazila Total,5251,3420,5819,6264,982,497,7302,13623,178,61,11340,14599,01111
39,36,XX,XXX,XX,XX,Jamalpur Sadar Upazila Total,13789,11267,9672,11510,3859,2672,15440,27106,754,429,22884,30521,01111
39,58,XX,XXX,XX,XX,Madarganj Upazila Total,5294,3327,5018,4717,825,485,6015,10930,168,81,9059,12767,01111
39,61,XX,XXX,XX,XX,Melandaha Upazila Total,6389,4361,5136,5873,1234,608,7440,13486,249,106,11246,15541,01111
39,85,XX,XXX,XX,XX,Sarishabari Upazila Total,7051,5449,5218,6004,1579,945,8369,14637,291,146,11596,15854,01111
59,24,XX,XXX,XX,XX,Gazaria Upazila Total,3630,3316,3654,3993,690,342,5463,7841,119,38,6543,7997,01111
59,44,XX,XXX,XX,XX,Lohajang Upazila Total,2477,3363,4131,4689,448,428,5618,7767,68,48,6551,7536,01111
59,56,XX,XXX,XX,XX,Munshiganj Sadar Upazila Total,7261,7263,11683,11483,1661,1107,14732,19603,378,186,16791,19275,01111
59,74,XX,XXX,XX,XX,Serajdikhan Upazila Total,5079,5232,8317,8152,981,494,10999,14497,188,53,11743,14810,01111
59,84,XX,XXX,XX,XX,Sreenagar Upazila Total,4492,5050,6998,7308,773,546,8946,13403,144,73,9888,13802,01111
59,94,XX,XXX,XX,XX,Tongibari Upazila Total,3674,4498,5171,5485,574,453,6716,9520,80,43,7653,9816,01111
35,32,XX,XXX,XX,XX,Gopalganj Sadar Upazila Total,9615,6874,7383,7722,3007,1381,9984,15061,648,195,12312,15777,01111
35,43,XX,XXX,XX,XX,Kashiani Upazila Total,4970,4135,3807,4374,996,612,5330,9380,229,90,6761,10033,01111
35,51,XX,XXX,XX,XX,Kotalipara Upazila Total,4524,4152,4926,5153,851,496,6566,9940,157,77,7774,10406,01111
35,58,XX,XXX,XX,XX,Muksudpur Upazila Total,6114,5268,6627,7199,1148,594,8651,13348,211,88,10066,13500,01111
35,91,XX,XXX,XX,XX,Tungipara Upazila Total,2023,1872,2608,2301,509,228,3208,4219,113,41,3589,4613,01111
82,07,XX,XXX,XX,XX,Baliakandi Upazila Total,4985,4933,4485,3692,1064,723,6533,9250,246,124,8409,10115,01111
82,29,XX,XXX,XX,XX,Goalanda Upazila Total,1678,1914,2666,2538,409,295,3258,5588,100,48,4527,5798,01111
82,47,XX,XXX,XX,XX,Kalukhali Upazila Total,3750,3409,3023,2876,801,541,4605,7329,194,76,6214,7545,01111
82,73,XX,XXX,XX,XX,Pangsha Upazila Total,5691,4676,4639,4690,1343,908,7193,11601,318,127,9779,12061,01111
82,76,XX,XXX,XX,XX,Rajbari Sadar Upazila Total,7457,7571,6441,7210,2125,1543,9284,15447,414,199,12361,16116,01111
61,13,XX,XXX,XX,XX,Bhaluka Upazila Total,6845,5500,10444,12266,1555,996,17660,24280,346,130,21976,23273,01111
61,16,XX,XXX,XX,XX,Dhobaura Upazila Total,2175,2200,4780,4363,345,220,5141,8126,81,33,6296,8335,01111
61,20,XX,XXX,XX,XX,Fulbaria Upazila Total,7252,6745,10377,9964,1479,978,12704,19756,350,134,16260,20358,01111
61,22,XX,XXX,XX,XX,Gaffargaon Upazila Total,8674,8068,10019,9408,1653,1045,11959,19582,300,151,13725,19872,01111
61,23,XX,XXX,XX,XX,Gauripur Upazila Total,5419,4795,7557,7222,1063,640,8823,13375,188,73,10785,14233,01111
61,24,XX,XXX,XX,XX,Haluaghat Upazila Total,4017,3944,5882,5957,727,439,8034,12571,129,67,10129,12936,01111
61,31,XX,XXX,XX,XX,Ishwarganj Upazila Total,6056,5528,8325,7543,1072,706,10067,15348,200,88,12042,16051,01111
61,52,XX,XXX,XX,XX,Mymensingh Sadar Upazila Total,19259,16323,17736,17633,10305,7457,22423,33519,2439,1146,29944,35540,01111
61,65,XX,XXX,XX,XX,Muktagachha Upazila Total,7171,6232,9779,9754,1691,1024,12603,19269,387,155,15652,19058,01111
61,72,XX,XXX,XX,XX,Nandail Upazila Total,6458,6705,8916,7780,1176,841,10382,15870,220,128,12731,17587,01111
61,81,XX,XXX,XX,XX,Phulpur Upazila Total,7986,8323,14552,12821,1740,1014,16987,25990,351,114,20689,26380,01111
61,94,XX,XXX,XX,XX,Trishal Upazila Total,6792,6493,9533,9127,1911,1230,11806,18438,322,186,14585,18762,01111
67,02,XX,XXX,XX,XX,Araihazar Upazila Total,5437,5777,12530,11309,1086,734,14358,19144,235,82,15292,18259,01111
67,04,XX,XXX,XX,XX,Sonargaon Upazila Total,7028,6970,12179,12479,1636,912,17418,22800,348,122,20953,22052,01111
67,06,XX,XXX,XX,XX,Bandar Upazila Total,5826,5115,9776,10180,1541,875,12875,17293,290,103,15076,17578,01111
67,58,XX,XXX,XX,XX,Narayanganj Sadar Upazila Total,20280,20181,44663,51645,8310,5401,63287,79496,1894,863,78453,75276,01111
67,68,XX,XXX,XX,XX,Rupganj Upazila Total,7932,8089,17918,19047,1941,1114,28279,32873,391,136,32102,28711,01111
33,30,XX,XXX,XX,XX,Gazipur Sadar Upazila Total,26784,21608,59144,78085,12416,6060,123855,140893,3051,888,150150,113880,01111
33,32,XX,XXX,XX,XX,Kaliakair Upazila Total,7065,5030,12080,17652,1896,951,25995,35769,424,138,34338,31341,01111
33,34,XX,XXX,XX,XX,Kaliganj Upazila Total,5512,5923,6647,5830,1207,813,10171,13406,260,137,11241,13108,01111
33,36,XX,XXX,XX,XX,Kapasia Upazila Total,7699,7710,6998,6916,1489,1111,9705,16260,278,172,11674,17006,01111
33,86,XX,XXX,XX,XX,Sreepur Upazila Total,8451,6827,12001,14987,2025,1111,22163,30488,413,147,27988,27748,01111
56,10,XX,XXX,XX,XX,Daulatpur Upazila Total,3423,1989,2389,3438,783,287,3695,7182,178,44,4620,7591,01111
56,22,XX,XXX,XX,XX,Ghior Upazila Total,3333,2622,2236,3108,983,549,3944,6811,203,104,5375,7481,01111
56,28,XX,XXX,XX,XX,Harirampur Upazila Total,2217,2401,2274,2919,544,341,3274,6334,115,57,4254,6833,01111
56,46,XX,XXX,XX,XX,Manikganj Sadar Upazila Total,6492,5731,5335,7178,2296,1475,8802,14767,532,244,11373,16280,01111
56,70,XX,XXX,XX,XX,Saturia Upazila Total,3816,2617,2870,3602,998,393,4748,8132,213,61,6198,8998,01111
56,78,XX,XXX,XX,XX,Shibalaya Upazila Total,3670,2915,2873,3395,883,479,4950,7734,217,73,6400,8244,01111
56,82,XX,XXX,XX,XX,Singair Upazila Total,5165,3748,6856,7039,967,399,9304,14120,206,54,10678,14764,01111
26,14,XX,XXX,XX,XX,Dhamrai Upazila Total,8955,5839,8249,9868,2201,999,13984,20421,458,151,18374,22370,01111
26,18,XX,XXX,XX,XX,Dohar Upazila Total,3860,4112,5951,6569,836,502,7371,11624,151,64,7729,11976,01111
26,38,XX,XXX,XX,XX,Keraniganj Upazila Total,11257,10879,32151,25535,3557,1545,38184,43393,926,238,42075,42125,01111
26,62,XX,XXX,XX,XX,Nawabganj Upazila Total,5960,5884,7360,8942,1312,734,10144,17134,230,88,11266,17397,01111
26,72,XX,XXX,XX,XX,Savar Upazila Total,20180,15452,42879,58162,9949,5398,89405,112452,2107,736,116696,92763,01111
86,14,XX,XXX,XX,XX,Bhedarganj Upazila Total,3641,4429,6144,7063,465,342,6540,10694,74,27,7528,11102,01111
86,25,XX,XXX,XX,XX,Damudya Upazila Total,1862,2093,2729,3190,318,207,3059,4893,59,22,3100,4971,01111
86,36,XX,XXX,XX,XX,Gosairhat Upazila Total,2346,2467,3605,3855,326,235,3626,6677,61,21,4747,6492,01111
86,65,XX,XXX,XX,XX,Naria Upazila Total,3252,4437,6738,7585,463,391,7606,10852,91,63,7452,10347,01111
86,69,XX,XXX,XX,XX,Shariatpur Sadar Upazila Total,3866,4009,5801,5791,631,472,6700,9344,132,58,7610,9684,01111
86,94,XX,XXX,XX,XX,Zanjira Upazila Total,2879,3953,5406,5031,416,361,5669,7856,95,51,6346,8382,01111
54,40,XX,XXX,XX,XX,Kalkini Upazila Total,5844,5289,5966,6531,1221,666,7217,11461,212,93,8249,12209,01111
54,54,XX,XXX,XX,XX,Madaripur Sadar Upazila Total,7191,6538,8627,8585,1676,1060,10412,14966,307,183,11891,15682,01111
54,80,XX,XXX,XX,XX,Rajoir Upazila Total,4229,3942,5905,5888,841,501,7118,9994,202,94,7922,10581,01111
54,87,XX,XXX,XX,XX,Shib Char Upazila Total,5026,5819,8235,7989,909,651,9341,13728,203,77,10198,14321,01111
93,09,XX,XXX,XX,XX,Basail Upazila Total,3115,2446,2899,3978,873,450,4341,8398,162,60,5423,8793,01111
93,19,XX,XXX,XX,XX,Bhuapur Upazila Total,4713,3339,2993,3870,1192,648,4980,9044,226,105,6454,9326,01111
93,23,XX,XXX,XX,XX,Delduar Upazila Total,4355,3339,3949,4485,1092,594,6121,9974,245,109,7834,10729,01111
93,25,XX,XXX,XX,XX,Dhanbari Upazila Total,3826,2968,2564,3097,842,533,4420,7937,176,97,6302,8839,01111
