ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
81.0,53.0,81.0,XXX,XX,01,  Royghati Union,3012,0.1,94.2,5.7,48.1,98.6,0.4,1.0,00110
81.0,72.0,XX.0,XXX,XX,01,  Paba Upazila,55528,5.7,90.5,3.8,65.2,93.4,2.0,4.5,00110
81.0,82.0,XX.0,XXX,XX,01,  Puthia Upazila,46390,3.2,93.3,3.5,57.5,97.8,0.5,1.7,00110
81.0,82.0,13.0,XXX,XX,01,  Baneshwar Union,8249,1.6,95.3,3.1,63.9,96.1,1.2,2.7,00110
81.0,82.0,81.0,XXX,XX,01,  Silmaria Union,9147,10.7,86.0,3.2,54.1,98.2,0.5,1.3,00110
81.0,94.0,XX.0,XXX,XX,01,  Tanore Upazila,34537,14.5,80.4,5.1,59.5,98.0,0.2,1.7,00110
64.0,XX.0,XX.0,XXX,XX,01, Naogaon Zila,588878,2.3,90.3,7.3,35.2,95.5,0.5,4.0,00110
64.0,3.0,XX.0,XXX,XX,01,  Atrai Upazila,42510,0.6,96.4,3.0,40.0,97.6,0.4,2.0,00110
64.0,3.0,10.0,XXX,XX,01,  Ahsanganj Union,5118,1.0,97.5,1.5,46.8,99.0,0.2,0.8,00110
64.0,3.0,21.0,XXX,XX,01,  Bhopara Union,4116,0.2,96.4,3.4,50.6,98.2,0.4,1.5,00110
64.0,3.0,73.0,XXX,XX,01,  Panchupur Union,4923,0.1,94.4,5.6,35.9,98.7,0.1,1.2,00110
64.0,6.0,XX.0,XXX,XX,01,  Badalgachhi Upazila,52274,0.5,97.3,2.2,28.6,97.6,0.4,2.1,00110
64.0,6.0,21.0,XXX,XX,01,  Badalgachhi Union,6105,0.5,94.5,5.0,46.6,97.1,0.5,2.4,00110
64.0,28.0,XX.0,XXX,XX,01,  Dhamoirhat Upazila,44480,1.7,93.1,5.2,25.2,95.5,0.3,4.2,00110
64.0,28.0,63.0,XXX,XX,01,  Jahanpur Union,6134,0.8,96.4,2.9,17.1,96.8,0.7,2.5,00110
64.0,47.0,XX.0,XXX,XX,01,  Manda Upazila,93924,1.1,93.9,5.0,31.0,96.3,0.5,3.2,00110
64.0,47.0,54.0,XXX,XX,01,  Kusumba Union,8256,0.3,98.4,1.3,35.2,97.3,0.9,1.8,00110
64.0,47.0,67.0,XXX,XX,01,  Manda Union,6822,0.8,96.8,2.3,33.1,96.3,1.3,2.4,00110
64.0,47.0,88.0,XXX,XX,01,  Prasadpur Union,6046,0.8,88.7,10.5,25.7,98.1,0.2,1.7,00110
64.0,50.0,XX.0,XXX,XX,01,  Mahadebpur Upazila,72068,1.5,95.1,3.4,36.7,93.9,0.6,5.5,00110
64.0,50.0,57.0,XXX,XX,01,  Khajur Union,7892,2.4,95.3,2.3,21.1,98.1,0.1,1.7,00110
64.0,50.0,66.0,XXX,XX,01,  Mahadebpur Union,6746,0.6,97.5,1.9,48.2,96.7,0.5,2.9,00110
64.0,60.0,XX.0,XXX,XX,01,  Naogaon Sadar Upazila,64863,0.6,94.3,5.1,53.1,96.8,0.9,2.3,00110
64.0,69.0,XX.0,XXX,XX,01,  Niamatpur Upazila,60197,6.9,90.5,2.6,33.1,94.9,0.3,4.8,00110
64.0,69.0,52.0,XXX,XX,01,  Niamatpur Union,5691,4.9,93.5,1.6,39.4,93.3,0.2,6.5,00110
64.0,75.0,XX.0,XXX,XX,01,  Patnitala Upazila,53274,3.0,83.2,13.7,30.6,95.0,0.4,4.6,00110
64.0,79.0,XX.0,XXX,XX,01,  Porsha Upazila,28192,3.4,56.2,40.4,26.7,88.7,0.5,10.8,00110
64.0,79.0,55.0,XXX,XX,01,  Nithpur Union,4546,8.2,88.2,3.5,13.0,98.7,0.0,1.3,00110
64.0,85.0,XX.0,XXX,XX,01,  Raninagar Upazila,43855,0.6,96.1,3.3,52.7,95.9,0.6,3.4,00110
64.0,85.0,84.0,XXX,XX,01,  Raninagar Union,4215,0.2,99.0,0.8,69.9,97.7,0.8,1.6,00110
64.0,86.0,XX.0,XXX,XX,01,  Sapahar Upazila,33241,9.0,72.3,18.7,21.1,95.6,0.3,4.1,00110
64.0,86.0,71.0,XXX,XX,01,  Sapahar Union,4095,0.6,19.6,79.7,21.2,93.3,0.2,6.5,00110
64.0,86.0,79.0,XXX,XX,01,  Shiranti Union,5901,22.2,76.6,1.2,17.0,96.8,0.4,2.9,00110
76.0,XX.0,XX.0,XXX,XX,01, Pabna Zila,500675,0.7,94.5,4.7,56.3,95.1,1.1,3.8,00110
76.0,5.0,XX.0,XXX,XX,01,  Atgharia Upazila,35025,0.9,94.8,4.3,46.5,97.2,0.2,2.7,00110
76.0,16.0,XX.0,XXX,XX,01,  Bera Upazila,46363,0.4,94.2,5.4,49.4,92.5,1.2,6.3,00110
76.0,19.0,XX.0,XXX,XX,01,  Bhangura Upazila,24110,1.5,92.2,6.3,46.5,97.3,0.3,2.4,00110
76.0,22.0,XX.0,XXX,XX,01,  Chatmohar Upazila,66831,0.7,93.9,5.4,41.6,97.0,0.5,2.5,00110
76.0,33.0,XX.0,XXX,XX,01,  Faridpur Upazila,27627,1.0,86.6,12.4,53.6,94.4,0.6,4.9,00110
76.0,39.0,XX.0,XXX,XX,01,  Ishwardi Upazila,57854,1.1,95.6,3.3,75.1,93.6,2.6,3.8,00110
76.0,55.0,XX.0,XXX,XX,01,  Pabna Sadar Upazila,105409,0.8,96.5,2.8,66.6,93.7,1.5,4.8,00110
76.0,72.0,XX.0,XXX,XX,01,  Santhia Upazila,79649,0.4,93.9,5.6,53.0,96.1,1.3,2.6,00110
76.0,83.0,XX.0,XXX,XX,01,  Sujanagar Upazila,57807,0.5,96.4,3.1,57.2,95.8,0.5,3.7,00110
70.0,XX.0,XX.0,XXX,XX,01, Chapai Nawabganj Zila,287571,5.6,90.9,3.6,42.7,91.0,1.3,7.7,00110
70.0,18.0,XX.0,XXX,XX,01,  Bholahat Upazila,21185,3.4,89.3,7.2,40.8,90.5,0.7,8.8,00110
70.0,18.0,18.0,XXX,XX,01,  Bholahat Union,3411,0.4,94.9,4.7,44.0,93.3,0.5,6.2,00110
70.0,37.0,XX.0,XXX,XX,01,  Gomastapur Upazila,49900,6.1,91.0,2.8,38.6,85.8,0.2,14.0,00110
70.0,37.0,42.0,XXX,XX,01,  Chowdala Union,5641,0.9,96.1,3.0,42.6,82.8,0.2,17.0,00110
70.0,37.0,52.0,XXX,XX,01,  Gomastapur Union,6648,16.9,82.5,0.6,26.7,87.6,0.3,12.0,00110
70.0,56.0,XX.0,XXX,XX,01,  Nachole Upazila,29129,21.1,76.3,2.6,44.3,94.5,0.4,5.1,00110
70.0,66.0,XX.0,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,73128,7.7,88.5,3.9,41.8,92.0,1.4,6.6,00110
70.0,88.0,XX.0,XXX,XX,01,  Shibganj Upazila,114229,0.4,96.3,3.2,45.0,91.9,2.0,6.1,00110
70.0,88.0,41.0,XXX,XX,01,  Kansat Union,7471,0.3,93.9,5.8,51.6,96.2,0.6,3.2,00110
69.0,XX.0,XX.0,XXX,XX,01, Natore Zila,367813,0.8,94.8,4.4,44.5,95.9,0.8,3.3,00110
69.0,9.0,XX.0,XXX,XX,01,  Bagatipara Upazila,30768,0.5,96.6,2.9,50.9,95.8,2.0,2.2,00110
69.0,15.0,XX.0,XXX,XX,01,  Baraigram Upazila,60006,0.5,94.4,5.1,40.3,94.9,0.6,4.6,00110
69.0,41.0,XX.0,XXX,XX,01,  Gurudaspur Upazila,46637,0.6,94.3,5.0,44.3,97.4,0.3,2.3,00110
69.0,44.0,XX.0,XXX,XX,01,  Lalpur Upazila,61073,0.3,96.7,3.0,47.3,97.0,1.0,2.0,00110
69.0,63.0,XX.0,XXX,XX,01,  Natore Sadar Upazila,88586,1.6,94.4,4.0,48.2,93.7,1.0,5.3,00110
69.0,91.0,XX.0,XXX,XX,01,  Singra Upazila,80743,0.5,93.9,5.5,39.0,97.5,0.4,2.1,00110
38.0,XX.0,XX.0,XXX,XX,01, Joypurhat Zila,206157,0.7,96.2,3.1,47.2,94.8,0.6,4.6,00110
38.0,13.0,XX.0,XXX,XX,01,  Akkelpur Upazila,30330,0.6,96.0,3.4,52.5,96.8,0.9,2.3,00110
38.0,47.0,XX.0,XXX,XX,01,  Joypurhat Sadar Upazila,59475,0.5,96.3,3.1,44.4,93.8,0.7,5.5,00110
38.0,58.0,XX.0,XXX,XX,01,  Kalai Upazila,34322,0.8,96.9,2.3,53.0,97.0,0.4,2.7,00110
38.0,61.0,XX.0,XXX,XX,01,  Khetlal Upazila,26620,0.4,96.4,3.2,58.1,93.5,0.3,6.2,00110
38.0,61.0,47.0,XXX,XX,01,  Khetlal Union,2768,0.3,99.5,0.2,60.1,85.8,0.1,14.1,00110
38.0,74.0,XX.0,XXX,XX,01,  Panchbibi Upazila,55410,0.9,95.7,3.5,38.4,94.1,0.5,5.4,00110
13.0,XX.0,XX.0,XXX,XX,01, Chandpur Zila,413241,0.9,93.5,5.6,50.4,98.2,0.9,0.9,00110
13.0,22.0,XX.0,XXX,XX,01,  Chandpur Sadar Upazila,62077,1.7,90.7,7.6,57.6,97.7,1.0,1.3,00110
13.0,45.0,XX.0,XXX,XX,01,  Faridganj Upazila,78004,0.5,94.4,5.1,48.2,98.8,0.6,0.6,00110
13.0,47.0,XX.0,XXX,XX,01,  Haim Char Upazila,22499,0.3,91.9,7.8,36.1,96.2,2.1,1.7,00110
13.0,47.0,23.0,XXX,XX,01,  Dakshin Algi Durgapur Union,5501,0.3,89.8,10.0,55.3,96.4,2.8,0.8,00110
13.0,49.0,XX.0,XXX,XX,01,  Hajiganj Upazila,51896,0.2,94.0,5.8,54.9,99.0,0.6,0.4,00110
13.0,49.0,35.0,XXX,XX,01,  Hajiganj Union,6142,0.2,97.6,2.2,60.0,99.2,0.3,0.5,00110
13.0,58.0,XX.0,XXX,XX,01,  Kachua Upazila,71422,0.5,94.0,5.5,53.7,98.6,0.7,0.6,00110
13.0,76.0,XX.0,XXX,XX,01,  Matlab Upazila,31831,3.7,89.4,6.8,42.6,98.0,1.4,0.7,00110
13.0,79.0,XX.0,XXX,XX,01,  Matlab Uttar Upazila,55236,0.1,97.3,2.5,44.8,97.2,0.9,1.9,00110
13.0,95.0,XX.0,XXX,XX,01,  Shahrasti Upazila,40276,1.2,93.9,5.0,53.5,98.5,0.9,0.5,00110
3.0,XX.0,XX.0,XXX,XX,01, Bandarban Zila,58616,4.1,39.3,56.6,17.7,89.1,4.1,6.8,00110
3.0,4.0,XX.0,XXX,XX,01,  Alikadam Upazila,6514,0.7,34.8,64.5,8.2,96.7,1.4,1.9,00110
3.0,4.0,31.0,XXX,XX,01,  Alikadam Union,2499,0.0,2.0,98.0,2.5,99.5,0.2,0.2,00110
3.0,14.0,XX.0,XXX,XX,01,  Bandarban Sadar Upazila,10073,2.4,43.7,54.0,27.8,86.3,5.2,8.5,00110
3.0,51.0,XX.0,XXX,XX,01,  Lama Upazila,18193,1.1,58.0,40.9,15.2,86.5,4.1,9.4,00110
3.0,73.0,XX.0,XXX,XX,01,  Naikhongchhari Upazila,8581,3.0,53.0,44.0,8.3,92.9,1.0,6.1,00110
3.0,73.0,76.0,XXX,XX,01,  Naikhongchhari Union,985,20.1,17.0,62.9,5.0,87.4,1.1,11.5,00110
3.0,89.0,XX.0,XXX,XX,01,  Rowangchhari Upazila,5010,12.1,11.9,76.0,18.4,93.5,4.3,2.2,00110
3.0,89.0,57.0,XXX,XX,01,  Rowangchhari Union,781,23.6,0.6,75.8,14.0,98.8,0.5,0.6,00110
3.0,91.0,XX.0,XXX,XX,01,  Ruma Upazila,5823,11.5,6.5,82.0,33.4,83.1,7.8,9.1,00110
3.0,91.0,76.0,XXX,XX,01,  Ruma Union,2597,15.9,13.4,70.7,42.5,79.2,17.2,3.6,00110
3.0,95.0,XX.0,XXX,XX,01,  Thanchi Upazila,4422,8.3,7.2,84.5,15.4,90.8,6.0,3.2,00110
3.0,95.0,57.0,XXX,XX,01,  Thanchi Union,1175,4.4,18.8,76.8,23.2,84.7,13.1,2.2,00110
19.0,XX.0,XX.0,XXX,XX,01, Comilla Zila,884576,2.3,92.5,5.2,71.8,96.0,2.8,1.3,00110
19.0,9.0,XX.0,XXX,XX,01,  Barura Upazila,72692,0.8,95.3,4.0,59.8,98.4,0.7,0.9,00110
19.0,15.0,XX.0,XXX,XX,01,  Brahmanpara Upazila,36842,0.6,97.2,2.2,73.2,98.2,0.7,1.1,00110
19.0,15.0,18.0,XXX,XX,01,  Brahman Para Union,3655,0.1,99.2,0.7,84.2,98.4,1.1,0.6,00110
19.0,18.0,XX.0,XXX,XX,01,  Burichang Upazila,55738,5.3,90.5,4.2,89.5,92.6,5.3,2.1,00110
19.0,18.0,31.0,XXX,XX,01,  Burichang Union,4772,6.3,93.5,0.2,88.6,98.5,0.6,0.9,00110
19.0,27.0,XX.0,XXX,XX,01,  Chandina Upazila,60000,0.5,94.3,5.3,62.5,98.2,0.9,0.8,00110
19.0,27.0,20.0,XXX,XX,01,  Mahichal Union,4138,0.5,87.8,11.7,55.7,98.2,0.8,0.9,00110
19.0,31.0,XX.0,XXX,XX,01,  Chauddagram Upazila,79613,2.3,92.8,4.9,79.4,96.1,2.4,1.5,00110
19.0,33.0,XX.0,XXX,XX,01,  Comilla Sadar Dakshin Upazila,63074,2.3,91.7,6.0,90.2,96.9,1.8,1.4,00110
19.0,33.0,35.0,XXX,XX,01,  Bijoypur Union,2765,4.8,92.3,2.9,92.8,94.8,2.9,2.4,00110
19.0,36.0,XX.0,XXX,XX,01,  Daudkandi Upazila,59408,2.6,91.4,6.0,78.6,93.8,5.0,1.2,00110
19.0,40.0,XX.0,XXX,XX,01,  Debidwar Upazila,70642,0.7,94.9,4.3,67.0,97.4,1.7,0.9,00110
19.0,54.0,XX.0,XXX,XX,01,  Homna Upazila,34444,0.8,93.0,6.2,84.9,98.1,0.8,1.0,00110
19.0,67.0,XX.0,XXX,XX,01,  Comilla Adarsha Sadar Upazila,46245,17.0,80.0,3.1,95.9,79.9,18.2,1.9,00110
19.0,67.0,68.0,XXX,XX,01,  Kalir Bazar Union,8298,3.0,95.7,1.3,94.0,95.2,3.3,1.5,00110
19.0,67.0,90.0,XXX,XX,01,  Panchthubi Union,9836,26.6,71.3,2.1,95.5,74.7,23.8,1.5,00110
19.0,72.0,XX.0,XXX,XX,01,  Laksam Upazila,42955,0.7,92.3,7.0,72.1,98.6,0.6,0.8,00110
19.0,74.0,XX.0,XXX,XX,01,  Manoharganj Upazila,44514,1.0,88.8,10.2,58.7,98.1,1.0,0.9,00110
19.0,74.0,13.0,XXX,XX,01,  Baishgaon Union,4392,0.7,82.9,16.3,53.6,98.7,0.4,0.9,00110
19.0,75.0,XX.0,XXX,XX,01,  Meghna Upazila,20339,0.5,93.8,5.7,76.0,98.5,0.7,0.9,00110
19.0,75.0,43.0,XXX,XX,01,  Gobindapur Union,2953,0.8,93.7,5.5,80.3,98.8,0.4,0.8,00110
19.0,81.0,XX.0,XXX,XX,01,  Muradnagar Upazila,95315,0.7,94.8,4.5,58.2,96.2,2.3,1.6,00110
19.0,81.0,54.0,XXX,XX,01,  Muradnagar Union,3931,0.1,90.3,9.6,45.3,99.0,0.4,0.6,00110
19.0,81.0,63.0,XXX,XX,01,  Paschim Nabipur Union,2426,5.9,93.8,0.3,80.1,71.5,24.9,3.6,00110
19.0,87.0,XX.0,XXX,XX,01,  Nangalkot Upazila,67562,0.9,91.9,7.3,48.4,97.8,0.7,1.5,00110
19.0,94.0,XX.0,XXX,XX,01,  Titas Upazila,35193,2.2,94.0,3.8,81.6,96.6,2.1,1.3,00110
19.0,94.0,67.0,XXX,XX,01,  Karikandi Union,3387,2.0,91.1,6.8,86.4,95.1,3.8,1.1,00110
12.0,XX.0,XX.0,XXX,XX,01, Brahmanbaria Zila,451125,0.9,94.7,4.4,67.5,96.0,1.6,2.4,00110
12.0,2.0,XX.0,XXX,XX,01,  Akhaura Upazila,20348,1.3,95.6,3.1,73.6,94.8,1.6,3.6,00110
12.0,4.0,XX.0,XXX,XX,01,  Banchharampur Upazila,55770,0.2,90.9,8.9,75.3,97.8,0.8,1.4,00110
12.0,4.0,94.0,XXX,XX,01,  Banchharampur Union,2209,0.1,98.3,1.5,77.0,99.3,0.4,0.3,00110
12.0,7.0,XX.0,XXX,XX,01,  Bijoynagar Upazila,47056,0.4,94.8,4.7,49.9,95.9,1.0,3.1,00110
12.0,7.0,32.0,XXX,XX,01,  Chandura Union,4670,0.1,95.2,4.7,70.9,95.7,1.2,3.2,00110
12.0,7.0,91.0,XXX,XX,01,  Uttar Ichhapur Union,2212,0.0,93.1,6.9,20.0,98.1,0.0,1.8,00110
12.0,13.0,XX.0,XXX,XX,01,  Brahmanbaria Sadar Upazila,58396,0.9,96.6,2.5,85.5,96.3,1.8,2.0,00110
12.0,13.0,50.0,XXX,XX,01,  Shuhilpur Union,5718,2.7,90.6,6.8,91.4,90.5,6.7,2.8,00110
12.0,13.0,93.0,XXX,XX,01,  Uttar Natai Union,4115,4.1,92.6,3.3,92.1,96.9,1.9,1.2,00110
12.0,33.0,XX.0,XXX,XX,01,  Ashuganj Upazila,26599,6.7,91.5,1.7,90.3,86.3,8.8,4.8,00110
12.0,33.0,12.0,XXX,XX,01,  Araisidha Union,3569,1.1,98.3,0.5,96.0,92.6,3.5,3.9,00110
12.0,33.0,14.0,XXX,XX,01,  Ashugang Union,2022,1.7,93.5,4.8,92.8,98.7,0.7,0.6,00110
12.0,33.0,38.0,XXX,XX,01,  Durgapur Union,4043,0.3,97.5,2.3,92.8,86.0,0.5,13.4,00110
12.0,63.0,XX.0,XXX,XX,01,  Kasba Upazila,53096,0.8,96.3,2.9,72.6,95.8,1.6,2.6,00110
12.0,85.0,XX.0,XXX,XX,01,  Nabinagar Upazila,84234,0.5,95.7,3.7,63.8,97.0,1.3,1.7,00110
12.0,90.0,XX.0,XXX,XX,01,  Nasirnagar Upazila,56012,0.1,93.9,6.0,32.4,97.3,0.4,2.2,00110
12.0,90.0,87.0,XXX,XX,01,  Nasirnagar Union,2278,0.0,98.5,1.4,10.2,96.9,0.2,2.9,00110
12.0,94.0,XX.0,XXX,XX,01,  Sarail Upazila,49614,0.2,95.6,4.2,79.7,96.1,1.2,2.8,00110
51.0,XX.0,XX.0,XXX,XX,01, Lakshmipur Zila,309512,0.5,90.9,8.6,39.4,96.8,0.8,2.3,00110
51.0,33.0,XX.0,XXX,XX,01,  Kamalnagar Upazila,43298,0.4,85.0,14.6,15.9,95.0,1.0,4.0,00110
51.0,33.0,47.0,XXX,XX,01,  Char Falcon Union,1042,1.8,84.2,14.0,20.9,96.2,0.5,3.4,00110
51.0,43.0,XX.0,XXX,XX,01,  Lakshmipur Sadar Upazila,126249,0.6,92.3,7.1,48.8,97.7,1.0,1.3,00110
51.0,43.0,90.0,XXX,XX,01,  Dakshin Hamchadi Union,5171,0.4,90.1,9.5,56.5,98.6,0.4,0.9,00110
51.0,58.0,XX.0,XXX,XX,01,  Roypur Upazila,47079,0.5,94.1,5.4,37.2,96.0,0.8,3.3,00110
51.0,58.0,11.0,XXX,XX,01,  Bamni Union,5058,0.1,97.8,2.1,64.7,99.4,0.2,0.4,00110
51.0,58.0,59.0,XXX,XX,01,  Keroa Union,1291,0.0,99.1,0.9,66.5,98.6,0.9,0.5,00110
51.0,58.0,71.0,XXX,XX,01,  Roypur Union,2337,0.2,97.1,2.7,39.3,97.7,0.6,1.8,00110
51.0,65.0,XX.0,XXX,XX,01,  Ramganj Upazila,50118,0.5,95.4,4.1,60.4,98.8,0.5,0.7,00110
51.0,73.0,XX.0,XXX,XX,01,  Ramgati Upazila,42768,0.2,83.8,16.0,13.4,94.9,0.6,4.5,00110
51.0,73.0,23.0,XXX,XX,01,  Char Alexandar Union,4255,0.5,90.2,9.4,13.4,98.2,0.0,1.8,00110
46.0,XX.0,XX.0,XXX,XX,01, Khagrachhari Zila,87063,0.4,58.5,41.1,20.6,93.0,1.5,5.6,00110
46.0,43.0,XX.0,XXX,XX,01,  Dighinala Upazila,19136,0.6,61.3,38.1,27.2,89.2,1.7,9.1,00110
46.0,43.0,31.0,XXX,XX,01,  Boalkhali Union,1093,0.0,77.6,22.4,11.8,87.1,0.1,12.8,00110
46.0,49.0,XX.0,XXX,XX,01,  Khagrachhari Sadar Upazila,9352,0.1,68.1,31.8,19.3,97.2,0.4,2.4,00110
46.0,61.0,XX.0,XXX,XX,01,  Lakshmichhari Upazila,5560,0.1,18.0,81.9,10.9,93.9,1.4,4.7,00110
46.0,61.0,71.0,XXX,XX,01,  Lakshmichhari Union,2266,0.1,19.0,80.9,18.8,89.5,3.2,7.3,00110
46.0,65.0,XX.0,XXX,XX,01,  Mahalchhari Upazila,9063,0.2,62.8,37.1,19.3,97.4,1.0,1.6,00110
46.0,65.0,31.0,XXX,XX,01,  Mahalchhari Union,1445,0.0,91.0,9.0,20.5,99.1,0.0,0.9,00110
46.0,67.0,XX.0,XXX,XX,01,  Manikchhari Upazila,5688,0.0,61.9,38.1,14.0,96.0,0.6,3.4,00110
46.0,67.0,87.0,XXX,XX,01,  Tintahari Union,594,0.0,40.1,59.9,4.4,95.6,0.3,4.0,00110
46.0,70.0,XX.0,XXX,XX,01,  Matiranga Upazila,22076,0.3,63.7,36.0,22.7,92.7,2.2,5.1,00110
46.0,77.0,XX.0,XXX,XX,01,  Panchhari Upazila,8958,0.3,62.3,37.4,18.9,97.2,0.8,2.0,00110
46.0,80.0,XX.0,XXX,XX,01,  Ramgarh Upazila,7230,2.0,40.9,57.1,15.4,84.3,2.1,13.6,00110
46.0,80.0,76.0,XXX,XX,01,  Ramgarh Union,155,0.0,40.6,59.4,0.6,94.8,0.0,5.2,00110
22.0,XX.0,XX.0,XXX,XX,01, Cox's Bazar Zila,322857,0.6,89.6,9.8,25.9,92.1,1.8,6.1,00110
22.0,16.0,XX.0,XXX,XX,01,  Chakoria Upazila,74982,0.5,90.8,8.6,32.7,93.7,1.9,4.4,00110
22.0,24.0,XX.0,XXX,XX,01,  Cox's Bazar Sadar Upazila,41072,1.6,95.6,2.8,41.4,93.2,3.7,3.1,00110
22.0,24.0,35.0,XXX,XX,01,  Idgaon Union,2919,2.4,87.4,10.2,35.0,94.3,2.0,3.8,00110
22.0,24.0,42.0,XXX,XX,01,  Islamabad Union,1311,0.2,99.1,0.7,29.7,97.6,0.0,2.4,00110
22.0,45.0,XX.0,XXX,XX,01,  Kutubdia Upazila,17854,0.7,95.6,3.7,8.6,97.8,0.3,1.9,00110
22.0,49.0,XX.0,XXX,XX,01,  Maheshkhali Upazila,53043,0.3,90.0,9.7,23.5,90.8,0.5,8.6,00110
22.0,56.0,XX.0,XXX,XX,01,  Pekua Upazila,26402,0.1,97.9,2.0,18.0,91.3,0.6,8.2,00110
22.0,56.0,83.0,XXX,XX,01,  Pekua Union,3074,0.1,99.8,0.1,21.2,99.0,0.3,0.7,00110
22.0,66.0,XX.0,XXX,XX,01,  Ramu Upazila,40085,0.4,86.8,12.8,20.8,88.1,2.0,10.0,00110
22.0,66.0,15.0,XXX,XX,01,  Fatekharkul Union,260,1.9,98.1,0.0,61.9,89.6,5.0,5.4,00110
22.0,66.0,38.0,XXX,XX,01,  Joarianala Union,2610,0.7,94.6,4.7,24.4,97.0,2.3,0.8,00110
22.0,90.0,XX.0,XXX,XX,01,  Teknaf Upazila,36815,0.5,80.8,18.7,21.7,91.8,2.3,5.9,00110
22.0,90.0,63.0,XXX,XX,01,  Teknaf Union,3792,0.8,58.6,40.7,16.1,84.3,1.3,14.4,00110
22.0,94.0,XX.0,XXX,XX,01,  Ukhia Upazila,32604,0.6,81.7,17.7,21.4,91.9,1.9,6.2,00110
22.0,94.0,47.0,XXX,XX,01,  Raja Palong Union,5385,0.6,84.8,14.6,22.0,92.7,0.9,6.4,00110
15.0,XX.0,XX.0,XXX,XX,01, Chittagong Zila,857932,4.0,89.8,6.2,67.0,90.8,6.6,2.6,00110
15.0,4.0,XX.0,XXX,XX,01,  Anowara Upazila,48596,3.5,89.0,7.5,63.2,93.3,4.6,2.1,00110
15.0,4.0,15.0,XXX,XX,01,  Anowara Union,1005,0.0,90.5,9.5,71.6,94.4,2.4,3.2,00110
15.0,8.0,XX.0,XXX,XX,01,  Banshkhali Upazila,76742,0.5,95.0,4.5,29.2,98.0,0.7,1.2,00110
15.0,12.0,XX.0,XXX,XX,01,  Boalkhali Upazila,33702,1.1,95.4,3.5,88.2,96.1,2.5,1.3,00110
15.0,18.0,XX.0,XXX,XX,01,  Chandanaish  Upazila,37214,0.5,94.2,5.3,72.7,90.4,7.2,2.4,00110
15.0,33.0,XX.0,XXX,XX,01,  Fatikchhari Upazila,91455,2.8,84.7,12.5,60.1,90.5,3.1,6.4,00110
15.0,37.0,XX.0,XXX,XX,01,  Hathazari Upazila,80277,20.3,74.0,5.8,89.9,80.0,18.3,1.7,00110
15.0,37.0,59.0,XXX,XX,01,  Hathazari Union,13731,40.2,53.9,5.9,86.9,61.3,35.5,3.2,00110
15.0,47.0,XX.0,XXX,XX,01,  Lohagara Upazila,46625,1.6,90.6,7.8,56.6,96.6,2.1,1.3,00110
15.0,47.0,62.0,XXX,XX,01,  Lohagara Union,725,1.2,97.1,1.7,81.8,99.2,0.4,0.4,00110
15.0,53.0,XX.0,XXX,XX,01,  Mirsharai Upazila,72676,0.9,94.5,4.6,53.8,95.2,2.6,2.2,00110
15.0,53.0,59.0,XXX,XX,01,  Mirsharai Union,2437,2.3,93.5,4.2,71.4,89.8,7.1,3.2,00110
15.0,61.0,XX.0,XXX,XX,01,  Patiya Upazila,90510,1.9,93.2,4.9,84.1,91.2,7.5,1.3,00110
15.0,70.0,XX.0,XXX,XX,01,  Rangunia Upazila,55193,1.9,90.3,7.8,74.0,90.0,5.7,4.4,00110
15.0,70.0,34.0,XXX,XX,01,  Mariamnagar Union,3015,2.4,94.4,3.2,94.9,95.9,3.3,0.8,00110
15.0,70.0,60.0,XXX,XX,01,  Pomara Union,127,0.0,72.4,27.6,4.7,69.3,4.7,26.0,00110
15.0,74.0,XX.0,XXX,XX,01,  Raozan Upazila,51657,4.8,91.8,3.4,89.9,93.1,5.4,1.5,00110
15.0,78.0,XX.0,XXX,XX,01,  Sandwip Upazila,45878,0.1,94.8,5.1,31.4,95.5,1.2,3.4,00110
15.0,78.0,40.0,XXX,XX,01,  Harispur Union,85,2.4,96.5,1.2,16.5,62.4,27.1,10.6,00110
15.0,82.0,XX.0,XXX,XX,01,  Satkania Upazila,60325,1.8,92.1,6.1,67.0,96.4,2.2,1.4,00110
15.0,82.0,36.0,XXX,XX,01,  Dhemsa Union,1076,0.7,99.2,0.2,82.2,92.4,6.8,0.8,00110
15.0,86.0,XX.0,XXX,XX,01,  Sitakunda Upazila,67082,7.8,87.3,4.9,80.6,73.0,22.9,4.1,00110
84.0,XX.0,XX.0,XXX,XX,01, Rangamati Zila,92793,3.9,31.1,65.0,29.0,90.2,5.4,4.4,00110
84.0,7.0,XX.0,XXX,XX,01,  Baghaichhari Upazila,15929,0.1,27.3,72.6,21.4,96.7,1.6,1.7,00110
84.0,7.0,71.0,XXX,XX,01,  Rupakari Union,786,0.1,50.0,49.9,32.1,97.2,0.6,2.2,00110
84.0,21.0,XX.0,XXX,XX,01,  Barkal Upazila,8858,0.8,10.3,88.9,26.8,88.9,1.9,9.1,00110
