ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
47,12,XX,XXX,XX,XX,Batiaghata Upazila Total,37425,16164,21261,11655,1062,139,51,327,14926.0,4043,5222,01111
47,17,XX,XXX,XX,XX,Dacope Upazila Total,32306,11975,20331,9360,1280,83,52,159,14189.0,2373,4810,01111
47,30,XX,XXX,XX,XX,Dumuria Upazila Total,76918,31608,45310,26592,2601,108,68,323,34138.0,4585,8503,01111
47,40,XX,XXX,XX,XX,Dighalia Upazila Total,24773,11425,13348,8970,920,88,34,116,9186.0,2251,3208,01111
47,53,XX,XXX,XX,XX,Koyra Upazila Total,47694,18618,29076,14647,1311,252,141,226,21539.0,3493,6085,01111
47,64,XX,XXX,XX,XX,Paikgachha Upazila Total,61462,24178,37284,19373,2156,92,72,226,26989.0,4487,8067,01111
47,69,XX,XXX,XX,XX,Phultala Upazila Total,17085,6955,10130,5632,1099,16,23,89,6908.0,1218,2100,01111
47,75,XX,XXX,XX,XX,Rupsa Upazila Total,33305,14856,18449,11747,2594,87,39,201,11471.0,2821,4345,01111
47,94,XX,XXX,XX,XX,Terokhada Upazila Total,32760,15658,17102,12667,688,106,40,144,13151.0,2741,3223,01111
18,07,XX,XXX,XX,XX,Alamdanga Upazila Total,121336,57895,63441,51394,1803,149,96,361,53546.0,5991,7996,01111
18,23,XX,XXX,XX,XX,Chuadanga Sadar Upazila Total,95351,45427,49924,39518,2296,237,66,244,40395.0,5428,7167,01111
18,31,XX,XXX,XX,XX,Damurhuda Upazila Total,88443,42970,45473,36928,1465,140,74,249,36463.0,5653,7471,01111
18,55,XX,XXX,XX,XX,Jiban Nagar Upazila Total,53199,25615,27584,21716,1126,39,37,133,21522.0,3727,4899,01111
65,28,XX,XXX,XX,XX,Kalia Upazila Total,60911,28186,32725,22468,1086,195,89,378,25160.0,5145,6390,01111
65,52,XX,XXX,XX,XX,Lohagara Upazila Total,56970,25336,31634,20898,932,140,46,230,24706.0,4068,5950,01111
65,76,XX,XXX,XX,XX,Narail Sadar Upazila Total,65645,28763,36882,23817,1223,108,50,302,28658.0,4536,6951,01111
44,14,XX,XXX,XX,XX,Harinakundu Upazila Total,73217,35742,37475,32321,777,80,60,276,32576.0,3065,4062,01111
44,19,XX,XXX,XX,XX,Jhenaidah Sadar Upazila Total,133818,60496,73322,52510,2908,194,107,560,59740.0,7232,10567,01111
44,33,XX,XXX,XX,XX,Kaliganj Upazila Total,72522,32243,40279,28041,1396,57,43,217,32571.0,3928,6269,01111
44,42,XX,XXX,XX,XX,Kotchandpur Upazila Total,41212,18916,22296,16748,662,40,23,172,18419.0,1956,3192,01111
44,71,XX,XXX,XX,XX,Maheshpur Upazila Total,104212,49433,54779,42557,1548,138,78,335,44561.0,6403,8592,01111
44,80,XX,XXX,XX,XX,Shailkupa Upazila Total,126453,58837,67616,51941,1729,181,157,484,56731.0,6231,8999,01111
41,04,XX,XXX,XX,XX,Abhaynagar Upazila Total,55203,23552,31651,19158,3294,73,55,148,21898.0,4173,6404,01111
41,09,XX,XXX,XX,XX,Bagherpara Upazila Total,55134,24771,30363,20593,1043,55,45,333,23679.0,3790,5596,01111
41,11,XX,XXX,XX,XX,Chaugachha Upazila Total,61331,27785,33546,24472,844,41,44,147,27315.0,3125,5343,01111
41,23,XX,XXX,XX,XX,Jhikargachha Upazila Total,74411,32389,42022,28144,1488,95,73,449,33710.0,3701,6751,01111
41,38,XX,XXX,XX,XX,Keshabpur Upazila Total,61867,25666,36201,21939,1594,84,72,249,28328.0,3394,6207,01111
41,47,XX,XXX,XX,XX,Jessore Sadar Upazila Total,141870,62792,79078,51261,6798,191,118,601,55822.0,10739,16340,01111
41,61,XX,XXX,XX,XX,Manirampur Upazila Total,107275,46203,61072,40027,2034,111,83,380,49284.0,5685,9671,01111
41,90,XX,XXX,XX,XX,Sharsha Upazila Total,88819,40116,48703,34728,2437,149,108,323,38335.0,4916,7823,01111
1,08,XX,XXX,XX,XX,Bagerhat Sadar Upazila Total,40824,18788,22036,14749,1435,134,35,328,14721.0,3577,5845,01111
1,14,XX,XXX,XX,XX,Chitalmari Upazila Total,30481,14164,16317,11014,433,67,30,185,11897.0,2898,3957,01111
1,34,XX,XXX,XX,XX,Fakirhat Upazila Total,24727,11210,13517,8915,738,75,31,248,9404.0,1972,3344,01111
1,38,XX,XXX,XX,XX,Kachua Upazila Total,15655,7290,8365,5769,282,35,17,84,5806.0,1402,2260,01111
1,56,XX,XXX,XX,XX,Mollahat Upazila Total,31467,15139,16328,11813,584,67,41,334,12157.0,2925,3546,01111
1,58,XX,XXX,XX,XX,Mongla Upazila Total,27087,13348,13739,10706,1335,146,58,236,9441.0,2260,2905,01111
1,60,XX,XXX,XX,XX,Morrelganj Upazila Total,38578,17671,20907,13218,830,374,66,782,15243.0,3297,4768,01111
1,73,XX,XXX,XX,XX,Rampal Upazila Total,30220,13867,16353,10905,854,253,54,278,11510.0,2431,3935,01111
1,77,XX,XXX,XX,XX,Sarankhola Upazila Total,17645,10722,6923,8751,392,117,25,340,4759.0,1514,1747,01111
55,57,XX,XXX,XX,XX,Magura Sadar Upazila Total,105537,47501,58036,40739,1818,149,112,504,47416.0,6109,8690,01111
55,66,XX,XXX,XX,XX,Mohammadpur Upazila Total,60535,27498,33037,23170,781,95,42,409,27262.0,3824,4952,01111
55,85,XX,XXX,XX,XX,Shalikha Upazila Total,49845,22284,27561,19121,612,47,30,177,22550.0,2939,4369,01111
55,95,XX,XXX,XX,XX,Sreepur Upazila Total,48620,21750,26870,19126,676,65,46,176,22153.0,2383,3995,01111
50,15,XX,XXX,XX,XX,Bheramara Upazila Total,62117,29954,32163,25794,1246,127,69,242,26486.0,3791,4362,01111
50,39,XX,XXX,XX,XX,Daulatpur Upazila Total,176370,83809,92561,73499,3215,439,252,1157,79131.0,8714,9963,01111
50,63,XX,XXX,XX,XX,Khoksa Upazila Total,44591,20568,24023,18338,1113,97,38,139,20060.0,1994,2812,01111
50,71,XX,XXX,XX,XX,Kumarkhali Upazila Total,117038,55406,61632,48775,1962,247,138,426,51486.0,5958,8046,01111
50,79,XX,XXX,XX,XX,Kushtia Sadar Upazila Total,146479,68009,78470,59065,4620,215,124,425,62037.0,8304,11689,01111
50,94,XX,XXX,XX,XX,Mirpur Upazila Total,127161,62251,64910,56427,1507,161,110,482,56295.0,5181,6998,01111
57,47,XX,XXX,XX,XX,Gangni Upazila Total,116279,56215,60064,49999,1648,207,120,391,52038.0,5618,6258,01111
57,60,XX,XXX,XX,XX,Mujib Nagar Upazila Total,32711,16054,16657,14477,229,19,21,126,14556.0,1432,1851,01111
57,87,XX,XXX,XX,XX,Meherpur Sadar Upazila Total,81131,38430,42701,33864,1285,157,81,175,35861.0,4234,5474,01111
87,04,XX,XXX,XX,XX,Assasuni Upazila Total,72783,29580,43203,23808,2578,152,115,747,32449.0,4873,8061,01111
87,25,XX,XXX,XX,XX,Debhata Upazila Total,30222,12471,17751,10575,1550,39,13,91,13006.0,1766,3182,01111
87,43,XX,XXX,XX,XX,Kalaroa Upazila Total,63973,27417,36556,24215,1196,82,37,153,29835.0,2967,5488,01111
87,47,XX,XXX,XX,XX,Kaliganj Upazila Total,66209,27577,38632,22500,2360,164,60,362,28723.0,4551,7489,01111
87,82,XX,XXX,XX,XX,Satkhira Sadar Upazila Total,102752,43402,59350,36731,4575,137,105,268,43797.0,6266,10873,01111
87,86,XX,XXX,XX,XX,Shyamnagar Upazila Total,90664,35424,55240,28138,3733,310,206,468,39957.0,6508,11344,01111
87,90,XX,XXX,XX,XX,Tala Upazila Total,78511,32391,46120,27671,1804,76,67,688,36648.0,3956,7601,01111
42,40,XX,XXX,XX,XX,Jhalokati Sadar Upazila Total,27510,12374,15136,8797,590,126,48,283,9927.0,3168,4571,01111
42,43,XX,XXX,XX,XX,Kanthalia Upazila Total,15833,7039,8794,5083,307,89,34,312,6271.0,1555,2182,01111
42,73,XX,XXX,XX,XX,Nalchity Upazila Total,25738,11417,14321,8308,483,172,40,397,10456.0,2540,3342,01111
42,84,XX,XXX,XX,XX,Rajapur Upazila Total,16760,7230,9530,5111,378,48,34,471,6985.0,1600,2133,01111
78,38,XX,XXX,XX,XX,Bauphal Upazila Total,62601,26735,35866,20664,1358,350,104,764,27508.0,4957,6896,01111
78,52,XX,XXX,XX,XX,Dashmina Upazila Total,32608,14007,18601,10933,1025,207,39,518,14239.0,2349,3298,01111
78,55,XX,XXX,XX,XX,Dumki Upazila Total,9429,3873,5556,2837,112,56,13,149,4182.0,831,1249,01111
78,57,XX,XXX,XX,XX,Galachipa Upazila Total,87540,41148,46392,31926,2884,360,139,1326,33898.0,7536,9471,01111
78,66,XX,XXX,XX,XX,Kala Para Upazila Total,43178,20901,22277,16707,1081,262,64,555,16987.0,3377,4145,01111
78,76,XX,XXX,XX,XX,Mirzaganj Upazila Total,18276,7476,10800,5611,356,114,30,353,8150.0,1398,2264,01111
78,95,XX,XXX,XX,XX,Patuakhali Sadar Upazila Total,54990,23162,31828,17435,1749,270,113,912,22907.0,4545,7059,01111
6,02,XX,XXX,XX,XX,Agailjhara Upazila Total,22906,9283,13623,6818,613,55,31,299,9402.0,2111,3577,01111
6,03,XX,XXX,XX,XX,Babuganj Upazila Total,21198,9425,11773,7194,288,55,28,225,8471.0,1951,2986,01111
6,07,XX,XXX,XX,XX,Bakerganj Upazila Total,54560,23808,30752,18080,802,315,82,654,22971.0,4759,6897,01111
6,10,XX,XXX,XX,XX,Banari Para Upazila Total,18905,8277,10628,6213,423,83,26,217,7404.0,1764,2775,01111
6,32,XX,XXX,XX,XX,Gaurnadi Upazila Total,35993,15752,20241,11815,544,103,48,421,14756.0,3413,4893,01111
6,36,XX,XXX,XX,XX,Hizla Upazila Total,38058,19594,18464,15681,686,175,65,276,14664.0,3462,3049,01111
6,51,XX,XXX,XX,XX,Barisal Sadar Upazila Total,69644,32609,37035,24587,3857,418,128,729,23525.0,6875,9525,01111
6,62,XX,XXX,XX,XX,Mehendiganj Upazila Total,68318,34955,33363,27916,1241,313,144,485,25112.0,6241,6866,01111
6,69,XX,XXX,XX,XX,Muladi Upazila Total,39344,17764,21580,13669,989,168,91,325,16457.0,3602,4043,01111
6,94,XX,XXX,XX,XX,Wazirpur Upazila Total,35335,15044,20291,11592,670,90,47,227,14317.0,3135,5257,01111
79,14,XX,XXX,XX,XX,Bhandaria Upazila Total,18007,8542,9465,6097,305,117,27,466,6642.0,1862,2491,01111
79,47,XX,XXX,XX,XX,Kawkhali Upazila Total,6371,3026,3345,2210,240,17,8,117,2209.0,682,888,01111
79,58,XX,XXX,XX,XX,Mathbaria Upazila Total,28260,13560,14700,8604,678,260,50,1658,10023.0,3038,3949,01111
79,76,XX,XXX,XX,XX,Nazirpur Upazila Total,26755,12552,14203,9406,542,87,40,337,9738.0,2722,3883,01111
79,80,XX,XXX,XX,XX,Pirojpur Sadar Upazila Total,17150,8009,9141,5754,494,90,22,230,5867.0,1935,2758,01111
79,87,XX,XXX,XX,XX,Nesarabad Upazila Total,19171,8626,10545,6220,604,56,20,170,6447.0,2180,3474,01111
79,90,XX,XXX,XX,XX,Zianagar Upazila Total,10976,5419,5557,3855,238,62,11,305,3998.0,1197,1310,01111
9,18,XX,XXX,XX,XX,Bhola Sadar Upazila Total,125761,62554,63207,49771,1860,554,233,525,49408.0,11704,11706,01111
9,21,XX,XXX,XX,XX,Burhanuddin Upazila Total,70562,32938,37624,26109,1434,297,141,493,29183.0,6039,6866,01111
9,25,XX,XXX,XX,XX,Char Fasson Upazila Total,135428,67379,68049,52815,1967,1042,266,903,52943.0,12619,12873,01111
9,29,XX,XXX,XX,XX,Daulat Khan Upazila Total,48127,23357,24770,18719,897,226,101,260,19049.0,4152,4723,01111
9,54,XX,XXX,XX,XX,Lalmohan Upazila Total,94154,43619,50535,34347,1751,667,274,808,39727.0,7797,8783,01111
9,65,XX,XXX,XX,XX,Manpura Upazila Total,26611,13511,13100,10636,360,196,46,134,10429.0,2545,2265,01111
9,91,XX,XXX,XX,XX,Tazumuddin Upazila Total,38035,18914,19121,15528,885,216,103,233,15318.0,2937,2815,01111
4,09,XX,XXX,XX,XX,Amtali Upazila Total,49200,21742,27458,16563,1180,465,137,967,20634.0,3747,5507,01111
4,19,XX,XXX,XX,XX,Bamna Upazila Total,9112,3934,5178,2812,133,30,10,317,3836.0,775,1199,01111
4,28,XX,XXX,XX,XX,Barguna Sadar Upazila Total,34211,15072,19139,10984,852,237,63,1149,13732.0,2702,4492,01111
4,47,XX,XXX,XX,XX,Betagi Upazila Total,19172,8066,11106,5485,370,86,35,822,8215.0,1673,2486,01111
4,85,XX,XXX,XX,XX,Patharghata Upazila Total,16281,7651,8630,5671,339,110,40,339,5972.0,1531,2279,01111
52,02,XX,XXX,XX,XX,Aditmari Upazila Total,74974,33301,41673,28696,2210,223,104,555,34462.0,3827,4897,01111
52,33,XX,XXX,XX,XX,Hatibandha Upazila Total,71150,31751,39399,27295,2163,294,141,1304,33394.0,2858,3701,01111
52,39,XX,XXX,XX,XX,Kaligang Upazila Total,77307,34627,42680,29819,2384,194,100,619,35711.0,3995,4485,01111
52,55,XX,XXX,XX,XX,Lalmonirhat Sadar Upazila Total,109073,47981,61092,40182,4180,382,198,1204,48866.0,6213,7848,01111
52,70,XX,XXX,XX,XX,Patgram Upazila Total,59782,27611,32171,23836,1529,243,84,609,26678.0,2923,3880,01111
77,04,XX,XXX,XX,XX,Atwari Upazila Total,32689,12833,19856,11334,1321,23,24,202,16481.0,1274,2030,01111
77,25,XX,XXX,XX,XX,Boda Upazila Total,60913,26498,34415,23615,2800,229,72,383,27675.0,2271,3868,01111
77,34,XX,XXX,XX,XX,Debiganj Upazila Total,67685,29965,37720,26533,2508,201,66,385,31140.0,2846,4006,01111
77,73,XX,XXX,XX,XX,Panchagarh Sadar Upazila Total,68976,30580,38396,26164,3122,282,140,353,29052.0,3781,6082,01111
77,90,XX,XXX,XX,XX,Tentulia Upazila Total,35270,15835,19435,13914,1234,74,42,196,15590.0,1651,2569,01111
85,03,XX,XXX,XX,XX,Badarganj Upazila Total,99353,46583,52770,41728,2102,335,109,454,45621.0,4066,4938,01111
85,27,XX,XXX,XX,XX,Gangachara Upazila Total,109515,50330,59185,41171,4411,445,165,3369,48107.0,5345,6502,01111
85,42,XX,XXX,XX,XX,Kaunia Upazila Total,84544,38093,46451,31615,3594,373,153,487,36165.0,5618,6539,01111
85,49,XX,XXX,XX,XX,Rangpur Sadar Upazila Total,177895,81897,95998,67703,9997,560,248,1023,70237.0,12611,15516,01111
85,58,XX,XXX,XX,XX,Mithapukur Upazila Total,170842,78586,92256,67689,3603,437,263,1195,77859.0,9265,10531,01111
85,73,XX,XXX,XX,XX,Pirgachha Upazila Total,111689,48606,63083,41533,2159,338,117,541,53206.0,6194,7601,01111
85,76,XX,XXX,XX,XX,Pirganj Upazila Total,141040,65442,75598,55922,2492,329,215,837,63852.0,8354,9039,01111
85,92,XX,XXX,XX,XX,Taraganj Upazila Total,48387,22532,25855,19952,1168,94,51,123,22255.0,2363,2381,01111
49,06,XX,XXX,XX,XX,Bhurungamari Upazila Total,89612,39765,49847,34213,1667,226,132,979,42356.0,4347,5692,01111
49,08,XX,XXX,XX,XX,Char Rajibpur Upazila Total,27772,12234,15538,11036,309,32,24,82,13877.0,1084,1328,01111
49,09,XX,XXX,XX,XX,Chilmari Upazila Total,45278,19796,25482,17408,1045,72,39,153,21859.0,2163,2539,01111
49,18,XX,XXX,XX,XX,Phulbari Sadar Upazila Total,57203,23871,33332,20826,1694,114,42,217,27641.0,2714,3955,01111
49,52,XX,XXX,XX,XX,Kurigram Sadar Upazila Total,105121,45883,59238,37397,3653,332,168,1989,47467.0,6165,7950,01111
49,61,XX,XXX,XX,XX,Nageshwari Upazila Total,153235,67102,86133,57396,2234,470,166,847,73700.0,8389,10033,01111
49,77,XX,XXX,XX,XX,Rajarhat Upazila Total,59570,24871,34699,21928,1998,88,50,322,28834.0,2533,3817,01111
49,79,XX,XXX,XX,XX,Raumari Upazila Total,83207,36866,46341,30688,2303,594,210,880,38445.0,4704,5383,01111
49,94,XX,XXX,XX,XX,Ulipur Upazila Total,143776,61806,81970,54404,3387,442,159,756,69840.0,6204,8584,01111
32,21,XX,XXX,XX,XX,Fulchhari Upazila Total,73775,34024,39751,28556,1607,220,88,714,33141.0,4534,4915,01111
32,24,XX,XXX,XX,XX,Gaibandha Sadar Upazila Total,148230,65252,82978,54366,3707,420,172,1238,67185.0,9228,11914,01111
32,30,XX,XXX,XX,XX,Gobindaganj Upazila Total,184684,83447,101237,72104,3471,407,203,1758,85970.0,9178,11593,01111
32,67,XX,XXX,XX,XX,Palashbari Upazila Total,84112,36655,47457,31725,1510,304,137,511,40456.0,4115,5354,01111
32,82,XX,XXX,XX,XX,Sadullapur Upazila Total,104435,46803,57632,40003,1527,260,140,423,48617.0,6117,7348,01111
32,88,XX,XXX,XX,XX,Saghata Upazila Total,101742,43655,58087,37854,1833,349,122,512,49772.0,4940,6360,01111
32,91,XX,XXX,XX,XX,Sundarganj Upazila Total,188591,83657,104934,71961,3791,599,242,2017,91063.0,9080,9838,01111
73,12,XX,XXX,XX,XX,Dimla Upazila Total,101465,47124,54341,40289,1925,370,139,558,45954.0,5907,6323,01111
73,15,XX,XXX,XX,XX,Domar Upazila Total,69736,31275,38461,27245,1799,405,127,309,32348.0,3316,4187,01111
73,36,XX,XXX,XX,XX,Jaldhaka Upazila Total,127877,58505,69372,50566,3212,738,210,754,58857.0,6447,7093,01111
73,45,XX,XXX,XX,XX,Kishoreganj Upazila Total,101214,46426,54788,40107,2229,428,117,484,46670.0,5407,5772,01111
73,64,XX,XXX,XX,XX,Nilphamari Sadar Upazila Total,144506,65186,79320,55563,4254,645,244,840,65081.0,8138,9741,01111
73,85,XX,XXX,XX,XX,Saidpur Upazila Total,74804,34274,40530,28075,3252,274,140,536,30654.0,5389,6484,01111
94,08,XX,XXX,XX,XX,Baliadangi Upazila Total,59524,24774,34750,21409,1425,207,74,297,29009.0,2861,4242,01111
94,51,XX,XXX,XX,XX,Haripur Upazila Total,48629,22033,26596,18831,1043,99,43,405,22355.0,2698,3155,01111
94,82,XX,XXX,XX,XX,Pirganj Upazila Total,71764,30372,41392,26806,3294,260,91,178,33198.0,3128,4809,01111
94,86,XX,XXX,XX,XX,Ranisankail Upazila Total,69037,30551,38486,26430,1711,99,37,151,31739.0,3871,4999,01111
94,94,XX,XXX,XX,XX,Thakurgaon Sadar Upazila Total,141081,58999,82082,48222,5594,419,196,3271,64485.0,7087,11807,01111
27,10,XX,XXX,XX,XX,Birampur Upazila Total,46679,21526,25153,18427,1345,86,50,355,20192.0,2658,3566,01111
27,12,XX,XXX,XX,XX,Birganj Upazila Total,91813,40085,51728,35079,2993,312,125,413,42137.0,4281,6473,01111
27,17,XX,XXX,XX,XX,Biral Upazila Total,71762,31798,39964,28355,2191,99,52,204,33410.0,3140,4311,01111
27,21,XX,XXX,XX,XX,Bochaganj Upazila Total,41890,17046,24844,15000,2737,106,67,132,19129.0,1808,2911,01111
27,30,XX,XXX,XX,XX,Chirirbandar Upazila Total,75226,33031,42195,29110,2278,112,49,488,35111.0,3321,4757,01111
27,38,XX,XXX,XX,XX,Fulbari Upazila Total,45037,20847,24190,17969,1683,103,40,275,19155.0,2500,3312,01111
27,43,XX,XXX,XX,XX,Ghoraghat Upazila Total,36350,16966,19384,14631,1418,109,44,255,15640.0,1971,2282,01111
27,47,XX,XXX,XX,XX,Hakimpur Upazila Total,21095,9095,12000,7750,864,81,23,73,9474.0,1191,1639,01111
27,56,XX,XXX,XX,XX,Kaharole Upazila Total,43983,17877,26106,16150,1691,39,19,93,21589.0,1595,2807,01111
27,60,XX,XXX,XX,XX,Khansama Upazila Total,49140,21558,27582,19270,1261,101,39,217,23413.0,1970,2869,01111
27,64,XX,XXX,XX,XX,Dinajpur Sadar Upazila Total,92597,41332,51265,34019,6213,111,72,334,36669.0,6868,8311,01111
27,69,XX,XXX,XX,XX,Nawabganj Upazila Total,71272,33216,38056,29003,1771,100,65,646,31851.0,3467,4369,01111
27,77,XX,XXX,XX,XX,Parbatipur Upazila Total,94696,43098,51598,37748,2680,284,137,706,43380.0,4360,5401,01111
10,06,XX,XXX,XX,XX,Adamdighi Upazila Total,52887,23272,29615,19416,1751,109,35,412,23433.0,3335,4396,01111
10,20,XX,XXX,XX,XX,Bogra Sadar Upazila Total,111257,50264,60993,42126,6519,167,91,397,43537.0,7574,10846,01111
10,27,XX,XXX,XX,XX,Dhunat Upazila Total,121198,55302,65896,48459,1995,222,107,660,56125.0,5961,7669,01111
10,33,XX,XXX,XX,XX,Dhupchanchia Upazila Total,49525,21106,28419,18039,950,138,38,392,24044.0,2537,3387,01111
10,40,XX,XXX,XX,XX,Gabtali Upazila Total,102727,47368,55359,41999,1754,196,81,463,47568.0,4710,5956,01111
10,54,XX,XXX,XX,XX,Kahaloo Upazila Total,59867,26402,33465,23321,1078,80,51,167,28512.0,2834,3824,01111
10,67,XX,XXX,XX,XX,Nandigram Upazila Total,57139,25552,31587,21297,728,106,62,484,26456.0,3665,4341,01111
10,81,XX,XXX,XX,XX,Sariakandi Upazila Total,112510,51960,60550,45175,2927,301,194,769,50904.0,5715,6525,01111
10,85,XX,XXX,XX,XX,Shajahanpur Upazila Total,68299,32395,35904,27990,1578,100,51,432,29381.0,3873,4894,01111
10,88,XX,XXX,XX,XX,Sherpur Upazila Total,119433,53461,65972,46028,2796,235,124,961,53917.0,6237,9135,01111
10,94,XX,XXX,XX,XX,Shibganj Upazila Total,134910,61102,73808,52648,2758,318,172,925,61981.0,7211,8897,01111
10,95,XX,XXX,XX,XX,Sonatola Upazila Total,67899,29815,38084,25844,1171,194,90,466,32725.0,3311,4098,01111
88,11,XX,XXX,XX,XX,Belkuchi Upazila Total,105801,49588,56213,40909,3141,151,82,310,43544.0,8218,9446,01111
88,27,XX,XXX,XX,XX,Chauhali Upazila Total,58389,26354,32035,22932,1264,201,56,207,27787.0,3014,2928,01111
88,44,XX,XXX,XX,XX,Kamarkhanda Upazila Total,43537,19658,23879,16901,1107,69,22,130,19631.0,2558,3119,01111
88,50,XX,XXX,XX,XX,Kazipur Upazila Total,110283,50032,60251,43293,2871,196,116,1051,50047.0,5492,7217,01111
88,61,XX,XXX,XX,XX,Royganj Upazila Total,127376,59250,68126,51406,1929,219,99,494,57548.0,7131,8550,01111
88,67,XX,XXX,XX,XX,Shahjadpur Upazila Total,215088,100633,114455,85141,3861,430,211,966,93127.0,14096,17256,01111
88,78,XX,XXX,XX,XX,Sirajganj Sadar Upazila Total,166906,77975,88931,65729,4447,424,148,523,70257.0,11299,14079,01111
88,89,XX,XXX,XX,XX,Tarash Upazila Total,75454,33902,41552,29514,1313,122,55,307,35483.0,3959,4701,01111
88,94,XX,XXX,XX,XX,Ullah Para Upazila Total,189478,85506,103972,75223,2717,330,135,789,88734.0,9164,12386,01111
81,10,XX,XXX,XX,XX,Bagha Upazila Total,58044,26642,31402,22628,784,47,36,633,26156.0,3334,4426,01111
81,12,XX,XXX,XX,XX,Baghmara Upazila Total,120431,49861,70570,44281,1206,366,115,768,62039.0,4446,7210,01111
81,25,XX,XXX,XX,XX,Charghat Upazila Total,65748,30614,35134,26676,1542,73,48,442,29140.0,3423,4404,01111
81,31,XX,XXX,XX,XX,Durgapur Upazila Total,62146,27333,34813,24818,1104,61,54,144,30201.0,2310,3454,01111
81,34,XX,XXX,XX,XX,Godagari Upazila Total,91571,46113,45458,36845,2134,394,110,2224,36018.0,6650,7196,01111
81,53,XX,XXX,XX,XX,Mohanpur Upazila Total,47642,20271,27371,17684,818,101,46,311,22871.0,2175,3636,01111
81,72,XX,XXX,XX,XX,Paba Upazila Total,89754,42504,47250,36557,3039,212,90,364,36976.0,5371,7145,01111
81,82,XX,XXX,XX,XX,Puthia Upazila Total,65176,29914,35262,26602,1027,74,45,325,30142.0,2913,4048,01111
81,94,XX,XXX,XX,XX,Tanore Upazila Total,53160,23662,29498,20161,2243,144,90,746,23722.0,2611,3443,01111
64,03,XX,XXX,XX,XX,Atrai Upazila Total,67780,29640,38140,25919,1300,131,57,385,32314.0,3205,4469,01111
64,06,XX,XXX,XX,XX,Badalgachhi Upazila Total,60719,27444,33275,24545,1306,54,39,321,27860.0,2524,4070,01111
64,28,XX,XXX,XX,XX,Dhamoirhat Upazila Total,53314,25784,27530,22673,1369,128,37,279,22644.0,2704,3480,01111
64,47,XX,XXX,XX,XX,Manda Upazila Total,125414,52610,72804,46151,2055,390,147,820,62757.0,5249,7845,01111
64,50,XX,XXX,XX,XX,Mahadebpur Upazila Total,84993,38230,46763,33953,2454,139,61,520,38630.0,3618,5618,01111
64,60,XX,XXX,XX,XX,Naogaon Sadar Upazila Total,113559,50419,63140,43404,4515,312,121,456,49028.0,6247,9476,01111
64,69,XX,XXX,XX,XX,Niamatpur Upazila Total,77519,35568,41951,31296,3173,97,63,423,33414.0,3752,5301,01111
64,75,XX,XXX,XX,XX,Patnitala Upazila Total,59885,28114,31771,24834,1742,138,74,232,25185.0,2910,4770,01111
64,79,XX,XXX,XX,XX,Porsha Upazila Total,38378,18979,19399,16409,1113,149,23,143,16245.0,2278,2018,01111
64,85,XX,XXX,XX,XX,Raninagar Upazila Total,59780,26192,33588,22818,909,149,62,183,28168.0,3042,4449,01111
64,86,XX,XXX,XX,XX,Sapahar Upazila Total,50494,24796,25698,20985,822,155,28,847,21927.0,2809,2921,01111
76,05,XX,XXX,XX,XX,Atgharia Upazila Total,53261,25988,27273,23245,1319,70,62,196,22284.0,2477,3608,01111
76,16,XX,XXX,XX,XX,Bera Upazila Total,97517,45224,52293,37110,3124,264,91,670,40101.0,7180,8977,01111
76,19,XX,XXX,XX,XX,Bhangura Upazila Total,44685,20911,23774,18025,641,141,54,278,19754.0,2467,3325,01111
76,22,XX,XXX,XX,XX,Chatmohar Upazila Total,100051,47721,52330,41822,2313,212,105,956,43753.0,4731,6159,01111
76,33,XX,XXX,XX,XX,Faridpur Upazila Total,46745,22343,24402,19559,626,73,24,336,20628.0,2375,3124,01111
76,39,XX,XXX,XX,XX,Ishwardi Upazila Total,81901,40889,41012,34405,2522,285,122,564,31779.0,5635,6589,01111
76,55,XX,XXX,XX,XX,Pabna Sadar Upazila Total,179680,88749,90931,76092,4231,493,189,745,72742.0,11419,13769,01111
76,72,XX,XXX,XX,XX,Santhia Upazila Total,138780,67230,71550,58607,2818,230,123,793,59548.0,7600,9061,01111
76,83,XX,XXX,XX,XX,Sujanagar Upazila Total,106417,50535,55882,42690,1894,292,102,648,45662.0,6905,8224,01111
70,18,XX,XXX,XX,XX,Bholahat Upazila Total,31435,15821,15614,13025,816,52,40,390,12521.0,2354,2237,01111
70,37,XX,XXX,XX,XX,Gomastapur Upazila Total,91597,45882,45715,39806,1694,149,63,276,38568.0,5651,5390,01111
70,56,XX,XXX,XX,XX,Nachole Upazila Total,42293,20808,21485,17521,661,140,37,529,18129.0,2618,2658,01111
70,66,XX,XXX,XX,XX,Chapai Nawabganj Sadar Upazila Total,159302,78081,81221,63501,3991,548,137,659,64014.0,13373,13079,01111
70,88,XX,XXX,XX,XX,Shibganj Upazila Total,208450,107285,101165,89546,2184,500,181,1182,84871.0,16057,13929,01111
69,09,XX,XXX,XX,XX,Bagatipara Upazila Total,40012,17938,22074,15934,699,84,33,173,18900.0,1747,2442,01111
