ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism
87,04,-9,-9,-9,-9,Assasuni Upazila Total,268754,1.7,0.2,0.4,0.2,0.6,0.2,0.1
87,04,-9,-9,-9,1,  Assasuni Upazila,260169,1.7,0.2,0.4,0.2,0.6,0.2,0.1
87,04,-9,-9,-9,3,  Assasuni Upazila,8585,2.0,0.3,0.4,0.1,0.9,0.2,0.0
87,04,15,-9,-9,-9,  Anulia Union Total,24710,1.9,0.2,0.5,0.3,0.7,0.2,0.1
87,04,17,-9,-9,-9,Assasuni Union Total,23624,1.3,0.2,0.2,0.1,0.6,0.2,0.0
87,04,17,-9,-9,1,  Assasuni Union,15039,0.9,0.2,0.1,0.1,0.4,0.1,0.0
87,04,17,-9,-9,3,  Assasuni Union,8585,2.0,0.3,0.4,0.1,0.9,0.2,0.0
87,04,25,-9,-9,-9,  Baradal Union Total,28037,1.7,0.2,0.4,0.3,0.6,0.2,0.0
87,04,34,-9,-9,-9,  Budhhata Union Total,29540,1.2,0.1,0.2,0.2,0.5,0.2,0.0
87,04,43,-9,-9,-9,  Durgapur Union Total,16200,2.2,0.2,0.4,0.3,1.0,0.2,0.1
87,04,56,-9,-9,-9,  Kadakati Union Total,14120,1.2,0.1,0.2,0.1,0.6,0.1,0.0
87,04,60,-9,-9,-9,  Khajra Union Total,26046,1.3,0.2,0.3,0.1,0.4,0.2,0.1
87,04,69,-9,-9,-9,  Kulla Union Total,24562,1.4,0.2,0.3,0.1,0.5,0.2,0.1
87,04,77,-9,-9,-9,  Pratap Nagar Union Total,29250,3.1,0.2,1.3,0.2,1.0,0.2,0.1
87,04,86,-9,-9,-9,  Sobhnali Union Total,26703,1.2,0.2,0.2,0.1,0.5,0.2,0.1
87,04,94,-9,-9,-9,  Sreeula Union Total,25962,1.9,0.2,0.6,0.2,0.6,0.2,0.1
87,25,-9,-9,-9,-9,Debhata Upazila Total,125358,1.7,0.2,0.3,0.2,0.7,0.2,0.1
87,25,-9,-9,-9,1,  Debhata Upazila,122577,1.8,0.2,0.3,0.2,0.7,0.2,0.1
87,25,-9,-9,-9,3,  Debhata Upazila,2781,1.4,0.1,0.2,0.2,0.5,0.5,0.0
87,25,15,-9,-9,-9,Debhata Union Total,16036,1.4,0.1,0.2,0.1,0.6,0.3,0.0
87,25,15,-9,-9,1,  Debhata Union,13255,1.4,0.2,0.2,0.1,0.6,0.3,0.0
87,25,15,-9,-9,3,  Debhata Union,2781,1.4,0.1,0.2,0.2,0.5,0.5,0.0
87,25,31,-9,-9,-9,  Kulia Union Total,28794,2.0,0.3,0.3,0.2,0.9,0.3,0.0
87,25,47,-9,-9,-9,  Noapara Union Total,27943,1.8,0.2,0.3,0.2,0.9,0.2,0.1
87,25,63,-9,-9,-9,  Parulia Union Total,32179,1.7,0.3,0.4,0.2,0.6,0.2,0.1
87,25,79,-9,-9,-9,  Sakhipur Union Total,20406,1.6,0.2,0.2,0.2,0.6,0.3,0.1
87,43,-9,-9,-9,-9,Kalaroa Upazila Total,237992,1.7,0.2,0.3,0.1,0.8,0.2,0.1
87,43,-9,-9,-9,1,  Kalaroa Upazila,208709,1.7,0.2,0.3,0.1,0.8,0.2,0.1
87,43,-9,-9,-9,2,  Kalaroa Upazila,27250,2.0,0.2,0.5,0.1,1.0,0.2,0.1
87,43,-9,-9,-9,3,  Kalaroa Upazila,2033,1.6,0.2,0.3,0.1,0.5,0.4,0.0
87,43,-9,-9,-9,-9,  Kalaroa Paurashava,27250,2.0,0.2,0.5,0.1,1.0,0.2,0.1
87,43,01,-9,-9,-9,  Ward No-01 Total,3222,1.6,0.2,0.5,0.0,0.6,0.2,0.1
87,43,02,-9,-9,-9,  Ward No-02 Total,3910,1.2,0.1,0.1,0.1,0.8,0.2,0.1
87,43,03,-9,-9,-9,  Ward No-03 Total,3916,0.5,0.2,0.0,0.0,0.1,0.0,0.1
87,43,04,-9,-9,-9,  Ward No-04 Total,1795,1.0,0.1,0.1,0.1,0.6,0.2,0.1
87,43,05,-9,-9,-9,  Ward No-05 Total,2844,1.6,0.3,0.4,0.1,0.5,0.2,0.1
87,43,06,-9,-9,-9,  Ward No-06 Total,3149,2.1,0.1,0.6,0.2,0.7,0.4,0.0
87,43,07,-9,-9,-9,  Ward No-07 Total,3249,6.9,0.2,2.1,0.2,4.2,0.2,0.1
87,43,08,-9,-9,-9,  Ward No-08 Total,2934,2.0,0.2,0.4,0.3,0.8,0.3,0.0
87,43,09,-9,-9,-9,  Ward No-09 Total,2231,0.7,0.2,0.2,0.0,0.2,0.1,0.0
87,43,13,-9,-9,-9,  Chandanpur Union Total,24710,1.7,0.3,0.4,0.2,0.6,0.2,0.0
87,43,15,-9,-9,-9,  Diara Union Total,20881,1.9,0.3,0.4,0.1,0.8,0.2,0.1
87,43,23,-9,-9,-9,  Langaljhara Union Total,10408,1.2,0.1,0.2,0.1,0.6,0.2,0.0
87,43,31,-9,-9,-9,Helatala Union Total,20287,1.6,0.2,0.1,0.1,0.8,0.3,0.0
87,43,31,-9,-9,1,  Helatala Union,18254,1.6,0.2,0.1,0.1,0.8,0.3,0.0
87,43,31,-9,-9,3,  Helatala Union,2033,1.6,0.2,0.3,0.1,0.5,0.4,0.0
87,43,39,-9,-9,-9,  Jallabad Union Total,17290,1.5,0.2,0.3,0.1,0.7,0.2,0.1
87,43,47,-9,-9,-9,  Joynagar Union Total,14144,3.2,0.2,0.4,0.2,1.7,0.3,0.3
87,43,55,-9,-9,-9,  Jogikhali Union Total,14550,1.5,0.2,0.3,0.1,0.5,0.2,0.2
87,43,63,-9,-9,-9,  Keragachhi Union Total,20845,1.3,0.2,0.2,0.1,0.5,0.2,0.1
87,43,71,-9,-9,-9,  Keralkata Union Total,21073,1.7,0.3,0.3,0.2,0.7,0.2,0.0
87,43,79,-9,-9,-9,  Kushadanga Union Total,17090,2.0,0.2,0.3,0.3,0.9,0.2,0.1
87,43,87,-9,-9,-9,  Kaila Union Total,8582,1.5,0.2,0.2,0.1,0.6,0.4,0.0
87,43,94,-9,-9,-9,  Sonabaria Union Total,20882,1.5,0.2,0.1,0.1,0.7,0.2,0.1
87,47,-9,-9,-9,-9,Kaliganj Upazila Total,274889,1.7,0.2,0.3,0.2,0.7,0.3,0.1
87,47,-9,-9,-9,1,  Kaliganj Upazila,258026,1.7,0.2,0.3,0.2,0.7,0.3,0.1
87,47,-9,-9,-9,3,  Kaliganj Upazila,16863,1.8,0.2,0.3,0.2,0.7,0.3,0.1
87,47,13,-9,-9,-9,Bhara Simla Union Total,24621,1.3,0.2,0.3,0.1,0.4,0.2,0.1
87,47,13,-9,-9,1,  Bhara Simla Union,20293,1.3,0.2,0.3,0.1,0.4,0.2,0.1
87,47,13,-9,-9,3,  Bhara Simla Union,4328,1.5,0.2,0.3,0.1,0.6,0.2,0.1
87,47,15,-9,-9,-9,  Bishnupur Union Total,21927,1.5,0.2,0.4,0.2,0.4,0.3,0.1
87,47,23,-9,-9,-9,  Champaphul Union Total,16468,1.3,0.2,0.2,0.1,0.5,0.2,0.0
87,47,31,-9,-9,-9,  Dakshin Sreepur Union Total,17661,2.1,0.2,0.5,0.2,0.8,0.3,0.0
87,47,39,-9,-9,-9,  Dhalbaria Union Total,19840,1.5,0.2,0.2,0.2,0.6,0.2,0.0
87,47,47,-9,-9,-9,  Krishnanagar Union Total,25428,1.7,0.2,0.3,0.2,0.7,0.3,0.1
87,47,55,-9,-9,-9,Kushlia Union Total,22955,1.8,0.3,0.3,0.2,0.6,0.4,0.0
87,47,55,-9,-9,1,  Kushlia Union,15894,1.5,0.3,0.2,0.1,0.5,0.4,0.0
87,47,55,-9,-9,3,  Kushlia Union,7061,2.4,0.2,0.5,0.2,1.0,0.4,0.1
87,47,63,-9,-9,-9,Mathureshpur Union Total,26352,1.6,0.2,0.2,0.1,0.6,0.3,0.1
87,47,63,-9,-9,1,  Mathureshpur Union,22791,1.6,0.2,0.3,0.1,0.6,0.3,0.1
87,47,63,-9,-9,3,  Mathureshpur Union,3561,1.2,0.2,0.1,0.0,0.4,0.4,0.0
87,47,71,-9,-9,-9,  Mautala Union Total,18899,1.9,0.3,0.3,0.2,0.7,0.3,0.2
87,47,79,-9,-9,-9,  Nalta Union Total,34719,2.4,0.2,0.4,0.2,1.3,0.3,0.1
87,47,87,-9,-9,-9,  Ratanpur Union Total,23901,1.4,0.2,0.2,0.1,0.5,0.3,0.1
87,47,94,-9,-9,-9,Tarali Union Total,22118,1.7,0.2,0.2,0.1,0.7,0.3,0.1
87,47,94,-9,-9,1,  Tarali Union,20205,1.7,0.2,0.3,0.1,0.7,0.3,0.1
87,47,94,-9,-9,3,  Tarali Union,1913,1.4,0.2,0.2,0.3,0.6,0.2,0.0
87,82,-9,-9,-9,-9,Satkhira Sadar Upazila Total,460892,1.5,0.2,0.2,0.1,0.7,0.2,0.1
87,82,-9,-9,-9,1,  Satkhira Sadar Upazila,347570,1.6,0.2,0.3,0.2,0.7,0.2,0.1
87,82,-9,-9,-9,2,  Satkhira Sadar Upazila,113322,1.2,0.1,0.1,0.1,0.5,0.2,0.0
87,82,-9,-9,-9,-9,  Satkhira Paurashava,113322,1.2,0.1,0.1,0.1,0.5,0.2,0.0
87,82,01,-9,-9,-9,  Ward No-01 Total,12879,1.4,0.2,0.2,0.0,0.8,0.2,0.0
87,82,02,-9,-9,-9,  Ward No-02 Total,17528,1.1,0.1,0.1,0.0,0.7,0.2,0.0
87,82,03,-9,-9,-9,  Ward No-03 Total,12795,1.0,0.1,0.1,0.0,0.5,0.3,0.0
87,82,04,-9,-9,-9,  Ward No-04 Total,8460,1.2,0.2,0.4,0.1,0.4,0.1,0.0
87,82,05,-9,-9,-9,  Ward No-05 Total,10823,1.1,0.1,0.1,0.0,0.6,0.2,0.1
87,82,06,-9,-9,-9,  Ward No-06 Total,10542,0.8,0.1,0.1,0.0,0.4,0.1,0.0
87,82,07,-9,-9,-9,  Ward No-07 Total,12255,1.3,0.2,0.2,0.1,0.5,0.3,0.0
87,82,08,-9,-9,-9,  Ward No-08 Total,12318,1.1,0.1,0.1,0.1,0.5,0.2,0.0
87,82,09,-9,-9,-9,  Ward No-09 Total,15722,1.2,0.2,0.1,0.1,0.5,0.3,0.0
87,82,13,-9,-9,-9,  Agardari Union Total,37654,1.3,0.2,0.2,0.2,0.5,0.1,0.1
87,82,16,-9,-9,-9,  Alipur Union Total,28946,2.0,0.2,0.3,0.2,0.9,0.2,0.1
87,82,20,-9,-9,-9,  Baikari Union Total,18487,0.9,0.1,0.1,0.0,0.4,0.1,0.0
87,82,27,-9,-9,-9,  Balli Union Total,15859,1.2,0.1,0.2,0.1,0.5,0.2,0.1
87,82,33,-9,-9,-9,  Banshdaha Union Total,20435,1.4,0.2,0.3,0.2,0.5,0.2,0.1
87,82,40,-9,-9,-9,  Bhomra Union Total,26020,1.5,0.2,0.3,0.2,0.6,0.2,0.0
87,82,47,-9,-9,-9,  Brahma Rajpur Union Total,21936,1.1,0.1,0.1,0.1,0.4,0.2,0.1
87,82,51,-9,-9,-9,  Fingri Union Total,31418,1.4,0.2,0.2,0.2,0.6,0.1,0.1
87,82,54,-9,-9,-9,  Dhulihar Union Total,24644,1.5,0.2,0.2,0.1,0.7,0.2,0.1
87,82,61,-9,-9,-9,  Ghona Union Total,15701,1.3,0.2,0.2,0.1,0.6,0.2,0.0
87,82,67,-9,-9,-9,  Jhaudanga Union Total,33471,1.5,0.2,0.3,0.1,0.6,0.2,0.1
87,82,74,-9,-9,-9,  Kuskhali Union Total,22061,1.9,0.2,0.3,0.2,0.8,0.2,0.1
87,82,81,-9,-9,-9,  Labsa Union Total,32233,2.0,0.2,0.3,0.2,1.0,0.3,0.1
87,82,94,-9,-9,-9,  Shibpur Union Total,18705,3.7,0.3,0.5,0.2,2.3,0.3,0.0
87,86,-9,-9,-9,-9,Shyamnagar Upazila Total,318254,2.0,0.2,0.4,0.2,0.7,0.3,0.1
87,86,-9,-9,-9,1,  Shyamnagar Upazila,301000,2.0,0.2,0.4,0.2,0.7,0.3,0.1
87,86,-9,-9,-9,3,  Shyamnagar Upazila,17254,2.1,0.2,0.4,0.3,0.8,0.3,0.2
87,86,11,-9,-9,-9,  Atulia Union Total,30412,2.4,0.2,0.5,0.3,0.9,0.3,0.1
87,86,15,-9,-9,-9,  Bhurulia Union Total,20039,2.5,0.3,0.5,0.3,1.0,0.3,0.1
87,86,23,-9,-9,-9,  Buri Goalini Union Total,24913,1.8,0.2,0.4,0.2,0.8,0.2,0.1
87,86,31,-9,-9,-9,  Gabura Union Total,31115,1.7,0.1,0.2,0.2,0.7,0.3,0.1
87,86,39,-9,-9,-9,  Ishwaripur Union Total,32831,1.5,0.2,0.3,0.2,0.5,0.3,0.1
87,86,47,-9,-9,-9,  Kaikhali Union Total,24608,2.1,0.3,0.5,0.2,0.8,0.2,0.2
87,86,55,-9,-9,-9,  Kashimari Union Total,26657,1.6,0.2,0.3,0.1,0.6,0.3,0.2
87,86,63,-9,-9,-9,  Munshiganj Union Total,31832,1.7,0.2,0.3,0.2,0.7,0.3,0.1
87,86,71,-9,-9,-9,  Nurnagar Union Total,18034,3.3,0.4,0.7,0.5,1.0,0.4,0.2
87,86,79,-9,-9,-9,  Padma Pukur Union Total,24653,1.7,0.3,0.3,0.1,0.6,0.3,0.1
87,86,87,-9,-9,-9,  Ramjan Nagar Union Total,21931,2.5,0.2,0.8,0.4,0.7,0.3,0.1
87,86,94,-9,-9,-9,Shyamnagar Union Total,31229,2.2,0.2,0.5,0.3,0.8,0.3,0.1
87,86,94,-9,-9,1,  Shyamnagar Union,13975,2.3,0.2,0.5,0.4,0.8,0.3,0.1
87,86,94,-9,-9,3,  Shyamnagar Union,17254,2.1,0.2,0.4,0.3,0.8,0.3,0.2
87,90,-9,-9,-9,-9,Tala Upazila Total,299820,1.8,0.2,0.3,0.2,0.8,0.2,0.1
87,90,-9,-9,-9,1,  Tala Upazila,290292,1.8,0.2,0.4,0.2,0.8,0.2,0.1
87,90,-9,-9,-9,3,  Tala Upazila,9528,1.2,0.2,0.1,0.0,0.6,0.2,0.1
87,90,11,-9,-9,-9,  Dhandia Union Total,20872,1.7,0.2,0.3,0.1,0.8,0.1,0.1
87,90,15,-9,-9,-9,  Islamkati Union Total,19888,2.1,0.3,0.4,0.2,0.9,0.2,0.1
87,90,23,-9,-9,-9,  Jalalpur Union Total,21699,2.1,0.2,0.7,0.2,0.7,0.2,0.1
87,90,31,-9,-9,-9,  Khalilnagar Union Total,28428,2.3,0.3,0.5,0.3,0.9,0.2,0.1
87,90,39,-9,-9,-9,  Khalishkhali Union Total,25809,1.4,0.2,0.2,0.2,0.5,0.2,0.1
87,90,47,-9,-9,-9,  Khesra Union Total,25309,2.1,0.2,0.5,0.3,0.8,0.2,0.1
87,90,55,-9,-9,-9,  Kumira Union Total,23999,2.0,0.3,0.4,0.2,0.8,0.2,0.1
87,90,63,-9,-9,-9,  Magura Union Total,20559,2.3,0.2,0.3,0.2,1.3,0.2,0.1
87,90,71,-9,-9,-9,  Nagarghata Union Total,18258,1.4,0.3,0.3,0.2,0.5,0.2,0.1
87,90,79,-9,-9,-9,  Sarulia Union Total,36965,1.4,0.2,0.2,0.1,0.7,0.2,0.1
87,90,87,-9,-9,-9,Tala Union Total,33027,1.4,0.2,0.2,0.1,0.6,0.2,0.1
87,90,87,-9,-9,1,  Tala Union,23499,1.5,0.2,0.3,0.2,0.5,0.1,0.1
87,90,87,-9,-9,3,  Tala Union,9528,1.2,0.2,0.1,0.0,0.6,0.2,0.1
87,90,94,-9,-9,-9,  Tentulia Union Total,25007,1.7,0.2,0.2,0.1,0.8,0.2,0.1
42,-9,-9,-9,-9,-9,Jhalokati Zila Total,682669,1.9,0.2,0.4,0.2,0.8,0.2,0.1
42,-9,-9,-9,-9,1, Jhalokati Zila,570666,2.1,0.3,0.4,0.2,0.9,0.2,0.1
42,-9,-9,-9,-9,2, Jhalokati Zila,84834,1.2,0.2,0.2,0.1,0.5,0.1,0.1
42,-9,-9,-9,-9,3, Jhalokati Zila,27169,1.3,0.1,0.2,0.1,0.6,0.2,0.1
42,40,-9,-9,-9,-9,Jhalokati Sadar Upazila Total,216348,1.8,0.3,0.3,0.1,0.8,0.2,0.1
42,40,-9,-9,-9,1,  Jhalokati Sadar Upazila,161444,2.1,0.3,0.4,0.2,0.9,0.3,0.1
42,40,-9,-9,-9,2,  Jhalokati Sadar Upazila,54029,1.1,0.1,0.1,0.1,0.4,0.1,0.2
42,40,-9,-9,-9,3,  Jhalokati Sadar Upazila,875,2.2,0.0,0.0,0.0,2.1,0.1,0.0
42,40,01,-9,-9,-9,Ward No-01 Total,6022,2.1,0.1,0.3,0.1,1.0,0.1,0.4
42,40,02,-9,-9,-9,Ward No-02 Total,7564,0.9,0.1,0.1,0.2,0.3,0.1,0.1
42,40,03,-9,-9,-9,Ward No-03 Total,8353,0.8,0.2,0.1,0.0,0.2,0.1,0.1
42,40,04,-9,-9,-9,Ward No-04 Total,3869,0.7,0.1,0.1,0.0,0.3,0.1,0.1
42,40,05,-9,-9,-9,Ward No-05 Total,3796,0.4,0.0,0.0,0.1,0.2,0.0,0.1
42,40,06,-9,-9,-9,Ward No-06 Total,5722,1.0,0.2,0.1,0.0,0.2,0.1,0.5
42,40,07,-9,-9,-9,Ward No-07 Total,6523,1.3,0.0,0.4,0.2,0.5,0.2,0.0
42,40,08,-9,-9,-9,Ward No-08 Total,5204,0.9,0.1,0.0,0.1,0.4,0.1,0.1
42,40,09,-9,-9,-9,Ward No-09 Total,6976,1.2,0.1,0.1,0.1,0.7,0.1,0.1
42,40,17,-9,-9,-9,Basanda Union Total,15102,1.5,0.3,0.3,0.1,0.5,0.1,0.2
42,40,19,-9,-9,-9,Binoykati Union Total,20898,1.2,0.3,0.1,0.1,0.5,0.2,0.1
42,40,28,-9,-9,-9,Gabkhan Dhansiri Union Total,14761,2.2,0.2,0.3,0.2,1.0,0.3,0.1
42,40,38,-9,-9,-9,Gabha Ramchandrapur Union Total,19006,2.5,0.3,0.4,0.1,1.5,0.2,0.0
42,40,57,-9,-9,-9,Keora Union Total,11749,1.6,0.2,0.2,0.1,0.7,0.2,0.1
42,40,63,-9,-9,-9,Nathullabad Union Total,13620,1.8,0.3,0.2,0.1,0.7,0.4,0.1
42,40,66,-9,-9,-9,Kirtipasha Union Total,16815,2.1,0.2,0.6,0.2,0.7,0.2,0.2
42,40,76,-9,-9,-9,Nabagram Union Total,17606,2.7,0.4,0.7,0.2,1.1,0.2,0.1
42,40,85,-9,-9,-9,Ponabalia Union Total,16360,3.7,0.5,0.6,0.2,1.3,0.8,0.1
42,40,85,-9,-9,1,  Ponabalia Union,15485,3.8,0.6,0.7,0.2,1.3,0.9,0.1
42,40,85,-9,-9,3,  Ponabalia Union,875,2.2,0.0,0.0,0.0,2.1,0.1,0.0
42,40,95,-9,-9,-9,Sekherhat Union Total,16402,1.7,0.2,0.2,0.1,0.9,0.2,0.1
42,43,-9,-9,-9,-9,Kanthalia Upazila Total,124271,2.2,0.3,0.5,0.2,0.9,0.3,0.1
42,43,-9,-9,-9,1,  Kanthalia Upazila,114110,2.2,0.3,0.5,0.2,0.9,0.3,0.1
42,43,-9,-9,-9,3,  Kanthalia Upazila,10161,1.3,0.1,0.1,0.1,0.6,0.2,0.2
42,43,15,-9,-9,-9,Amua Union Total,24053,2.4,0.3,0.8,0.2,0.8,0.3,0.1
42,43,31,-9,-9,-9,Awrabunia Union Total,16901,1.1,0.1,0.3,0.1,0.5,0.1,0.1
42,43,47,-9,-9,-9,Chenchri Rampur Union Total,25044,2.1,0.3,0.5,0.3,0.9,0.2,0.0
42,43,63,-9,-9,-9,Kanthalia Union Total,19333,1.9,0.2,0.4,0.2,0.7,0.2,0.1
42,43,63,-9,-9,1,  Kanthalia Union,9172,2.5,0.4,0.7,0.2,0.9,0.3,0.1
42,43,63,-9,-9,3,  Kanthalia Union,10161,1.3,0.1,0.1,0.1,0.6,0.2,0.2
42,43,79,-9,-9,-9,Patkhalghata Union Total,15777,1.8,0.3,0.3,0.1,0.8,0.2,0.1
42,43,94,-9,-9,-9,Saulajalia Union Total,23163,3.1,0.2,0.5,0.4,1.4,0.4,0.1
42,73,-9,-9,-9,-9,Nalchity Upazila Total,193556,1.9,0.2,0.4,0.2,0.8,0.2,0.1
42,73,-9,-9,-9,1,  Nalchity Upazila,162751,2.0,0.2,0.4,0.2,0.9,0.2,0.1
42,73,-9,-9,-9,2,  Nalchity Upazila,30805,1.4,0.2,0.2,0.1,0.6,0.1,0.1
42,73,01,-9,-9,-9,Ward No-01 Total,3063,0.7,0.2,0.0,0.1,0.3,0.1,0.0
42,73,02,-9,-9,-9,Ward No-02 Total,2959,2.4,0.4,0.4,0.4,0.8,0.3,0.0
42,73,03,-9,-9,-9,Ward No-03 Total,3928,1.1,0.2,0.0,0.0,0.8,0.1,0.0
42,73,04,-9,-9,-9,Ward No-04 Total,4784,0.7,0.1,0.0,0.0,0.4,0.1,0.1
42,73,05,-9,-9,-9,Ward No-05 Total,2810,2.7,0.2,0.9,0.5,0.8,0.3,0.1
42,73,06,-9,-9,-9,Ward No-06 Total,3248,0.9,0.2,0.1,0.1,0.3,0.0,0.2
42,73,07,-9,-9,-9,Ward No-07 Total,4193,2.0,0.3,0.5,0.1,0.9,0.1,0.1
42,73,08,-9,-9,-9,Ward No-08 Total,3296,1.2,0.4,0.3,0.0,0.3,0.1,0.0
42,73,09,-9,-9,-9,Ward No-09 Total,2524,1.9,0.3,0.2,0.1,1.2,0.1,0.0
42,73,13,-9,-9,-9,Bharabpasha Union Total,16008,2.0,0.3,0.3,0.2,0.9,0.2,0.2
42,73,15,-9,-9,-9,Dapdapia Union Total,26545,1.4,0.2,0.2,0.1,0.7,0.2,0.0
42,73,21,-9,-9,-9,Kulkati Union Total,15717,1.9,0.1,0.5,0.1,0.7,0.3,0.2
42,73,31,-9,-9,-9,Kusanghal Union Total,15862,1.9,0.3,0.3,0.1,0.8,0.3,0.1
42,73,36,-9,-9,-9,Mollahat Union Total,16240,1.9,0.3,0.3,0.2,1.0,0.2,0.1
42,73,42,-9,-9,-9,Magar Union Total,16785,1.7,0.2,0.1,0.2,0.7,0.3,0.1
42,73,52,-9,-9,-9,Nachan Mohal Union Total,13470,1.1,0.2,0.1,0.1,0.5,0.1,0.1
42,73,73,-9,-9,-9,Ranapasha Union Total,11500,4.3,0.2,1.3,0.4,1.8,0.4,0.1
42,73,84,-9,-9,-9,Siddhakati Union Total,15517,2.2,0.2,0.5,0.1,0.9,0.3,0.2
42,73,94,-9,-9,-9,Subidpur Union Total,15107,2.4,0.1,0.5,0.3,1.1,0.2,0.2
42,84,-9,-9,-9,-9,Rajapur Upazila Total,148494,1.8,0.2,0.3,0.2,0.8,0.2,0.1
42,84,-9,-9,-9,1,  Rajapur Upazila,132361,1.9,0.2,0.3,0.2,0.8,0.2,0.1
42,84,-9,-9,-9,3,  Rajapur Upazila,16133,1.3,0.2,0.2,0.1,0.5,0.2,0.1
42,84,13,-9,-9,-9,Baramaia Union Total,20052,1.7,0.2,0.3,0.2,0.7,0.2,0.1
42,84,27,-9,-9,-9,Galua Union Total,33769,2.0,0.2,0.3,0.1,1.0,0.2,0.1
42,84,40,-9,-9,-9,Mathbari Union Total,22323,1.9,0.3,0.5,0.2,0.7,0.2,0.1
42,84,40,-9,-9,1,  Mathbari Union,19160,2.0,0.3,0.5,0.2,0.7,0.2,0.1
42,84,40,-9,-9,3,  Mathbari Union,3163,1.6,0.3,0.3,0.2,0.4,0.2,0.2
42,84,54,-9,-9,-9,Rajapur Union Total,34399,1.6,0.2,0.2,0.1,0.7,0.2,0.2
42,84,54,-9,-9,1,  Rajapur Union,21429,1.9,0.2,0.3,0.2,0.8,0.1,0.2
42,84,54,-9,-9,3,  Rajapur Union,12970,1.2,0.1,0.2,0.1,0.5,0.2,0.1
42,84,67,-9,-9,-9,Saturia Union Total,17777,1.9,0.4,0.2,0.1,0.7,0.2,0.2
42,84,81,-9,-9,-9,Suktagarh Union Total,20174,1.9,0.2,0.5,0.2,0.7,0.2,0.1
78,-9,-9,-9,-9,-9,Patuakhali Zila Total,1535854,1.6,0.2,0.3,0.2,0.7,0.2,0.1
78,-9,-9,-9,-9,1, Patuakhali Zila,1333972,1.7,0.2,0.3,0.2,0.7,0.2,0.1
78,-9,-9,-9,-9,2, Patuakhali Zila,124144,1.2,0.2,0.2,0.1,0.5,0.2,0.1
78,-9,-9,-9,-9,3, Patuakhali Zila,77738,1.1,0.2,0.2,0.1,0.4,0.2,0.1
78,38,-9,-9,-9,-9,Bauphal Upazila Total,304284,1.5,0.2,0.3,0.1,0.6,0.2,0.1
78,38,-9,-9,-9,1,  Bauphal Upazila,287368,1.5,0.2,0.3,0.1,0.6,0.2,0.1
78,38,-9,-9,-9,2,  Bauphal Upazila,11435,1.4,0.1,0.2,0.1,0.6,0.2,0.2
78,38,-9,-9,-9,3,  Bauphal Upazila,5481,0.8,0.3,0.1,0.1,0.3,0.1,0.1
78,38,-9,-9,-9,2,Bauphal Paurashava,11435,1.4,0.1,0.2,0.1,0.6,0.2,0.2
78,38,01,-9,-9,-9,  Ward No-01 Total,627,3.8,0.0,1.0,0.6,1.9,0.3,0.0
78,38,02,-9,-9,-9,  Ward No-02 Total,885,0.3,0.0,0.0,0.0,0.1,0.2,0.0
78,38,03,-9,-9,-9,  Ward No-03 Total,1817,1.5,0.1,0.2,0.3,0.6,0.3,0.1
78,38,04,-9,-9,-9,  Ward No-04 Total,1709,1.1,0.1,0.2,0.0,0.4,0.1,0.4
78,38,05,-9,-9,-9,  Ward No-05 Total,851,1.6,0.1,0.7,0.0,0.7,0.1,0.0
78,38,06,-9,-9,-9,  Ward No-06 Total,835,3.0,0.0,0.2,0.1,2.4,0.0,0.2
78,38,07,-9,-9,-9,  Ward No-07 Total,2226,0.4,0.1,0.0,0.0,0.1,0.1,0.0
78,38,08,-9,-9,-9,  Ward No-08 Total,810,1.5,0.2,0.1,0.0,1.0,0.1,0.0
78,38,09,-9,-9,-9,  Ward No-09 Total,1675,1.8,0.4,0.1,0.0,0.3,0.6,0.5
78,38,10,-9,-9,-9,  Adabaria Union Total,17659,1.2,0.2,0.2,0.2,0.4,0.1,0.1
78,38,11,-9,-9,-9,  Baga Union Total,22559,1.1,0.1,0.2,0.1,0.4,0.1,0.1
78,38,29,-9,-9,-9,Bauphal Union Total,21094,1.2,0.3,0.2,0.2,0.3,0.1,0.1
78,38,29,-9,-9,1,  Bauphal Union,19952,1.2,0.3,0.2,0.2,0.3,0.1,0.1
78,38,29,-9,-9,3,  Bauphal Union,1142,1.1,0.4,0.1,0.2,0.2,0.2,0.0
78,38,35,-9,-9,-9,Daspara Union Total,19052,1.2,0.2,0.2,0.1,0.4,0.1,0.2
78,38,35,-9,-9,1,  Daspara Union,14713,1.4,0.2,0.2,0.1,0.5,0.1,0.2
78,38,35,-9,-9,3,  Daspara Union,4339,0.7,0.2,0.0,0.0,0.3,0.0,0.1
78,38,41,-9,-9,-9,  Dhulia Union Total,16841,0.9,0.2,0.2,0.0,0.3,0.1,0.0
78,38,47,-9,-9,-9,  Kanchi Para Union Total,16436,1.7,0.3,0.4,0.1,0.7,0.1,0.1
78,38,53,-9,-9,-9,  Kalaiya Union Total,25123,2.1,0.2,0.3,0.2,1.0,0.2,0.2
78,38,59,-9,-9,-9,  Kalisuri Union Total,22249,1.6,0.3,0.4,0.2,0.5,0.1,0.1
